EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg3aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FG3APct,FG3APctBlocked,Corner3PctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2A,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,ShootingFouls,BlockedShortMidRange,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceFG2M,PtsAssisted2s,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3PctAssisted,Arc3PctAssisted,LostBallTurnovers,Offensive Fouls Drawn,ShortMidRangeFGM,AtRimAssists,ShortMidRangeAssists,Travels,SecondChanceTurnovers,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FTDefRebounds,3SecondViolations,DefFTReboundPct,LostBallSteals,DefCorner3ReboundPct,2pt And 1 Free Throw Trips,HeaveAttempts,Loose Ball Fouls,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,Technical Free Throw Trips,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101115-1885-2230-2470-977,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Smush Parker, Kobe Bryant","Bynum, Odom, Evans, Parker, Bryant",101115-1885-2230-2470-977,LAL,255.0,2,4.0,-10.0,9.0,10.0,19,,3.0,3.0,12.0,3.0,,1.0,3.0,3.0,,1.0,3.0,0.5,,,1.0,0.5,1.0,107.29411764705883,14.88888888888889,12.1,14.88888888888889,11.9,,0.5,0.5,0.4474,25.233333333333334,6.0,3.0,,2.0,,1.0,2.0,1.0,3.0,,2.0,,,,,2.0,,,2.0,,2.0,,1.0,2.0,1.0,,,,,,,,2.0,,3.0,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,,0.4,,,,0.25,1.0,,0.3333333333333333,0.16666666666666666,,,1.0,0.546675,,,,,14.799999999999999,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,0.6666666666666666,,,,,,,1.0,,,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-1885-2230-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Evans, Vujacic, Bryant",101115-1885-2230-2756-977,LAL,20.0,1,,-3.0,1.0,2.0,3,,,,3.0,,,,1.0,1.0,,,,,,,,,,216.0,17.0,1.5,17.0,1.5,,,,0.3953,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-1885-2470-2575-977,1610612747,"Andrew Bynum, Lamar Odom, Smush Parker, Luke Walton, Kobe Bryant","Bynum, Odom, Parker, Walton, Bryant",101115-1885-2470-2575-977,LAL,142.0,1,2.0,-3.0,4.0,5.0,9,,,,9.0,,,1.0,1.0,2.0,,,,,,,0.5,0.3333333333333333,,91.26760563380282,21.0,11.6,20.5,8.4,,,0.2,0.43022,,5.0,,1.0,2.0,1.0,2.0,,3.0,5.0,,6.0,,2.0,,,,,,4.0,,,1.0,,,,,,,,,,,4.0,,,0.6,,0.6,,0.6,1.0,,,,0.5,,,,,0.4,0.4,0.5,0.5,,,,,0.3333333333333333,,10.559999999999999,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,0.2,1.0,1.0,,,,,,,0.5194,,,,1.0,2.0,,1.0,1.0,,2.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2575-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Luke Walton, Kobe Bryant","Bynum, Farmar, Evans, Walton, Bryant",101115-200770-2230-2575-977,LAL,25.0,1,,1.0,1.0,1.0,2,,,,2.0,,,,,,,,,,,,,,,115.19999999999999,16.0,9.0,16.0,9.0,,,,0.4118,,1.0,,,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,,1.5,,,,,,,,,,1.0,,,,,,1.0,1.0,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-2230-2470-2567-977,1610612747,"Andrew Bynum, Maurice Evans, Smush Parker, Brian Cook, Kobe Bryant","Bynum, Evans, Parker, Cook, Bryant",101115-2230-2470-2567-977,LAL,304.0,2,5.0,-2.0,10.0,9.0,19,1.0,2.0,3.0,11.0,1.0,,3.0,5.0,9.0,1.0,1.0,2.0,0.23076923076923078,,,1.0,0.8,1.0,90.0,16.5,15.444444444444445,15.5,13.666666666666666,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.5101083333333333,42.06666666666667,3.0,,3.0,1.0,2.0,4.0,,3.0,10.0,,9.0,,,,,,,,2.0,1.0,1.0,4.0,,3.0,,,,,1.0,1.0,1.0,,9.0,,,0.3,,0.34615384615384615,,0.34615384615384615,,,0.5,1.0,0.5,,,1.0,,0.07692307692307693,0.3076923076923077,0.5,0.5,,,,,,,8.18,,1.0,5.0,,,,,,1.0,4.0,,,,3.0,,,2.0,,0.3333333333333333,,0.5,,,,0.42857142857142855,0.25,,0.38461538461538464,0.2,0.2,,,,,,,0.594,,4.0,1.0,,4.0,1.0,2.0,3.0,1.0,7.0,0.6666666666666666,0.6666666666666666,,,1.0,0.5,0.5,0.5,1.0,,1.0,3.0,,1.0,1.0,,,1.0,,,,1.0,0.5,0.5,,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-2230-2470-2575-977,1610612747,"Andrew Bynum, Maurice Evans, Smush Parker, Luke Walton, Kobe Bryant","Bynum, Evans, Parker, Walton, Bryant",101115-2230-2470-2575-977,LAL,232.0,2,4.0,-2.0,10.0,10.0,20,,2.0,2.0,7.0,2.0,,1.0,4.0,5.0,,,4.0,0.4,,,1.0,1.0,,124.13793103448276,13.4,9.8,11.7,9.8,,0.4,0.6,0.46261,26.05,7.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,1.0,2.0,2.0,,2.0,4.0,1.0,,,,,3.0,3.0,5.0,0.6666666666666666,1.0,0.4,0.5,0.35714285714285715,1.0,0.375,1.0,,,,1.0,,,0.2,0.2,1.0,1.0,0.5,0.402525,0.16666666666666666,0.25,0.4,0.6,9.466666666666667,0.5,,1.0,,,,,,,1.0,,,,,3.0,2.0,2.0,,,,,,,,,,1.0,0.2,,,,,,,,,0.3891,,,,1.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,4.0,4.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-2230-2567-2756-977,1610612747,"Andrew Bynum, Maurice Evans, Brian Cook, Sasha Vujacic, Kobe Bryant","Bynum, Evans, Cook, Vujacic, Bryant",101115-2230-2567-2756-977,LAL,334.0,2,6.0,1.0,9.0,9.0,18,1.0,2.0,3.0,10.0,2.0,,,2.0,2.0,,,,0.375,,,,0.3333333333333333,,77.60479041916167,14.11111111111111,23.0,14.11111111111111,19.77777777777778,0.125,0.25,0.75,0.53499375,24.53333333333333,2.0,,,1.0,,1.0,,3.0,5.0,2.0,11.0,,,,,,,,2.0,,2.0,,,5.0,,3.0,2.0,1.0,,,,,11.0,,,0.6,,0.5625,,0.6111111111111112,,,0.5,,,,,0.5,,0.125,0.125,,,,,0.1111111111111111,0.16666666666666666,,,5.2,,2.0,3.0,,,1.0,,,1.0,,,,,,1.0,1.0,2.0,,0.3333333333333333,,0.3333333333333333,,,,,,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,4.0,,2.0,3.0,,7.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,3.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-1885-2230-977,1610612747,"Ronny Turiaf, Shammond Williams, Lamar Odom, Maurice Evans, Kobe Bryant","Turiaf, Williams, Odom, Evans, Bryant",101142-1742-1885-2230-977,LAL,258.0,1,4.0,-9.0,10.0,10.0,20,,,,14.0,,,,2.0,3.0,,,2.0,,,,,1.0,,111.62790697674419,14.6,11.2,14.6,9.6,,,0.2857142857142857,0.42965714285714285,,,2.0,1.0,1.0,,4.0,,1.0,7.0,3.0,5.0,2.0,2.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,4.0,2.0,,,,,3.0,1.0,2.0,0.14285714285714285,,0.14285714285714285,,0.2777777777777778,1.0,0.25,1.0,,0.16666666666666666,,,1.0,,0.14285714285714285,0.5714285714285714,,,,0.4542,0.2222222222222222,0.2222222222222222,0.4,0.2,11.971428571428572,0.2,1.0,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,0.16666666666666666,,,0.2857142857142857,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,1.0,,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-1885-2470-2575,1610612747,"Ronny Turiaf, Shammond Williams, Lamar Odom, Smush Parker, Luke Walton","Turiaf, Williams, Odom, Parker, Walton",101142-1742-1885-2470-2575,LAL,80.0,1,1.0,-6.0,2.0,3.0,5,,2.0,2.0,6.0,2.0,,,,2.0,,,,0.5,,,,,,90.0,25.0,10.0,22.5,9.666666666666666,,0.5,0.75,0.5331125,25.95,3.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,0.25,,,,,,,,,,4.25,,,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,0.5,,,0.25,,,,,,,,,0.5941,,1.0,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-2198-2230-977,1610612747,"Ronny Turiaf, Shammond Williams, Kwame Brown, Maurice Evans, Kobe Bryant","Turiaf, Williams, Brown, Evans, Bryant",101142-1742-2198-2230-977,LAL,129.0,1,2.0,,5.0,4.0,9,,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.25,,,1.0,0.5,,100.46511627906978,14.2,14.5,14.2,14.5,,0.25,0.5,0.439475,24.9,4.0,5.0,,1.0,1.0,1.0,1.0,3.0,3.0,,6.0,,,3.0,3.0,1.0,,6.0,4.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,6.0,5.0,1.0,1.0,0.75,0.75,0.75,,0.75,,,,,,,,0.25,0.25,1.0,1.0,0.25,0.439475,0.25,0.3333333333333333,,1.0,10.233333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.25,1.0,1.0,,,0.25,1.0,,,,,,,,2.0,,1.0,1.0,,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-2230-2567-2756,1610612747,"Ronny Turiaf, Shammond Williams, Maurice Evans, Brian Cook, Sasha Vujacic","Turiaf, Williams, Evans, Cook, Vujacic",101142-1742-2230-2567-2756,LAL,177.0,1,3.0,-1.0,6.0,6.0,12,,1.0,1.0,8.0,1.0,,,1.0,1.0,,1.0,1.0,0.25,,,,1.0,,97.62711864406779,13.5,16.0,13.5,16.0,,0.25,0.5,0.44475,25.8,6.0,2.0,,,2.0,2.0,1.0,3.0,3.0,1.0,7.0,,,,,1.0,,,4.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,7.0,,2.0,1.0,,0.75,,0.7,,,1.0,,,,,1.0,,,0.5,1.0,1.0,1.0,0.5193,0.2,0.25,,,12.4,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-2230-2567-977,1610612747,"Ronny Turiaf, Shammond Williams, Maurice Evans, Brian Cook, Kobe Bryant","Turiaf, Williams, Evans, Cook, Bryant",101142-1742-2230-2567-977,LAL,188.0,1,3.0,-2.0,5.0,4.0,9,,1.0,1.0,8.0,1.0,,,1.0,1.0,,,,0.25,,,,0.25,,68.93617021276596,14.6,28.75,14.6,23.75,,0.25,0.5,0.4661625,24.6,,,,1.0,1.0,1.0,,2.0,3.0,2.0,6.0,,,,,,,,4.0,,1.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,,,0.6666666666666666,,0.5,,0.6,,,0.3333333333333333,,,,,1.0,,0.25,0.25,1.0,1.0,,,0.2,0.25,,,10.133333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1742-2567-2575-977,1610612747,"Ronny Turiaf, Shammond Williams, Brian Cook, Luke Walton, Kobe Bryant","Turiaf, Williams, Cook, Walton, Bryant",101142-1742-2567-2575-977,LAL,244.0,1,4.0,2.0,8.0,8.0,16,,1.0,1.0,9.0,1.0,,1.0,3.0,3.0,,,1.0,0.14285714285714285,,,0.5,0.5,1.0,94.42622950819673,14.25,16.25,14.25,15.5,,0.14285714285714285,0.14285714285714285,0.41772857142857145,25.1,,,,3.0,2.0,3.0,,5.0,6.0,1.0,11.0,,,,,,,,8.0,,1.0,,,3.0,,2.0,1.0,1.0,,,,,11.0,,,0.8333333333333334,,0.7142857142857143,,0.7857142857142857,,,0.5,,,,1.0,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.14285714285714285,0.16666666666666666,,,14.083333333333334,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,2.0,0.2,0.2,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,3.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1885-200770-2575-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Luke Walton, Kobe Bryant","Turiaf, Odom, Farmar, Walton, Bryant",101142-1885-200770-2575-977,LAL,655.0,3,11.0,-2.0,20.0,21.0,41,,4.0,4.0,27.0,4.0,,2.0,4.0,6.0,,1.0,2.0,0.23529411764705882,,,0.6666666666666666,0.5,1.0,90.13740458015268,15.95,16.0,15.05,13.857142857142858,,0.23529411764705882,0.47058823529411764,0.49631764705882353,25.0,2.0,5.0,2.0,6.0,1.0,3.0,,5.0,13.0,6.0,25.0,,3.0,1.0,4.0,,2.0,4.0,10.0,1.0,2.0,2.0,,3.0,1.0,8.0,7.0,3.0,,,,,22.0,4.0,5.0,0.38461538461538464,0.25,0.5588235294117647,0.25,0.625,0.75,0.4,0.4,1.0,0.1111111111111111,1.0,,0.3333333333333333,,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.49505,0.15789473684210525,0.2,0.12,0.16,8.615384615384615,0.25,2.0,4.0,1.0,3.0,,,,3.0,1.0,,3.0,,,3.0,3.0,1.0,,0.75,,0.75,,,,,,1.0,0.23529411764705882,0.5,0.5,,,0.75,0.3333333333333333,,,0.52165,,,3.0,,,3.0,,2.0,,6.0,,,,0.75,,,0.75,0.75,,,0.75,6.0,,2.0,2.0,,,1.0,1.0,,,0.6666666666666666,0.5,,,,0.6666666666666666,,2.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,1610612747,2007,2006-07,False
101142-1885-200770-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Jordan Farmar, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Farmar, Vujacic, Bryant",101142-1885-200770-2756-977,LAL,229.0,1,4.0,2.0,7.0,7.0,14,,4.0,4.0,8.0,4.0,,1.0,1.0,1.0,,,,0.5714285714285714,,,1.0,0.3333333333333333,,88.0349344978166,11.142857142857142,21.571428571428573,11.142857142857142,17.0,,0.5714285714285714,0.7142857142857143,0.44662857142857143,26.725,7.0,,,,1.0,2.0,,2.0,3.0,,10.0,,,,,,,,2.0,,,,,4.0,,,,,,,,,10.0,,,0.6666666666666666,,0.7142857142857143,,0.7142857142857143,,,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,11.5,,1.0,1.0,,,,,,2.0,,,6.0,,,1.0,,1.0,,0.5,,0.5,,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,,,2.0,,2.0,2.0,1.0,1.0,,2.0,0.5,0.5,,,,,0.5,0.5,,,0.5,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1885-2230-2470-977,1610612747,"Ronny Turiaf, Lamar Odom, Maurice Evans, Smush Parker, Kobe Bryant","Turiaf, Odom, Evans, Parker, Bryant",101142-1885-2230-2470-977,LAL,248.0,2,4.0,3.0,10.0,9.0,19,1.0,2.0,3.0,9.0,2.0,,2.0,4.0,7.0,,,,0.2727272727272727,,,1.0,1.0,1.0,110.32258064516128,12.9,13.222222222222221,12.3,13.222222222222221,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.5066090909090909,24.866666666666664,9.0,9.0,3.0,1.0,1.0,3.0,2.0,5.0,8.0,2.0,12.0,,4.0,4.0,7.0,3.0,2.0,10.0,8.0,1.0,2.0,3.0,,2.0,,3.0,5.0,2.0,1.0,,1.0,1.0,8.0,10.0,9.0,0.625,0.5714285714285714,0.45454545454545453,0.4,0.46153846153846156,0.6666666666666666,0.4166666666666667,1.0,0.3333333333333333,0.5,0.5,1.0,,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2,0.5172399999999999,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.8333333333333334,7.1875,0.9,4.0,4.0,4.0,4.0,,,1.0,,2.0,,,,2.0,,,2.0,1.0,,,,,,,0.6666666666666666,,1.0,0.36363636363636365,1.0,1.0,,,0.4,1.0,0.1,,0.58495,2.0,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,0.2,0.25,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,0.5,0.16666666666666666,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1885-2230-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Maurice Evans, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Evans, Vujacic, Bryant",101142-1885-2230-2756-977,LAL,194.0,1,3.0,-1.0,6.0,7.0,13,,,,7.0,,,,3.0,3.0,,1.0,1.0,,,,,1.0,,96.49484536082474,20.666666666666668,10.0,20.666666666666668,10.0,,,0.2,0.41082,,,,,,2.0,4.0,,3.0,5.0,,6.0,,,,,,,,4.0,,2.0,,,2.0,1.0,,,,,,,,6.0,,,0.6,,0.6,,0.6,,,1.0,,,,,1.0,,,0.8,0.5,0.5,,,,,,,14.1,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.2,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-1885-2470-2575-977,1610612747,"Ronny Turiaf, Lamar Odom, Smush Parker, Luke Walton, Kobe Bryant","Turiaf, Odom, Parker, Walton, Bryant",101142-1885-2470-2575-977,LAL,319.0,2,5.0,1.0,11.0,11.0,22,,1.0,1.0,10.0,1.0,,,3.0,6.0,1.0,3.0,4.0,0.1,,,,0.6,,99.3103448275862,12.727272727272727,16.272727272727273,12.272727272727273,16.09090909090909,,0.1,0.4,0.471345,26.0,9.0,6.0,2.0,4.0,2.0,2.0,,5.0,9.0,1.0,11.0,,4.0,3.0,6.0,,,6.0,10.0,,3.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,,,,,7.0,6.0,6.0,0.5555555555555556,0.5,0.5,0.5,0.55,0.6666666666666666,0.5,0.6,,0.6,,1.0,1.0,,0.4,0.2,1.0,1.0,,0.47075,0.1,0.1111111111111111,0.36363636363636365,0.5454545454545454,8.044444444444444,0.5454545454545454,2.0,3.0,1.0,2.0,,,,,3.0,,,,3.0,1.0,1.0,1.0,,,,,,,,0.75,1.0,,0.3,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.5,,,0.5828666666666666,2.0,3.0,,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,0.6666666666666666,,,4.0,,,,2.0,1.0,1.0,,1.0,,0.25,,0.4,,,,1.0,1.0,,,,,,0.25,0.25,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101142-200770-2567-2575-977,1610612747,"Ronny Turiaf, Jordan Farmar, Brian Cook, Luke Walton, Kobe Bryant","Turiaf, Farmar, Cook, Walton, Bryant",101142-200770-2567-2575-977,LAL,47.0,1,1.0,-5.0,1.0,2.0,3,,,,5.0,,,,,,,,,,,,,,,91.91489361702128,33.0,7.0,33.0,7.0,,,1.0,0.5833,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
