EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Fg2aBlocked,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,Fouls,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeAssists,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyDefPoss,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,FTDefRebounds,SelfOReb,LostBallTurnovers,ShootingFouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,Loose Ball Fouls,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Offensive Fouls Drawn,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctBlocked,PtsPutbacks,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,HeaveAttempts,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,HeaveMakes,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
101134-1715-1720-2548-2748,1610612748,"Wayne Simien, Jason Williams, Michael Doleac, Dwyane Wade, Dorell Wright","Simien, Williams, Doleac, Wade, Wright",101134-1715-1720-2548-2748,MIA,318.0,1,5.0,2.0,10.0,11.0,8.0,2.0,21.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,3.0,2.0,14.0,12.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,11.0,4.0,2.0,6.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,11.0,8.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6,0.6666666666666666,0.6428571428571429,0.5833333333333334,0.5,0.6111111111111112,0.3333333333333333,1.0,0.5,0.4,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,95.09433962264151,13.9,16.272727272727273,13.8,14.727272727272727,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.6666666666666666,0.5,0.5524888888888889,0.5725642857142857,0.2,0.2857142857142857,0.14285714285714285,0.7857142857142857,7.183333333333334,23.96666666666667,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1715-2548-2748-297,1610612748,"Wayne Simien, Jason Williams, Dwyane Wade, Dorell Wright, Alonzo Mourning","Simien, Williams, Wade, Wright, Mourning",101134-1715-2548-2748-297,MIA,67.0,1,1.0,2.0,3.0,2.0,,1.0,5.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,107.46268656716417,7.333333333333333,22.5,7.333333333333333,22.5,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3867,,,,,,20.6,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1715-2574-2617-2748,1610612748,"Wayne Simien, Jason Williams, Jason Kapono, Udonis Haslem, Dorell Wright","Simien, Williams, Kapono, Haslem, Wright",101134-1715-2574-2617-2748,MIA,125.0,1,2.0,-2.0,4.0,3.0,3.0,1.0,7.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,2.0,1.0,3.0,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,0.5,,,1.0,80.64,16.25,20.0,16.25,20.0,0.5,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,0.5209,0.5172,,,,,,24.1,0.75,,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-1899-2548-2748,1610612748,"Wayne Simien, Michael Doleac, James Posey, Dwyane Wade, Dorell Wright","Simien, Doleac, Posey, Wade, Wright",101134-1720-1899-2548-2748,MIA,241.0,1,4.0,8.0,7.0,9.0,2.0,,16.0,1.0,1.0,,,2.0,3.0,1.0,,,,,,,,4.0,5.0,,,2.0,10.0,2.0,,,2.0,2.0,,,,4.0,4.0,4.0,,,,2.0,,2.0,,,1.0,4.0,,,6.0,6.0,,6.0,,,,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,,1.0,,10.0,4.0,2.0,,0.5,0.5,,,,,0.8,1.0,0.8,1.0,0.8333333333333334,,1.0,,1.0,,1.0,,1.0,,,,1.0,95.60165975103735,13.714285714285714,16.11111111111111,13.714285714285714,16.11111111111111,0.2,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,,,,,,0.2,,0.41018,0.338,0.16666666666666666,0.16666666666666666,,0.4,10.02,,0.2857142857142857,1.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-200809-2574-2748,1610612748,"Wayne Simien, Michael Doleac, Chris Quinn, Jason Kapono, Dorell Wright","Simien, Doleac, Quinn, Kapono, Wright",101134-1720-200809-2574-2748,MIA,532.0,2,9.0,-1.0,13.0,13.0,11.0,2.0,26.0,,3.0,,3.0,1.0,1.0,4.0,1.0,2.0,,,,,,2.0,8.0,1.0,2.0,3.0,10.0,11.0,,2.0,2.0,8.0,,,3.0,7.0,,4.0,3.0,,,,1.0,1.0,,1.0,,3.0,,1.0,6.0,7.0,3.0,10.0,,,,1.0,,2.0,2.0,5.0,,7.0,,1.0,1.0,,,,,8.0,7.0,11.0,1.0,,,1.0,0.5,,0.5,0.25,0.25,0.35,0.25,0.38461538461538464,0.5,0.3181818181818182,0.2,0.5,0.5,0.75,,0.75,0.3333333333333333,,1.0,0.3333333333333333,70.37593984962406,23.384615384615383,17.53846153846154,21.384615384615383,17.307692307692307,0.3,,,,0.1,1.0,1.0,0.4,0.2,0.5,0.5,1.0,,,,,0.375,,,,,0.5,,0.42944000000000004,0.3874,0.16666666666666666,0.1111111111111111,0.2,0.7,9.575,22.65,0.8461538461538461,1.0,1.0,,1.0,1.0,0.25,0.25,,2.0,,4.0,,,,0.4,0.5,,,,,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.16666666666666666,0.5,0.4537,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-200809-2748-2853,1610612748,"Wayne Simien, Michael Doleac, Chris Quinn, Dorell Wright, Earl Barron","Simien, Doleac, Quinn, Wright, Barron",101134-1720-200809-2748-2853,MIA,345.0,1,6.0,-5.0,11.0,11.0,4.0,,22.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,2.0,3.0,,2.0,3.0,7.0,12.0,,,1.0,1.0,,,2.0,4.0,2.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,,5.0,5.0,,5.0,,,,2.0,2.0,3.0,2.0,4.0,1.0,6.0,,3.0,,2.0,,2.0,,7.0,4.0,4.0,,0.5,0.5,,,,,0.6666666666666666,1.0,0.4,1.0,0.4375,,1.0,0.4,0.6666666666666666,,0.5,,0.5,,,0.5,0.6,91.82608695652173,15.909090909090908,15.454545454545455,15.909090909090908,10.818181818181818,0.2,,,,0.2,1.0,1.0,0.2,0.2,,,,0.2,,,,,,,,,0.6,,0.45332,0.3566,0.375,0.5,,0.5714285714285714,9.166666666666666,23.95,0.36363636363636365,1.0,1.0,,,,1.0,1.0,,,,3.0,,,,,,,,1.0,0.5,,6.0,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-200809-2748-952,1610612748,"Wayne Simien, Michael Doleac, Chris Quinn, Dorell Wright, Antoine Walker","Simien, Doleac, Quinn, Wright, Walker",101134-1720-200809-2748-952,MIA,251.0,1,4.0,-2.0,8.0,8.0,8.0,1.0,16.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,4.0,6.0,,,,8.0,10.0,,2.0,4.0,6.0,,,,8.0,6.0,2.0,,,,3.0,,3.0,,,2.0,6.0,,,3.0,3.0,,3.0,,,,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,,1.0,,6.0,8.0,8.0,,0.75,0.75,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,,1.0,,0.75,,,,1.0,91.79282868525895,14.75,16.625,12.125,15.75,0.3333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,0.41808333333333336,0.41808333333333336,,,0.25,1.0,7.916666666666667,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,1.0,0.6053,,1.0,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-2548-2748-56,1610612748,"Wayne Simien, Michael Doleac, Dwyane Wade, Dorell Wright, Gary Payton","Simien, Doleac, Wade, Wright, Payton",101134-1720-2548-2748-56,MIA,140.0,1,2.0,3.0,4.0,3.0,4.0,1.0,7.0,,,,,1.0,1.0,2.0,,,,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,7.0,4.0,,2.0,2.0,3.0,1.0,2.0,,7.0,4.0,,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,,7.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,5.0,7.0,4.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7,0.7,0.7,0.5,0.7,0.4,,,,1.0,0.5,0.5,1.0,,,72.0,17.75,23.0,11.75,19.666666666666668,,,,,0.2,1.0,1.0,0.4,,,,,0.4,0.5,0.5,1.0,,,,,0.4,0.4,0.5,0.47192999999999996,0.47192999999999996,,,0.2857142857142857,1.0,17.7,25.15,1.0,1.0,,,,,0.5,0.5,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,0.5,,,,,,0.5766,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1720-2748-56-952,1610612748,"Wayne Simien, Michael Doleac, Dorell Wright, Gary Payton, Antoine Walker","Simien, Doleac, Wright, Payton, Walker",101134-1720-2748-56-952,MIA,338.0,1,6.0,6.0,10.0,10.0,,,20.0,1.0,1.0,,,,,3.0,2.0,2.0,,,1.0,2.0,,2.0,4.0,3.0,4.0,3.0,16.0,10.0,,,,,,,,,2.0,2.0,9.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,,,3.0,4.0,,4.0,1.0,1.0,,,,2.0,,2.0,,3.0,,1.0,,2.0,1.0,2.0,,16.0,,,,0.5,0.5,1.0,0.75,,0.75,0.5,,0.8125,,0.8333333333333334,,,0.5,,,1.0,,1.0,,,1.0,1.0,85.20710059171597,15.5,18.3,15.5,18.3,0.125,1.0,1.0,1.0,,,,0.375,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,,,,,,0.625,0.5,0.5172625,,0.1111111111111111,0.2,,,14.7,24.15,,1.0,2.0,,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
101134-1899-200809-2574-2748,1610612748,"Wayne Simien, James Posey, Chris Quinn, Jason Kapono, Dorell Wright","Simien, Posey, Quinn, Kapono, Wright",101134-1899-200809-2574-2748,MIA,156.0,1,3.0,,4.0,4.0,,1.0,8.0,,,,,,,3.0,,,,,1.0,1.0,,2.0,3.0,1.0,1.0,,7.0,7.0,,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,7.0,,,,0.5,0.5,1.0,1.0,,1.0,0.6666666666666666,,0.875,,0.875,,,0.25,,,,,1.0,,,,,73.84615384615384,19.25,19.75,16.75,19.75,,,,,,,,0.75,,,,,0.25,1.0,1.0,1.0,,,,,,0.25,1.0,0.425875,,,,,,19.833333333333332,24.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,0.3742,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
