EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,HeaveAttempts,team_id,year,season,team_vs
101177-109-1477-1521-1938,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Jacque Vaughn, Manu Ginobili","Oberto, Horry, Bowen, Vaughn, Ginobili",101177-109-1477-1521-1938,SAS,910.0,8,15.0,-8.0,30.0,31.0,16.0,22.0,3.0,61.0,4.0,7.0,1.0,2.0,4.0,4.0,6.0,3.0,6.0,5.0,3.0,7.0,19.0,5.0,7.0,21.0,29.0,1.0,2.0,1.0,3.0,6.0,10.0,3.0,3.0,15.0,8.0,6.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,3.0,8.0,1.0,3.0,5.0,6.0,11.0,4.0,15.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,3.0,3.0,8.0,1.0,2.0,9.0,1.0,9.0,1.0,4.0,1.0,2.0,2.0,2.0,18.0,15.0,16.0,0.5714285714285714,0.6666666666666666,0.3684210526315789,0.5,0.6,0.2916666666666667,0.5,0.46153846153846156,0.375,0.5,0.5357142857142857,0.20833333333333334,0.2,0.05263157894736842,0.14285714285714285,0.2,0.5,0.5454545454545454,0.25,0.8333333333333334,0.5,0.6470588235294118,0.2857142857142857,0.6666666666666666,0.16666666666666666,0.5,0.2857142857142857,1.0,1.0,1.0,0.5,96.52747252747253,14.533333333333333,15.290322580645162,14.4,14.419354838709678,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.25,0.25,0.5,0.5,1.0,0.20833333333333334,1.0,0.5,0.3076923076923077,1.0,0.23076923076923078,0.5,0.47587916666666663,0.67105,0.45880000000000004,0.14814814814814814,0.18181818181818182,0.14285714285714285,0.7142857142857143,8.75263157894737,26.880000000000003,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1477-1521-699,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Jacque Vaughn, Brent Barry","Oberto, Horry, Bowen, Vaughn, Barry",101177-109-1477-1521-699,SAS,108.0,2,2.0,-2.0,4.0,3.0,4.0,3.0,,7.0,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,2.0,2.0,4.0,,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,2.0,1.0,,1.0,,2.0,,1.0,,,,,2.0,2.0,4.0,,,,,,,,,0.25,,0.25,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,93.33333333333333,13.5,18.0,13.5,11.666666666666666,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,0.3333333333333333,0.41159999999999997,,0.41159999999999997,0.25,0.25,,1.0,8.266666666666667,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1477-1521-714,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Jacque Vaughn, Michael Finley","Oberto, Horry, Bowen, Vaughn, Finley",101177-109-1477-1521-714,SAS,123.0,2,2.0,1.0,5.0,4.0,2.0,4.0,,9.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,2.0,7.0,6.0,,,,,1.0,1.0,,2.0,4.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,7.0,4.0,2.0,1.0,1.0,0.3333333333333333,,1.0,0.625,,1.0,0.7,,1.0,0.25,,,,,,1.0,,,,1.0,,,,,,,1.0,,,105.3658536585366,9.0,19.5,9.0,19.5,,,,,0.5,0.25,1.0,1.0,1.0,0.25,,,,,,0.25,0.41385,,0.3282,0.2,0.25,,0.5714285714285714,12.966666666666667,25.3,0.4,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1477-1938-2225,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Manu Ginobili, Tony Parker","Oberto, Horry, Bowen, Ginobili, Parker",101177-109-1477-1938-2225,SAS,1478.0,11,25.0,-7.0,48.0,46.0,26.0,28.0,8.0,94.0,5.0,13.0,1.0,3.0,3.0,7.0,7.0,6.0,14.0,4.0,3.0,13.0,34.0,6.0,12.0,44.0,51.0,2.0,4.0,6.0,10.0,6.0,14.0,4.0,12.0,30.0,18.0,8.0,2.0,4.0,3.0,,9.0,11.0,4.0,4.0,24.0,2.0,7.0,6.0,10.0,16.0,9.0,25.0,2.0,1.0,1.0,9.0,5.0,3.0,4.0,12.0,9.0,4.0,14.0,1.0,2.0,11.0,3.0,13.0,,2.0,4.0,3.0,3.0,3.0,34.0,30.0,26.0,0.6923076923076923,0.75,0.38235294117647056,0.5,0.42857142857142855,0.4,0.5,0.5,0.4673913043478261,0.7142857142857143,0.6041666666666666,0.15,,0.08823529411764706,0.23076923076923078,,0.75,1.0,0.3333333333333333,0.75,0.5,0.8888888888888888,0.36,0.5,0.4,0.5,1.0,1.0,1.0,0.5,1.0,91.58322056833559,15.229166666666666,16.23913043478261,14.541666666666666,15.91304347826087,0.325,0.38461538461538464,0.5,0.8,0.175,0.35,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1,0.75,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.16666666666666666,0.475,0.5100825,0.5426333333333333,0.5536083333333334,0.047619047619047616,0.05555555555555555,0.22727272727272727,0.6818181818181818,9.138235294117647,24.083333333333332,0.5416666666666666,,,2.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,0.5,0.125,0.5,0.09090909090909091,1.0,0.2857142857142857,0.2857142857142857,0.5,0.05,1.0,0.05555555555555555,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1477-2225-699,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Tony Parker, Brent Barry","Oberto, Horry, Bowen, Parker, Barry",101177-109-1477-2225-699,SAS,273.0,2,5.0,2.0,7.0,6.0,,,1.0,13.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,,,2.0,6.0,2.0,,7.0,5.0,,1.0,,,,,,,,2.0,2.0,,,1.0,,1.0,2.0,,1.0,5.0,,3.0,,4.0,4.0,3.0,7.0,,,,,,2.0,,2.0,,,1.0,,,2.0,,,,,,,,,7.0,,,0.5,0.5,0.3333333333333333,,,0.4375,,,0.4375,,,0.25,,0.16666666666666666,,,,0.8,0.75,,,0.6666666666666666,0.6,0.6666666666666666,1.0,,1.0,1.0,0.5,,,68.57142857142857,17.142857142857142,25.5,16.142857142857142,23.166666666666668,0.5,0.25,0.25,,0.125,0.125,1.0,1.0,1.0,,1.0,,,,,0.75,0.55298125,0.6993,,,,,,5.183333333333334,22.65,,,,,1.0,,,0.5,0.5,,,,,2.0,,,,3.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,0.25,,,,1.0,1.0,2.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1477-2225-714,1610612759,"Fabricio Oberto, Robert Horry, Bruce Bowen, Tony Parker, Michael Finley","Oberto, Horry, Bowen, Parker, Finley",101177-109-1477-2225-714,SAS,299.0,2,5.0,11.0,9.0,9.0,,5.0,1.0,18.0,1.0,3.0,,,,,2.0,,1.0,4.0,,3.0,6.0,4.0,,15.0,4.0,,,,,,,,,,2.0,4.0,,4.0,2.0,,1.0,4.0,1.0,,11.0,,1.0,1.0,3.0,4.0,1.0,5.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,15.0,,,0.3333333333333333,0.3333333333333333,0.5,,,0.75,,,0.75,,,0.4,,0.3333333333333333,0.6666666666666666,,,0.75,0.3333333333333333,1.0,,0.8,0.25,0.5,,,,1.0,1.0,1.0,,86.68896321070234,11.88888888888889,21.333333333333332,11.333333333333334,21.333333333333332,0.3,0.3333333333333333,1.0,1.0,0.2,0.1,,,,0.4,,,,,,0.7,0.50877,0.53295,,,,,,5.1499999999999995,24.55,,,,3.0,3.0,,3.0,0.75,0.75,0.75,0.75,0.75,2.0,,,,,9.0,3.0,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1521-1938-699,1610612759,"Fabricio Oberto, Robert Horry, Jacque Vaughn, Manu Ginobili, Brent Barry","Oberto, Horry, Vaughn, Ginobili, Barry",101177-109-1521-1938-699,SAS,683.0,5,11.0,4.0,18.0,20.0,11.0,6.0,1.0,38.0,2.0,4.0,1.0,1.0,2.0,4.0,5.0,2.0,5.0,3.0,,6.0,14.0,4.0,1.0,16.0,12.0,1.0,1.0,,2.0,4.0,10.0,,,8.0,6.0,6.0,2.0,3.0,1.0,,3.0,3.0,,2.0,6.0,2.0,3.0,4.0,3.0,7.0,5.0,12.0,3.0,3.0,,1.0,1.0,1.0,,2.0,1.0,,6.0,2.0,,4.0,,6.0,,3.0,,,,,14.0,8.0,11.0,0.5,0.6,0.42857142857142855,1.0,0.4,0.4166666666666667,0.5,0.4,0.38095238095238093,0.3333333333333333,0.36363636363636365,0.2222222222222222,,0.07142857142857142,0.25,,0.5,0.5,0.42857142857142855,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,,1.0,0.4,0.6666666666666666,80.11713030746706,17.333333333333332,18.55,16.5,15.75,0.2222222222222222,0.5,0.6666666666666666,,0.2777777777777778,0.2777777777777778,0.4,0.4,1.0,0.16666666666666666,0.5,1.0,0.4,0.5,,0.4444444444444444,0.48394444444444445,0.6006,0.46769,0.14285714285714285,0.17647058823529413,0.125,0.5,9.828571428571427,24.15,0.6111111111111112,,,1.0,1.0,3.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,,,,,,,1.0,,,1.0,,,2.0,,,,,1.0,,,0.4,0.4,0.5,0.05555555555555555,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1521-1938-714,1610612759,"Fabricio Oberto, Robert Horry, Jacque Vaughn, Manu Ginobili, Michael Finley","Oberto, Horry, Vaughn, Ginobili, Finley",101177-109-1521-1938-714,SAS,887.0,5,15.0,-9.0,28.0,28.0,7.0,9.0,4.0,56.0,6.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,7.0,16.0,7.0,5.0,22.0,31.0,2.0,3.0,,4.0,1.0,3.0,2.0,1.0,3.0,6.0,8.0,4.0,4.0,1.0,,3.0,4.0,2.0,1.0,9.0,3.0,1.0,2.0,8.0,10.0,4.0,14.0,2.0,2.0,,3.0,3.0,4.0,,7.0,2.0,2.0,7.0,,2.0,9.0,1.0,7.0,2.0,3.0,,1.0,,1.0,18.0,3.0,7.0,0.42857142857142855,0.6,0.4375,0.6666666666666666,0.3333333333333333,0.3695652173913043,0.6666666666666666,0.2,0.44,0.6666666666666666,0.3,0.30434782608695654,,0.0625,0.1111111111111111,,0.42857142857142855,0.7272727272727273,0.125,0.6666666666666666,0.5,0.7142857142857143,0.2857142857142857,0.3333333333333333,,0.5,1.0,0.6666666666666666,0.7142857142857143,1.0,,90.91319052987599,16.321428571428573,15.357142857142858,15.714285714285714,14.928571428571429,0.391304347826087,0.6666666666666666,0.75,0.3333333333333333,0.08695652173913043,0.21739130434782608,0.2,0.2,1.0,0.17391304347826086,0.6666666666666666,1.0,0.4,0.5,0.2,0.6956521739130435,0.5374543478260869,0.6611,0.6079,0.16,0.17647058823529413,0.18181818181818182,0.13636363636363635,7.8,24.342857142857145,0.25,,,,1.0,,,0.14285714285714285,0.14285714285714285,,,,,3.0,1.0,,,3.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,0.5,,1.0,,,,0.13043478260869565,,0.2,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1521-699-714,1610612759,"Fabricio Oberto, Robert Horry, Jacque Vaughn, Brent Barry, Michael Finley","Oberto, Horry, Vaughn, Barry, Finley",101177-109-1521-699-714,SAS,2.0,1,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.2496,,0.2496,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
101177-109-1938-2225-699,1610612759,"Fabricio Oberto, Robert Horry, Manu Ginobili, Tony Parker, Brent Barry","Oberto, Horry, Ginobili, Parker, Barry",101177-109-1938-2225-699,SAS,553.0,5,9.0,-11.0,17.0,19.0,10.0,10.0,5.0,36.0,3.0,5.0,1.0,1.0,,1.0,1.0,,5.0,2.0,1.0,3.0,11.0,2.0,3.0,12.0,23.0,1.0,2.0,1.0,6.0,,7.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,,,1.0,2.0,1.0,,5.0,,3.0,1.0,4.0,6.0,3.0,9.0,,,,4.0,2.0,4.0,2.0,8.0,4.0,,1.0,1.0,,3.0,,3.0,1.0,1.0,1.0,,,,6.0,2.0,10.0,0.3333333333333333,0.5,0.2727272727272727,0.5,,0.34615384615384615,0.625,,0.42857142857142855,0.75,0.1111111111111111,0.15384615384615385,,,,,0.5,0.5714285714285714,0.375,0.5,,0.5555555555555556,0.375,1.0,,,0.25,1.0,1.0,,0.5,93.74321880650994,18.058823529411764,12.947368421052632,15.352941176470589,11.842105263157896,0.38461538461538464,0.6,0.6,0.3333333333333333,0.07692307692307693,0.38461538461538464,,,,0.15384615384615385,0.25,1.0,0.125,,0.125,0.5384615384615384,0.4995846153846154,0.46815,0.40223125,0.07692307692307693,0.09090909090909091,0.5,0.16666666666666666,8.836363636363636,24.7,0.5882352941176471,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,3.0,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,0.2,,,,,,,,1.0,,,,,,,,,,2.0,2.0,0.5,2.0,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,True
