EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,DefensiveGoaltends,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,PenaltyArc3FGM,AtRimAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,Technical Free Throw Trips,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,BlockedLongMidRange,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1715-1899-2574-297-952,1610612748,"Jason Williams, James Posey, Jason Kapono, Alonzo Mourning, Antoine Walker","Williams, Posey, Kapono, Mourning, Walker",1715-1899-2574-297-952,MIA,57.0,1,1.0,2.0,3.0,2,3.0,2.0,5,,,1.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,1.0,,2.0,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,126.31578947368422,8.0,16.5,8.0,16.5,,,,,0.5106666666666667,0.5106666666666667,1.0,2.5,1.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.6666666666666666,,,0.6666666666666666,,1.0,1.0,,,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,0.5,0.5,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,0.5,0.5,,,1.0,1.0,,1.0,1.0,,0.6248,1.0,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1715-1899-2574-406-952,1610612748,"Jason Williams, James Posey, Jason Kapono, Shaquille O'Neal, Antoine Walker","Williams, Posey, Kapono, O'Neal, Walker",1715-1899-2574-406-952,MIA,275.0,1,5.0,4.0,7.0,7,,,14,2.0,4.0,3.0,5.0,8.0,,,,2.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,8.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.5714285714285714,,1.0,1.0,1.0,73.30909090909091,19.142857142857142,20.142857142857142,19.142857142857142,20.142857142857142,0.8,0.5,0.5,0.5,0.36846,,,16.419999999999998,,,,,,,,,,2.0,4.0,,,,4.0,,,,,1.0,4.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,,,1.0,,2.0,,,,0.5,,,,0.2,,,0.2857142857142857,0.2857142857142857,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1715-224-2548-2574-952,1610612748,"Jason Williams, Eddie Jones, Dwyane Wade, Jason Kapono, Antoine Walker","Williams, Jones, Wade, Kapono, Walker",1715-224-2548-2574-952,MIA,35.0,2,1.0,-2.0,1.0,2,1.0,2.0,3,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.5,0.5,,123.42857142857142,8.0,13.5,8.0,11.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1715-224-2548-2617-297,1610612748,"Jason Williams, Eddie Jones, Dwyane Wade, Udonis Haslem, Alonzo Mourning","Williams, Jones, Wade, Haslem, Mourning",1715-224-2548-2617-297,MIA,183.0,2,3.0,1.0,6.0,7,5.0,,13,,2.0,1.0,3.0,8.0,1.0,2.0,8.0,2.0,1.0,2.0,,5.0,,3.0,4.0,8.0,8.0,5.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.625,0.5833333333333334,0.7,,1.0,,102.29508196721312,11.666666666666666,16.142857142857142,10.833333333333334,16.142857142857142,0.4,,,,0.53041,0.5510125,1.0,14.933333333333332,0.8333333333333334,1.0,1.0,,1.0,,1.0,1.0,2.0,3.0,7.0,1.0,2.0,3.0,,3.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,0.5,0.5,0.5,0.4,,,,0.2,0.2,,,,0.25,0.25,,0.6,24.35,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,0.2,0.25,,,,,1.0,1.0,1.0,,1.0,3.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612748,2007,2006-07,True
1715-224-2548-2617-406,1610612748,"Jason Williams, Eddie Jones, Dwyane Wade, Udonis Haslem, Shaquille O'Neal","Williams, Jones, Wade, Haslem, O'Neal",1715-224-2548-2617-406,MIA,1504.0,2,25.0,29.0,51.0,49,,,100,14.0,22.0,23.0,37.0,64.0,,,,40.0,20.0,22.0,12.0,46.0,5.0,20.0,23.0,57.0,,,0.8695652173913043,0.9090909090909091,0.6216216216216216,,0.6444444444444445,,0.6530612244897959,,0.8333333333333334,0.8,0.5,95.74468085106383,11.862745098039216,18.346938775510203,11.568627450980392,17.775510204081634,0.4888888888888889,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.48189,,,12.767567567567568,,7.0,,1.0,1.0,,,4.0,8.0,6.0,35.0,,,,6.0,6.0,2.0,2.0,1.0,10.0,7.0,8.0,,,0.5,0.5,,0.5,0.17777777777777778,0.05405405405405406,,1.0,0.15555555555555556,0.022222222222222223,1.0,1.0,1.0,,,,0.3333333333333333,24.85,4.0,8.0,7.0,,,7.0,7.0,1.0,3.0,3.0,3.0,6.0,,,6.0,2.0,4.0,,0.875,0.25,0.5,0.07142857142857142,0.16666666666666666,,0.17777777777777778,0.15555555555555556,,0.08163265306122448,0.0975609756097561,0.109375,3.0,3.0,3.0,1.0,3.0,2.0,15.0,,,1.0,,0.7894736842105263,0.5,0.5,0.8571428571428571,0.7777777777777778,0.375,0.5,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,6.0,,5.0,6.0,2.0,,3.0,,1.0,3.0,,3.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8333333333333334,,2.0,3.0,4.0,0.6666666666666666,0.875,,0.521775,,,,,,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,,1.0,,,1.0,,0.125,0.125,,,,,,0.25,1.0,,,,,1.0,,0.3333333333333333,2.0,1.0,,,,,,,,,1610612748,2007,2006-07,True
1715-224-2548-297-952,1610612748,"Jason Williams, Eddie Jones, Dwyane Wade, Alonzo Mourning, Antoine Walker","Williams, Jones, Wade, Mourning, Walker",1715-224-2548-297-952,MIA,65.0,1,1.0,,1.0,1,1.0,1.0,2,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,1.0,44.307692307692314,47.0,18.0,33.0,18.0,,,,,0.498225,0.498225,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,25.65,1.0,,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,0.5,,,,,,1610612748,2007,2006-07,True
1715-224-2548-406-952,1610612748,"Jason Williams, Eddie Jones, Dwyane Wade, Shaquille O'Neal, Antoine Walker","Williams, Jones, Wade, O'Neal, Walker",1715-224-2548-406-952,MIA,298.0,1,5.0,-6.0,9.0,9,4.0,1.0,18,1.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,4.0,2.0,4.0,1.0,1.0,0.4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,86.97986577181207,13.777777777777779,19.333333333333332,13.444444444444445,19.22222222222222,0.5,0.3333333333333333,0.3333333333333333,1.0,0.4472,0.5109666666666667,0.5,12.42,0.4444444444444444,1.0,1.0,,,,,,1.0,,10.0,,1.0,,,,,,,4.0,3.0,,,,,,,,0.16666666666666666,,,1.0,0.16666666666666666,,,,,0.3333333333333333,,,0.3333333333333333,24.4,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,,4.0,1.0,2.0,3.0,1.0,,,,,0.25,0.6666666666666666,0.5,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1715-2548-2574-2617-406,1610612748,"Jason Williams, Dwyane Wade, Jason Kapono, Udonis Haslem, Shaquille O'Neal","Williams, Wade, Kapono, Haslem, O'Neal",1715-2548-2574-2617-406,MIA,397.0,1,7.0,5.0,12.0,13,,,25,6.0,7.0,6.0,9.0,18.0,,,,10.0,5.0,6.0,5.0,13.0,,5.0,7.0,17.0,,,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.6818181818181818,,0.6923076923076923,,,1.0,,90.68010075566751,14.75,16.923076923076923,13.833333333333334,16.923076923076923,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.4837181818181818,,,16.38888888888889,,1.0,,,,,,1.0,2.0,3.0,13.0,,,,2.0,3.0,1.0,1.0,,3.0,4.0,4.0,,,1.0,0.5,,0.5,0.18181818181818182,0.1111111111111111,1.0,,0.09090909090909091,,,,,,,,0.2727272727272727,25.15,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,2.0,1.0,2.0,,0.5,,,0.3333333333333333,0.5,,0.09090909090909091,0.18181818181818182,,0.15384615384615385,0.18181818181818182,0.05555555555555555,,1.0,1.0,1.0,,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.5,0.5,1.0,0.5,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1715-2548-2574-406-952,1610612748,"Jason Williams, Dwyane Wade, Jason Kapono, Shaquille O'Neal, Antoine Walker","Williams, Wade, Kapono, O'Neal, Walker",1715-2548-2574-406-952,MIA,162.0,1,3.0,4.0,5.0,4,,,9,2.0,2.0,2.0,2.0,6.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,,,0.5,0.5,1.0,,1.0,,1.0,,1.0,1.0,1.0,80.0,19.0,16.75,19.0,16.75,1.0,1.0,1.0,0.5,0.3604,,,19.65,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2574-2617,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Jason Kapono, Udonis Haslem","Posey, Jones, Wade, Kapono, Haslem",1899-224-2548-2574-2617,MIA,3.0,1,,-2.0,,1,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2574-297,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Jason Kapono, Alonzo Mourning","Posey, Jones, Wade, Kapono, Mourning",1899-224-2548-2574-297,MIA,28.0,1,,-2.0,1.0,1,1.0,1.0,2,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,102.85714285714286,9.0,19.0,9.0,19.0,1.0,,,,0.296,0.296,,20.2,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2574-406,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Jason Kapono, Shaquille O'Neal","Posey, Jones, Wade, Kapono, O'Neal",1899-224-2548-2574-406,MIA,38.0,1,1.0,,1.0,1,,,2,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,75.78947368421053,12.0,26.0,12.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2574-952,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Jason Kapono, Antoine Walker","Posey, Jones, Wade, Kapono, Walker",1899-224-2548-2574-952,MIA,129.0,1,2.0,,6.0,5,6.0,5.0,11,,1.0,,1.0,6.0,,1.0,6.0,,,,,,,1.0,2.0,6.0,6.0,6.0,,,,,,,0.6,0.6,,0.3333333333333333,,122.79069767441861,12.333333333333334,11.0,10.666666666666666,9.8,1.0,,,,0.3778,0.3778,1.0,21.6,1.0,,,,,,,,,6.0,6.0,,,6.0,,,,,,2.0,5.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2617-297,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Udonis Haslem, Alonzo Mourning","Posey, Jones, Wade, Haslem, Mourning",1899-224-2548-2617-297,MIA,143.0,1,2.0,,6.0,5,1.0,5.0,11,,2.0,1.0,3.0,4.0,,,2.0,2.0,1.0,1.0,,2.0,,3.0,3.0,4.0,2.0,1.0,1.0,1.0,0.3333333333333333,,0.25,,0.4,1.0,,1.0,,110.76923076923077,14.0,11.8,13.333333333333334,11.8,0.5,,,,0.477925,,0.5,13.133333333333333,0.16666666666666666,1.0,,,,,,,1.0,2.0,4.0,,,2.0,,,,,,2.0,2.0,2.0,1.0,,,,,,0.25,,,,0.25,,,,,,,,0.5,25.1,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,0.25,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1610612748,2007,2006-07,True
1899-224-2548-2617-406,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Udonis Haslem, Shaquille O'Neal","Posey, Jones, Wade, Haslem, O'Neal",1899-224-2548-2617-406,MIA,229.0,1,4.0,3.0,7.0,8,3.0,5.0,15,1.0,1.0,2.0,3.0,11.0,,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,11.0,5.0,3.0,0.5,0.5,0.6666666666666666,,0.5,,0.6875,0.625,1.0,0.75,1.0,94.32314410480349,14.571428571428571,15.875,14.571428571428571,15.375,0.25,1.0,1.0,1.0,0.5049875,0.60915,0.45454545454545453,9.4,0.42857142857142855,1.0,,,1.0,,1.0,,1.0,7.0,8.0,,1.0,5.0,2.0,,,,,1.0,5.0,8.0,2.0,,,,,,0.25,,,,0.25,0.25,,,,,1.0,,0.5,23.2,,1.0,,,,,,1.0,1.0,,,1.0,,,,,2.0,2.0,,,,1.0,0.5,,0.25,,,0.3333333333333333,0.4,,1.0,,,,,,2.0,1.0,,,1.0,0.6666666666666666,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612748,2007,2006-07,True
1899-224-2548-297-952,1610612748,"James Posey, Eddie Jones, Dwyane Wade, Alonzo Mourning, Antoine Walker","Posey, Jones, Wade, Mourning, Walker",1899-224-2548-297-952,MIA,360.0,1,6.0,-6.0,12.0,11,4.0,3.0,23,1.0,2.0,3.0,10.0,6.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,8.0,6.0,4.0,4.0,0.6666666666666666,0.6666666666666666,0.3,0.4,0.2727272727272727,0.4,0.2727272727272727,0.4,1.0,0.8,1.0,92.0,17.333333333333332,13.818181818181818,14.75,12.0,0.18181818181818182,0.5,0.5,1.0,0.46675,0.41445999999999994,0.6666666666666666,6.51,0.3333333333333333,5.0,2.0,,1.0,,,,1.0,,12.0,,,,2.0,,3.0,,,4.0,1.0,,,,,,,,0.09090909090909091,0.3,0.4,,0.45454545454545453,0.09090909090909091,,,,0.4,,,0.5454545454545454,23.5,4.0,3.0,,,,,,4.0,4.0,4.0,2.0,6.0,3.0,,2.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.2727272727272727,,,,,,,,,,,,3.0,,,,,0.75,,,,1.0,,,,,,,,2.0,,1.0,,,,2.0,2.0,1.0,,,,0.6666666666666666,0.4,0.6666666666666666,0.5,,,1.0,,,,0.6666666666666666,0.473275,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-2574-2617-297,1610612748,"James Posey, Dwyane Wade, Jason Kapono, Udonis Haslem, Alonzo Mourning","Posey, Wade, Kapono, Haslem, Mourning",1899-2548-2574-2617-297,MIA,201.0,1,3.0,5.0,6.0,5,5.0,1.0,11,2.0,2.0,3.0,3.0,12.0,2.0,2.0,10.0,6.0,3.0,5.0,2.0,12.0,,,,12.0,10.0,5.0,1.0,1.0,1.0,1.0,1.2,1.25,1.2,1.25,,,,78.80597014925372,15.833333333333334,21.2,15.833333333333334,21.2,0.4,1.0,1.0,1.0,0.46376999999999996,0.4486125,0.8333333333333334,12.5,0.8333333333333334,1.0,,,,,,2.0,2.0,,7.0,2.0,2.0,,,6.0,,2.0,,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.4,,,,0.2,,,,,,,,0.6,24.75,,,2.0,2.0,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.4,0.5,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2007,2006-07,True
1899-2548-2574-2617-406,1610612748,"James Posey, Dwyane Wade, Jason Kapono, Udonis Haslem, Shaquille O'Neal","Posey, Wade, Kapono, Haslem, O'Neal",1899-2548-2574-2617-406,MIA,732.0,3,12.0,4.0,22.0,23,7.0,13.0,45,1.0,5.0,6.0,16.0,25.0,,1.0,8.0,2.0,1.0,2.0,,5.0,,6.0,10.0,20.0,8.0,7.0,0.16666666666666666,0.2,0.375,,0.39473684210526316,,0.5208333333333334,0.6666666666666666,,0.4166666666666667,,88.52459016393443,15.681818181818182,16.82608695652174,14.5,15.652173913043478,0.2631578947368421,0.2,0.2,,0.5175157894736843,0.394875,0.32,7.38125,0.3181818181818182,8.0,,,,,,1.0,3.0,10.0,21.0,,1.0,8.0,10.0,3.0,2.0,1.0,,6.0,9.0,11.0,3.0,,1.0,0.3333333333333333,,0.3333333333333333,0.15789473684210525,0.125,0.125,,0.42105263157894735,,,,,,,,0.5789473684210527,25.133333333333336,4.0,3.0,3.0,1.0,,5.0,3.0,4.0,4.0,2.0,1.0,2.0,,1.0,2.0,2.0,3.0,3.0,0.625,0.3333333333333333,1.0,0.4,0.3333333333333333,,0.15789473684210525,0.15789473684210525,0.5,0.14285714285714285,0.16666666666666666,0.2,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,1.0,0.4166666666666667,,,0.75,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,4.0,,,6.0,2.0,,,1.0,,2.0,2.0,2.0,0.2,0.5,0.5714285714285714,,,1.0,3.0,4.0,0.3333333333333333,0.625,0.75,0.4956,1.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,0.25,,0.25,1.0,,,,0.25,1.0,,,,,,,,,,,,,1.0,1.0,,,,1610612748,2007,2006-07,True
