EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,OffThreePtRebounds,DefThreePtRebounds,BadPassSteals,BadPassTurnovers,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PtsPutbacks,Fg2aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,BlockedShortMidRange,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,HeaveAttempts,LongMidRangeFGM,PenaltyCorner3FGM,ShortMidRangeAssists,LongMidRangeAssists,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Travels,Transition Take Fouls Drawn,BlockedCorner3,3SecondViolations,DefensiveGoaltends,team_id,year,season,team_vs
1627759-1628369-1628401-201143-201950,1610612738,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Jrue Holiday","Brown, Tatum, White, Horford, Holiday",1627759-1628369-1628401-201143-201950,BOS,6875.0,7,115.0,43.0,242.0,241,45.0,22.0,21.0,483,29.0,40.0,20.0,41.0,20.0,12.0,25.0,39.0,85.0,6.0,57.0,101.0,51.0,110.0,42.0,309.0,266.0,10.0,17.0,20.0,50.0,66.0,48.0,117.0,36.0,85.0,39.0,33.0,39.0,72.0,28.0,11.0,20.0,183.0,12.0,43.0,7.0,93.0,22.0,115.0,13.0,2.0,23.0,9.0,29.0,24.0,33.0,45.0,52.0,14.0,293.0,44.0,42.0,0.5789473684210527,0.6,0.7647058823529411,0.4636363636363636,0.4636363636363636,0.5643564356435643,0.6327014218009479,0.6581196581196581,0.625,0.5213270142180095,0.7931034482758621,0.875,0.671875,0.2857142857142857,0.7478260869565218,0.21782178217821782,0.2,0.7407407407407407,101.16654545454546,14.301652892561984,14.16597510373444,13.661157024793388,13.622406639004149,0.1895734597156398,0.725,0.8529411764705882,0.6896551724137931,0.1943127962085308,0.4878048780487805,0.5405405405405406,0.0947867298578199,0.11848341232227488,0.48,0.48,0.9166666666666666,0.4028436018957346,0.4588235294117647,0.4588235294117647,0.717948717948718,0.2857142857142857,0.7109004739336493,0.4588235294117647,0.5288675355450236,0.545826923076923,0.46910999999999997,0.07079646017699115,0.12280701754385964,0.16181229773462782,7.346534653465347,25.894545454545455,0.1859504132231405,3.0,6.0,1.0,4.0,2.0,3.0,11.0,3.0,16.0,10.0,43.0,11.0,14.0,0.3,0.2727272727272727,0.35714285714285715,0.36363636363636365,0.8431372549019608,0.1694915254237288,0.21739130434782608,,0.8478260869565217,0.8,0.2857142857142857,0.5,0.19047619047619047,0.25,0.3333333333333333,1.0,0.05177993527508091,3.0,5.0,6.0,4.0,10.0,3.0,3.0,6.0,,7.0,,1.0,3.0,4.0,1.0,1.0,9.0,6.0,11.0,5.0,0.35294117647058826,0.5,0.09900990099009901,0.15,0.0975609756097561,0.36363636363636365,0.45,0.8235294117647058,0.03296703296703297,0.45454545454545453,0.3333333333333333,0.16666666666666666,0.6,5.0,10.0,1.0,6.0,13.0,,,0.46153846153846156,,0.3333333333333333,0.5,3.0,3.0,,2.0,8.0,5.0,0.1,,8.0,1.0,8.0,5.0,1.0,2.0,2.0,2.0,1.0,0.36363636363636365,0.4,0.4,0.4,0.625,1.0,0.3333333333333333,0.017857142857142856,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628436-1630202-201950,1610612738,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Jrue Holiday","Brown, Tatum, Kornet, Pritchard, Holiday",1627759-1628369-1628436-1630202-201950,BOS,404.0,3,7.0,1.0,15.0,14,3.0,3.0,3.0,29,3.0,4.0,,3.0,,1.0,1.0,1.0,7.0,,3.0,7.0,2.0,8.0,5.0,17.0,16.0,,,3.0,6.0,4.0,2.0,3.0,3.0,7.0,1.0,2.0,1.0,3.0,1.0,,2.0,7.0,1.0,2.0,,5.0,4.0,9.0,2.0,,1.0,,1.0,1.0,3.0,5.0,7.0,2.0,13.0,6.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.42857142857142855,0.4,0.4722222222222222,0.75,0.5333333333333333,1.0,,1.0,0.25,1.0,0.4,0.3333333333333333,1.0,103.36633663366337,13.666666666666666,14.214285714285714,13.533333333333333,14.214285714285714,0.26666666666666666,0.75,0.75,0.6666666666666666,0.2,,,,0.06666666666666667,1.0,1.0,,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,,0.8,0.14285714285714285,0.5803933333333333,0.8042,0.565125,0.16666666666666666,0.2222222222222222,0.35294117647058826,3.8285714285714287,25.925,0.2,1.0,2.0,,,,1.0,2.0,,4.0,3.0,3.0,2.0,1.0,,0.5,0.5,0.6666666666666666,1.0,0.5,0.5,,1.0,1.0,1.0,0.5,,,,,0.23529411764705882,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,0.75,0.14285714285714285,,0.3333333333333333,,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,2.0,,,0.5,,0.5,,,1.0,,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,1.0,0.1111111111111111,1.0,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1628436-1641775-201950,1610612738,"Jaylen Brown, Jayson Tatum, Luke Kornet, Jordan Walsh, Jrue Holiday","Brown, Tatum, Kornet, Walsh, Holiday",1627759-1628369-1628436-1641775-201950,BOS,118.0,1,2.0,-4.0,4.0,4,4.0,,,8,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,,1.0,,2.0,6.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,2.0,2.0,4.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,97.6271186440678,14.5,15.0,14.5,13.75,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5705833333333333,,0.5705833333333333,,,1.0,7.0,22.7,1.0,,,,,,,,,,,1.0,,,,,,,0.5,,,,0.5,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,0.5,0.3333333333333333,0.5,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1629674-1630202-1630573,1610612738,"Jaylen Brown, Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser","Brown, Tatum, Queta, Pritchard, Hauser",1627759-1628369-1629674-1630202-1630573,BOS,291.0,1,5.0,1.0,11.0,12,11.0,11.0,1.0,23,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,,4.0,5.0,2.0,5.0,3.0,17.0,16.0,,5.0,3.0,17.0,,8.0,6.0,,4.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,15.0,17.0,11.0,,,1.0,0.4,0.4,0.8,0.7,0.7727272727272727,0.7727272727272727,0.5,1.0,,,,1.0,0.25,,,113.81443298969073,16.09090909090909,9.5,15.727272727272727,9.5,0.1,1.0,1.0,,0.3,0.6666666666666666,0.6666666666666666,0.1,0.1,1.0,1.0,1.0,0.4,0.25,0.25,1.0,,0.6,0.25,0.49324,,0.49324,0.1,0.2,1.0,6.9799999999999995,25.74,1.0,,,,,,,,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,0.11764705882352941,1.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,0.8,0.7,,,,,,,,,,0.1,1.0,1.0,4.0,2.0,2.0,5.0,,,0.4,,0.4,0.25,,1.0,,,1.0,1.0,0.1,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1629674-1630202-201143,1610612738,"Jaylen Brown, Jayson Tatum, Neemias Queta, Payton Pritchard, Al Horford","Brown, Tatum, Queta, Pritchard, Horford",1627759-1628369-1629674-1630202-201143,BOS,54.0,1,1.0,-6.0,2.0,3,,,,5,,1.0,,,,,,,1.0,,,1.0,,1.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,133.33333333333334,14.5,8.333333333333334,14.5,8.333333333333334,0.5,,,,,,,,,,,,0.5,,,,,1.0,,0.5611,,,,,,2.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1629674-1630202-201950,1610612738,"Jaylen Brown, Jayson Tatum, Neemias Queta, Payton Pritchard, Jrue Holiday","Brown, Tatum, Queta, Pritchard, Holiday",1627759-1628369-1629674-1630202-201950,BOS,149.0,1,2.0,,5.0,6,,,,11,,,,,1.0,,1.0,,1.0,,1.0,1.0,,2.0,2.0,4.0,4.0,,,,,,2.0,,,1.0,,,,,,,,,,,,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,4.0,,,,,,,,1.0,0.3333333333333333,0.5,,0.6666666666666666,1.0,,,,0.6666666666666666,,,,106.30872483221476,14.4,12.833333333333334,14.4,10.166666666666666,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.6666666666666666,,0.5374833333333333,,,0.25,0.5,,15.1,25.45,,,,,,,,,,,,2.0,1.0,1.0,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1629674-201143-201950,1610612738,"Jaylen Brown, Jayson Tatum, Neemias Queta, Al Horford, Jrue Holiday","Brown, Tatum, Queta, Horford, Holiday",1627759-1628369-1629674-201143-201950,BOS,258.0,1,4.0,1.0,8.0,9,3.0,4.0,2.0,17,2.0,3.0,1.0,3.0,1.0,,1.0,,1.0,1.0,4.0,7.0,,2.0,2.0,10.0,9.0,1.0,4.0,,6.0,4.0,4.0,,,1.0,,2.0,,2.0,,,,4.0,2.0,2.0,,4.0,2.0,6.0,,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,8.0,6.0,3.0,0.5,0.5,,,,0.5714285714285714,0.4444444444444444,0.5,0.75,0.2222222222222222,1.0,,1.0,0.6666666666666666,1.0,0.4,0.5,,94.88372093023256,13.5,16.666666666666668,11.625,15.555555555555555,0.3333333333333333,0.6666666666666666,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,0.1111111111111111,,,,0.1111111111111111,,,,0.5,0.5555555555555556,,0.5479555555555556,0.51375,0.557875,0.1,0.125,0.6,7.385714285714286,24.85,0.375,1.0,1.0,,,,1.0,1.0,,2.0,,2.0,,1.0,,1.0,0.5,0.5,1.0,,,,1.0,,0.5,1.0,,,,,0.2,2.0,2.0,3.0,,2.0,,,,,1.0,,,,,,,,,,,0.75,0.75,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1630202-1630214-201950,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Xavier Tillman, Jrue Holiday","Brown, Tatum, Pritchard, Tillman, Holiday",1627759-1628369-1630202-1630214-201950,BOS,416.0,3,7.0,,12.0,14,,5.0,1.0,26,1.0,2.0,2.0,5.0,,,1.0,2.0,4.0,,3.0,7.0,2.0,5.0,1.0,13.0,13.0,1.0,,,,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,1.0,,5.0,2.0,7.0,2.0,,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,13.0,,,0.3333333333333333,0.3333333333333333,0.5,0.4,0.4,0.42857142857142855,0.5,0.5,,0.4166666666666667,1.0,,0.5,0.5,0.8333333333333334,0.2857142857142857,0.6666666666666666,1.0,90.0,14.833333333333334,17.0,14.5,16.642857142857142,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.4,0.5,,0.08333333333333333,,,,0.3333333333333333,0.5,0.5,0.5,,0.5833333333333334,0.5,0.4880333333333333,0.58965,,0.07692307692307693,0.125,,4.928571428571429,25.3,,,,,1.0,,,,,,,4.0,2.0,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.14285714285714285,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628369-1630202-201143-201950,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Al Horford, Jrue Holiday","Brown, Tatum, Pritchard, Horford, Holiday",1627759-1628369-1630202-201143-201950,BOS,349.0,1,6.0,3.0,12.0,11,,4.0,,23,1.0,1.0,,2.0,2.0,2.0,3.0,,1.0,,3.0,5.0,2.0,4.0,3.0,15.0,12.0,,,,,2.0,4.0,6.0,,1.0,,1.0,2.0,3.0,,2.0,,8.0,,3.0,1.0,4.0,,4.0,,,,,2.0,3.0,3.0,3.0,3.0,2.0,15.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,0.6666666666666666,0.75,,0.4444444444444444,,1.0,1.0,,1.0,,,1.0,94.89971346704871,17.0,13.181818181818182,17.0,13.181818181818182,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,,0.5555555555555556,,0.46618888888888893,,,0.2,0.3333333333333333,,10.3,24.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1628436-1630202-1630214,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Xavier Tillman","Brown, White, Kornet, Pritchard, Tillman",1627759-1628401-1628436-1630202-1630214,BOS,275.0,1,5.0,1.0,11.0,10,,,1.0,21,1.0,1.0,,2.0,1.0,,1.0,3.0,6.0,1.0,2.0,4.0,3.0,7.0,,13.0,12.0,1.0,,,,2.0,2.0,9.0,,6.0,3.0,1.0,3.0,4.0,3.0,,1.0,11.0,,1.0,,3.0,1.0,4.0,2.0,2.0,,,1.0,2.0,2.0,1.0,,,10.0,,,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.5,0.5909090909090909,0.5909090909090909,,0.6363636363636364,,,0.25,,0.42857142857142855,0.16666666666666666,,0.5,109.96363636363637,11.454545454545455,14.9,11.272727272727273,14.1,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,0.09090909090909091,0.09090909090909091,,,,0.5454545454545454,0.5,0.5,1.0,1.0,0.7272727272727273,0.5,0.5389681818181818,,,,,,7.75,27.414285714285715,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,1.0,,1.5,1.5,0.6666666666666666,0.25,0.3333333333333333,,0.6666666666666666,,,,,,1.0,1.0,0.23076923076923078,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,0.5,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1628436-1630202-1630573,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Sam Hauser","Brown, White, Kornet, Pritchard, Hauser",1627759-1628401-1628436-1630202-1630573,BOS,561.0,2,9.0,-1.0,20.0,18,,,1.0,38,2.0,4.0,1.0,1.0,2.0,,1.0,4.0,9.0,1.0,4.0,7.0,4.0,10.0,4.0,24.0,25.0,1.0,,,,4.0,4.0,12.0,,9.0,4.0,2.0,4.0,6.0,4.0,,2.0,16.0,1.0,2.0,1.0,6.0,1.0,7.0,,,,,1.0,1.0,3.0,6.0,6.0,3.0,24.0,,,0.5,0.5,1.0,0.4,0.4,0.5714285714285714,0.5882352941176471,0.6,,0.5882352941176471,,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,,,97.54010695187166,16.45,12.88888888888889,16.2,12.88888888888889,0.23529411764705882,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,0.11764705882352941,0.058823529411764705,,,,0.5294117647058824,0.4444444444444444,0.4444444444444444,1.0,1.0,0.8235294117647058,0.4444444444444444,0.560379411764706,0.57195,,0.15,0.3,,5.714285714285714,26.6,,,,,,,,,,,,3.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1628436-1630202-1641775,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jordan Walsh","Brown, White, Kornet, Pritchard, Walsh",1627759-1628401-1628436-1630202-1641775,BOS,229.0,2,4.0,10.0,9.0,8,2.0,,,17,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,4.0,4.0,2.0,3.0,2.0,16.0,6.0,,2.0,,4.0,6.0,2.0,6.0,,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,,1.0,1.0,2.0,,2.0,2.0,,1.0,,1.0,2.0,3.0,3.0,3.0,2.0,16.0,4.0,2.0,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,,0.5,,,,106.89956331877728,12.88888888888889,14.125,12.88888888888889,14.125,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,0.7142857142857143,0.5,0.59155,,0.8248,0.25,0.4,0.25,5.15,24.733333333333334,0.2222222222222222,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1628436-1630202-201143,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford","Brown, White, Kornet, Pritchard, Horford",1627759-1628401-1628436-1630202-201143,BOS,63.0,1,1.0,-3.0,1.0,2,,,,3,,,,,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,41.0,11.0,41.0,10.5,,,,,,,,1.0,,,,,,,,,,,,0.4273,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1628436-1630202-201950,1610612738,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Jrue Holiday","Brown, White, Kornet, Pritchard, Holiday",1627759-1628401-1628436-1630202-201950,BOS,96.0,1,2.0,-4.0,2.0,3,,,,5,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,3.0,7.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,1.0,0.5,0.75,,0.5,,,,,,,,,75.0,26.0,14.666666666666666,26.0,14.666666666666666,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,0.5,,0.459125,,,0.5,1.0,,10.3,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2025,2024-25,False
1627759-1628401-1629674-1630202-1630214,1610612738,"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Xavier Tillman","Brown, White, Queta, Pritchard, Tillman",1627759-1628401-1629674-1630202-1630214,BOS,272.0,1,5.0,10.0,10.0,10,4.0,5.0,2.0,20,2.0,2.0,,2.0,1.0,1.0,1.0,3.0,4.0,,2.0,5.0,4.0,5.0,1.0,17.0,7.0,,2.0,1.0,8.0,2.0,2.0,9.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,2.0,,3.0,2.0,5.0,1.0,,1.0,,1.0,1.0,3.0,2.0,2.0,,15.0,8.0,4.0,0.5,1.0,0.75,0.8,0.8,0.4,0.8,0.7727272727272727,0.8,0.5,1.0,,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,105.88235294117648,12.2,15.0,12.1,15.0,0.2,1.0,1.0,0.5,0.2,,,0.1,0.1,1.0,1.0,1.0,0.4,0.75,0.75,0.6666666666666666,,0.7,0.75,0.517865,0.481,0.523525,,,0.47058823529411764,7.74,26.619999999999997,0.4,1.0,1.0,,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,0.5,0.5,0.5,1.0,1.0,1.0,,1.0,,0.5,1.0,,,,,0.11764705882352941,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,0.875,0.2,,0.5,,,1.0,0.3333333333333333,,,0.5,1.0,,1.0,,1.0,2.0,,,0.5,,0.25,,,1.0,,,1.0,1.0,0.25,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612738,2025,2024-25,False
