EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,LongMidRangePctAssisted,SecondChanceFtPoints,LostBallSteals,OffShortMidRangeReboundPct,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefAtRimReboundPct,Travels,ShortMidRangeAssists,ShortMidRangePctAssisted,BadPassTurnovers,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SelfOReb,OffAtRimReboundPct,SelfORebPct,Loose Ball Fouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,SecondChanceArc3Frequency,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyArc3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1065-1496-1510-1730-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Brian Skinner, Toni Kukoc","Strickland, Van Horn, Knight, Skinner, Kukoc",1065-1496-1510-1730-389,MIL,321.0,1,5.0,-5.0,10.0,11,3.0,21,2.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,3.0,2.0,8.0,13.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.3,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.3,0.14285714285714285,0.2,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,1.0,0.42857142857142855,1.0,1.0,0.5,1.0,1.0,94.20560747663552,13.7,16.727272727272727,12.2,16.727272727272727,0.5,0.4,0.5,0.5,0.1,1.0,1.0,0.1,0.2,0.1,0.6666666666666666,0.5,0.8,0.53933,0.47275,0.09090909090909091,0.125,0.5,3.2142857142857144,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1510-2046-2072,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Desmond Mason, Michael Redd","Strickland, Van Horn, Knight, Mason, Redd",1065-1496-1510-2046-2072,MIL,11.0,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1510-2046-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Desmond Mason, Toni Kukoc","Strickland, Van Horn, Knight, Mason, Kukoc",1065-1496-1510-2046-389,MIL,501.0,2,8.0,-6.0,15.0,14,,29,2.0,4.0,,,,1.0,3.0,1.0,2.0,3.0,8.0,3.0,2.0,11.0,17.0,,,,4.0,2.0,,2.0,3.0,2.0,3.0,2.0,7.0,,,1.0,3.0,,4.0,,4.0,,,,,3.0,1.0,5.0,3.0,1.0,11.0,0.6666666666666666,0.6666666666666666,0.375,,0.4090909090909091,,0.4583333333333333,,0.2727272727272727,0.375,0.5,,,0.2727272727272727,,1.0,,0.3333333333333333,,,,,0.6666666666666666,,83.35329341317366,14.866666666666667,19.857142857142858,14.866666666666667,18.428571428571427,0.36363636363636365,0.5,1.0,1.0,0.09090909090909091,,,0.2727272727272727,0.09090909090909091,0.18181818181818182,,,0.6363636363636364,0.5080090909090909,,0.08333333333333333,0.1111111111111111,,7.775,24.96666666666667,9.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,7.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,9.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.5318785714285714,0.6363636363636364,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1510-2072-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Michael Redd, Toni Kukoc","Strickland, Van Horn, Knight, Redd, Kukoc",1065-1496-1510-2072-389,MIL,128.0,1,2.0,-5.0,5.0,5,,10,,,,,,,2.0,,,1.0,2.0,,2.0,4.0,9.0,,,,2.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,1.0,,,,,2.0,,1.0,2.0,,4.0,1.0,1.0,0.5,,0.5,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,112.5,14.2,11.4,14.2,7.6,,,,,,,,1.0,,,,,,0.3461,,,,,18.75,,5.0,5.0,,,1.0,,,,,,1.0,2.0,,,4.0,,,,2.0,,2.0,,,1.0,1.0,1.0,4.0,5.0,1.0,,,,,0.5,0.5,0.6666666666666666,,,,0.5,0.5,,,,,,,,,0.3461,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1510-2409-2429,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Marcus Haislip, Dan Gadzuric","Strickland, Van Horn, Knight, Haislip, Gadzuric",1065-1496-1510-2409-2429,MIL,132.0,1,2.0,1.0,4.0,4,1.0,8,,,,,,1.0,3.0,1.0,,1.0,4.0,1.0,2.0,4.0,3.0,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,0.25,,0.2,,0.3333333333333333,0.5,0.2,,,,,,0.6666666666666666,,,,0.5,0.5,,,,,87.27272727272727,15.75,17.25,14.25,17.25,,,,,0.2,,,0.6,0.2,,,,0.2,0.41411,0.3868,0.16666666666666666,0.2,0.5,15.175,23.6,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1510-389-693,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Toni Kukoc, Joe Smith","Strickland, Van Horn, Knight, Kukoc, Smith",1065-1496-1510-389-693,MIL,40.0,1,1.0,-3.0,1.0,1,,2,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,72.0,16.0,24.0,16.0,24.0,,,,,,,,,1.0,,,,1.0,0.4545,,,,,,23.5,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.4545,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1800-2046-389,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Toni Kukoc","Strickland, Van Horn, Jones, Mason, Kukoc",1065-1496-1800-2046-389,MIL,465.0,1,8.0,4.0,16.0,16,,32,4.0,5.0,,,2.0,4.0,2.0,2.0,,7.0,11.0,2.0,1.0,18.0,14.0,,,,6.0,8.0,,,1.0,3.0,4.0,2.0,9.0,,,3.0,4.0,,7.0,,7.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,18.0,0.42857142857142855,0.42857142857142855,0.6363636363636364,,0.6538461538461539,,0.6923076923076923,,0.15384615384615385,0.09090909090909091,0.2,0.6666666666666666,,0.5,,1.0,,0.6363636363636364,,,,,0.5,1.0,99.09677419354838,11.4375,17.625,11.4375,17.0625,0.38461538461538464,0.8,1.0,0.5,0.3076923076923077,0.5,0.5,0.15384615384615385,0.15384615384615385,,,,0.5384615384615384,0.5302461538461538,,0.07692307692307693,0.09090909090909091,,5.9363636363636365,25.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,2.0,,1.0,0.5,,0.5,1.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,,,,0.6048,0.1111111111111111,0.125,,1.0,1.0,,1.0,,1.0,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1800-2046-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Joe Smith","Strickland, Van Horn, Jones, Mason, Smith",1065-1496-1800-2046-693,MIL,82.0,1,1.0,-4.0,4.0,3,,7,,,,,,,,,2.0,,,2.0,,,4.0,,,,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5,,,,,,1.0,122.92682926829268,8.25,16.333333333333332,8.25,15.333333333333334,,,,,,,,,,1.0,,,1.0,0.348525,,,,,,30.1,,4.0,,,,,,,2.0,,,,,2.0,,,,,2.0,,2.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,0.348525,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1800-2072-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Michael Redd, Joe Smith","Strickland, Van Horn, Jones, Redd, Smith",1065-1496-1800-2072-693,MIL,28.0,1,,,1.0,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,154.28571428571428,9.0,9.5,9.0,9.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1496-1800-389-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Toni Kukoc, Joe Smith","Strickland, Van Horn, Jones, Kukoc, Smith",1065-1496-1800-389-693,MIL,112.0,1,2.0,4.0,3.0,2,,5,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,2.0,6.0,2.0,,,,4.0,,,,,2.0,2.0,1.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,6.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,64.28571428571428,19.333333333333332,27.0,19.333333333333332,27.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,0.5,0.39985,,0.3333333333333333,0.3333333333333333,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
