EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceFG2M,ShortMidRangeAssists,Offensive Fouls,SecondChanceFg2Pct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PtsPutbacks,LostBallTurnovers,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceTurnovers,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,BlockedShortMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1630-1913-1952-2562-2590,1610612762,"Mikki Moore, Michael Ruffin, Raja Bell, Sasha Pavlovic, Mo Williams","Moore, Ruffin, Bell, Pavlovic, Williams",1630-1913-1952-2562-2590,UTA,329.0,2,5.0,4.0,10.0,10.0,,,3.0,20.0,2.0,3.0,1.0,,,2.0,5.0,4.0,10.0,1.0,12.0,8.0,2.0,,,,6.0,3.0,3.0,1.0,2.0,6.0,4.0,2.0,3.0,4.0,7.0,1.0,,1.0,,3.0,4.0,2.0,1.0,5.0,,,,0.75,0.75,0.4,,0.4583333333333333,,0.46153846153846156,,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,,87.53799392097264,17.8,15.1,15.6,15.1,0.25,0.6666666666666666,1.0,0.5,0.4166666666666667,0.4,0.4,1.0,0.3333333333333333,,,0.4166666666666667,0.47172083333333337,0.46186666666666665,,0.07692307692307693,0.09090909090909091,,11.72,,,2.0,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,7.0,,,,2.0,,3.0,2.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,0.5,1.0,,0.5,1.1666666666666667,1.1666666666666667,0.16666666666666666,0.2,0.3333333333333333,,1.0,,1.0,1.0,0.2,,0.16666666666666666,,,,,,,0.16666666666666666,0.5,0.5,,0.3333333333333333,1.0,,,,,,0.5,0.5833333333333334,24.25,,,,,0.6666666666666666,2.0,,,1.0,,,1.0,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1913-2221-2562-2590,1610612762,"Mikki Moore, Michael Ruffin, Raul Lopez, Sasha Pavlovic, Mo Williams","Moore, Ruffin, Lopez, Pavlovic, Williams",1630-1913-2221-2562-2590,UTA,147.0,1,2.0,1.0,6.0,6.0,6.0,6.0,,12.0,,,,,,2.0,3.0,2.0,4.0,,4.0,3.0,,2.0,4.0,4.0,4.0,2.0,2.0,,2.0,4.0,,,3.0,,3.0,1.0,1.0,1.0,1.0,,,,,4.0,4.0,6.0,,1.0,1.0,0.5,0.5,0.4,0.4,0.4,0.4,1.0,,,1.0,,,,117.55102040816325,12.333333333333334,12.166666666666666,12.333333333333334,12.166666666666666,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,0.2,0.36177000000000004,,0.36177000000000004,,,1.0,17.95,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,3.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.2,,,,1.0,1.0,1.0,,,1.0,0.2,,,,,,,0.2,,,,,,,,,0.2,,,,28.9,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-1952-2221-731,1610612762,"Mikki Moore, Gordan Giricek, Raja Bell, Raul Lopez, Greg Ostertag","Moore, Giricek, Bell, Lopez, Ostertag",1630-1921-1952-2221-731,UTA,186.0,1,3.0,3.0,5.0,5.0,,,1.0,10.0,,,,,,3.0,4.0,3.0,5.0,,6.0,3.0,1.0,,,,4.0,2.0,2.0,,2.0,4.0,1.0,,2.0,1.0,3.0,,,1.0,,1.0,4.0,,,4.0,,,,0.6666666666666666,0.6666666666666666,0.6,,0.6,,0.6,,,0.5,,1.0,0.5,,,77.41935483870968,17.4,19.8,16.8,19.8,,,,,0.8,0.75,0.75,0.6666666666666666,,,,,0.40612000000000004,0.4252,,,,,17.78,,,1.0,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-1952-2260-2306,1610612762,"Mikki Moore, Gordan Giricek, Raja Bell, Jarron Collins, Carlos Arroyo","Moore, Giricek, Bell, Collins, Arroyo",1630-1921-1952-2260-2306,UTA,115.0,1,2.0,,5.0,4.0,5.0,,,9.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,1.0,,,2.0,,6.0,6.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,112.69565217391303,11.8,14.0,11.8,14.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,0.5,1.0,0.5,0.4796,,0.4796,,,1.0,9.5,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-1952-2306-731,1610612762,"Mikki Moore, Gordan Giricek, Raja Bell, Carlos Arroyo, Greg Ostertag","Moore, Giricek, Bell, Arroyo, Ostertag",1630-1921-1952-2306-731,UTA,327.0,2,5.0,,10.0,9.0,6.0,8.0,2.0,19.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,8.0,2.0,8.0,8.0,3.0,1.0,4.0,4.0,,,,,,,3.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,2.0,,2.0,2.0,,6.0,4.0,6.0,,,,0.375,0.25,0.3333333333333333,0.25,0.4,0.4,0.25,0.6,1.0,0.4,0.6,1.0,1.0,83.6697247706422,15.6,19.0,12.5,16.77777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.4444444444444444,0.25,0.25,,0.3333333333333333,0.5,0.5,0.4444444444444444,0.49075,0.4772666666666667,0.56325,,,0.5,10.325,0.6,,1.0,,,,,,1.0,,,,,,1.0,,,2.0,,,2.0,6.0,,,1.0,,,,,,1.0,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.25,,,,,1.0,0.1111111111111111,,,,,,,0.1111111111111111,,,,,,,,,,,,0.25,25.1,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612762,2004,2003-04,False
1630-1921-1952-2590-731,1610612762,"Mikki Moore, Gordan Giricek, Raja Bell, Mo Williams, Greg Ostertag","Moore, Giricek, Bell, Williams, Ostertag",1630-1921-1952-2590-731,UTA,223.0,2,4.0,-3.0,8.0,8.0,8.0,8.0,1.0,16.0,,1.0,1.0,,1.0,,2.0,,6.0,1.0,4.0,7.0,1.0,,6.0,4.0,,,1.0,,,3.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,4.0,4.0,8.0,,,,,,0.21428571428571427,0.21428571428571427,0.25,0.25,1.0,0.16666666666666666,1.0,0.75,0.16666666666666666,,1.0,103.31838565022422,15.875,12.0,15.5,12.0,0.14285714285714285,,,,0.2857142857142857,,,,1.0,0.14285714285714285,,0.2857142857142857,0.42886428571428575,0.7393,0.42886428571428575,,,1.0,11.0,1.0,,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.14285714285714285,0.16666666666666666,1.0,1.0,0.6666666666666666,,1.0,,,,0.42857142857142855,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,0.14285714285714285,1.0,1.0,,23.8,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-2221-2260-2562,1610612762,"Mikki Moore, Gordan Giricek, Raul Lopez, Jarron Collins, Sasha Pavlovic","Moore, Giricek, Lopez, Collins, Pavlovic",1630-1921-2221-2260-2562,UTA,103.0,2,2.0,-4.0,2.0,4.0,1.0,4.0,,6.0,,,,,,,,1.0,1.0,,2.0,6.0,,,,,2.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,83.88349514563107,20.5,15.5,20.5,15.5,,,,,,,,,,,,,0.348,,,,,,10.3,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-2260-2306-2562,1610612762,"Mikki Moore, Gordan Giricek, Jarron Collins, Carlos Arroyo, Sasha Pavlovic","Moore, Giricek, Collins, Arroyo, Pavlovic",1630-1921-2260-2306-2562,UTA,428.0,2,7.0,-7.0,14.0,15.0,12.0,15.0,2.0,29.0,3.0,3.0,,3.0,3.0,1.0,6.0,4.0,9.0,5.0,13.0,20.0,1.0,4.0,8.0,11.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,5.0,2.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,13.0,11.0,12.0,1.0,0.75,0.75,0.4444444444444444,0.5,0.36363636363636365,0.4,0.46153846153846156,0.45454545454545453,1.0,0.2,1.0,1.0,0.2857142857142857,,,97.57009345794393,19.071428571428573,10.733333333333333,17.928571428571427,10.733333333333333,0.2727272727272727,1.0,1.0,0.6666666666666666,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,0.3,1.0,0.45454545454545453,0.46707727272727273,,0.47189500000000006,0.08333333333333333,0.1,0.8461538461538461,12.066666666666666,0.8571428571428571,,,,,,,,2.0,,,,2.0,,2.0,,,,,2.0,3.0,2.0,,,2.0,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0.18181818181818182,,,1.0,1.0,,,1.0,,,,,,,,,,0.18181818181818182,,,,,,,,,0.2,,,,25.35,1.0,0.5,0.5,,0.2,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-2306-2562-731,1610612762,"Mikki Moore, Gordan Giricek, Carlos Arroyo, Sasha Pavlovic, Greg Ostertag","Moore, Giricek, Arroyo, Pavlovic, Ostertag",1630-1921-2306-2562-731,UTA,204.0,3,3.0,2.0,6.0,8.0,5.0,4.0,,14.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,4.0,2.0,10.0,8.0,,4.0,4.0,8.0,6.0,3.0,3.0,1.0,1.0,6.0,,1.0,4.0,,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,10.0,8.0,5.0,,0.75,0.75,1.0,1.0,0.8,0.8,0.8333333333333334,0.8,1.0,,1.0,1.0,,,1.0,98.82352941176471,17.166666666666668,12.625,17.166666666666668,12.625,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,0.2,1.0,0.4,0.44765,,0.44765,0.16666666666666666,0.2,0.8,7.825,0.8333333333333334,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.2,,,1.0,1.0,,1.0,,,,0.4,1.0,1.0,,,,,0.2,,,,,,,,,0.2,,,,46.0,,,,,,,1.0,,,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1610612762,2004,2003-04,False
1630-1921-2306-2590-731,1610612762,"Mikki Moore, Gordan Giricek, Carlos Arroyo, Mo Williams, Greg Ostertag","Moore, Giricek, Arroyo, Williams, Ostertag",1630-1921-2306-2590-731,UTA,101.0,1,2.0,,3.0,3.0,3.0,3.0,1.0,6.0,,2.0,1.0,,2.0,,1.0,1.0,5.0,,2.0,2.0,2.0,1.0,5.0,2.0,,,,,,,2.0,,,2.0,2.0,,,,,,1.0,,,2.0,2.0,3.0,1.0,,,0.2,0.2,0.2,0.2,0.2,0.2,,0.5,,,0.5,0.5,,85.54455445544555,25.333333333333332,8.333333333333334,19.0,8.333333333333334,0.4,,,,0.2,,,,0.5,0.4,,0.4,0.43428000000000005,0.4649,0.43428000000000005,,,1.0,8.059999999999999,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.4,1.0,,,,,,0.5,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1921-2562-2590-731,1610612762,"Mikki Moore, Gordan Giricek, Sasha Pavlovic, Mo Williams, Greg Ostertag","Moore, Giricek, Pavlovic, Williams, Ostertag",1630-1921-2562-2590-731,UTA,138.0,1,2.0,-1.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,1.0,1.0,2.0,,2.0,3.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,2.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,2.0,2.0,4.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,0.5,,,1.0,83.47826086956522,11.5,23.0,11.5,20.0,,,,,0.5,,,,,,,,0.35395,,0.35395,,,1.0,14.05,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2052-2221-2260,1610612762,"Mikki Moore, Raja Bell, DeShawn Stevenson, Raul Lopez, Jarron Collins","Moore, Bell, Stevenson, Lopez, Collins",1630-1952-2052-2221-2260,UTA,6.0,1,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,1.0,,,,,,,,,1.0,,1.0,0.5504,,0.5504,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2052-2221-731,1610612762,"Mikki Moore, Raja Bell, DeShawn Stevenson, Raul Lopez, Greg Ostertag","Moore, Bell, Stevenson, Lopez, Ostertag",1630-1952-2052-2221-731,UTA,30.0,1,,-3.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,144.0,17.0,6.5,17.0,6.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2052-2260-2306,1610612762,"Mikki Moore, Raja Bell, DeShawn Stevenson, Jarron Collins, Carlos Arroyo","Moore, Bell, Stevenson, Collins, Arroyo",1630-1952-2052-2260-2306,UTA,17.0,1,,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,169.41176470588235,11.0,6.0,11.0,6.0,0.5,,,,,,,,1.0,0.5,,1.0,0.446275,,0.446275,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,24.6,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2052-2306-731,1610612762,"Mikki Moore, Raja Bell, DeShawn Stevenson, Carlos Arroyo, Greg Ostertag","Moore, Bell, Stevenson, Arroyo, Ostertag",1630-1952-2052-2306-731,UTA,217.0,1,4.0,5.0,8.0,7.0,,5.0,1.0,15.0,2.0,3.0,1.0,,,1.0,3.0,3.0,7.0,3.0,9.0,4.0,1.0,,,,6.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,,,1.0,3.0,1.0,7.0,,,1.0,1.0,1.0,0.42857142857142855,,0.42857142857142855,,0.5,,1.0,0.25,0.5,0.75,0.25,,1.0,99.53917050691244,15.875,12.857142857142858,12.875,11.857142857142858,0.42857142857142855,0.6666666666666666,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.42857142857142855,0.4579571428571429,0.5372,,0.125,0.125,,8.757142857142856,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.2857142857142857,0.3333333333333333,,1.0,,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2221-2260-2562,1610612762,"Mikki Moore, Raja Bell, Raul Lopez, Jarron Collins, Sasha Pavlovic","Moore, Bell, Lopez, Collins, Pavlovic",1630-1952-2221-2260-2562,UTA,819.0,4,14.0,-4.0,21.0,22.0,3.0,,4.0,43.0,3.0,3.0,2.0,1.0,1.0,3.0,11.0,6.0,14.0,8.0,20.0,24.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,9.0,4.0,13.0,3.0,3.0,6.0,,3.0,10.0,10.0,5.0,15.0,4.0,3.0,,0.3333333333333333,0.4,0.42857142857142855,0.5,0.4,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.4444444444444444,,1.0,75.6043956043956,21.095238095238095,17.09090909090909,19.857142857142858,15.590909090909092,0.2,1.0,1.0,0.3333333333333333,0.7333333333333333,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.5,1.0,0.26666666666666666,0.4409466666666667,0.5379333333333333,0.46665,0.2631578947368421,0.2777777777777778,0.2,16.12142857142857,0.14285714285714285,,,,,,,,1.0,,,,,,1.0,,,5.0,,,2.0,8.0,,,1.0,,,,,,3.0,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,0.6666666666666666,0.8333333333333334,0.06666666666666667,,,1.0,0.42857142857142855,,0.5,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,0.25,24.4,,,,1.0,0.5,2.0,,1.0,0.6666666666666666,1.0,,2.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,1610612762,2004,2003-04,False
1630-1952-2221-2260-2590,1610612762,"Mikki Moore, Raja Bell, Raul Lopez, Jarron Collins, Mo Williams","Moore, Bell, Lopez, Collins, Williams",1630-1952-2221-2260-2590,UTA,981.0,3,16.0,-12.0,29.0,30.0,12.0,2.0,4.0,59.0,4.0,8.0,2.0,2.0,5.0,5.0,12.0,9.0,24.0,,18.0,30.0,4.0,5.0,11.0,10.0,12.0,6.0,6.0,2.0,4.0,12.0,5.0,2.0,10.0,6.0,16.0,4.0,2.0,7.0,2.0,3.0,6.0,2.0,1.0,12.0,10.0,12.0,,0.6666666666666666,0.8571428571428571,0.375,0.45454545454545453,0.34615384615384615,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.75,0.35294117647058826,0.25,1.0,86.60550458715596,16.482758620689655,16.766666666666666,15.517241379310345,16.4,0.3076923076923077,0.5,0.5,0.5,0.46153846153846156,0.4166666666666667,0.4166666666666667,0.8,0.5,0.45454545454545453,0.4,0.38461538461538464,0.45787692307692307,0.5122,0.4477909090909091,0.037037037037037035,0.04,0.5555555555555556,11.833333333333334,0.41379310344827586,,4.0,,,,,,2.0,,,,,,2.0,,,6.0,,,,6.0,,,2.0,,1.0,,,,7.0,1.0,,3.0,1.0,3.0,,,,,,,,,,,,,,0.75,0.75,0.07692307692307693,0.041666666666666664,,1.0,0.7777777777777778,0.5,0.75,,,,0.15384615384615385,,,,,,,0.07692307692307693,,,,,,,,,,,,0.3333333333333333,24.55,1.0,0.5,0.5,,0.2857142857142857,3.0,,1.0,0.75,1.0,,2.0,,4.0,2.0,1.0,,2.0,,,0.5,0.25,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2004,2003-04,False
