EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,LostBallSteals,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGA,Corner3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,BadPassSteals,DeadBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,SecondChanceAtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PtsUnassisted3s,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,DefensiveGoaltends,team_id,year,season,team_vs
1712-1717-2059-2572-2605,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Josh Howard, Marquis Daniels","Jamison, Nowitzki, Najera, Howard, Daniels",1712-1717-2059-2572-2605,DAL,46.0,1,1.0,-1.0,2.0,2,2.0,2.0,1.0,4,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,125.21739130434781,16.0,7.0,12.5,7.0,1.0,0.5,0.5,0.41475,0.3898,0.41475,1.0,1.0,7.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2059-2572-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Josh Howard, Steve Nash","Jamison, Nowitzki, Najera, Howard, Nash",1712-1717-2059-2572-959,DAL,269.0,3,4.0,1.0,8.0,7,3.0,3.0,1.0,15,,1.0,3.0,6.0,7.0,6.0,,1.0,,2.0,2.0,5.0,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,,5.0,3.0,,0.5,,1.0,0.42857142857142855,,0.6666666666666666,0.5,,0.8333333333333334,1.0,,0.3333333333333333,0.3333333333333333,1.0,80.29739776951672,18.125,17.714285714285715,17.125,17.0,0.14285714285714285,,,0.46220714285714287,0.4168,0.5051166666666667,,0.7142857142857143,9.633333333333333,0.375,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.5,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.16666666666666666,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2059-2605-714,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Marquis Daniels, Michael Finley","Jamison, Nowitzki, Najera, Daniels, Finley",1712-1717-2059-2605-714,DAL,344.0,3,6.0,3.0,11.0,12,2.0,2.0,2.0,23,,1.0,4.0,8.0,12.0,9.0,,2.0,,2.0,2.0,4.0,2.0,2.0,,6.0,2.0,8.0,1.0,1.0,2.0,,5.0,,4.0,2.0,2.0,0.5,,1.0,0.55,,1.0,0.5454545454545454,,1.0,0.5,,0.5,0.4,1.0,96.27906976744185,12.181818181818182,17.5,11.909090909090908,16.833333333333332,0.1,,,0.524765,0.5677,0.55015,,0.3333333333333333,3.3875,0.18181818181818182,4.0,6.0,2.0,2.0,,1.0,1.0,,2.0,1.0,,,6.0,3.0,4.0,3.0,,9.0,6.0,1.0,,,3.0,,,12.0,0.75,0.75,0.2,0.6,0.6,,0.5,0.6,0.6666666666666666,0.6666666666666666,0.75,0.1,,,,0.1,1.0,1.0,,0.8,0.09090909090909091,,23.6,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8,1.0,1.0,1.0,0.1,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2059-2605-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Marquis Daniels, Steve Nash","Jamison, Nowitzki, Najera, Daniels, Nash",1712-1717-2059-2605-959,DAL,85.0,1,1.0,-4.0,3.0,3,1.0,3.0,,6,1.0,1.0,1.0,2.0,4.0,8.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,2.0,1.0,,0.5,,,0.5,,,0.6666666666666666,,1.0,,,,,,101.6470588235294,17.0,11.333333333333334,17.0,11.333333333333334,0.5,1.0,1.0,0.37195,,,,0.5,13.85,0.3333333333333333,,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,1.0,2.0,,,4.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2059-714-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Michael Finley, Steve Nash","Jamison, Nowitzki, Najera, Finley, Nash",1712-1717-2059-714-959,DAL,423.0,2,7.0,-8.0,11.0,12,1.0,4.0,3.0,23,1.0,3.0,3.0,10.0,11.0,19.0,1.0,4.0,5.0,,1.0,,2.0,5.0,,3.0,6.0,9.0,1.0,,2.0,,4.0,,,1.0,,0.3,0.25,,0.32142857142857145,0.5,,0.36666666666666664,0.5,,0.5,,0.7142857142857143,0.6,0.5,78.29787234042553,18.727272727272727,18.083333333333332,16.636363636363637,16.333333333333332,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5019321428571428,0.5423875,0.3328,0.45454545454545453,,5.2700000000000005,0.09090909090909091,2.0,5.0,,,,2.0,1.0,,4.0,2.0,,,4.0,2.0,3.0,1.0,,7.0,2.0,,,3.0,2.0,,1.0,6.0,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,0.35714285714285715,0.4,0.6666666666666666,0.5,0.14285714285714285,,,,0.07142857142857142,,,,0.6428571428571429,0.06666666666666667,0.09090909090909091,24.55,4.0,,3.0,1.0,3.0,3.0,1.0,,,1.0,,,1.0,0.25,0.25,0.5,,,,,0.21428571428571427,0.8,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3,0.4,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2572-2605-714,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Michael Finley","Jamison, Nowitzki, Howard, Daniels, Finley",1712-1717-2572-2605-714,DAL,1023.0,4,17.0,-4.0,37.0,36,5.0,6.0,4.0,73,7.0,11.0,16.0,29.0,39.0,43.0,1.0,2.0,2.0,2.0,3.0,4.0,16.0,4.0,1.0,13.0,5.0,18.0,6.0,3.0,9.0,2.0,5.0,,4.0,5.0,1.0,0.5517241379310345,0.5,0.6666666666666666,0.5645161290322581,0.5,0.6666666666666666,0.59375,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3076923076923077,0.25,102.7565982404692,14.18918918918919,13.833333333333334,13.864864864864865,13.194444444444445,0.3548387096774194,0.6363636363636364,0.6363636363636364,0.4391935483870968,0.3266,0.3444666666666667,0.05128205128205128,0.10256410256410256,9.489655172413793,0.13513513513513514,4.0,8.0,,,5.0,10.0,1.0,,2.0,4.0,,,16.0,8.0,9.0,3.0,3.0,19.0,6.0,2.0,1.0,2.0,5.0,2.0,3.0,37.0,0.5,0.5333333333333333,0.06451612903225806,0.5454545454545454,0.7058823529411765,0.5,0.75,0.25806451612903225,0.5,0.5714285714285714,0.75,0.3225806451612903,0.5,0.5,0.6,0.03225806451612903,,,,0.3225806451612903,0.09375,0.1,24.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,0.5,0.5,0.25,0.4,1.0,1.0,1.0,0.03225806451612903,0.5,,,,,,,,,2.0,,1.0,,2.0,,6.0,,,3.0,3.0,,0.034482758620689655,0.125,,1.0,,0.5,,1.0,,0.2857142857142857,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2572-2605-952,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Antoine Walker","Jamison, Nowitzki, Howard, Daniels, Walker",1712-1717-2572-2605-952,DAL,175.0,1,3.0,-4.0,7.0,8,,,1.0,15,,2.0,2.0,5.0,4.0,8.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,4.0,1.0,5.0,3.0,,3.0,,2.0,,,,,0.4,1.0,,0.4,1.0,,0.4,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,123.42857142857143,15.571428571428571,8.25,15.428571428571429,8.125,0.4,,,0.46454000000000006,0.5695,,0.5,,6.18,,2.0,2.0,,,,1.0,,,,,,,2.0,1.0,1.0,1.0,,2.0,3.0,,,2.0,,,,2.0,0.5,1.0,,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.5,0.2,,,,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2572-2605-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Steve Nash","Jamison, Nowitzki, Howard, Daniels, Nash",1712-1717-2572-2605-959,DAL,102.0,3,2.0,-3.0,4.0,4,3.0,2.0,2.0,8,,1.0,,2.0,3.0,6.0,,1.0,2.0,,2.0,3.0,,2.0,1.0,1.0,3.0,4.0,,,,,2.0,,3.0,3.0,1.0,,,,,,,0.25,0.3333333333333333,0.25,,1.0,1.0,0.75,1.0,112.94117647058823,15.25,10.25,9.0,10.25,0.25,,,0.5305875,0.5592,0.5305875,0.6666666666666666,1.0,3.95,0.75,,1.0,,1.0,,,1.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,1.0,4.0,,1.0,1.0,,,0.5,,,,,0.25,,,,,,,,0.25,0.25,,0.25,0.75,0.2,0.3333333333333333,24.15,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.25,0.5,,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,0.5,1.0,,,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2572-714-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Michael Finley, Steve Nash","Jamison, Nowitzki, Howard, Finley, Nash",1712-1717-2572-714-959,DAL,239.0,3,4.0,2.0,9.0,8,4.0,,1.0,17,1.0,4.0,1.0,6.0,8.0,6.0,,1.0,,1.0,4.0,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,3.0,1.0,3.0,4.0,,0.16666666666666666,,0.25,0.35714285714285715,,0.25,0.4444444444444444,,0.3,1.0,,0.2,0.2,0.3333333333333333,102.42677824267783,13.777777777777779,14.375,13.222222222222221,14.375,0.5714285714285714,0.25,0.25,0.46413571428571426,0.3809,0.464525,,0.375,8.983333333333333,0.4444444444444444,,1.0,,1.0,,1.0,,,1.0,3.0,,1.0,,,1.0,,,3.0,1.0,2.0,,,4.0,,1.0,8.0,,,0.14285714285714285,1.0,1.0,,,0.14285714285714285,,,,0.14285714285714285,,,,,0.25,,,0.2857142857142857,0.125,0.14285714285714285,24.5,,,1.0,1.0,3.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,,,,0.14285714285714285,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1712-1717-2572-952-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Antoine Walker, Steve Nash","Jamison, Nowitzki, Howard, Walker, Nash",1712-1717-2572-952-959,DAL,329.0,2,5.0,-1.0,9.0,7,,,2.0,16,1.0,4.0,2.0,10.0,6.0,7.0,1.0,3.0,2.0,,,,,3.0,,4.0,3.0,7.0,,,1.0,,2.0,,,,,0.2,0.3333333333333333,,0.2,0.3333333333333333,,0.2727272727272727,0.3333333333333333,,,,0.375,0.375,0.3333333333333333,70.03039513677811,17.0,25.142857142857142,14.222222222222221,21.285714285714285,0.4,0.25,0.25,0.41281999999999996,0.4991666666666667,,0.3333333333333333,,8.559999999999999,,1.0,3.0,,,,3.0,,,,2.0,,,4.0,2.0,2.0,1.0,,4.0,4.0,1.0,,1.0,2.0,,1.0,4.0,1.0,1.0,,0.5,0.4,1.0,0.25,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,,,,,,,,0.3,0.09090909090909091,0.09090909090909091,,2.0,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,0.6666666666666666,,,,,0.6666666666666666,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,1.0,,,,0.5,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
