EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceFG3M,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,DefensiveGoaltends,ShortMidRangePctBlocked,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,BadPassSteals,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,Travels,SecondChanceCorner3FGM,2pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1065-1496-1510-1730-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Brian Skinner, Toni Kukoc","Strickland, Van Horn, Knight, Skinner, Kukoc",1065-1496-1510-1730-389,MIL,321.0,1,5.0,5.0,11,10.0,21,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,13.0,8.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,13.0,0.5,0.5,0.8,0.6666666666666666,0.7222222222222222,0.16666666666666666,1.0,0.75,0.3333333333333333,0.5714285714285714,1.0,0.5,94.20560747663552,1.0,16.727272727272727,13.7,16.727272727272727,12.2,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.4358416666666667,0.3333333333333333,0.375,8.98,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1510-2046-2072,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Desmond Mason, Michael Redd","Strickland, Van Horn, Knight, Mason, Redd",1065-1496-1510-2046-2072,MIL,11.0,1,,,1,,1,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,1.0,,,,,0.3,,,18.6,,1.0,1.0,1.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1510-2046-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Desmond Mason, Toni Kukoc","Strickland, Van Horn, Knight, Mason, Kukoc",1065-1496-1510-2046-389,MIL,501.0,2,8.0,6.0,14,15.0,29,3.0,8.0,2.0,5.0,,3.0,2.0,5.0,16.0,3.0,4.0,17.0,11.0,2.0,8.0,2.0,1.0,2.0,,5.0,2.0,5.0,7.0,15.0,,,,,3.0,1.0,2.0,,5.0,1.0,3.0,2.0,3.0,3.0,11.0,0.2,0.5,0.3125,0.34210526315789475,0.38095238095238093,0.15789473684210525,,1.0,1.0,1.0,1.0,,83.35329341317366,1.0,19.857142857142858,14.866666666666667,18.428571428571427,14.866666666666667,0.42105263157894735,0.375,0.42857142857142855,0.2631578947368421,0.4,0.4,,0.15789473684210525,,,0.10526315789473684,0.5789473684210527,0.509721052631579,0.05,0.058823529411764705,5.95,24.666666666666668,9.0,9.0,9.0,0.5695,0.6428571428571429,9.0,4.0,2.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,6.0,3.0,1.0,2.0,4.0,13.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,0.4090909090909091,0.375,0.46153846153846156,0.0625,0.125,0.7272727272727273,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.05263157894736842,0.5,0.5,1.0,0.625,0.4,0.125,0.6363636363636364,0.42857142857142855,0.09090909090909091,0.09090909090909091,1.0,0.5,0.562175,0.35294117647058826,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1510-2072-389,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Michael Redd, Toni Kukoc","Strickland, Van Horn, Knight, Redd, Kukoc",1065-1496-1510-2072-389,MIL,128.0,1,2.0,5.0,5,5.0,10,,1.0,2.0,2.0,,,1.0,2.0,3.0,2.0,2.0,9.0,4.0,4.0,,1.0,2.0,3.0,2.0,7.0,,1.0,1.0,3.0,,,,,,,1.0,,2.0,,,,,,4.0,1.0,1.0,0.6666666666666666,0.7,0.75,0.4,,1.0,,1.0,,,112.5,,11.4,14.2,7.6,14.2,0.2,,,0.4,1.0,1.0,1.0,,,,0.2,0.6,0.43525,,,7.066666666666666,25.3,5.0,3.0,5.0,0.43525,1.0,5.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,9.0,3.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,9.0,1.0,0.5,0.5,0.5,1.0,0.6666666666666666,1.25,0.7,1.25,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,,,,0.2,1.0,1.0,1.0,,,0.5,0.2,,0.2,0.2,1.0,1.0,0.35385,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1510-2409-2429,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Marcus Haislip, Dan Gadzuric","Strickland, Van Horn, Knight, Haislip, Gadzuric",1065-1496-1510-2409-2429,MIL,132.0,1,2.0,-1.0,4,4.0,8,,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,4.0,,2.0,,,,,,1.0,1.0,2.0,2.0,,,2.0,1.0,3.0,1.0,1.0,,2.0,,,,,,3.0,,,1.0,1.0,0.75,,0.6666666666666666,0.3333333333333333,1.0,0.5,,1.0,87.27272727272727,,17.25,15.75,17.25,14.25,,,,1.0,1.0,1.0,,,,,,,0.3395,,,8.5,,4.0,1.0,4.0,0.3395,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,1.0,1.0,,3.0,,,1.0,,3.0,,,,,,1.0,,1.0,,0.75,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1510-389-693,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Toni Kukoc, Joe Smith","Strickland, Van Horn, Knight, Kukoc, Smith",1065-1496-1510-389-693,MIL,40.0,1,1.0,3.0,1,1.0,2,,,,,,,1.0,,,1.0,,3.0,,,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,1.5,1.5,1.0,,,1.0,1.0,,1.0,72.0,,24.0,16.0,24.0,16.0,,,,,,,,,,,1.0,1.0,0.4635,,,,25.5,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2046-389,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Toni Kukoc","Strickland, Van Horn, Jones, Mason, Kukoc",1065-1496-1800-2046-389,MIL,465.0,1,8.0,-4.0,16,16.0,32,3.0,7.0,1.0,3.0,,2.0,3.0,4.0,12.0,4.0,3.0,14.0,18.0,4.0,4.0,3.0,2.0,3.0,1.0,7.0,1.0,4.0,5.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5,1.0,0.3333333333333333,0.34375,0.3888888888888889,0.25,1.0,1.0,1.0,1.0,1.0,1.0,99.09677419354838,1.0,17.625,11.4375,17.0625,11.4375,0.4375,0.42857142857142855,0.42857142857142855,0.1875,0.3333333333333333,0.5,1.0,0.125,,,0.1875,0.6875,0.518503125,0.1111111111111111,0.14285714285714285,5.675,24.875,,,,,,2.0,3.0,2.0,4.0,,,1.0,,1.0,,,,1.0,2.0,4.0,,4.0,,,,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,1.0,0.25,,0.25,0.5,,0.5,,0.5,,0.08333333333333333,,0.5,0.36363636363636365,0.75,0.5,,1.0,1.0,,0.1,0.3333333333333333,0.0625,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,,,,0.3333333333333333,0.5916,0.2857142857142857,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2046-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Joe Smith","Strickland, Van Horn, Jones, Mason, Smith",1065-1496-1800-2046-693,MIL,82.0,1,1.0,4.0,3,4.0,7,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,2.0,4.0,,,2.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,2.0,1.0,,,,,2.0,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,,1.0,1.0,,,122.92682926829268,,16.333333333333332,8.25,15.333333333333334,8.25,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,0.6666666666666666,0.45575000000000004,0.25,0.3333333333333333,3.65,27.4,,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,0.5,,1.0,,,,1.0,0.5,,,,,,1.0,1.0,,,,,,,,0.5523,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2072-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Michael Redd, Joe Smith","Strickland, Van Horn, Jones, Redd, Smith",1065-1496-1800-2072-693,MIL,28.0,1,,,2,1.0,3,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,154.28571428571428,,9.5,9.0,9.5,9.0,,,,,,,,1.0,,,,,0.3779,,,16.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-389-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Toni Kukoc, Joe Smith","Strickland, Van Horn, Jones, Kukoc, Smith",1065-1496-1800-389-693,MIL,112.0,1,2.0,-4.0,2,3.0,5,,,1.0,1.0,,1.0,,1.0,2.0,,,2.0,6.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,64.28571428571428,,27.0,19.333333333333332,27.0,19.333333333333332,,,,0.5,1.0,1.0,1.0,0.5,,,,,0.31235,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
