EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,TotalPoss,ShortMidRangeFGA,FG2A,Fouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,OffThreePtRebounds,DefThreePtRebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PlusMinus,AtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Clear Path Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,OffCorner3ReboundPct,LongMidRangePctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceFG3M,3SecondViolations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1442-1521-1536-1544-1901,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Chris Crawford, Dion Glover","Rebraca, Vaughn, Jackson, Crawford, Glover",1442-1521-1536-1544-1901,ATL,23.0,1,1.0,1.0,1.0,1.0,1.0,62.60869565217391,10.0,10.0,1.0,0.3848,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1521-1536-1901-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Dion Glover, Bob Sura","Rebraca, Vaughn, Jackson, Glover, Sura",1442-1521-1536-1901-682,ATL,152.0,1,5.0,9.0,1.0,4.0,,85.26315789473685,20.2,19.8,0.2,0.42126,5.6,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.3,0.4166666666666667,0.2,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.25,12.75,11.5,0.4,0.2,0.2,1.0,1.0,1.0,0.6,1.0,0.6317,0.16666666666666666,0.2,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1521-1536-2564-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Boris Diaw, Bob Sura","Rebraca, Vaughn, Jackson, Diaw, Sura",1442-1521-1536-2564-682,ATL,34.0,1,1.0,2.0,,1.0,,84.70588235294117,13.0,13.0,,0.45075,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,0.5,,,,1.0,1.0,,,,,21.0,21.0,0.5,,0.5,,,1.0,1.0,,,,,25.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.45075,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1521-1544-1901-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Chris Crawford, Dion Glover, Bob Sura","Rebraca, Vaughn, Crawford, Glover, Sura",1442-1521-1544-1901-682,ATL,302.0,2,8.0,17.0,2.0,5.0,5.0,81.05960264900662,14.5,14.5,0.3333333333333333,0.46885,5.38,5.0,9.0,,,2.0,,1.0,,1.0,,1.0,1.0,11.0,13.0,,,1.0,,,3.0,,3.0,,3.0,,,1.0,,2.0,1.0,11.0,,,0.8333333333333334,0.7857142857142857,0.16666666666666666,,1.0,,0.75,,,,1.0,,20.666666666666668,17.666666666666668,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,0.5,,,0.14285714285714285,0.16666666666666666,26.4,,,,,,,,,,,,,,,,,-2.0,2.0,2.0,1.0,5.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1521-1901-2564-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Dion Glover, Boris Diaw, Bob Sura","Rebraca, Vaughn, Glover, Diaw, Sura",1442-1521-1901-2564-682,ATL,132.0,1,4.0,8.0,,,,87.27272727272727,15.5,15.5,,0.54805,,2.0,4.0,,,,,,,1.0,1.0,3.0,2.0,5.0,6.0,,,1.0,,,,,,,,,,,,2.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.5,0.625,1.0,,,,,,,,,,17.5,17.5,,,0.3333333333333333,,,,1.0,,,0.25,1.0,24.03333333333333,,,,,,,,,,,,,,,,,-1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1536-1544-1891-2564,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Boris Diaw","Rebraca, Jackson, Crawford, Terry, Diaw",1442-1536-1544-1891-2564,ATL,936.0,1,29.0,60.0,5.0,15.0,2.0,92.3076923076923,15.551724137931034,15.482758620689655,0.22727272727272727,0.5051,7.2266666666666675,16.0,31.0,,1.0,6.0,,4.0,3.0,4.0,4.0,7.0,11.0,35.0,28.0,,,4.0,3.0,1.0,9.0,,11.0,1.0,12.0,,,2.0,,12.0,5.0,33.0,0.5714285714285714,0.5714285714285714,0.5454545454545454,0.625,0.3181818181818182,,0.6428571428571429,0.1111111111111111,0.6111111111111112,0.08333333333333333,0.3333333333333333,,0.6,,15.64516129032258,15.193548387096774,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.75,0.75,,0.5909090909090909,0.75,,0.18518518518518517,0.25,24.714285714285715,10.0,2.0,1.0,4.0,3.0,,2.0,10.0,0.5,,,0.5,0.2857142857142857,0.14285714285714285,0.5503285714285714,0.3448275862068966,7.0,3.0,1.0,2.0,6.0,8.0,4.0,4.0,8.0,2.0,20.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.4,1.0,1.0,0.5,0.6,0.6666666666666666,0.2,0.2,0.5,0.5,1.0,3.0,12.0,4.0,1.0,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,11.0,1.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,0.3333333333333333,0.5,0.5,1.0,0.6111111111111112,0.06666666666666667,0.16666666666666666,0.25,0.5,0.5,1.0,1.0,1.0,0.2857142857142857,0.5,0.05714285714285714,0.3142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1536-1544-1891-2580,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Travis Hansen","Rebraca, Jackson, Crawford, Terry, Hansen",1442-1536-1544-1891-2580,ATL,23.0,1,1.0,2.0,,1.0,1.0,125.21739130434781,13.0,13.0,,0.3666,21.0,,1.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1536-1544-1891-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Bob Sura","Rebraca, Jackson, Crawford, Terry, Sura",1442-1536-1544-1891-682,ATL,513.0,3,16.0,32.0,3.0,16.0,1.0,89.82456140350877,15.0,13.75,0.17647058823529413,0.5091352941176471,6.01875,9.0,16.0,6.0,4.0,9.0,3.0,4.0,,1.0,,1.0,4.0,28.0,15.0,4.0,,1.0,,2.0,4.0,,6.0,3.0,9.0,,,1.0,,4.0,3.0,20.0,,,0.7058823529411765,0.7777777777777778,0.058823529411764705,,0.6666666666666666,0.5,0.6666666666666666,0.6,0.5,,0.5,,17.0625,15.25,0.5294117647058824,0.23529411764705882,0.058823529411764705,,,0.75,0.5882352941176471,,0.48153333333333337,0.16666666666666666,0.17647058823529413,25.9,3.0,,,3.0,,1.0,2.0,3.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,0.3959333333333333,0.1875,13.0,7.0,3.0,2.0,12.0,8.0,16.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.75,1.0,1.0,0.7777777777777778,0.875,0.14285714285714285,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,8.0,3.0,,,6.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,6.0,,1.0,1.0,1.0,1.0,0.0625,0.1111111111111111,0.5,,,0.5,,,,,0.2857142857142857,0.21428571428571427,3.0,4.0,6.0,2.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1536-1544-2580-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Travis Hansen, Bob Sura","Rebraca, Jackson, Crawford, Hansen, Sura",1442-1536-1544-2580-682,ATL,135.0,1,4.0,9.0,,2.0,2.0,96.0,18.0,18.0,,0.5636,,2.0,5.0,5.0,,2.0,,,,,,,,,7.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,12.6,11.6,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
1442-1536-1891-2564-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Jason Terry, Boris Diaw, Bob Sura","Rebraca, Jackson, Terry, Diaw, Sura",1442-1536-1891-2564-682,ATL,541.0,3,19.0,36.0,3.0,12.0,4.0,95.82255083179297,14.631578947368421,14.368421052631579,0.2,0.5060666666666667,8.575000000000001,9.0,17.0,4.0,1.0,5.0,,4.0,,2.0,1.0,3.0,3.0,20.0,18.0,2.0,,2.0,,1.0,4.0,,7.0,2.0,9.0,1.0,,4.0,,4.0,,18.0,0.3333333333333333,0.3333333333333333,0.5666666666666667,0.5882352941176471,0.2,,0.8,0.2,0.7777777777777778,0.2857142857142857,,,,0.16666666666666666,15.470588235294118,15.117647058823529,0.3333333333333333,0.26666666666666666,0.13333333333333333,,,,0.5333333333333333,,0.4194,,,24.566666666666666,12.0,4.0,,7.0,1.0,1.0,3.0,12.0,0.75,0.5,0.5,0.5,0.5,,0.5386875,0.631578947368421,2.0,4.0,2.0,1.0,7.0,8.0,6.0,4.0,5.0,3.0,11.0,4.0,4.0,2.0,0.5714285714285714,0.6666666666666666,0.5833333333333334,1.0,0.75,0.8,0.8,0.75,0.6666666666666666,0.6666666666666666,0.25,0.25,1.0,1.0,3.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,5.0,1.0,3.0,16.0,,,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,16.0,1.0,0.7142857142857143,0.8125,0.5,0.8,,,1.0,1.0,1.0,1.0,,0.75,0.125,1.0,0.1,0.8,,1.0,2.0,,,0.5,0.5,0.3333333333333333,,,,1.0,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,True
