EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,DeadBallTurnovers,Turnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,LiveBallTurnoverPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyDefPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,PtsUnassisted3s,PtsPutbacks,FTDefRebounds,SelfOReb,Travels,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,LostBallTurnovers,SecondChanceArc3Frequency,PenaltyArc3Frequency,LostBallOutOfBoundsTurnovers,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,BlockedLongMidRange,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,DefensiveGoaltends,Clear Path Fouls,HeaveAttempts,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
1504-1712-1717-2059-959,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Steve Nash","Fortson, Jamison, Nowitzki, Najera, Nash",1504-1712-1717-2059-959,DAL,189.0,1,3.0,-3.0,6.0,5.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.0,83.80952380952381,16.666666666666668,17.8,16.666666666666668,14.8,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.48547500000000005,0.16666666666666666,0.3333333333333333,7.3999999999999995,24.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2572-2605,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels","Fortson, Jamison, Nowitzki, Howard, Daniels",1504-1712-1717-2572-2605,DAL,864.0,5,14.0,18.0,30.0,31.0,61.0,13.0,5.0,9.0,8.0,,18.0,30.0,,47.0,29.0,8.0,,1.0,3.0,2.0,4.0,6.0,11.0,3.0,5.0,38.0,0.6,0.6,0.6818181818181818,,0.03333333333333333,,101.66666666666666,13.433333333333334,14.870967741935484,12.733333333333333,14.32258064516129,0.43333333333333335,0.3,0.5555555555555556,0.625,0.26666666666666666,,0.43333333333333335,0.4911433333333333,0.15625,0.15625,7.616666666666666,,5.0,4.0,10.0,3.0,4.0,3.0,11.0,3.0,4.0,3.0,9.0,1.0,4.0,3.0,5.0,28.0,14.0,14.0,9.0,2.0,3.0,28.0,5.0,1.0,13.0,14.0,5.0,19.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,0.7777777777777778,0.7777777777777778,0.75,0.25,0.75,0.25,0.9,0.4,0.1111111111111111,0.9285714285714286,0.4166666666666667,1.0,0.9333333333333333,0.4166666666666667,0.6666666666666666,0.6,0.75,1.0,1.0,1.0,0.5,0.7692307692307693,0.7692307692307693,0.9,0.4,0.375,0.375,1.0,1.0,0.75,0.6666666666666666,0.579275,0.408925,0.19148936170212766,0.10638297872340426,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2572-696,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Josh Howard, Travis Best","Fortson, Jamison, Nowitzki, Howard, Best",1504-1712-1717-2572-696,DAL,190.0,4,3.0,-4.0,6.0,6.0,12.0,2.0,1.0,1.0,1.0,,2.0,4.0,,6.0,10.0,4.0,,,,,,2.0,2.0,,1.0,6.0,0.5,0.5,0.6,,,,90.94736842105263,20.833333333333332,10.833333333333334,20.833333333333332,10.5,0.5,0.25,1.0,1.0,0.25,,0.5,0.426225,0.2,0.2,6.475,,4.0,,1.0,,,,2.0,,,,,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,4.0,4.0,,,,0.5,,0.5,,0.6666666666666666,,0.5,,,0.5,,,,1.0,,,,,0.5,0.5,,,,,,,,,,0.4716,,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2572-714,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Josh Howard, Michael Finley","Fortson, Jamison, Nowitzki, Howard, Finley",1504-1712-1717-2572-714,DAL,283.0,3,5.0,-2.0,7.0,9.0,16.0,2.0,,,2.0,3.0,2.0,4.0,3.0,11.0,13.0,,3.0,1.0,,,2.0,3.0,2.0,,1.0,11.0,0.5,0.7142857142857143,0.6875,0.42857142857142855,0.25,0.5,81.41342756183745,20.285714285714285,15.666666666666666,19.857142857142858,13.222222222222221,0.2857142857142857,,,,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.49710714285714286,0.125,0.2,9.925,25.266666666666666,,1.0,1.0,,,1.0,1.0,,,,,,,,,4.0,2.0,4.0,1.0,,1.0,10.0,,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.5,0.6666666666666666,0.3333333333333333,,,,,1.0,0.5,,0.5,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2572-959,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Josh Howard, Steve Nash","Fortson, Jamison, Nowitzki, Howard, Nash",1504-1712-1717-2572-959,DAL,1587.0,9,26.0,10.0,52.0,49.0,101.0,23.0,1.0,5.0,16.0,7.0,19.0,44.0,8.0,62.0,52.0,20.0,7.0,,6.0,5.0,8.0,15.0,19.0,,8.0,49.0,0.4318181818181818,0.4519230769230769,0.5081967213114754,0.15384615384615385,,,91.64461247637051,14.5,17.0,13.461538461538462,16.73469387755102,0.4423076923076923,0.09615384615384616,0.2,0.2,0.3076923076923077,0.1346153846153846,0.5961538461538461,0.5121749999999999,0.14754098360655737,0.15384615384615385,7.725,24.6625,8.0,9.0,10.0,3.0,7.0,8.0,15.0,4.0,10.0,5.0,13.0,2.0,4.0,5.0,9.0,18.0,9.0,11.0,5.0,,4.0,24.0,10.0,6.0,10.0,18.0,12.0,30.0,1.0,3.0,4.0,1.0,,,3.0,2.0,4.0,2.0,,9.0,8.0,0.47368421052631576,0.5625,0.4,0.5,0.4,0.5,0.5,0.6428571428571429,,0.7142857142857143,0.4,0.75,0.7272727272727273,0.4,0.38461538461538464,0.5,0.5,0.3333333333333333,1.0,0.8333333333333334,0.5,0.43478260869565216,0.43478260869565216,0.5,,0.5,0.5,0.5,0.7,0.42857142857142855,,0.5163777777777778,0.524275,0.20967741935483872,0.14516129032258066,0.15384615384615385,1.0,2.0,1.0,1.0,2.0,,0.25,0.5,0.5,18.0,3.0,3.0,6.0,3.0,2.0,2.0,2.0,,1.0,,0.6666666666666666,0.375,0.375,,0.4,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,1.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.13333333333333333,0.019230769230769232,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2572-960,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Josh Howard, Tony Delk","Fortson, Jamison, Nowitzki, Howard, Delk",1504-1712-1717-2572-960,DAL,124.0,1,2.0,-4.0,5.0,4.0,9.0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,8.0,,1.0,,,,2.0,2.0,2.0,,1.0,4.0,0.3333333333333333,0.25,0.4,0.25,,,104.51612903225805,18.0,8.5,17.0,8.5,,0.5,0.5,0.5,0.25,0.25,0.25,0.4245375,0.2,0.25,12.799999999999999,25.6,3.0,1.0,,,,,2.0,,,,,,2.0,,,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,0.5,,,0.3333333333333333,,1.0,,,,,,,,,1.0,,,,,,,0.55455,0.4314166666666666,,,0.6,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2605-696,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Marquis Daniels, Travis Best","Fortson, Jamison, Nowitzki, Daniels, Best",1504-1712-1717-2605-696,DAL,366.0,1,6.0,5.0,14.0,13.0,27.0,5.0,1.0,4.0,3.0,,6.0,12.0,,16.0,11.0,4.0,,,1.0,1.0,,,4.0,,1.0,12.0,0.5,0.5,0.5714285714285714,,,,106.22950819672131,14.214285714285714,12.846153846153847,14.071428571428571,12.846153846153847,0.4166666666666667,0.3333333333333333,0.25,0.25,0.25,,0.4166666666666667,0.47031666666666666,0.07692307692307693,0.07692307692307693,7.666666666666667,,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,,4.0,1.0,3.0,2.0,4.0,8.0,4.0,4.0,1.0,1.0,2.0,8.0,3.0,1.0,5.0,6.0,3.0,9.0,,1.0,2.0,,,1.0,2.0,2.0,2.0,2.0,,4.0,3.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,,1.0,0.5,1.0,1.0,0.5,0.5,,1.0,,1.0,,1.0,0.6,0.6,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,0.5648,0.5026,0.25,0.25,0.21428571428571427,1.0,2.0,1.0,1.0,,,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,0.6666666666666666,1.0,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2605-714,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Marquis Daniels, Michael Finley","Fortson, Jamison, Nowitzki, Daniels, Finley",1504-1712-1717-2605-714,DAL,558.0,3,9.0,,19.0,19.0,38.0,8.0,1.0,3.0,2.0,2.0,8.0,13.0,3.0,24.0,24.0,8.0,2.0,,2.0,2.0,5.0,8.0,4.0,,2.0,20.0,0.6153846153846154,0.6875,0.6666666666666666,0.1875,,,98.06451612903226,14.0,15.368421052631579,13.421052631578947,15.368421052631579,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.125,0.125,0.6875,0.538946875,0.1111111111111111,0.13333333333333333,5.115384615384615,24.5,,3.0,7.0,2.0,2.0,,2.0,2.0,3.0,,4.0,,,,,8.0,4.0,6.0,4.0,,,14.0,1.0,3.0,4.0,7.0,3.0,10.0,,2.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,0.5,0.5714285714285714,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,0.2,1.0,1.0,0.3333333333333333,1.0,,1.0,,1.0,1.0,1.0,0.875,0.875,0.5714285714285714,,,,,0.6666666666666666,1.0,0.5,0.47025,,0.16666666666666666,,,,,2.0,2.0,,,0.5,,,,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,,2.0,,,,,,,,,,,,,,0.0625,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-2605-959,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Marquis Daniels, Steve Nash","Fortson, Jamison, Nowitzki, Daniels, Nash",1504-1712-1717-2605-959,DAL,680.0,4,11.0,10.0,20.0,20.0,40.0,4.0,1.0,4.0,4.0,4.0,6.0,12.0,5.0,23.0,13.0,8.0,4.0,2.0,4.0,4.0,4.0,6.0,9.0,1.0,4.0,15.0,0.5,0.4411764705882353,0.5476190476190477,0.29411764705882354,0.16666666666666666,0.25,84.70588235294117,15.35,18.65,14.8,17.65,0.23529411764705882,0.23529411764705882,0.25,0.25,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.4984411764705882,0.2,0.26666666666666666,8.549999999999999,24.66,5.0,4.0,3.0,2.0,2.0,2.0,8.0,2.0,2.0,4.0,8.0,1.0,4.0,5.0,7.0,4.0,2.0,3.0,,,2.0,7.0,4.0,4.0,5.0,10.0,6.0,16.0,,4.0,5.0,2.0,,1.0,,,,,,7.0,5.0,0.3333333333333333,0.4,1.0,0.25,1.0,0.2,1.0,0.5,,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6,1.0,0.5,0.5,1.0,,0.6,,0.75,1.0,,,0.5,0.6666666666666666,1.0,1.0,1.0,,0.6728,0.49803,0.34782608695652173,0.30434782608695654,0.25,1.0,1.0,1.0,,,,0.2,0.2,1.0,3.0,,1.0,3.0,,1.0,,2.0,,1.0,,1.0,0.2,0.2,,0.5,0.5,,,,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,0.6666666666666666,1.0,0.125,0.058823529411764705,,,1.0,,1.0,1.0,,0.2,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
1504-1712-1717-696-714,1610612742,"Danny Fortson, Antawn Jamison, Dirk Nowitzki, Travis Best, Michael Finley","Fortson, Jamison, Nowitzki, Best, Finley",1504-1712-1717-696-714,DAL,1242.0,9,21.0,,40.0,39.0,79.0,10.0,2.0,9.0,23.0,2.0,16.0,42.0,2.0,40.0,40.0,20.0,2.0,,2.0,1.0,5.0,9.0,10.0,,3.0,29.0,0.38095238095238093,0.36363636363636365,0.40816326530612246,0.045454545454545456,,,91.59420289855073,16.425,15.0,15.65,14.64102564102564,0.22727272727272727,0.20454545454545456,0.2222222222222222,0.2222222222222222,0.5227272727272727,0.045454545454545456,0.2727272727272727,0.4395090909090909,0.06382978723404255,0.06666666666666667,11.726190476190476,24.1,10.0,9.0,7.0,4.0,7.0,7.0,8.0,4.0,8.0,3.0,11.0,5.0,9.0,5.0,15.0,12.0,6.0,6.0,2.0,1.0,3.0,12.0,10.0,3.0,13.0,18.0,12.0,30.0,1.0,2.0,4.0,,,2.0,1.0,,1.0,1.0,,15.0,10.0,0.375,0.46153846153846156,0.5,0.5555555555555556,0.5,0.5555555555555556,0.55,0.625,,0.8666666666666667,0.38461538461538464,0.75,0.8421052631578947,0.35714285714285715,0.6666666666666666,0.375,0.75,1.0,0.8333333333333334,0.5,1.0,0.7,0.7,0.2857142857142857,0.5,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.875,0.5714285714285714,0.25,0.5595375,0.3924777777777778,0.275,0.375,0.25,2.0,2.0,2.0,1.0,2.0,2.0,0.5,0.2222222222222222,1.0,5.0,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,6.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,0.2857142857142857,1.0,0.07142857142857142,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,False
