EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGA,NonHeaveArc3FGA,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LostBallSteals,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,3SecondViolations,SecondChanceFtPoints,Arc3Assists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctBlocked,Arc3PctAssisted,OffShortMidRangeReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefCorner3ReboundPct,Clear Path Fouls,SecondChanceTurnovers,OffensiveGoaltends,Travels,FTDefRebounds,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,Arc3PctBlocked,HeaveAttempts,BlockedArc3,team_id,year,season,team_vs
1425-2030-2220-915-954,1610612751,"Aaron Williams, Kenyon Martin, Brandon Armstrong, Rodney Rogers, Kerry Kittles","Williams, Martin, Armstrong, Rogers, Kittles",1425-2030-2220-915-954,NJN,133.0,1,2.0,4.0,5.0,,,1.0,9.0,2.0,2.0,,,1.0,,,2.0,3.0,1.0,1.0,5.0,4.0,,,,,4.0,2.0,2.0,2.0,,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,,5.0,,,1.0,1.0,0.6666666666666666,0.5,0.625,,0.25,0.5,1.0,0.5,1.0,,,1.0,,97.44360902255639,,12.25,16.8,11.75,15.0,0.5,1.0,1.0,1.0,,,,,0.25,,,0.75,0.5468875,,,,6.833333333333333,24.2,,1.0,,,,,,,,,1.0,,1.0,,,,,,0.5,,,,,,1.0,1.0,,,1.0,0.25,0.25,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-2565-954,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Zoran Planinic, Kerry Kittles","Williams, Martin, Scalabrine, Planinic, Kittles",1425-2030-2243-2565-954,NJN,626.0,2,10.0,18.0,15.0,6.0,8.0,3.0,33.0,,2.0,1.0,2.0,3.0,,,3.0,7.0,5.0,3.0,15.0,19.0,1.0,2.0,3.0,8.0,4.0,2.0,3.0,,1.0,7.0,,2.0,5.0,1.0,6.0,4.0,5.0,1.0,5.0,1.0,4.0,,,,,,,15.0,8.0,6.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5,0.5357142857142857,0.8,0.4166666666666667,0.2857142857142857,,0.375,0.16666666666666666,,,0.3333333333333333,1.0,75.91054313099042,,17.5,20.733333333333334,15.88888888888889,19.133333333333333,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,1.0,0.25,,,0.5833333333333334,0.4359291666666667,0.44215,0.35716666666666663,0.5333333333333333,10.557142857142859,25.48,0.3333333333333333,-4.0,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,0.8333333333333334,0.2857142857142857,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,,,5.0,5.0,,,2.0,0.4166666666666667,0.14285714285714285,0.2222222222222222,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,0.25,0.5,,,,,,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,,,1.0,0.5,0.4,0.4,,,,,0.4,0.4,,0.5,0.6666666666666666,0.4,,,1.0,1.0,,,,0.5,,,1.0,,1.0,,0.5,,,0.5,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-446-467,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Lucious Harris, Jason Kidd","Williams, Martin, Scalabrine, Harris, Kidd",1425-2030-2243-446-467,NJN,147.0,2,2.0,4.0,4.0,,,,8.0,,1.0,,,1.0,,,,2.0,1.0,1.0,4.0,2.0,,,,,,,1.0,,,3.0,,3.0,3.0,1.0,4.0,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,4.0,,,,,,0.5,0.5,,0.3333333333333333,1.0,,1.0,0.5,,,1.0,1.0,78.3673469387755,1.0,21.0,15.75,18.5,15.75,0.3333333333333333,,,,,,,,0.3333333333333333,,,0.6666666666666666,0.5085166666666666,,,,9.5,25.7,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,1.0,,,1.0,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-446-93,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Lucious Harris, Hubert Davis","Williams, Martin, Scalabrine, Harris, Davis",1425-2030-2243-446-93,NJN,218.0,1,4.0,4.0,4.0,,,2.0,8.0,1.0,2.0,,3.0,1.0,,,1.0,6.0,1.0,1.0,6.0,11.0,2.0,,,,,,,,,,,,,3.0,3.0,,,,3.0,,2.0,,,,,,,3.0,,,,,0.16666666666666666,0.35714285714285715,0.375,,0.14285714285714285,,,,0.6,,,,,52.84403669724771,,29.5,25.0,24.25,25.0,0.2857142857142857,0.5,1.0,,0.42857142857142855,,,,0.14285714285714285,,,0.42857142857142855,0.4555071428571429,0.4379166666666667,,,6.833333333333333,24.0,,-5.0,,,,,,2.0,2.0,,,,1.0,,,,0.3333333333333333,0.5,,,,,,,1.0,1.0,,,1.0,0.14285714285714285,0.125,0.14285714285714285,,,,,,,3.0,,3.0,,,,,0.5,0.5,0.6,1.0,,,,,0.5,,1.0,1.0,,1.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,0.3333333333333333,,1.0,,,,,,,0.3333333333333333,,0.6666666666666666,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-446-954,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Lucious Harris, Kerry Kittles","Williams, Martin, Scalabrine, Harris, Kittles",1425-2030-2243-446-954,NJN,818.0,7,14.0,21.0,23.0,3.0,7.0,2.0,44.0,2.0,4.0,2.0,5.0,5.0,3.0,,6.0,14.0,8.0,2.0,32.0,27.0,1.0,,2.0,2.0,2.0,1.0,6.0,,,17.0,,5.0,5.0,2.0,7.0,,1.0,,4.0,,3.0,,1.0,1.0,,1.0,,29.0,2.0,3.0,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.6818181818181818,0.6956521739130435,0.25,0.36363636363636365,0.8333333333333334,,0.8333333333333334,0.2,,,,1.0,77.45721271393643,,18.952380952380953,18.26086956521739,18.61904761904762,17.347826086956523,0.18181818181818182,0.5,0.6666666666666666,,0.22727272727272727,0.4,0.4,,0.22727272727272727,0.13636363636363635,,0.5454545454545454,0.4504090909090909,0.5047,0.42839999999999995,0.0625,10.092857142857143,24.85,0.14285714285714285,5.0,,1.0,2.0,,3.0,10.0,1.0,1.0,1.0,1.0,2.0,,,,0.07142857142857142,0.25,1.0,0.4,0.4,0.5,0.3333333333333333,,5.0,5.0,,,2.0,0.22727272727272727,0.08695652173913043,0.13333333333333333,,,,,1.0,,3.0,,2.0,,,,,0.75,0.75,0.25,0.5,,,0.5,,0.09375,3.0,3.0,1.0,,6.0,1.0,15.0,3.0,3.0,5.0,2.0,,,0.8333333333333334,0.75,0.75,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,0.6,,0.5,,0.6,,,3.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-467-954,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Jason Kidd, Kerry Kittles","Williams, Martin, Scalabrine, Kidd, Kittles",1425-2030-2243-467-954,NJN,822.0,7,14.0,27.0,26.0,11.0,7.0,2.0,53.0,2.0,3.0,1.0,8.0,6.0,2.0,,3.0,17.0,4.0,6.0,15.0,17.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,,5.0,,11.0,12.0,3.0,15.0,2.0,4.0,3.0,2.0,,7.0,1.0,2.0,2.0,,2.0,1.0,12.0,4.0,11.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.21428571428571427,0.3125,0.2857142857142857,0.19047619047619047,0.6875,,0.7058823529411765,0.11764705882352941,,0.4,1.0,0.6666666666666666,92.84671532846716,0.5,16.48148148148148,14.5,15.444444444444445,12.846153846153847,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.38095238095238093,0.125,0.125,,0.2857142857142857,0.09523809523809523,,0.3333333333333333,0.46181428571428573,0.6061,0.4983666666666667,0.26666666666666666,11.170588235294119,24.45,0.4074074074074074,-2.0,1.0,1.0,,1.0,5.0,4.0,1.0,,2.0,2.0,2.0,,0.2,0.16666666666666666,0.058823529411764705,,0.5,,,,0.16666666666666666,1.0,2.0,2.0,3.0,2.0,3.0,0.09523809523809523,0.13043478260869565,0.15789473684210525,1.0,1.0,1.0,,1.0,,3.0,,2.0,,,,,0.75,0.75,0.14285714285714285,,,,0.5,,0.2,1.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,0.25,0.25,,0.5,0.5,1.0,,,,,0.16666666666666666,,,,,2.0,1.0,,,,0.2857142857142857,,,1.0,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,0.16666666666666666,,,,,,1610612751,2004,2003-04,True
1425-2030-2447-446-954,1610612751,"Aaron Williams, Kenyon Martin, Tamar Slay, Lucious Harris, Kerry Kittles","Williams, Martin, Slay, Harris, Kittles",1425-2030-2447-446-954,NJN,45.0,1,1.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,96.0,,27.0,9.0,27.0,9.0,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2565-297-467,1610612751,"Aaron Williams, Kenyon Martin, Zoran Planinic, Alonzo Mourning, Jason Kidd","Williams, Martin, Planinic, Mourning, Kidd",1425-2030-2565-297-467,NJN,61.0,1,1.0,1.0,2.0,,,,3.0,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,70.81967213114754,,22.0,19.5,22.0,18.0,,,,,,,,,,,,1.0,0.55935,,,,,24.6,,-5.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2565-297-954,1610612751,"Aaron Williams, Kenyon Martin, Zoran Planinic, Alonzo Mourning, Kerry Kittles","Williams, Martin, Planinic, Mourning, Kittles",1425-2030-2565-297-954,NJN,209.0,1,3.0,8.0,9.0,4.0,4.0,,17.0,2.0,2.0,,,1.0,,,2.0,3.0,,7.0,11.0,6.0,,,5.0,7.0,2.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,3.0,1.0,2.0,1.0,4.0,1.0,7.0,1.0,,,,,,11.0,7.0,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.9166666666666666,1.1666666666666667,,1.0,,1.0,,,,1.0,,117.12918660287082,,10.875,13.555555555555555,10.875,13.555555555555555,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,0.6666666666666666,0.5114,,0.6009,0.6363636363636364,5.466666666666666,,0.5,5.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,0.5,,,,1.0,1.0,,,3.0,2.0,1.0,,0.4,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2565-446-915,1610612751,"Aaron Williams, Kenyon Martin, Zoran Planinic, Lucious Harris, Rodney Rogers","Williams, Martin, Planinic, Harris, Rogers",1425-2030-2565-446-915,NJN,1675.0,12,28.0,51.0,51.0,7.0,8.0,5.0,102.0,3.0,6.0,4.0,9.0,17.0,,,12.0,32.0,6.0,17.0,44.0,44.0,3.0,1.0,1.0,3.0,16.0,8.0,9.0,1.0,3.0,19.0,1.0,13.0,18.0,5.0,23.0,2.0,8.0,1.0,10.0,,20.0,,3.0,2.0,1.0,3.0,2.0,42.0,3.0,7.0,0.6666666666666666,0.7272727272727273,0.375,0.35526315789473684,0.46808510638297873,0.3,0.15789473684210525,0.7647058823529411,0.2,0.75,0.2,,0.6666666666666666,0.75,0.8571428571428571,87.68955223880597,0.6666666666666666,17.41176470588235,15.431372549019608,16.372549019607842,14.92156862745098,0.15789473684210525,0.5,0.5,0.3333333333333333,0.23684210526315788,0.4444444444444444,0.5,0.75,0.4473684210526316,,,0.3157894736842105,0.4421157894736842,0.5086125,0.3784625,0.06818181818181818,12.065625,24.45,0.13725490196078433,,,,5.0,1.0,3.0,8.0,1.0,4.0,6.0,2.0,4.0,1.0,0.3333333333333333,0.25,0.03125,,0.75,0.29411764705882354,0.29411764705882354,0.8,,,6.0,6.0,6.0,4.0,11.0,0.15789473684210525,0.23404255319148937,0.2682926829268293,2.0,0.6666666666666666,0.5,1.0,2.0,1.0,2.0,2.0,4.0,,4.0,,0.3333333333333333,0.25,0.25,0.2,0.3333333333333333,0.2,,0.5,0.5,0.045454545454545456,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,0.25,0.25,0.16666666666666666,,,1.0,,2.0,,0.1111111111111111,1.0,0.2,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1610612751,2004,2003-04,True
1425-2030-2565-915-954,1610612751,"Aaron Williams, Kenyon Martin, Zoran Planinic, Rodney Rogers, Kerry Kittles","Williams, Martin, Planinic, Rogers, Kittles",1425-2030-2565-915-954,NJN,362.0,7,6.0,12.0,8.0,9.0,5.0,5.0,20.0,2.0,4.0,3.0,5.0,2.0,2.0,,5.0,11.0,3.0,7.0,17.0,5.0,5.0,,4.0,12.0,4.0,2.0,2.0,2.0,,4.0,2.0,2.0,3.0,7.0,10.0,2.0,2.0,2.0,3.0,,8.0,,,,,,,8.0,12.0,9.0,0.4,0.5,0.45454545454545453,0.35714285714285715,0.5,0.75,0.21428571428571427,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,,1.0,79.55801104972376,,17.75,18.625,13.666666666666666,18.625,0.2857142857142857,0.5,0.5,1.0,0.35714285714285715,0.6,0.6,,0.14285714285714285,0.14285714285714285,,0.5,0.4366392857142857,0.4327,0.4094285714285714,0.7058823529411765,7.345454545454545,23.666666666666668,0.75,12.0,2.0,3.0,,4.0,7.0,6.0,,,,,1.0,1.0,0.5714285714285714,0.5714285714285714,,,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,,5.0,0.07142857142857142,0.29411764705882354,0.35714285714285715,,,,,2.0,2.0,9.0,2.0,4.0,1.0,,,0.4,0.4,0.5625,0.6666666666666666,0.5,1.0,0.125,0.4,,0.5294117647058824,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,5.0,,,2.0,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-297-467-954,1610612751,"Aaron Williams, Kenyon Martin, Alonzo Mourning, Jason Kidd, Kerry Kittles","Williams, Martin, Mourning, Kidd, Kittles",1425-2030-297-467-954,NJN,74.0,1,1.0,2.0,1.0,2.0,,,3.0,,,1.0,1.0,1.0,,,2.0,2.0,,,4.0,1.0,,,,4.0,4.0,2.0,2.0,,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,58.37837837837838,1.0,15.0,44.0,15.0,44.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,0.4325,,0.4325,1.0,10.5,,1.0,3.0,,,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-467-915,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Jason Kidd, Rodney Rogers","Williams, Martin, Harris, Kidd, Rogers",1425-2030-446-467-915,NJN,2821.0,18,47.0,87.0,88.0,23.0,13.0,7.0,175.0,9.0,12.0,3.0,6.0,31.0,5.0,2.0,20.0,49.0,16.0,16.0,74.0,93.0,4.0,4.0,6.0,15.0,22.0,11.0,16.0,6.0,1.0,37.0,2.0,22.0,31.0,7.0,38.0,12.0,21.0,9.0,18.0,5.0,21.0,2.0,4.0,3.0,1.0,4.0,1.0,65.0,15.0,23.0,0.55,0.5789473684210527,0.40816326530612246,0.4461538461538462,0.49333333333333335,0.5357142857142857,0.24615384615384617,0.6470588235294118,0.2,0.6444444444444445,0.18421052631578946,0.2,0.5,0.5,0.8571428571428571,89.33002481389579,0.25,16.75862068965517,15.488636363636363,15.793103448275861,14.806818181818182,0.18461538461538463,0.75,0.75,0.6666666666666666,0.09230769230769231,0.5,0.5,0.3333333333333333,0.47692307692307695,0.07692307692307693,0.2,0.4307692307692308,0.4678515384615385,0.404375,0.46289499999999995,0.20270270270270271,12.63469387755102,24.6875,0.26436781609195403,-19.0,1.0,1.0,8.0,3.0,6.0,18.0,,4.0,9.0,6.0,6.0,,0.5,0.45,,,0.42857142857142855,0.25806451612903225,0.25806451612903225,0.5,0.1,1.0,11.0,11.0,8.0,5.0,9.0,0.16923076923076924,0.1232876712328767,0.15789473684210525,7.0,0.6363636363636364,0.6666666666666666,1.0,1.0,3.0,9.0,2.0,5.0,,3.0,,0.75,0.75,0.75,0.17857142857142858,,0.2,,0.25,1.0,0.12162162162162163,,6.0,,2.0,6.0,,15.0,3.0,6.0,5.0,,3.0,,0.8333333333333334,0.375,0.375,0.22727272727272727,,,,0.5454545454545454,0.5454545454545454,,,0.2,0.5454545454545454,,3.0,5.0,4.0,1.0,,,0.8333333333333334,,,1.0,,1.0,,0.25,,,0.5,1.0,,,,,,0.5,,1.0,,,2.0,,0.6666666666666666,,,,,,,,1.0,,,1.0,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-467-954,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Jason Kidd, Kerry Kittles","Williams, Martin, Harris, Kidd, Kittles",1425-2030-446-467-954,NJN,141.0,1,2.0,4.0,5.0,2.0,,1.0,9.0,1.0,4.0,,,,,,1.0,4.0,3.0,,5.0,4.0,3.0,2.0,,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,5.0,3.0,2.0,1.0,1.0,0.25,0.35714285714285715,0.35714285714285715,0.3,0.42857142857142855,,0.5,0.5,0.6,,,,,91.91489361702128,,20.5,11.8,18.5,10.8,0.5714285714285714,0.25,0.3333333333333333,1.0,,,,,,,,1.0,0.6346571428571428,0.56315,0.60704,0.6,,24.400000000000002,0.5,1.0,,3.0,,,3.0,,1.0,,,,,,,0.3,0.25,0.25,,,,,0.6,,3.0,3.0,2.0,1.0,,0.42857142857142855,,,1.0,1.0,1.0,,3.0,,,,2.0,2.0,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,1.0,,2.0,1.0,,,3.0,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,0.4,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-915-93,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Rodney Rogers, Hubert Davis","Williams, Martin, Harris, Rogers, Davis",1425-2030-446-915-93,NJN,308.0,2,5.0,9.0,7.0,,,,16.0,1.0,3.0,,1.0,3.0,,,1.0,7.0,,,2.0,8.0,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,2.0,,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,,,,74.8051948051948,,16.77777777777778,22.428571428571427,16.77777777777778,22.428571428571427,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,,,,0.42857142857142855,,,0.42857142857142855,0.44830000000000003,,,,9.157142857142857,,,-6.0,,,,,,2.0,1.0,,1.0,,2.0,,,,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
