EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,FTDefRebounds,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceTurnovers,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangePctBlocked,Fg3aBlocked,Travels,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1088-1548-1718-1729-1908,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Jumaine Jones","Atkins, Blount, Pierce, Davis, Jones",1088-1548-1718-1729-1908,BOS,815.0,5,14.0,7.0,27.0,25.0,11.0,11.0,3.0,52.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,7.0,2.0,4.0,1.0,1.0,1.0,3.0,10.0,17.0,2.0,4.0,8.0,34.0,27.0,2.0,2.0,1.0,1.0,7.0,3.0,4.0,1.0,3.0,6.0,15.0,10.0,10.0,6.0,4.0,4.0,2.0,1.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,16.0,3.0,2.0,7.0,9.0,3.0,12.0,1.0,1.0,5.0,4.0,1.0,5.0,2.0,1.0,5.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,27.0,15.0,11.0,2.0,0.5,0.625,1.0,0.5,1.0,0.3333333333333333,0.5,0.5882352941176471,1.0,0.75,0.6190476190476191,1.1666666666666667,0.6428571428571429,0.6875,1.1666666666666667,0.7777777777777778,0.19047619047619047,0.058823529411764705,0.14285714285714285,1.0,0.6363636363636364,0.42857142857142855,0.4,0.5625,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,1.0,0.5,0.6666666666666666,91.87730061349693,0.5,13.666666666666666,17.84,13.148148148148149,16.92,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.4,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5,0.19047619047619047,0.5,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,0.5238095238095238,0.5,0.483802380952381,0.51825,0.5035499999999999,0.08695652173913043,0.10526315789473684,0.20588235294117646,0.4411764705882353,10.035294117647059,24.975,0.4074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-2036,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Chris Mihm","Atkins, Blount, Pierce, Davis, Mihm",1088-1548-1718-1729-2036,BOS,1310.0,7,22.0,-3.0,45.0,44.0,22.0,21.0,9.0,89.0,8.0,19.0,3.0,7.0,6.0,14.0,1.0,1.0,4.0,10.0,3.0,9.0,1.0,1.0,1.0,4.0,13.0,30.0,4.0,11.0,13.0,51.0,54.0,4.0,8.0,1.0,1.0,18.0,10.0,20.0,1.0,4.0,10.0,33.0,12.0,14.0,12.0,6.0,9.0,3.0,6.0,6.0,4.0,10.0,3.0,4.0,,2.0,24.0,8.0,2.0,9.0,11.0,12.0,23.0,6.0,3.0,5.0,2.0,3.0,9.0,2.0,5.0,11.0,14.0,,6.0,2.0,3.0,2.0,1.0,3.0,2.0,33.0,33.0,22.0,2.0,0.46153846153846156,0.6,1.0,0.36363636363636365,1.0,0.25,0.36363636363636365,0.43333333333333335,0.5,0.5,0.4634146341463415,0.6111111111111112,0.4791666666666667,0.5425531914893617,0.75,0.5892857142857143,0.2682926829268293,0.2,0.3157894736842105,0.5555555555555556,0.6,0.47058823529411764,0.3333333333333333,0.5238095238095238,0.4166666666666667,0.45454545454545453,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,97.8320610687023,0.6666666666666666,13.422222222222222,16.045454545454547,12.866666666666667,13.840909090909092,0.4634146341463415,0.42105263157894735,0.6153846153846154,0.5,0.024390243902439025,1.0,1.0,,0.24390243902439024,0.4,0.4,0.5,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.42857142857142855,0.1111111111111111,1.0,1.0,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.25,0.7317073170731707,0.3333333333333333,0.535959756097561,0.5529,0.5448666666666667,0.13333333333333333,0.17647058823529413,0.35294117647058826,0.6470588235294118,7.533333333333333,25.11818181818182,0.4888888888888889,1.0,2.0,7.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.04878048780487805,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-2412,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Jiri Welsch","Atkins, Blount, Pierce, Davis, Welsch",1088-1548-1718-1729-2412,BOS,1596.0,6,27.0,2.0,56.0,56.0,41.0,47.0,6.0,112.0,11.0,13.0,3.0,3.0,8.0,8.0,2.0,6.0,4.0,13.0,5.0,8.0,,1.0,4.0,7.0,17.0,32.0,7.0,12.0,12.0,67.0,65.0,4.0,4.0,,1.0,8.0,13.0,24.0,6.0,11.0,9.0,53.0,14.0,20.0,18.0,4.0,8.0,5.0,1.0,7.0,6.0,13.0,4.0,4.0,1.0,2.0,32.0,3.0,6.0,10.0,17.0,6.0,23.0,3.0,2.0,6.0,5.0,1.0,10.0,6.0,4.0,10.0,14.0,,2.0,5.0,4.0,3.0,1.0,5.0,4.0,59.0,53.0,41.0,5.0,0.4117647058823529,0.4666666666666667,0.8571428571428571,0.5833333333333334,,0.5454545454545454,0.5833333333333334,0.53125,1.0,0.5416666666666666,0.625,0.8,0.6285714285714286,0.6568627450980392,0.8,0.6625,0.2727272727272727,0.03125,,0.6,0.5555555555555556,0.2,0.75,0.6153846153846154,0.25,,0.5,0.1111111111111111,0.6,0.6,0.3333333333333333,0.8333333333333334,101.05263157894737,0.8,13.214285714285714,15.285714285714286,12.857142857142858,15.0,0.29545454545454547,0.8461538461538461,0.8461538461538461,0.36363636363636365,0.13636363636363635,0.3333333333333333,0.4,0.5,0.29545454545454547,0.3076923076923077,0.3076923076923077,0.5,0.18181818181818182,0.625,0.625,0.8,0.6,1.0,0.2,,,0.22857142857142856,1.0,0.2,0.5714285714285714,0.5681818181818182,0.625,0.5039988636363636,0.49541666666666667,0.49316,0.043478260869565216,0.058823529411764705,0.11940298507462686,0.7910447761194029,9.8,25.191666666666666,0.7321428571428571,2.0,4.0,,2.0,2.0,1.0,,1.0,4.0,2.0,,,1.0,0.4,,,0.09090909090909091,0.5,0.5,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.11428571428571428,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-2556,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Marcus Banks","Atkins, Blount, Pierce, Davis, Banks",1088-1548-1718-1729-2556,BOS,37.0,2,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,155.67567567567568,,5.5,13.0,5.5,9.5,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,,0.5,,0.2896,,0.2896,,,,,16.5,27.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-2599,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Brandon Hunter","Atkins, Blount, Pierce, Davis, Hunter",1088-1548-1718-1729-2599,BOS,1787.0,7,30.0,8.0,59.0,60.0,37.0,14.0,6.0,119.0,10.0,15.0,3.0,3.0,8.0,11.0,4.0,9.0,5.0,12.0,2.0,8.0,,,2.0,6.0,19.0,36.0,3.0,10.0,12.0,59.0,51.0,4.0,4.0,,1.0,10.0,11.0,22.0,3.0,8.0,8.0,39.0,26.0,12.0,9.0,6.0,8.0,2.0,4.0,13.0,3.0,16.0,2.0,7.0,2.0,4.0,35.0,6.0,5.0,19.0,24.0,8.0,32.0,3.0,2.0,7.0,3.0,4.0,13.0,9.0,5.0,15.0,19.0,,10.0,1.0,3.0,2.0,1.0,3.0,2.0,49.0,39.0,37.0,3.0,0.6842105263157895,0.8125,1.0,0.3,,0.375,0.3,0.5277777777777778,1.0,0.5,0.5108695652173914,0.8,0.5166666666666667,0.5462962962962963,0.7142857142857143,0.5416666666666666,0.21739130434782608,0.1111111111111111,0.26666666666666666,0.5384615384615384,0.7916666666666666,0.35294117647058826,0.45454545454545453,0.6857142857142857,0.2916666666666667,0.6,0.2,0.2857142857142857,0.75,0.8,0.8181818181818182,0.5555555555555556,95.89255735870172,0.6666666666666666,14.016949152542374,16.0,13.457627118644067,15.016666666666667,0.32608695652173914,0.6666666666666666,0.9090909090909091,0.7,0.1956521739130435,0.4444444444444444,0.4444444444444444,0.5,0.2608695652173913,0.4166666666666667,0.4166666666666667,0.8,0.17391304347826086,0.25,0.25,1.0,0.6,1.0,,,,0.36666666666666664,0.7272727272727273,0.2,0.3333333333333333,0.5434782608695652,0.25,0.5089717391304348,0.5618299999999999,0.5337916666666668,0.18867924528301888,0.23255813953488372,0.1694915254237288,0.6610169491525424,8.56111111111111,25.009999999999998,0.6271186440677966,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,0.2,0.14285714285714285,,0.05,0.043478260869565216,0.5,0.5,1.0,1.0,2.0,,,2.0,,,,,1.0,,,0.06666666666666667,0.5,1.0,1.0,2.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-962,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Walter McCarty","Atkins, Blount, Pierce, Davis, McCarty",1088-1548-1718-1729-962,BOS,9481.0,21,158.0,22.0,318.0,317.0,131.0,91.0,30.0,635.0,54.0,100.0,8.0,16.0,19.0,37.0,14.0,27.0,28.0,64.0,21.0,50.0,3.0,6.0,8.0,17.0,96.0,191.0,27.0,70.0,75.0,348.0,326.0,11.0,20.0,3.0,7.0,35.0,36.0,73.0,12.0,27.0,41.0,149.0,96.0,96.0,72.0,16.0,49.0,21.0,19.0,48.0,24.0,72.0,19.0,27.0,5.0,16.0,168.0,23.0,29.0,70.0,107.0,34.0,141.0,30.0,18.0,27.0,20.0,7.0,40.0,13.0,35.0,64.0,113.0,2.0,37.0,22.0,11.0,8.0,1.0,11.0,6.0,313.0,149.0,131.0,7.0,0.5,0.5454545454545454,0.8888888888888888,0.38571428571428573,0.42857142857142855,0.4444444444444444,0.391304347826087,0.5026178010471204,0.55,0.4931506849315068,0.5229885057471264,0.5740740740740741,0.54,0.5543130990415336,0.603448275862069,0.5687022900763359,0.2681992337164751,0.09947643979057591,0.16,0.675,0.6306306306306306,0.24468085106382978,0.6904761904761905,0.6470588235294118,0.25,0.391304347826087,0.07692307692307693,0.11428571428571428,0.6052631578947368,0.6956521739130435,0.62,0.7096774193548387,96.44552262419575,0.5454545454545454,14.251572327044025,15.61198738170347,13.767295597484276,14.804416403785488,0.3831417624521073,0.54,0.6428571428571429,0.5,0.10344827586206896,0.5185185185185185,0.56,0.35714285714285715,0.24521072796934865,0.4375,0.4444444444444444,0.5714285714285714,0.19157088122605365,0.42,0.42,0.9047619047619048,0.5925925925925926,0.5,0.2222222222222222,0.5,1.0,0.37,0.5135135135135135,0.17,0.47058823529411764,0.6513409961685823,0.42857142857142855,0.5080361538461539,0.5377863636363637,0.5002459595959596,0.12714776632302405,0.167420814479638,0.10057471264367816,0.4281609195402299,7.943979057591623,25.26142857142857,0.4119496855345912,6.0,20.0,4.0,5.0,11.0,,6.0,12.0,13.0,2.0,3.0,7.0,,0.2619047619047619,0.21428571428571427,0.05128205128205128,0.07662835249042145,0.3,0.3,0.8333333333333334,4.0,10.0,9.0,8.0,3.0,,,0.07407407407407407,0.8,0.35714285714285715,0.6363636363636364,,0.1,0.4,1.0,4.0,5.0,2.0,2.0,,0.037037037037037035,1.0,2.0,2.0,0.015625,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1908-2412,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jumaine Jones, Jiri Welsch","Atkins, Blount, Pierce, Jones, Welsch",1088-1548-1718-1908-2412,BOS,151.0,1,3.0,-6.0,4.0,5.0,4.0,,1.0,9.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,,6.0,,1.0,,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,1.0,,0.5,0.5,0.2,0.3333333333333333,,1.0,,,,,1.0,85.82781456953643,,19.5,14.6,18.5,11.6,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.4705333333333333,0.5523,0.4705333333333333,,,,,6.95,23.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1908-2599,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jumaine Jones, Brandon Hunter","Atkins, Blount, Pierce, Jones, Hunter",1088-1548-1718-1908-2599,BOS,119.0,1,2.0,,4.0,4.0,,,1.0,8.0,,1.0,,,,,,1.0,1.0,3.0,,,,,,,1.0,5.0,,,,2.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,0.2,,,0.2,,,0.2,,,,,,,0.5,0.25,1.0,0.6666666666666666,0.25,,,0.5,,,0.5,1.0,96.80672268907563,,14.0,15.75,11.75,12.0,0.2,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.2,,0.44244000000000006,0.4113,,,,,,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-2036-2412,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Chris Mihm, Jiri Welsch","Atkins, Blount, Pierce, Mihm, Welsch",1088-1548-1718-2036-2412,BOS,822.0,4,14.0,9.0,25.0,23.0,6.0,2.0,3.0,48.0,5.0,7.0,1.0,2.0,2.0,3.0,2.0,4.0,,6.0,1.0,4.0,,,,1.0,7.0,17.0,2.0,5.0,5.0,25.0,16.0,2.0,3.0,,,4.0,2.0,4.0,,1.0,1.0,5.0,4.0,10.0,6.0,2.0,4.0,1.0,,2.0,2.0,4.0,1.0,2.0,,,10.0,3.0,1.0,11.0,12.0,3.0,15.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,6.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,21.0,5.0,6.0,,0.2857142857142857,0.3333333333333333,1.0,0.4,,,0.4,0.4117647058823529,0.6666666666666666,0.5,0.45454545454545453,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4166666666666667,0.22727272727272727,,,0.75,0.6875,0.3,1.0,0.7058823529411765,0.23076923076923078,0.5,,0.3333333333333333,1.0,0.5714285714285714,0.7142857142857143,1.0,84.08759124087592,1.0,15.88,18.47826086956522,14.12,17.52173913043478,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.4,0.18181818181818182,0.5,0.5,,0.2727272727272727,,,,0.18181818181818182,0.25,0.25,1.0,0.6666666666666666,0.5,,,,0.6,0.6666666666666666,0.2,,0.5454545454545454,0.25,0.48924090909090906,0.5207333333333334,0.55579,0.08333333333333333,0.10526315789473684,0.16,0.2,9.423529411764704,25.259999999999998,0.24,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,0.07692307692307693,0.045454545454545456,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-2412-2599,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jiri Welsch, Brandon Hunter","Atkins, Blount, Pierce, Welsch, Hunter",1088-1548-1718-2412-2599,BOS,8564.0,13,143.0,-17.0,267.0,263.0,56.0,16.0,34.0,530.0,49.0,78.0,14.0,17.0,12.0,18.0,17.0,44.0,25.0,74.0,14.0,34.0,,3.0,2.0,9.0,91.0,196.0,15.0,42.0,43.0,270.0,287.0,17.0,29.0,,3.0,43.0,22.0,42.0,2.0,11.0,11.0,61.0,100.0,82.0,36.0,18.0,34.0,14.0,15.0,50.0,12.0,62.0,11.0,24.0,9.0,17.0,136.0,34.0,18.0,72.0,96.0,40.0,136.0,23.0,10.0,25.0,11.0,14.0,44.0,6.0,23.0,49.0,61.0,,30.0,2.0,7.0,5.0,2.0,7.0,5.0,227.0,61.0,56.0,1.0,0.5494505494505495,0.6097560975609756,0.8,0.35714285714285715,,0.18181818181818182,0.35714285714285715,0.4642857142857143,0.5862068965517241,0.5238095238095238,0.47689075630252103,0.53125,0.4716981132075472,0.5094339622641509,0.581081081081081,0.5169491525423728,0.17647058823529413,0.07653061224489796,0.10256410256410256,0.5681818181818182,0.72,0.3269230769230769,0.6666666666666666,0.7086614173228346,0.29770992366412213,0.41379310344827586,0.38461538461538464,0.24489795918367346,0.6086956521739131,0.6538461538461539,0.803921568627451,0.7058823529411765,89.11723493694537,0.7142857142857143,16.089887640449437,16.228136882129277,15.292134831460674,15.596958174904943,0.3277310924369748,0.6282051282051282,0.7,0.4897959183673469,0.18487394957983194,0.38636363636363635,0.4473684210526316,0.5294117647058824,0.31092436974789917,0.33783783783783783,0.3424657534246575,0.68,0.14285714285714285,0.4117647058823529,0.42424242424242425,0.7857142857142857,0.53125,0.8235294117647058,0.09375,,,0.33962264150943394,0.6666666666666666,0.16981132075471697,0.2222222222222222,0.5042016806722689,0.4117647058823529,0.49688088235294114,0.5238964285714286,0.49075849056603776,0.11787072243346007,0.13636363636363635,0.15925925925925927,0.22592592592592592,9.284183673469387,24.719047619047622,0.20973782771535582,1.0,8.0,9.0,1.0,5.0,1.0,3.0,13.0,19.0,4.0,7.0,6.0,0.1111111111111111,0.18518518518518517,0.25,0.02608695652173913,0.03361344537815126,0.125,0.125,1.0,,2.0,9.0,6.0,2.0,,,0.13636363636363635,0.8571428571428571,,0.6,0.14285714285714285,0.03773584905660377,,,2.0,4.0,,,3.0,,,1.0,,0.013513513513513514,1.0,1.0,1.0,0.023809523809523808,0.029411764705882353,0.023255813953488372,,,,,,,,1610612738,2004,2003-04,False
