EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,AtRimAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1716-2041-2198-2553-43,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Jarvis Hayes, Chris Whitney","Hughes, Thomas, Brown, Hayes, Whitney",1716-2041-2198-2553-43,WAS,13.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2198-2581-348,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Steve Blake, Mitchell Butler","Hughes, Thomas, Brown, Blake, Butler",1716-2041-2198-2581-348,WAS,259.0,4,4.0,-4.0,6.0,8.0,,,,14.0,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,1.0,6.0,10.0,,,,,,1.0,2.0,,,,1.0,2.0,,5.0,,,2.0,,2.0,,2.0,,1.0,,2.0,,1.0,,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,6.0,1.0,,,1.0,1.0,0.3333333333333333,,,0.625,,,0.6,,0.5,,,,1.0,,0.5,,,0.5,,,,,,,,,,77.83783783783784,1.0,23.333333333333332,14.875,23.333333333333332,14.625,0.25,1.0,1.0,0.25,,,,0.25,,,,,0.5,0.491725,,,0.2,0.25,,0.16666666666666666,10.033333333333333,,,,1.0,1.0,,,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,0.25,,,,,0.25,1.0,1.0,1.0,,,,1.0,25.6,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2198-2581-363,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Steve Blake, Christian Laettner","Hughes, Thomas, Brown, Blake, Laettner",1716-2041-2198-2581-363,WAS,74.0,1,1.0,-2.0,3.0,2.0,1.0,,1.0,5.0,,1.0,,,,,,1.0,,,2.0,1.0,1.0,3.0,,,1.0,,,,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,0.16666666666666666,0.5,,1.0,1.0,1.0,1.0,,1.0,0.5,,1.0,0.5,1.0,,,,,,,,97.29729729729729,,14.666666666666666,15.0,13.666666666666666,15.0,0.5,,,0.5,,,,,,,,,0.5,0.3589,,,0.3333333333333333,0.3333333333333333,1.0,,4.45,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2198-2581-711,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Steve Blake, Jerry Stackhouse","Hughes, Thomas, Brown, Blake, Stackhouse",1716-2041-2198-2581-711,WAS,962.0,3,16.0,6.0,31.0,32.0,5.0,10.0,3.0,63.0,4.0,8.0,1.0,1.0,,,,5.0,3.0,6.0,16.0,12.0,33.0,27.0,1.0,1.0,5.0,1.0,1.0,10.0,6.0,6.0,,3.0,3.0,5.0,,12.0,1.0,3.0,10.0,,13.0,3.0,16.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,,5.0,,2.0,7.0,,16.0,4.0,2.0,,2.0,2.0,28.0,10.0,5.0,1.0,0.5,0.5,0.375,1.0,1.0,0.4772727272727273,1.0,1.0,0.55,0.8333333333333334,0.8333333333333334,0.1875,0.25,0.2,0.4,,0.8333333333333334,0.1,0.6,0.7647058823529411,0.15384615384615385,,0.2,,0.6666666666666666,1.0,0.75,,0.1,94.30353430353429,1.0,14.741935483870968,15.78125,14.548387096774194,14.96875,0.36363636363636365,0.5,0.6666666666666666,0.22727272727272727,,,,0.13636363636363635,1.0,1.0,,,0.6363636363636364,0.5065113636363636,,0.3774,0.15384615384615385,0.2,0.15151515151515152,0.30303030303030304,7.64375,0.16129032258064516,,,3.0,6.0,,,3.0,6.0,,,8.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,,4.0,0.6666666666666666,0.5,,0.5,0.2727272727272727,1.0,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.5,0.5,0.6666666666666666,,,,0.5,25.166666666666668,2.0,,,,,3.0,3.0,2.0,1.0,1.0,,2.0,,2.0,,,,0.8,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2198-348-711,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Mitchell Butler, Jerry Stackhouse","Hughes, Thomas, Brown, Butler, Stackhouse",1716-2041-2198-348-711,WAS,243.0,1,4.0,2.0,10.0,10.0,6.0,,1.0,20.0,3.0,3.0,,,2.0,2.0,,2.0,,3.0,5.0,3.0,9.0,7.0,,1.0,1.0,2.0,2.0,4.0,4.0,2.0,,1.0,2.0,2.0,,4.0,1.0,,3.0,1.0,4.0,2.0,6.0,,2.0,1.0,2.0,1.0,2.0,3.0,,5.0,4.0,3.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,8.0,4.0,6.0,,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.6,,1.0,0.6428571428571429,0.25,1.0,0.2,,0.5,0.4,1.0,1.0,0.5,,1.0,0.5,,0.5,,1.0,1.0,,,,118.51851851851852,1.0,12.6,11.7,12.2,11.7,0.6,1.0,1.0,0.4,,,,,,,1.0,1.0,0.6,0.5463199999999999,0.2513,0.70865,0.2857142857142857,0.2857142857142857,0.1111111111111111,0.4444444444444444,3.12,0.6,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2198-363-43,1610612764,"Larry Hughes, Etan Thomas, Kwame Brown, Christian Laettner, Chris Whitney","Hughes, Thomas, Brown, Laettner, Whitney",1716-2041-2198-363-43,WAS,111.0,1,2.0,5.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,9.0,4.0,,,,2.0,2.0,9.0,4.0,,,,2.0,3.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,9.0,9.0,4.0,,1.0,1.0,1.0,,1.0,1.1666666666666667,,1.1666666666666667,1.125,,1.125,,,,,,,,,,,,,,,,,,,90.8108108108108,,11.75,21.333333333333332,11.75,21.333333333333332,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,0.37718333333333337,,0.37718333333333337,,,,1.0,12.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,25.1,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2217-2240-2407,1610612764,"Larry Hughes, Etan Thomas, Brendan Haywood, Gilbert Arenas, Jared Jeffries","Hughes, Thomas, Haywood, Arenas, Jeffries",1716-2041-2217-2240-2407,WAS,99.0,1,2.0,-1.0,4.0,4.0,4.0,,,8.0,,,,,,,,,1.0,,1.0,,3.0,4.0,,,,,1.0,3.0,,,,,,1.0,,3.0,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,4.0,,,,,,,0.5,,0.5,0.5,,0.5,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,116.36363636363637,1.0,12.0,12.75,12.0,12.75,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.4815666666666667,,0.4815666666666667,,,,1.0,16.3,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,1.0,0.5,0.5,0.5,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2217-2240-2553,1610612764,"Larry Hughes, Etan Thomas, Brendan Haywood, Gilbert Arenas, Jarvis Hayes","Hughes, Thomas, Haywood, Arenas, Hayes",1716-2041-2217-2240-2553,WAS,112.0,1,2.0,,4.0,4.0,1.0,4.0,1.0,8.0,,1.0,,1.0,,1.0,,,1.0,,2.0,4.0,4.0,4.0,,1.0,2.0,,2.0,2.0,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,4.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,0.4,0.5,0.3333333333333333,,,,,,1.0,1.0,,1.0,0.6666666666666666,1.0,,1.0,,1.0,,,0.3333333333333333,102.85714285714286,,13.25,14.75,13.0,14.75,0.3333333333333333,,,,,,,0.3333333333333333,1.0,,0.5,,0.6666666666666666,0.4087166666666667,0.3362,0.3613,0.4,0.5,0.5,0.5,11.15,0.25,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,26.8,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-2413,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Juan Dixon","Hughes, Thomas, Arenas, Jeffries, Dixon",1716-2041-2240-2407-2413,WAS,409.0,3,7.0,-2.0,17.0,15.0,6.0,5.0,4.0,32.0,1.0,3.0,1.0,2.0,,2.0,,3.0,4.0,4.0,10.0,9.0,17.0,19.0,2.0,4.0,4.0,1.0,4.0,2.0,8.0,,,2.0,4.0,4.0,,8.0,2.0,,1.0,,1.0,4.0,5.0,,3.0,1.0,,,,1.0,,1.0,1.0,3.0,4.0,,12.0,6.0,,,,,13.0,2.0,6.0,,1.0,1.0,0.4,0.5,0.25,0.2857142857142857,0.5,0.16666666666666666,0.425,0.5,0.16666666666666666,0.2,,0.6666666666666666,,,0.5,0.3333333333333333,,0.5,0.4,0.5,0.3333333333333333,,0.5,,,,,112.66503667481663,,14.0,11.4,13.352941176470589,11.2,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,0.3333333333333333,,0.5,0.4517107142857143,0.43206666666666665,0.47598333333333337,0.3,0.375,0.23529411764705882,0.11764705882352941,9.190000000000001,0.35294117647058826,1.0,1.0,,3.0,,1.0,,4.0,,2.0,,,3.0,,,,2.0,,,,,,,,0.2857142857142857,,0.5,0.3333333333333333,0.07142857142857142,0.21428571428571427,,,,0.16666666666666666,0.16666666666666666,,,25.15,3.0,,,,,,,1.0,3.0,2.0,,,,,,,,,1.0,0.75,0.75,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-2437,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Lonny Baxter","Hughes, Thomas, Arenas, Jeffries, Baxter",1716-2041-2240-2407-2437,WAS,186.0,1,3.0,-1.0,6.0,6.0,,,,12.0,,,,,,,,1.0,,,1.0,3.0,6.0,7.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,4.0,2.0,,,,,6.0,,,,,,,,,0.75,,,0.75,,,,,,0.5,,,,,,,,,,,,,,,92.90322580645162,,15.833333333333334,15.166666666666666,15.833333333333334,15.166666666666666,,,,0.5,,,,,,,,,0.5,0.455175,,,0.5,0.6666666666666666,,,5.9,,,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,0.5,,,,,0.5,1.0,1.0,1.0,,,,1.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-2553,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Jarvis Hayes","Hughes, Thomas, Arenas, Jeffries, Hayes",1716-2041-2240-2407-2553,WAS,3851.0,17,64.0,-12.0,138.0,136.0,70.0,34.0,22.0,274.0,21.0,37.0,4.0,14.0,15.0,24.0,6.0,23.0,29.0,36.0,89.0,38.0,134.0,146.0,5.0,20.0,14.0,22.0,44.0,88.0,36.0,36.0,6.0,10.0,18.0,25.0,4.0,57.0,23.0,4.0,38.0,4.0,46.0,28.0,74.0,1.0,12.0,9.0,17.0,3.0,11.0,13.0,6.0,30.0,12.0,16.0,36.0,3.0,49.0,17.0,7.0,4.0,7.0,7.0,120.0,88.0,70.0,5.0,0.5,0.5454545454545454,0.4044943820224719,0.25,0.5,0.43243243243243246,0.22727272727272727,0.5283018867924528,0.5037593984962406,0.2916666666666667,0.6197183098591549,0.11235955056179775,0.10810810810810811,0.17391304347826086,0.5666666666666667,0.8,0.8444444444444444,0.4339622641509434,0.6666666666666666,0.8235294117647058,0.3880597014925373,0.5,0.4117647058823529,0.4,0.7857142857142857,0.8571428571428571,0.5,1.0,0.017543859649122806,102.45650480394703,1.0,13.978260869565217,14.132352941176471,13.13768115942029,13.610294117647058,0.3333333333333333,0.5675675675675675,0.6363636363636364,0.2072072072072072,0.2608695652173913,0.3157894736842105,0.6666666666666666,0.26126126126126126,0.6363636363636364,0.2857142857142857,0.4528301886792453,0.625,0.5315315315315315,0.49975,0.54162,0.5323575471698113,0.14285714285714285,0.1650485436893204,0.1044776119402985,0.6567164179104478,8.114606741573034,0.5072463768115942,5.0,4.0,6.0,17.0,3.0,5.0,8.0,22.0,4.0,9.0,32.0,21.0,17.0,6.0,7.0,5.0,3.0,2.0,4.0,7.0,0.875,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.1981981981981982,0.2857142857142857,0.21428571428571427,0.18181818181818182,0.04504504504504504,0.15315315315315314,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.07547169811320754,0.09433962264150944,0.6,0.35294117647058826,25.813636363636363,9.0,,2.0,,2.0,4.0,3.0,9.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,,,0.9,0.42857142857142855,0.3103448275862069,0.3333333333333333,0.5555555555555556,,0.09090909090909091,,,0.06896551724137931,2.0,1.0,,,,,2.0,,,0.3333333333333333,2.0,1.0,2.0,0.4,0.4,1.0,0.25,,2.0,,,,,,,1.0,0.043478260869565216,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-2581,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Steve Blake","Hughes, Thomas, Arenas, Jeffries, Blake",1716-2041-2240-2407-2581,WAS,376.0,3,6.0,-11.0,12.0,12.0,2.0,5.0,2.0,24.0,,1.0,,,,,1.0,1.0,4.0,1.0,6.0,3.0,8.0,19.0,,,,,1.0,,,2.0,,,,1.0,,3.0,2.0,,2.0,,2.0,2.0,4.0,,3.0,2.0,1.0,,1.0,1.0,,2.0,,,2.0,2.0,8.0,4.0,,,,,8.0,,2.0,,,,0.16666666666666666,,,0.2777777777777778,,,0.3076923076923077,,,,,,0.5,,0.6666666666666666,0.4,,0.6666666666666666,0.2857142857142857,,,0.5,,0.5,,,,91.91489361702128,,15.833333333333334,15.5,14.5,14.25,0.1111111111111111,,,0.1111111111111111,1.0,1.0,,0.4444444444444444,,,,,0.4444444444444444,0.4509333333333333,,0.44145,0.3076923076923077,0.4,,,15.366666666666667,0.16666666666666666,,,1.0,3.0,,1.0,1.0,3.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.5,,0.3333333333333333,27.433333333333334,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-348,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Mitchell Butler","Hughes, Thomas, Arenas, Jeffries, Butler",1716-2041-2240-2407-348,WAS,1527.0,5,25.0,-3.0,52.0,55.0,26.0,28.0,12.0,107.0,8.0,16.0,,2.0,4.0,7.0,4.0,13.0,6.0,13.0,35.0,16.0,51.0,54.0,1.0,5.0,9.0,6.0,16.0,26.0,10.0,16.0,2.0,3.0,5.0,7.0,2.0,16.0,10.0,3.0,15.0,1.0,19.0,13.0,32.0,1.0,1.0,,8.0,,5.0,3.0,3.0,11.0,5.0,9.0,19.0,1.0,26.0,8.0,3.0,1.0,3.0,2.0,42.0,26.0,26.0,8.0,0.38461538461538464,0.4166666666666667,0.37142857142857144,0.2,0.375,0.3977272727272727,0.35714285714285715,0.35714285714285715,0.45454545454545453,0.45,0.4482758620689655,0.08571428571428572,0.0625,0.07692307692307693,0.7272727272727273,0.5,0.6818181818181818,0.45454545454545453,1.0,0.72,0.4074074074074074,0.625,0.5555555555555556,,0.75,0.8571428571428571,1.0,1.0,0.041666666666666664,100.90373280943025,0.6666666666666666,15.961538461538462,12.672727272727272,14.923076923076923,12.236363636363636,0.36363636363636365,0.5,0.5333333333333333,0.29545454545454547,0.3076923076923077,0.3333333333333333,0.5,0.13636363636363635,0.2857142857142857,,0.3333333333333333,0.5714285714285714,0.5681818181818182,0.47589302325581395,0.49935833333333335,0.46514,0.17647058823529413,0.1951219512195122,0.17647058823529413,0.5098039215686274,6.1085714285714285,0.5,3.0,1.0,2.0,6.0,1.0,4.0,3.0,9.0,1.0,5.0,11.0,6.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.6666666666666666,0.3333333333333333,0.2,0.375,0.20454545454545456,0.3333333333333333,0.2,0.3333333333333333,0.06818181818181818,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,0.047619047619047616,0.19047619047619047,0.25,0.4,27.200000000000003,1.0,,,1.0,2.0,4.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,,,0.5,0.42857142857142855,0.375,0.16666666666666666,0.2,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,1.0,2.0,0.2857142857142857,0.5,1.0,1.0,0.1,,,,,1610612764,2004,2003-04,False
1716-2041-2240-2407-363,1610612764,"Larry Hughes, Etan Thomas, Gilbert Arenas, Jared Jeffries, Christian Laettner","Hughes, Thomas, Arenas, Jeffries, Laettner",1716-2041-2240-2407-363,WAS,1411.0,9,24.0,-14.0,51.0,47.0,29.0,13.0,6.0,98.0,10.0,14.0,,1.0,9.0,11.0,1.0,7.0,14.0,14.0,35.0,10.0,44.0,58.0,,1.0,4.0,10.0,20.0,27.0,16.0,12.0,,3.0,8.0,9.0,,19.0,5.0,,14.0,1.0,15.0,7.0,22.0,1.0,4.0,,7.0,1.0,1.0,4.0,6.0,11.0,8.0,4.0,9.0,1.0,14.0,3.0,5.0,1.0,5.0,4.0,40.0,27.0,29.0,1.0,0.5714285714285714,0.5714285714285714,0.4,,0.5,0.425,,0.5,0.46808510638297873,0.3333333333333333,0.5,0.08571428571428572,0.07142857142857142,0.2857142857142857,0.6363636363636364,1.0,0.7,0.23809523809523808,,0.6666666666666666,0.25,0.5,,0.2727272727272727,1.0,0.4444444444444444,,,0.047619047619047616,100.01417434443657,0.8,15.509803921568627,13.191489361702128,14.843137254901961,12.48936170212766,0.35,0.7142857142857143,0.7692307692307693,0.175,0.14285714285714285,0.2,,0.35,0.3333333333333333,,0.4782608695652174,0.8181818181818182,0.475,0.481105,0.59155,0.5182804347826088,0.06976744186046512,0.07894736842105263,0.09090909090909091,0.6136363636363636,8.951428571428572,0.5686274509803921,2.0,1.0,1.0,3.0,,2.0,2.0,5.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,4.0,0.5,0.4,0.3333333333333333,0.4,0.125,0.3333333333333333,0.3333333333333333,,0.05,0.075,0.3333333333333333,0.3333333333333333,,0.043478260869565216,0.08695652173913043,,0.3333333333333333,24.28,3.0,,2.0,,2.0,4.0,3.0,6.0,2.0,4.0,1.0,1.0,,3.0,,,,0.8,0.6,0.21428571428571427,0.21428571428571427,0.6666666666666666,,0.6666666666666666,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,1610612764,2004,2003-04,False
