EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1506-1513-1533-1733-1897,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Al Harrington, Metta World Peace","Croshere, Pollard, Johnson, Harrington, World Peace",1506-1513-1533-1733-1897,IND,1019.0,7,17.0,2.0,32.0,29.0,7.0,13.0,1.0,61.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,5.0,1.0,1.0,5.0,1.0,10.0,20.0,1.0,6.0,8.0,31.0,29.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,8.0,6.0,14.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,4.0,8.0,2.0,14.0,2.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,10.0,1.0,9.0,3.0,6.0,1.0,1.0,1.0,1.0,29.0,8.0,7.0,1.0,0.3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,1.0,1.0,0.4423076923076923,1.0,0.75,0.5344827586206896,1.0,0.8,0.23076923076923078,0.1,0.25,0.5,1.0,0.7272727272727273,0.1,1.0,0.2,0.8,0.13333333333333333,0.25,1.0,0.5,1.0,0.6,1.0,1.0,0.07692307692307693,86.20215897939156,1.0,17.03125,16.344827586206897,17.03125,15.931034482758621,0.3076923076923077,0.5,0.6666666666666666,0.75,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.19230769230769232,0.4,0.4,0.038461538461538464,0.19230769230769232,0.2,0.2,1.0,1.0,0.25,1.0,0.25,0.5384615384615384,0.2,0.4692173076923077,0.5485,0.42925,0.20689655172413793,0.2608695652173913,0.06451612903225806,0.25806451612903225,8.4,25.0,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1733-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Al Harrington, Fred Jones","Croshere, Pollard, Johnson, Harrington, Jones",1506-1513-1533-1733-2410,IND,5901.0,26,98.0,-31.0,163.0,173.0,38.0,45.0,26.0,336.0,22.0,42.0,6.0,8.0,2.0,6.0,11.0,24.0,14.0,44.0,9.0,8.0,29.0,10.0,47.0,110.0,9.0,38.0,28.0,149.0,180.0,9.0,15.0,26.0,10.0,21.0,12.0,7.0,30.0,48.0,46.0,6.0,10.0,28.0,8.0,12.0,24.0,31.0,11.0,69.0,8.0,19.0,10.0,39.0,4.0,53.0,27.0,80.0,3.0,18.0,10.0,10.0,6.0,20.0,30.0,8.0,24.0,52.0,6.0,39.0,2.0,17.0,6.0,1.0,7.0,4.0,123.0,30.0,38.0,1.0,0.5106382978723404,0.5714285714285714,0.23684210526315788,0.24324324324324326,0.42727272727272725,0.6,0.47619047619047616,0.40878378378378377,0.631578947368421,0.3484848484848485,0.44242424242424244,0.6190476190476191,0.3918918918918919,0.25675675675675674,0.10909090909090909,0.19047619047619047,0.3333333333333333,0.6666666666666666,0.7090909090909091,0.3114754098360656,0.8333333333333334,0.3076923076923077,0.7313432835820896,0.3103448275862069,0.3157894736842105,0.125,0.8333333333333334,0.7142857142857143,0.6363636363636364,0.8571428571428571,0.8,0.039473684210526314,81.99288256227759,0.5714285714285714,19.12883435582822,16.08670520231214,18.11042944785276,15.502890173410405,0.28378378378378377,0.5238095238095238,0.6470588235294118,0.5,0.16216216216216217,0.4583333333333333,0.5,0.2972972972972973,0.3181818181818182,0.3333333333333333,0.060810810810810814,0.19594594594594594,0.27586206896551724,0.27586206896551724,0.42105263157894735,0.75,0.18181818181818182,0.3333333333333333,0.30303030303030304,0.5405405405405406,0.2857142857142857,0.46184489795918365,0.48953,0.41126875,0.10429447852760736,0.136,0.174496644295302,0.20134228187919462,9.288181818181819,25.50526315789474,0.2331288343558282,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,21.0,1.0,7.0,6.0,1.0,1.0,12.0,8.0,3.0,2.0,4.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.5,0.08333333333333333,0.08333333333333333,0.045454545454545456,0.3076923076923077,0.3103448275862069,0.3888888888888889,0.09090909090909091,0.8571428571428571,0.1111111111111111,0.1111111111111111,1.0,0.75,0.16666666666666666,0.05263157894736842,1.0,1.0,0.15789473684210525,0.3333333333333333,1.0,0.06060606060606061,0.1,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1733-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Al Harrington, Reggie Miller","Croshere, Pollard, Johnson, Harrington, Miller",1506-1513-1533-1733-397,IND,90.0,2,2.0,2.0,3.0,3.0,3.0,1.0,,6.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,1.0,1.0,,2.0,4.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,,,2.0,,2.0,,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,2.0,,,,,4.0,4.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,0.6666666666666666,,,,0.6666666666666666,,,,,,1.0,,,,96.0,,13.0,17.0,13.0,17.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0.7866,,0.7866,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1733-979,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Al Harrington, Jermaine O'Neal","Croshere, Pollard, Johnson, Harrington, O'Neal",1506-1513-1533-1733-979,IND,97.0,2,2.0,,3.0,2.0,2.0,2.0,,5.0,,,,,,,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,,,74.22680412371133,,19.666666666666668,19.0,19.666666666666668,9.5,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,0.35095,,0.35095,,,,1.0,7.45,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1886-1897,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Metta World Peace","Croshere, Pollard, Johnson, Bender, World Peace",1506-1513-1533-1886-1897,IND,273.0,1,5.0,-9.0,9.0,10.0,3.0,3.0,1.0,19.0,1.0,2.0,,,,,,,,1.0,1.0,,,,1.0,3.0,,1.0,,2.0,11.0,,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,,5.0,2.0,1.0,6.0,1.0,1.0,2.0,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,0.3333333333333333,0.5,0.8333333333333334,,1.0,1.0,,,1.0,0.5,1.0,,,1.0,1.0,,,,100.21978021978022,,18.0,11.1,17.88888888888889,11.1,0.5,0.5,1.0,1.0,,,,0.25,,,0.25,,,,,,,,,0.75,,0.447775,,0.43905,,,,,8.366666666666667,24.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1886-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Fred Jones","Croshere, Pollard, Johnson, Bender, Jones",1506-1513-1533-1886-2410,IND,2583.0,6,43.0,24.0,73.0,77.0,18.0,30.0,11.0,150.0,14.0,22.0,3.0,6.0,2.0,6.0,3.0,7.0,8.0,20.0,4.0,6.0,13.0,2.0,25.0,49.0,6.0,17.0,26.0,94.0,70.0,5.0,10.0,11.0,6.0,13.0,2.0,11.0,26.0,28.0,22.0,3.0,4.0,13.0,6.0,3.0,14.0,19.0,7.0,43.0,5.0,9.0,6.0,22.0,1.0,29.0,15.0,44.0,2.0,6.0,4.0,7.0,2.0,1.0,8.0,,6.0,15.0,,32.0,2.0,13.0,9.0,,9.0,5.0,83.0,26.0,18.0,3.0,0.56,0.6086956521739131,0.35294117647058826,0.35294117647058826,0.5102040816326531,0.5,0.46153846153846156,0.5151515151515151,0.5,0.5,0.5802469135802469,0.4583333333333333,0.65,0.25757575757575757,0.061224489795918366,0.09090909090909091,0.875,0.5,0.5945945945945946,0.375,1.0,0.45454545454545453,0.6511627906976745,0.4,0.625,0.5,0.6666666666666666,0.4,0.6666666666666666,1.0,1.0,0.0625,83.62369337979095,0.5555555555555556,17.52054794520548,16.935064935064936,16.424657534246574,15.96103896103896,0.3333333333333333,0.6363636363636364,0.7,0.5,0.10606060606060606,0.42857142857142855,0.5,0.30303030303030304,0.4,0.4,0.06060606060606061,0.19696969696969696,0.46153846153846156,0.46153846153846156,0.6,0.5,0.4,0.3333333333333333,0.13333333333333333,0.5909090909090909,0.46153846153846156,0.4918363636363636,0.4756142857142857,0.45141333333333333,0.16883116883116883,0.21666666666666667,0.11702127659574468,0.2765957446808511,9.646938775510204,25.070588235294117,0.2465753424657534,,,,,,,1.0,,,1.0,1.0,15.0,,5.0,5.0,,1.0,6.0,2.0,,,5.0,1.0,2.0,1.0,,4.0,,,8.0,1.0,1.0,,,0.8333333333333334,,0.5,0.14285714285714285,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.75,,,,0.8333333333333334,,,,,,,,,0.5,1.0,0.25,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1886-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Reggie Miller","Croshere, Pollard, Johnson, Bender, Miller",1506-1513-1533-1886-397,IND,87.0,1,1.0,-4.0,3.0,2.0,1.0,2.0,2.0,5.0,,2.0,,1.0,,,,,,2.0,,,1.0,1.0,,4.0,,1.0,,,4.0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,,,1.0,,0.5,,,,0.4,0.5,,,,,,,,82.75862068965517,,25.333333333333332,5.5,18.666666666666668,5.5,0.4,,,,,,,0.4,,,,0.2,,,0.5,,,,1.0,0.6,,0.46439,0.4634,0.38805,,,,,8.275,25.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1886-72,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Kenny Anderson","Croshere, Pollard, Johnson, Bender, Anderson",1506-1513-1533-1886-72,IND,376.0,1,6.0,-9.0,12.0,12.0,,2.0,1.0,24.0,,1.0,,,,,,1.0,3.0,4.0,,,4.0,,3.0,6.0,,4.0,,6.0,15.0,,1.0,,,,,,,6.0,,,,4.0,,1.0,3.0,3.0,,6.0,1.0,,2.0,3.0,1.0,6.0,1.0,7.0,1.0,,,3.0,2.0,,3.0,,4.0,5.0,,,,,,,,,6.0,,,,1.0,1.0,,,0.5,,,0.3,,,0.3,,,0.4,0.16666666666666666,,1.0,1.0,0.75,,0.6666666666666666,0.25,0.7142857142857143,0.14285714285714285,,,,1.0,0.5,0.5,1.0,0.16666666666666666,91.91489361702128,,17.666666666666668,13.666666666666666,17.25,12.5,0.1,,,,0.1,,,0.4,0.75,0.75,,0.4,,,,,,,,0.5,,0.474325,,,,,,,13.799999999999999,26.3,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1897-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Metta World Peace, Fred Jones","Croshere, Pollard, Johnson, World Peace, Jones",1506-1513-1533-1897-2410,IND,3018.0,10,50.0,18.0,91.0,94.0,24.0,20.0,12.0,185.0,11.0,22.0,4.0,7.0,2.0,5.0,2.0,10.0,8.0,17.0,8.0,6.0,17.0,3.0,21.0,49.0,11.0,25.0,20.0,95.0,77.0,6.0,11.0,15.0,6.0,15.0,5.0,6.0,24.0,22.0,20.0,3.0,6.0,16.0,6.0,7.0,11.0,21.0,6.0,52.0,4.0,11.0,7.0,24.0,2.0,33.0,15.0,48.0,,18.0,10.0,10.0,8.0,9.0,19.0,3.0,13.0,26.0,3.0,24.0,,10.0,4.0,,4.0,2.0,80.0,24.0,24.0,1.0,0.5238095238095238,0.6111111111111112,0.44,0.4583333333333333,0.42857142857142855,0.5454545454545454,0.4,0.5067567567567568,0.625,0.45,0.5523255813953488,0.625,0.5,0.33783783783783783,0.14285714285714285,0.2727272727272727,0.5263157894736842,1.0,0.6857142857142857,0.39285714285714285,0.7,0.3333333333333333,0.6888888888888889,0.375,0.5454545454545454,0.6666666666666666,0.2857142857142857,0.8461538461538461,0.7333333333333333,0.4,1.0,,88.27037773359841,0.5,16.164835164835164,16.45744680851064,15.351648351648352,15.840425531914894,0.2972972972972973,0.5,0.6875,0.5454545454545454,0.13513513513513514,0.2,0.2222222222222222,0.22972972972972974,0.47058823529411764,0.47058823529411764,0.10810810810810811,0.22972972972972974,0.35294117647058826,0.35294117647058826,0.5833333333333334,0.5714285714285714,0.25,0.4,0.15,0.6351351351351351,0.375,0.4794006849315069,0.43765,0.4318842105263158,0.11904761904761904,0.1694915254237288,0.15789473684210525,0.25263157894736843,9.261224489795918,25.555999999999997,0.26373626373626374,5.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,30.0,1.0,10.0,5.0,5.0,2.0,3.0,8.0,1.0,3.0,2.0,,2.0,,,2.0,,,2.0,2.0,,1.0,,0.9090909090909091,1.0,0.4,0.1,,0.375,0.2222222222222222,0.2222222222222222,1.0,0.375,0.625,0.625,1.0,0.8333333333333334,0.25,,,,0.08333333333333333,1.0,1.0,0.1,0.3333333333333333,,,1.0,0.5,,,,,,,,,,,,,1610612754,2004,2003-04,False
1506-1513-1533-1897-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Metta World Peace, Reggie Miller","Croshere, Pollard, Johnson, World Peace, Miller",1506-1513-1533-1897-397,IND,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
