EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,OffThreePtRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShortMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,DefThreePtRebounds,PenaltyFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceFtPoints,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,OffensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1607-2058-2239-697-718,1610612750,"Troy Hudson, Mark Madsen, Trenton Hassell, Fred Hoiberg, Gary Trent","Hudson, Madsen, Hassell, Hoiberg, Trent",1607-2058-2239-697-718,MIN,211.0,3,4.0,2.0,6.0,7.0,2.0,13.0,3.0,4.0,,1.0,2.0,,,4.0,6.0,3.0,11.0,9.0,1.0,2.0,2.0,6.0,2.0,,,3.0,3.0,,6.0,1.0,,2.0,1.0,3.0,,,2.0,4.0,3.0,2.0,9.0,0.75,0.75,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7857142857142857,0.5,,,,0.5,0.5,,88.72037914691943,13.666666666666666,18.428571428571427,11.5,13.428571428571429,0.6666666666666666,0.75,0.75,0.3333333333333333,,,,,0.5,,0.6666666666666666,0.51395,0.44575,0.2857142857142857,0.2857142857142857,0.18181818181818182,3.533333333333333,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,0.5,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-2239-697-932,1610612750,"Troy Hudson, Mark Madsen, Trenton Hassell, Fred Hoiberg, Oliver Miller","Hudson, Madsen, Hassell, Hoiberg, Miller",1607-2058-2239-697-932,MIN,3.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,1.0,0.39675,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.39675,,25.4,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-2239-708-84,1610612750,"Troy Hudson, Mark Madsen, Trenton Hassell, Kevin Garnett, Latrell Sprewell","Hudson, Madsen, Hassell, Garnett, Sprewell",1607-2058-2239-708-84,MIN,1498.0,14,25.0,20.0,48.0,44.0,8.0,92.0,5.0,11.0,,2.0,12.0,5.0,13.0,18.0,36.0,13.0,58.0,38.0,2.0,6.0,9.0,18.0,18.0,,1.0,9.0,12.0,2.0,27.0,5.0,,18.0,7.0,25.0,6.0,4.0,1.0,10.0,14.0,6.0,49.0,0.5,0.5,0.5,0.3333333333333333,0.5232558139534884,0.5,0.5816326530612245,0.5625,0.027777777777777776,,,0.29411764705882354,0.3,0.3333333333333333,88.43791722296396,14.895833333333334,17.795454545454547,14.1875,16.045454545454547,0.2558139534883721,0.45454545454545453,0.5,0.27906976744186046,0.3023255813953488,0.38461538461538464,0.38461538461538464,0.4,0.2857142857142857,,0.4186046511627907,0.4573809523809524,0.42230833333333334,0.125,0.14634146341463414,0.15517241379310345,9.23611111111111,17.0,15.0,8.0,1.0,1.0,1.0,2.0,6.0,3.0,7.0,7.0,13.0,3.0,22.0,9.0,,5.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,15.0,,1.0,,5.0,5.0,3.0,4.0,2.0,4.0,1.0,22.0,17.0,1.0,0.42857142857142855,0.5,0.5384615384615384,0.53125,0.5789473684210527,0.16279069767441862,,0.3333333333333333,0.6521739130434783,0.6206896551724138,,0.375,0.3333333333333333,0.8,0.6,0.25,0.6,0.6666666666666666,0.6666666666666666,0.5,0.023255813953488372,1.0,1.0,1.0,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.4,0.4406166666666667,0.3793103448275862,27.47142857142857,0.3541666666666667,2.0,4.0,1.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,2.0,,3.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,0.25,0.5,0.125,,,1.0,5.0,3.0,0.3333333333333333,0.5,0.5,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-2239-718-84,1610612750,"Troy Hudson, Mark Madsen, Trenton Hassell, Gary Trent, Latrell Sprewell","Hudson, Madsen, Hassell, Trent, Sprewell",1607-2058-2239-718-84,MIN,203.0,2,3.0,1.0,5.0,5.0,,10.0,3.0,3.0,,,1.0,,,3.0,4.0,2.0,8.0,7.0,,,,6.0,,,1.0,3.0,3.0,,6.0,,,2.0,,2.0,,,1.0,2.0,2.0,1.0,8.0,1.0,1.0,0.75,,0.75,,0.8,,0.25,,,,,,70.93596059113301,14.8,25.8,14.8,21.8,0.75,1.0,1.0,0.25,,,,,,,0.75,0.520025,,0.2,0.2,,2.975,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-697-708-84,1610612750,"Troy Hudson, Mark Madsen, Fred Hoiberg, Kevin Garnett, Latrell Sprewell","Hudson, Madsen, Hoiberg, Garnett, Sprewell",1607-2058-697-708-84,MIN,1664.0,12,28.0,-12.0,53.0,49.0,2.0,102.0,4.0,7.0,,1.0,10.0,9.0,15.0,18.0,32.0,8.0,50.0,62.0,,2.0,,20.0,16.0,,3.0,10.0,12.0,4.0,26.0,1.0,2.0,14.0,2.0,16.0,4.0,1.0,8.0,15.0,12.0,5.0,50.0,0.5555555555555556,0.5555555555555556,0.5625,,0.525,,0.5444444444444444,,0.09375,0.06666666666666667,1.0,0.08333333333333333,0.125,,88.26923076923076,15.981132075471699,16.6734693877551,15.622641509433961,15.591836734693878,0.175,0.5714285714285714,0.8,0.25,0.375,0.6,0.6428571428571429,0.4444444444444444,0.5,,0.375,0.4296925,0.41,0.11363636363636363,0.1388888888888889,,11.06875,34.0,16.0,5.0,1.0,2.0,1.0,1.0,6.0,2.0,8.0,8.0,19.0,5.0,25.0,6.0,,6.0,1.0,2.0,1.0,1.0,3.0,3.0,,7.0,5.0,,4.0,6.0,11.0,3.0,3.0,,3.0,1.0,25.0,34.0,1.0,0.25,0.25,0.42105263157894735,0.3958333333333333,0.42857142857142855,0.2,0.45454545454545453,,0.4666666666666667,0.5,,0.2,0.25,0.25,0.7142857142857143,0.3333333333333333,0.75,0.5,0.5,0.6,0.05,0.5,0.5,1.0,0.15,0.16666666666666666,0.16666666666666666,1.0,0.041666666666666664,0.16666666666666666,0.41183125000000004,0.5,25.2625,0.6415094339622641,2.0,3.0,,4.0,,1.0,,3.0,1.0,1.0,,6.0,1.0,1.0,3.0,,2.0,0.2857142857142857,0.25,0.3333333333333333,,,,0.125,0.6666666666666666,0.16666666666666666,,1.0,1.0,6.0,5.0,0.2,0.5555555555555556,0.5714285714285714,0.25,,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-697-718-84,1610612750,"Troy Hudson, Mark Madsen, Fred Hoiberg, Gary Trent, Latrell Sprewell","Hudson, Madsen, Hoiberg, Trent, Sprewell",1607-2058-697-718-84,MIN,943.0,7,16.0,15.0,31.0,30.0,1.0,61.0,6.0,6.0,1.0,1.0,6.0,2.0,8.0,11.0,20.0,8.0,33.0,18.0,1.0,1.0,2.0,10.0,12.0,,,5.0,5.0,2.0,10.0,1.0,,13.0,1.0,14.0,3.0,1.0,2.0,4.0,9.0,4.0,31.0,0.45454545454545453,0.45454545454545453,0.55,1.0,0.5434782608695652,1.0,0.6111111111111112,1.0,,,,0.1111111111111111,0.09090909090909091,,93.14952279957582,15.064516129032258,15.866666666666667,14.870967741935484,14.8,0.2608695652173913,1.0,1.0,0.2608695652173913,0.34782608695652173,0.25,0.25,1.0,1.0,1.0,0.391304347826087,0.4726695652173913,0.5745,0.15384615384615385,0.17391304347826086,0.06060606060606061,10.08,6.0,2.0,3.0,,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,,7.0,,3.0,1.0,1.0,,,,2.0,1.0,,11.0,3.0,,,2.0,5.0,,1.0,,1.0,,7.0,6.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.875,0.13043478260869565,0.6,,0.6470588235294118,0.6842105263157895,,0.16666666666666666,,0.6666666666666666,0.875,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.08695652173913043,,,,0.043478260869565216,1.0,1.0,,,1.0,0.49225,0.21212121212121213,23.433333333333334,0.1935483870967742,1.0,1.0,,,,,,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,,,,,,,,,0.5,1.0,,,,,3.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-697-84-932,1610612750,"Troy Hudson, Mark Madsen, Fred Hoiberg, Latrell Sprewell, Oliver Miller","Hudson, Madsen, Hoiberg, Sprewell, Miller",1607-2058-697-84-932,MIN,358.0,2,6.0,8.0,13.0,13.0,1.0,26.0,3.0,5.0,,,4.0,,1.0,5.0,10.0,1.0,17.0,9.0,,,3.0,6.0,4.0,,1.0,3.0,5.0,,12.0,1.0,,3.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,14.0,0.6,0.6,0.5,,0.6666666666666666,1.5,0.7083333333333334,1.5,0.1,,,0.2,0.2,,104.58100558659217,13.23076923076923,14.307692307692308,13.0,14.0,0.4166666666666667,0.6,0.6,0.3333333333333333,0.08333333333333333,,,,,,0.5833333333333334,0.5217958333333333,0.5499,0.16666666666666666,0.2,0.17647058823529413,4.6899999999999995,6.0,7.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,5.0,1.0,9.0,6.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,,1.0,1.0,3.0,,1.0,,1.0,,9.0,6.0,1.0,1.0,1.0,0.6,0.75,0.75,0.16666666666666666,0.6666666666666666,,0.75,0.75,0.5,,0.5,,1.0,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,,1.0,0.554025,0.5294117647058824,23.55,0.46153846153846156,2.0,3.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,0.5,0.6666666666666666,0.16666666666666666,0.25,1.0,1.0,,,1.0,,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2058-718-84-932,1610612750,"Troy Hudson, Mark Madsen, Gary Trent, Latrell Sprewell, Oliver Miller","Hudson, Madsen, Trent, Sprewell, Miller",1607-2058-718-84-932,MIN,184.0,1,3.0,2.0,6.0,6.0,,12.0,1.0,1.0,,,2.0,1.0,1.0,3.0,4.0,,6.0,4.0,,,,4.0,2.0,,,2.0,2.0,1.0,4.0,,,1.0,,1.0,1.0,,,,,,6.0,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.75,,,,,,,,93.91304347826086,14.0,16.666666666666668,14.0,16.666666666666668,0.25,1.0,1.0,0.5,0.25,1.0,1.0,1.0,,,0.25,0.435575,,,,,7.65,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0.5,,1.0,1.0,,,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-2239-708-718,1610612750,"Troy Hudson, Sam Cassell, Trenton Hassell, Kevin Garnett, Gary Trent","Hudson, Cassell, Hassell, Garnett, Trent",1607-208-2239-708-718,MIN,39.0,1,1.0,,1.0,1.0,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,18.0,21.0,18.0,21.0,,,,1.0,,,,,,,,0.4026,,,,,6.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-2239-708-84,1610612750,"Troy Hudson, Sam Cassell, Trenton Hassell, Kevin Garnett, Latrell Sprewell","Hudson, Cassell, Hassell, Garnett, Sprewell",1607-208-2239-708-84,MIN,44.0,3,1.0,2.0,4.0,4.0,1.0,8.0,,1.0,,,,,,,1.0,4.0,7.0,5.0,,,3.0,,,,1.0,,1.0,,3.0,1.0,,,1.0,1.0,,,,2.0,4.0,,4.0,,,,,0.5,1.5,0.7,1.5,1.0,,,1.0,0.5,1.0,261.8181818181818,6.0,5.0,4.75,5.0,0.3333333333333333,,,,,,,,,,1.0,0.6034166666666666,0.6222,,,0.42857142857142855,,4.0,4.0,,,,,1.0,2.0,1.0,2.0,,1.0,2.0,7.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,7.0,4.0,1.0,0.5,0.5,,0.5,0.7,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,0.5,0.6034166666666666,1.0,24.3,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,2.0,,,2.0,1.0,,,,,1.0,0.3333333333333333,,0.6666666666666666,,1.0,1.0,4.0,,0.5,,,0.5,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-2239-708-911,1610612750,"Troy Hudson, Sam Cassell, Trenton Hassell, Kevin Garnett, Ervin Johnson","Hudson, Cassell, Hassell, Garnett, Johnson",1607-208-2239-708-911,MIN,31.0,1,1.0,-2.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-2239-708-932,1610612750,"Troy Hudson, Sam Cassell, Trenton Hassell, Kevin Garnett, Oliver Miller","Hudson, Cassell, Hassell, Garnett, Miller",1607-208-2239-708-932,MIN,179.0,1,3.0,2.0,6.0,7.0,1.0,13.0,2.0,3.0,,,2.0,1.0,1.0,4.0,6.0,,8.0,6.0,,1.0,,6.0,2.0,,,3.0,3.0,,6.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,8.0,0.75,0.75,0.6666666666666666,,0.5714285714285714,,0.5714285714285714,,,,1.0,0.5,0.3333333333333333,1.0,104.58100558659217,13.166666666666666,14.285714285714286,11.5,14.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,1.0,1.0,,,,0.5714285714285714,0.5386857142857143,0.3914,,,,6.383333333333333,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,0.5,,,,,,,1.0,0.5,0.5,1.0,,,,,0.14285714285714285,,,,,,,,25.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-697-708-718,1610612750,"Troy Hudson, Sam Cassell, Fred Hoiberg, Kevin Garnett, Gary Trent","Hudson, Cassell, Hoiberg, Garnett, Trent",1607-208-697-708-718,MIN,8.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-697-708-84,1610612750,"Troy Hudson, Sam Cassell, Fred Hoiberg, Kevin Garnett, Latrell Sprewell","Hudson, Cassell, Hoiberg, Garnett, Sprewell",1607-208-697-708-84,MIN,14.0,2,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,205.71428571428572,3.0,11.0,3.0,11.0,1.0,1.0,1.0,,,,,,,,1.0,0.7755,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7755,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-697-718-932,1610612750,"Troy Hudson, Sam Cassell, Fred Hoiberg, Gary Trent, Oliver Miller","Hudson, Cassell, Hoiberg, Trent, Miller",1607-208-697-718-932,MIN,135.0,1,2.0,3.0,4.0,4.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,,,3.0,3.0,,6.0,3.0,1.0,1.0,2.0,6.0,,,,3.0,3.0,,6.0,,,2.0,,2.0,,,1.0,2.0,,,4.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,,,,,,,85.33333333333333,13.5,20.25,9.5,15.25,0.5,1.0,1.0,0.25,,,,,1.0,1.0,0.75,0.5293125,0.548,,,0.3333333333333333,3.1666666666666665,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,2.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.25,,,0.5,0.5,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,,,,,0.25,,,,,,,,24.7,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-708-718-84,1610612750,"Troy Hudson, Sam Cassell, Kevin Garnett, Gary Trent, Latrell Sprewell","Hudson, Cassell, Garnett, Trent, Sprewell",1607-208-708-718-84,MIN,34.0,1,1.0,-5.0,1.0,2.0,,3.0,,1.0,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,127.05882352941177,10.0,12.0,10.0,12.0,1.0,,,,,,,,,,1.0,0.5955,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-208-708-84-932,1610612750,"Troy Hudson, Sam Cassell, Kevin Garnett, Latrell Sprewell, Oliver Miller","Hudson, Cassell, Garnett, Sprewell, Miller",1607-208-708-84-932,MIN,71.0,1,1.0,2.0,2.0,3.0,,5.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,101.40845070422534,21.0,9.666666666666666,21.0,9.666666666666666,,,,,1.0,1.0,1.0,1.0,,,,0.3706,,,,,18.2,2.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.3706,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2004,2003-04,True
1607-2239-697-708-718,1610612750,"Troy Hudson, Trenton Hassell, Fred Hoiberg, Kevin Garnett, Gary Trent","Hudson, Hassell, Hoiberg, Garnett, Trent",1607-2239-697-708-718,MIN,133.0,2,2.0,-2.0,3.0,4.0,1.0,7.0,,1.0,,,1.0,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,2.0,3.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,75.78947368421052,19.0,19.0,17.0,16.5,0.25,,,0.25,,,,,,,0.75,0.4353375,0.1758,,,,2.35,2.0,,,,1.0,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,0.5,,1.0,1.0,0.6666666666666666,,,,1.0,,,,,,,0.25,,,,0.25,,,,,,0.1758,,25.1,0.6666666666666666,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612750,2004,2003-04,True
