EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,PtsPutbacks,LongMidRangeAssists,DefThreePtRebounds,BadPassTurnovers,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,Fg3aBlocked,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedShortMidRange,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,HeaveAttempts,3SecondViolations,Corner3PctBlocked,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1712-1717-2059-2572-2605,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Josh Howard, Marquis Daniels","Jamison, Nowitzki, Najera, Howard, Daniels",1712-1717-2059-2572-2605,DAL,46.0,1,1.0,1.0,2,2.0,2.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,125.21739130434781,7.0,16.0,7.0,12.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.6198,0.6198,0.3333333333333333,1.0,9.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2059-2572-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Josh Howard, Steve Nash","Jamison, Nowitzki, Najera, Howard, Nash",1712-1717-2059-2572-959,DAL,269.0,3,4.0,-1.0,7,8.0,3.0,3.0,15,1.0,1.0,,,2.0,1.0,4.0,1.0,6.0,7.0,,2.0,,2.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,4.0,1.0,3.0,,,0.25,,0.5,,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,80.29739776951672,17.714285714285715,18.125,17.0,17.125,0.2,1.0,1.0,,0.4,,,0.4,0.44905999999999996,0.3902,0.3333333333333333,0.16666666666666666,11.675,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5648,0.16666666666666666,0.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2059-2605-714,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Marquis Daniels, Michael Finley","Jamison, Nowitzki, Najera, Daniels, Finley",1712-1717-2059-2605-714,DAL,344.0,3,6.0,-3.0,12,11.0,2.0,2.0,23,2.0,7.0,,,5.0,3.0,13.0,3.0,9.0,12.0,,4.0,,,3.0,3.0,2.0,1.0,1.0,,2.0,4.0,4.0,8.0,1.0,1.0,4.0,,2.0,5.0,3.0,2.0,0.3333333333333333,0.5,0.23076923076923078,,0.23076923076923078,,0.3,0.75,0.4,0.4,0.5,96.27906976744185,17.5,12.181818181818182,16.833333333333332,11.909090909090908,0.5384615384615384,0.2857142857142857,0.2857142857142857,,0.38461538461538464,,,0.5384615384615384,0.4965153846153846,,0.4444444444444444,0.3333333333333333,7.661538461538461,0.16666666666666666,4.0,2.0,4.0,1.0,,,,,2.0,4.0,4.0,,,,,,2.0,1.0,4.0,1.0,,,,1.0,,1.0,4.0,,,,,,,0.5,0.5,0.5,,1.0,1.0,0.5,0.6,1.0,,0.07692307692307693,,,,,1.0,0.5,,0.569725,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2059-2605-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Marquis Daniels, Steve Nash","Jamison, Nowitzki, Najera, Daniels, Nash",1712-1717-2059-2605-959,DAL,85.0,1,1.0,4.0,3,3.0,3.0,1.0,6,,,,,1.0,3.0,3.0,2.0,8.0,4.0,,,3.0,3.0,2.0,8.0,2.0,1.0,1.0,,2.0,,,1.0,,,2.0,1.0,,8.0,8.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,101.6470588235294,11.333333333333334,17.0,11.333333333333334,17.0,,,,,0.3333333333333333,,,,0.37883333333333336,0.37883333333333336,,1.0,9.933333333333334,1.0,,,,2.0,,,,,,,4.0,,,,,,1.0,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2059-714-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Eduardo Najera, Michael Finley, Steve Nash","Jamison, Nowitzki, Najera, Finley, Nash",1712-1717-2059-714-959,DAL,423.0,2,7.0,8.0,12,11.0,4.0,1.0,23,1.0,2.0,,,5.0,5.0,9.0,6.0,19.0,11.0,2.0,7.0,2.0,3.0,4.0,8.0,4.0,2.0,2.0,,4.0,2.0,3.0,7.0,1.0,,6.0,,,12.0,8.0,4.0,0.4,0.4,0.5555555555555556,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6333333333333333,0.8,0.5,0.5,0.5,78.29787234042553,18.083333333333332,18.727272727272727,16.333333333333332,16.636363636363637,0.16666666666666666,0.5,0.5,,0.4166666666666667,,,0.4166666666666667,0.4360208333333333,0.34263333333333335,0.3684210526315789,0.42105263157894735,10.833333333333334,0.3333333333333333,3.0,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,,2.0,1.0,,,2.0,,4.0,,,,,,,1.0,5.0,,,3.0,,0.3333333333333333,0.3333333333333333,1.0,1.25,1.1666666666666667,0.25,,,0.2857142857142857,0.4,,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5,,,,0.5,0.4253,0.2,0.25,24.366666666666664,3.0,,1.0,2.0,,0.6666666666666666,1.0,,1.0,0.6,0.6,0.3333333333333333,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0.08333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2572-2605-714,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Michael Finley","Jamison, Nowitzki, Howard, Daniels, Finley",1712-1717-2572-2605-714,DAL,1023.0,4,17.0,4.0,36,37.0,6.0,5.0,73,7.0,12.0,1.0,1.0,8.0,16.0,27.0,5.0,43.0,39.0,1.0,5.0,3.0,4.0,1.0,7.0,14.0,7.0,9.0,5.0,20.0,5.0,5.0,14.0,6.0,3.0,7.0,1.0,1.0,38.0,7.0,6.0,0.4375,0.4666666666666667,0.5925925925925926,0.75,0.5428571428571428,0.6,0.5526315789473685,0.5833333333333334,0.45454545454545453,0.29411764705882354,0.25,102.7565982404692,13.833333333333334,14.18918918918919,13.194444444444445,13.864864864864865,0.34285714285714286,0.5833333333333334,0.7,0.7142857142857143,0.22857142857142856,0.2,1.0,0.5714285714285714,0.5246442857142857,0.48034,0.11627906976744186,0.16279069767441862,6.833333333333333,0.16666666666666666,2.0,,2.0,7.0,2.0,7.0,2.0,8.0,2.0,4.0,18.0,6.0,7.0,2.0,2.0,2.0,8.0,,9.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,6.0,,,2.0,1.0,0.25,0.25,0.5,0.5,0.5,0.22857142857142856,0.5,,0.6666666666666666,0.6923076923076923,0.5,0.75,0.2,0.2,0.2857142857142857,0.3333333333333333,1.0,0.5,,0.2857142857142857,0.456475,0.05405405405405406,0.06896551724137931,24.55,4.0,2.0,,1.0,1.0,1.0,0.6,0.5,1.0,0.5,0.5,,5.0,,,0.7142857142857143,0.8333333333333334,1.0,,,,,,2.0,,2.0,3.0,1.0,1.0,,1.0,,,,,0.75,0.15384615384615385,,0.4,0.02857142857142857,,,1.0,1.0,3.0,1.0,0.125,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2572-2605-952,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Antoine Walker","Jamison, Nowitzki, Howard, Daniels, Walker",1712-1717-2572-2605-952,DAL,175.0,1,3.0,4.0,8,7.0,,,15,1.0,1.0,,,1.0,2.0,5.0,4.0,8.0,4.0,,,,,,,,,,,,,,2.0,3.0,,4.0,,,8.0,,,,,0.4,,0.4,,0.5714285714285714,,,,,123.42857142857143,8.25,15.571428571428571,8.125,15.428571428571429,0.2,1.0,1.0,,0.2,,,0.2,0.49752,,,,8.3,,1.0,,,3.0,,,,,,,4.0,,,,,,2.0,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,1.0,0.6,,,,,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,3.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2572-2605-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Marquis Daniels, Steve Nash","Jamison, Nowitzki, Howard, Daniels, Nash",1712-1717-2572-2605-959,DAL,102.0,3,2.0,3.0,4,4.0,2.0,3.0,8,,,,,,,,3.0,6.0,3.0,,,,,2.0,2.0,,,1.0,,3.0,,,3.0,,,4.0,,1.0,6.0,2.0,2.0,,,,,1.5,,1.0,1.0,,,,112.94117647058823,10.25,15.25,10.25,9.0,,,,,,,,1.0,0.45795,,,0.3333333333333333,,0.5,1.0,,,,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,2.0,3.0,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,0.25,,,,1.0,1.0,1.0,1.0,,,1.0,,0.5,1.0,25.4,,,,1.0,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2572-714-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Michael Finley, Steve Nash","Jamison, Nowitzki, Howard, Finley, Nash",1712-1717-2572-714-959,DAL,239.0,3,4.0,-2.0,8,9.0,,4.0,17,2.0,3.0,,,1.0,3.0,4.0,,6.0,8.0,,,,,,,2.0,1.0,1.0,1.0,2.0,,,5.0,1.0,,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.75,,0.5,,0.5,,,,,102.42677824267783,14.375,13.777777777777779,14.375,13.222222222222221,0.5,0.6666666666666666,1.0,0.5,0.16666666666666666,,,0.8333333333333334,0.53655,,,,4.15,,,,,,,2.0,,2.0,,,4.0,,2.0,,,,4.0,1.0,5.0,2.0,,1.0,,3.0,,1.0,2.0,,,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,1.0,1.0,,0.3333333333333333,,,,,,,,,,25.85,1.0,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1712-1717-2572-952-959,1610612742,"Antawn Jamison, Dirk Nowitzki, Josh Howard, Antoine Walker, Steve Nash","Jamison, Nowitzki, Howard, Walker, Nash",1712-1717-2572-952-959,DAL,329.0,2,5.0,1.0,7,9.0,,,16,1.0,4.0,,,5.0,2.0,10.0,,7.0,6.0,,2.0,,,,,,,1.0,,3.0,4.0,6.0,11.0,,,1.0,,,5.0,,,,,0.2,,0.2692307692307692,,0.2692307692307692,,0.5,0.6,0.75,70.03039513677811,25.142857142857142,17.0,21.285714285714285,14.222222222222221,0.3076923076923077,0.25,0.3333333333333333,,0.38461538461538464,,,0.5384615384615384,0.5160038461538462,,0.2857142857142857,,9.559999999999999,,3.0,1.0,3.0,1.0,,1.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,,1.0,,5.0,,5.0,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.23076923076923078,1.0,,0.625,0.625,0.5,0.6666666666666666,0.07692307692307693,0.07692307692307693,,,,0.5,0.3333333333333333,,0.5676375,0.07692307692307693,0.1,24.3,1.0,2.0,,,1.0,,0.3333333333333333,,,0.2,0.2,,,1.0,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,0.6666666666666666,,,,0.15384615384615385,0.16666666666666666,,,,1.0,,,0.1,0.25,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
