EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3SecondViolations,PenaltyCorner3FGM,Fg3aBlocked,Travels,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,OffensiveGoaltends,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes,team_id,year,season,team_vs
1425-2030-2210-446-467,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Lucious Harris, Jason Kidd","Williams, Martin, Jefferson, Harris, Kidd",1425-2030-2210-446-467,NJN,911.0,8,15.0,-8.0,28.0,28.0,10.0,9.0,1.0,56,4.0,7.0,1.0,1.0,1.0,2.0,3.0,10.0,1.0,3.0,1.0,3.0,1.0,8.0,20.0,4.0,5.0,21.0,29.0,1.0,1.0,2.0,3.0,7.0,1.0,2.0,8.0,4.0,12.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,10.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,9.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,19.0,8.0,10.0,1.0,0.25,0.2857142857142857,0.4,1.0,0.42857142857142855,0.3333333333333333,1.0,0.375,0.40384615384615385,1.0,0.4444444444444444,0.16666666666666666,0.05,0.14285714285714285,0.5,1.0,0.5714285714285714,0.16666666666666666,1.0,0.7272727272727273,0.125,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,1.0,88.51811196487377,0.6666666666666666,17.928571428571427,14.607142857142858,17.857142857142858,14.428571428571429,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.5,0.4166666666666667,0.3,0.3,0.125,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.125,1.0,1.0,0.25,0.5,0.125,0.4583333333333333,0.45788541666666666,0.576,0.4516375,0.11538461538461539,0.13636363636363635,0.09523809523809523,0.38095238095238093,6.505,24.85,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2210-446-954,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Lucious Harris, Kerry Kittles","Williams, Martin, Jefferson, Harris, Kittles",1425-2030-2210-446-954,NJN,66.0,2,1.0,,2.0,2.0,,1.0,,4,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,87.27272727272727,,16.5,16.5,16.5,16.5,,,,,0.5,,,,,,,0.5,,,,,,0.5,0.379825,,,,,,,9.5,29.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2210-467-954,1610612751,"Aaron Williams, Kenyon Martin, Richard Jefferson, Jason Kidd, Kerry Kittles","Williams, Martin, Jefferson, Kidd, Kittles",1425-2030-2210-467-954,NJN,2860.0,10,48.0,16.0,95.0,90.0,50.0,46.0,9.0,185,8.0,17.0,,4.0,3.0,12.0,5.0,16.0,11.0,22.0,5.0,14.0,5.0,24.0,55.0,19.0,31.0,97.0,81.0,,5.0,12.0,10.0,32.0,7.0,24.0,53.0,28.0,20.0,,14.0,7.0,14.0,20.0,4.0,46.0,10.0,6.0,20.0,5.0,31.0,13.0,44.0,11.0,6.0,7.0,5.0,4.0,11.0,4.0,14.0,27.0,,1.0,42.0,1.0,17.0,4.0,3.0,,5.0,4.0,85.0,53.0,50.0,5.0,0.5833333333333334,0.5833333333333334,0.43636363636363634,,0.3125,0.44594594594594594,0.5,0.3717948717948718,0.5106382978723404,0.5454545454545454,0.49056603773584906,0.25675675675675674,0.12727272727272726,0.17647058823529413,0.6363636363636364,1.0,0.7407407407407407,0.3225806451612903,0.6666666666666666,0.7222222222222222,0.29545454545454547,0.36363636363636365,0.18181818181818182,0.5,1.0,0.8571428571428571,0.5714285714285714,1.0,93.14685314685315,0.8,15.76842105263158,15.133333333333333,15.294736842105262,14.866666666666667,0.22972972972972974,0.47058823529411764,0.5714285714285714,0.5,0.21621621621621623,0.3125,0.38461538461538464,0.2972972972972973,0.5,0.5238095238095238,0.06756756756756757,0.1891891891891892,0.4444444444444444,,0.3076923076923077,0.25,0.1282051282051282,0.4864864864864865,0.46492162162162165,0.5517785714285715,0.4681128205128205,0.18888888888888888,0.23943661971830985,0.12371134020618557,0.5463917525773195,9.563636363636364,24.610526315789475,0.5263157894736842,5.0,1.0,2.0,5.0,3.0,4.0,3.0,6.0,3.0,4.0,3.0,3.0,18.0,5.0,6.0,5.0,1.0,2.0,8.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3157894736842105,0.75,0.42857142857142855,0.3157894736842105,0.1875,0.045454545454545456,0.23076923076923078,0.4444444444444444,0.1111111111111111,0.5,0.4,0.7272727272727273,0.2,0.2,1.0,0.35714285714285715,0.35714285714285715,1.0,0.4444444444444444,0.75,1.0,0.05128205128205128,0.6,0.35714285714285715,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2220-2565-954,1610612751,"Aaron Williams, Kenyon Martin, Brandon Armstrong, Zoran Planinic, Kerry Kittles","Williams, Martin, Armstrong, Planinic, Kittles",1425-2030-2220-2565-954,NJN,135.0,1,2.0,-4.0,3.0,4.0,3.0,4.0,,7,,,,,,,1.0,2.0,,,,,,1.0,2.0,,1.0,3.0,7.0,,,,1.0,2.0,,1.0,3.0,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,4.0,,2.0,,,,,,3.0,3.0,3.0,,,,0.5,,0.5,0.5,,0.5,0.375,,0.375,,,,,,1.0,,,1.0,,,,,1.0,,,,74.66666666666667,,20.666666666666668,18.25,20.666666666666668,18.25,,,,,1.0,0.5,0.5,,,,,,,,,,,,0.386,,0.386,0.5,0.5,,1.0,9.45,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2220-446-915,1610612751,"Aaron Williams, Kenyon Martin, Brandon Armstrong, Lucious Harris, Rodney Rogers","Williams, Martin, Armstrong, Harris, Rogers",1425-2030-2220-446-915,NJN,28.0,1,,-2.0,,1.0,,,,1,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42857142857143,,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-446-467,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Lucious Harris, Jason Kidd","Williams, Martin, Scalabrine, Harris, Kidd",1425-2030-2243-446-467,NJN,243.0,2,4.0,4.0,8.0,7.0,,,,15,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,7.0,3.0,,,,,,,,,2.0,,,1.0,,1.0,1.0,,2.0,,2.0,2.0,1.0,5.0,,5.0,1.0,1.0,3.0,2.0,1.0,4.0,,1.0,3.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,7.0,,,,1.0,1.0,0.5,,,0.8333333333333334,,,0.875,,,0.3333333333333333,,,0.75,1.0,1.0,,0.6666666666666666,0.8,,,,1.0,1.0,,0.5,1.0,88.88888888888889,1.0,14.625,18.0,14.625,14.714285714285714,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,0.6666666666666666,0.5034333333333333,,,0.25,0.3333333333333333,,,9.5,25.1,,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-2243-446-954,1610612751,"Aaron Williams, Kenyon Martin, Brian Scalabrine, Lucious Harris, Kerry Kittles","Williams, Martin, Scalabrine, Harris, Kittles",1425-2030-2243-446-954,NJN,42.0,1,1.0,,1.0,2.0,,,,3,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,102.85714285714286,,25.0,8.5,20.0,6.0,,,,,,,,1.0,,,,,,,,,,,0.3912,,,,,,,15.1,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-467-915,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Jason Kidd, Rodney Rogers","Williams, Martin, Harris, Kidd, Rogers",1425-2030-446-467-915,NJN,605.0,5,10.0,3.0,17.0,17.0,,5.0,4.0,34,5.0,7.0,2.0,2.0,,,,1.0,2.0,4.0,,1.0,,7.0,12.0,1.0,7.0,21.0,18.0,3.0,4.0,6.0,,,,,,4.0,10.0,6.0,1.0,,2.0,2.0,1.0,4.0,3.0,,7.0,,7.0,3.0,10.0,,,1.0,1.0,1.0,2.0,,2.0,5.0,,1.0,12.0,,5.0,2.0,1.0,,2.0,1.0,15.0,,,1.0,0.2857142857142857,0.5,0.5833333333333334,0.75,,0.5384615384615384,0.75,,0.5555555555555556,0.75,,0.07692307692307693,,,0.5,,0.7,0.6,,0.6363636363636364,0.5,,0.5,0.75,0.3333333333333333,1.0,,,80.92561983471074,0.5,17.764705882352942,17.823529411764707,17.0,16.823529411764707,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.2,0.07692307692307693,,,0.3076923076923077,0.5,0.5,,0.07692307692307693,0.5,1.0,,,,0.6153846153846154,0.5028307692307693,0.4742,,0.2777777777777778,0.29411764705882354,0.2857142857142857,,5.883333333333333,26.3,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-467-954,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Jason Kidd, Kerry Kittles","Williams, Martin, Harris, Kidd, Kittles",1425-2030-446-467-954,NJN,15.0,1,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
1425-2030-446-915-954,1610612751,"Aaron Williams, Kenyon Martin, Lucious Harris, Rodney Rogers, Kerry Kittles","Williams, Martin, Harris, Rogers, Kittles",1425-2030-446-915-954,NJN,232.0,3,4.0,-1.0,6.0,6.0,,,2.0,12,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,3.0,3.0,,,2.0,,1.0,2.0,,1.0,,,,,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,,0.25,1.0,,0.3,1.0,,0.25,,,,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,1.0,,,1.0,1.0,,74.48275862068965,,21.833333333333332,16.833333333333332,19.833333333333332,15.833333333333334,0.5,0.5,0.5,1.0,,,,0.25,,,,0.25,1.0,1.0,,,,0.75,0.50635,0.563,,0.2,0.25,0.6666666666666666,,6.3,25.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612751,2004,2003-04,True
