EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceOffPoss,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,OffCorner3ReboundPct,HeaveAttempts,team_id,year,season,team_vs
1088-1548-1718-1729-1908,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Jumaine Jones","Atkins, Blount, Pierce, Davis, Jones",1088-1548-1718-1729-1908,BOS,333.0,2,6.0,-4.0,11.0,11.0,3.0,22.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,9.0,1.0,1.0,9.0,13.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,0.25,0.25,0.4444444444444444,0.4,0.45,0.1,0.2222222222222222,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,1.0,1.0,95.13513513513514,14.727272727272727,15.545454545454545,14.727272727272727,15.454545454545455,0.2,1.0,1.0,0.5,0.3,0.4,0.5,0.5,0.1,0.3333333333333333,0.3,0.47314999999999996,0.45916666666666667,0.1,0.1111111111111111,11.544444444444444,25.9,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-2036,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Chris Mihm","Atkins, Blount, Pierce, Davis, Mihm",1088-1548-1718-1729-2036,BOS,203.0,2,3.0,3.0,8.0,6.0,7.0,14.0,1.0,1.0,,,2.0,,,1.0,3.0,,5.0,7.0,4.0,2.0,,,2.0,,,,,,,1.0,3.0,4.0,4.0,,,1.0,1.0,1.0,6.0,,1.0,7.0,7.0,,,0.3333333333333333,0.3333333333333333,0.5833333333333334,,,,1.0,1.0,0.5,0.8,,1.0,0.5,99.3103448275862,11.375,18.666666666666668,11.375,18.666666666666668,0.3333333333333333,1.0,1.0,,,0.6666666666666666,,,,,0.3333333333333333,0.4304333333333333,0.45195,0.25,0.25,13.066666666666668,,0.875,3.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,0.5,0.5,0.7,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1729-962,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Ricky Davis, Walter McCarty","Atkins, Blount, Pierce, Davis, McCarty",1088-1548-1718-1729-962,BOS,1803.0,4,30.0,6.0,60.0,58.0,29.0,118.0,7.0,13.0,5.0,6.0,12.0,6.0,5.0,16.0,30.0,8.0,26.0,70.0,64.0,11.0,6.0,12.0,20.0,6.0,2.0,6.0,10.0,3.0,24.0,7.0,17.0,25.0,25.0,3.0,2.0,6.0,2.0,9.0,34.0,4.0,12.0,70.0,29.0,0.375,0.375,0.5333333333333333,0.5789473684210527,0.6634615384615384,0.21052631578947367,0.06666666666666667,0.2,0.6666666666666666,0.68,0.875,0.7272727272727273,0.7777777777777778,0.7142857142857143,0.8571428571428571,94.24292845257904,13.033333333333333,17.603448275862068,12.966666666666667,16.879310344827587,0.34210526315789475,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.13157894736842105,0.3157894736842105,0.5,0.5,0.15789473684210525,0.29411764705882354,0.5526315789473685,0.5248144736842105,0.5127794117647059,0.2765957446808511,0.3157894736842105,9.993333333333334,24.825,0.48333333333333334,9.0,1.0,5.0,3.0,16.0,31.0,4.0,12.0,,5.0,4.0,3.0,4.0,1.0,31.0,0.2727272727272727,0.4411764705882353,0.5769230769230769,0.5555555555555556,0.25,0.29411764705882354,0.2,0.44285714285714284,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,12.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.07692307692307693,1.0,1.0,0.6,0.75,0.3333333333333333,0.3333333333333333,0.05263157894736842,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,1.0,0.4,0.3333333333333333,0.4409,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-1908-2412,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jumaine Jones, Jiri Welsch","Atkins, Blount, Pierce, Jones, Welsch",1088-1548-1718-1908-2412,BOS,123.0,1,2.0,-6.0,3.0,3.0,,6.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,2.0,8.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,70.2439024390244,25.666666666666668,15.333333333333334,25.666666666666668,11.666666666666666,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,1.0,0.44448333333333334,,,,2.65,26.2,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-2036-2412,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Chris Mihm, Jiri Welsch","Atkins, Blount, Pierce, Mihm, Welsch",1088-1548-1718-2036-2412,BOS,158.0,1,3.0,-2.0,5.0,6.0,,11.0,,2.0,2.0,,,,,1.0,4.0,,2.0,4.0,6.0,,,,2.0,,1.0,,,,,,2.0,2.0,2.0,1.0,,,,,2.0,,1.0,4.0,,,,0.25,0.25,0.4,,0.25,,,1.0,,1.0,,1.0,,100.25316455696202,16.0,13.0,16.0,13.0,0.5,,,,0.5,,,,,,0.5,0.482575,,0.2,0.2,5.7,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-2412-2599,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jiri Welsch, Brandon Hunter","Atkins, Blount, Pierce, Welsch, Hunter",1088-1548-1718-2412-2599,BOS,42.0,1,1.0,-2.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,34.285714285714285,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1718-2412-962,1610612738,"Chucky Atkins, Mark Blount, Paul Pierce, Jiri Welsch, Walter McCarty","Atkins, Blount, Pierce, Welsch, McCarty",1088-1548-1718-2412-962,BOS,3123.0,4,52.0,-22.0,101.0,102.0,7.0,203.0,13.0,25.0,13.0,7.0,20.0,14.0,1.0,25.0,58.0,16.0,20.0,85.0,107.0,8.0,1.0,38.0,12.0,14.0,9.0,19.0,23.0,10.0,50.0,11.0,32.0,45.0,59.0,8.0,4.0,17.0,11.0,31.0,23.0,,11.0,72.0,7.0,0.76,0.8260869565217391,0.43103448275862066,0.4391891891891892,0.49411764705882355,0.21621621621621623,0.15517241379310345,0.07692307692307693,0.5483870967741935,0.8888888888888888,0.7857142857142857,0.86,0.9090909090909091,1.0,0.7692307692307693,93.60230547550432,14.386138613861386,16.372549019607842,13.930693069306932,15.676470588235293,0.33783783783783783,0.52,0.6842105263157895,0.7692307692307693,0.17567567567567569,0.2702702702702703,0.35,0.3888888888888889,0.1891891891891892,0.1111111111111111,0.5540540540540541,0.497052027027027,0.5315,0.12941176470588237,0.15942028985507245,9.041379310344826,24.85625,0.06930693069306931,6.0,2.0,6.0,2.0,2.0,6.0,,17.0,,,5.0,5.0,5.0,4.0,6.0,0.25,0.2222222222222222,0.3,0.7692307692307693,0.8,0.6666666666666666,0.3333333333333333,0.07058823529411765,13.0,5.0,1.0,2.0,,,4.0,,5.0,8.0,,12.0,4.0,4.0,3.0,1.0,4.0,5.0,2.0,4.0,14.0,6.0,,10.0,4.0,1.0,,,,,1.0,0.8,0.3125,,0.3125,0.24,0.3333333333333333,1.0,0.38461538461538464,0.4166666666666667,0.8,0.7142857142857143,0.02702702702702703,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.75,,,,0.2857142857142857,0.5477875,,3.0,6.0,1.0,3.0,4.0,1.0,3.0,2.0,13.0,3.0,4.0,3.0,11.0,14.0,3.0,4.0,4.0,2.0,3.0,0.3333333333333333,0.5,0.5,0.5416666666666666,0.1,0.34375,0.2727272727272727,0.32558139534883723,0.3333333333333333,0.625,0.16666666666666666,0.3,0.08823529411764706,0.5454545454545454,0.5,0.6666666666666666,0.2727272727272727,0.3333333333333333,1.0,0.15294117647058825,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1729-1908-2412,1610612738,"Chucky Atkins, Mark Blount, Ricky Davis, Jumaine Jones, Jiri Welsch","Atkins, Blount, Davis, Jones, Welsch",1088-1548-1729-1908-2412,BOS,48.0,1,1.0,-1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,3.0,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,60.0,18.0,30.0,18.0,30.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.5611,,,,1.9,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1729-2412-2599,1610612738,"Chucky Atkins, Mark Blount, Ricky Davis, Jiri Welsch, Brandon Hunter","Atkins, Blount, Davis, Welsch, Hunter",1088-1548-1729-2412-2599,BOS,106.0,1,2.0,-4.0,3.0,3.0,,6.0,,,2.0,,1.0,,,,3.0,,,,4.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,0.5,,1.0,,81.50943396226415,19.333333333333332,16.0,19.333333333333332,15.333333333333334,,,,,0.6666666666666666,0.3333333333333333,,,,,,0.3699333333333333,,,,14.866666666666667,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
1088-1548-1729-2412-962,1610612738,"Chucky Atkins, Mark Blount, Ricky Davis, Jiri Welsch, Walter McCarty","Atkins, Blount, Davis, Welsch, McCarty",1088-1548-1729-2412-962,BOS,473.0,2,8.0,2.0,15.0,14.0,12.0,29.0,3.0,4.0,,,,2.0,2.0,3.0,4.0,5.0,6.0,15.0,13.0,3.0,4.0,4.0,2.0,2.0,,2.0,3.0,2.0,7.0,2.0,3.0,6.0,6.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,3.0,15.0,12.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.625,0.5555555555555556,,,0.6666666666666666,0.375,0.6666666666666666,0.45454545454545453,1.0,,0.6666666666666666,88.28752642706131,14.4,18.357142857142858,14.4,16.214285714285715,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,,0.2222222222222222,0.2857142857142857,1.0,0.5122,0.5140571428571429,0.2727272727272727,0.5,2.1,25.080000000000002,0.8,1.0,2.0,3.0,2.0,4.0,11.0,3.0,2.0,,1.0,,,,,11.0,0.6666666666666666,0.5,0.6111111111111112,0.5,,0.42857142857142855,0.6666666666666666,0.7333333333333333,,,1.0,3.0,1.0,2.0,,,1.0,,1.0,3.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,0.2,0.25,0.2,,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2004,2003-04,False
