EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,SelfOReb,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceTurnovers,Defensive 3 Seconds Violations,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PtsUnassisted3s,HeaveAttempts,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1904-2098-2137-2416-965,1610612747,"Devean George, Slava Medvedenko, Ime Udoka, Kareem Rush, Derek Fisher","George, Medvedenko, Udoka, Rush, Fisher",1904-2098-2137-2416-965,LAL,342.0,1,6.0,-1.0,9.0,10.0,6.0,1.0,19.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6428571428571429,1.0,0.6428571428571429,1.0,0.14285714285714285,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,80.0,22.0,14.4,22.0,12.5,0.2857142857142857,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.4164785714285714,0.5835,0.2222222222222222,8.816666666666666,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2137-2567-56,1610612747,"Devean George, Slava Medvedenko, Ime Udoka, Brian Cook, Gary Payton","George, Medvedenko, Udoka, Cook, Payton",1904-2098-2137-2567-56,LAL,287.0,1,5.0,4.0,9.0,9.0,7.0,,18.0,1.0,1.0,,,,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,9.0,5.0,,,,2.0,3.0,,3.0,1.0,1.0,2.0,1.0,5.0,,4.0,,5.0,,5.0,,,1.0,1.0,2.0,4.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5625,,0.42857142857142855,,,0.6666666666666666,,0.7142857142857143,,,0.5,90.31358885017421,15.0,16.88888888888889,15.0,15.333333333333334,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.5714285714285714,0.3333333333333333,0.48896428571428574,,,12.3,24.8,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,1.0,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2137-56-935,1610612747,"Devean George, Slava Medvedenko, Ime Udoka, Gary Payton, Bryon Russell","George, Medvedenko, Udoka, Payton, Russell",1904-2098-2137-56-935,LAL,150.0,1,2.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,3.0,,2.0,2.0,,,,,2.0,5.0,,,7.0,4.0,,2.0,2.0,2.0,,,,,,1.0,,2.0,3.0,,,2.0,3.0,5.0,,,,,,,5.0,,,,,0.4,,0.4,,0.5,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,67.2,25.0,18.75,24.0,18.75,0.6,0.3333333333333333,0.3333333333333333,0.4,,,,,,,,1.0,,0.6,,0.50234,0.5645,0.2857142857142857,3.9200000000000004,,3.0,2.0,1.0,1.0,2.0,,,,4.0,1.0,,,,,0.5,0.5,1.0,,1.0,,1.0,0.16666666666666666,0.16666666666666666,3.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,7.0,1.0,1.0,7.0,3.0,0.4,0.4,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,0.6,0.3333333333333333,0.50234,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2441-56,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Jamal Sampson, Gary Payton","George, Medvedenko, Rush, Sampson, Payton",1904-2098-2416-2441-56,LAL,2346.0,5,39.0,23.0,75.0,72.0,17.0,10.0,147.0,15.0,27.0,5.0,9.0,14.0,5.0,18.0,3.0,11.0,26.0,59.0,4.0,13.0,77.0,54.0,5.0,10.0,10.0,14.0,12.0,6.0,11.0,3.0,4.0,23.0,3.0,50.0,11.0,28.0,1.0,32.0,12.0,44.0,6.0,4.0,2.0,8.0,4.0,13.0,67.0,4.0,1.0,0.3076923076923077,0.3076923076923077,0.4406779661016949,0.5,0.4444444444444444,0.4166666666666667,0.4873417721518987,0.4166666666666667,0.18055555555555555,0.75,0.3333333333333333,0.7368421052631579,0.3333333333333333,0.6888888888888889,0.2926829268292683,0.375,0.7222222222222222,90.230179028133,14.053333333333333,17.944444444444443,13.24,16.430555555555557,0.375,0.5555555555555556,0.6,0.19444444444444445,0.25,0.2777777777777778,0.2777777777777778,0.1527777777777778,0.2727272727272727,0.2727272727272727,1.0,0.75,0.5555555555555556,0.5555555555555556,0.2727272727272727,0.5077131944444444,0.5505958333333333,0.12987012987012986,7.7101694915254235,25.284615384615385,13.0,38.0,19.0,10.0,3.0,10.0,5.0,1.0,17.0,9.0,5.0,1.0,5.0,3.0,0.7307692307692307,0.8260869565217391,0.42857142857142855,0.7,0.3333333333333333,0.6,0.6666666666666666,0.11392405063291139,0.13636363636363635,28.0,8.0,11.0,6.0,,12.0,24.0,5.0,32.0,3.0,,32.0,28.0,0.5,0.48214285714285715,0.5161290322580645,0.5,1.0,0.08108108108108109,0.42857142857142855,0.5,0.39285714285714285,0.7272727272727273,0.5050303571428572,0.4155844155844156,0.37333333333333335,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,0.25,0.06779661016949153,0.07407407407407407,0.14285714285714285,0.125,0.15384615384615385,0.14285714285714285,0.8,0.8333333333333334,0.8,0.027777777777777776,0.5,0.5,1.0,0.4,0.16666666666666666,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2441-965,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Jamal Sampson, Derek Fisher","George, Medvedenko, Rush, Sampson, Fisher",1904-2098-2416-2441-965,LAL,330.0,2,6.0,4.0,10.0,8.0,4.0,,18.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,4.0,4.0,,1.0,11.0,7.0,,,,2.0,,,1.0,,,3.0,,6.0,,1.0,,4.0,,4.0,1.0,1.0,2.0,3.0,,,11.0,,,,,1.0,,0.8,,0.7857142857142857,,0.2,0.3333333333333333,,1.0,,0.8,,,,78.54545454545455,13.9,23.875,13.9,22.125,0.2,1.0,1.0,0.4,0.2,1.0,1.0,0.2,,,,,,0.4,,0.5238400000000001,,,9.325,23.9,3.0,6.0,3.0,1.0,3.0,1.0,1.0,,4.0,2.0,,,,,0.75,0.75,0.75,,0.75,,1.0,0.2857142857142857,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2457-2575,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Jannero Pargo, Luke Walton","George, Medvedenko, Rush, Pargo, Walton",1904-2098-2416-2457-2575,LAL,323.0,1,5.0,1.0,12.0,12.0,6.0,1.0,24.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,,,5.0,9.0,,,14.0,13.0,1.0,1.0,2.0,6.0,,2.0,,,,2.0,,4.0,1.0,4.0,,4.0,1.0,5.0,2.0,2.0,,2.0,,1.0,12.0,,,,,0.5555555555555556,1.0,0.5555555555555556,1.0,0.6363636363636364,1.0,,1.0,,1.0,0.25,1.0,0.25,,1.0,106.99690402476779,12.75,14.166666666666666,12.75,14.166666666666666,0.4444444444444444,0.75,0.75,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.4444444444444444,,0.4839111111111111,0.5697,0.14285714285714285,9.166666666666666,,4.0,4.0,2.0,1.0,,,,,4.0,1.0,1.0,,1.0,1.0,0.4,0.5,,,,1.0,0.3333333333333333,0.1,0.1,10.0,3.0,4.0,1.0,,5.0,9.0,2.0,12.0,1.0,1.0,12.0,10.0,0.5555555555555556,0.5555555555555556,0.6,1.0,,0.25,0.5,0.5,0.4444444444444444,0.75,0.4839111111111111,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-252-965,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Karl Malone, Derek Fisher","George, Medvedenko, Rush, Malone, Fisher",1904-2098-2416-252-965,LAL,449.0,4,7.0,8.0,16.0,14.0,,2.0,30.0,1.0,2.0,,,2.0,3.0,7.0,1.0,1.0,4.0,11.0,1.0,1.0,16.0,8.0,,1.0,5.0,4.0,3.0,,1.0,1.0,1.0,3.0,1.0,7.0,3.0,5.0,,6.0,3.0,9.0,3.0,3.0,1.0,4.0,1.0,2.0,11.0,,1.0,1.0,1.0,0.36363636363636365,,0.4583333333333333,0.75,0.5,0.8333333333333334,0.08333333333333333,0.75,,0.625,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,96.21380846325167,14.4375,15.571428571428571,13.75,15.071428571428571,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.08333333333333333,1.0,1.0,1.0,,,0.25,1.0,0.44836666666666664,0.49885,0.3125,13.127272727272727,25.1,5.0,4.0,2.0,1.0,1.0,1.0,,,7.0,3.0,1.0,1.0,1.0,,0.5,0.5,1.0,0.75,1.0,,1.0,0.2,0.21428571428571427,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2567-56,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Brian Cook, Gary Payton","George, Medvedenko, Rush, Cook, Payton",1904-2098-2416-2567-56,LAL,1340.0,5,22.0,12.0,40.0,41.0,10.0,5.0,81.0,9.0,13.0,3.0,4.0,13.0,7.0,12.0,,5.0,22.0,38.0,2.0,7.0,55.0,43.0,4.0,9.0,8.0,22.0,6.0,4.0,5.0,,2.0,13.0,,28.0,8.0,11.0,1.0,13.0,9.0,22.0,,,2.0,2.0,2.0,8.0,47.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.5789473684210527,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5729166666666666,0.4444444444444444,0.15555555555555556,,1.0,0.6111111111111112,0.5,0.6,0.42857142857142855,0.5714285714285714,0.7142857142857143,87.044776119403,16.8,16.29268292682927,15.625,15.21951219512195,0.28888888888888886,0.6923076923076923,0.6923076923076923,0.28888888888888886,0.26666666666666666,0.5833333333333334,0.5833333333333334,0.1111111111111111,,,,0.4444444444444444,0.75,0.4444444444444444,,0.4834133333333333,0.48695,0.14545454545454545,8.810526315789474,24.75714285714286,5.0,22.0,11.0,3.0,1.0,4.0,4.0,,9.0,6.0,,,,,0.5,0.55,0.5,0.75,0.5,,0.3333333333333333,0.125,0.14634146341463414,4.0,1.0,1.0,6.0,,3.0,3.0,1.0,10.0,1.0,,10.0,4.0,1.0,1.125,1.25,0.25,,0.05263157894736842,0.46153846153846156,0.5454545454545454,0.25,1.0,0.49585,0.18181818181818182,0.1,2.0,2.0,,,,,1.0,1.0,2.0,2.0,4.0,4.0,1.0,,,,,1.0,3.0,,1.0,1.0,0.05263157894736842,,0.15384615384615385,0.2,0.6,0.2,,0.6666666666666666,0.5714285714285714,0.044444444444444446,1.0,1.0,1.0,0.3333333333333333,,,,1.0,,,,1.0,,,,,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2567-965,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Brian Cook, Derek Fisher","George, Medvedenko, Rush, Cook, Fisher",1904-2098-2416-2567-965,LAL,381.0,1,6.0,-7.0,12.0,13.0,,1.0,25.0,3.0,3.0,1.0,1.0,,,3.0,1.0,4.0,3.0,6.0,1.0,4.0,9.0,16.0,1.0,1.0,2.0,2.0,3.0,,4.0,1.0,1.0,3.0,1.0,7.0,,4.0,,4.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,,1.0,0.25,0.25,0.5,1.0,0.45,1.0,0.45,1.0,0.4,0.6666666666666666,,1.0,,1.0,0.16666666666666666,,1.0,94.48818897637796,15.083333333333334,15.384615384615385,14.833333333333334,15.384615384615385,0.3,1.0,1.0,,0.3,,,0.4,0.25,0.25,1.0,1.0,1.0,0.7,0.25,0.52164,,0.2222222222222222,9.533333333333333,25.525,,4.0,2.0,2.0,,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
1904-2098-2416-2575-56,1610612747,"Devean George, Slava Medvedenko, Kareem Rush, Luke Walton, Gary Payton","George, Medvedenko, Rush, Walton, Payton",1904-2098-2416-2575-56,LAL,991.0,4,17.0,3.0,30.0,32.0,2.0,4.0,62.0,12.0,13.0,2.0,2.0,6.0,3.0,7.0,,1.0,15.0,26.0,2.0,3.0,40.0,37.0,2.0,3.0,7.0,8.0,6.0,2.0,1.0,,2.0,13.0,,28.0,4.0,9.0,2.0,13.0,4.0,17.0,3.0,3.0,,3.0,4.0,5.0,33.0,,1.0,0.6666666666666666,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.6206896551724138,0.875,0.625,0.875,0.10344827586206896,1.0,1.0,0.8181818181818182,0.36363636363636365,0.7333333333333333,0.3333333333333333,0.5,1.0,90.09081735620586,15.0,16.90625,14.533333333333333,16.0625,0.4482758620689655,0.9230769230769231,1.0,0.20689655172413793,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.034482758620689655,,,,0.5,1.0,0.5517241379310345,,0.5194517241379311,0.541975,0.175,6.946153846153846,23.666666666666668,4.0,22.0,11.0,8.0,2.0,1.0,,,8.0,5.0,1.0,,1.0,1.0,0.7333333333333333,0.7857142857142857,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.15625,0.1724137931034483,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,2.0,,3.0,,1.0,,,,,2.0,1.0,,,0.038461538461538464,0.07692307692307693,,,,,1.0,,1.0,0.06896551724137931,1.0,1.0,1.0,0.5,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,True
