EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Corner3FGA,FG3A,FTDefRebounds,Fouls,FG3APct,DefFTReboundPct,Corner3Frequency,Avg3ptShotDistance,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,AtRimFGM,FG2M,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Offensive Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,FtPoints,PtsUnassisted2s,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGM,ShootingFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,PenaltyTurnovers,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Defensive 3 Seconds Violations,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,NonShootingFoulsDrawn,Corner3FGM,PenaltyCorner3FGA,Corner3Assists,BlockedLongMidRange,3SecondViolations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1890-2051-2063-2207-2571,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Joe Johnson, Leandro Barbosa","Marion, Harvey, Voskuhl, Johnson, Barbosa",1890-2051-2063-2207-2571,PHX,1583.0,6,26.0,-25.0,49.0,52.0,7.0,101.0,12.0,3.0,15.0,8.0,35.0,61.0,6.0,6.0,6.0,4.0,10.0,16.0,7.0,23.0,8.0,6.0,10.0,1.0,0.17142857142857143,0.16666666666666666,0.26666666666666666,0.8,0.5555555555555556,0.2608695652173913,0.5714285714285714,0.56,0.23333333333333334,0.14285714285714285,0.2727272727272727,0.6,0.6,91.87618445988629,16.020408163265305,15.346153846153847,14.938775510204081,13.961538461538462,0.2727272727272727,0.3409090909090909,0.18181818181818182,0.5,0.4772727272727273,0.5000840909090909,0.47300000000000003,7.594285714285714,2.0,9.0,2.0,12.0,0.20454545454545456,1.0,0.045454545454545456,24.61111111111111,9.0,1.0,5.0,12.0,36.0,10.0,5.0,7.0,3.0,16.0,8.0,5.0,3.0,2.0,1.0,34.0,0.4166666666666667,0.45454545454545453,0.34285714285714286,0.3409090909090909,0.3804347826086957,0.4166666666666667,0.5,0.6,6.0,14.0,6.0,1.0,2.0,1.0,1.0,1.0,,0.4,0.75,0.4444444444444444,,0.044444444444444446,0.05555555555555555,4.0,3.0,6.0,0.26666666666666666,0.36363636363636365,0.375,0.375,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,0.5,0.041666666666666664,0.25,0.3333333333333333,0.6192,0.05555555555555555,0.04081632653061224,1.0,,1.0,7.0,,,1.0,,,2.0,,2.0,2.0,7.0,,2.0,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1590909090909091,0.3333333333333333,,,1.0,,,0.05555555555555555,,2.0,,2.0,,6.0,,2.0,2.0,2.0,1.0,1.0,0.2222222222222222,,0.2222222222222222,0.14285714285714285,,0.5,0.5,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2207-358,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Joe Johnson, Anfernee Hardaway","Marion, Harvey, Voskuhl, Johnson, Hardaway",1890-2051-2063-2207-358,PHX,107.0,1,2.0,,3.0,3.0,,6.0,,,,3.0,3.0,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,0.5,,1.0,0.6666666666666666,,,,,1.0,80.74766355140187,22.333333333333332,13.333333333333334,22.333333333333332,10.666666666666666,,,1.0,,,0.3671333333333333,,19.133333333333333,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2207-458,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Joe Johnson, Howard Eisley","Marion, Harvey, Voskuhl, Johnson, Eisley",1890-2051-2063-2207-458,PHX,793.0,4,13.0,15.0,25.0,25.0,3.0,50.0,9.0,2.0,2.0,4.0,15.0,22.0,2.0,,3.0,4.0,7.0,12.0,4.0,16.0,,,3.0,1.0,,,,,0.7777777777777778,0.5,0.8,0.7857142857142857,0.4444444444444444,1.0,,,0.75,90.79445145018916,13.68,18.04,13.36,17.8,0.42857142857142855,0.09523809523809523,0.19047619047619047,0.6666666666666666,0.7142857142857143,0.5190261904761905,0.5790666666666667,5.72,1.0,6.0,1.0,6.0,0.2857142857142857,1.0,0.047619047619047616,24.833333333333332,10.0,3.0,6.0,9.0,37.0,14.0,7.0,10.0,4.0,23.0,2.0,2.0,,3.0,1.0,32.0,0.7777777777777778,0.875,0.6,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0,4.0,11.0,,4.0,1.0,1.0,1.0,1.0,,0.6666666666666666,0.8333333333333334,1.0,0.16,0.21052631578947367,1.0,2.0,,0.5,0.5,0.5,0.5,6.0,2.0,3.0,9.0,1.0,2.0,2.0,1.0,,9.0,6.0,0.6666666666666666,0.7,0.75,0.2222222222222222,1.0,1.0,0.52066,0.24324324324324326,0.24,1.0,2.0,2.0,5.0,,2.0,1.0,1.0,,5.0,2.0,2.0,2.0,5.0,1.0,,,,,0.5,0.8333333333333334,0.8333333333333334,0.23809523809523808,0.5,,,0.4,1.0,0.4,0.13513513513513514,,2.0,1.0,3.0,1.0,9.0,,2.0,3.0,2.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.4,0.4,1.0,0.5,0.4,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2207-950,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Joe Johnson, Stephon Marbury","Marion, Harvey, Voskuhl, Johnson, Marbury",1890-2051-2063-2207-950,PHX,2331.0,4,39.0,9.0,74.0,74.0,8.0,148.0,25.0,7.0,9.0,23.0,57.0,77.0,7.0,4.0,8.0,2.0,19.0,22.0,10.0,32.0,7.0,4.0,12.0,2.0,0.07017543859649122,0.04,0.1111111111111111,0.5833333333333334,0.6785714285714286,0.2857142857142857,0.4,0.6363636363636364,0.3125,0.4,0.3333333333333333,0.9090909090909091,0.5,91.42857142857143,14.364864864864865,17.135135135135137,13.743243243243244,16.18918918918919,0.3787878787878788,0.13636363636363635,0.3484848484848485,0.875,0.5151515151515151,0.5106219696969697,0.5587916666666667,8.464912280701755,2.0,9.0,1.0,16.0,0.13636363636363635,0.5,0.030303030303030304,25.055555555555557,,,15.0,29.0,86.0,26.0,13.0,17.0,8.0,38.0,11.0,4.0,7.0,5.0,3.0,77.0,0.4482758620689655,0.48148148148148145,0.5087719298245614,0.553030303030303,0.5972222222222222,0.6,0.625,0.5333333333333333,13.0,32.0,14.0,2.0,8.0,5.0,,5.0,4.0,0.2,,0.6428571428571429,0.8,0.1111111111111111,0.12698412698412698,6.0,8.0,8.0,0.6666666666666666,0.75,0.34782608695652173,0.38095238095238093,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,0.07142857142857142,0.3333333333333333,0.375,,,,3.0,,,7.0,,,3.0,1.0,,9.0,,,4.0,7.0,,3.0,2.0,5.0,,0.42857142857142855,0.5625,0.5625,0.10606060606060606,0.42857142857142855,0.3333333333333333,,,,,0.10465116279069768,,3.0,,5.0,,12.0,3.0,3.0,4.0,3.0,2.0,0.8,0.5555555555555556,,0.5555555555555556,0.5,0.5,,,0.42857142857142855,0.42857142857142855,1.0,,0.42857142857142855,1.0,,,1.0,0.125,,2.0,,1.0,,,1.0,1.0,0.5,,,,,,,0.08695652173913043,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2418-2571,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Casey Jacobsen, Leandro Barbosa","Marion, Harvey, Voskuhl, Jacobsen, Barbosa",1890-2051-2063-2418-2571,PHX,83.0,1,1.0,-2.0,3.0,3.0,,6.0,1.0,,,,1.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,,2.0,,,,,0.5,1.0,,1.0,1.0,,,,,1.0,104.09638554216868,9.333333333333334,18.333333333333332,9.333333333333334,18.333333333333332,1.0,,,,1.0,0.7196,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2418-358,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Casey Jacobsen, Anfernee Hardaway","Marion, Harvey, Voskuhl, Jacobsen, Hardaway",1890-2051-2063-2418-358,PHX,128.0,1,2.0,-4.0,3.0,4.0,,7.0,,,1.0,,1.0,6.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,78.75,28.0,11.0,28.0,11.0,,0.5,,,0.5,0.428075,,9.1,,1.0,,,0.5,,,24.4,,,,1.0,2.0,,,,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2418-458,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Casey Jacobsen, Howard Eisley","Marion, Harvey, Voskuhl, Jacobsen, Eisley",1890-2051-2063-2418-458,PHX,25.0,1,,,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,13.0,,13.0,,1.0,,,,1.0,0.6559,,1.3,,,,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-2571-458,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Leandro Barbosa, Howard Eisley","Marion, Harvey, Voskuhl, Barbosa, Eisley",1890-2051-2063-2571-458,PHX,217.0,1,4.0,-7.0,6.0,6.0,,12.0,1.0,,1.0,1.0,3.0,11.0,,1.0,,,1.0,2.0,,2.0,,,1.0,,0.3333333333333333,1.0,,,0.5,,,0.3333333333333333,,,,,,79.63133640552995,17.0,19.166666666666668,17.0,16.5,0.2,0.2,0.2,,0.6,0.5257,,7.333333333333333,2.0,2.0,1.0,3.0,0.4,1.0,0.4,24.0,,,,2.0,4.0,,,,,,,,,1.0,,4.0,,,0.6666666666666666,0.4,0.4,,,,,4.0,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2063-358-950,1610612756,"Shawn Marion, Donnell Harvey, Jake Voskuhl, Anfernee Hardaway, Stephon Marbury","Marion, Harvey, Voskuhl, Hardaway, Marbury",1890-2051-2063-358-950,PHX,74.0,2,1.0,2.0,3.0,2.0,,5.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,97.29729729729729,6.666666666666667,27.0,6.666666666666667,24.0,,,1.0,,,0.4168,,18.8,,,,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2405-2418,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Amar'e Stoudemire, Casey Jacobsen","Marion, Harvey, Johnson, Stoudemire, Jacobsen",1890-2051-2207-2405-2418,PHX,2030.0,7,34.0,3.0,63.0,68.0,13.0,131.0,21.0,9.0,20.0,5.0,46.0,79.0,13.0,5.0,15.0,4.0,15.0,21.0,15.0,36.0,6.0,4.0,10.0,,0.10869565217391304,0.14285714285714285,0.1,0.6,0.5,0.625,0.6666666666666666,0.5277777777777778,0.5357142857142857,1.0,0.4166666666666667,0.375,0.75,92.92610837438423,13.444444444444445,17.397058823529413,12.777777777777779,15.985294117647058,0.3684210526315789,0.3508771929824561,0.08771929824561403,0.6428571428571429,0.5614035087719298,0.4926366071428571,0.5242071428571429,5.958695652173914,5.0,11.0,2.0,14.0,0.19298245614035087,1.0,0.08771929824561403,25.91818181818182,24.0,1.0,13.0,22.0,82.0,10.0,5.0,11.0,4.0,28.0,3.0,3.0,,4.0,2.0,60.0,0.22727272727272727,0.3333333333333333,0.4782608695652174,0.543859649122807,0.5942028985507246,0.6190476190476191,0.7222222222222222,0.3076923076923077,20.0,34.0,24.0,,7.0,3.0,2.0,3.0,1.0,0.5,0.375,0.6428571428571429,0.3333333333333333,0.109375,0.1320754716981132,8.0,1.0,6.0,0.4,0.4444444444444444,0.2,0.2,21.0,7.0,14.0,26.0,1.0,,2.0,1.0,,26.0,21.0,0.5,0.4375,0.5652173913043478,0.08695652173913043,0.125,,0.46668333333333334,0.3170731707317073,0.3333333333333333,8.0,5.0,6.0,6.0,,1.0,9.0,1.0,1.0,22.0,2.0,12.0,14.0,5.0,,2.0,,1.0,1.0,0.6923076923076923,0.75,0.7333333333333333,0.10526315789473684,0.8888888888888888,0.125,,0.375,0.8333333333333334,0.0625,0.2682926829268293,3.0,4.0,,6.0,,18.0,,4.0,6.0,4.0,,1.0,0.5454545454545454,,0.6,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.8,,1.0,,1.0,0.07142857142857142,5.0,2.0,1.0,2.0,,,0.4,0.4,1.0,0.0625,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2405-2560,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Amar'e Stoudemire, Zarko Cabarkapa","Marion, Harvey, Johnson, Stoudemire, Cabarkapa",1890-2051-2207-2405-2560,PHX,97.0,1,2.0,2.0,4.0,3.0,,7.0,2.0,,,1.0,3.0,2.0,,,,,2.0,2.0,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,103.91752577319588,10.0,19.0,10.0,19.0,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,0.5596,,7.2,,,,,,,,,3.0,,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,,,,1.0,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2405-2571,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Amar'e Stoudemire, Leandro Barbosa","Marion, Harvey, Johnson, Stoudemire, Barbosa",1890-2051-2207-2405-2571,PHX,1132.0,7,19.0,-15.0,37.0,38.0,6.0,75.0,9.0,1.0,9.0,5.0,23.0,53.0,2.0,2.0,4.0,1.0,3.0,9.0,6.0,15.0,4.0,4.0,8.0,2.0,0.08695652173913043,0.2222222222222222,,0.5,0.375,0.36363636363636365,0.5,0.4,0.35714285714285715,,0.6666666666666666,,0.5,95.40636042402826,15.891891891891891,14.31578947368421,14.378378378378379,13.894736842105264,0.32142857142857145,0.32142857142857145,0.17857142857142858,0.5,0.5,0.4864375,0.5083,7.130434782608695,,5.0,5.0,13.0,0.17857142857142858,1.0,,24.98,17.0,1.0,6.0,12.0,38.0,6.0,3.0,3.0,2.0,6.0,4.0,4.0,,4.0,2.0,35.0,0.25,0.2727272727272727,0.5217391304347826,0.5357142857142857,0.5588235294117647,0.6666666666666666,0.8571428571428571,0.3333333333333333,8.0,18.0,11.0,,3.0,2.0,1.0,2.0,,0.4,0.3333333333333333,1.0,,0.0967741935483871,0.11538461538461539,6.0,,8.0,0.6666666666666666,0.6666666666666666,,,17.0,5.0,9.0,17.0,1.0,,1.0,1.0,,17.0,17.0,0.5555555555555556,0.5,0.5666666666666667,0.08333333333333333,0.16666666666666666,,0.47125384615384613,0.4473684210526316,0.4594594594594595,,3.0,5.0,5.0,,4.0,1.0,,1.0,3.0,4.0,4.0,2.0,5.0,,,1.0,1.0,2.0,0.5,0.5,0.5,0.17857142857142858,,,,0.38461538461538464,0.6,0.3076923076923077,0.07894736842105263,3.0,2.0,1.0,2.0,1.0,,6.0,2.0,,,1.0,,0.4,0.25,0.4,0.3333333333333333,0.3333333333333333,,,0.4,0.4,,0.25,0.4,,,,,,3.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2405-2573,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Amar'e Stoudemire, Maciej Lampe","Marion, Harvey, Johnson, Stoudemire, Lampe",1890-2051-2207-2405-2573,PHX,40.0,1,1.0,-4.0,1.0,2.0,,3.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,18.0,11.0,18.0,4.5,,1.0,,,,0.4144,,9.9,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,0.4144,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2405-458,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Amar'e Stoudemire, Howard Eisley","Marion, Harvey, Johnson, Stoudemire, Eisley",1890-2051-2207-2405-458,PHX,34.0,1,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,4.0,,3.0,,3.0,,,,3.0,3.0,,,,,,,,,,1.0,,,1.0,1.0,,,,84.70588235294117,8.0,26.0,3.0,26.0,0.75,,0.25,0.6666666666666666,0.75,0.53,0.5230333333333334,5.475,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
1890-2051-2207-2418-2571,1610612756,"Shawn Marion, Donnell Harvey, Joe Johnson, Casey Jacobsen, Leandro Barbosa","Marion, Harvey, Johnson, Jacobsen, Barbosa",1890-2051-2207-2418-2571,PHX,823.0,6,14.0,3.0,29.0,30.0,4.0,59.0,10.0,4.0,6.0,2.0,18.0,18.0,4.0,2.0,4.0,2.0,7.0,9.0,5.0,14.0,5.0,2.0,6.0,1.0,0.1111111111111111,0.1,0.16666666666666666,0.8333333333333334,0.7,0.3333333333333333,0.6666666666666666,0.6923076923076923,0.2777777777777778,0.2857142857142857,0.5,0.4,0.5,103.23207776427704,14.275862068965518,13.633333333333333,13.344827586206897,12.7,0.37037037037037035,0.2222222222222222,0.07407407407407407,1.0,0.7037037037037037,0.509951923076923,0.47475,4.788888888888889,3.0,9.0,,6.0,0.3333333333333333,,0.1111111111111111,26.51111111111111,12.0,1.0,3.0,6.0,21.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,21.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3620689655172414,0.3,0.3333333333333333,0.3333333333333333,3.0,10.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.07142857142857142,0.10526315789473684,2.0,1.0,4.0,0.3333333333333333,0.4,0.5,0.5,11.0,1.0,7.0,3.0,,,,,,3.0,11.0,0.14285714285714285,0.1,0.13636363636363635,,,,0.5135277777777777,0.14285714285714285,0.3793103448275862,,,5.0,6.0,,2.0,,,,,3.0,1.0,,5.0,,3.0,,,,,,,0.2222222222222222,,,,0.5,,0.2,,4.0,1.0,,2.0,,3.0,3.0,1.0,1.0,,1.0,0.5,0.2222222222222222,,0.25,0.16666666666666666,0.25,,1.0,0.16666666666666666,0.16666666666666666,,,0.2,,1.0,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2004,2003-04,False
