EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,DefPoss,PenaltyDefPoss,OpponentPoints,Fouls,NonShootingPenaltyNonTakeFouls,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg3aBlocked,TwoPtAssists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Minutes,ShootingFouls,NonShootingFoulsDrawn,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,SelfOReb,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Fg2aBlocked,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,2pt And 1 Free Throw Trips,DefensiveGoaltends,ShortMidRangePctBlocked,PenaltyCorner3FGM,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
147-1541-1713-1960-2050,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Milt Palacio, Morris Peterson","Rose, Williams, Carter, Palacio, Peterson",147-1541-1713-1960-2050,TOR,8.0,1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.5,1.5,1.0,180.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2949,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-1960-2547,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Milt Palacio, Chris Bosh","Rose, Williams, Carter, Palacio, Bosh",147-1541-1713-1960-2547,TOR,29.0,2,-6.0,,4.0,,,,,,,,,,,,,,,,,,,,198.6206896551724,,,,,,,,,,,4.0,4.0,6.0,3.0,2.0,7.25,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-1960-923,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Milt Palacio, Donyell Marshall","Rose, Williams, Carter, Palacio, Marshall",147-1541-1713-1960-923,TOR,26.0,2,5.0,3.0,5.0,,1.0,,2.0,5.0,,1.0,,,1.0,,2.0,2.0,,,,0.3333333333333333,0.625,0.6666666666666666,276.9230769230769,7.0,7.0,0.3333333333333333,,,,1.0,,0.4393,23.65,2.0,2.0,,1.0,1.0,2.5,2.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.5,0.625,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4393,0.25,0.3333333333333333,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2040-2050,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Jerome Moiso, Morris Peterson","Rose, Williams, Carter, Moiso, Peterson",147-1541-1713-2040-2050,TOR,33.0,1,,2.0,3.0,,,,,2.0,,,,,,,,2.0,,,,,1.0,,130.9090909090909,11.0,11.0,,,,,,,,,1.0,1.0,2.0,1.0,,11.0,11.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2040-2425,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Jerome Moiso, Robert Archibald","Rose, Williams, Carter, Moiso, Archibald",147-1541-1713-2040-2425,TOR,388.0,1,4.0,12.0,25.0,,,,,15.0,,,,,1.0,,2.0,13.0,,,,0.6,0.625,,92.78350515463917,16.916666666666668,16.166666666666668,,,,,0.3,,0.44823,,13.0,5.0,11.0,3.0,,14.23076923076923,14.23076923076923,,2.0,1.0,3.0,,,,,,6.0,10.0,3.0,,2.0,,,,,,2.0,,1.0,,,,7.0,3.0,10.0,,,2.0,,3.0,,4.0,,,,0.16666666666666666,0.2,0.6,,,0.3333333333333333,,,,0.6666666666666666,,,0.75,,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,0.16666666666666666,,0.13333333333333333,,,6.0,2.0,,2.0,2.0,3.0,3.0,4.0,1.0,3.0,10.0,2.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3,0.6666666666666666,0.6666666666666666,0.4,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5428333333333334,0.16666666666666666,9.040000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2040-2437,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Jerome Moiso, Lonny Baxter","Rose, Williams, Carter, Moiso, Baxter",147-1541-1713-2040-2437,TOR,57.0,2,-2.0,1.0,3.0,,,,,2.0,,,,,1.0,,2.0,2.0,,,,0.5,0.5,,75.78947368421053,38.0,38.0,,,,,,,0.3966,,2.0,1.0,4.0,1.0,,9.5,9.5,1.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,0.378,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,6.15,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2040-923,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Jerome Moiso, Donyell Marshall","Rose, Williams, Carter, Moiso, Marshall",147-1541-1713-2040-923,TOR,1900.0,6,6.0,56.0,115.0,,2.0,2.0,8.0,63.0,6.0,2.0,,2.0,17.0,,36.0,54.0,1.0,0.25,0.25,0.4716981132075472,0.5080645161290323,0.1509433962264151,87.1578947368421,16.625,15.517857142857142,0.03773584905660377,,,,0.37735849056603776,,0.4892141509433962,23.6125,59.0,18.0,57.0,12.0,,16.423728813559322,14.915254237288135,19.0,10.0,10.0,12.0,3.0,3.0,6.0,2.0,,22.0,45.0,13.0,3.0,9.0,9.0,14.0,2.0,6.0,24.0,30.0,,15.0,8.0,3.0,1.0,19.0,13.0,32.0,6.0,5.0,2.0,1.0,7.0,2.0,18.0,,24.0,19.0,0.6818181818181818,0.6818181818181818,0.4888888888888889,0.6428571428571429,0.5625,0.375,0.5714285714285714,,,0.2857142857142857,1.0,0.5,0.3793103448275862,,0.22641509433962265,0.8333333333333334,0.8333333333333334,0.8,0.11320754716981132,0.1875,1.0,0.125,,0.47825625,0.08620689655172414,,0.14285714285714285,0.38095238095238093,0.3392857142857143,32.0,6.0,4.0,4.0,2.0,12.0,10.0,21.0,3.0,8.0,14.0,,7.0,8.0,3.0,15.0,1.0,1.0,5.0,,5.0,0.375,0.3,0.5769230769230769,0.34782608695652173,0.6,0.5806451612903226,1.0,0.3,0.2727272727272727,0.6,0.42857142857142855,0.6428571428571429,0.5,0.034482758620689655,0.22641509433962265,0.16666666666666666,0.16666666666666666,0.39622641509433965,0.47619047619047616,0.47619047619047616,0.7,0.4,0.5269875,0.1,10.508888888888889,,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,6.0,3.0,0.6666666666666666,0.75,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2050-2425,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Morris Peterson, Robert Archibald","Rose, Williams, Carter, Peterson, Archibald",147-1541-1713-2050-2425,TOR,64.0,1,-2.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,0.5,67.5,20.5,20.5,,,,,0.5,,0.409675,23.4,1.0,1.0,2.0,1.0,,23.0,23.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,0.409675,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2050-2437,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Morris Peterson, Lonny Baxter","Rose, Williams, Carter, Peterson, Baxter",147-1541-1713-2050-2437,TOR,186.0,1,1.0,6.0,13.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,9.0,1.0,1.0,1.0,0.9,0.75,0.2,100.64516129032258,12.333333333333334,12.333333333333334,0.2,1.0,1.0,1.0,0.2,1.0,0.42575,25.0,7.0,2.0,8.0,2.0,1.0,16.0,15.714285714285714,3.0,,,,,,,,1.0,3.0,4.0,,,,2.0,2.0,1.0,,7.0,4.0,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,7.0,3.0,0.6666666666666666,0.6666666666666666,0.75,1.0,1.1666666666666667,,1.1666666666666667,,,,,,,,,,,,,,,,0.3333333333333333,0.45388333333333336,0.16666666666666666,,,0.7777777777777778,0.5,3.0,,,,2.0,3.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,0.5,,,,,,,1.0,,0.6,0.6666666666666666,0.6666666666666666,0.2,1.0,1.0,1.0,,,0.2,13.525,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
147-1541-1713-2050-2547,1610612761,"Jalen Rose, Alvin Williams, Vince Carter, Morris Peterson, Chris Bosh","Rose, Williams, Carter, Peterson, Bosh",147-1541-1713-2050-2547,TOR,296.0,3,1.0,9.0,20.0,,1.0,,3.0,10.0,,1.0,,,1.0,,2.0,10.0,,,,0.4444444444444444,0.5,0.3333333333333333,97.29729729729729,18.555555555555557,15.777777777777779,0.1111111111111111,,,,0.5555555555555556,,0.4708333333333333,23.666666666666668,11.0,11.0,9.0,6.0,4.0,11.727272727272727,11.363636363636363,4.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,6.0,2.0,,,1.0,3.0,2.0,2.0,4.0,2.0,,1.0,,,1.0,5.0,2.0,7.0,,,,,1.0,,2.0,,4.0,4.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.2,,0.3333333333333333,,,,1.0,,0.4,,0.2222222222222222,0.5,1.0,,0.2222222222222222,0.2,,0.2,0.2,0.42709,,,,0.4,0.4444444444444444,5.0,1.0,1.0,1.0,3.0,3.0,,1.0,,1.0,6.0,,,2.0,,4.0,,,1.0,,,,,0.6666666666666666,1.0,,0.5714285714285714,1.0,,1.0,0.75,0.5,,,,0.3333333333333333,1.0,1.0,0.1111111111111111,,,,0.5,0.549175,,7.8500000000000005,1.0,0.3333333333333333,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,0.5,,,,,1.0,2.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2004,2003-04,False
