EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PlusMinus,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Turnovers,Offensive Fouls,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFtPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,PenaltyCorner3Frequency,HeaveAttempts,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,DefFTReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,PtsUnassisted3s,3SecondViolations,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,BlockedShortMidRange,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
1442-1521-1536-1544-1901,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Chris Crawford, Dion Glover","Rebraca, Vaughn, Jackson, Crawford, Glover",1442-1521-1536-1544-1901,ATL,23.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.60869565217391,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1521-1536-1901-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Dion Glover, Bob Sura","Rebraca, Vaughn, Jackson, Glover, Sura",1442-1521-1536-1901-682,ATL,152.0,1,5.0,9.0,2.0,2.0,3.0,0.5,0.5,,85.26315789473685,20.2,19.8,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.5,1.0,0.625,0.5,1.0,0.625,0.2,0.5,0.5,1.0,0.5,1.0,0.5,12.75,11.5,0.4,0.5,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,0.6,1.0,0.46886,0.6117,0.491075,0.4,1.0,3.2,26.4,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1521-1536-2564-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Stephen Jackson, Boris Diaw, Bob Sura","Rebraca, Vaughn, Jackson, Diaw, Sura",1442-1521-1536-2564-682,ATL,34.0,1,1.0,2.0,,,,,,,84.70588235294117,13.0,13.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,21.0,21.0,,,,,1.0,,,,,,,,1.0,,1.0,,0.4632,,0.4632,,,,25.9,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1521-1544-1901-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Chris Crawford, Dion Glover, Bob Sura","Rebraca, Vaughn, Crawford, Glover, Sura",1442-1521-1544-1901-682,ATL,302.0,2,8.0,17.0,,1.0,2.0,,1.0,,81.05960264900662,14.5,14.5,5.0,9.0,,2.0,3.0,3.0,1.0,1.0,,,3.0,,1.0,,,6.0,9.0,,1.0,13.0,11.0,2.0,2.0,4.0,,,,,,6.0,,,1.0,,,3.0,,6.0,,1.0,,1.0,3.0,9.0,,,,,,,0.6666666666666666,1.0,,0.6,1.0,,0.65,1.0,,0.1,,0.25,,,,,20.666666666666668,17.666666666666668,0.3,1.0,1.0,0.3,0.1,,,,0.5,1.0,,,,,0.4,,0.45639,0.4105,,0.3076923076923077,,9.766666666666667,26.5,,,2.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1521-1901-2564-682,1610612737,"Zeljko Rebraca, Jacque Vaughn, Dion Glover, Boris Diaw, Bob Sura","Rebraca, Vaughn, Glover, Diaw, Sura",1442-1521-1901-2564-682,ATL,132.0,1,4.0,8.0,,2.0,3.0,,1.0,,87.27272727272727,15.5,15.5,2.0,4.0,,,2.0,2.0,,,,,1.0,,,,,3.0,4.0,,,6.0,5.0,,,,,,,,,6.0,,,,,,,,,1.0,1.0,,1.0,2.0,6.0,,,,,,,0.75,,,0.75,,,0.75,,,,1.0,1.0,,,,,17.5,17.5,0.5,1.0,1.0,0.25,,,,,,,,,,,0.5,,0.491425,,,,,8.5,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,0.25,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1536-1544-1891-2564,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Boris Diaw","Rebraca, Jackson, Crawford, Terry, Diaw",1442-1536-1544-1891-2564,ATL,936.0,1,29.0,60.0,8.0,11.0,18.0,0.8888888888888888,0.9166666666666666,1.0,92.3076923076923,15.551724137931034,15.482758620689655,16.0,31.0,,4.0,6.0,10.0,2.0,6.0,,,7.0,,2.0,,,12.0,26.0,1.0,5.0,28.0,35.0,2.0,6.0,5.0,,,,,,16.0,3.0,4.0,2.0,,1.0,5.0,,11.0,5.0,7.0,3.0,5.0,8.0,23.0,,,1.0,0.2,,0.2,0.46153846153846156,0.3333333333333333,,0.43548387096774194,0.3333333333333333,,0.4375,0.35714285714285715,,0.16129032258064516,0.35714285714285715,0.3888888888888889,0.75,0.6666666666666666,1.0,0.1875,15.64516129032258,15.193548387096774,0.3225806451612903,0.6,0.6666666666666666,0.22580645161290322,0.06451612903225806,,,,1.0,0.3333333333333333,,,,,0.4838709677419355,,0.48281129032258063,0.5759,,0.17857142857142858,,9.28076923076923,24.0,,10.0,-7.0,2.0,4.0,9.0,1.0,8.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,1.0,,0.3333333333333333,0.4,1.0,0.5,0.5,1.0,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.5,0.03125,0.037037037037037035,,6.0,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.1,0.14285714285714285,1.0,0.4,0.5,1.0,0.5,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1536-1544-1891-2580,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Travis Hansen","Rebraca, Jackson, Crawford, Terry, Hansen",1442-1536-1544-1891-2580,ATL,23.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,125.21739130434781,13.0,13.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1536-1544-1891-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Jason Terry, Bob Sura","Rebraca, Jackson, Crawford, Terry, Sura",1442-1536-1544-1891-682,ATL,513.0,3,16.0,32.0,2.0,2.0,5.0,0.5,0.4,,89.82456140350877,15.0,13.75,9.0,16.0,6.0,4.0,3.0,5.0,1.0,2.0,2.0,4.0,3.0,,3.0,,,5.0,11.0,1.0,4.0,15.0,28.0,1.0,3.0,4.0,2.0,5.0,,,4.0,2.0,3.0,,3.0,,1.0,5.0,,11.0,2.0,3.0,,3.0,4.0,11.0,4.0,6.0,1.0,0.25,,0.25,0.45454545454545453,0.3333333333333333,0.4,0.43333333333333335,0.3333333333333333,0.4,0.46875,0.5,0.4,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,17.0625,15.25,0.3333333333333333,0.6,0.75,0.2,0.2,,,,0.6666666666666666,0.5,0.8,0.5,,,0.6,,0.51466,0.5868,0.568,0.26666666666666666,0.26666666666666666,8.081818181818182,24.725,0.375,3.0,-13.0,1.0,1.0,3.0,2.0,8.0,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,0.8,0.8,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.08333333333333333,1.0,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.09090909090909091,0.2,,0.6666666666666666,0.5,,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1536-1544-2580-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Chris Crawford, Travis Hansen, Bob Sura","Rebraca, Jackson, Crawford, Hansen, Sura",1442-1536-1544-2580-682,ATL,135.0,1,4.0,9.0,2.0,2.0,4.0,1.0,1.0,,96.0,18.0,18.0,2.0,5.0,5.0,1.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,,,2.0,,1.0,4.0,1.0,1.0,7.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,1.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,0.25,,0.25,0.5,,0.5,0.5833333333333334,,0.5833333333333334,0.2,0.6666666666666666,0.6666666666666666,0.5,1.0,,,12.6,11.6,0.4,,,0.2,0.2,1.0,1.0,1.0,1.0,,0.4,,0.2,1.0,0.6,1.0,0.5042500000000001,0.592,0.5042500000000001,,1.0,6.875,25.0,1.0,,7.0,,1.0,1.0,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,0.2,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
1442-1536-1891-2564-682,1610612737,"Zeljko Rebraca, Stephen Jackson, Jason Terry, Boris Diaw, Bob Sura","Rebraca, Jackson, Terry, Diaw, Sura",1442-1536-1891-2564-682,ATL,541.0,3,19.0,36.0,4.0,5.0,7.0,0.8,0.7142857142857143,1.0,95.82255083179297,14.631578947368421,14.368421052631579,9.0,17.0,4.0,1.0,1.0,2.0,,,1.0,1.0,,3.0,5.0,,,4.0,9.0,3.0,7.0,18.0,20.0,,,,2.0,3.0,,1.0,5.0,4.0,9.0,,5.0,3.0,3.0,5.0,3.0,13.0,1.0,2.0,,,2.0,18.0,5.0,4.0,1.0,0.42857142857142855,,0.42857142857142855,0.4444444444444444,,0.6666666666666666,0.53125,,0.5,0.5,,0.4166666666666667,0.4375,0.2,0.2222222222222222,,1.0,0.6666666666666666,,15.470588235294118,15.117647058823529,0.125,0.5,1.0,,0.3125,0.6,0.6,1.0,,,0.25,1.0,,,0.5625,0.6,0.50726875,,0.4838375,,0.2777777777777778,14.566666666666666,24.642857142857142,0.23529411764705882,12.0,-2.0,,3.0,7.0,1.0,4.0,2.0,,2.0,1.0,1.0,4.0,4.0,4.0,,2.0,,0.5,0.5,0.5,0.25,0.5,0.5,,,,0.4375,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1111111111111111,0.18181818181818182,1.0,2.0,,0.25,,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,2.0,0.1111111111111111,0.5,,0.5,,,,,0.125,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2004,2003-04,False
