EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1882-1894-2047-2060-2549,1610612746,"Elton Brand, Corey Maggette, Quentin Richardson, Marko Jaric, Chris Kaman","Brand, Maggette, Richardson, Jaric, Kaman",1882-1894-2047-2060-2549,LAC,30370.0,38,506.0,64.0,962.0,967.0,133.0,209.0,134.0,1929,168.0,290.0,45.0,75.0,16.0,34.0,91.0,193.0,114.0,257.0,14.0,45.0,3.0,7.0,2.0,7.0,42.0,104.0,3.0,12.0,3.0,10.0,373.0,740.0,56.0,149.0,160.0,1074.0,1010.0,60.0,110.0,6.0,19.0,27.0,165.0,43.0,88.0,5.0,17.0,46.0,147.0,444.0,302.0,153.0,15.0,72.0,104.0,42.0,46.0,2.0,222.0,51.0,273.0,37.0,14.0,92.0,55.0,75.0,597.0,39.0,114.0,4.0,70.0,219.0,25.0,314.0,157.0,471.0,20.0,94.0,58.0,36.0,73.0,15.0,55.0,65.0,8.0,18.0,2.0,6.0,138.0,13.0,21.0,131.0,217.0,5.0,17.0,211.0,14.0,9.0,92.0,16.0,65.0,2.0,2.0,39.0,7.0,19.0,67.0,40.0,5.0,3.0,4.0,909.0,147.0,133.0,16.0,0.5951742627345844,0.658753709198813,0.9107142857142857,0.37583892617449666,0.3157894736842105,0.29411764705882354,0.37583892617449666,0.504054054054054,0.5454545454545454,0.48863636363636365,0.5140607424071991,0.5348837209302325,0.48095238095238096,0.5417090539165819,0.5612244897959183,0.5413533834586466,0.16760404949381327,0.013422818791946308,0.062162162162162166,0.09655172413793103,0.07253886010362694,0.01556420233463035,0.019230769230769232,0.5289855072463768,0.9259259259259259,0.2,0.6151685393258427,0.3131868131868132,0.7865168539325843,0.43333333333333335,0.6494382022471911,0.3370044052863436,0.48760330578512395,0.2376237623762376,0.21830985915492956,0.48333333333333334,0.3333333333333333,0.5714285714285714,0.5961538461538461,0.6746031746031746,0.7894736842105263,0.7692307692307693,0.04914004914004914,91.46394468225222,0.5970149253731343,15.700623700623701,15.786970010341262,14.986486486486486,15.03205791106515,0.3262092238470191,0.5793103448275863,0.6412213740458015,0.5476190476190477,0.2170978627671541,0.47150259067357514,0.5083798882681564,0.6043956043956044,0.2890888638920135,0.44357976653696496,0.4505928853754941,0.6578947368421053,0.05061867266591676,0.3111111111111111,0.3111111111111111,1.0,0.11698537682789652,0.40384615384615385,0.4117647058823529,0.8809523809523809,0.5813953488372093,0.6,0.17777777777777778,0.05426356589147287,0.42857142857142855,1.0,0.09302325581395349,0.25,1.0,0.3238095238095238,0.47058823529411764,0.06666666666666667,0.2857142857142857,0.09523809523809523,0.3,0.4938132733408324,0.40384615384615385,0.49203650168728913,0.52245,0.46995333333333333,0.09513960703205791,0.11246943765281174,0.15363128491620112,0.13687150837988826,8.717432432432432,24.78791946308725,0.13825363825363826,,,,,,,,1610612746,2004,2003-04,True
1882-1894-2047-2060-2404,1610612746,"Elton Brand, Corey Maggette, Quentin Richardson, Marko Jaric, Chris Wilcox","Brand, Maggette, Richardson, Jaric, Wilcox",1882-1894-2047-2060-2404,LAC,10170.0,31,170.0,-47.0,332.0,332.0,67.0,97.0,29.0,664,53.0,92.0,10.0,19.0,6.0,11.0,25.0,57.0,35.0,90.0,3.0,11.0,,,,2.0,11.0,26.0,,2.0,1.0,5.0,113.0,239.0,14.0,37.0,66.0,334.0,381.0,12.0,26.0,,2.0,5.0,29.0,20.0,43.0,1.0,7.0,21.0,64.0,152.0,74.0,33.0,9.0,16.0,26.0,11.0,19.0,,76.0,11.0,87.0,8.0,3.0,32.0,16.0,28.0,185.0,8.0,30.0,,30.0,61.0,6.0,97.0,38.0,135.0,6.0,28.0,14.0,14.0,33.0,8.0,25.0,24.0,1.0,8.0,,2.0,57.0,4.0,10.0,43.0,79.0,5.0,5.0,82.0,7.0,2.0,37.0,5.0,19.0,1.0,1.0,13.0,4.0,2.0,20.0,7.0,1.0,,,305.0,64.0,67.0,9.0,0.672566371681416,0.7238095238095238,0.7857142857142857,0.3783783783783784,,0.14285714285714285,0.3783783783783784,0.47280334728033474,0.46153846153846156,0.46511627906976744,0.4855072463768116,0.42857142857142855,0.43,0.532051282051282,0.453125,0.5245901639344263,0.13405797101449277,,0.0794979079497908,0.15217391304347827,0.05263157894736842,0.022222222222222223,,0.5789473684210527,0.8571428571428571,,0.488,0.24390243902439024,0.8333333333333334,0.34782608695652173,0.5652173913043478,0.2602739726027397,0.358974358974359,0.2,0.18518518518518517,0.4,0.25,0.41818181818181815,0.35294117647058826,0.7222222222222222,0.8181818181818182,1.0,0.046875,94.01769911504425,0.35,15.921686746987952,14.710843373493976,15.49698795180723,13.831325301204819,0.3333333333333333,0.5760869565217391,0.6794871794871795,0.6037735849056604,0.20652173913043478,0.43859649122807015,0.46296296296296297,0.64,0.32608695652173914,0.3888888888888889,0.3977272727272727,0.8,0.03985507246376811,0.2727272727272727,0.2727272727272727,1.0,0.09420289855072464,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.6785714285714286,0.5263157894736842,0.2,,,,0.07142857142857142,,,0.22,0.5454545454545454,0.04,,0.1,0.2,0.4673913043478261,0.4230769230769231,0.48292771739130436,0.5291045454545454,0.445824,0.1237785016286645,0.137546468401487,0.08682634730538923,0.19161676646706588,9.015481171548116,24.97837837837838,0.20180722891566266,1.0,0.02631578947368421,,,,,,1610612746,2004,2003-04,True
1542-1894-2039-2047-2404,1610612746,"Predrag Drobnjak, Corey Maggette, Keyon Dooling, Quentin Richardson, Chris Wilcox","Drobnjak, Maggette, Dooling, Richardson, Wilcox",1542-1894-2039-2047-2404,LAC,6308.0,9,105.0,-3.0,208.0,207.0,17.0,28.0,21.0,415,45.0,74.0,10.0,17.0,2.0,4.0,15.0,33.0,22.0,50.0,2.0,7.0,,1.0,,,9.0,26.0,,,,2.0,82.0,157.0,11.0,33.0,28.0,225.0,228.0,11.0,19.0,,1.0,2.0,24.0,4.0,9.0,,2.0,6.0,14.0,110.0,54.0,30.0,3.0,16.0,25.0,9.0,6.0,,55.0,10.0,65.0,8.0,2.0,29.0,8.0,18.0,140.0,3.0,20.0,,17.0,57.0,4.0,78.0,23.0,101.0,7.0,14.0,6.0,8.0,15.0,6.0,13.0,17.0,2.0,2.0,,1.0,32.0,2.0,5.0,21.0,50.0,3.0,6.0,31.0,4.0,1.0,16.0,1.0,8.0,2.0,,6.0,1.0,1.0,10.0,7.0,1.0,,3.0,201.0,14.0,17.0,2.0,0.6707317073170732,0.7432432432432432,0.9090909090909091,0.3333333333333333,,,0.34375,0.5222929936305732,0.5789473684210527,0.4444444444444444,0.5184210526315789,0.55,0.36363636363636365,0.5517241379310345,0.5714285714285714,0.5,0.1736842105263158,,0.03821656050955414,0.05405405405405406,0.06060606060606061,,,0.46875,1.0,,0.6867469879518072,0.26666666666666666,0.7083333333333334,0.15,0.6915887850467289,0.24210526315789474,0.27586206896551724,0.3888888888888889,0.17857142857142858,0.13333333333333333,0.2,0.7272727272727273,0.64,0.6944444444444444,0.7894736842105263,0.4,0.07865168539325842,94.73684210526315,0.7,14.913461538461538,15.48792270531401,14.615384615384615,14.81159420289855,0.3894736842105263,0.6081081081081081,0.6428571428571429,0.6444444444444445,0.1736842105263158,0.45454545454545453,0.4838709677419355,0.5333333333333333,0.2631578947368421,0.44,0.44,0.8181818181818182,0.03684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.1368421052631579,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.85,0.5882352941176471,0.3,0.05,,,,,,0.36363636363636365,0.5,,,0.18181818181818182,,0.5631578947368421,0.36,0.5037060846560847,0.5509315789473684,0.44782272727272726,0.07920792079207921,0.09467455621301775,0.10666666666666667,0.06222222222222222,7.882165605095541,26.04848484848485,0.08173076923076923,,,1.0,2.0,,,,1610612746,2004,2003-04,True
1882-1894-2039-2047-2549,1610612746,"Elton Brand, Corey Maggette, Keyon Dooling, Quentin Richardson, Chris Kaman","Brand, Maggette, Dooling, Richardson, Kaman",1882-1894-2039-2047-2549,LAC,3537.0,6,59.0,-2.0,114.0,114.0,21.0,27.0,16.0,228,19.0,35.0,5.0,9.0,1.0,3.0,16.0,33.0,7.0,24.0,2.0,3.0,,,1.0,1.0,4.0,10.0,,,1.0,2.0,42.0,92.0,6.0,13.0,22.0,124.0,126.0,10.0,16.0,,,4.0,24.0,4.0,15.0,2.0,3.0,7.0,21.0,38.0,46.0,18.0,,10.0,10.0,4.0,10.0,,19.0,6.0,25.0,4.0,2.0,9.0,6.0,4.0,56.0,2.0,15.0,1.0,5.0,29.0,4.0,38.0,18.0,56.0,4.0,11.0,5.0,6.0,7.0,1.0,2.0,4.0,1.0,5.0,,,11.0,,1.0,23.0,30.0,,,37.0,4.0,1.0,18.0,2.0,7.0,,,6.0,,1.0,7.0,4.0,1.0,,,100.0,21.0,21.0,1.0,0.4523809523809524,0.5135135135135135,1.0,0.46153846153846156,,0.6666666666666666,0.46153846153846156,0.45652173913043476,0.625,0.26666666666666666,0.4857142857142857,0.625,0.3888888888888889,0.5082644628099173,0.6666666666666666,0.45652173913043476,0.12380952380952381,,0.10869565217391304,0.17142857142857143,0.12121212121212122,,,0.6363636363636364,1.0,0.125,0.6170212765957447,0.3,0.7142857142857143,0.2857142857142857,0.6296296296296297,0.2982456140350877,0.4375,0.35294117647058826,0.11764705882352941,0.3333333333333333,,0.42105263157894735,0.75,0.75,0.8,0.5,0.0851063829787234,92.82442748091603,0.5714285714285714,15.078947368421053,15.947368421052632,14.447368421052632,15.114035087719298,0.3333333333333333,0.5428571428571428,0.6551724137931034,0.47368421052631576,0.3142857142857143,0.48484848484848486,0.5517241379310345,0.375,0.22857142857142856,0.2916666666666667,0.2916666666666667,0.5714285714285714,0.02857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.09523809523809523,0.4,0.4,1.0,0.5625,0.5555555555555556,0.2,,,,,,,0.16666666666666666,0.3333333333333333,0.05555555555555555,1.0,0.1111111111111111,0.5,0.45714285714285713,0.4,0.4977661904761905,0.5216333333333333,0.4547138888888889,0.15126050420168066,0.16981132075471697,0.1935483870967742,0.1693548387096774,7.791304347826086,24.946153846153848,0.18421052631578946,,,,,,,,1610612746,2004,2003-04,True
1882-1894-2060-2250-2549,1610612746,"Elton Brand, Corey Maggette, Marko Jaric, Bobby Simmons, Chris Kaman","Brand, Maggette, Jaric, Simmons, Kaman",1882-1894-2060-2250-2549,LAC,3491.0,8,58.0,-44.0,101.0,104.0,18.0,44.0,14.0,205,12.0,26.0,3.0,9.0,,4.0,9.0,27.0,10.0,29.0,,,,,,,4.0,10.0,,2.0,1.0,3.0,31.0,82.0,4.0,10.0,12.0,86.0,130.0,5.0,12.0,,2.0,3.0,13.0,3.0,10.0,1.0,3.0,3.0,12.0,32.0,30.0,9.0,3.0,8.0,10.0,4.0,9.0,,16.0,3.0,19.0,3.0,,7.0,4.0,5.0,41.0,1.0,16.0,,3.0,23.0,2.0,28.0,17.0,45.0,2.0,8.0,4.0,4.0,9.0,1.0,5.0,8.0,1.0,4.0,,1.0,17.0,,5.0,20.0,36.0,3.0,2.0,19.0,1.0,,10.0,,4.0,,,1.0,1.0,2.0,4.0,3.0,1.0,,,73.0,12.0,18.0,2.0,0.5161290322580645,0.5925925925925926,0.75,0.4,,0.3333333333333333,0.4,0.3780487804878049,0.4166666666666667,0.3,0.40217391304347827,0.35714285714285715,0.34615384615384615,0.42574257425742573,0.40625,0.4,0.10869565217391304,,0.10975609756097561,0.15384615384615385,0.14814814814814814,0.034482758620689655,,0.5294117647058824,0.5,,0.5897435897435898,0.3137254901960784,0.5,0.16666666666666666,0.5777777777777777,0.2982456140350877,0.35714285714285715,0.3888888888888889,0.21052631578947367,0.16666666666666666,,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.5,,0.041666666666666664,84.56029790890862,0.75,18.792079207920793,15.317307692307692,18.15841584158416,14.413461538461538,0.2826086956521739,0.46153846153846156,0.5454545454545454,0.5833333333333334,0.29347826086956524,0.3333333333333333,0.391304347826087,0.4444444444444444,0.31521739130434784,0.3448275862068966,0.35714285714285715,0.5,,,,,0.10869565217391304,0.4,0.4,0.75,0.6428571428571429,0.3333333333333333,,,,,0.14285714285714285,,,0.3076923076923077,,,,0.23076923076923078,0.3333333333333333,0.391304347826087,0.4,0.4475,0.5435269230769231,0.46835,0.09900990099009901,0.10989010989010989,0.1511627906976744,0.13953488372093023,8.982926829268292,25.95,0.1782178217821782,,,,,,,,1610612746,2004,2003-04,True
1882-1894-2039-2549-77,1610612746,"Elton Brand, Corey Maggette, Keyon Dooling, Chris Kaman, Doug Overton","Brand, Maggette, Dooling, Kaman, Overton",1882-1894-2039-2549-77,LAC,3284.0,5,55.0,-2.0,102.0,103.0,8.0,20.0,17.0,205,15.0,23.0,4.0,6.0,1.0,2.0,14.0,33.0,12.0,31.0,1.0,2.0,,1.0,1.0,1.0,5.0,11.0,1.0,1.0,,2.0,41.0,87.0,6.0,13.0,8.0,108.0,110.0,9.0,14.0,1.0,2.0,2.0,23.0,3.0,7.0,1.0,3.0,,9.0,52.0,30.0,18.0,,6.0,10.0,5.0,5.0,,26.0,6.0,32.0,5.0,1.0,11.0,7.0,8.0,70.0,4.0,13.0,1.0,3.0,31.0,2.0,36.0,18.0,54.0,,10.0,7.0,3.0,9.0,3.0,5.0,7.0,,4.0,,,16.0,2.0,1.0,15.0,31.0,3.0,2.0,12.0,,,6.0,,4.0,,,4.0,,,4.0,1.0,1.0,,,85.0,9.0,8.0,4.0,0.6341463414634146,0.6842105263157895,1.0,0.46153846153846156,0.5,0.3333333333333333,0.5,0.47126436781609193,0.6428571428571429,0.42857142857142855,0.5,0.65625,0.45,0.5094339622641509,0.6764705882352942,0.4090909090909091,0.13,,0.05747126436781609,0.13043478260869565,0.06060606060606061,,,0.5625,1.0,0.5,0.7560975609756098,0.2826086956521739,0.6,0.6666666666666666,0.7391304347826086,0.3269230769230769,0.5,0.42105263157894735,0.05263157894736842,0.6,1.0,0.5,0.8,0.8947368421052632,0.6,,,89.89037758830695,0.25,16.352941176470587,15.689320388349515,15.323529411764707,15.087378640776699,0.23,0.6521739130434783,0.75,0.7333333333333333,0.33,0.42424242424242425,0.45161290322580644,0.5,0.31,0.3870967741935484,0.3870967741935484,0.6666666666666666,0.02,0.5,0.5,1.0,0.11,0.45454545454545453,0.45454545454545453,1.0,0.375,0.6666666666666666,0.25,0.0625,,,0.0625,1.0,1.0,0.2,0.5,0.1,1.0,0.2,,0.36,0.5,0.4668282828282828,0.49386785714285714,0.4882166666666667,0.05660377358490566,0.06451612903225806,0.21296296296296297,0.08333333333333333,9.956321839080461,26.607692307692307,0.0784313725490196,,,1.0,,,,,1610612746,2004,2003-04,True
1882-1894-2047-2060-2250,1610612746,"Elton Brand, Corey Maggette, Quentin Richardson, Marko Jaric, Bobby Simmons","Brand, Maggette, Richardson, Jaric, Simmons",1882-1894-2047-2060-2250,LAC,3152.0,14,53.0,7.0,112.0,110.0,70.0,60.0,8.0,222,19.0,25.0,2.0,4.0,12.0,16.0,9.0,18.0,9.0,19.0,,7.0,,,,5.0,4.0,12.0,,2.0,2.0,8.0,37.0,62.0,4.0,19.0,47.0,133.0,126.0,3.0,6.0,,2.0,1.0,7.0,20.0,33.0,2.0,13.0,35.0,81.0,40.0,34.0,9.0,3.0,4.0,12.0,4.0,5.0,,20.0,3.0,23.0,3.0,,10.0,4.0,6.0,49.0,4.0,6.0,1.0,5.0,19.0,4.0,28.0,11.0,39.0,,10.0,9.0,1.0,8.0,3.0,7.0,6.0,,1.0,,,14.0,2.0,8.0,17.0,33.0,,1.0,60.0,3.0,1.0,18.0,13.0,9.0,1.0,,8.0,,1.0,10.0,8.0,,,,126.0,81.0,70.0,10.0,0.5405405405405406,0.5714285714285714,0.75,0.21052631578947367,,0.15384615384615385,0.21052631578947367,0.5967741935483871,0.5,0.6060606060606061,0.5308641975308642,0.375,0.5,0.6055045871559633,0.35,0.5869565217391305,0.2345679012345679,,0.08064516129032258,0.12,0.1111111111111111,,,0.5714285714285714,1.0,0.25,0.5588235294117647,0.24,0.45454545454545453,0.26666666666666666,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.1,0.25,0.2857142857142857,0.6470588235294118,0.4444444444444444,0.5,0.4,1.0,,101.42131979695432,0.8,14.357142857142858,14.036363636363637,13.544642857142858,13.472727272727273,0.30864197530864196,0.76,0.8636363636363636,0.5263157894736842,0.2222222222222222,0.5,0.5625,0.4444444444444444,0.2345679012345679,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.08641975308641975,,,,0.14814814814814814,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,,,,,0.25,,,0.34782608695652173,0.75,0.10869565217391304,,0.17391304347826086,0.25,0.5432098765432098,0.3333333333333333,0.4807561728395061,0.47248999999999997,0.4856641304347826,0.1875,0.23376623376623376,0.05263157894736842,0.6090225563909775,8.180645161290322,25.01578947368421,0.625,,,,1.0,,,,1610612746,2004,2003-04,True
1882-2047-2060-2067-2549,1610612746,"Elton Brand, Quentin Richardson, Marko Jaric, Eddie House, Chris Kaman","Brand, Richardson, Jaric, House, Kaman",1882-2047-2060-2067-2549,LAC,2988.0,5,50.0,-17.0,90.0,92.0,13.0,21.0,12.0,182,20.0,34.0,6.0,10.0,2.0,3.0,1.0,10.0,14.0,27.0,1.0,5.0,,,,,1.0,8.0,1.0,1.0,,,35.0,71.0,2.0,13.0,9.0,85.0,102.0,6.0,13.0,1.0,1.0,,15.0,7.0,11.0,,,,14.0,28.0,42.0,3.0,3.0,12.0,8.0,1.0,9.0,,14.0,1.0,15.0,,1.0,10.0,,4.0,31.0,2.0,13.0,,10.0,19.0,2.0,31.0,15.0,46.0,1.0,9.0,8.0,1.0,11.0,,8.0,5.0,,3.0,,1.0,16.0,1.0,2.0,11.0,19.0,1.0,3.0,11.0,,1.0,5.0,,7.0,,,5.0,1.0,1.0,7.0,4.0,,1.0,,70.0,14.0,13.0,2.0,0.4,0.4827586206896552,0.5,0.15384615384615385,1.0,,0.15384615384615385,0.49295774647887325,0.46153846153846156,0.6363636363636364,0.4523809523809524,0.5357142857142857,0.6363636363636364,0.47191011235955055,0.5357142857142857,0.6363636363636364,0.15476190476190477,,0.1267605633802817,0.23529411764705882,0.1,,,0.6875,1.0,,0.5428571428571428,0.3611111111111111,0.7692307692307693,0.18181818181818182,0.6041666666666666,0.3191489361702128,0.5,0.2222222222222222,0.3076923076923077,0.2857142857142857,,0.6875,0.4,0.42857142857142855,0.8181818181818182,0.5,0.02631578947368421,87.71084337349399,0.5714285714285714,16.322222222222223,16.51086956521739,15.833333333333334,15.228260869565217,0.40476190476190477,0.5882352941176471,0.7692307692307693,0.5,0.11904761904761904,0.1,0.1111111111111111,,0.32142857142857145,0.5185185185185185,0.5185185185185185,0.2857142857142857,0.05952380952380952,0.2,0.2,1.0,0.09523809523809523,0.125,0.125,,0.7142857142857143,0.6,,,,,0.07142857142857142,1.0,,0.2727272727272727,0.6666666666666666,,,,,0.5595238095238095,0.125,0.5001011904761905,0.5254083333333334,0.4296181818181818,0.056179775280898875,0.06578947368421052,0.17647058823529413,0.16470588235294117,8.480281690140846,24.153846153846153,0.14444444444444443,,,,,,,,1610612746,2004,2003-04,True
1882-2047-2250-2549-77,1610612746,"Elton Brand, Quentin Richardson, Bobby Simmons, Chris Kaman, Doug Overton","Brand, Richardson, Simmons, Kaman, Overton",1882-2047-2250-2549-77,LAC,2804.0,9,47.0,15.0,87.0,89.0,12.0,11.0,12.0,176,12.0,23.0,3.0,4.0,1.0,2.0,6.0,21.0,11.0,19.0,,2.0,,,,,6.0,13.0,1.0,2.0,1.0,2.0,29.0,63.0,6.0,15.0,18.0,94.0,79.0,4.0,7.0,1.0,2.0,5.0,16.0,4.0,5.0,1.0,2.0,8.0,19.0,26.0,32.0,18.0,,6.0,13.0,6.0,4.0,,13.0,6.0,19.0,6.0,,5.0,4.0,4.0,44.0,3.0,10.0,,4.0,28.0,1.0,33.0,13.0,46.0,5.0,8.0,2.0,6.0,5.0,2.0,4.0,7.0,1.0,1.0,,1.0,12.0,1.0,2.0,6.0,16.0,1.0,3.0,22.0,,,7.0,3.0,5.0,,,4.0,,1.0,5.0,3.0,,,1.0,78.0,19.0,12.0,2.0,0.4482758620689655,0.5,1.0,0.4,0.5,0.5,0.4,0.4603174603174603,0.5714285714285714,0.8,0.48717948717948717,0.6111111111111112,0.7857142857142857,0.5340909090909091,0.6666666666666666,0.8636363636363636,0.19230769230769232,,0.06349206349206349,0.13043478260869565,0.047619047619047616,,,0.4166666666666667,1.0,,0.6666666666666666,0.29411764705882354,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3023255813953488,0.36363636363636365,0.4,,0.14285714285714285,1.0,0.5,0.9090909090909091,0.6190476190476191,0.6666666666666666,,0.1282051282051282,90.3851640513552,0.6,14.839080459770114,17.0,13.977011494252874,16.202247191011235,0.2948717948717949,0.5217391304347826,0.6,0.4166666666666667,0.2692307692307692,0.2857142857142857,0.3,0.6666666666666666,0.24358974358974358,0.5789473684210527,0.5789473684210527,0.36363636363636365,0.02564102564102564,,,,0.16666666666666666,0.46153846153846156,0.46153846153846156,1.0,0.4444444444444444,0.75,,,,,0.2222222222222222,0.5,1.0,0.2857142857142857,0.5,,,0.2857142857142857,0.5,0.48717948717948717,0.46153846153846156,0.491875,0.5305714285714286,0.4936214285714286,0.08235294117647059,0.1,0.1702127659574468,0.20212765957446807,8.468253968253968,25.033333333333335,0.13793103448275862,,,,,,,,1610612746,2004,2003-04,True
