EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,HeaveAttempts,PenaltyOffPoss,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,Corner3Assists,Steals,BadPassSteals,LostBallSteals,NonShootingFoulsDrawn,PenaltyFg2Pct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,Loose Ball Fouls,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,SelfOReb,SecondChanceFg2Pct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsUnassisted3s,Fg3aBlocked,OffThreePtRebounds,LostBallTurnovers,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffArc3ReboundPct,FTOffRebounds,OffFTReboundPct,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,BlockedAtRim,PenaltyAtRimAccuracy,PenaltyTurnovers,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1904-2416-252-406-965,1610612747,"Devean George, Kareem Rush, Karl Malone, Shaquille O'Neal, Derek Fisher","George, Rush, Malone, O'Neal, Fisher",1904-2416-252-406-965,LAL,288.0,3,5.0,2.0,9.0,9.0,5.0,18.0,,,3.0,,1.0,4.0,6.0,,1.0,10.0,8.0,8.0,,1.0,,4.0,,4.0,,,8.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,,,,0.6666666666666666,0.5714285714285714,0.5555555555555556,0.14285714285714285,1.0,1.0,1.0,,1.0,90.0,17.0,15.0,17.0,15.0,,,,,0.42857142857142855,0.14285714285714285,,,,0.14285714285714285,,0.41985,11.983333333333334,25.4,1.0,3.0,3.0,2.0,,,1.0,3.0,,,1.0,,,,,5.0,3.0,,,,,0.16666666666666666,,,,0.3333333333333333,,,0.42857142857142855,1.0,1.0,1.0,,0.3333333333333333,0.375,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,0.1,,,,1.0,,,,,1.0,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,0.3333333333333333,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-252-56-977,1610612747,"Devean George, Kareem Rush, Karl Malone, Gary Payton, Kobe Bryant","George, Rush, Malone, Payton, Bryant",1904-2416-252-56-977,LAL,25.0,1,,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,115.19999999999999,13.0,12.0,13.0,12.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-252-965-977,1610612747,"Devean George, Kareem Rush, Karl Malone, Derek Fisher, Kobe Bryant","George, Rush, Malone, Fisher, Bryant",1904-2416-252-965-977,LAL,77.0,2,1.0,,2.0,3.0,3.0,5.0,,,,,1.0,,,1.0,2.0,3.0,3.0,,3.0,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,,,,,3.0,,,,1.0,0.5,0.5,,0.75,0.75,1.0,,,1.0,,,93.5064935064935,9.0,19.666666666666668,9.0,19.666666666666668,,,,,,0.5,,,,1.0,,0.4635,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,1.0,2.0,3.0,1.0,3.0,2.0,,0.5,,0.75,,0.75,1.0,,,,,,0.5,,0.4635,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-2567-56-977,1610612747,"Devean George, Kareem Rush, Brian Cook, Gary Payton, Kobe Bryant","George, Rush, Cook, Payton, Bryant",1904-2416-2567-56-977,LAL,10.0,1,,-2.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-2575-406-965,1610612747,"Devean George, Kareem Rush, Luke Walton, Shaquille O'Neal, Derek Fisher","George, Rush, Walton, O'Neal, Fisher",1904-2416-2575-406-965,LAL,206.0,1,3.0,4.0,5.0,5.0,,10.0,,,,2.0,3.0,,,2.0,3.0,12.0,8.0,,6.0,3.0,2.0,,2.0,2.0,2.0,,6.0,1.0,2.0,3.0,,,,2.0,11.0,,,,1.0,0.6666666666666666,0.6666666666666666,,1.0,0.8571428571428571,1.0,,0.5,0.6666666666666666,0.5,,69.90291262135922,18.2,23.0,17.8,20.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5493,,25.5,1.0,,,6.0,,,,,,,1.0,,,1.0,,8.0,3.0,,,,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,0.5,0.5,1.0,,1.0,,,,,,,0.08333333333333333,0.08333333333333333,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-296-406-965,1610612747,"Devean George, Kareem Rush, Rick Fox, Shaquille O'Neal, Derek Fisher","George, Rush, Fox, O'Neal, Fisher",1904-2416-296-406-965,LAL,112.0,1,2.0,-1.0,3.0,3.0,,6.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,,,,,77.14285714285714,20.0,17.333333333333332,20.0,17.333333333333332,0.6666666666666666,0.5,0.5,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5397166666666667,,24.0,1.0,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5692,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-406-56-977,1610612747,"Devean George, Kareem Rush, Shaquille O'Neal, Gary Payton, Kobe Bryant","George, Rush, O'Neal, Payton, Bryant",1904-2416-406-56-977,LAL,119.0,2,2.0,9.0,4.0,5.0,3.0,9.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,10.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,2.0,2.0,2.0,,,,2.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.25,0.25,,1.0,1.0,1.0,,108.90756302521008,9.5,16.2,9.5,16.2,0.5,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.75,1.0,0.535325,1.9000000000000001,27.4,,,,1.0,,,,,,,,,,1.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,0.5,0.6666666666666666,,4.0,,,1.0,1.0,,,,3.0,1.0,1.0,10.0,,10.0,4.0,,1.0,,1.125,,1.25,,,,,,,0.25,1.0,0.535325,,1.0,1.0,2.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2416-406-965-977,1610612747,"Devean George, Kareem Rush, Shaquille O'Neal, Derek Fisher, Kobe Bryant","George, Rush, O'Neal, Fisher, Bryant",1904-2416-406-965-977,LAL,52.0,2,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,0.5,0.5,0.5,,,1.0,1.0,1.0,,83.07692307692308,18.0,16.0,18.0,16.0,0.5,1.0,1.0,1.0,0.5,,,,,0.5,,0.5187,4.25,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-2575-56-977,1610612747,"Devean George, Karl Malone, Luke Walton, Gary Payton, Kobe Bryant","George, Malone, Walton, Payton, Bryant",1904-252-2575-56-977,LAL,22.0,1,,-2.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-2575-965-977,1610612747,"Devean George, Karl Malone, Luke Walton, Derek Fisher, Kobe Bryant","George, Malone, Walton, Fisher, Bryant",1904-252-2575-965-977,LAL,82.0,1,1.0,,2.0,2.0,1.0,4.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,,,70.2439024390244,25.0,16.0,15.5,12.5,1.0,,,,,,,,,1.0,,0.5387,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,0.5,0.5,,0.5,0.5,,,,,,,0.5548,,,,2.0,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,0.5548,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,0.5,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-296-406-965,1610612747,"Devean George, Karl Malone, Rick Fox, Shaquille O'Neal, Derek Fisher","George, Malone, Fox, O'Neal, Fisher",1904-252-296-406-965,LAL,41.0,1,1.0,,2.0,2.0,2.0,4.0,,,1.0,,,1.0,1.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,140.4878048780488,8.0,12.5,7.0,12.5,,,,,1.0,,,,,,,0.4921,4.2,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,2.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,0.4921,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-406-56-965,1610612747,"Devean George, Karl Malone, Shaquille O'Neal, Gary Payton, Derek Fisher","George, Malone, O'Neal, Payton, Fisher",1904-252-406-56-965,LAL,383.0,3,6.0,-4.0,11.0,11.0,10.0,22.0,4.0,5.0,4.0,1.0,1.0,5.0,9.0,1.0,1.0,13.0,17.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,9.0,2.0,0.4,0.4,1.0,1.0,1.0,0.5555555555555556,0.65,0.5909090909090909,0.1,0.5,0.25,0.25,,,82.7154046997389,20.363636363636363,14.454545454545455,19.545454545454547,14.0,0.5,0.8,1.0,0.5,0.4,0.1,1.0,1.0,1.0,0.6,1.0,0.488085,4.733333333333333,24.4,2.0,,,,2.0,6.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,0.1111111111111111,0.2,,0.5,0.5,0.6666666666666666,,,,,,0.5555,0.2727272727272727,0.3,,4.0,,,,,,,4.0,2.0,,,2.0,,2.0,4.0,,,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,0.63065,0.3076923076923077,0.15384615384615385,0.36363636363636365,2.0,1.0,,,,,,1.0,,,,,,,0.5,1.0,0.25,0.25,,,,,1.0,,,,,,2.0,2.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,2.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-406-56-977,1610612747,"Devean George, Karl Malone, Shaquille O'Neal, Gary Payton, Kobe Bryant","George, Malone, O'Neal, Payton, Bryant",1904-252-406-56-977,LAL,20708.0,20,345.0,5.0,599.0,606.0,106.0,1205.0,110.0,182.0,121.0,25.0,66.0,207.0,426.0,33.0,88.0,606.0,601.0,246.0,96.0,66.0,25.0,123.0,32.0,155.0,24.0,69.0,342.0,160.0,232.0,311.0,48.0,34.0,100.0,137.0,529.0,13.0,0.5942028985507246,0.6507936507936508,0.9696969696969697,0.375,0.375,0.4859154929577465,0.4990272373540856,0.5153846153846153,0.17120622568093385,0.48,0.6896551724137931,0.6990291262135923,0.6352941176470588,0.7096774193548387,83.79370291674715,17.390651085141904,16.98184818481848,16.642737896494157,16.173267326732674,0.3540856031128405,0.6043956043956044,0.7051282051282052,0.6272727272727273,0.23540856031128404,0.12840466926070038,0.3787878787878788,0.3787878787878788,0.96,0.5252918287937743,0.3787878787878788,0.4912177042801556,7.64906103286385,24.63181818181818,70.0,51.0,123.0,93.0,61.0,168.0,29.0,33.0,63.0,16.0,79.0,11.0,52.0,49.0,8.0,158.0,66.0,34.0,17.0,34.0,15.0,0.06807511737089202,0.14285714285714285,0.9411764705882353,0.2889908256880734,0.29044117647058826,0.25333333333333335,0.4411764705882353,0.23929961089494164,0.4146341463414634,0.4146341463414634,0.6470588235294118,0.5139198113207547,0.1164021164021164,0.13778705636743216,,106.0,1.0,6.0,5.0,12.0,1.0,7.0,77.0,63.0,7.0,15.0,113.0,56.0,113.0,106.0,0.14285714285714285,0.4666666666666667,0.5367647058823529,0.5576923076923077,0.5273972602739726,0.565,0.7272727272727273,0.2112676056338028,0.7450980392156863,0.08823529411764706,0.16666666666666666,1.0,0.15384615384615385,0.4166666666666667,0.4919826923076923,0.12706270627062707,0.18646864686468648,0.17696160267111852,26.0,46.0,8.0,22.0,2.0,3.0,4.0,33.0,26.0,8.0,47.0,22.0,25.0,18.0,0.5238095238095238,0.7407407407407407,0.38016528925619836,0.3898305084745763,0.042801556420233464,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,0.038461538461538464,0.6666666666666666,6.0,13.0,0.4027777777777778,26.0,40.0,35.0,36.0,21.0,12.0,0.5737704918032787,0.6923076923076923,0.04938271604938271,0.45652173913043476,0.5882352941176471,0.65,3.0,,16.0,14.0,1.0,5.0,,0.024793388429752067,,0.2962962962962963,0.2857142857142857,0.3076923076923077,0.3,,,13.0,15.0,16.0,0.5769230769230769,16.0,1.0,4.0,2.0,14.0,3.0,1.0,2.0,0.014705882352941176,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-406-965-977,1610612747,"Devean George, Karl Malone, Shaquille O'Neal, Derek Fisher, Kobe Bryant","George, Malone, O'Neal, Fisher, Bryant",1904-252-406-965-977,LAL,1082.0,10,18.0,-5.0,37.0,31.0,17.0,68.0,5.0,7.0,4.0,,4.0,13.0,24.0,,5.0,32.0,37.0,16.0,,4.0,,8.0,,8.0,,3.0,16.0,3.0,9.0,16.0,6.0,5.0,11.0,7.0,25.0,1.0,0.6153846153846154,0.6666666666666666,,,,0.5416666666666666,0.4482758620689655,0.48484848484848486,0.1724137931034483,0.5454545454545454,0.6,0.8,0.5,,90.49907578558225,15.378378378378379,16.548387096774192,14.324324324324325,16.129032258064516,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.6,0.13793103448275862,0.13793103448275862,,,,0.41379310344827586,,0.41560517241379313,11.183333333333332,25.18,6.0,7.0,13.0,6.0,5.0,10.0,1.0,4.0,7.0,1.0,7.0,3.0,5.0,4.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,0.041666666666666664,0.14285714285714285,1.0,0.7,0.5384615384615384,1.0,0.5,0.4482758620689655,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.44164000000000003,0.03333333333333333,0.04,,19.0,,,,3.0,,,7.0,12.0,,4.0,20.0,5.0,20.0,19.0,,,0.6,0.4375,0.5833333333333334,0.5,1.0,0.6666666666666666,1.0,,,,0.1875,,0.432453125,0.21875,0.625,0.5135135135135135,4.0,1.0,,1.0,,1.0,1.0,7.0,6.0,,4.0,2.0,2.0,3.0,0.5833333333333334,1.0,0.25,0.25,0.034482758620689655,,,,0.25,0.0625,,1.0,,,3.0,4.0,3.0,2.0,1.0,1.0,0.6,1.0,0.07692307692307693,1.0,0.8,0.75,,,,1.0,,,,,,,,0.3333333333333333,,,,,3.0,,0.75,4.0,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-252-56-965-977,1610612747,"Devean George, Karl Malone, Gary Payton, Derek Fisher, Kobe Bryant","George, Malone, Payton, Fisher, Bryant",1904-252-56-965-977,LAL,68.0,3,1.0,,3.0,2.0,2.0,5.0,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,,105.88235294117648,17.0,8.5,17.0,8.5,,,,,0.5,0.5,,,,0.5,,0.37405,8.3,25.2,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,,,,,1.0,,1.0,,,,0.5,,0.37405,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2567-56-965-977,1610612747,"Devean George, Brian Cook, Gary Payton, Derek Fisher, Kobe Bryant","George, Cook, Payton, Fisher, Bryant",1904-2567-56-965-977,LAL,18.0,1,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,16.0,2.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2575-406-56-965,1610612747,"Devean George, Luke Walton, Shaquille O'Neal, Gary Payton, Derek Fisher","George, Walton, O'Neal, Payton, Fisher",1904-2575-406-56-965,LAL,194.0,1,3.0,,6.0,6.0,3.0,12.0,3.0,3.0,1.0,,,3.0,4.0,,,7.0,7.0,6.0,,,,3.0,,3.0,,3.0,6.0,2.0,3.0,3.0,,,,3.0,7.0,2.0,1.0,1.0,,,,0.75,0.75,0.5833333333333334,,,1.0,1.0,,1.0,89.0721649484536,16.833333333333332,15.5,16.833333333333332,15.5,0.75,1.0,1.0,1.0,0.25,,,,,0.75,,0.524775,2.4,,,,,1.0,,,,,,1.0,,,,,,6.0,4.0,,,,,,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-2575-406-56-977,1610612747,"Devean George, Luke Walton, Shaquille O'Neal, Gary Payton, Kobe Bryant","George, Walton, O'Neal, Payton, Bryant",1904-2575-406-56-977,LAL,341.0,3,6.0,4.0,11.0,10.0,3.0,21.0,4.0,5.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,11.0,7.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,11.0,,0.75,0.75,1.0,0.5,0.5,0.5714285714285714,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.5,0.8,0.8,1.0,0.5,88.68035190615835,12.909090909090908,19.9,12.909090909090908,19.9,0.5555555555555556,0.8,0.8,0.75,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.7777777777777778,0.5,0.54625,3.1142857142857143,24.8,,,1.0,,,2.0,,,,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,0.1111111111111111,,,,,,,,2.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,0.3577,,,0.18181818181818182,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612747,2004,2003-04,False
1904-296-406-56-977,1610612747,"Devean George, Rick Fox, Shaquille O'Neal, Gary Payton, Kobe Bryant","George, Fox, O'Neal, Payton, Bryant",1904-296-406-56-977,LAL,28.0,1,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,0.5,0.5,0.5,,1.0,1.0,1.0,,154.28571428571428,3.0,12.5,3.0,12.5,0.5,1.0,1.0,,,0.5,,,,1.0,,0.5119,,28.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2004,2003-04,False
