EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,DefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFG2A,OffThreePtRebounds,LostBallSteals,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyDefPoss,ShortMidRangeAssists,TwoPtShootingFoulsDrawn,BlockedShortMidRange,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyAtRimFGA,Fg2aBlocked,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,Loose Ball Fouls,ShortMidRangePctBlocked,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,Travels,Technical Free Throw Trips,SecondChanceAtRimFGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,SelfOReb,Offensive Fouls,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,SecondChanceTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BadPassTurnovers,OffCorner3ReboundPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,3SecondViolations,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1502-2211-2399-2554-422,1610612744,"Adonal Foyle, Troy Murphy, Mike Dunleavy, Mickael Pietrus, Avery Johnson","Foyle, Murphy, Dunleavy, Pietrus, Johnson",1502-2211-2399-2554-422,GSW,336.0,2,6.0,3.0,10.0,11.0,21.0,,,4.0,2.0,5.0,9.0,6.0,,,,,,,,9.0,,,0.4,0.3333333333333333,0.5,90.0,15.8,16.181818181818183,15.8,15.181818181818182,,,,,0.6666666666666666,0.16666666666666666,0.37928333333333336,14.959999999999999,10.0,,,,,,,1.0,5.0,,,5.0,,1.0,5.0,9.0,,,,,,,6.0,6.0,2.0,9.0,10.0,,,0.3333333333333333,,0.5,0.16666666666666666,,,,,,,,,0.37928333333333336,,1.0,23.6,1.0,,1.0,4.0,3.0,3.0,,,,,0.16666666666666666,,,,,,,4.0,6.0,1.0,,1.0,1.0,,,0.5714285714285714,0.625,0.5,1.0,,,,,,,,0.6,6.0,,1.0,,,,0.14285714285714285,0.16666666666666666,,2.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,2.0,0.4,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,1.0,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2211-2399-384-422,1610612744,"Adonal Foyle, Troy Murphy, Mike Dunleavy, Calbert Cheaney, Avery Johnson","Foyle, Murphy, Dunleavy, Cheaney, Johnson",1502-2211-2399-384-422,GSW,834.0,6,14.0,3.0,28.0,26.0,54.0,6.0,9.0,3.0,12.0,22.0,34.0,31.0,10.0,5.0,5.0,1.0,10.0,2.0,6.0,32.0,0.4166666666666667,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.6296296296296297,93.23741007194245,14.964285714285714,15.961538461538462,14.642857142857142,14.5,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.13636363636363635,0.4090909090909091,0.43773636363636365,6.931818181818182,6.0,2.0,,,,,,,10.0,,2.0,4.0,,,3.0,7.0,,,,,2.0,2.0,6.0,12.0,2.0,7.0,6.0,,,0.5,1.0,0.7,,0.2,0.2,,,,,,,0.56225,0.058823529411764705,0.20588235294117646,,0.21428571428571427,6.0,10.0,14.0,5.0,,1.0,1.0,4.0,0.25,0.45454545454545453,0.6,0.6,,,,,3.0,4.0,,,,,,,0.5,0.5,,,,,1.0,,5.0,,,0.5,7.0,4.0,5.0,,0.5,0.6666666666666666,0.2,0.2,1.0,,1.0,,,1.0,3.0,,1.0,1.0,1.0,,0.6666666666666666,,,,,1.0,0.5425,3.0,2.0,2.0,0.09090909090909091,0.2222222222222222,0.75,1.0,,2.0,2.0,0.5,0.6666666666666666,1.0,,1.0,,,,2.0,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2211-2554-384-422,1610612744,"Adonal Foyle, Troy Murphy, Mickael Pietrus, Calbert Cheaney, Avery Johnson","Foyle, Murphy, Pietrus, Cheaney, Johnson",1502-2211-2554-384-422,GSW,927.0,3,15.0,-1.0,26.0,26.0,52.0,6.0,10.0,5.0,11.0,22.0,25.0,26.0,12.0,6.0,6.0,2.0,12.0,5.0,9.0,19.0,0.5454545454545454,0.6666666666666666,0.5,0.4583333333333333,0.46296296296296297,80.77669902912622,16.807692307692307,18.846153846153847,16.076923076923077,17.807692307692307,0.4166666666666667,0.6,0.6666666666666666,0.3333333333333333,0.20833333333333334,0.5,0.47775625000000005,6.677272727272728,7.0,4.0,,1.0,,,,2.0,3.0,,6.0,4.0,,,2.0,8.0,,,,1.0,5.0,6.0,16.0,6.0,,8.0,7.0,,,0.75,0.75,0.8,0.08333333333333333,0.45454545454545453,0.38461538461538464,,0.041666666666666664,,,,,0.471725,0.24,0.32,24.25,0.2692307692307692,2.0,7.0,10.0,3.0,2.0,2.0,1.0,5.0,0.4,0.2916666666666667,0.2857142857142857,0.3333333333333333,,,,,9.0,10.0,2.0,1.0,2.0,1.0,,,0.6923076923076923,0.6923076923076923,0.75,0.5,,,3.0,,1.0,,,0.625,,2.0,3.0,1.0,1.0,1.0,0.1111111111111111,0.12,2.0,3.0,3.0,2.0,,1.0,3.0,,1.0,1.0,1.0,,0.5,,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4882333333333333,2.0,2.0,2.0,0.09090909090909091,0.1,0.5,1.0,0.14285714285714285,2.0,3.0,0.75,1.0,1.0,,2.0,1.0,,,4.0,,2.0,,0.6,,0.041666666666666664,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2399-2554-361-384,1610612744,"Adonal Foyle, Mike Dunleavy, Mickael Pietrus, Clifford Robinson, Calbert Cheaney","Foyle, Dunleavy, Pietrus, Robinson, Cheaney",1502-2399-2554-361-384,GSW,523.0,3,9.0,10.0,15.0,17.0,32.0,8.0,9.0,3.0,10.0,18.0,20.0,10.0,12.0,6.0,6.0,4.0,12.0,2.0,3.0,12.0,0.6,0.75,0.5555555555555556,0.5263157894736842,0.5263157894736842,88.10707456978967,16.066666666666666,16.58823529411765,15.066666666666666,16.58823529411765,0.47368421052631576,0.8888888888888888,0.8888888888888888,0.5,0.15789473684210525,0.5263157894736842,0.4921333333333333,5.811111111111111,4.0,4.0,,1.0,,,,1.0,,,8.0,4.0,,,,4.0,,,1.0,,5.0,5.0,16.0,,,4.0,4.0,,,0.5,0.8,0.5,0.05263157894736842,0.625,0.625,0.5,0.05263157894736842,,,,,0.4561,0.4,0.2,59.1,0.26666666666666666,1.0,6.0,8.0,,,1.0,1.0,2.0,0.5,0.3157894736842105,0.16666666666666666,0.25,,,,,7.0,11.0,1.0,,1.0,1.0,,,0.875,0.9,1.0,1.0,,,5.0,,,,,1.0,8.0,1.0,,,0.5,1.0,,,3.0,1.0,4.0,1.0,2.0,2.0,1.0,,0.8,0.8,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.6,0.5188200000000001,2.0,2.0,,0.1111111111111111,,0.5,,0.3333333333333333,2.0,2.0,0.5,1.0,,,3.0,,,,4.0,,,,0.6,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2399-2554-422-461,1610612744,"Adonal Foyle, Mike Dunleavy, Mickael Pietrus, Avery Johnson, Popeye Jones","Foyle, Dunleavy, Pietrus, Johnson, Jones",1502-2399-2554-422-461,GSW,86.0,1,1.0,2.0,2.0,3.0,5.0,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,,0.5,0.5,0.5,83.72093023255813,12.5,20.333333333333332,12.5,18.666666666666668,,,,,0.5,,0.35785,13.6,2.0,,,,,,,,,,,2.0,,,,2.0,,,,,,,1.0,,,2.0,2.0,,,0.5,,0.5,,,,,,,,,,0.35785,,1.0,,1.0,1.0,1.0,2.0,,,,,,,0.5,1.0,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2399-361-384-422,1610612744,"Adonal Foyle, Mike Dunleavy, Clifford Robinson, Calbert Cheaney, Avery Johnson","Foyle, Dunleavy, Robinson, Cheaney, Johnson",1502-2399-361-384-422,GSW,345.0,4,6.0,,12.0,10.0,22.0,5.0,8.0,2.0,5.0,10.0,11.0,11.0,4.0,2.0,2.0,2.0,4.0,,4.0,6.0,0.4,0.5,0.5,0.45454545454545453,0.5,91.82608695652173,14.5,17.1,13.5,16.3,0.7272727272727273,0.625,0.7142857142857143,0.4,0.18181818181818182,0.8181818181818182,0.5298318181818181,5.41,3.0,3.0,,,,,,1.0,1.0,1.0,5.0,2.0,,,,4.0,,,,,2.0,2.0,6.0,1.0,,4.0,3.0,,,1.0,1.25,1.0,0.09090909090909091,0.4,0.3333333333333333,0.5,,,,,,0.61195,0.45454545454545453,0.36363636363636365,22.7,0.25,,,6.0,1.0,,2.0,1.0,3.0,0.6666666666666666,,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,,,0.5,0.6,0.3333333333333333,1.0,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,0.09090909090909091,0.1,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,1.0,0.5497,2.0,1.0,1.0,0.1,0.125,1.0,,,2.0,2.0,1.0,1.0,,,2.0,1.0,,,2.0,,1.0,1.0,,,0.09090909090909091,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2399-361-384-89,1610612744,"Adonal Foyle, Mike Dunleavy, Clifford Robinson, Calbert Cheaney, Nick Van Exel","Foyle, Dunleavy, Robinson, Cheaney, Van Exel",1502-2399-361-384-89,GSW,371.0,2,6.0,-2.0,10.0,10.0,20.0,3.0,4.0,2.0,3.0,6.0,10.0,12.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,8.0,0.3333333333333333,0.3333333333333333,0.5,0.5625,0.5555555555555556,77.62803234501348,17.6,19.5,16.6,18.4,0.5,0.75,0.75,0.3333333333333333,0.25,0.75,0.54426875,7.233333333333333,,1.0,1.0,2.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,2.0,1.0,2.0,5.0,2.0,,,,0.5,,,0.5,,0.25,0.3333333333333333,0.5,0.5,0.25,0.5,0.5,,,,0.2,,25.45,,,,4.0,,,3.0,1.0,3.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,1.0,0.5,0.3333333333333333,0.4,1.0,,1.0,0.5,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,0.1111111111111111,0.14285714285714285,1.0,,1.0,,1.0,1.0,,,0.5,0.5,1.0,0.5,,0.5,,,,0.5,0.5688,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2554-361-384-422,1610612744,"Adonal Foyle, Mickael Pietrus, Clifford Robinson, Calbert Cheaney, Avery Johnson","Foyle, Pietrus, Robinson, Cheaney, Johnson",1502-2554-361-384-422,GSW,155.0,1,3.0,1.0,5.0,4.0,9.0,1.0,2.0,,1.0,2.0,5.0,4.0,,,1.0,,3.0,,,5.0,,,0.5,0.8333333333333334,0.8333333333333334,83.61290322580645,16.2,18.5,16.2,18.5,0.6666666666666666,0.5,1.0,,,1.0,0.5793,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,22.8,,,,2.0,,,1.0,1.0,2.0,0.5,,,,3.0,,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1502-2554-384-422-461,1610612744,"Adonal Foyle, Mickael Pietrus, Calbert Cheaney, Avery Johnson, Popeye Jones","Foyle, Pietrus, Cheaney, Johnson, Jones",1502-2554-384-422-461,GSW,174.0,1,3.0,4.0,6.0,7.0,13.0,1.0,1.0,,1.0,3.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.5,107.58620689655173,11.0,15.428571428571429,10.5,15.428571428571429,0.2,1.0,1.0,1.0,,0.6,0.5097400000000001,3.9333333333333336,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,5.0,3.0,1.0,2.0,2.0,7.0,,,,1.0,2.0,2.0,5.0,4.0,,7.0,6.0,0.5,0.5,0.5,1.25,0.5,0.4,1.0,0.6666666666666666,,0.2,1.0,1.0,0.2,1.0,0.5097400000000001,0.7142857142857143,1.0,23.65,1.0,,2.0,,,,,,1.0,,0.4,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,1.0,0.5,1.0,1.0,,,1.0,1.0,1.0,,,,,,7.0,,2.0,,1.0,,0.2857142857142857,0.4,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,,,,,,0.5,0.623325,1.0,1.0,1.0,0.3333333333333333,,0.2,,0.5,1.0,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,0.5,0.2,1.0,0.5,,,1.0,,,,,,0.2,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2202-2399-2554,1610612744,"Rusty LaRue, Brian Cardinal, Jason Richardson, Mike Dunleavy, Mickael Pietrus","LaRue, Cardinal, Richardson, Dunleavy, Pietrus",1601-2073-2202-2399-2554,GSW,7.0,2,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,411.42857142857144,,3.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2202-2399-361,1610612744,"Rusty LaRue, Brian Cardinal, Jason Richardson, Mike Dunleavy, Clifford Robinson","LaRue, Cardinal, Richardson, Dunleavy, Robinson",1601-2073-2202-2399-361,GSW,29.0,2,,-3.0,3.0,4.0,7.0,,,,,,6.0,9.0,,,,,,,,6.0,,,,,0.75,347.58620689655174,2.0,5.75,2.0,5.75,,,,,,1.0,,,3.0,,,1.0,,1.0,,1.0,6.0,,,,,1.0,6.0,6.0,,,1.0,,,,,6.0,3.0,6.0,3.0,,,,,0.75,1.0,,,,1.0,,,1.0,,,,1.0,55.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2202-361-384,1610612744,"Rusty LaRue, Brian Cardinal, Jason Richardson, Clifford Robinson, Calbert Cheaney","LaRue, Cardinal, Richardson, Robinson, Cheaney",1601-2073-2202-361-384,GSW,141.0,1,2.0,2.0,5.0,5.0,10.0,,1.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,,4.0,,1.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,102.12765957446808,15.0,13.2,15.0,13.2,0.25,,,,0.25,0.5,0.4396,9.233333333333333,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,0.25,,,,0.25,,,,,,,,25.2,,1.0,1.0,,,,,,1.0,,0.25,1.0,1.0,,,,,3.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2399-384-956,1610612744,"Rusty LaRue, Brian Cardinal, Mike Dunleavy, Calbert Cheaney, Erick Dampier","LaRue, Cardinal, Dunleavy, Cheaney, Dampier",1601-2073-2399-384-956,GSW,74.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,2.0,,,0.5,0.5,0.5,77.83783783783784,21.5,15.5,21.5,15.5,0.5,1.0,1.0,,,0.5,0.39605,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2554-361-384,1610612744,"Rusty LaRue, Brian Cardinal, Mickael Pietrus, Clifford Robinson, Calbert Cheaney","LaRue, Cardinal, Pietrus, Robinson, Cheaney",1601-2073-2554-361-384,GSW,52.0,1,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,55.38461538461538,23.0,29.0,23.0,29.0,1.0,1.0,1.0,1.0,,1.0,0.5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2554-361-956,1610612744,"Rusty LaRue, Brian Cardinal, Mickael Pietrus, Clifford Robinson, Erick Dampier","LaRue, Cardinal, Pietrus, Robinson, Dampier",1601-2073-2554-361-956,GSW,149.0,1,2.0,-2.0,5.0,4.0,9.0,,,3.0,,4.0,,2.0,,,,,,,2.0,,,,,,,86.97986577181207,14.0,19.75,13.6,19.75,,,,,0.75,,0.386625,14.025,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,0.25,0.25,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,2.0,1.0,0.25,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-2554-384-956,1610612744,"Rusty LaRue, Brian Cardinal, Mickael Pietrus, Calbert Cheaney, Erick Dampier","LaRue, Cardinal, Pietrus, Cheaney, Dampier",1601-2073-2554-384-956,GSW,2.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2073-361-384-956,1610612744,"Rusty LaRue, Brian Cardinal, Clifford Robinson, Calbert Cheaney, Erick Dampier","LaRue, Cardinal, Robinson, Cheaney, Dampier",1601-2073-361-384-956,GSW,148.0,1,2.0,2.0,4.0,3.0,7.0,2.0,2.0,2.0,3.0,4.0,6.0,4.0,2.0,1.0,1.0,,2.0,,3.0,4.0,0.3333333333333333,0.5,0.75,0.75,0.75,68.1081081081081,17.75,25.666666666666668,17.75,25.666666666666668,0.5,1.0,1.0,,0.5,0.5,0.473875,9.3,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,,4.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,0.5,0.5,1.0,1.0,0.5766,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
1601-2202-2399-361-384,1610612744,"Rusty LaRue, Jason Richardson, Mike Dunleavy, Clifford Robinson, Calbert Cheaney","LaRue, Richardson, Dunleavy, Robinson, Cheaney",1601-2202-2399-361-384,GSW,39.0,1,1.0,3.0,2.0,2.0,4.0,,1.0,,,1.0,3.0,,,,,,,,1.0,3.0,,,,,0.5,147.69230769230768,4.5,15.0,2.5,15.0,1.0,,,,,1.0,0.3299,3.3,,1.0,,,,,,,3.0,,,,,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,0.3299,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612744,2004,2003-04,True
2049-2061-2073-2399-384,1610612744,"Speedy Claxton, Dan Langhi, Brian Cardinal, Mike Dunleavy, Calbert Cheaney","Claxton, Langhi, Cardinal, Dunleavy, Cheaney",2049-2061-2073-2399-384,GSW,84.0,1,1.0,,2.0,2.0,4.0,,,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,,2.0,,,4.0,0.5,0.5,1.0,1.0,1.0,68.57142857142857,23.0,19.0,23.0,19.0,,,,,0.5,,0.36525,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2004,2003-04,True
