EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyDefPoss,Corner3FGA,FG3A,FTDefRebounds,NonShootingPenaltyNonTakeFouls,FG3APct,DefFTReboundPct,DefAtRimReboundPct,Corner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassSteals,Technical Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,ShortMidRangeAssists,PenaltyTurnovers,BlockedShortMidRange,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGA,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,OffAtRimReboundPct,PenaltyCorner3Frequency,DefCorner3ReboundPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,Travels,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,BlockedCorner3,SecondChanceAtRimPctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,PtsUnassisted3s,StepOutOfBoundsTurnovers,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
1065-1800-2091-2409-2429,1610612749,"Erick Strickland, Damon Jones, Daniel Santiago, Marcus Haislip, Dan Gadzuric","Strickland, Jones, Santiago, Haislip, Gadzuric",1065-1800-2091-2409-2429,MIL,853.0,2,14.0,-7.0,32.0,31.0,3.0,63.0,7.0,,5.0,7.0,18.0,1.0,27.0,34.0,1.0,3.0,12.0,6.0,10.0,,24.0,,9.0,11.0,2.0,13.0,2.0,,3.0,7.0,2.0,1.0,24.0,0.8571428571428571,0.8571428571428571,0.3888888888888889,0.5,0.5,0.5,,0.8181818181818182,0.8333333333333334,0.6666666666666666,106.35404454865181,14.8125,12.225806451612904,14.53125,11.96774193548387,0.2692307692307692,0.19230769230769232,,,,0.4632076923076923,0.037037037037037035,0.05263157894736842,0.1111111111111111,9.683333333333334,15.0,2.0,8.0,1.0,2.0,0.3076923076923077,1.0,0.875,0.07692307692307693,0.5384615384615384,25.3,7.0,4.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,,5.0,2.0,,4.0,,1.0,2.0,,,,5.0,7.0,0.5,0.5,0.5,,,,1.0,0.13333333333333333,,,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.2,1.0,0.3883,0.47785,0.18518518518518517,0.21875,5.0,2.0,6.0,5.0,4.0,5.0,3.0,0.8333333333333334,0.6,,1.0,1.0,,0.5,0.5,0.5,,,1.0,1.0,,6.0,2.0,3.0,6.0,2.0,1.0,,,0.6666666666666666,0.23076923076923078,0.4,1.0,3.0,,,,0.2,,4.0,1.0,4.0,1.0,12.0,4.0,4.0,4.0,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,2.0,,,,0.5,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-1800-2409-2429-389,1610612749,"Erick Strickland, Damon Jones, Marcus Haislip, Dan Gadzuric, Toni Kukoc","Strickland, Jones, Haislip, Gadzuric, Kukoc",1065-1800-2409-2429-389,MIL,77.0,1,1.0,1.0,2.0,2.0,,4.0,,1.0,1.0,2.0,2.0,,4.0,3.0,,,4.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,74.8051948051948,15.0,23.5,15.0,22.0,,0.5,1.0,1.0,1.0,0.4674,,,,9.75,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2072-2091-389,1610612749,"Erick Strickland, Desmond Mason, Michael Redd, Daniel Santiago, Toni Kukoc","Strickland, Mason, Redd, Santiago, Kukoc",1065-2046-2072-2091-389,MIL,548.0,1,9.0,3.0,17.0,17.0,1.0,34.0,,3.0,10.0,5.0,12.0,7.0,20.0,17.0,,2.0,6.0,3.0,4.0,2.0,9.0,,5.0,7.0,2.0,9.0,,,4.0,4.0,7.0,3.0,18.0,0.6,0.75,0.4166666666666667,0.43333333333333335,0.5277777777777778,0.5,,0.8333333333333334,0.75,0.6666666666666666,89.34306569343066,15.705882352941176,16.529411764705884,14.941176470588236,16.529411764705884,,0.6666666666666666,0.3,0.3,0.6666666666666666,0.43446666666666667,0.16666666666666666,0.2,0.1,15.575000000000001,8.0,1.0,3.0,1.0,,0.2,1.0,1.0,0.06666666666666667,0.3333333333333333,25.3,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,2.0,4.0,,1.0,2.0,1.0,,1.0,,,2.0,1.0,0.5,0.5,0.5,,,0.2857142857142857,0.5,0.2222222222222222,,,,0.13333333333333333,1.0,1.0,0.5,,,0.5,1.0,0.3543,0.3543,0.1,0.058823529411764705,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,,,,,2.0,,,2.0,,,,0.2857142857142857,,0.13333333333333333,,,1.0,,,,,1.0,,,1.0,,3.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2072-2409-693,1610612749,"Erick Strickland, Desmond Mason, Michael Redd, Marcus Haislip, Joe Smith","Strickland, Mason, Redd, Haislip, Smith",1065-2046-2072-2409-693,MIL,95.0,1,2.0,-3.0,3.0,3.0,,6.0,,,2.0,1.0,3.0,,2.0,5.0,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,0.5,,90.94736842105263,19.666666666666668,12.0,19.666666666666668,12.0,,0.6666666666666666,,,,0.44006666666666666,,,,10.933333333333332,3.0,,,,,,,1.0,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2072-2429-389,1610612749,"Erick Strickland, Desmond Mason, Michael Redd, Dan Gadzuric, Toni Kukoc","Strickland, Mason, Redd, Gadzuric, Kukoc",1065-2046-2072-2429-389,MIL,689.0,3,11.0,,22.0,23.0,4.0,45.0,3.0,1.0,3.0,6.0,13.0,4.0,22.0,22.0,,2.0,10.0,5.0,7.0,1.0,16.0,,3.0,6.0,5.0,11.0,,,2.0,7.0,5.0,2.0,20.0,0.8333333333333334,0.8333333333333334,0.46153846153846156,0.5,0.55,0.3333333333333333,,0.3,0.42857142857142855,0.16666666666666666,94.04934687953556,15.181818181818182,15.434782608695652,14.272727272727273,14.217391304347826,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4914777777777778,0.10526315789473684,0.14285714285714285,0.09090909090909091,5.323076923076924,6.0,2.0,5.0,,1.0,0.2777777777777778,,,0.1111111111111111,0.6666666666666666,25.7,6.0,3.0,7.0,,1.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,,,1.0,,4.0,6.0,0.2,0.2,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.5714285714285714,0.75,0.5,,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.42857142857142855,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,,0.5138,0.42552,0.18181818181818182,0.2727272727272727,3.0,,7.0,,,,,0.42857142857142855,,,2.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,4.0,,,3.0,,,3.0,2.0,3.0,,1.0,1.0,0.16666666666666666,,,3.0,2.0,1.0,0.5,,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,1.0,0.4,,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,2.0,,1.0,,,1.0,0.3333333333333333,,,,,,,,,0.5,,,,1.0,,1.0,0.5,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2072-2551-389,1610612749,"Erick Strickland, Desmond Mason, Michael Redd, T.J. Ford, Toni Kukoc","Strickland, Mason, Redd, Ford, Kukoc",1065-2046-2072-2551-389,MIL,23.0,1,,,4.0,4.0,,8.0,,,,1.0,1.0,2.0,4.0,4.0,,,2.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,3.0,4.0,2.0,4.0,1.0,1.0,1.0,0.5,0.5,,,,,,500.86956521739125,3.5,2.25,3.5,2.25,,,,,,0.5715,0.5,0.6666666666666666,,,4.0,,1.0,1.0,3.0,0.5,1.0,,,1.0,28.1,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,1.0,,,,,,,4.0,4.0,1.0,0.5,0.5,,,,,,,,,0.5,1.0,1.0,1.0,,,0.5,1.0,,0.5715,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2072-389-693,1610612749,"Erick Strickland, Desmond Mason, Michael Redd, Toni Kukoc, Joe Smith","Strickland, Mason, Redd, Kukoc, Smith",1065-2046-2072-389-693,MIL,338.0,2,6.0,-2.0,11.0,13.0,1.0,24.0,1.0,1.0,2.0,3.0,7.0,3.0,15.0,17.0,,2.0,2.0,1.0,2.0,,5.0,,1.0,3.0,1.0,4.0,,,1.0,4.0,4.0,1.0,13.0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.6818181818181818,1.0,,0.25,0.375,0.3333333333333333,102.24852071005917,12.0,15.846153846153847,12.0,12.846153846153847,0.1111111111111111,0.2222222222222222,0.5,0.5,,0.45516666666666666,0.1,0.125,0.13333333333333333,6.914285714285714,13.0,,2.0,,3.0,0.2222222222222222,,,,0.6666666666666666,24.45,6.0,2.0,4.0,,,,1.0,1.0,2.0,2.0,10.0,4.0,1.0,1.0,1.0,2.0,,,1.0,,10.0,6.0,0.5,1.0,1.0,0.14285714285714285,0.25,0.25,0.5,0.25,,,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.5,,,,,0.4581,0.40965,0.6666666666666666,0.5454545454545454,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,,1.0,,,,0.2222222222222222,0.5,,1.0,,,0.5,,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2091-2409-2551,1610612749,"Erick Strickland, Desmond Mason, Daniel Santiago, Marcus Haislip, T.J. Ford","Strickland, Mason, Santiago, Haislip, Ford",1065-2046-2091-2409-2551,MIL,260.0,1,4.0,9.0,8.0,8.0,,16.0,2.0,,1.0,4.0,5.0,2.0,13.0,4.0,,,4.0,2.0,3.0,,7.0,,1.0,3.0,,3.0,,,2.0,2.0,2.0,,13.0,0.5,0.5,0.8,0.9166666666666666,0.9285714285714286,,,0.3333333333333333,0.5,,88.61538461538463,13.25,19.25,13.25,18.375,0.3333333333333333,0.16666666666666666,,,,0.5185666666666667,,,,6.659999999999999,8.0,,1.0,1.0,,0.16666666666666666,1.0,,,0.5,25.8,8.0,2.0,2.0,2.0,2.0,2.0,,4.0,5.0,2.0,13.0,4.0,,1.0,,1.0,,,1.0,,13.0,8.0,0.8,0.9166666666666666,0.9285714285714286,,,,1.0,,,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,0.5185666666666667,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2091-2409-389,1610612749,"Erick Strickland, Desmond Mason, Daniel Santiago, Marcus Haislip, Toni Kukoc","Strickland, Mason, Santiago, Haislip, Kukoc",1065-2046-2091-2409-389,MIL,236.0,1,4.0,4.0,7.0,7.0,1.0,14.0,2.0,2.0,3.0,3.0,6.0,2.0,8.0,4.0,,,4.0,2.0,2.0,1.0,4.0,,2.0,3.0,1.0,4.0,1.0,,,,3.0,2.0,8.0,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.5,,,0.5,0.42857142857142855,0.5,85.42372881355932,15.857142857142858,17.857142857142858,14.571428571428571,14.285714285714286,0.2857142857142857,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.44020714285714285,0.25,0.2857142857142857,,10.85,,,1.0,,,0.14285714285714285,,,,0.2857142857142857,24.5,,1.0,1.0,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.25,,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,,,,,0.3679,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2091-2551-693,1610612749,"Erick Strickland, Desmond Mason, Daniel Santiago, T.J. Ford, Joe Smith","Strickland, Mason, Santiago, Ford, Smith",1065-2046-2091-2551-693,MIL,198.0,3,3.0,2.0,6.0,8.0,,14.0,,,,2.0,2.0,2.0,9.0,7.0,,,,,1.0,,3.0,,1.0,2.0,,2.0,1.0,1.0,,,4.0,2.0,9.0,,,1.0,0.875,0.75,,,1.0,0.6666666666666666,,101.81818181818183,14.333333333333334,14.0,14.333333333333334,13.75,,,,,,0.546425,0.3333333333333333,0.5,,,2.0,,2.0,,,0.5,,,,1.0,25.9,2.0,2.0,2.0,,,,,,,,3.0,4.0,,,,1.0,,,,,3.0,2.0,,1.5,0.75,,,,0.5,,,1.0,1.0,0.5,1.0,1.0,,,,,,,0.58785,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,1.0,,,,0.5,1.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2409-2429-389,1610612749,"Erick Strickland, Desmond Mason, Marcus Haislip, Dan Gadzuric, Toni Kukoc","Strickland, Mason, Haislip, Gadzuric, Kukoc",1065-2046-2409-2429-389,MIL,467.0,3,8.0,14.0,17.0,14.0,1.0,31.0,1.0,3.0,4.0,7.0,12.0,3.0,23.0,9.0,1.0,1.0,10.0,5.0,7.0,3.0,16.0,1.0,7.0,8.0,4.0,12.0,2.0,1.0,,2.0,7.0,4.0,22.0,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.625,0.6052631578947368,0.16666666666666666,0.5,0.875,0.8888888888888888,1.0,95.58886509635974,13.470588235294118,17.0,13.117647058823529,16.642857142857142,0.0625,0.25,0.75,0.75,1.0,0.517725,0.21052631578947367,0.26666666666666666,0.043478260869565216,6.25,,1.0,4.0,,,0.25,,1.0,0.0625,0.6875,25.325,2.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,,4.0,4.0,3.0,2.0,2.0,1.0,1.0,,,,4.0,2.0,1.0,1.0,1.0,0.25,0.42857142857142855,0.4,1.0,0.42857142857142855,,,1.0,0.4375,0.42857142857142855,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,0.59085,0.5198,0.17391304347826086,0.11764705882352941,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,,,,0.5,,,1.0,,,3.0,,,3.0,,,,,,0.1875,,,,,,0.5,,,2.0,,2.0,,6.0,2.0,2.0,2.0,1.0,0.5,,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,1.0,,,1.0,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2409-2551-389,1610612749,"Erick Strickland, Desmond Mason, Marcus Haislip, T.J. Ford, Toni Kukoc","Strickland, Mason, Haislip, Ford, Kukoc",1065-2046-2409-2551-389,MIL,126.0,1,2.0,4.0,3.0,3.0,,6.0,1.0,,,1.0,1.0,2.0,7.0,3.0,,,2.0,1.0,2.0,,5.0,,1.0,2.0,,2.0,,,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.25,1.1666666666666667,,,1.0,0.5,1.0,68.57142857142857,17.0,25.0,17.0,25.0,0.5,,,,,0.449725,0.3333333333333333,0.5,,8.7,,,1.0,1.0,,0.5,1.0,,,0.5,25.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,0.5,,,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2409-2551-693,1610612749,"Erick Strickland, Desmond Mason, Marcus Haislip, T.J. Ford, Joe Smith","Strickland, Mason, Haislip, Ford, Smith",1065-2046-2409-2551-693,MIL,158.0,1,3.0,2.0,5.0,5.0,1.0,10.0,1.0,,1.0,,2.0,6.0,6.0,4.0,2.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,6.0,3.0,4.0,,,,,0.6,1.0,,0.5,0.5,1.0,91.13924050632912,18.4,13.2,16.0,11.2,0.5,0.5,,,,0.38385,0.6,0.6,0.3333333333333333,11.2,3.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,0.5,,0.5,,,,,,,,,,,,,0.3804,,0.2,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2429-2551-389,1610612749,"Erick Strickland, Desmond Mason, Dan Gadzuric, T.J. Ford, Toni Kukoc","Strickland, Mason, Gadzuric, Ford, Kukoc",1065-2046-2429-2551-389,MIL,78.0,2,1.0,1.0,2.0,3.0,,5.0,,,,,,,3.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,3.0,,,,1.5,1.5,,,0.5,0.5,,92.3076923076923,12.5,17.666666666666668,12.5,16.666666666666668,,,,,,0.55815,,,,,3.0,,1.0,,,1.0,,1.0,,1.0,25.0,2.0,,,,,,,,,,3.0,,,,,,,,,,3.0,2.0,,1.5,1.5,,,,,,,,,,,,,,,,,,0.55815,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2046-2429-2551-693,1610612749,"Erick Strickland, Desmond Mason, Dan Gadzuric, T.J. Ford, Joe Smith","Strickland, Mason, Gadzuric, Ford, Smith",1065-2046-2429-2551-693,MIL,286.0,3,5.0,,10.0,9.0,1.0,19.0,1.0,,2.0,2.0,5.0,1.0,5.0,5.0,,2.0,4.0,2.0,2.0,,4.0,,1.0,4.0,1.0,5.0,1.0,,1.0,2.0,2.0,,3.0,1.0,1.0,0.4,0.2857142857142857,0.3125,1.0,,0.5,0.5,,95.66433566433567,14.3,15.88888888888889,14.1,14.777777777777779,0.14285714285714285,0.2857142857142857,,,,0.4747642857142857,,,0.4,8.7,6.0,,2.0,1.0,,0.2857142857142857,1.0,0.5,,0.5714285714285714,26.95,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,2.0,1.0,,1.0,,3.0,4.0,1.0,1.0,0.75,,,,0.5,0.2,,,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,0.5702,0.6,0.4,2.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,2.0,,,2.0,1.0,1.0,,,1.0,0.2857142857142857,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
1065-2072-2091-2551-389,1610612749,"Erick Strickland, Michael Redd, Daniel Santiago, T.J. Ford, Toni Kukoc","Strickland, Redd, Santiago, Ford, Kukoc",1065-2072-2091-2551-389,MIL,274.0,1,5.0,8.0,10.0,9.0,2.0,19.0,3.0,,1.0,1.0,5.0,5.0,19.0,11.0,1.0,3.0,,,4.0,,12.0,,1.0,2.0,3.0,5.0,,,3.0,6.0,6.0,2.0,16.0,,,0.2,0.7777777777777778,0.7916666666666666,0.5,,1.0,0.5,,99.85401459854015,11.9,17.22222222222222,11.3,17.11111111111111,0.3333333333333333,0.1111111111111111,,,,0.4518888888888889,0.18181818181818182,0.2857142857142857,0.15789473684210525,11.08,9.0,2.0,4.0,1.0,3.0,0.4444444444444444,1.0,1.0,0.2222222222222222,0.5555555555555556,24.625,7.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,3.0,14.0,2.0,,,3.0,,,,1.0,,14.0,7.0,0.25,0.7857142857142857,0.7777777777777778,,,0.75,,0.75,1.0,,,0.1111111111111111,1.0,1.0,,,,0.14285714285714285,1.0,0.48015,0.44515714285714286,0.7368421052631579,0.7,,,1.0,,,,,,,1.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,,1.0,,,,0.2222222222222222,0.14285714285714285,2.0,,,,,0.2857142857142857,,2.0,1.0,4.0,3.0,12.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,False
