EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,BadPassTurnovers,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,Fg2aBlocked,Corner3Assists,Steals,LostBallSteals,FG2APctBlocked,AtRimPctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,LongMidRangePctBlocked,PenaltyAtRimFGM,PenaltyFG2M,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,BadPassSteals,HeaveAttempts,LongMidRangeAssists,LongMidRangePctAssisted,Defensive 3 Seconds Violations,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,ShortMidRangeAssists,ShortMidRangePctAssisted,OffCorner3ReboundPct,3SecondViolations,SecondChanceTurnovers,Travels,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveMakes,SecondChanceArc3FGM,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
1065-1496-1510-2046-2429,1610612749,"Erick Strickland, Keith Van Horn, Brevin Knight, Desmond Mason, Dan Gadzuric","Strickland, Van Horn, Knight, Mason, Gadzuric",1065-1496-1510-2046-2429,MIL,91.0,1,2.0,-4.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,94.94505494505495,13.666666666666666,16.666666666666668,13.666666666666666,16.0,1.0,0.4059,0.5,0.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1730-1800-2072,1610612749,"Erick Strickland, Keith Van Horn, Brian Skinner, Damon Jones, Michael Redd","Strickland, Van Horn, Skinner, Jones, Redd",1065-1496-1730-1800-2072,MIL,36.0,1,1.0,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,,1.0,2.0,3.0,,,,,,2.0,,1.0,0.16666666666666666,,1.0,1.0,1.0,160.0,6.0,12.0,4.5,12.0,,0.5392,,,2.25,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.3785,0.5392,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1730-2046-2072,1610612749,"Erick Strickland, Keith Van Horn, Brian Skinner, Desmond Mason, Michael Redd","Strickland, Van Horn, Skinner, Mason, Redd",1065-1496-1730-2046-2072,MIL,478.0,2,8.0,2.0,15.0,14.0,29.0,2.0,13.0,1.0,18.0,16.0,5.0,7.0,11.0,2.0,1.0,3.0,1.0,6.0,1.0,1.0,11.0,0.5625,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.6666666666666666,87.36401673640167,18.6,14.214285714285714,17.2,13.928571428571429,0.125,0.4736333333333333,0.0625,0.07692307692307693,6.061538461538461,2.0,3.0,6.0,2.0,,4.0,1.0,,,3.0,1.0,4.0,,,2.0,,0.5,1.0,0.5,1.0,1.0,0.375,0.5,,0.5625,0.4844,0.2839,,0.13333333333333333,8.0,5.0,2.0,2.0,5.0,1.0,3.0,1.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,4.0,10.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.2857142857142857,0.4,1.0,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.75,0.53125,0.75,0.875,0.1875,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.4,0.3125,0.4,0.4,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.3888888888888889,29.866666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1730-2046-2409,1610612749,"Erick Strickland, Keith Van Horn, Brian Skinner, Desmond Mason, Marcus Haislip","Strickland, Van Horn, Skinner, Mason, Haislip",1065-1496-1730-2046-2409,MIL,108.0,1,2.0,3.0,3.0,3.0,6.0,1.0,2.0,,5.0,2.0,1.0,1.0,1.0,,,,,1.0,,,5.0,0.8333333333333334,,1.0,1.0,1.0,80.0,18.333333333333332,17.666666666666668,18.333333333333332,17.666666666666668,0.3333333333333333,0.5137166666666667,,,9.95,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,3.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,0.8333333333333334,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1730-2072-389,1610612749,"Erick Strickland, Keith Van Horn, Brian Skinner, Michael Redd, Toni Kukoc","Strickland, Van Horn, Skinner, Redd, Kukoc",1065-1496-1730-2072-389,MIL,124.0,1,2.0,2.0,4.0,3.0,7.0,,3.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,4.0,0.75,1.0,0.5,0.5,,81.29032258064515,19.75,15.0,19.25,14.333333333333334,,0.5796,0.25,0.25,2.6,,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,0.6666666666666666,1.0,,0.6666666666666666,0.6223,,,,3.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,2.0,,,4.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2046-2429,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Dan Gadzuric","Strickland, Van Horn, Jones, Mason, Gadzuric",1065-1496-1800-2046-2429,MIL,139.0,1,2.0,,4.0,4.0,8.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,,,,,,2.0,1.0,4.0,0.5,,1.0,1.0,1.0,82.87769784172662,17.0,17.75,17.0,17.75,0.6666666666666666,0.40850000000000003,0.25,0.25,11.333333333333334,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2046-389,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Toni Kukoc","Strickland, Van Horn, Jones, Mason, Kukoc",1065-1496-1800-2046-389,MIL,245.0,1,4.0,-4.0,7.0,7.0,14.0,1.0,7.0,,6.0,10.0,1.0,2.0,5.0,,,2.0,2.0,3.0,,,2.0,0.375,,0.5,0.6666666666666666,,82.28571428571429,17.285714285714285,17.714285714285715,15.285714285714286,17.714285714285715,0.125,0.45914375,,,4.6000000000000005,6.0,3.0,4.0,2.0,2.0,3.0,5.0,,4.0,3.0,1.0,3.0,,4.0,6.0,0.3333333333333333,0.75,1.0,0.6,1.0,,0.5,0.6666666666666666,0.3333333333333333,0.625,0.5066,0.428675,0.6666666666666666,0.8571428571428571,7.0,3.0,2.0,,2.0,,1.0,1.0,3.0,,1.0,2.0,,4.0,1.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,,1.0,2.0,,,,2.0,,1.0,,,,,,,,0.3333333333333333,0.5,,,,0.42857142857142855,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.125,,,0.5,,,0.5,,0.75,0.75,0.3333333333333333,0.25,,,0.125,,,,1.0,0.16666666666666666,,0.6666666666666666,25.9,,,,1.0,,,,0.14285714285714285,,,,,,,,,,2.0,2.0,1.0,2.0,0.4,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2046-693,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Desmond Mason, Joe Smith","Strickland, Van Horn, Jones, Mason, Smith",1065-1496-1800-2046-693,MIL,220.0,1,4.0,3.0,8.0,8.0,16.0,2.0,6.0,1.0,7.0,4.0,2.0,4.0,6.0,2.0,1.0,3.0,,2.0,2.0,,3.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,104.72727272727273,13.875,13.625,12.375,12.5,0.3333333333333333,0.45275,,,11.75,8.0,2.0,1.0,,1.0,2.0,6.0,1.0,7.0,2.0,2.0,2.0,1.0,7.0,8.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.42805,0.45275,1.0,1.0,5.0,1.0,,2.0,3.0,,,,3.0,,,2.0,,4.0,,2.0,4.0,,2.0,,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,0.5,,,,0.5,1.0,0.5,1.0,1.0,,,,1.0,,0.5,,,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,0.5714285714285714,,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,3.0,0.5,0.5,,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2072-2429,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Michael Redd, Dan Gadzuric","Strickland, Van Horn, Jones, Redd, Gadzuric",1065-1496-1800-2072-2429,MIL,37.0,1,1.0,1.0,2.0,2.0,4.0,,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,2.0,0.5,,,,,155.67567567567568,3.0,15.5,3.0,15.5,,0.6079,,,2.6,2.0,,1.0,,1.0,,1.0,,2.0,,,,,2.0,2.0,0.5,,,,,,0.5,,0.5,1.0,,0.6079,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5,,,0.5,,,,,,,,1.0,1.0,1.0,,,,0.5,,,,,0.5,,,67.7,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
1065-1496-1800-2072-389,1610612749,"Erick Strickland, Keith Van Horn, Damon Jones, Michael Redd, Toni Kukoc","Strickland, Van Horn, Jones, Redd, Kukoc",1065-1496-1800-2072-389,MIL,189.0,1,3.0,,5.0,5.0,10.0,1.0,2.0,,4.0,4.0,1.0,3.0,3.0,,,1.0,,1.0,,,4.0,0.5,,1.0,1.0,,76.19047619047619,22.4,15.4,22.4,15.4,0.25,0.432625,,,9.45,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,0.5,,,,,2.0,,,1.0,1.0,,1.0,,2.0,,2.0,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,0.5,0.5,,,,1.0,,0.5,,,0.5,,,,,1.0,,,,,,0.25,1.0,1.0,0.25,,,,,,,,24.3,1.0,,1.0,,,,,,,1.0,1.0,0.25,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2004,2003-04,True
