EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,team_id,year,season,team_vs
1508-1883-221-349-754,1610612745,"Maurice Taylor, Steve Francis, Clar. Weatherspoon, Mark Jackson, Jim Jackson","Taylor, Francis, Weatherspoon, Jackson, Jackson",1508-1883-221-349-754,HOU,1092.0,7,18.0,-6.0,31.0,32.0,5.0,5.0,7.0,63.0,6.0,11.0,4.0,5.0,1.0,3.0,3.0,10.0,4.0,7.0,1.0,2.0,13.0,28.0,1.0,4.0,3.0,32.0,38.0,6.0,7.0,,12.0,2.0,4.0,7.0,10.0,16.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,10.0,7.0,1.0,10.0,,11.0,7.0,18.0,2.0,2.0,2.0,,1.0,1.0,3.0,3.0,8.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,20.0,7.0,5.0,,0.38461538461538464,0.5555555555555556,0.25,0.25,0.4642857142857143,0.8571428571428571,0.5,0.453125,0.8571428571428571,0.7,0.47058823529411764,0.8571428571428571,0.7,0.125,0.6666666666666666,,0.5882352941176471,0.4666666666666667,1.0,0.6111111111111112,0.3888888888888889,0.5714285714285714,0.5,0.6,0.6,1.0,,83.07692307692308,0.5,17.451612903225808,17.21875,16.483870967741936,16.15625,0.34375,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.3125,0.3,0.3333333333333333,0.3333333333333333,0.21875,0.5714285714285714,0.5714285714285714,0.75,0.0625,0.5,0.5,0.7142857142857143,0.8,,0.6,0.3333333333333333,0.46875,0.5,0.4526171875,0.5049714285714286,0.5018,0.058823529411764705,0.06666666666666667,0.375,0.21875,7.921428571428572,24.775,0.16129032258064516,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,0.4,0.3333333333333333,,0.0625,,,0.2,1.0,,,,,,,,,8.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,0.03571428571428571,,0.1,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1883-2397-2411-754,1610612745,"Maurice Taylor, Steve Francis, Yao Ming, Bostjan Nachbar, Jim Jackson","Taylor, Francis, Ming, Nachbar, Jackson",1508-1883-2397-2411-754,HOU,1184.0,10,20.0,-16.0,36.0,38.0,14.0,13.0,4.0,74.0,4.0,6.0,,,1.0,1.0,1.0,1.0,5.0,11.0,1.0,4.0,10.0,18.0,2.0,8.0,9.0,35.0,51.0,,1.0,3.0,3.0,1.0,3.0,10.0,12.0,8.0,,4.0,1.0,6.0,8.0,3.0,1.0,2.0,18.0,2.0,1.0,9.0,1.0,11.0,5.0,16.0,2.0,2.0,7.0,,3.0,2.0,9.0,7.0,11.0,1.0,11.0,2.0,3.0,2.0,3.0,1.0,32.0,10.0,14.0,,0.6,0.6,0.25,0.25,0.5555555555555556,,0.3333333333333333,0.5,,0.16666666666666666,0.5483870967741935,0.5,0.45,0.3076923076923077,0.7777777777777778,1.0,0.6,0.25,0.3333333333333333,0.5555555555555556,0.35714285714285715,,0.6666666666666666,0.5,0.6,0.3333333333333333,,90.0,0.3333333333333333,17.47222222222222,14.605263157894736,16.38888888888889,13.31578947368421,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,0.038461538461538464,1.0,1.0,1.0,0.4230769230769231,0.45454545454545453,0.45454545454545453,0.4,0.15384615384615385,0.25,0.25,,,,0.16666666666666666,1.0,0.5384615384615384,0.25,0.4723288461538461,,0.4842416666666667,0.07142857142857142,0.1,0.08571428571428572,0.2857142857142857,11.488888888888889,24.35,0.3888888888888889,4.0,2.0,,1.0,,3.0,8.0,6.0,2.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,,0.5,,0.3333333333333333,0.6666666666666666,0.15384615384615385,1.0,0.3333333333333333,0.16666666666666666,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,0.25,0.25,1.0,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1883-2397-349-754,1610612745,"Maurice Taylor, Steve Francis, Yao Ming, Mark Jackson, Jim Jackson","Taylor, Francis, Ming, Jackson, Jackson",1508-1883-2397-349-754,HOU,2521.0,11,42.0,3.0,79.0,76.0,32.0,26.0,8.0,155.0,9.0,16.0,1.0,2.0,2.0,2.0,3.0,12.0,8.0,18.0,2.0,5.0,20.0,46.0,3.0,9.0,22.0,71.0,68.0,2.0,6.0,2.0,6.0,6.0,11.0,26.0,26.0,14.0,3.0,4.0,2.0,13.0,15.0,8.0,,5.0,32.0,6.0,4.0,22.0,1.0,27.0,7.0,34.0,8.0,4.0,9.0,2.0,7.0,11.0,20.0,7.0,19.0,2.0,27.0,8.0,4.0,4.0,4.0,3.0,65.0,26.0,32.0,4.0,0.65,0.6842105263157895,0.3333333333333333,0.375,0.43478260869565216,0.3333333333333333,0.5454545454545454,0.44545454545454544,0.2857142857142857,0.46875,0.5220588235294118,0.375,0.5652173913043478,0.16363636363636364,0.45,1.0,0.8148148148148148,0.24,0.4444444444444444,0.7222222222222222,0.22580645161290322,0.2222222222222222,0.8888888888888888,0.75,0.8,0.4,0.5,88.53629512098374,0.75,17.417721518987342,15.06578947368421,16.759493670886076,14.263157894736842,0.2909090909090909,0.5625,0.6923076923076923,0.8888888888888888,0.21818181818181817,0.25,0.2727272727272727,,0.32727272727272727,0.4444444444444444,0.4444444444444444,0.625,0.09090909090909091,0.4,0.4,0.2857142857142857,0.5,,0.125,1.0,0.45454545454545453,0.5,0.45664166666666667,0.4366583333333333,0.43244666666666665,0.12903225806451613,0.1509433962264151,0.08450704225352113,0.36619718309859156,9.434782608695652,26.244444444444444,0.4050632911392405,4.0,2.0,1.0,3.0,1.0,5.0,11.0,6.0,2.0,1.0,1.0,2.0,2.0,8.0,6.0,0.6666666666666666,0.2,0.16666666666666666,0.42857142857142855,0.1111111111111111,,0.07272727272727272,0.5,0.125,0.1875,0.3333333333333333,1.0,,,,,1.0,,1.0,2.0,1.0,4.0,,1.0,,,4.0,1.0,1.0,,1.0,1.0,,,,,,,3.0,,,,0.08695652173913043,0.1875,0.08333333333333333,,,,,0.3333333333333333,,0.25,0.25,1.0,,,,0.14285714285714285,,,,,,,,,1610612745,2004,2003-04,False
1508-1883-2397-754-983,1610612745,"Maurice Taylor, Steve Francis, Yao Ming, Jim Jackson, Moochie Norris","Taylor, Francis, Ming, Jackson, Norris",1508-1883-2397-754-983,HOU,271.0,4,5.0,-3.0,6.0,10.0,2.0,6.0,,16.0,,,,,,,1.0,3.0,1.0,2.0,,,2.0,5.0,,,1.0,5.0,8.0,,,,,1.0,2.0,3.0,2.0,2.0,,,,1.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,4.0,,4.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,5.0,3.0,2.0,1.0,0.5,0.5,,,0.4,,0.5,0.4,,0.5,0.4166666666666667,,0.5,,0.5,1.0,1.0,,0.5,0.75,,,,,1.0,0.5,,85.01845018450184,,21.5,14.2,21.5,12.9,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,1.0,,,,,,,,,,,0.33646,,0.29865,0.16666666666666666,0.16666666666666666,,0.6,13.280000000000001,,0.3333333333333333,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2228-2411-983,1610612745,"Maurice Taylor, Scott Padgett, Alton Ford, Bostjan Nachbar, Moochie Norris","Taylor, Padgett, Ford, Nachbar, Norris",1508-1909-2228-2411-983,HOU,56.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,102.85714285714286,,16.5,11.5,16.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2366-2411-349,1610612745,"Maurice Taylor, Scott Padgett, Mike Wilks, Bostjan Nachbar, Mark Jackson","Taylor, Padgett, Wilks, Nachbar, Jackson",1508-1909-2366-2411-349,HOU,78.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,,,0.5,,,73.84615384615384,,23.5,15.5,23.5,15.5,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.38805,,0.38805,,,,,,27.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2366-2411-754,1610612745,"Maurice Taylor, Scott Padgett, Mike Wilks, Bostjan Nachbar, Jim Jackson","Taylor, Padgett, Wilks, Nachbar, Jackson",1508-1909-2366-2411-754,HOU,86.0,2,1.0,1.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,3.0,,,,,,1.0,4.0,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,4.0,4.0,4.0,1.0,,,1.0,1.0,,,,0.75,,0.75,0.6666666666666666,,0.6666666666666666,0.5,,1.0,,,1.0,0.5,,,,,,1.0,,117.20930232558139,,12.25,12.333333333333334,12.25,10.333333333333334,,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,0.5,1.0,0.404175,,0.404175,0.3333333333333333,0.5,,1.0,20.2,24.7,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2366-2411-983,1610612745,"Maurice Taylor, Scott Padgett, Mike Wilks, Bostjan Nachbar, Moochie Norris","Taylor, Padgett, Wilks, Nachbar, Norris",1508-1909-2366-2411-983,HOU,232.0,1,4.0,3.0,7.0,7.0,7.0,,,14.0,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,3.0,3.0,,,2.0,8.0,5.0,,,,,3.0,3.0,8.0,4.0,2.0,,,,2.0,2.0,1.0,,1.0,4.0,,3.0,2.0,,5.0,,5.0,,,1.0,,,2.0,3.0,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,7.0,,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.3333333333333333,,0.6666666666666666,,1.0,0.8333333333333334,,,1.0,,0.5,1.0,1.0,86.89655172413794,1.0,17.0,16.142857142857142,17.0,15.428571428571429,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,,0.4718333333333333,,0.4718333333333333,0.3333333333333333,0.3333333333333333,,1.0,7.233333333333333,,1.0,,,,,,,2.0,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612745,2004,2003-04,False
1508-1909-2366-349-754,1610612745,"Maurice Taylor, Scott Padgett, Mike Wilks, Mark Jackson, Jim Jackson","Taylor, Padgett, Wilks, Jackson, Jackson",1508-1909-2366-349-754,HOU,39.0,1,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,1.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,4.0,4.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,110.76923076923076,,15.0,9.0,15.0,9.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3673,,0.3673,0.5,0.5,,1.0,6.2,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2397-349-754,1610612745,"Maurice Taylor, Scott Padgett, Yao Ming, Mark Jackson, Jim Jackson","Taylor, Padgett, Ming, Jackson, Jackson",1508-1909-2397-349-754,HOU,253.0,1,4.0,3.0,9.0,8.0,1.0,4.0,,17.0,,1.0,,,,,,2.0,1.0,2.0,,,1.0,5.0,,2.0,2.0,4.0,1.0,,,,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,2.0,,2.0,4.0,,6.0,,6.0,,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,0.2,,,0.14285714285714285,,,0.25,,,0.2857142857142857,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,96.7588932806324,0.5,12.333333333333334,17.75,12.333333333333334,17.75,0.14285714285714285,,,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,0.42857142857142855,,0.43429999999999996,,0.2711,0.125,0.16666666666666666,,,9.879999999999999,23.75,0.1111111111111111,2.0,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-1909-2411-349-754,1610612745,"Maurice Taylor, Scott Padgett, Bostjan Nachbar, Mark Jackson, Jim Jackson","Taylor, Padgett, Nachbar, Jackson, Jackson",1508-1909-2411-349-754,HOU,711.0,4,12.0,-3.0,22.0,24.0,5.0,12.0,3.0,46.0,1.0,5.0,,,1.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,13.0,3.0,6.0,4.0,19.0,22.0,1.0,2.0,,2.0,2.0,6.0,5.0,2.0,4.0,,4.0,2.0,1.0,4.0,,,1.0,11.0,4.0,4.0,7.0,2.0,13.0,4.0,17.0,,,,2.0,,4.0,4.0,2.0,4.0,1.0,6.0,2.0,,,,,17.0,5.0,5.0,,0.3333333333333333,0.5,0.5,0.5,0.23076923076923078,0.5,0.3333333333333333,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.4318181818181818,0.3333333333333333,0.35714285714285715,0.3157894736842105,,1.0,0.875,0.4,1.0,0.9166666666666666,0.3076923076923077,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,93.16455696202532,,18.318181818181817,12.833333333333334,17.318181818181817,12.666666666666666,0.2631578947368421,0.2,0.25,,0.21052631578947367,0.25,0.3333333333333333,,0.21052631578947367,0.25,0.25,1.0,0.21052631578947367,0.5,0.5,,,,0.5,0.3333333333333333,0.5789473684210527,0.5,0.4365631578947369,0.39063333333333333,0.41663333333333336,0.09523809523809523,0.13333333333333333,0.10526315789473684,0.2631578947368421,8.715384615384615,25.46666666666667,0.22727272727272727,2.0,,,,,,1.0,9.0,3.0,2.0,,,,1.0,1.0,1.0,,,0.25,0.3333333333333333,,0.10526315789473684,1.0,,,,1.0,,,,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,0.15384615384615385,0.2,0.25,,,,,,0.09090909090909091,0.5,0.5,1.0,,,,0.3333333333333333,,,,,,,,,1610612745,2004,2003-04,False
1508-221-2366-2411-349,1610612745,"Maurice Taylor, Clar. Weatherspoon, Mike Wilks, Bostjan Nachbar, Mark Jackson","Taylor, Weatherspoon, Wilks, Nachbar, Jackson",1508-221-2366-2411-349,HOU,18.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-221-2366-2411-754,1610612745,"Maurice Taylor, Clar. Weatherspoon, Mike Wilks, Bostjan Nachbar, Jim Jackson","Taylor, Weatherspoon, Wilks, Nachbar, Jackson",1508-221-2366-2411-754,HOU,312.0,2,5.0,5.0,11.0,9.0,8.0,2.0,2.0,20.0,2.0,5.0,1.0,2.0,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,4.0,13.0,8.0,1.0,3.0,,2.0,2.0,7.0,11.0,2.0,4.0,,1.0,1.0,1.0,2.0,,,1.0,5.0,2.0,1.0,2.0,3.0,6.0,2.0,8.0,,,1.0,,1.0,,1.0,3.0,4.0,,4.0,2.0,,,,,11.0,11.0,8.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.45,0.3333333333333333,0.4375,0.5416666666666666,0.3333333333333333,0.55,0.1,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.3333333333333333,1.0,1.0,,0.5,1.0,,92.3076923076923,,18.545454545454547,12.0,16.09090909090909,11.555555555555555,0.5,0.4,0.5,,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,0.6666666666666666,0.5,,0.375,0.3333333333333333,0.6,1.0,0.45253,0.5183666666666666,0.432225,0.16666666666666666,0.18181818181818182,0.15384615384615385,0.8461538461538461,6.9,24.8,0.7272727272727273,,,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,1.0,1.0,,0.3333333333333333,,,,1.0,,0.125,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-221-2411-349-754,1610612745,"Maurice Taylor, Clar. Weatherspoon, Bostjan Nachbar, Mark Jackson, Jim Jackson","Taylor, Weatherspoon, Nachbar, Jackson, Jackson",1508-221-2411-349-754,HOU,118.0,2,2.0,-2.0,3.0,4.0,,1.0,,7.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,3.0,,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,85.42372881355932,,15.666666666666666,17.75,15.666666666666666,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-2366-2397-2411-754,1610612745,"Maurice Taylor, Mike Wilks, Yao Ming, Bostjan Nachbar, Jim Jackson","Taylor, Wilks, Ming, Nachbar, Jackson",1508-2366-2397-2411-754,HOU,280.0,2,5.0,-1.0,6.0,7.0,4.0,,,13.0,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,7.0,,,,,1.0,2.0,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,3.0,,4.0,,4.0,,,1.0,,1.0,,1.0,1.0,3.0,,3.0,,1.0,,1.0,1.0,6.0,3.0,4.0,,1.0,1.0,0.5,0.5,0.3333333333333333,,0.5,0.5,,0.3333333333333333,0.5,,0.375,0.4,1.0,,0.75,,1.0,0.8,,,0.5,1.0,,1.0,,66.85714285714285,1.0,22.333333333333332,20.857142857142858,22.333333333333332,20.285714285714285,0.2,1.0,1.0,1.0,,,,,0.4,,,,0.2,1.0,1.0,,,,0.3333333333333333,1.0,0.6,1.0,0.44864,,0.46680000000000005,,,,0.5,12.700000000000001,24.9,0.6666666666666666,1.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-2366-2397-349-754,1610612745,"Maurice Taylor, Mike Wilks, Yao Ming, Mark Jackson, Jim Jackson","Taylor, Wilks, Ming, Jackson, Jackson",1508-2366-2397-349-754,HOU,256.0,1,4.0,-1.0,8.0,8.0,3.0,,,16.0,1.0,2.0,,,,1.0,,1.0,,1.0,,,1.0,4.0,,1.0,4.0,6.0,7.0,,,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,,2.0,,,4.0,,4.0,,4.0,,,,,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,,,,,6.0,,3.0,,1.0,1.0,,,0.25,,,0.2,,,0.42857142857142855,,,0.2,,,0.8,,,0.8,,,,1.0,0.75,,,90.0,,17.375,14.625,17.375,13.625,0.4,0.5,1.0,1.0,0.2,,,,0.2,,,,,,,,,,0.3333333333333333,,0.6,,0.4883,,0.4858,0.2857142857142857,0.3333333333333333,,,7.975,23.6,0.375,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,0.2,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
1508-2366-2411-349-754,1610612745,"Maurice Taylor, Mike Wilks, Bostjan Nachbar, Mark Jackson, Jim Jackson","Taylor, Wilks, Nachbar, Jackson, Jackson",1508-2366-2411-349-754,HOU,28.0,1,,-1.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,,,,,,,,,,,6.0,6.0,7.0,,,,,,,6.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,8.0,,,,,,6.0,6.0,4.0,1.0,,,,,,,,,,,0.75,,0.75,,,,1.0,,,1.0,,,,1.0,,,,411.42857142857144,,0.25,6.75,0.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,6.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2004,2003-04,False
