EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,PenaltyFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,PlusMinus,Arc3FGA,FG3A,NonHeaveArc3FGA,DeadBallTurnovers,Turnovers,Loose Ball Fouls,FG3APct,DefLongMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,BadPassTurnovers,SelfOReb,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,SelfORebPct,BadPassOutOfBoundsTurnovers,BadPassSteals,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Arc3PctAssisted,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFtPoints,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Technical Free Throw Trips,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffCorner3ReboundPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1720-1763-1863-1889-2403,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Andre Miller, Nene","Doleac, Bowen, Boykins, Miller, Nene",1720-1763-1863-1889-2403,DEN,37.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.83783783783784,16.0,21.0,16.0,21.0,1.0,0.3227,0.3227,9.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-1889-948,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Andre Miller, Marcus Camby","Doleac, Bowen, Boykins, Miller, Camby",1720-1763-1863-1889-948,DEN,138.0,1,2.0,4.0,5.0,4.0,5.0,9.0,1.0,6.0,6.0,2.0,2.0,3.0,4.0,0.6666666666666666,0.6666666666666666,1.0,93.91304347826087,13.25,17.0,11.5,17.0,0.16666666666666666,0.43298333333333333,0.43298333333333333,9.35,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3873,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-1922-702,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Francisco Elson, Voshon Lenard","Doleac, Bowen, Boykins, Elson, Lenard",1720-1763-1863-1922-702,DEN,104.0,1,2.0,2.0,3.0,,,5.0,,1.0,,1.0,1.0,1.0,,0.5,0.5,,69.23076923076923,21.0,20.666666666666668,21.0,17.0,,0.444125,,17.5,,,,,,,1.0,1.0,1.0,2.0,4.0,,,,,2.0,,,,,,,1.0,2.0,2.0,,,,1.0,,0.5,,0.5,,,,,,,,,0.5,1.0,1.0,,,,0.5,,,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2206-2401,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Rodney White, Nikoloz Tskitishvili","Doleac, Bowen, Boykins, White, Tskitishvili",1720-1763-1863-2206-2401,DEN,1188.0,2,20.0,38.0,37.0,23.0,35.0,75.0,11.0,35.0,20.0,6.0,14.0,25.0,23.0,0.75,0.8181818181818182,0.75,90.9090909090909,19.236842105263158,12.35135135135135,17.0,12.324324324324325,0.275,0.4267410256410257,0.4300869565217391,12.422857142857143,0.6052631578947368,8.0,3.0,6.0,3.0,5.0,5.0,18.0,13.0,36.0,43.0,7.0,8.0,23.0,10.0,16.0,5.0,5.0,2.0,10.0,8.0,11.0,6.0,11.0,28.0,23.0,0.38461538461538464,0.4166666666666667,0.37142857142857144,0.4,0.3625,0.34782608695652173,0.391304347826087,0.39655172413793105,0.36363636363636365,0.38461538461538464,0.6666666666666666,0.75,0.15,0.5,0.75,0.45,0.2777777777777778,0.29411764705882354,0.4,0.21739130434782608,0.6,0.275,0.45845,0.6388888888888888,-7.0,4.0,5.0,3.0,3.0,4.0,,0.125,,0.1,28.3,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,4.0,2.0,8.0,3.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,6.0,1.0,1.0,4.0,0.2,0.25,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.2,0.08571428571428572,0.3333333333333333,0.05555555555555555,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.38461538461538464,0.6666666666666666,1.0,1.0,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.4,0.025,0.25,0.3333333333333333,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,0.043478260869565216,0.08695652173913043,0.3333333333333333,0.13333333333333333,0.15,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2206-2403,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Rodney White, Nene","Doleac, Bowen, Boykins, White, Nene",1720-1763-1863-2206-2403,DEN,71.0,1,1.0,2.0,2.0,,,4.0,,1.0,,,1.0,1.0,,,1.0,,81.12676056338029,22.0,13.5,22.0,13.5,,0.4957,,,,,1.0,1.0,,,,,1.0,2.0,2.0,,,,,2.0,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2365-468,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Chris Andersen, Jon Barry","Doleac, Bowen, Boykins, Andersen, Barry",1720-1763-1863-2365-468,DEN,225.0,1,4.0,6.0,7.0,,,13.0,1.0,6.0,,,,2.0,,,,,83.2,19.0,15.857142857142858,18.0,12.428571428571429,0.16666666666666666,0.45058333333333334,,10.85,,1.0,,2.0,,,,3.0,1.0,4.0,13.0,2.0,,,,2.0,,,,,2.0,2.0,1.0,2.0,2.0,,,,0.16666666666666666,,0.16666666666666666,,0.2857142857142857,,0.4,0.4,0.5,,0.3333333333333333,,,0.5,,,,,,0.3333333333333333,0.46475,,-9.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,0.5,0.5,0.5,,0.16666666666666666,0.5,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,0.5,,,,,,,0.14285714285714285,0.14285714285714285,0.5,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2401-468,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Nikoloz Tskitishvili, Jon Barry","Doleac, Bowen, Boykins, Tskitishvili, Barry",1720-1763-1863-2401-468,DEN,154.0,1,3.0,4.0,5.0,,,9.0,,2.0,,1.0,1.0,2.0,,0.5,0.5,0.5,84.15584415584415,19.75,15.0,16.75,14.8,,0.44725,,18.5,,1.0,,,,,,2.0,,1.0,9.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.125,,,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,0.3604,,-8.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,24.4,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2403-468,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Nene, Jon Barry","Doleac, Bowen, Boykins, Nene, Barry",1720-1763-1863-2403-468,DEN,171.0,1,3.0,6.0,6.0,,,12.0,,5.0,,2.0,2.0,2.0,,1.0,1.0,1.0,101.05263157894737,12.5,16.0,12.5,16.0,,0.49097999999999997,,11.68,,,1.0,2.0,,,1.0,3.0,2.0,4.0,8.0,,,,2.0,2.0,1.0,1.0,,2.0,,,,,4.0,,0.5,0.5,0.4,,0.4,,0.4,,,,,,0.4,0.5,0.5,0.6,0.3333333333333333,0.3333333333333333,,,,0.4,,,-4.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2403-702,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Nene, Voshon Lenard","Doleac, Bowen, Boykins, Nene, Lenard",1720-1763-1863-2403-702,DEN,330.0,2,6.0,6.0,7.0,,,13.0,2.0,8.0,,2.0,2.0,6.0,,0.6666666666666666,0.6666666666666666,,56.72727272727273,29.0,22.285714285714285,20.333333333333332,22.285714285714285,0.2,0.437005,,13.3625,,2.0,,1.0,,,2.0,5.0,2.0,4.0,6.0,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,,,2.0,,0.5,0.5,0.25,,0.2,,0.2,,0.5,0.5,,1.0,0.1,,,0.5,0.4,0.4,0.5,,,0.3,0.4472666666666667,,-2.0,2.0,2.0,2.0,,,,0.2,1.0,0.2,25.85,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.25,0.25,,,,,,,,,,0.5,,1.0,0.5,,,,,,,,,,,,,0.25,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
1720-1763-1863-2546-948,1610612743,"Michael Doleac, Ryan Bowen, Earl Boykins, Carmelo Anthony, Marcus Camby","Doleac, Bowen, Boykins, Anthony, Camby",1720-1763-1863-2546-948,DEN,173.0,2,3.0,6.0,8.0,3.0,8.0,14.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,0.6,0.6666666666666666,0.5,116.53179190751445,11.666666666666666,12.875,11.666666666666666,12.25,0.5,0.4087,0.38665,13.85,0.5,,,,,,2.0,2.0,2.0,5.0,3.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,5.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,0.5,,,,0.5,1.0,1.0,0.5,,,,,0.4,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.2,0.2,,,,,2.0,,2.0,,1.0,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2004,2003-04,False
