EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PtsUnassisted2s,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PtsPutbacks,LongMidRangeAssists,LostBallSteals,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyFG2M,Corner3Assists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,PenaltyFg2Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Technical Free Throw Trips,BlockedShortMidRange,PenaltyTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,PtsUnassisted3s,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1000-1501-1737-703-950,1610612752,"Shandon Anderson, Tim Thomas, Nazr Mohammed, Kurt Thomas, Stephon Marbury","Anderson, Thomas, Mohammed, Thomas, Marbury",1000-1501-1737-703-950,NYK,554.0,1,9.0,-8.0,18.0,17.0,6.0,35.0,1.0,2.0,3.0,6.0,6.0,3.0,1.0,4.0,14.0,3.0,3.0,11.0,19.0,1.0,2.0,1.0,2.0,8.0,3.0,2.0,4.0,4.0,1.0,3.0,8.0,1.0,5.0,3.0,1.0,4.0,6.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.2857142857142857,0.5,0.23529411764705882,0.3333333333333333,0.3055555555555556,0.3333333333333333,0.17647058823529413,0.14285714285714285,0.5,0.16666666666666666,0.6666666666666666,1.0,0.75,0.5,0.3333333333333333,0.75,0.46153846153846156,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.09090909090909091,90.97472924187727,1.0,19.22222222222222,12.235294117647058,16.5,11.823529411764707,0.11764705882352941,0.5,1.0,1.0,0.35294117647058826,0.5,0.6,1.0,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.29411764705882354,0.45429117647058825,0.4575,0.1111111111111111,0.13333333333333333,0.18181818181818182,12.285714285714286,24.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-1737-2421-2552-950,1610612752,"Shandon Anderson, Nazr Mohammed, Frank Williams, Michael Sweetney, Stephon Marbury","Anderson, Mohammed, Williams, Sweetney, Marbury",1000-1737-2421-2552-950,NYK,62.0,1,1.0,2.0,3.0,3.0,,6.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,139.3548387096774,,7.666666666666667,13.0,7.666666666666667,13.0,1.0,1.0,1.0,,,,,,,,,1.0,0.5823,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-1737-2421-358-950,1610612752,"Shandon Anderson, Nazr Mohammed, Frank Williams, Anfernee Hardaway, Stephon Marbury","Anderson, Mohammed, Williams, Hardaway, Marbury",1000-1737-2421-358-950,NYK,1.0,1,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-1737-2421-703-950,1610612752,"Shandon Anderson, Nazr Mohammed, Frank Williams, Kurt Thomas, Stephon Marbury","Anderson, Mohammed, Williams, Thomas, Marbury",1000-1737-2421-703-950,NYK,152.0,1,3.0,5.0,6.0,5.0,1.0,11.0,1.0,2.0,,,4.0,,,4.0,6.0,,,8.0,3.0,1.0,1.0,,2.0,4.0,,1.0,2.0,2.0,,,4.0,,1.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,6.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.16666666666666666,0.5,,1.0,,1.0,0.5,,1.0,0.5,1.0,,,,,,,104.21052631578948,,11.0,17.2,11.0,17.2,0.3333333333333333,0.5,1.0,,,,,,0.6666666666666666,,,0.3333333333333333,0.5090166666666667,0.5972,,,0.25,12.233333333333334,,4.0,,,,,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.75,0.75,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-1737-2552-358-950,1610612752,"Shandon Anderson, Nazr Mohammed, Michael Sweetney, Anfernee Hardaway, Stephon Marbury","Anderson, Mohammed, Sweetney, Hardaway, Marbury",1000-1737-2552-358-950,NYK,352.0,2,6.0,1.0,10.0,9.0,3.0,19.0,3.0,5.0,,1.0,3.0,1.0,1.0,3.0,9.0,1.0,3.0,12.0,11.0,,1.0,1.0,4.0,6.0,1.0,,3.0,4.0,3.0,,9.0,,3.0,,,1.0,3.0,4.0,,3.0,3.0,,1.0,,1.0,,,1.0,,1.0,3.0,5.0,1.0,2.0,,,,,8.0,1.0,1.0,0.3333333333333333,,0.45,0.75,0.5,0.6666666666666666,0.1,,,,,,,0.5,,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,77.72727272727273,,20.3,16.555555555555557,19.7,16.555555555555557,0.5,0.6,0.6,1.0,0.1,,,,0.3,0.1,0.5,0.6,0.48249000000000003,0.587,0.18181818181818182,0.2,0.3333333333333333,6.4,24.7,,1.0,1.0,,1.0,,1.0,,,,,,,,,0.5,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.57525,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-1737-358-703-950,1610612752,"Shandon Anderson, Nazr Mohammed, Anfernee Hardaway, Kurt Thomas, Stephon Marbury","Anderson, Mohammed, Hardaway, Thomas, Marbury",1000-1737-358-703-950,NYK,2483.0,4,41.0,-13.0,80.0,77.0,13.0,157.0,11.0,27.0,7.0,21.0,19.0,5.0,,22.0,67.0,6.0,14.0,64.0,77.0,6.0,14.0,,14.0,30.0,5.0,5.0,15.0,17.0,7.0,4.0,36.0,1.0,16.0,19.0,1.0,25.0,17.0,42.0,2.0,8.0,4.0,8.0,2.0,4.0,8.0,4.0,1.0,16.0,2.0,11.0,26.0,16.0,,5.0,1.0,1.0,1.0,1.0,50.0,0.6818181818181818,0.7894736842105263,0.3283582089552239,0.42857142857142855,0.3424657534246575,0.42857142857142855,0.3950617283950617,0.4666666666666667,0.0821917808219178,0.07462686567164178,0.14814814814814814,0.047619047619047616,0.5,1.0,0.8636363636363636,0.35555555555555557,0.25,0.75,0.3469387755102041,0.625,0.2857142857142857,0.13333333333333333,0.25,0.7142857142857143,1.0,0.045454545454545456,91.0511478050745,1.0,15.2875,16.363636363636363,14.475,15.909090909090908,0.3698630136986301,0.4074074074074074,0.4782608695652174,0.6363636363636364,0.2876712328767123,0.3333333333333333,0.35,0.5714285714285714,0.2602739726027397,0.0684931506849315,,0.4520547945205479,0.4818897260273973,0.5193307692307692,0.0641025641025641,0.06944444444444445,0.21875,7.597014925373134,24.816666666666666,14.0,5.0,0.5,0.5714285714285714,1.0,5.0,10.0,4.0,6.0,4.0,4.0,0.8333333333333334,0.21052631578947367,0.21052631578947367,1.0,0.7142857142857143,0.5,16.0,5.0,3.0,1.0,,1.0,4.0,2.0,,2.0,10.0,1.0,4.0,7.0,18.0,6.0,1.0,2.0,1.0,3.0,18.0,16.0,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.39285714285714285,0.5,0.3333333333333333,0.2,0.2,1.0,,,0.21428571428571427,0.2857142857142857,0.25,0.2,0.4697464285714286,0.28125,0.2,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,0.4,0.0136986301369863,1.0,1.0,1.0,0.4,0.6666666666666666,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-2035-2421-2552-452,1610612752,"Shandon Anderson, DerMarr Johnson, Frank Williams, Michael Sweetney, Vin Baker","Anderson, Johnson, Williams, Sweetney, Baker",1000-2035-2421-2552-452,NYK,250.0,2,4.0,3.0,8.0,8.0,2.0,16.0,2.0,3.0,,1.0,2.0,1.0,,2.0,6.0,1.0,3.0,7.0,4.0,1.0,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,2.0,2.0,4.0,,2.0,1.0,,,,,,,,,,1.0,3.0,1.0,2.0,,,,,5.0,0.5,1.0,0.3333333333333333,0.5,0.2857142857142857,0.5,0.4375,0.5,0.14285714285714285,,,,,,1.0,0.25,1.0,1.0,0.4,1.0,,,1.0,,1.0,,92.16,,13.25,18.0,11.75,18.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,0.2857142857142857,0.14285714285714285,,0.5714285714285714,0.4957285714285714,0.5599,0.25,0.2857142857142857,0.2857142857142857,7.8,25.3,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,0.5,1.0,8.0,8.0,3.0,,,,1.0,,,,6.0,,1.0,3.0,7.0,,,,,,7.0,8.0,,,,,,0.2857142857142857,0.4375,,,,,,,0.42857142857142855,0.14285714285714285,,,0.4957285714285714,1.0,1.0,2.0,,,2.0,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-2035-358-703-950,1610612752,"Shandon Anderson, DerMarr Johnson, Anfernee Hardaway, Kurt Thomas, Stephon Marbury","Anderson, Johnson, Hardaway, Thomas, Marbury",1000-2035-358-703-950,NYK,2.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-2421-2552-358-452,1610612752,"Shandon Anderson, Frank Williams, Michael Sweetney, Anfernee Hardaway, Vin Baker","Anderson, Williams, Sweetney, Hardaway, Baker",1000-2421-2552-358-452,NYK,104.0,1,2.0,1.0,3.0,3.0,,6.0,1.0,1.0,,,,,,1.0,1.0,,3.0,5.0,4.0,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,3.0,,1.0,,,,,5.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,83.07692307692308,,19.333333333333332,15.333333333333334,19.333333333333332,15.333333333333334,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5612,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1610612752,2004,2003-04,False
1000-2421-2552-358-87,1610612752,"Shandon Anderson, Frank Williams, Michael Sweetney, Anfernee Hardaway, Dikembe Mutombo","Anderson, Williams, Sweetney, Hardaway, Mutombo",1000-2421-2552-358-87,NYK,303.0,1,5.0,-5.0,9.0,8.0,,17.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,4.0,8.0,13.0,,,,,2.0,1.0,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,,,3.0,,,4.0,5.0,,2.0,1.0,,1.0,,8.0,0.5,0.5,1.0,,0.6666666666666666,,0.7,,0.3333333333333333,,,,0.3333333333333333,,0.25,,,0.25,,,,,,,0.5,,80.79207920792079,,19.22222222222222,16.25,19.22222222222222,15.375,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.4833,,0.4,0.5,,5.9,25.3,2.0,,,,2.0,,,,,,,,,,,,,3.0,6.0,,,,,,,,,1.0,,,2.0,4.0,,,,,,4.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,0.3922,0.5,0.3333333333333333,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1610612752,2004,2003-04,False
