Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,Season,year,SeasonType,HeaveMakes
48:00,93,93,32,31.0,9,186,15,25,2.0,7.0,6.0,11.0,3.0,15,13,28,1.0,5.0,,2.0,3.0,11,2.0,6.0,31,68,4,16,28,102,3.0,9,4.0,10,9.0,24,2.0,8.0,13.0,37,38,24,12,,4.0,11,3.0,3.0,19,4,23,3.0,1.0,8.0,3.0,8.0,50,3.0,8,4.0,26,1.0,31,11,42,2.0,7,5.0,2.0,5.0,2.0,2.0,4.0,3.0,,9,1.0,,13,22,1.0,23.0,4.0,,34,4.0,16,1.0,5.0,3.0,,2.0,5.0,3.0,92,37,32,4.0,1.0,0.6129032258064516,0.6551724137931034,1.0,0.25,0.25,0.25,0.45588235294117646,0.3333333333333333,0.375,0.44047619047619047,0.3333333333333333,0.375,0.5153061224489796,0.45,0.47435897435897434,0.19047619047619047,0.04411764705882353,0.12,,0.5555555555555556,1.0,0.7647058823529411,0.21621621621621623,0.5714285714285714,0.3333333333333333,0.7317073170731707,0.2391304347826087,0.3,0.16666666666666666,0.2,0.4,0.25,0.8,0.7,0.7857142857142857,0.6,0.5,0.046511627906976744,93.0,0.6,13.548387096774194,17.419354838709676,13.053763440860216,16.731182795698924,0.2976190476190476,0.6,0.6818181818181818,0.5333333333333333,0.17857142857142858,0.2,0.2,1.0,0.3333333333333333,0.4642857142857143,0.4642857142857143,0.6153846153846154,0.05952380952380952,0.2,0.2,1.0,0.13095238095238096,0.2727272727272727,0.2727272727272727,1.0,0.7777777777777778,0.2857142857142857,0.34375,0.5454545454545454,0.0625,,0.1875,0.3333333333333333,0.4880952380952381,0.2727272727272727,0.4983908536585365,0.5213666666666666,0.5009233333333333,0.17525773195876287,0.2,0.09803921568627451,0.3627450980392157,9.236764705882353,25.73125,0.34408602150537637,2008-10-30,0020800017,HOU,,1.0,1.0,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09,2009,Regular Season,
48:00,92,92,15,27.0,8,184,12,17,4.0,4.0,2.0,3.0,9.0,24,11,26,1.0,2.0,,,4.0,14,,2.0,32,67,5,16,16,95,4.0,6,,11,5.0,10,,2.0,7.0,17,28,36,12,3.0,4.0,14,4.0,3.0,14,4,18,3.0,1.0,6.0,4.0,4.0,40,3.0,7,8.0,26,1.0,35,10,45,,10,3.0,7.0,4.0,2.0,3.0,8.0,1.0,3.0,12,1.0,1.0,12,20,2.0,20.0,3.0,1.0,20,4.0,9,3.0,4.0,3.0,,1.0,4.0,3.0,84,17,15,1.0,3.0,0.4375,0.4666666666666667,0.8,0.3125,,0.3125,0.47761194029850745,0.6666666666666666,0.5,0.4759036144578313,0.6111111111111112,0.4166666666666667,0.521978021978022,0.6111111111111112,0.53125,0.1927710843373494,0.04477611940298507,0.058823529411764705,,0.3333333333333333,1.0,0.7027027027027027,0.20588235294117646,0.8,0.3,0.723404255319149,0.22727272727272727,0.2,0.2,0.21428571428571427,0.3333333333333333,,0.6470588235294118,0.75,0.75,0.7777777777777778,1.0,,92.0,0.75,16.358695652173914,14.945652173913043,15.706521739130435,14.554347826086957,0.20481927710843373,0.7058823529411765,0.75,0.5,0.2891566265060241,0.375,0.4090909090909091,0.4444444444444444,0.3132530120481928,0.4230769230769231,0.4230769230769231,0.36363636363636365,0.024096385542168676,0.5,0.5,1.0,0.1686746987951807,0.2857142857142857,0.3076923076923077,0.75,0.4444444444444444,1.0,0.25,0.6666666666666666,,,0.16666666666666666,,0.39759036144578314,0.2857142857142857,0.4679753012048192,0.52551875,0.452775,0.10227272727272728,0.125,0.11578947368421053,0.17894736842105263,10.832835820895522,25.03125,0.16304347826086957,2008-11-01,0020800032,MIN,2.0,,,0.08333333333333333,,1.0,3.0,1.0,3.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,0.25,,,,,,,,1.0,0.0625,,0.07142857142857142,,2008-09,2009,Regular Season,
48:00,86,87,22,20.0,8,173,14,21,2.0,4.0,2.0,3.0,5.0,13,7,22,1.0,5.0,1.0,2.0,2.0,10,,3.0,26,56,3,15,20,81,3.0,8,2.0,8,5.0,7,1.0,5.0,11.0,24,26,26,9,,4.0,10,2.0,6.0,13,3,16,2.0,1.0,7.0,1.0,5.0,35,1.0,10,2.0,23,3.0,28,11,39,1.0,5,4.0,1.0,11.0,,8.0,3.0,3.0,2.0,14,1.0,4.0,15,20,,23.0,1.0,2.0,26,2.0,12,2.0,3.0,3.0,,,3.0,3.0,73,24,22,1.0,2.0,0.5,0.5416666666666666,1.0,0.2,0.2,0.2,0.4642857142857143,0.375,0.7142857142857143,0.4295774647887324,0.3333333333333333,0.5416666666666666,0.4879518072289157,0.4,0.6666666666666666,0.2112676056338028,0.10714285714285714,0.23809523809523808,0.045454545454545456,0.7857142857142857,0.75,0.6571428571428571,0.3333333333333333,0.25,0.08333333333333333,0.5813953488372093,0.2619047619047619,0.5714285714285714,0.125,0.3333333333333333,,0.25,0.8181818181818182,0.5714285714285714,0.5882352941176471,0.3333333333333333,,0.027777777777777776,86.5,1.0,15.36046511627907,17.919540229885058,14.511627906976743,16.114942528735632,0.29577464788732394,0.6666666666666666,0.875,0.5,0.18309859154929578,0.38461538461538464,0.38461538461538464,0.2,0.30985915492957744,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.07042253521126761,0.2,0.2,1.0,0.14084507042253522,0.2,0.2,1.0,0.4444444444444444,0.5,0.25,0.6666666666666666,0.16666666666666666,0.5,0.25,,0.5070422535211268,0.2,0.5057147887323943,0.55523125,0.4996666666666667,0.14814814814814814,0.18181818181818182,0.09876543209876543,0.2962962962962963,9.173214285714286,24.486666666666668,0.2558139534883721,2008-11-03,0020800046,CLE,3.0,,,,,,1.0,,1.0,,,,,0.1111111111111111,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2008-09,2009,Regular Season,
48:00,80,81,7,15.0,8,161,7,11,2.0,3.0,,1.0,8.0,16,21,37,1.0,5.0,,1.0,6.0,12,,2.0,36,64,7,17,5,98,3.0,6,,12,2.0,4,,3.0,,4,32,40,18,3.0,,11,6.0,2.0,16,6,22,5.0,1.0,4.0,2.0,10.0,50,4.0,5,10.0,24,4.0,38,9,47,3.0,4,4.0,,5.0,,3.0,2.0,2.0,,7,,,11,15,,11.0,,1.0,5,3.0,4,,1.0,1.0,,,1.0,1.0,86,4,7,,,0.4444444444444444,0.4444444444444444,0.8571428571428571,0.4117647058823529,,0.4375,0.5625,0.5,0.5,0.5740740740740741,0.6666666666666666,0.2857142857142857,0.5975609756097561,0.6666666666666666,0.2857142857142857,0.20987654320987653,0.03125,0.18181818181818182,,0.7142857142857143,1.0,0.8275862068965517,0.17857142857142858,0.7692307692307693,0.4444444444444444,0.8095238095238095,0.24324324324324326,,0.125,0.25,0.6,0.25,0.8,0.6666666666666666,0.8888888888888888,1.0,0.4,0.08571428571428572,80.5,1.0,18.6,17.185185185185187,17.3375,16.567901234567902,0.13580246913580246,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.19753086419753085,0.5,0.5,0.25,0.4567901234567901,0.5675675675675675,0.5675675675675675,0.47619047619047616,0.06172839506172839,0.2,0.2,1.0,0.14814814814814814,0.5,0.5,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,,0.345679012345679,0.5454545454545454,0.44917625,0.50962,0.4136166666666667,0.04878048780487805,0.06153846153846154,0.12244897959183673,0.04081632653061224,13.309375,27.46470588235294,0.0875,2008-11-04,0020800050,SAS,,,,,,1.0,2.0,2.0,3.0,,,1.0,0.6666666666666666,0.2222222222222222,0.5,1.0,1.0,,,,1.0,1.0,1.0,0.1111111111111111,0.5,,,1.0,1.0,1.0,,,,,,,,2008-09,2009,Regular Season,
48:00,96,97,23,46.0,17,193,16,29,5.0,12.0,4.0,6.0,3.0,12,7,20,2.0,9.0,,1.0,11.0,26,2.0,7.0,26,61,13,35,14,105,5.0,14,2.0,18,6.0,15,2.0,8.0,,18,24,28,36,3.0,6.0,26,11.0,5.0,12,12,24,10.0,2.0,8.0,1.0,3.0,60,5.0,15,4.0,28,2.0,34,20,54,5.0,6,3.0,3.0,10.0,3.0,4.0,7.0,6.0,1.0,17,2.0,5.0,12,29,1.0,17.0,1.0,,16,5.0,9,,8.0,5.0,,3.0,8.0,5.0,87,18,23,8.0,,0.46153846153846156,0.5217391304347826,0.9230769230769231,0.37142857142857144,0.25,0.37142857142857144,0.4262295081967213,0.35714285714285715,0.4,0.4739583333333333,0.4444444444444444,0.391304347826087,0.515,0.4722222222222222,0.391304347826087,0.3645833333333333,0.08196721311475409,0.1724137931034483,,0.5882352941176471,1.0,0.6511627906976745,0.42857142857142855,0.4444444444444444,0.23809523809523808,0.6153846153846154,0.35714285714285715,0.5384615384615384,0.2222222222222222,0.46153846153846156,0.26666666666666666,0.16666666666666666,0.5625,0.8333333333333334,0.6,0.5714285714285714,,0.09803921568627451,96.5,0.625,17.072916666666668,12.793814432989691,16.041666666666668,11.649484536082474,0.3020833333333333,0.5517241379310345,0.6666666666666666,0.5,0.125,0.25,0.25,0.3333333333333333,0.20833333333333334,0.35,0.35,0.42857142857142855,0.09375,0.2222222222222222,0.2222222222222222,1.0,0.2708333333333333,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.6666666666666666,0.4166666666666667,0.2608695652173913,0.6666666666666666,0.043478260869565216,,0.30434782608695654,0.2857142857142857,0.6666666666666666,0.4230769230769231,0.5028135416666667,0.5239821428571428,0.4427108695652174,0.09,0.13846153846153847,0.17142857142857143,0.17142857142857143,7.785245901639344,24.965714285714284,0.23958333333333334,2008-11-07,0020800076,DEN,5.0,3.0,,,,2.0,4.0,2.0,4.0,,,,0.5,0.2222222222222222,0.5,0.5,,,,,,,,,0.4,1.0,,,,,,,,,,,,2008-09,2009,Regular Season,
48:00,95,94,19,27.0,12,189,13,25,4.0,7.0,6.0,6.0,2.0,7,18,37,,4.0,,1.0,3.0,14,,4.0,33,69,3,18,17,92,4.0,9,3.0,11,10.0,12,,5.0,5.0,25,38,28,6,3.0,8.0,14,3.0,6.0,19,2,21,2.0,,6.0,,13.0,44,2.0,11,9.0,21,4.0,34,13,47,2.0,11,9.0,2.0,5.0,,3.0,8.0,2.0,3.0,13,1.0,3.0,9,19,1.0,21.0,1.0,3.0,23,2.0,9,3.0,2.0,2.0,,,2.0,,81,25,19,2.0,2.0,0.5757575757575758,0.6551724137931034,0.6666666666666666,0.16666666666666666,,0.16666666666666666,0.4782608695652174,0.4444444444444444,0.8333333333333334,0.43103448275862066,0.36363636363636365,0.5882352941176471,0.4690721649484536,0.4166666666666667,0.6,0.20689655172413793,0.08695652173913043,0.2,,0.38461538461538464,1.0,0.7241379310344828,0.3055555555555556,1.0,0.14285714285714285,0.7894736842105263,0.26,0.4166666666666667,0.4,0.21052631578947367,0.1,0.25,0.4444444444444444,0.75,0.9166666666666666,1.0,1.0,0.045454545454545456,94.5,,15.16842105263158,15.308510638297872,14.347368421052632,15.03191489361702,0.28735632183908044,0.52,0.65,0.46153846153846156,0.08045977011494253,0.2857142857142857,0.3333333333333333,,0.42528735632183906,0.4864864864864865,0.4864864864864865,0.7222222222222222,0.04597701149425287,,,,0.16091954022988506,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.6363636363636364,0.5714285714285714,0.35294117647058826,1.0,0.058823529411764705,,0.23529411764705882,,0.4942528735632184,0.21428571428571427,0.48559425287356317,0.5533545454545454,0.49997647058823524,0.09574468085106383,0.11842105263157894,0.11956521739130435,0.2717391304347826,10.585507246376812,25.061111111111114,0.2,2008-11-09,0020800087,LAC,1.0,1.0,,0.14285714285714285,,,2.0,,2.0,,,,,0.18181818181818182,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,2008-09,2009,Regular Season,
48:00,98,98,27,11.0,17,196,16,28,6.0,9.0,3.0,3.0,5.0,9,9,27,1.0,7.0,1.0,2.0,5.0,15,2.0,6.0,30,64,6,22,21,99,8.0,14,4.0,23,6.0,11,3.0,8.0,7.0,28,28,32,18,,10.0,14,5.0,4.0,14,6,20,5.0,1.0,5.0,3.0,6.0,46,8.0,14,7.0,25,2.0,34,22,56,3.0,10,8.0,2.0,13.0,2.0,6.0,9.0,7.0,,22,3.0,7.0,14,21,3.0,19.0,2.0,1.0,28,2.0,11,3.0,9.0,7.0,,2.0,9.0,2.0,76,28,27,2.0,3.0,0.4666666666666667,0.56,1.0,0.2727272727272727,0.375,0.2857142857142857,0.46875,0.5714285714285714,0.5454545454545454,0.45348837209302323,0.59375,0.5526315789473685,0.49489795918367346,0.6052631578947368,0.6086956521739131,0.2558139534883721,0.0625,0.10714285714285714,0.037037037037037035,0.5909090909090909,0.6666666666666666,0.5952380952380952,0.4117647058823529,0.6363636363636364,0.5333333333333333,0.6037735849056604,0.4489795918367347,0.5833333333333334,0.5,0.2777777777777778,0.3333333333333333,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,1.0,0.06818181818181818,98.0,0.2222222222222222,14.53061224489796,14.857142857142858,13.683673469387756,14.295918367346939,0.32558139534883723,0.5714285714285714,0.64,0.3125,0.10465116279069768,0.5555555555555556,0.5555555555555556,0.6,0.313953488372093,0.3333333333333333,0.34615384615384615,0.6666666666666666,0.08139534883720931,0.14285714285714285,0.16666666666666666,1.0,0.1744186046511628,0.3333333333333333,0.3333333333333333,1.0,0.5625,0.6666666666666666,0.15789473684210525,1.0,0.10526315789473684,0.5,0.3157894736842105,0.3333333333333333,0.5813953488372093,0.35714285714285715,0.5084511764705882,0.5270272727272727,0.49367631578947363,0.11578947368421053,0.1506849315068493,0.23232323232323232,0.2828282828282828,9.00625,25.65,0.2755102040816326,2008-11-11,0020800102,LAL,1.0,2.0,,,,1.0,1.0,1.0,2.0,,,,0.5,0.0625,1.0,1.0,1.0,,,,1.0,,1.0,0.0625,,2.0,1.0,,,,,,1.0,0.045454545454545456,0.14285714285714285,,,2008-09,2009,Regular Season,
48:00,94,94,48,36.0,15,188,16,34,5.0,13.0,8.0,13.0,5.0,15,7,23,1.0,2.0,,1.0,3.0,13,2.0,10.0,28,72,4,15,23,91,6.0,14,6.0,18,12.0,29,2.0,11.0,10.0,40,24,32,9,3.0,8.0,13,3.0,4.0,12,3,15,2.0,1.0,6.0,,6.0,33,3.0,16,5.0,31,4.0,40,19,59,4.0,3,3.0,,7.0,2.0,7.0,7.0,,2.0,14,,9.0,14,22,1.0,23.0,2.0,1.0,30,2.0,13,3.0,7.0,5.0,,2.0,7.0,4.0,73,40,48,2.0,3.0,0.42857142857142855,0.5,0.75,0.26666666666666666,0.18181818181818182,0.26666666666666666,0.3888888888888889,0.42857142857142855,0.41379310344827586,0.39080459770114945,0.4,0.375,0.4504950495049505,0.47368421052631576,0.425531914893617,0.1724137931034483,0.05555555555555555,0.08823529411764706,,0.5,1.0,0.7045454545454546,0.36363636363636365,1.0,0.3333333333333333,0.7346938775510204,0.3584905660377358,0.4444444444444444,0.3,0.3125,0.25,1.0,0.7692307692307693,0.6666666666666666,0.6875,1.0,1.0,0.08163265306122448,94.0,0.5714285714285714,15.02127659574468,15.617021276595745,14.372340425531915,14.829787234042554,0.39080459770114945,0.47058823529411764,0.5161290322580645,0.375,0.1724137931034483,0.3333333333333333,0.35714285714285715,,0.26436781609195403,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.022988505747126436,0.5,0.5,1.0,0.14942528735632185,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.8666666666666667,0.38461538461538464,0.325,0.6153846153846154,0.025,,0.25,0.2,0.5632183908045977,0.23076923076923078,0.4896598837209303,0.5504923076923076,0.4970487179487179,0.1326530612244898,0.1566265060240964,0.1978021978021978,0.43956043956043955,7.679166666666666,26.08,0.5106382978723404,2008-11-13,0020800118,CHI,1.0,,,0.06666666666666667,,,1.0,,1.0,,,,,0.06666666666666667,,,,,,,,,,,,1.0,,,,,,,,,,,,2008-09,2009,Regular Season,
48:00,98,98,41,23.0,11,196,10,24,,3.0,1.0,7.0,11.0,18,12,29,1.0,4.0,1.0,2.0,4.0,12,1.0,4.0,33,71,5,16,19,100,2.0,8,2.0,9,13.0,30,2.0,6.0,7.0,39,24,42,15,,2.0,12,4.0,7.0,12,5,17,4.0,1.0,5.0,2.0,5.0,39,4.0,13,11.0,24,3.0,38,17,55,4.0,11,4.0,7.0,9.0,3.0,7.0,9.0,2.0,,18,5.0,8.0,14,22,1.0,21.0,2.0,1.0,23,1.0,8,2.0,5.0,3.0,,2.0,5.0,3.0,91,39,41,4.0,2.0,0.36363636363636365,0.375,1.0,0.3125,0.3333333333333333,0.3125,0.4647887323943662,0.25,0.43333333333333335,0.46551724137931033,0.3181818181818182,0.4444444444444444,0.5103092783505154,0.375,0.4875,0.1839080459770115,0.09859154929577464,0.2916666666666667,,0.5,0.75,0.6666666666666666,0.34210526315789475,0.6875,0.36363636363636365,0.6730769230769231,0.3469387755102041,0.5,0.5714285714285714,0.11764705882352941,0.25,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.8,0.6666666666666666,0.75,0.09523809523809523,98.0,0.6,14.53061224489796,14.857142857142858,13.5,14.122448979591837,0.27586206896551724,0.4166666666666667,0.5882352941176471,0.5,0.20689655172413793,0.6111111111111112,0.6111111111111112,0.18181818181818182,0.3333333333333333,0.41379310344827586,0.41379310344827586,0.4166666666666667,0.04597701149425287,0.25,0.25,1.0,0.13793103448275862,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,,0.19444444444444445,0.14285714285714285,0.05555555555555555,0.5,0.1111111111111111,0.25,0.45977011494252873,0.3333333333333333,0.4930591954022988,0.50084,0.47523055555555554,0.09473684210526316,0.10256410256410256,0.09,0.39,9.377464788732393,25.44375,0.41836734693877553,2008-11-14,0020800128,ORL,1.0,1.0,1.0,,0.058823529411764705,1.0,2.0,1.0,3.0,,,,0.3333333333333333,0.18181818181818182,0.5,1.0,,,1.0,,1.0,,1.0,0.09090909090909091,,,,,,,,,,,,,,2008-09,2009,Regular Season,
53:00,110,109,15,15.0,17,219,17,37,8.0,11.0,5.0,8.0,10.0,17,13,36,2.0,4.0,,,5.0,13,1.0,2.0,40,90,7,17,23,124,10.0,15,,26,6.0,12,1.0,2.0,6.0,21,34,46,15,6.0,14.0,13,5.0,1.0,17,5,22,3.0,2.0,5.0,3.0,9.0,49,3.0,15,12.0,30,2.0,44,19,63,2.0,11,7.0,4.0,3.0,1.0,3.0,7.0,,1.0,10,1.0,1.0,8,17,3.0,20.0,,1.0,31,4.0,16,1.0,4.0,2.0,2.0,,4.0,2.0,98,21,15,1.0,1.0,0.425,0.5151515151515151,0.7142857142857143,0.4117647058823529,0.5,0.4117647058823529,0.4444444444444444,0.6666666666666666,0.5,0.4719626168224299,0.7222222222222222,0.5357142857142857,0.5125,0.7222222222222222,0.5882352941176471,0.1588785046728972,0.011111111111111112,0.02702702702702703,,0.3,1.0,0.75,0.3125,0.7058823529411765,0.3,0.7368421052631579,0.3103448275862069,0.45,,0.2857142857142857,0.25,0.5,0.6428571428571429,0.75,0.8333333333333334,0.6666666666666666,0.8,0.03508771929824561,99.16981132075472,0.5,15.918181818181818,13.110091743119266,14.963636363636363,12.541284403669724,0.34579439252336447,0.4594594594594595,0.4722222222222222,0.29411764705882354,0.1588785046728972,0.5882352941176471,0.5882352941176471,0.3,0.3364485981308411,0.3611111111111111,0.3611111111111111,0.6923076923076923,0.037383177570093455,0.5,0.5,1.0,0.12149532710280374,0.38461538461538464,0.38461538461538464,0.6,0.6111111111111112,0.7272727272727273,0.5714285714285714,0.625,,,0.14285714285714285,0.5,0.5046728971962616,0.38461538461538464,0.49073177570093457,0.5267625,0.5358571428571428,0.13445378151260504,0.1568627450980392,0.20967741935483872,0.1693548387096774,9.077777777777778,25.276470588235295,0.13636363636363635,2008-11-16,0020800142,NYK,1.0,1.0,,,,2.0,3.0,2.0,3.0,,,,0.6666666666666666,0.16666666666666666,0.6666666666666666,,,1.0,1.0,0.2,,,,,0.125,,,,,,,,,,,,,2008-09,2009,Regular Season,
