Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,3SecondViolations,Charge Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Season,year,SeasonType
48:00,99,99,7.0,39,14,198,21,35,6.0,9,5.0,16,12,28,1.0,4.0,1.0,1.0,10,2.0,2.0,38,79,2,14,13,95,7.0,13,3.0,14,2.0,3.0,2.0,2.0,6.0,38,38,6.0,4.0,2.0,8,1.0,10,19,2.0,21,1.0,1.0,11,2.0,6.0,44,3.0,13,2.0,13,21,3.0,37,18,55,2.0,6,3,3.0,11,9.0,4,1.0,2.0,1.0,15,2.0,2.0,20,1.0,28,1.0,1.0,1.0,15,2.0,2.0,2.0,22,8,3.0,6.0,3.0,3.0,6.0,3.0,1.0,81,6.0,7.0,4.0,1.0,0.5,0.5277777777777778,1.0,0.14285714285714285,0.16666666666666666,0.4810126582278481,0.5384615384615384,0.6666666666666666,0.44086021505376344,0.4375,0.4,0.4567307692307692,0.4375,0.5,0.15053763440860216,0.12658227848101267,0.2,0.125,0.03571428571428571,0.7333333333333333,1.0,0.4,0.65625,0.3170731707317073,0.9285714285714286,0.375,0.7391304347826086,0.32653061224489793,0.35714285714285715,0.2727272727272727,0.3125,0.2,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.9090909090909091,1.0,0.05128205128205128,99.0,0.5,14.313131313131313,14.777777777777779,13.262626262626263,14.424242424242424,0.3763440860215054,0.6,0.75,0.5238095238095238,0.17204301075268819,0.3125,0.35714285714285715,0.4,0.3010752688172043,0.42857142857142855,0.4444444444444444,0.5,0.043010752688172046,0.25,0.25,1.0,0.10752688172043011,0.1,0.1,1.0,0.5625,0.6666666666666666,0.3333333333333333,0.0625,0.125,0.4,0.5268817204301075,0.125,0.4966406593406593,0.5179785714285714,0.4077125,0.07920792079207921,0.09195402298850575,0.14736842105263157,0.06315789473684211,8.559493670886077,27.228571428571428,0.0707070707070707,2010-10-27,0021000011,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,97,99,38.0,24,16,196,16,30,5.0,9,5.0,16,11,22,2.0,6.0,,3.0,12,1.0,9.0,32,68,5,18,22,101,7.0,13,1.0,16,12.0,22.0,11.0,10.0,46.0,28,36,9.0,8.0,,12,3.0,7,14,3.0,17,1.0,2.0,8,1.0,5.0,37,5.0,11,1.0,7,27,4.0,38,17,55,3.0,11,6,5.0,8,5.0,8,1.0,3.0,1.0,16,3.0,6.0,13,1.0,26,,2.0,1.0,25,,3.0,,31,8,8.0,8.0,2.0,3.0,10.0,4.0,1.0,85,46.0,38.0,5.0,5.0,0.4375,0.5,0.6,0.2777777777777778,0.2777777777777778,0.47058823529411764,0.5384615384615384,0.5454545454545454,0.45930232558139533,0.5,0.5454545454545454,0.505,0.5333333333333333,0.575,0.20930232558139536,0.10294117647058823,0.06666666666666667,0.3125,,0.5,0.8,0.2,0.7297297297297297,0.3055555555555556,0.5833333333333334,0.45454545454545453,0.6938775510204082,0.3404255319148936,0.42857142857142855,0.2727272727272727,0.18181818181818182,0.5714285714285714,0.25,0.8,0.6666666666666666,0.7391304347826086,0.6,0.5,0.075,98.0,0.4,12.43298969072165,16.90909090909091,11.855670103092784,16.171717171717173,0.3488372093023256,0.5333333333333333,0.5714285714285714,0.5,0.18604651162790697,0.3125,0.45454545454545453,0.2,0.2558139534883721,0.5,0.5,0.45454545454545453,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.13953488372093023,0.25,0.25,0.3333333333333333,0.6428571428571429,0.5555555555555556,0.2,,0.07142857142857142,0.2727272727272727,0.5581395348837209,0.25,0.5225041176470588,0.5412583333333333,0.52910625,0.08695652173913043,0.10810810810810811,0.15841584158415842,0.45544554455445546,8.527941176470588,25.37222222222222,0.3917525773195876,2010-10-30,0021000035,DET,6.0,12.0,1.0,2.0,3.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.36363636363636365,0.36363636363636365,0.5,0.06060606060606061,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,90,90,24.0,44,11,180,20,24,5.0,6,4.0,8,14,26,3.0,8.0,,2.0,5,,1.0,38,58,5,13,19,110,5.0,7,,13,6.0,11.0,2.0,12.0,30.0,44,32,15.0,4.0,,5,2.0,2,22,5.0,27,2.0,3.0,11,2.0,9.0,59,3.0,7,1.0,7,21,4.0,32,11,43,1.0,4,4,,9,7.0,7,,2.0,,16,2.0,3.0,17,,33,,1.0,5.0,27,,3.0,,31,10,6.0,4.0,3.0,1.0,4.0,2.0,,97,30.0,24.0,5.0,6.0,0.5789473684210527,0.6111111111111112,1.0,0.38461538461538464,0.38461538461538464,0.6551724137931034,0.7142857142857143,0.5454545454545454,0.6408450704225352,0.7142857142857143,0.6923076923076923,0.6352941176470588,0.65,0.6521739130434783,0.18309859154929578,0.034482758620689655,0.041666666666666664,0.125,,0.5625,1.0,0.2,0.6363636363636364,0.35,0.5384615384615384,0.375,0.6086956521739131,0.35714285714285715,0.5,0.25,0.3333333333333333,0.6666666666666666,0.2,0.625,0.5,0.7058823529411765,0.375,0.8,0.038461538461538464,90.0,0.5,15.411111111111111,16.58888888888889,14.733333333333333,15.555555555555555,0.3380281690140845,0.8333333333333334,0.8695652173913043,0.55,0.11267605633802817,0.5,0.5714285714285714,0.5,0.36619718309859156,0.5384615384615384,0.5384615384615384,0.6428571428571429,0.11267605633802817,0.375,0.375,1.0,0.07042253521126761,0.4,0.4,1.0,0.8571428571428571,0.8333333333333334,0.6,,,0.07692307692307693,0.5211267605633803,0.4,0.4965697183098592,0.53182,0.4800346153846154,0.12658227848101267,0.15151515151515152,0.11818181818181818,0.2727272727272727,10.613793103448277,24.307692307692307,0.26666666666666666,2010-11-01,0021000044,POR,5.0,6.0,1.0,1.0,1.0,3.0,2.0,,1.0,,2.0,2.0,,,,1.0,1.0,0.46153846153846156,0.8333333333333334,0.07692307692307693,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,97,98,46.0,38,10,195,19,33,3.0,8,4.0,12,10,17,5.0,8.0,,4.0,11,,6.0,33,62,9,19,19,112,3.0,10,,10,14.0,24.0,10.0,9.0,52.0,36,30,27.0,4.0,,11,4.0,6,18,9.0,27,4.0,5.0,11,1.0,6.0,63,1.0,11,2.0,7,21,2.0,30,14,44,2.0,8,5,3.0,12,10.0,8,,2.0,3.0,20,1.0,10.0,13,1.0,21,,,2.0,25,,2.0,,27,12,2.0,6.0,3.0,3.0,6.0,3.0,,102,52.0,46.0,1.0,2.0,0.5454545454545454,0.5806451612903226,1.0,0.47368421052631576,0.47368421052631576,0.532258064516129,0.3,0.5833333333333334,0.5740740740740741,0.3,0.6323529411764706,0.5978260869565217,0.38461538461538464,0.6341463414634146,0.2345679012345679,0.0967741935483871,0.15151515151515152,0.08333333333333333,,0.6,0.6666666666666666,0.4,0.65625,0.3793103448275862,0.875,0.1111111111111111,0.7,0.3157894736842105,0.35714285714285715,0.375,0.42857142857142855,0.16666666666666666,,0.3,0.9,0.75,0.875,,0.0625,97.5,0.5,14.24742268041237,15.285714285714286,13.31958762886598,14.571428571428571,0.4074074074074074,0.5757575757575758,0.6785714285714286,0.5789473684210527,0.14814814814814814,0.3333333333333333,0.36363636363636365,0.25,0.20987654320987653,0.5882352941176471,0.5882352941176471,0.6,0.09876543209876543,0.625,0.625,1.0,0.13580246913580246,0.36363636363636365,0.36363636363636365,1.0,0.8,0.375,0.3333333333333333,,,0.17647058823529413,0.6419753086419753,0.36363636363636365,0.5047672839506173,0.4449444444444445,0.523375,0.13333333333333333,0.16901408450704225,0.08928571428571429,0.4642857142857143,7.862903225806452,24.468421052631577,0.4742268041237113,2010-11-04,0021000066,NYK,9.0,14.0,3.0,4.0,2.0,4.0,5.0,,1.0,1.0,3.0,2.0,,,,,0.5,0.4117647058823529,0.6428571428571429,0.11764705882352941,0.75,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
53:00,102,103,19.0,36,11,205,18,31,3.0,6,6.0,14,14,30,,1.0,,4.0,9,,4.0,38,75,4,10,17,105,4.0,8,,9,6.0,10.0,4.0,6.0,27.0,42,34,12.0,4.0,1.0,8,4.0,3,21,4.0,25,4.0,,8,1.0,12.0,54,2.0,9,,6,29,1.0,36,11,47,2.0,7,5,2.0,11,9.0,9,1.0,2.0,1.0,20,2.0,3.0,12,,23,,1.0,2.0,20,2.0,1.0,2.0,18,10,,2.0,,1.0,2.0,1.0,,96,27.0,19.0,,,0.5526315789473685,0.5833333333333334,1.0,0.4,0.4444444444444444,0.5066666666666667,0.5,0.6,0.5176470588235295,0.5,0.75,0.5645161290322581,0.5625,0.7941176470588235,0.11764705882352941,0.04,0.06451612903225806,,0.03333333333333333,0.55,1.0,,0.90625,0.25,0.8571428571428571,0.4,0.8974358974358975,0.2682926829268293,0.3076923076923077,0.5,0.06666666666666667,0.5,,0.75,0.75,1.0,0.8333333333333334,1.0,0.05128205128205128,92.83018867924528,0.5,15.156862745098039,15.864077669902912,14.764705882352942,15.74757281553398,0.36470588235294116,0.5806451612903226,0.6206896551724138,0.4444444444444444,0.16470588235294117,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.35294117647058826,0.4666666666666667,0.4827586206896552,0.8571428571428571,0.011764705882352941,,,,0.10588235294117647,0.4444444444444444,0.4444444444444444,1.0,0.75,0.5,0.3333333333333333,,,0.2857142857142857,0.4823529411764706,0.5,0.4898017857142857,0.5280714285714285,0.4464964285714285,0.10752688172043011,0.12048192771084337,0.08571428571428572,0.2571428571428571,10.410666666666666,28.71,0.18627450980392157,2010-11-05,0021000073,BOS,1.0,2.0,,,3.0,1.0,3.0,,1.0,,2.0,,,,1.0,1.0,0.75,0.14285714285714285,0.5,,,0.75,,,3.0,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,100,99,22.0,31,9,199,14,25,1.0,5,5.0,9,10,35,2.0,4.0,,3.0,9,,1.0,29,69,5,13,21,94,2.0,6,,5,7.0,13.0,3.0,7.0,24.0,30,28,15.0,,,9,3.0,7,15,5.0,20,3.0,2.0,7,,8.0,45,2.0,9,,10,27,3.0,40,11,51,1.0,6,6,,8,6.0,7,2.0,2.0,1.0,15,4.0,4.0,12,,19,,,2.0,21,,2.0,,33,13,4.0,11.0,9.0,1.0,12.0,10.0,,89,24.0,22.0,1.0,2.0,0.5172413793103449,0.5172413793103449,1.0,0.38461538461538464,0.38461538461538464,0.42028985507246375,0.3333333333333333,0.5384615384615384,0.4451219512195122,0.3333333333333333,0.53125,0.4742268041237113,0.35714285714285715,0.5454545454545454,0.15853658536585366,0.10144927536231885,0.28,,,0.5333333333333333,1.0,,0.8181818181818182,0.24324324324324326,0.9090909090909091,0.25,0.8409090909090909,0.24444444444444444,0.5,0.25,0.13043478260869565,0.16666666666666666,0.5,0.6470588235294118,1.0,1.0,0.8888888888888888,1.0,0.02564102564102564,99.5,0.8333333333333334,14.5,14.444444444444445,13.92,14.232323232323232,0.3048780487804878,0.56,0.7777777777777778,0.5,0.10975609756097561,0.5555555555555556,0.5555555555555556,,0.4268292682926829,0.2857142857142857,0.2857142857142857,0.8,0.04878048780487805,0.5,0.5,1.0,0.10975609756097561,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.2,1.0,,,0.0625,0.4634146341463415,0.3333333333333333,0.4860890243902439,0.5512400000000001,0.50245,0.13978494623655913,0.1625,0.05319148936170213,0.2553191489361702,11.576811594202898,24.346153846153847,0.22,2010-11-08,0021000098,DEN,4.0,8.0,1.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.125,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,96,95,19.0,2,11,191,25,33,6.0,10,4.0,10,10,22,,5.0,,7.0,14,2.0,3.0,39,65,7,19,21,120,6.0,10,2.0,16,5.0,10.0,4.0,4.0,20.0,44,34,21.0,8.0,,14,7.0,4,22,7.0,29,7.0,,16,2.0,4.0,65,4.0,9,,8,27,1.0,36,13,49,1.0,14,7,7.0,9,8.0,5,1.0,1.0,1.0,14,1.0,5.0,4,,7,,,,16,,,,23,11,1.0,10.0,3.0,5.0,10.0,7.0,1.0,104,20.0,19.0,,1.0,0.5641025641025641,0.6285714285714286,1.0,0.3684210526315789,0.3684210526315789,0.6,0.6,0.5,0.5892857142857143,0.625,0.5714285714285714,0.631578947368421,0.6666666666666666,0.625,0.2261904761904762,0.06153846153846154,0.06060606060606061,0.2,,0.6428571428571429,1.0,,0.675,0.36,0.5333333333333333,0.36363636363636365,0.6363636363636364,0.3611111111111111,0.375,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.5,0.6111111111111112,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.3333333333333333,0.03125,95.5,0.7,14.572916666666666,15.589473684210526,14.020833333333334,14.852631578947369,0.39285714285714285,0.7575757575757576,0.8064516129032258,0.64,0.11904761904761904,0.4,0.5,0.5,0.2619047619047619,0.45454545454545453,0.45454545454545453,0.4,0.05952380952380952,,,,0.16666666666666666,0.5,0.5,1.0,0.8333333333333334,0.6,0.3333333333333333,,0.16666666666666666,0.21428571428571427,0.6190476190476191,0.5,0.5083184523809523,0.5098666666666667,0.5244714285714286,0.11702127659574468,0.14666666666666667,0.13333333333333333,0.16666666666666666,8.529230769230768,24.410526315789475,0.19791666666666666,2010-11-11,0021000119,GSW,3.0,5.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,2.0,,0.5,0.35714285714285715,0.6,0.07142857142857142,,0.6666666666666666,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,92,92,27.0,7,11,184,14,26,2.0,7,4.0,9,7,18,3.0,8.0,,6.0,15,1.0,6.0,25,53,9,23,26,103,2.0,10,1.0,6,4.0,8.0,10.0,15.0,26.0,32,18,24.0,2.0,1.0,14,6.0,6,16,8.0,24,5.0,3.0,9,3.0,4.0,56,5.0,8,1.0,7,20,3.0,30,14,44,1.0,9,4,5.0,9,6.0,6,1.0,3.0,,15,2.0,5.0,5,,14,,,,26,1.0,2.0,,34,11,6.0,10.0,2.0,5.0,10.0,5.0,,97,26.0,27.0,,6.0,0.64,0.6666666666666666,0.8888888888888888,0.391304347826087,0.4090909090909091,0.4716981132075472,0.2,0.5,0.506578947368421,0.18181818181818182,0.3055555555555556,0.5543478260869565,0.25,0.48148148148148145,0.3026315789473684,0.11320754716981132,0.15384615384615385,0.2222222222222222,,0.6,1.0,0.16666666666666666,0.4878048780487805,0.2857142857142857,0.875,0.4166666666666667,0.5510204081632653,0.325,0.3333333333333333,0.2,0.2727272727272727,0.42857142857142855,0.4,0.46153846153846156,0.38461538461538464,0.6,0.875,,0.029411764705882353,92.0,0.5,15.282608695652174,16.02173913043478,14.347826086956522,14.423913043478262,0.34210526315789475,0.5384615384615384,0.6363636363636364,0.6428571428571429,0.11842105263157894,0.4444444444444444,0.5714285714285714,0.75,0.23684210526315788,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.10526315789473684,0.375,0.375,1.0,0.19736842105263158,0.4,0.4,0.8333333333333334,0.6363636363636364,0.2857142857142857,,,0.09090909090909091,0.3333333333333333,0.6447368421052632,0.42857142857142855,0.49973466666666666,0.51865,0.5059794117647058,0.12790697674418605,0.1746031746031746,0.05825242718446602,0.2524271844660194,9.111320754716981,25.069565217391304,0.29347826086956524,2010-11-13,0021000134,WAS,3.0,4.0,,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,,3.0,1.0,0.1,0.2222222222222222,0.75,0.2222222222222222,,0.16666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,91,91,25.0,19,12,182,17,29,3.0,8,2.0,8,9,25,1.0,2.0,,7.0,10,1.0,2.0,28,62,8,12,15,95,3.0,9,1.0,10,3.0,12.0,2.0,7.0,16.0,26,30,15.0,6.0,,10,7.0,3,13,5.0,18,4.0,1.0,9,1.0,3.0,41,,14,,5,19,3.0,27,14,41,3.0,12,10,2.0,8,2.0,12,,6.0,3.0,20,3.0,7.0,11,,24,,3.0,5.0,24,,3.0,,28,9,6.0,4.0,3.0,1.0,4.0,3.0,1.0,85,16.0,25.0,2.0,6.0,0.4642857142857143,0.52,0.625,0.6666666666666666,0.6666666666666666,0.45161290322580644,0.3333333333333333,0.25,0.5405405405405406,0.45,0.32142857142857145,0.5465116279069767,0.45454545454545453,0.4,0.16216216216216217,0.04838709677419355,0.10344827586206896,,,0.4,1.0,,0.7037037037037037,0.4375,0.5,,0.6486486486486487,0.3888888888888889,0.6,0.3333333333333333,0.375,,,0.6428571428571429,0.8333333333333334,0.7142857142857143,0.8,0.2,0.08823529411764706,91.0,0.75,15.131868131868131,16.516483516483518,14.384615384615385,15.571428571428571,0.3918918918918919,0.5862068965517241,0.6538461538461539,0.5294117647058824,0.10810810810810811,0.25,0.25,0.5,0.33783783783783783,0.36,0.36,0.3333333333333333,0.02702702702702703,0.5,0.5,1.0,0.13513513513513514,0.7,0.7,0.5714285714285714,0.8,0.375,,,0.1,0.14285714285714285,0.5540540540540541,0.7,0.5404337837837838,0.568935,0.4763571428571428,0.1125,0.1323529411764706,0.10526315789473684,0.16842105263157894,9.26774193548387,25.150000000000002,0.27472527472527475,2010-11-16,0021000156,HOU,2.0,5.0,,,1.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,,,,1.0,0.5,0.35714285714285715,0.4,,,0.5,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,2010-11,2011,Regular Season
48:00,95,95,8.0,20,14,190,16,25,3.0,6,9.0,21,8,29,2.0,2.0,,4.0,15,1.0,3.0,33,75,6,17,10,94,6.0,12,1.0,15,2.0,4.0,3.0,,10.0,26,40,12.0,6.0,,15,4.0,4,13,4.0,17,3.0,1.0,5,5.0,3.0,38,6.0,8,,5,26,2.0,33,14,47,1.0,8,7,1.0,7,5.0,4,,2.0,2.0,11,,2.0,9,,21,,2.0,1.0,11,,1.0,,14,7,,3.0,2.0,1.0,3.0,2.0,,79,10.0,8.0,1.0,,0.3939393939393939,0.43333333333333335,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.44,0.5,0.5,0.45652173913043476,0.5769230769230769,0.7142857142857143,0.4744897959183674,0.5357142857142857,0.7142857142857143,0.18478260869565216,0.05333333333333334,0.12,0.047619047619047616,,0.6363636363636364,0.6666666666666666,,0.7027027027027027,0.1951219512195122,0.7142857142857143,0.5454545454545454,0.7045454545454546,0.2692307692307692,0.1111111111111111,0.45454545454545453,0.09523809523809523,0.5454545454545454,,0.6153846153846154,0.6428571428571429,0.9,0.5,1.0,0.020833333333333332,95.0,0.6666666666666666,14.821052631578947,15.494736842105263,14.147368421052631,14.663157894736843,0.2717391304347826,0.64,0.7272727272727273,0.3125,0.22826086956521738,0.42857142857142855,0.45,0.5555555555555556,0.31521739130434784,0.27586206896551724,0.27586206896551724,0.375,0.021739130434782608,1.0,1.0,0.5,0.16304347826086957,0.26666666666666666,0.26666666666666666,0.75,0.46153846153846156,0.5,,,0.07692307692307693,0.42857142857142855,0.45652173913043476,0.26666666666666666,0.4882222826086956,0.4975,0.46358571428571427,0.07142857142857142,0.08641975308641975,0.1595744680851064,0.10638297872340426,9.796000000000001,25.329411764705885,0.08421052631578947,2010-11-17,0021000166,SAS,1.0,1.0,,,2.0,,2.0,6.0,,1.0,1.0,1.0,,,,,0.6666666666666666,0.14285714285714285,1.0,,,0.6666666666666666,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,2010-11,2011,Regular Season
