index,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Transition Take Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedLongMidRange,BlockedShortMidRange,Arc3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,DefensiveGoaltends,3pt And 1 Free Throw Trips,3SecondViolations,BlockedArc3,HeaveAttempts,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,Season,year,SeasonType,HeaveMakes
0,48:00,94.0,93.0,23.0,37.0,11.0,187.0,20.0,28.0,5.0,6.0,5.0,6.0,10.0,26.0,2.0,9.0,3.0,5.0,1.0,1.0,5.0,17.0,1.0,1.0,1.0,32.0,63.0,8.0,22.0,19.0,107.0,6.0,9.0,1.0,1.0,13.0,8.0,16.0,2.0,2.0,11.0,33.0,34.0,30.0,24.0,8.0,17.0,5.0,3.0,1.0,17.0,8.0,25.0,5.0,3.0,13.0,3.0,1.0,58.0,3.0,7.0,1.0,14.0,16.0,6.0,36.0,11.0,47.0,1.0,4.0,4.0,6.0,4.0,6.0,2.0,1.0,1.0,12.0,1.0,3.0,13.0,29.0,2.0,4.0,22.0,3.0,1.0,22.0,4.0,2.0,8.0,4.0,5.0,5.0,5.0,5.0,94.0,33.0,23.0,4.0,4.0,0.53125,0.6071428571428571,1.0,0.3636363636363636,1.0,0.3636363636363636,0.5079365079365079,0.6666666666666666,0.5,0.5176470588235295,0.6,0.6111111111111112,0.5645161290322581,0.65,0.6956521739130435,0.2588235294117647,0.0454545454545454,0.0476190476190476,0.0357142857142857,0.0384615384615384,0.1111111111111111,0.2,0.5,1.0,0.5,0.8421052631578947,0.2333333333333333,0.7777777777777778,0.2142857142857142,0.8108108108108109,0.2272727272727272,0.125,0.375,0.0833333333333333,1.0,0.9090909090909092,0.5,1.0,0.8125,0.5,0.024390243902439,93.5,1.0,14.861702127659576,15.946236559139784,14.372340425531917,15.56989247311828,0.3294117647058823,0.7142857142857143,0.7407407407407407,0.65,0.3058823529411765,0.3846153846153846,0.4,0.3,0.1058823529411764,0.2222222222222222,0.25,0.5,0.0588235294117647,0.6,0.75,1.0,0.2,0.2941176470588235,0.2941176470588235,1.0,0.6,0.8333333333333334,0.2,0.1,0.3333333333333333,0.8333333333333334,0.0555555555555555,1.0,0.0555555555555555,1.0,0.5882352941176471,0.2941176470588235,0.5276535294117647,0.5092222222222222,0.5183,0.0898876404494382,0.1194029850746268,0.1214953271028037,0.308411214953271,7.098412698412698,25.29090909090909,0.2446808510638297,2022-10-19,22200013.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-23,2023,Regular Season,
23,48:00,98.0,96.0,23.0,16.0,11.0,194.0,21.0,30.0,2.0,4.0,5.0,7.0,3.0,15.0,3.0,9.0,5.0,13.0,1.0,2.0,8.0,24.0,3.0,2.0,7.0,27.0,54.0,13.0,37.0,18.0,111.0,3.0,8.0,6.0,1.0,13.0,5.0,11.0,3.0,9.0,10.0,29.0,34.0,20.0,33.0,4.0,24.0,8.0,5.0,1.0,17.0,11.0,28.0,6.0,5.0,15.0,1.0,1.0,67.0,6.0,10.0,1.0,17.0,12.0,,29.0,17.0,46.0,1.0,5.0,3.0,7.0,4.0,6.0,3.0,,3.0,13.0,2.0,3.0,13.0,16.0,,,23.0,,4.0,26.0,1.0,,8.0,4.0,5.0,3.0,5.0,4.0,98.0,29.0,23.0,1.0,4.0,0.6296296296296297,0.68,0.8461538461538461,0.3513513513513513,0.3333333333333333,0.3513513513513513,0.5,0.375,0.4545454545454545,0.510989010989011,0.4285714285714285,0.475,0.5388349514563107,0.4333333333333333,0.5370370370370371,0.4065934065934066,0.027027027027027,0.0925925925925925,0.0666666666666666,0.1333333333333333,0.1111111111111111,0.0769230769230769,0.5384615384615384,,0.3333333333333333,0.631578947368421,0.3846153846153846,0.8095238095238095,0.2857142857142857,0.725,0.3404255319148936,0.4444444444444444,0.4545454545454545,0.3571428571428571,0.1428571428571428,0.4285714285714285,0.7142857142857143,0.8,0.75,1.0,0.024390243902439,97.0,0.8,13.73469387755102,15.979166666666666,12.622448979591836,15.5,0.3296703296703296,0.7,0.75,0.7142857142857143,0.1648351648351648,0.2,0.2307692307692307,0.3333333333333333,0.0989010989010989,0.3333333333333333,0.375,0.3333333333333333,0.1428571428571428,0.3846153846153846,0.4166666666666667,1.0,0.2637362637362637,0.3333333333333333,0.3333333333333333,0.75,0.2857142857142857,0.5,,0.2142857142857142,0.35,0.7142857142857143,0.1,0.5,0.35,0.2857142857142857,0.7362637362637363,0.3333333333333333,0.5669752747252746,0.53791,0.5728725,0.0909090909090909,0.1311475409836065,0.1171171171171171,0.2612612612612612,5.8277777777777775,24.37837837837838,0.2346938775510204,2022-12-05,22200358.0,DAL,1.0,3.0,1.0,2.0,6.0,2.0,,1.0,,,,1.0,0.3333333333333333,0.1666666666666666,0.2142857142857142,0.3333333333333333,1.0,0.3333333333333333,0.0263157894736842,,,2.0,,,,,,,,,,,,,2022-23,2023,Regular Season,
49,48:00,87.0,88.0,5.0,21.0,12.0,175.0,14.0,21.0,2.0,5.0,,,3.0,21.0,5.0,12.0,1.0,5.0,,,12.0,27.0,3.0,,2.0,22.0,54.0,13.0,32.0,12.0,95.0,2.0,9.0,4.0,1.0,11.0,,1.0,,2.0,2.0,2.0,24.0,20.0,36.0,4.0,26.0,12.0,3.0,,12.0,12.0,24.0,11.0,1.0,7.0,2.0,3.0,60.0,2.0,12.0,,18.0,17.0,3.0,38.0,14.0,52.0,4.0,4.0,3.0,3.0,,6.0,3.0,,,9.0,1.0,3.0,10.0,21.0,1.0,1.0,10.0,,1.0,16.0,,,7.0,1.0,6.0,4.0,6.0,3.0,84.0,2.0,5.0,3.0,1.0,0.5454545454545454,0.6,0.9230769230769232,0.40625,,0.4193548387096774,0.4074074074074074,0.2222222222222222,,0.4825581395348837,0.3846153846153846,,0.5053191489361702,0.3928571428571428,0.25,0.3720930232558139,,0.0555555555555555,0.0476190476190476,0.0952380952380952,,,0.3333333333333333,0.6,,0.7727272727272727,0.375,0.9,0.1176470588235294,0.8333333333333334,0.2857142857142857,0.4285714285714285,0.3888888888888889,0.1538461538461538,,0.8571428571428571,0.5,1.0,0.9333333333333332,0.8,0.0869565217391304,87.5,0.5,14.32183908045977,18.568181818181817,13.655172413793103,17.738636363636363,0.2441860465116279,0.6666666666666666,0.7,0.5,0.2441860465116279,0.1428571428571428,0.1578947368421052,0.6666666666666666,0.1395348837209302,0.4166666666666667,0.4166666666666667,0.6,0.0581395348837209,0.2,0.2,1.0,0.313953488372093,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.3846153846153846,0.4,,0.2307692307692307,,,,,0.6666666666666666,,0.6162790697674418,0.4615384615384615,0.507435294117647,0.5400045454545455,0.5163666666666666,0.075268817204301,0.1147540983606557,0.1157894736842105,0.0210526315789473,7.846296296296296,25.759375,0.057471264367816,2023-01-26,22200734.0,DAL,,1.0,2.0,2.0,3.0,1.0,3.0,,,,,,0.5,0.2857142857142857,0.0769230769230769,,,0.6666666666666666,,,,2.0,,1.0,,,,,,,1.0,,,,2022-23,2023,Regular Season,
64,48:00,97.0,97.0,26.0,42.0,11.0,194.0,16.0,18.0,3.0,3.0,3.0,4.0,13.0,23.0,8.0,14.0,5.0,19.0,3.0,6.0,7.0,15.0,1.0,1.0,2.0,37.0,55.0,12.0,34.0,20.0,130.0,4.0,7.0,1.0,5.0,16.0,8.0,13.0,4.0,8.0,13.0,41.0,32.0,42.0,33.0,8.0,15.0,7.0,,,16.0,11.0,27.0,6.0,5.0,9.0,2.0,5.0,65.0,4.0,7.0,1.0,18.0,14.0,2.0,34.0,12.0,46.0,1.0,5.0,3.0,5.0,4.0,4.0,1.0,1.0,,9.0,1.0,1.0,19.0,28.0,1.0,2.0,22.0,2.0,1.0,25.0,1.0,2.0,9.0,3.0,2.0,1.0,2.0,2.0,114.0,39.0,25.0,2.0,2.0,0.4324324324324324,0.4848484848484848,0.9166666666666666,0.3529411764705882,0.5,0.3529411764705882,0.6727272727272727,0.5714285714285714,0.6153846153846154,0.6179775280898876,0.6875,0.6666666666666666,0.645,0.7272727272727273,0.7321428571428571,0.3820224719101123,,,,,,,0.5555555555555556,1.0,1.0,0.875,0.3888888888888889,0.8571428571428571,0.1904761904761904,0.8648648648648649,0.282051282051282,0.5,0.3,0.1428571428571428,0.2142857142857142,0.5,0.9,1.0,0.8333333333333334,1.0,0.0256410256410256,97.0,1.0,14.938144329896907,14.75257731958763,14.494845360824742,14.45360824742268,0.2022471910112359,0.8888888888888888,0.8888888888888888,0.5625,0.2584269662921348,0.5652173913043478,0.5652173913043478,0.1538461538461538,0.1573033707865168,0.5714285714285714,0.5714285714285714,0.625,0.2134831460674157,0.2631578947368421,0.2631578947368421,1.0,0.1685393258426966,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.375,1.0,,0.125,0.1904761904761904,0.75,0.2857142857142857,0.5,0.0952380952380952,0.5,0.5842696629213483,0.4666666666666667,0.5187252808988764,0.5109083333333333,0.500597619047619,0.0927835051546391,0.1428571428571428,0.123076923076923,0.3153846153846154,8.672727272727272,24.82058823529412,0.268041237113402,2023-03-05,22200962.0,DAL,,,1.0,1.0,3.0,2.0,1.0,,,1.0,,,1.0,0.5,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,2022-23,2023,Regular Season,
23,53:00,107.0,105.0,26.0,34.0,11.0,212.0,21.0,34.0,7.0,11.0,6.0,8.0,7.0,15.0,8.0,10.0,2.0,6.0,1.0,1.0,13.0,29.0,,1.0,7.0,36.0,59.0,15.0,35.0,14.0,131.0,8.0,12.0,,1.0,17.0,8.0,14.0,2.0,8.0,6.0,28.0,34.0,38.0,36.0,14.0,29.0,13.0,7.0,,17.0,12.0,29.0,10.0,2.0,10.0,3.0,4.0,70.0,4.0,10.0,,23.0,12.0,6.0,41.0,14.0,55.0,5.0,9.0,7.0,8.0,6.0,5.0,2.0,1.0,,13.0,,1.0,10.0,26.0,1.0,2.0,24.0,1.0,3.0,24.0,,,11.0,1.0,,,,,114.0,28.0,26.0,4.0,1.0,0.4722222222222222,0.5862068965517241,0.8,0.4285714285714285,0.25,0.4285714285714285,0.6101694915254238,0.6666666666666666,0.5714285714285714,0.6223404255319149,0.6666666666666666,0.5,0.6179245283018868,0.6538461538461539,0.5185185185185185,0.3723404255319149,,0.1186440677966101,0.088235294117647,0.2,0.1,,0.6153846153846154,0.8571428571428571,,0.9230769230769232,0.4545454545454545,0.8518518518518519,0.2105263157894736,0.875,0.3414634146341463,0.8333333333333334,,0.2,0.25,1.0,0.75,1.0,0.7777777777777778,1.0,0.1470588235294117,96.0,,14.523364485981308,15.485714285714286,14.4392523364486,15.16190476190476,0.3617021276595745,0.6176470588235294,0.6774193548387096,0.4761904761904761,0.1595744680851064,0.4666666666666667,0.5833333333333334,0.4285714285714285,0.1063829787234042,0.8,0.8888888888888888,0.5,0.0638297872340425,0.3333333333333333,0.3333333333333333,1.0,0.3085106382978723,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.9166666666666666,0.6363636363636364,,,0.3636363636363636,0.75,0.0454545454545454,1.0,0.3181818181818182,0.1428571428571428,0.7340425531914894,0.4482758620689655,0.4935574468085106,0.5385555555555556,0.4807,0.1047619047619047,0.1571428571428571,0.1297709923664122,0.2137404580152671,6.169491525423729,26.994285714285716,0.2429906542056074,2022-12-01,22200325.0,DAL,,,,,9.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,2022-23,2023,Regular Season,
51,48:00,93.0,93.0,16.0,40.0,11.0,186.0,7.0,13.0,3.0,4.0,1.0,1.0,6.0,15.0,9.0,12.0,4.0,14.0,,,10.0,25.0,2.0,,4.0,22.0,40.0,14.0,39.0,19.0,105.0,3.0,5.0,3.0,2.0,14.0,2.0,5.0,,4.0,6.0,10.0,14.0,30.0,33.0,6.0,25.0,10.0,1.0,,7.0,11.0,18.0,8.0,3.0,4.0,1.0,2.0,47.0,5.0,7.0,,19.0,9.0,4.0,32.0,12.0,44.0,1.0,9.0,6.0,6.0,3.0,8.0,3.0,2.0,,14.0,2.0,4.0,13.0,31.0,3.0,3.0,18.0,2.0,1.0,27.0,2.0,1.0,11.0,3.0,6.0,5.0,6.0,4.0,91.0,10.0,16.0,4.0,3.0,0.3181818181818182,0.3684210526315789,0.7857142857142857,0.358974358974359,,0.358974358974359,0.55,0.6,0.4,0.5443037974683544,0.75,0.2222222222222222,0.5714285714285714,0.7,0.3571428571428571,0.4936708860759494,,0.025,0.0769230769230769,,,,0.4285714285714285,1.0,,0.5625,0.3888888888888889,0.8260869565217391,0.2083333333333333,0.717948717948718,0.2857142857142857,0.3333333333333333,0.5555555555555556,0.2142857142857142,0.2,0.5,0.5714285714285714,1.0,0.85,0.6666666666666666,0.024390243902439,93.0,0.6666666666666666,14.903225806451612,16.06451612903226,14.279569892473118,15.376344086021506,0.1645569620253164,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.189873417721519,0.4,0.4,0.1666666666666666,0.1518987341772152,0.75,0.75,0.2222222222222222,0.1772151898734177,0.2857142857142857,0.2857142857142857,0.75,0.3164556962025316,0.4,0.4,0.8,0.5,0.75,,0.25,0.1111111111111111,1.0,,,0.4444444444444444,,0.6582278481012658,0.4,0.4878006329113924,0.45155,0.4456611111111111,0.125,0.2244897959183673,0.1333333333333333,0.0952380952380952,9.97,25.025641025641026,0.1720430107526881,2023-01-30,22200761.0,DAL,1.0,1.0,1.0,2.0,9.0,3.0,,3.0,,,,,0.6666666666666666,,0.125,1.0,1.0,0.5,,,,1.0,,1.0,,,,,,,,,,,2022-23,2023,Regular Season,
12,48:00,95.0,93.0,44.0,20.0,12.0,188.0,13.0,21.0,3.0,4.0,4.0,8.0,5.0,12.0,5.0,16.0,4.0,9.0,1.0,2.0,9.0,22.0,2.0,7.0,13.0,23.0,49.0,13.0,31.0,27.0,112.0,3.0,4.0,4.0,5.0,20.0,7.0,16.0,8.0,15.0,14.0,52.0,18.0,28.0,33.0,2.0,22.0,9.0,2.0,,9.0,11.0,20.0,8.0,3.0,7.0,1.0,1.0,51.0,5.0,7.0,1.0,22.0,9.0,3.0,34.0,13.0,47.0,3.0,6.0,5.0,8.0,7.0,4.0,1.0,1.0,1.0,12.0,1.0,8.0,12.0,21.0,,1.0,27.0,2.0,3.0,35.0,2.0,2.0,13.0,5.0,2.0,1.0,2.0,1.0,92.0,52.0,44.0,2.0,4.0,0.391304347826087,0.4090909090909091,0.8461538461538461,0.4193548387096774,0.5333333333333333,0.4193548387096774,0.4693877551020408,0.75,0.4375,0.53125,0.9375,0.6129032258064516,0.5729166666666666,0.8333333333333334,0.6578947368421053,0.3875,,0.0408163265306122,0.0476190476190476,0.0833333333333333,,,0.6666666666666666,0.75,0.25,0.8181818181818182,0.28,0.7857142857142857,0.2777777777777778,0.7948717948717948,0.2790697674418604,0.375,0.1428571428571428,0.3846153846153846,,0.75,0.75,1.0,0.875,0.6666666666666666,0.073170731707317,94.0,0.5,15.74736842105263,14.881720430107526,15.147368421052631,14.290322580645162,0.2625,0.6190476190476191,0.65,0.5384615384615384,0.15,0.4166666666666667,0.4545454545454545,0.2,0.2,0.3125,0.3125,0.2,0.1125,0.4444444444444444,0.4444444444444444,0.75,0.275,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.5,0.75,0.6666666666666666,0.25,0.2580645161290322,0.5,0.064516129032258,0.5,0.4193548387096774,0.5384615384615384,0.65,0.4090909090909091,0.5302689873417722,0.71309,0.5204633333333333,0.1428571428571428,0.2166666666666666,0.1785714285714285,0.4642857142857143,8.193877551020408,25.451612903225808,0.4631578947368421,2022-11-12,22200190.0,DAL,1.0,2.0,2.0,3.0,6.0,1.0,,1.0,,,1.0,,0.75,0.3,0.25,0.5,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,2022-23,2023,Regular Season,
28,48:00,98.0,98.0,14.0,19.0,12.0,196.0,17.0,29.0,6.0,9.0,1.0,2.0,6.0,17.0,3.0,6.0,3.0,7.0,,1.0,10.0,30.0,,,4.0,26.0,52.0,13.0,37.0,19.0,110.0,7.0,11.0,1.0,,14.0,2.0,6.0,,5.0,5.0,9.0,18.0,34.0,36.0,10.0,29.0,10.0,5.0,,9.0,12.0,21.0,9.0,3.0,8.0,1.0,,54.0,3.0,10.0,,22.0,9.0,2.0,33.0,13.0,46.0,1.0,4.0,3.0,4.0,3.0,8.0,1.0,,3.0,12.0,1.0,3.0,11.0,22.0,3.0,2.0,19.0,,2.0,25.0,3.0,,12.0,,2.0,2.0,2.0,1.0,96.0,9.0,14.0,3.0,,0.3461538461538461,0.4285714285714285,0.9230769230769232,0.3513513513513513,,0.3611111111111111,0.5,0.6363636363636364,0.3333333333333333,0.5112359550561798,0.5833333333333334,0.1818181818181818,0.5555555555555556,0.5833333333333334,0.3214285714285714,0.4157303370786517,,0.0961538461538461,0.1034482758620689,0.1176470588235294,,,0.3333333333333333,0.6666666666666666,,0.8181818181818182,0.3846153846153846,0.9166666666666666,0.1304347826086956,0.8857142857142857,0.2653061224489796,0.4166666666666667,0.3636363636363636,0.1578947368421052,,0.6,1.0,1.0,0.9473684210526316,0.8,0.0227272727272727,98.0,0.5,14.36734693877551,15.020408163265309,13.693877551020408,14.73469387755102,0.3258426966292135,0.5862068965517241,0.6538461538461539,0.4705882352941176,0.1910112359550561,0.3529411764705882,0.4,0.1666666666666666,0.0674157303370786,0.5,0.5,,0.0786516853932584,0.4285714285714285,0.4285714285714285,1.0,0.3370786516853932,0.3333333333333333,0.3333333333333333,0.9,0.75,0.6666666666666666,0.1666666666666666,,0.1818181818181818,0.5,0.0909090909090909,,0.3636363636363636,,0.7415730337078652,0.3448275862068966,0.5371545454545454,0.5018277777777778,0.521045,0.1414141414141414,0.1967213114754098,0.1272727272727272,0.0818181818181818,5.686538461538461,26.005405405405405,0.1428571428571428,2022-12-16,22200436.0,DAL,,1.0,,,3.0,1.0,2.0,,,,,2.0,,0.3333333333333333,0.0833333333333333,,,,0.0526315789473684,,,,,,,,,1.0,,,1.0,,1.0,,2022-23,2023,Regular Season,
41,48:00,97.0,98.0,36.0,40.0,9.0,195.0,23.0,32.0,3.0,7.0,10.0,11.0,5.0,10.0,4.0,5.0,4.0,9.0,1.0,2.0,13.0,32.0,1.0,3.0,9.0,32.0,47.0,17.0,41.0,21.0,136.0,4.0,10.0,1.0,2.0,10.0,13.0,16.0,4.0,11.0,7.0,45.0,36.0,28.0,48.0,4.0,32.0,13.0,3.0,,18.0,16.0,34.0,12.0,4.0,14.0,1.0,3.0,84.0,9.0,3.0,,22.0,14.0,4.0,40.0,12.0,52.0,,7.0,5.0,4.0,3.0,8.0,1.0,,3.0,12.0,,7.0,8.0,20.0,1.0,1.0,18.0,2.0,,22.0,3.0,,11.0,,4.0,3.0,4.0,3.0,126.0,45.0,36.0,3.0,,0.5625,0.6,0.9411764705882352,0.4146341463414634,0.3636363636363636,0.4146341463414634,0.6808510638297872,0.4,0.8125,0.6534090909090909,0.3636363636363636,0.7037037037037037,0.7010309278350515,0.4166666666666667,0.75,0.4659090909090909,,0.0638297872340425,0.09375,,,,0.3333333333333333,0.8,,0.9333333333333332,0.2,0.9166666666666666,0.391304347826087,0.9230769230769232,0.3157894736842105,0.2222222222222222,,0.4444444444444444,0.2,1.0,0.75,1.0,0.9411764705882352,0.8571428571428571,,97.5,0.75,14.68041237113402,14.857142857142858,13.989690721649485,14.714285714285714,0.3636363636363636,0.71875,0.7931034482758621,0.6086956521739131,0.1136363636363636,0.5,0.5,0.2,0.0568181818181818,0.8,0.8,0.75,0.1022727272727272,0.4444444444444444,0.4444444444444444,1.0,0.3636363636363636,0.40625,0.40625,0.9230769230769232,0.6363636363636364,0.4285714285714285,0.3333333333333333,0.0909090909090909,0.4074074074074074,0.9090909090909092,0.074074074074074,0.5,0.3333333333333333,0.3333333333333333,0.8295454545454546,0.40625,0.5964097701149426,0.685675,0.6118518518518519,0.1237113402061855,0.2,0.0735294117647058,0.3308823529411764,4.280851063829787,25.890243902439025,0.3711340206185567,2023-01-14,22200647.0,DAL,,,,,3.0,2.0,1.0,,,,,1.0,,1.0,,,,,0.0238095238095238,,,1.0,,,,,,,,,,,,,2022-23,2023,Regular Season,
42,48:00,98.0,98.0,45.0,40.0,8.0,196.0,13.0,18.0,1.0,1.0,5.0,7.0,12.0,19.0,1.0,4.0,4.0,13.0,1.0,6.0,13.0,31.0,5.0,7.0,14.0,26.0,41.0,17.0,44.0,37.0,140.0,2.0,4.0,5.0,6.0,13.0,11.0,19.0,8.0,20.0,16.0,62.0,26.0,26.0,45.0,,31.0,13.0,2.0,,13.0,15.0,28.0,11.0,4.0,7.0,6.0,,71.0,10.0,2.0,,21.0,12.0,2.0,35.0,12.0,47.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,,1.0,8.0,,5.0,12.0,29.0,3.0,2.0,28.0,6.0,2.0,42.0,2.0,3.0,13.0,5.0,5.0,4.0,6.0,3.0,127.0,62.0,45.0,7.0,5.0,0.5,0.5,0.8823529411764706,0.3863636363636363,0.4,0.3863636363636363,0.6341463414634146,0.5,0.5789473684210527,0.6058823529411764,0.3888888888888889,0.5897435897435898,0.6764705882352942,0.5416666666666666,0.6521739130434783,0.5176470588235295,,0.048780487804878,0.1111111111111111,,,,0.375,1.0,,0.6,0.1333333333333333,0.7777777777777778,0.3846153846153846,0.7021276595744681,0.2926829268292683,,0.1428571428571428,0.3529411764705882,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.0,0.7727272727272727,0.8,0.0512820512820512,98.0,0.5,13.989795918367347,15.39795918367347,13.153061224489797,14.857142857142858,0.2117647058823529,0.7222222222222222,0.8125,0.5384615384615384,0.2235294117647059,0.631578947368421,0.631578947368421,0.5,0.0470588235294117,0.25,0.25,,0.1529411764705882,0.3076923076923077,0.3076923076923077,1.0,0.3647058823529411,0.4193548387096774,0.4193548387096774,0.8461538461538461,0.1111111111111111,1.0,,0.5555555555555556,0.1794871794871795,0.7142857142857143,0.1538461538461538,0.1666666666666666,0.358974358974359,0.5,0.7294117647058823,0.4193548387096774,0.5424911764705882,0.4866166666666667,0.5134435897435897,0.1443298969072164,0.25,0.0928571428571428,0.4428571428571428,5.875609756097561,25.495454545454542,0.4591836734693877,2023-01-15,22200654.0,DAL,,,1.0,1.0,6.0,1.0,,,,1.0,,1.0,0.2,0.3333333333333333,,,,0.2,0.0222222222222222,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,2022-23,2023,Regular Season,
