EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,BadPassTurnovers,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,FTDefRebounds,DefFTReboundPct,FtPoints,PenaltyFtPoints,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,AtRimPctBlocked,Travels,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
101108-200755-201162-201599-201933,1610612746,"Chris Paul, JJ Redick, Jared Dudley, DeAndre Jordan, Blake Griffin","Paul, Redick, Dudley, Jordan, Griffin",101108-200755-201162-201599-201933,LAC,17431.0,16,291.0,47.0,572.0,575.0,114.0,68.0,65.0,1147.0,102.0,145.0,20.0,28.0,165.0,98.0,12.0,208.0,382.0,128.0,650.0,603.0,35.0,66.0,15.0,134.0,122.0,98.0,20.0,73.0,285.0,40.0,17.0,85.0,7.0,19.0,52.0,116.0,572.0,134.0,114.0,0.5445026178010471,0.5303030303030303,0.546078431372549,0.5432098765432098,0.5700354609929078,0.6,0.25098039215686274,0.47058823529411764,0.24691358024691357,0.2766798418972332,0.26153846153846155,94.75532097986347,14.218531468531468,16.170434782608694,13.484265734265735,15.448695652173914,0.28431372549019607,0.7034482758620689,0.7285714285714285,0.3235294117647059,0.19215686274509805,0.345679012345679,0.7142857142857143,0.14814814814814814,0.5352941176470588,0.5036077603143418,0.4977185185185185,0.20615384615384616,10.359947643979057,24.90625,0.1993006993006993,11.0,45.0,4.0,79.0,30.0,3.0,24.0,45.0,78.0,294.0,147.0,187.0,75.0,61.0,414.0,63.0,136.0,212.0,23.0,127.0,0.7067307692307693,0.75,0.5333333333333333,0.55,0.5746268656716418,0.7391304347826086,0.7875,0.7537878787878788,0.75,0.765625,0.7352941176470589,0.47878787878787876,0.4817073170731707,0.7721518987341772,0.058823529411764705,0.037037037037037035,0.12,13.0,0.9285714285714286,93.0,46.0,54.0,40.0,125.0,12.0,43.0,0.7714285714285715,0.07948243992606285,0.10411622276029056,18.0,29.0,24.0,0.48333333333333334,0.6206896551724138,27.0,72.0,14.0,47.0,120.0,40.0,14.0,11.0,50.0,10.0,14.0,4.0,14.0,23.0,19.0,0.851063829787234,0.3671875,0.3671875,0.29069767441860467,0.32558139534883723,0.3953488372093023,0.1875,0.04184100418410042,0.1411764705882353,0.375,0.4153846153846154,0.4074074074074074,0.4666666666666667,0.4666666666666667,1.0,0.5235925531914893,33.0,12.0,15.0,,33.0,13.0,26.0,,7.0,,24.0,8.0,15.0,26.0,12.0,9.0,0.034031413612565446,0.09722222222222222,0.7,0.875,0.46153846153846156,0.336734693877551,0.34375,0.7878787878787878,0.2,0.336734693877551,,,6.0,12.0,6.0,3.0,7.0,4.0,0.4,,0.5,9.0,4.0,6.0,3.0,0.4,0.15,0.3333333333333333,0.3333333333333333,1.0,11.0,0.22093023255813954,7.0,1.0,2.0,0.034482758620689655,5.0,0.006060606060606061,3.0,0.05,21.0,2.0,0.015625,0.02040816326530612,2.0,0.6666666666666666,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201599-201954,1610612746,"Chris Paul, JJ Redick, Jared Dudley, DeAndre Jordan, Darren Collison","Paul, Redick, Dudley, Jordan, Collison",101108-200755-201162-201599-201954,LAC,98.0,2,2.0,-6.0,4.0,4.0,1.0,4.0,2.0,8.0,,1.0,,,,1.0,,,1.0,2.0,,6.0,,,,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,117.55102040816327,13.75,10.75,13.25,8.25,0.3333333333333333,,,,0.3333333333333333,,,,1.0,0.5071,,,2.6,24.75,0.25,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,0.5,,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201599-201957,1610612746,"Chris Paul, JJ Redick, Jared Dudley, DeAndre Jordan, Byron Mullens","Paul, Redick, Dudley, Jordan, Mullens",101108-200755-201162-201599-201957,LAC,235.0,2,4.0,4.0,8.0,7.0,4.0,3.0,2.0,15.0,1.0,1.0,,,2.0,2.0,,2.0,6.0,2.0,12.0,8.0,1.0,3.0,,4.0,2.0,2.0,,2.0,5.0,,,1.0,1.0,,4.0,4.0,10.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,0.6666666666666666,0.5,0.25,,,0.5,,91.91489361702128,13.5,18.142857142857142,13.5,18.142857142857142,0.125,1.0,1.0,0.25,0.25,,,,0.375,0.45501875,0.39853333333333335,0.3333333333333333,12.283333333333333,25.15,0.5,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,3.0,,,8.0,,3.0,3.0,,2.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.16666666666666666,,,2.0,2.0,,,2.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,6.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.5598,2.0,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201599-2037,1610612746,"Chris Paul, JJ Redick, Jared Dudley, DeAndre Jordan, Jamal Crawford","Paul, Redick, Dudley, Jordan, Crawford",101108-200755-201162-201599-2037,LAC,352.0,3,6.0,6.0,11.0,12.0,5.0,12.0,,23.0,2.0,2.0,,,3.0,1.0,,6.0,7.0,2.0,17.0,11.0,2.0,3.0,1.0,6.0,4.0,1.0,,,4.0,2.0,1.0,3.0,,1.0,2.0,4.0,17.0,6.0,5.0,0.8571428571428571,0.6666666666666666,0.8333333333333334,0.5,0.85,0.6,0.2222222222222222,0.6666666666666666,,,,94.0909090909091,15.272727272727273,15.333333333333334,15.272727272727273,14.333333333333334,0.2222222222222222,1.0,1.0,0.3333333333333333,0.1111111111111111,,,,0.4444444444444444,0.4497388888888889,0.437975,0.35294117647058826,11.200000000000001,24.15,0.45454545454545453,,1.0,,2.0,1.0,1.0,,,,8.0,4.0,5.0,2.0,1.0,11.0,,3.0,4.0,1.0,5.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,0.42857142857142855,0.5,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.25,,1.0,1.0,2.0,2.0,1.0,,4.0,2.0,2.0,0.5,0.2222222222222222,0.2857142857142857,,,,,,2.0,2.0,,1.0,3.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,0.2222222222222222,1.0,1.0,0.5,,,,,1.0,,,,1.0,,1.0,,,,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201599-2440,1610612746,"Chris Paul, JJ Redick, Jared Dudley, DeAndre Jordan, Matt Barnes","Paul, Redick, Dudley, Jordan, Barnes",101108-200755-201162-201599-2440,LAC,245.0,2,4.0,-1.0,9.0,9.0,9.0,9.0,2.0,18.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,14.0,15.0,3.0,4.0,5.0,14.0,2.0,5.0,2.0,2.0,4.0,,,,,,1.0,1.0,14.0,14.0,9.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.5555555555555556,,1.0,0.6666666666666666,1.0,105.79591836734694,12.555555555555555,14.666666666666666,9.444444444444445,14.666666666666666,0.2222222222222222,1.0,1.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,1.0,0.5555555555555556,0.7777777777777778,0.5033,0.5033,1.0,7.125,25.619999999999997,1.0,,,,1.0,,,,1.0,,4.0,2.0,4.0,2.0,,10.0,2.0,,2.0,,2.0,0.6666666666666666,0.6666666666666666,,,,,1.0,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,4.0,,,,,,,,,,,,1.0,,2.0,6.0,2.0,,,,,,,,2.0,1.0,1.0,0.4,0.4,,,,,,0.1111111111111111,,,,,,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,0.4,0.4,1.0,0.5,0.4,,,2.0,,2.0,,,,0.4,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201933-201957,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Blake Griffin, Byron Mullens","Paul, Redick, Dudley, Griffin, Mullens",101108-200755-201162-201933-201957,LAC,125.0,1,2.0,6.0,5.0,4.0,,,,9.0,3.0,3.0,,,,1.0,,3.0,3.0,2.0,6.0,,,,,,2.0,1.0,,,3.0,,,,,,1.0,1.0,6.0,,,1.0,,0.6,,0.6,,0.4,,,,,103.67999999999999,8.4,20.75,8.4,18.5,0.6,1.0,1.0,,0.2,,,,1.0,0.6676,,,1.4666666666666668,24.0,,,,,,1.0,,,,,4.0,2.0,2.0,2.0,,4.0,,3.0,3.0,,,0.6666666666666666,0.6666666666666666,,,,0.75,,0.75,0.6666666666666666,,0.6666666666666666,,,,0.2,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201933-2037,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Blake Griffin, Jamal Crawford","Paul, Redick, Dudley, Griffin, Crawford",101108-200755-201162-201933-2037,LAC,697.0,5,12.0,14.0,22.0,19.0,22.0,16.0,6.0,41.0,5.0,6.0,5.0,6.0,3.0,8.0,8.0,8.0,12.0,11.0,35.0,21.0,8.0,12.0,11.0,35.0,8.0,8.0,4.0,6.0,13.0,2.0,,2.0,,2.0,3.0,8.0,30.0,35.0,22.0,0.6666666666666666,0.6666666666666666,0.5434782608695652,0.5434782608695652,0.6071428571428571,0.6071428571428571,0.4782608695652174,1.0,0.5,0.5,0.5,84.70588235294117,18.045454545454547,15.789473684210526,15.727272727272727,15.789473684210526,0.2608695652173913,0.8333333333333334,0.8333333333333334,0.13043478260869565,0.34782608695652173,0.2608695652173913,0.8333333333333334,0.34782608695652173,0.7391304347826086,0.4938630434782609,0.4938630434782609,1.0,7.858333333333333,25.136363636363637,1.0,,,,1.0,3.0,3.0,1.0,2.0,5.0,8.0,4.0,6.0,3.0,,14.0,1.0,3.0,7.0,2.0,6.0,0.5,0.5714285714285714,0.5,0.2,0.3333333333333333,0.6,1.0,0.6666666666666666,,1.0,0.6,0.3333333333333333,0.3333333333333333,,0.13043478260869565,0.13043478260869565,0.14285714285714285,3.0,1.0,10.0,10.0,2.0,,12.0,1.0,4.0,,0.15384615384615385,0.26666666666666666,1.0,1.0,2.0,0.2,1.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.5,1.0,1.0,0.5,0.1,0.13043478260869565,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.4781625,2.0,2.0,3.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,3.0,0.08333333333333333,0.3333333333333333,1.0,,,0.25,0.2857142857142857,0.5,0.4,0.25,,1.0,2.0,3.0,3.0,,,,0.2727272727272727,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,1.0,0.2,3.0,1.0,0.09090909090909091,0.125,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201933-2440,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Blake Griffin, Matt Barnes","Paul, Redick, Dudley, Griffin, Barnes",101108-200755-201162-201933-2440,LAC,172.0,1,3.0,4.0,5.0,5.0,5.0,5.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,9.0,5.0,1.0,4.0,2.0,9.0,2.0,2.0,,2.0,4.0,,,,,,1.0,1.0,6.0,9.0,5.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.6428571428571429,0.3333333333333333,,,0.6666666666666666,,83.72093023255813,16.8,17.6,16.8,17.6,0.3333333333333333,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.500825,0.500825,1.0,5.9,24.5,1.0,,,,,,,1.0,1.0,3.0,,,1.0,,,3.0,2.0,,2.0,,2.0,,,1.0,1.0,0.75,,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,3.0,1.0,,,2.0,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,,,,0.16666666666666666,,,,,,,0.5928,2.0,,,,2.0,1.0,1.0,,,,,,,,,,0.25,,,,,1.0,1.0,0.5,,1.0,,,2.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,0.5,,,,,3.0,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201954-2037,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Darren Collison, Jamal Crawford","Paul, Redick, Dudley, Collison, Crawford",101108-200755-201162-201954-2037,LAC,63.0,3,1.0,,3.0,1.0,3.0,1.0,1.0,4.0,,2.0,,2.0,,1.0,1.0,,3.0,1.0,,,,3.0,1.0,,,1.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,3.0,,,,,,,0.25,1.0,,0.6666666666666666,,91.42857142857143,15.0,18.0,14.333333333333334,18.0,0.5,,,,0.25,0.5,,0.25,0.75,0.2486,0.2486,,4.066666666666666,27.9,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,0.6666666666666666,0.5,1.0,,,0.25,,,,,,,0.1737,,,,,,2.0,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-201957-2440,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Byron Mullens, Matt Barnes","Paul, Redick, Dudley, Mullens, Barnes",101108-200755-201162-201957-2440,LAC,87.0,1,1.0,-3.0,2.0,3.0,,2.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,0.5,1.0,82.75862068965517,32.0,7.666666666666667,22.0,7.666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5624666666666667,,,9.85,24.5,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-2037-2440,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Jamal Crawford, Matt Barnes","Paul, Redick, Dudley, Crawford, Barnes",101108-200755-201162-2037-2440,LAC,55.0,1,1.0,,2.0,1.0,2.0,1.0,,3.0,,,,,,2.0,2.0,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,78.54545454545455,21.0,13.0,21.0,13.0,,,,,1.0,,,1.0,1.0,0.483225,0.483225,,,24.6,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201162-2037-2584,1610612746,"Chris Paul, JJ Redick, Jared Dudley, Jamal Crawford, Willie Green","Paul, Redick, Dudley, Crawford, Green",101108-200755-201162-2037-2584,LAC,11.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,261.8181818181818,11.0,,11.0,,,,,,,,,,1.0,0.4473,0.4473,,,23.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1610612746,2014,2013-14,False
101108-200755-201175-201933-201954,1610612746,"Chris Paul, JJ Redick, Glen Davis, Blake Griffin, Darren Collison","Paul, Redick, Davis, Griffin, Collison",101108-200755-201175-201933-201954,LAC,81.0,1,1.0,-5.0,3.0,2.0,,,,5.0,,,,,2.0,,,,2.0,,,5.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,88.88888888888889,16.0,16.5,16.0,16.5,,,,1.0,,,,,,0.38905,,,19.35,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201175-201933-2440,1610612746,"Chris Paul, JJ Redick, Glen Davis, Blake Griffin, Matt Barnes","Paul, Redick, Davis, Griffin, Barnes",101108-200755-201175-201933-2440,LAC,193.0,1,3.0,5.0,6.0,7.0,,4.0,1.0,13.0,4.0,4.0,,,1.0,,,4.0,6.0,,11.0,6.0,,,,,4.0,,,1.0,3.0,,,,,,1.0,2.0,9.0,,,0.6666666666666666,,0.6666666666666666,,0.7857142857142857,,,,,0.5,,96.99481865284974,9.833333333333334,19.142857142857142,9.666666666666666,19.0,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,,0.6666666666666666,0.5333,,,5.366666666666667,,,,,,,,,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,4.0,,2.0,2.0,,3.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,,0.5,,,,,,0.18181818181818182,,,3.0,,1.0,,3.0,1.0,2.0,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,,1.0,,0.5,0.16666666666666666,,,,,,,0.4287,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2014,2013-14,False
101108-200755-201599-201933-201954,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Darren Collison","Paul, Redick, Jordan, Griffin, Collison",101108-200755-201599-201933-201954,LAC,319.0,4,5.0,10.0,13.0,15.0,10.0,12.0,1.0,28.0,4.0,4.0,3.0,3.0,,3.0,2.0,5.0,5.0,7.0,20.0,10.0,4.0,4.0,5.0,14.0,4.0,3.0,2.0,2.0,10.0,,,,,,2.0,4.0,17.0,11.0,8.0,1.0,1.0,0.5416666666666666,0.4444444444444444,0.625,0.5384615384615384,0.5833333333333334,,0.3333333333333333,0.3333333333333333,0.3333333333333333,126.39498432601881,8.692307692307692,13.733333333333333,8.692307692307692,13.0,0.3333333333333333,1.0,1.0,,0.25,0.3333333333333333,1.0,0.2222222222222222,0.9166666666666666,0.5700541666666666,0.5644,0.7,4.0600000000000005,24.485714285714288,0.7692307692307693,,,,,4.0,3.0,1.0,1.0,3.0,6.0,3.0,4.0,2.0,,9.0,2.0,5.0,8.0,,5.0,0.6,0.75,1.0,1.0,0.75,1.0,0.6666666666666666,0.875,1.0,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,0.15,1.0,1.0,7.0,6.0,3.0,2.0,9.0,,2.0,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,0.14285714285714285,0.14285714285714285,,,,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,1.0,2.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612746,2014,2013-14,False
