EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,LostBallSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FtPoints,NonHeaveArc3FGA,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyFtPoints,Charge Fouls,NonShootingPenaltyNonTakeFouls,Arc3FGM,SecondChanceArc3FGA,NonHeaveArc3FGM,Arc3Assists,BadPassTurnovers,Loose Ball Fouls,BlockedAtRim,BlockedLongMidRange,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PtsUnassisted3s,Fg3aBlocked,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,BlockedArc3,SecondChanceCorner3PctAssisted,OffensiveGoaltends,team_id,year,season,team_vs
1737-200758-200811-202690-203503,1610612741,"Nazr Mohammed, Ronnie Brewer, Lou Amundson, Jimmer Fredette, Tony Snell","Mohammed, Brewer, Amundson, Fredette, Snell",1737-200758-200811-202690-203503,CHI,64.0,1,1.0,5.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,7.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,135.0,8.0,13.333333333333334,8.0,13.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6103500000000001,0.6103500000000001,1.0,7.2,22.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201149-201571-202710-2399,1610612741,"Nazr Mohammed, Joakim Noah, D.J. Augustin, Jimmy Butler, Mike Dunleavy","Mohammed, Noah, Augustin, Butler, Dunleavy",1737-201149-201571-202710-2399,CHI,243.0,1,4.0,-7.0,8.0,9.0,6.0,,17.0,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,,3.0,6.0,13.0,2.0,3.0,,2.0,4.0,4.0,,2.0,,2.0,,1.0,,4.0,2.0,1.0,6.0,4.0,6.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.42857142857142855,0.4,0.5,100.74074074074075,15.5,13.222222222222221,15.5,12.88888888888889,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.2,1.0,,,0.6666666666666666,0.5291083333333334,0.53011,0.6666666666666666,12.033333333333333,25.666666666666668,0.75,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.4,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201149-201571-202710-2550,1610612741,"Nazr Mohammed, Joakim Noah, D.J. Augustin, Jimmy Butler, Kirk Hinrich","Mohammed, Noah, Augustin, Butler, Hinrich",1737-201149-201571-202710-2550,CHI,15.0,1,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,,,,,,0.2976,,,17.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201149-2399-2550-2736,1610612741,"Nazr Mohammed, Joakim Noah, Mike Dunleavy, Kirk Hinrich, Luol Deng","Mohammed, Noah, Dunleavy, Hinrich, Deng",1737-201149-2399-2550-2736,CHI,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201565-201959-202710-2550,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Jimmy Butler, Kirk Hinrich","Mohammed, Rose, Gibson, Butler, Hinrich",1737-201565-201959-202710-2550,CHI,164.0,2,3.0,-3.0,4.0,5.0,,2.0,9.0,1.0,3.0,,,,,,,,,1.0,4.0,,,2.0,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.25,,0.25,,0.25,,,79.02439024390243,15.75,20.2,15.25,18.4,0.75,0.3333333333333333,0.5,,,,,,,,,,,,,,0.75,0.5358,,,6.5,,,,1.0,,,,,,2.0,2.0,4.0,,,,2.0,,,2.0,1.0,,,,0.4,0.4,0.3333333333333333,0.25,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201565-201959-2399-2550,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Mike Dunleavy, Kirk Hinrich","Mohammed, Rose, Gibson, Dunleavy, Hinrich",1737-201565-201959-2399-2550,CHI,411.0,3,7.0,,12.0,13.0,,,25.0,2.0,9.0,,,,3.0,1.0,1.0,,,4.0,17.0,1.0,2.0,11.0,11.0,,,,,,4.0,3.0,2.0,1.0,3.0,1.0,1.0,,7.0,3.0,2.0,9.0,,,0.5,0.6666666666666666,1.0,0.5,,0.5,0.23529411764705882,,0.2894736842105263,,0.2894736842105263,,0.10526315789473684,87.59124087591242,18.666666666666668,14.384615384615385,16.25,13.76923076923077,0.47368421052631576,0.2222222222222222,0.2222222222222222,0.5,0.15789473684210525,,,,0.05263157894736842,1.0,1.0,1.0,,,,,0.5789473684210527,0.4941210526315789,,,8.829411764705881,24.85,,2.0,5.0,1.0,,,1.0,1.0,2.0,5.0,12.0,1.0,,,,,3.0,4.0,6.0,,,,0.5,0.6,,0.2631578947368421,0.4,0.4,0.5,0.05263157894736842,,,,5.0,6.0,4.0,,6.0,7.0,1.0,,,,,,,,,,,0.46153846153846156,0.5,0.42857142857142855,,0.07142857142857142,,0.8333333333333334,0.5196,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.2,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201565-201959-2550-2736,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Kirk Hinrich, Luol Deng","Mohammed, Rose, Gibson, Hinrich, Deng",1737-201565-201959-2550-2736,CHI,165.0,2,3.0,1.0,6.0,6.0,,,12.0,2.0,2.0,,,,1.0,,1.0,,,2.0,4.0,,2.0,5.0,4.0,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,0.5,,0.3333333333333333,,0.4166666666666667,,0.3333333333333333,104.72727272727273,14.0,13.5,14.0,13.5,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.6666666666666666,0.56885,,,6.95,24.85,,,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,0.5,0.5,,0.16666666666666666,,,,0.16666666666666666,,0.16666666666666666,0.25,1.0,1.0,4.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,,0.25,,0.5,0.5,,0.5,,,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,1.5,,,0.5,1.0,,,,,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201571-201858-201959-2399,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Taj Gibson, Mike Dunleavy","Mohammed, Augustin, Martin, Gibson, Dunleavy",1737-201571-201858-201959-2399,CHI,112.0,1,2.0,,3.0,2.0,,,5.0,1.0,3.0,,,,1.0,,1.0,,,1.0,5.0,,1.0,2.0,2.0,,,,,,2.0,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,,,0.2,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,64.28571428571428,24.666666666666668,19.0,18.333333333333332,19.0,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.6666666666666666,0.5043083333333334,,,6.4799999999999995,23.2,,,1.0,,,,,,,1.0,4.0,,,,,,,3.0,,,,,,1.0,,0.16666666666666666,,,,,,,,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,,0.2,0.3333333333333333,0.5,0.6,0.5,,,,0.3333333333333333,0.562975,2.0,1.0,1.0,2.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201571-201858-201959-2550,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Taj Gibson, Kirk Hinrich","Mohammed, Augustin, Martin, Gibson, Hinrich",1737-201571-201858-201959-2550,CHI,163.0,1,3.0,-6.0,4.0,5.0,,3.0,9.0,,,,,1.0,2.0,,,,,1.0,2.0,,,4.0,10.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,0.5,,0.5,,0.6666666666666666,,,79.50920245398773,16.5,19.4,16.5,16.4,,,,,1.0,0.5,0.5,,,,,,,,,,,0.40025,,,6.95,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
1737-201571-201858-203503-203513,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Tony Snell, Erik Murphy","Mohammed, Augustin, Martin, Snell, Murphy",1737-201571-201858-203503-203513,CHI,260.0,1,4.0,5.0,10.0,11.0,10.0,11.0,21.0,3.0,6.0,3.0,6.0,2.0,3.0,,,,,5.0,9.0,,1.0,13.0,8.0,5.0,9.0,,1.0,13.0,6.0,,3.0,,3.0,,2.0,1.0,6.0,1.0,1.0,9.0,13.0,10.0,0.6,0.75,,,,,0.5555555555555556,0.5555555555555556,0.5,0.5,0.5909090909090909,0.5909090909090909,0.1,116.30769230769232,10.0,14.545454545454545,8.6,14.545454545454545,0.6,0.5,0.6,0.6666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6,0.5,,,0.7,0.5637749999999999,0.5637749999999999,1.0,4.844444444444445,25.7,1.0,,,1.0,1.0,3.0,1.0,,3.0,4.0,6.0,,,,1.0,1.0,,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,,,,,0.1,0.1,0.18181818181818182,0.2,2.0,2.0,4.0,1.0,2.0,2.0,,1.0,,,,,,,,0.1111111111111111,0.16666666666666666,0.5,0.4,0.3333333333333333,,,,1.0,0.65205,2.0,2.0,2.0,4.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,0.3076923076923077,,,,1.0,,,,,0.5,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,True
