EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LostBallSteals,BadPassTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,PtsPutbacks,Corner3Assists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,BlockingFouls,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceArc3FGA,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,OffArc3ReboundPct,Technical Free Throw Trips,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101110-101162-202322-202344-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Trevor Booker, Trevor Ariza","Webster, Gortat, Wall, Booker, Ariza",101110-101162-202322-202344-2772,WAS,1311.0,5,22.0,2.0,37.0,41.0,78.0,3.0,2.0,3.0,3.0,6.0,35.0,33.0,3.0,3.0,2.0,1.0,6.0,,13.0,3.0,8.0,31.0,0.3333333333333333,0.5,0.5,0.3974358974358974,0.4268292682926829,0.15384615384615385,85.67505720823799,17.675675675675677,16.024390243902438,16.56756756756757,14.512195121951219,0.07692307692307693,0.07692307692307693,0.6666666666666666,0.6666666666666666,,0.5384615384615384,0.6666666666666666,0.4980051282051282,24.416666666666668,8.0,15.0,2.0,8.0,11.0,33.0,4.0,12.0,4.0,19.0,27.0,1.0,1.0,,1.0,4.0,7.0,4.0,,2.0,0.3333333333333333,1.0,0.38461538461538464,0.5333333333333333,0.7272727272727273,0.20512820512820512,0.25,0.2857142857142857,0.04878048780487805,0.05714285714285714,8.590909090909092,16.0,1.0,2.0,16.0,0.07142857142857142,0.47053571428571433,0.43243243243243246,1.0,10.0,10.0,6.0,5.0,,14.0,0.45454545454545453,0.5555555555555556,0.6666666666666666,0.6521739130434783,0.8333333333333334,0.7272727272727273,0.2564102564102564,0.1,0.1,,26.0,6.0,3.0,3.0,1.0,1.0,4.0,12.0,2.0,2.0,16.0,5.0,4.0,7.0,8.0,3.0,2.0,2.0,,16.0,,1.0,0.3333333333333333,0.5,0.5333333333333333,0.15151515151515152,,0.75,0.3333333333333333,0.3333333333333333,0.125,0.25,0.5,0.21428571428571427,1.0,0.07142857142857142,1.0,0.45714285714285713,1.0,0.5,,2.0,6.0,4.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.5206166666666666,0.11428571428571428,1.0,2.0,,2.0,0.125,2.0,5.0,,1.0,1.0,,1.0,0.5,0.5,0.7142857142857143,0.4,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.3333333333333333,0.42857142857142855,0.5,0.5,0.10526315789473684,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-202322-203078-2400,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Drew Gooden","Webster, Gortat, Wall, Beal, Gooden",101110-101162-202322-203078-2400,WAS,556.0,3,9.0,-14.0,15.0,16.0,31.0,2.0,1.0,2.0,1.0,4.0,11.0,25.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,4.0,9.0,1.0,0.25,0.25,0.36666666666666664,0.36666666666666664,0.26666666666666666,80.28776978417265,20.666666666666668,15.375,20.4,12.75,0.13333333333333333,0.13333333333333333,0.5,0.5,1.0,0.6,0.5,0.5019633333333333,24.25,4.0,5.0,,3.0,4.0,11.0,,4.0,,4.0,6.0,1.0,1.0,,,2.0,3.0,,,,0.36363636363636365,,0.3333333333333333,0.8,0.8,0.2,,,,,9.009090909090908,3.0,1.0,2.0,3.0,0.25,0.5429875,0.2,,3.0,4.0,,2.0,,3.0,0.5,0.6666666666666666,0.6,0.5,0.5,1.0,0.2,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,7.0,,2.0,1.0,2.0,2.0,1.0,,,7.0,,0.5,1.0,0.875,0.875,,,1.0,0.14285714285714285,0.2,,,0.5,0.5,1.0,0.25,1.0,0.6363636363636364,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,0.18181818181818182,,,,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,1.0,1.0,,,,,,2.0,,1.0,,1.0,,,,,,1.0,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-202322-203078-2403,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Nene","Webster, Gortat, Wall, Beal, Nene",101110-101162-202322-203078-2403,WAS,462.0,2,8.0,1.0,14.0,14.0,28.0,1.0,,1.0,,2.0,14.0,13.0,,1.0,,,3.0,,6.0,1.0,3.0,12.0,,,,0.35714285714285715,0.4375,0.14285714285714285,87.27272727272727,18.642857142857142,14.357142857142858,18.214285714285715,14.214285714285714,0.07142857142857142,0.07142857142857142,,,,0.2857142857142857,,0.4349821428571429,24.7,1.0,2.0,2.0,6.0,5.0,12.0,4.0,4.0,,7.0,9.0,,,,,,3.0,4.0,,1.0,0.4166666666666667,,0.14285714285714285,0.5,0.5,0.42857142857142855,0.3333333333333333,0.4,0.06666666666666667,0.07692307692307693,10.383333333333333,8.0,,1.0,8.0,,0.46687142857142855,0.5714285714285714,2.0,4.0,6.0,,3.0,1.0,3.0,0.6,0.6,0.75,0.875,,,0.2857142857142857,0.5,0.5,0.5,,2.0,1.0,1.0,1.0,,5.0,6.0,,2.0,12.0,1.0,1.0,2.0,2.0,,,,1.0,12.0,1.0,,0.8333333333333334,0.7142857142857143,0.75,0.08333333333333333,,,0.2857142857142857,0.2222222222222222,,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,,0.8571428571428571,4.0,1.0,1.0,,1.0,2.0,1.0,,,0.5,0.5,0.3735,0.14285714285714285,,2.0,2.0,2.0,0.16666666666666666,,,,,,,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-202322-203078-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Trevor Ariza","Webster, Gortat, Wall, Beal, Ariza",101110-101162-202322-203078-2772,WAS,13.0,2,,-3.0,1.0,2.0,3.0,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,332.3076923076923,1.0,6.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-202322-2400-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Drew Gooden, Trevor Ariza","Webster, Gortat, Wall, Gooden, Ariza",101110-101162-202322-2400-2772,WAS,1430.0,8,24.0,-6.0,46.0,50.0,96.0,,1.0,4.0,1.0,4.0,46.0,52.0,,3.0,1.0,,11.0,,22.0,5.0,9.0,37.0,,0.25,0.3333333333333333,0.4875,0.5111111111111111,0.1,96.67132867132868,16.195652173913043,13.7,15.521739130434783,12.9,,0.1,0.25,0.3333333333333333,,0.4,0.3333333333333333,0.42314230769230765,37.325,8.0,12.0,3.0,10.0,18.0,36.0,7.0,14.0,4.0,20.0,25.0,3.0,2.0,2.0,3.0,8.0,10.0,12.0,2.0,6.0,0.5,1.0,0.3,0.6666666666666666,0.7272727272727273,0.25,0.3,0.375,0.13636363636363635,0.15,9.941666666666666,23.0,4.0,4.0,23.0,0.2,0.42486052631578947,0.5,7.0,14.0,22.0,3.0,11.0,5.0,12.0,0.6111111111111112,0.6470588235294118,0.631578947368421,0.6153846153846154,0.8333333333333334,0.6,0.35,0.5,0.5,0.7142857142857143,28.0,5.0,6.0,9.0,,1.0,9.0,16.0,1.0,4.0,25.0,3.0,6.0,5.0,5.0,5.0,1.0,4.0,1.0,25.0,1.0,0.25,0.5625,0.525,0.5208333333333334,0.08333333333333333,,0.625,0.2777777777777778,0.25,0.14285714285714285,0.5,0.75,0.45,0.6666666666666666,,0.25,0.5434782608695652,4.0,0.5714285714285714,0.6666666666666666,4.0,4.0,9.0,,1.0,1.0,0.9,,0.5103,0.1956521739130435,1.0,2.0,1.0,2.0,0.2,3.0,3.0,1.0,4.0,,,2.0,0.2857142857142857,1.0,0.75,1.0,0.6666666666666666,,,,,2.0,,,,,,,,,1.0,2.0,0.08333333333333333,,0.5,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-101162-202322-2403-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Nene, Trevor Ariza","Webster, Gortat, Wall, Nene, Ariza",101110-101162-202322-2403-2772,WAS,45.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,64.0,21.0,24.0,21.0,24.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-202344-203078,1610612764,"Martell Webster, Al Harrington, Andre Miller, Trevor Booker, Bradley Beal","Webster, Harrington, Miller, Booker, Beal",101110-1733-1889-202344-203078,WAS,67.0,1,1.0,4.0,3.0,2.0,5.0,,,1.0,,1.0,4.0,,,1.0,,,,,,,,4.0,,,,,0.6666666666666666,1.0,107.46268656716417,13.0,14.0,13.0,14.0,,1.0,,,,1.0,,0.39435,25.7,,,,,,,4.0,,,1.0,1.0,1.0,1.0,,,,3.0,4.0,,1.0,,,,,,,,,0.5,1.0,,2.0,,,2.0,,,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,1.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-202344-203490,1610612764,"Martell Webster, Al Harrington, Andre Miller, Trevor Booker, Otto Porter Jr.","Webster, Harrington, Miller, Booker, Porter Jr.",101110-1733-1889-202344-203490,WAS,12.0,1,,-1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-202344-2772,1610612764,"Martell Webster, Al Harrington, Andre Miller, Trevor Booker, Trevor Ariza","Webster, Harrington, Miller, Booker, Ariza",101110-1733-1889-202344-2772,WAS,26.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,14.0,12.0,14.0,12.0,,,,,,1.0,,0.488,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.9,1.0,,,1.0,,0.488,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-203078-2400,1610612764,"Martell Webster, Al Harrington, Andre Miller, Bradley Beal, Drew Gooden","Webster, Harrington, Miller, Beal, Gooden",101110-1733-1889-203078-2400,WAS,1085.0,3,18.0,-12.0,33.0,33.0,66.0,1.0,3.0,6.0,3.0,7.0,26.0,38.0,9.0,6.0,3.0,3.0,5.0,3.0,13.0,4.0,10.0,26.0,1.0,0.42857142857142855,0.42857142857142855,0.35185185185185186,0.43333333333333335,0.25925925925925924,87.59447004608296,18.0,14.878787878787879,17.303030303030305,14.666666666666666,0.037037037037037035,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.4604,26.057142857142857,2.0,5.0,,8.0,5.0,20.0,7.0,6.0,1.0,13.0,17.0,1.0,1.0,,5.0,9.0,9.0,8.0,2.0,5.0,0.25,1.0,0.18518518518518517,0.4,0.4,0.2962962962962963,,,0.16666666666666666,0.21739130434782608,9.995000000000001,,,,,,,,3.0,7.0,4.0,,2.0,2.0,9.0,0.4,0.4,0.75,0.8,0.6,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,5.0,3.0,,,,,,,,,,,,4.0,4.0,4.0,1.0,,,,,,,,,,,0.4444444444444444,0.2857142857142857,0.2222222222222222,,0.8333333333333334,,,,,,,3.0,1.0,,,3.0,,,,,,,0.4965,,1.0,,,,,,1.0,,3.0,,,,0.375,,0.25,,,,,,1.0,,,,,1.0,,1.0,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-203078-2403,1610612764,"Martell Webster, Al Harrington, Andre Miller, Bradley Beal, Nene","Webster, Harrington, Miller, Beal, Nene",101110-1733-1889-203078-2403,WAS,318.0,1,5.0,-3.0,10.0,11.0,21.0,,,1.0,,1.0,7.0,10.0,,1.0,,,1.0,,2.0,,1.0,7.0,,,,0.3333333333333333,0.3888888888888889,0.16666666666666666,95.09433962264151,14.9,15.363636363636363,14.9,13.727272727272727,,0.16666666666666666,,,,0.8333333333333334,,0.6030416666666667,26.6,2.0,4.0,,1.0,2.0,5.0,3.0,2.0,,3.0,3.0,1.0,1.0,,,1.0,5.0,6.0,,3.0,0.4,,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,0.375,3.4,5.0,,,5.0,,0.6800999999999999,0.5,,,2.0,,1.0,,2.0,0.5,0.5,0.6666666666666666,0.75,,0.5,,,,,9.0,,1.0,3.0,,,1.0,3.0,,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,4.0,,,0.3333333333333333,0.3333333333333333,0.5,0.2,,1.0,,,,1.0,0.5,1.0,0.3333333333333333,,,0.5714285714285714,1.0,1.0,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-2400-2772,1610612764,"Martell Webster, Al Harrington, Andre Miller, Drew Gooden, Trevor Ariza","Webster, Harrington, Miller, Gooden, Ariza",101110-1733-1889-2400-2772,WAS,359.0,3,6.0,1.0,10.0,11.0,21.0,2.0,2.0,3.0,2.0,5.0,13.0,12.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,10.0,0.5,0.4,0.4,0.6,0.65,0.5,84.23398328690807,19.0,15.363636363636363,19.0,15.090909090909092,0.2,0.3,0.6666666666666666,0.6666666666666666,0.5,0.9,0.6666666666666666,0.5115149999999999,25.240000000000002,3.0,4.0,,,3.0,5.0,1.0,6.0,1.0,2.0,3.0,,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.6,1.0,0.4,0.75,1.0,,,,0.2,0.4,5.64,4.0,1.0,2.0,4.0,0.25,0.389625,0.4,,1.0,,3.0,,,,,,,0.5,,,0.1,,,,4.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,3.0,1.0,,,1.0,2.0,1.0,1.0,,3.0,,0.5,,0.375,0.375,0.2,,0.6666666666666666,,0.25,,,,0.25,,0.25,1.0,0.23076923076923078,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,1.5,,,0.23076923076923078,,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,0.25,0.3333333333333333,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-1889-2403-2772,1610612764,"Martell Webster, Al Harrington, Andre Miller, Nene, Trevor Ariza","Webster, Harrington, Miller, Nene, Ariza",101110-1733-1889-2403-2772,WAS,80.0,1,1.0,2.0,3.0,2.0,5.0,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,0.5,,90.0,9.333333333333334,26.0,9.333333333333334,14.0,,,,,,,,0.3453,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,1.0,2.0,,1.0,,,,,,,,,0.5,0.5,20.9,,,,,,,,,1.0,,,,,2.0,,,0.6666666666666666,0.6666666666666666,,0.5,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-202066-202338-203490,1610612764,"Martell Webster, Al Harrington, Garrett Temple, Kevin Seraphin, Otto Porter Jr.","Webster, Harrington, Temple, Seraphin, Porter Jr.",101110-1733-202066-202338-203490,WAS,105.0,2,2.0,,5.0,5.0,10.0,,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,5.0,1.0,1.0,1.0,1.25,0.8333333333333334,0.5,137.14285714285714,9.8,11.2,9.8,10.2,,0.5,1.0,1.0,1.0,1.0,1.0,0.56685,26.3,1.0,1.0,,,1.0,1.0,,,,3.0,3.0,,,,,,1.0,2.0,,,1.0,,0.5,1.0,1.0,,,,,,1.2,5.0,1.0,1.0,5.0,0.5,0.56685,1.0,,,2.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.6,,,,,,,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,,1.0,,,,,,1.0,5.0,1.0,1.0,1.0,1.25,0.8333333333333334,,,,,,,1.0,1.0,0.5,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-202066-202344-203490,1610612764,"Martell Webster, Al Harrington, Garrett Temple, Trevor Booker, Otto Porter Jr.","Webster, Harrington, Temple, Booker, Porter Jr.",101110-1733-202066-202344-203490,WAS,69.0,1,1.0,1.0,2.0,3.0,5.0,,,,,,3.0,2.0,,,,,1.0,,2.0,,,3.0,,,,0.5,0.5,,104.34782608695653,20.0,9.666666666666666,20.0,9.666666666666666,,,,,,0.5,,0.51265,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,,2.0,3.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,,,0.5,0.5,4.65,2.0,,,2.0,,0.51265,1.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,3.0,,1.0,1.0,,,1.0,2.0,,1.0,3.0,,1.0,,,,,,1.0,3.0,1.0,,0.5,0.5,0.5,,,,,,,,1.0,0.5,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-202322-203078-2400,1610612764,"Martell Webster, Al Harrington, John Wall, Bradley Beal, Drew Gooden","Webster, Harrington, Wall, Beal, Gooden",101110-1733-202322-203078-2400,WAS,103.0,2,2.0,5.0,4.0,3.0,7.0,,,1.0,,1.0,5.0,,,1.0,,,1.0,,2.0,,,5.0,,,,0.4,0.5,0.2,97.86407766990291,12.75,17.333333333333332,9.75,17.333333333333332,,0.2,,,,0.8,,0.54816,25.6,2.0,3.0,,1.0,2.0,4.0,1.0,2.0,,2.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,0.2,0.25,2.7,3.0,1.0,1.0,3.0,0.25,0.4782,0.75,,,2.0,,1.0,,2.0,0.5,0.5,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,,,1.0,3.0,,1.0,3.0,,1.0,1.0,2.0,,,,,3.0,,,0.3333333333333333,0.25,0.375,,,,0.5,0.6666666666666666,,1.0,0.5,0.5,0.5,,,0.6,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
101110-1733-202322-203078-2772,1610612764,"Martell Webster, Al Harrington, John Wall, Bradley Beal, Trevor Ariza","Webster, Harrington, Wall, Beal, Ariza",101110-1733-202322-203078-2772,WAS,8.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
