EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,OffThreePtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,DeadBallTurnovers,Offensive Fouls,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,OffTwoPtRebounds,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,ShortMidRangeFGM,ShortMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,Travels,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PtsPutbacks,BlockingFouls,Offensive Fouls Drawn,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,AtRimPctBlocked,SelfOReb,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
101133-201228-202331-203111-2449,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Orlando Johnson, Luis Scola","Mahinmi, Watson, George, Johnson, Scola",101133-201228-202331-203111-2449,IND,1437.0,9,24.0,-3.0,44.0,45.0,1.0,4.0,89.0,9.0,15.0,1.0,1.0,4.0,4.0,,15.0,32.0,5.0,5.0,41.0,44.0,,1.0,1.0,,2.0,10.0,20.0,4.0,5.0,7.0,4.0,16.0,12.0,18.0,22.0,5.0,4.0,5.0,3.0,2.0,8.0,,5.0,11.0,8.0,7.0,,3.0,6.0,4.0,6.0,4.0,37.0,2.0,1.0,0.3333333333333333,0.35714285714285715,0.46875,1.0,0.4864864864864865,1.0,0.5,1.0,0.13513513513513514,0.625,0.6,0.6,0.625,0.5714285714285714,0.6,89.18580375782881,0.6666666666666666,16.613636363636363,15.688888888888888,16.272727272727273,14.666666666666666,0.40540540540540543,0.6,0.6923076923076923,0.4444444444444444,0.10810810810810811,0.10810810810810811,,1.0,1.0,0.5405405405405406,0.5062108108108109,0.5691666666666667,0.748,0.075,0.08571428571428572,0.04878048780487805,9.3125,24.68,0.022727272727272728,8.0,2.0,3.0,,2.0,4.0,4.0,,1.0,3.0,4.0,1.0,,1.0,,,0.5,0.5,0.5,1.0,0.3333333333333333,0.15,0.5,0.75,0.6666666666666666,,0.0975609756097561,4.0,13.0,1.0,3.0,1.0,0.35135135135135137,0.3076923076923077,0.3076923076923077,0.25,,2.0,1.0,1.0,,0.11764705882352941,0.16666666666666666,0.5,0.5,2.0,,2.0,,6.0,2.0,2.0,2.0,1.0,0.4,,0.4,0.5,0.5,1.0,,0.5,,2.0,,3.0,1.0,,0.6,0.5,0.5,0.5,,,1.0,,2.0,,0.0625,,0.02702702702702703,,,,,2.0,2.0,1.0,,1.0,,,1.0,,,,0.13333333333333333,1.0,,,1.0,,,0.05555555555555555,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1610612754,2014,2013-14,True
101133-201228-202331-203111-2561,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Orlando Johnson, David West","Mahinmi, Watson, George, Johnson, West",101133-201228-202331-203111-2561,IND,1179.0,9,20.0,1.0,38.0,34.0,20.0,4.0,72.0,1.0,4.0,1.0,4.0,8.0,4.0,,12.0,23.0,5.0,10.0,43.0,42.0,,4.0,11.0,8.0,22.0,6.0,18.0,4.0,3.0,5.0,1.0,12.0,8.0,11.0,14.0,,,1.0,1.0,,6.0,3.0,1.0,13.0,8.0,11.0,1.0,5.0,1.0,1.0,1.0,1.0,43.0,22.0,20.0,0.25,0.25,0.5217391304347826,0.36363636363636365,0.5892857142857143,0.5,0.6515151515151515,0.6111111111111112,0.17857142857142858,0.16666666666666666,0.6153846153846154,0.6428571428571429,1.0,0.5714285714285714,0.6,87.93893129770993,1.0,15.763157894736842,17.058823529411764,14.947368421052632,15.588235294117647,0.14285714285714285,0.25,0.25,1.0,0.2857142857142857,0.14285714285714285,,0.2857142857142857,0.25,0.32142857142857145,0.4180892857142857,0.4415,0.4184285714285714,0.15625,0.18518518518518517,0.5116279069767442,11.465217391304348,25.16,0.5263157894736842,26.0,,2.0,3.0,,3.0,,3.0,,2.0,3.0,,,,1.0,1.0,,,,1.0,,0.2727272727272727,,0.6666666666666666,,0.21428571428571427,,7.0,11.0,2.0,5.0,2.0,0.39285714285714285,0.6363636363636364,0.6363636363636364,0.2857142857142857,,3.0,,,6.0,0.3333333333333333,0.5,,,3.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,0.6666666666666666,0.6,0.6666666666666666,0.6,0.75,0.75,0.6666666666666666,0.6666666666666666,0.75,,4.0,,1.0,,1.0,1.0,,0.5,0.6666666666666666,,,1.0,3.0,2.0,,0.08695652173913043,0.25,0.03571428571428571,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202331-203524-2449,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Solomon Hill, Luis Scola","Mahinmi, Watson, George, Hill, Scola",101133-201228-202331-203524-2449,IND,132.0,1,2.0,-6.0,4.0,4.0,,,8.0,,,,,,,,,1.0,,,,6.0,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.5,1.0,87.27272727272727,,16.75,16.25,16.75,15.75,,,,,,,,,,,0.401,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202331-2446-2449,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Rasual Butler, Luis Scola","Mahinmi, Watson, George, Butler, Scola",101133-201228-202331-2446-2449,IND,1023.0,5,17.0,-2.0,33.0,30.0,,1.0,63.0,2.0,4.0,,,4.0,5.0,,4.0,12.0,6.0,9.0,29.0,31.0,,,,,,4.0,4.0,5.0,2.0,6.0,2.0,16.0,8.0,11.0,12.0,2.0,2.0,7.0,6.0,1.0,10.0,,4.0,8.0,12.0,12.0,,6.0,,,,,28.0,,,0.5,0.5,0.3333333333333333,,0.5555555555555556,,0.6041666666666666,,0.3333333333333333,0.7,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.5,0.7142857142857143,88.68035190615835,,16.727272727272727,15.7,16.666666666666668,14.833333333333334,0.2222222222222222,0.5,1.0,1.0,0.2222222222222222,0.2777777777777778,,,,0.5555555555555556,0.4839388888888889,,,0.25,0.3333333333333333,,9.275,24.900000000000002,,,,,,,,1.0,,,,1.0,,1.0,,,,,,0.5,,,0.1,,,,,0.034482758620689655,1.0,4.0,,3.0,,0.2222222222222222,0.25,0.25,,1.0,1.0,,,,0.125,,,,4.0,,4.0,,12.0,4.0,4.0,4.0,1.0,0.6666666666666666,,0.6666666666666666,0.8,0.8,1.0,,0.8,,1.0,,3.0,,,0.5,0.5,0.25,0.25,,,1.0,,2.0,,0.16666666666666666,,0.05555555555555555,,,,,,1.0,1.0,,0.5,,2.0,,,,,0.5,,1.0,,,,0.3333333333333333,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612754,2014,2013-14,True
101133-201228-202331-2446-2561,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Rasual Butler, David West","Mahinmi, Watson, George, Butler, West",101133-201228-202331-2446-2561,IND,551.0,3,9.0,4.0,19.0,20.0,8.0,5.0,39.0,4.0,13.0,2.0,7.0,1.0,,,8.0,20.0,2.0,3.0,22.0,18.0,1.0,3.0,9.0,2.0,8.0,4.0,12.0,,2.0,3.0,1.0,7.0,8.0,9.0,15.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,6.0,4.0,4.0,,2.0,,,,,15.0,8.0,8.0,0.25,0.2857142857142857,0.4,0.3333333333333333,0.4318181818181818,0.3333333333333333,0.4583333333333333,0.4,0.09090909090909091,0.5,0.8888888888888888,0.8888888888888888,0.5,1.0,1.0,101.92377495462794,,14.473684210526315,13.8,13.526315789473685,13.6,0.5909090909090909,0.3076923076923077,0.3333333333333333,0.25,0.045454545454545456,,,0.7777777777777778,0.2857142857142857,0.6818181818181818,0.501234090909091,0.5153,0.4484222222222222,0.08333333333333333,0.09090909090909091,0.36363636363636365,7.265000000000001,23.1,0.42105263157894735,15.0,1.0,4.0,,1.0,5.0,7.0,,,1.0,6.0,,1.0,,,,0.2,0.4166666666666667,0.5,1.0,,0.5,,0.6666666666666666,0.25,,0.3181818181818182,3.0,6.0,1.0,1.0,1.0,0.2727272727272727,0.5,0.5,0.3333333333333333,2.0,6.0,,,2.0,0.5454545454545454,0.75,,,,,1.0,,3.0,,1.0,,1.0,0.5,,0.5,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,0.05,,0.09090909090909091,0.5,0.5,1.0,1.0,2.0,3.0,,,,0.16666666666666666,,,,,,0.07692307692307693,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-203111-2449,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Orlando Johnson, Luis Scola","Mahinmi, Watson, Stephenson, Johnson, Scola",101133-201228-202362-203111-2449,IND,2566.0,14,43.0,-6.0,74.0,81.0,2.0,12.0,155.0,15.0,23.0,1.0,1.0,17.0,9.0,2.0,23.0,60.0,11.0,9.0,67.0,73.0,2.0,2.0,2.0,,4.0,14.0,32.0,9.0,7.0,10.0,5.0,23.0,22.0,32.0,49.0,5.0,4.0,8.0,6.0,2.0,17.0,,8.0,20.0,26.0,11.0,2.0,4.0,5.0,2.0,5.0,2.0,48.0,4.0,2.0,0.30434782608695654,0.3333333333333333,0.38333333333333336,1.0,0.4084507042253521,1.0,0.44666666666666666,1.0,0.15492957746478872,0.47058823529411764,0.7096774193548387,0.7073170731707317,0.6923076923076923,0.7272727272727273,0.7142857142857143,86.98363211223695,0.4,17.35135135135135,15.82716049382716,16.256756756756758,15.049382716049383,0.323943661971831,0.6521739130434783,0.75,0.3333333333333333,0.23943661971830985,0.1267605633802817,0.18181818181818182,0.5,1.0,0.4788732394366197,0.4926852112676056,0.531025,0.56075,0.06756756756756757,0.06451612903225806,0.05970149253731343,9.206666666666667,24.963636363636365,0.02702702702702703,5.0,4.0,5.0,,4.0,9.0,19.0,,3.0,3.0,17.0,1.0,2.0,6.0,1.0,,0.4444444444444444,0.6363636363636364,0.7307692307692307,1.0,0.42857142857142855,0.38636363636363635,0.4,0.45454545454545453,0.8,,0.2835820895522388,3.0,20.0,1.0,9.0,2.0,0.28169014084507044,0.15,0.15,0.3333333333333333,5.0,14.0,,3.0,,0.3783783783783784,0.375,0.25,0.25,4.0,,4.0,,9.0,4.0,3.0,3.0,0.75,0.36363636363636365,,0.36363636363636365,0.4444444444444444,0.4444444444444444,0.75,,0.4444444444444444,,5.0,1.0,7.0,3.0,3.0,0.7,0.5714285714285714,0.29411764705882354,0.3333333333333333,0.2,,2.0,3.0,5.0,,0.08333333333333333,0.11764705882352941,0.028169014084507043,,,,,4.0,1.0,,0.5,1.0,,1.0,3.0,,,2.0,0.13043478260869565,1.0,4.0,1.0,,,0.47058823529411764,0.02564102564102564,0.08333333333333333,,,,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-203111-2561,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Orlando Johnson, David West","Mahinmi, Watson, Stephenson, Johnson, West",101133-201228-202362-203111-2561,IND,816.0,7,14.0,2.0,25.0,24.0,7.0,2.0,49.0,3.0,4.0,1.0,2.0,5.0,2.0,1.0,7.0,17.0,4.0,7.0,24.0,22.0,2.0,2.0,4.0,2.0,6.0,8.0,6.0,2.0,4.0,5.0,1.0,11.0,8.0,10.0,12.0,3.0,3.0,2.0,,2.0,4.0,2.0,5.0,9.0,7.0,10.0,2.0,5.0,3.0,2.0,3.0,1.0,24.0,6.0,7.0,0.5714285714285714,0.5714285714285714,0.4117647058823529,0.5,0.40476190476190477,0.3333333333333333,0.48,0.42857142857142855,0.19047619047619047,0.5,0.5714285714285714,0.5882352941176471,0.3333333333333333,0.75,0.75,86.47058823529412,0.3333333333333333,15.52,17.833333333333332,14.96,14.958333333333334,0.19047619047619047,0.75,0.75,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.5,0.3333333333333333,0.5,0.38095238095238093,0.4971404761904762,0.5898,0.6011583333333334,0.20833333333333334,0.25,0.25,11.929411764705883,24.375,0.28,6.0,,,1.0,,,,2.0,1.0,,2.0,,,,1.0,,,,,,0.3333333333333333,0.15384615384615385,,,,0.16666666666666666,,3.0,8.0,2.0,2.0,1.0,0.38095238095238093,0.375,0.42857142857142855,0.6666666666666666,,1.0,,1.0,,0.1,,0.25,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,0.25,,0.25,0.5,0.5,1.0,,0.5,,1.0,1.0,2.0,1.0,,0.6666666666666666,0.5,0.2,0.25,1.0,,2.0,,2.0,,0.11764705882352941,0.2,0.09523809523809523,,,,1.0,,,,0.5,1.0,0.5,,,,,,,1.0,,,,,,0.09090909090909091,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,0.125,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-203142-2449,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Chris Copeland, Luis Scola","Mahinmi, Watson, Stephenson, Copeland, Scola",101133-201228-202362-203142-2449,IND,408.0,2,7.0,5.0,12.0,11.0,,1.0,23.0,2.0,4.0,,,3.0,1.0,,6.0,10.0,1.0,2.0,14.0,9.0,,,,,,6.0,6.0,1.0,3.0,3.0,,6.0,4.0,6.0,7.0,1.0,,,,,1.0,,2.0,6.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,14.0,,,0.5,0.5,0.6,,0.5454545454545454,,0.5833333333333334,,0.09090909090909091,,0.6666666666666666,0.75,0.5,,1.0,81.17647058823529,0.5,15.333333333333334,20.363636363636363,14.75,18.90909090909091,0.36363636363636365,0.5,0.5,,0.2727272727272727,0.09090909090909091,,,,0.45454545454545453,0.5190454545454546,0.6606,,0.08333333333333333,0.09090909090909091,,9.51,24.7,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,0.2,,1.0,,,,2.0,3.0,2.0,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-203524-2449,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Solomon Hill, Luis Scola","Mahinmi, Watson, Stephenson, Hill, Scola",101133-201228-202362-203524-2449,IND,1253.0,5,21.0,20.0,43.0,38.0,5.0,3.0,81.0,6.0,8.0,1.0,2.0,11.0,8.0,1.0,15.0,28.0,9.0,5.0,50.0,30.0,1.0,2.0,3.0,2.0,6.0,16.0,14.0,8.0,8.0,13.0,5.0,31.0,12.0,17.0,19.0,1.0,1.0,1.0,,1.0,6.0,,3.0,5.0,14.0,7.0,1.0,4.0,6.0,6.0,6.0,5.0,48.0,6.0,5.0,0.5333333333333333,0.5333333333333333,0.5357142857142857,0.6666666666666666,0.6081081081081081,0.5,0.625,0.6,0.24324324324324326,0.16666666666666666,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.75,0.5,93.08858739026337,0.8333333333333334,14.465116279069768,16.605263157894736,13.581395348837209,16.263157894736842,0.21621621621621623,0.75,0.75,0.8333333333333334,0.2972972972972973,0.21621621621621623,0.3333333333333333,0.5,0.5,0.4594594594594595,0.4641148648648648,0.41885,0.4364125,0.1,0.12903225806451613,0.12,10.203571428571427,25.211111111111112,0.11627906976744186,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,,1.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,,0.0625,,0.3333333333333333,1.0,0.25,0.04,3.0,9.0,,5.0,,0.24324324324324326,0.3333333333333333,0.3333333333333333,,,1.0,,,,0.08333333333333333,,,1.0,4.0,,5.0,,15.0,4.0,5.0,4.0,1.0,0.5555555555555556,,0.5555555555555556,0.5,0.5,1.0,,0.5,,6.0,3.0,5.0,1.0,1.0,0.8333333333333334,1.0,0.5454545454545454,0.5454545454545454,0.5,1.0,1.0,,,1.0,,,0.02702702702702703,1.0,1.0,1.0,,,1.0,3.0,,0.75,,,,,,1.0,,,1.0,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-203524-2561,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Solomon Hill, David West","Mahinmi, Watson, Stephenson, Hill, West",101133-201228-202362-203524-2561,IND,178.0,1,3.0,2.0,5.0,5.0,,,10.0,2.0,3.0,,,,,,3.0,4.0,1.0,,9.0,7.0,,,,,,2.0,4.0,,1.0,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,9.0,,,0.3333333333333333,0.3333333333333333,0.75,,0.9,,0.9,,0.2,,1.0,1.0,,1.0,,80.89887640449437,1.0,15.4,20.2,15.4,20.2,0.6,0.6666666666666666,1.0,,,,,,,0.8,0.64837,,,,,,5.825,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.25,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202362-2446-2449,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Rasual Butler, Luis Scola","Mahinmi, Watson, Stephenson, Butler, Scola",101133-201228-202362-2446-2449,IND,1138.0,4,19.0,3.0,36.0,38.0,,10.0,74.0,8.0,12.0,,,8.0,5.0,,14.0,29.0,6.0,7.0,44.0,41.0,1.0,,,,,6.0,22.0,5.0,3.0,4.0,2.0,9.0,10.0,18.0,28.0,3.0,2.0,6.0,4.0,2.0,9.0,,5.0,9.0,9.0,9.0,3.0,6.0,2.0,2.0,2.0,,25.0,,,0.21428571428571427,0.375,0.4827586206896552,,0.5285714285714286,,0.5789473684210527,,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.42857142857142855,1.0,0.8571428571428571,93.63796133567664,,15.0,15.736842105263158,14.194444444444445,15.210526315789474,0.34285714285714286,0.6666666666666666,0.7272727272727273,0.25,0.22857142857142856,0.14285714285714285,,,,0.5142857142857142,0.4731757142857143,0.5245625,,0.15789473684210525,0.1875,,8.53448275862069,25.566666666666666,,,6.0,7.0,,7.0,8.0,19.0,,1.0,3.0,10.0,1.0,,1.0,,,0.875,0.9444444444444444,1.0555555555555556,0.75,0.3333333333333333,0.5,0.3333333333333333,0.7777777777777778,0.8571428571428571,,0.4318181818181818,3.0,9.0,1.0,3.0,1.0,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,8.0,,,,0.5333333333333333,0.5,0.8,,2.0,,3.0,,3.0,2.0,1.0,1.0,0.3333333333333333,0.5,,0.5,0.4,0.4,0.5,,0.4,,3.0,,5.0,2.0,,0.8333333333333334,0.75,0.375,0.42857142857142855,,1.0,1.0,6.0,2.0,,0.06896551724137931,0.125,0.02857142857142857,1.0,1.0,,1.0,12.0,,,,1.0,0.1111111111111111,,,,,1.0,0.08333333333333333,,,,,,0.3333333333333333,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202388-203111-203142,1610612754,"Ian Mahinmi, C.J. Watson, Donald Sloan, Orlando Johnson, Chris Copeland","Mahinmi, Watson, Sloan, Johnson, Copeland",101133-201228-202388-203111-203142,IND,27.0,1,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,106.66666666666666,,6.0,21.0,6.0,21.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
101133-201228-202388-203111-2446,1610612754,"Ian Mahinmi, C.J. Watson, Donald Sloan, Orlando Johnson, Rasual Butler","Mahinmi, Watson, Sloan, Johnson, Butler",101133-201228-202388-203111-2446,IND,152.0,2,3.0,-3.0,4.0,4.0,4.0,1.0,8.0,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,6.0,,1.0,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,3.0,3.0,4.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.375,0.375,0.3333333333333333,,1.0,1.0,1.0,,,75.78947368421053,,18.25,19.75,17.25,19.75,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3846,,0.3846,0.25,0.3333333333333333,1.0,13.7,26.4,1.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,0.3333333333333333,,,1.0,,1.0,,0.3333333333333333,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,True
