EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls,BlockedShortMidRange,Travels,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedLongMidRange,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101145-101181-1713-1717-1890,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Shawn Marion","Ellis, Calderon, Carter, Nowitzki, Marion",101145-101181-1713-1717-1890,DAL,1180.0,12,20.0,32.0,51.0,40.0,47.0,24.0,5.0,91.0,6.0,9.0,2.0,3.0,4.0,6.0,4.0,8.0,2.0,7.0,2.0,2.0,2.0,2.0,6.0,12.0,6.0,11.0,12.0,24.0,8.0,14.0,29.0,77.0,45.0,3.0,5.0,2.0,8.0,10.0,20.0,8.0,13.0,29.0,73.0,8.0,16.0,21.0,3.0,4.0,1.0,11.0,6.0,4.0,7.0,11.0,5.0,2.0,1.0,3.0,29.0,1.0,5.0,6.0,4.0,6.0,16.0,6.0,22.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,12.0,1.0,1.0,19.0,1.0,1.0,36.0,2.0,16.0,69.0,66.0,42.0,3.0,11.0,0.3333333333333333,0.4,0.875,0.5714285714285714,0.6153846153846154,0.6153846153846154,0.5,0.6,0.5,0.631578947368421,0.6,0.6666666666666666,0.6875,0.6666666666666666,0.7156862745098039,0.3684210526315789,0.25,1.0,1.0,0.4166666666666667,0.8571428571428571,0.2,0.9090909090909091,0.35294117647058826,1.0,0.4,0.2,1.0,0.8333333333333334,1.0,0.058823529411764705,111.05084745762711,12.588235294117647,13.45,12.235294117647058,13.35,0.23684210526315788,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.21052631578947367,0.5,0.5,0.75,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.05263157894736842,1.0,1.0,1.0,0.3157894736842105,0.5,0.5,0.8333333333333334,0.6,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.06060606060606061,1.0,0.3333333333333333,0.5454545454545454,0.6052631578947368,0.5454545454545454,0.4813783783783784,0.48502,0.475196875,0.05,0.07692307692307693,0.1038961038961039,0.948051948051948,9.041666666666666,26.435714285714287,0.9215686274509803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-201148,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Brandan Wright","Ellis, Calderon, Carter, Nowitzki, Wright",101145-101181-1713-1717-201148,DAL,3674.0,29,61.0,13.0,127.0,112.0,80.0,57.0,12.0,239.0,27.0,37.0,5.0,8.0,17.0,19.0,13.0,28.0,8.0,18.0,2.0,10.0,1.0,7.0,8.0,26.0,5.0,17.0,48.0,83.0,10.0,36.0,31.0,157.0,144.0,7.0,10.0,,23.0,29.0,46.0,6.0,24.0,26.0,102.0,32.0,64.0,30.0,,6.0,,26.0,8.0,16.0,10.0,26.0,8.0,2.0,13.0,2.0,62.0,4.0,11.0,9.0,13.0,4.0,26.0,15.0,41.0,4.0,9.0,6.0,3.0,8.0,,6.0,3.0,1.0,11.0,4.0,12.0,30.0,3.0,1.0,33.0,1.0,1.0,37.0,11.0,8.0,134.0,98.0,78.0,5.0,6.0,0.3333333333333333,0.35555555555555557,1.0,0.2777777777777778,0.25,0.2777777777777778,0.5783132530120482,0.7,0.6304347826086957,0.5294117647058824,0.8214285714285714,0.5428571428571428,0.5814814814814815,0.8214285714285714,0.6144578313253012,0.3025210084033613,0.7272727272727273,0.8,0.5652173913043478,0.3333333333333333,0.47368421052631576,0.16666666666666666,0.5238095238095238,0.2631578947368421,0.5,0.2222222222222222,0.1875,0.5555555555555556,0.5,0.3333333333333333,0.07547169811320754,93.67446924333152,14.905511811023622,15.901785714285714,14.433070866141732,15.285714285714286,0.31092436974789917,0.7297297297297297,0.7714285714285715,0.48148148148148145,0.23529411764705882,0.4642857142857143,0.5,0.15384615384615385,0.15126050420168066,0.4444444444444444,0.4444444444444444,0.08403361344537816,0.2,0.2,1.0,0.2184873949579832,0.3076923076923077,0.3076923076923077,1.0,0.5714285714285714,0.625,0.2714285714285714,0.8947368421052632,0.1,0.14285714285714285,0.24285714285714285,0.29411764705882354,0.6134453781512605,0.3076923076923077,0.48776428571428576,0.5587454545454545,0.48883571428571426,0.09448818897637795,0.12222222222222222,0.1464968152866242,0.6496815286624203,7.4807228915662645,24.819444444444443,0.6299212598425197,1.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,1.0,0.75,0.04819277108433735,0.05405405405405406,0.07142857142857142,0.2857142857142857,0.125,0.5555555555555556,0.6,0.6,0.125,0.4,0.07142857142857142,0.21428571428571427,1.0,1.0,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-201961,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Wayne Ellington","Ellis, Calderon, Carter, Nowitzki, Ellington",101145-101181-1713-1717-201961,DAL,34.0,2,1.0,-2.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,127.05882352941177,15.5,3.0,15.5,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.344775,,0.344775,,,,,,26.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-201971,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, DeJuan Blair","Ellis, Calderon, Carter, Nowitzki, Blair",101145-101181-1713-1717-201971,DAL,2351.0,29,39.0,30.0,84.0,74.0,34.0,30.0,12.0,158.0,7.0,14.0,,1.0,2.0,3.0,12.0,18.0,10.0,21.0,1.0,5.0,,3.0,6.0,17.0,1.0,9.0,29.0,53.0,7.0,22.0,25.0,104.0,74.0,1.0,5.0,4.0,12.0,8.0,16.0,1.0,12.0,13.0,32.0,26.0,32.0,21.0,,,,17.0,6.0,13.0,7.0,20.0,6.0,1.0,1.0,7.0,47.0,3.0,9.0,8.0,17.0,9.0,34.0,12.0,46.0,1.0,7.0,4.0,3.0,7.0,,4.0,1.0,,8.0,5.0,11.0,23.0,,,24.0,1.0,1.0,32.0,10.0,6.0,92.0,30.0,33.0,5.0,5.0,0.4482758620689655,0.4482758620689655,1.0,0.3181818181818182,0.08333333333333333,0.3181818181818182,0.5471698113207547,0.2,0.5,0.5266666666666666,0.5,0.3392857142857143,0.5714285714285714,0.6,0.4444444444444444,0.29333333333333333,0.875,0.9,0.9444444444444444,0.391304347826087,0.7272727272727273,0.3,0.8620689655172413,0.36363636363636365,0.5714285714285714,0.3,0.2857142857142857,1.0,0.8333333333333334,0.6,0.03333333333333333,96.77584006805616,14.928571428571429,14.824324324324325,14.30952380952381,14.14864864864865,0.18666666666666668,0.5,0.5833333333333334,0.14285714285714285,0.24,0.6666666666666666,0.7058823529411765,0.5833333333333334,0.28,0.47619047619047616,0.47619047619047616,0.06666666666666667,0.2,0.2,1.0,0.22666666666666666,0.35294117647058826,0.35294117647058826,1.0,0.125,,0.10714285714285714,0.6666666666666666,0.10714285714285714,,0.32142857142857145,0.1111111111111111,0.48,0.35294117647058826,0.45782399999999995,0.47409166666666663,0.4315339285714286,0.11764705882352941,0.15873015873015872,0.11538461538461539,0.3076923076923077,10.728301886792453,25.522727272727273,0.40476190476190477,,2.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,,,,,1.0,,1.0,1.0,,0.6666666666666666,0.05660377358490566,0.14285714285714285,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,,,0.375,0.6666666666666666,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-203108,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Bernard James","Ellis, Calderon, Carter, Nowitzki, James",101145-101181-1713-1717-203108,DAL,368.0,2,6.0,-10.0,15.0,15.0,6.0,8.0,,30.0,,4.0,,,,1.0,2.0,4.0,1.0,1.0,,,,,,1.0,,1.0,3.0,9.0,,1.0,4.0,10.0,20.0,,,,,1.0,3.0,,1.0,2.0,4.0,,6.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,,3.0,,,4.0,1.0,1.0,10.0,4.0,6.0,2.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.3,,0.25,0.4166666666666667,,0.4,0.1,0.25,,0.5,,,,0.5,,,,,,,,,117.39130434782608,14.133333333333333,10.4,14.133333333333333,9.866666666666667,0.4,,,,0.4,0.5,0.5,,0.1,1.0,1.0,,,,,0.1,,,,,,0.25,,,,0.25,,0.5,,0.44466666666666665,,0.4043666666666667,0.09090909090909091,0.1,,0.4,6.411111111111111,53.1,0.4,,,,,,2.0,,,,,,,,,,,,,,0.2222222222222222,0.5,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-203109,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Jae Crowder","Ellis, Calderon, Carter, Nowitzki, Crowder",101145-101181-1713-1717-203109,DAL,49.0,4,1.0,3.0,5.0,2.0,4.0,2.0,,7.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,5.0,2.0,,,,,,,1.0,1.0,2.0,5.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,2.0,,1.0,5.0,3.0,3.0,,,,,,0.5,1.0,0.5,,,,0.75,,1.5,0.8333333333333334,,1.25,1.0,0.5,,,,,,,,,,,,,,,205.71428571428572,4.4,13.5,4.4,13.5,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,1.0,1.0,1.0,0.5,0.347025,,0.29895,,,,1.0,,25.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-203499,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Shane Larkin","Ellis, Calderon, Carter, Nowitzki, Larkin",101145-101181-1713-1717-203499,DAL,6.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-2223,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Samuel Dalembert","Ellis, Calderon, Carter, Nowitzki, Dalembert",101145-101181-1713-1717-2223,DAL,3853.0,33,64.0,24.0,140.0,128.0,62.0,82.0,14.0,268.0,27.0,40.0,6.0,8.0,9.0,19.0,15.0,31.0,7.0,23.0,1.0,8.0,1.0,4.0,2.0,21.0,1.0,10.0,49.0,94.0,3.0,29.0,40.0,147.0,123.0,7.0,12.0,2.0,16.0,17.0,39.0,2.0,14.0,20.0,60.0,40.0,58.0,6.0,3.0,6.0,,21.0,2.0,20.0,2.0,22.0,1.0,1.0,14.0,3.0,46.0,4.0,13.0,20.0,21.0,4.0,45.0,17.0,62.0,1.0,14.0,9.0,5.0,6.0,,4.0,9.0,4.0,15.0,9.0,18.0,26.0,2.0,2.0,35.0,2.0,3.0,47.0,20.0,4.0,131.0,60.0,62.0,2.0,3.0,0.40816326530612246,0.43478260869565216,0.6666666666666666,0.10344827586206896,0.14285714285714285,0.10344827586206896,0.5212765957446809,0.5833333333333334,0.4358974358974359,0.4349593495934959,0.5,0.37735849056603776,0.5069444444444444,0.5,0.46153846153846156,0.23577235772357724,0.4,0.8,0.84,0.29545454545454547,0.7142857142857143,0.16,0.7735849056603774,0.2463768115942029,0.38461538461538464,0.25,0.2222222222222222,1.0,0.7894736842105263,0.5555555555555556,0.01639344262295082,100.16091357383857,14.835714285714285,13.875,14.185714285714285,13.3125,0.3252032520325203,0.675,0.75,0.5185185185185185,0.25203252032520324,0.4838709677419355,0.5555555555555556,0.2,0.18699186991869918,0.30434782608695654,0.30434782608695654,0.06504065040650407,0.125,0.125,1.0,0.17073170731707318,0.09523809523809523,0.1,0.5,0.5714285714285714,0.75,0.3584905660377358,0.47368421052631576,0.07547169811320754,0.25,0.18867924528301888,0.1,0.5609756097560976,0.09523809523809523,0.49915121951219515,0.5367181818181819,0.4925764150943396,0.14285714285714285,0.18018018018018017,0.10884353741496598,0.40816326530612246,8.201063829787234,24.589655172413792,0.44285714285714284,1.0,,1.0,,2.0,8.0,3.0,2.0,1.0,2.0,,3.0,,4.0,4.0,5.0,3.0,,,0.0851063829787234,0.1,0.12903225806451613,0.26666666666666666,,0.8,0.6666666666666666,0.6,0.42857142857142855,0.5,0.07142857142857142,0.07142857142857142,,,,1.0,,,2.0,1.0,2.0,1.0,1.0,0.034482758620689655,0.047619047619047616,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-2734,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Devin Harris","Ellis, Calderon, Carter, Nowitzki, Harris",101145-101181-1713-1717-2734,DAL,187.0,6,3.0,7.0,7.0,5.0,7.0,2.0,1.0,12.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,5.0,3.0,11.0,4.0,,,,,1.0,2.0,2.0,5.0,3.0,11.0,,2.0,6.0,,,,4.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,4.0,,,8.0,,4.0,11.0,9.0,4.0,,1.0,,,1.0,0.4,0.4,0.4,0.5,,0.5,0.5714285714285714,,0.5714285714285714,0.5,,0.5,0.7142857142857143,,,0.5,,,0.3333333333333333,0.3333333333333333,0.25,,,0.3333333333333333,,,,0.25,92.40641711229947,10.571428571428571,22.6,10.142857142857142,17.8,0.14285714285714285,1.0,1.0,,,,,,0.14285714285714285,,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,,,0.14285714285714285,1.0,0.14285714285714285,1.0,0.5714285714285714,0.25,0.8571428571428571,0.25,0.4747785714285714,,0.4747785714285714,,,,1.0,7.8,24.16,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1890-201148,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Shawn Marion, Brandan Wright","Ellis, Calderon, Carter, Marion, Wright",101145-101181-1713-1890-201148,DAL,6079.0,35,101.0,-44.0,196.0,196.0,48.0,52.0,26.0,392.0,40.0,59.0,6.0,12.0,7.0,11.0,15.0,41.0,9.0,26.0,5.0,10.0,1.0,3.0,13.0,40.0,4.0,11.0,64.0,126.0,18.0,50.0,22.0,204.0,248.0,6.0,13.0,1.0,25.0,15.0,28.0,5.0,14.0,9.0,54.0,78.0,50.0,51.0,3.0,12.0,,40.0,13.0,39.0,17.0,56.0,13.0,4.0,27.0,10.0,129.0,11.0,15.0,22.0,35.0,9.0,66.0,26.0,92.0,3.0,6.0,4.0,2.0,22.0,1.0,13.0,10.0,3.0,32.0,5.0,36.0,51.0,2.0,1.0,39.0,2.0,1.0,34.0,12.0,5.0,179.0,54.0,48.0,1.0,5.0,0.609375,0.6724137931034483,0.9444444444444444,0.36,0.35714285714285715,0.36,0.5079365079365079,0.46153846153846156,0.5357142857142857,0.5170454545454546,0.5454545454545454,0.5357142857142857,0.5314136125654451,0.5434782608695652,0.5510204081632653,0.2840909090909091,0.6875,0.9,0.5737704918032787,0.24193548387096775,0.88,0.34375,0.6627906976744186,0.2765957446808511,0.3684210526315789,0.23529411764705882,0.37037037037037035,0.631578947368421,0.9,0.8,0.03333333333333333,92.85737785820037,15.811224489795919,15.204081632653061,15.005102040816327,14.46938775510204,0.3352272727272727,0.6779661016949152,0.6896551724137931,0.675,0.23295454545454544,0.36585365853658536,0.38461538461538464,0.6666666666666666,0.14772727272727273,0.34615384615384615,0.34615384615384615,0.056818181818181816,0.5,0.5,0.8,0.22727272727272727,0.325,0.3333333333333333,1.0,0.5454545454545454,0.5,0.2619047619047619,0.6363636363636364,0.07142857142857142,0.3333333333333333,0.2619047619047619,0.36363636363636365,0.6193181818181818,0.325,0.518852,0.5688666666666666,0.5152761904761904,0.06451612903225806,0.08823529411764706,0.12254901960784313,0.2647058823529412,7.269047619047619,24.96,0.24489795918367346,2.0,3.0,7.0,4.0,9.0,3.0,2.0,9.0,6.0,3.0,5.0,2.0,,6.0,5.0,6.0,3.0,1.0,0.4444444444444444,0.023809523809523808,0.01694915254237288,0.04878048780487805,0.15384615384615385,0.2,0.4782608695652174,0.631578947368421,0.5,0.2222222222222222,,0.09090909090909091,0.3181818181818182,0.42857142857142855,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,0.02,0.025,1.0,1.0,0.5,,,,,,,,,,,,,1610612742,2014,2013-14,False
