EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,PenaltyFg3Pct,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,LongMidRangePctBlocked,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,HeaveAttempts,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101106-101135-201939-202348-202691,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Jordan Crawford, Klay Thompson","Bogut, Lee, Curry, Crawford, Thompson",101106-101135-201939-202348-202691,GSW,90.0,1,2.0,2.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.5,1.25,1.0,1.0,1.0,1.0,1.0,1.0,96.0,18.333333333333332,11.666666666666666,18.333333333333332,11.666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.43515,0.5,1.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202348-203084,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Jordan Crawford, Harrison Barnes","Bogut, Lee, Curry, Crawford, Barnes",101106-101135-201939-202348-203084,GSW,633.0,7,11.0,3.0,18.0,19.0,2.0,37.0,,2.0,1.0,4.0,4.0,23.0,20.0,3.0,2.0,,1.0,4.0,,9.0,5.0,7.0,10.0,1.0,1.0,1.0,4.0,4.0,4.0,,17.0,1.0,0.25,0.25,0.5277777777777778,0.575,0.2222222222222222,1.0,0.7142857142857143,0.5454545454545454,0.5,1.0,84.17061611374407,17.61111111111111,16.63157894736842,15.722222222222221,14.631578947368421,0.1111111111111111,,,,0.5,,0.5026611111111111,,,24.275,11.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,8.0,14.0,2.0,3.0,2.0,6.0,4.0,8.0,2.0,4.0,12.0,6.0,10.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,12.0,11.0,2.0,0.375,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.4,0.75,0.5,1.0,0.5,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,0.3333333333333333,0.1111111111111111,0.5,0.2777777777777778,0.8,0.8,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.6666666666666666,1.0,0.5,0.4,0.75,0.1,0.1,0.5568000000000001,0.520385,0.2608695652173913,0.5217391304347826,9.75,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202348-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Jordan Crawford, Andre Iguodala","Bogut, Lee, Curry, Crawford, Iguodala",101106-101135-201939-202348-2738,GSW,267.0,2,4.0,7.0,10.0,9.0,,19.0,1.0,3.0,2.0,4.0,1.0,13.0,6.0,6.0,3.0,1.0,2.0,4.0,1.0,10.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,12.0,1.0,0.5,0.5,0.75,0.7222222222222222,0.5,1.0,1.0,1.0,,1.0,102.47191011235955,13.5,14.666666666666666,12.7,14.666666666666666,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.48655625,0.1111111111111111,0.2,25.375,9.0,1.0,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,,,1.0,1.0,3.0,3.0,4.0,,12.0,4.0,2.0,,2.0,1.0,,1.0,1.0,3.0,,1.0,,2.0,,,,,,,,,12.0,9.0,,0.6666666666666666,0.6666666666666666,0.75,,1.0,,0.8571428571428571,0.5,0.8571428571428571,,1.0,1.0,0.3333333333333333,,1.0,,1.0,,,,,,,0.25,1.0,1.0,0.25,0.5,0.5,1.0,0.125,1.0,1.0,1.0,,,,,,0.14285714285714285,0.42857142857142855,,0.5003785714285715,0.07692307692307693,0.9230769230769231,12.8,0.9,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202691-203084,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Harrison Barnes","Bogut, Lee, Curry, Thompson, Barnes",101106-101135-201939-202691-203084,GSW,18943.0,36,316.0,38.0,650.0,648.0,79.0,1298.0,33.0,91.0,49.0,122.0,138.0,683.0,645.0,129.0,91.0,33.0,43.0,135.0,27.0,313.0,143.0,237.0,310.0,39.0,28.0,74.0,104.0,148.0,177.0,68.0,626.0,0.8775510204081632,0.4016393442622951,0.4016393442622951,0.4763986013986014,0.5206422018348624,0.21328671328671328,0.527027027027027,0.680952380952381,0.7263843648208469,0.5223880597014925,0.6790123456790124,98.67074908937339,15.116923076923078,14.069444444444445,14.541538461538462,13.57716049382716,0.1590909090909091,0.3626373626373626,0.3626373626373626,0.8181818181818182,0.486013986013986,0.3626373626373626,0.5012579684763573,0.10810810810810811,0.1341222879684418,25.218032786885246,116.0,61.0,90.0,156.0,15.0,29.0,16.0,23.0,52.0,143.0,57.0,151.0,16.0,31.0,2.0,15.0,199.0,450.0,19.0,50.0,13.0,57.0,36.0,79.0,17.0,44.0,134.0,184.0,214.0,28.0,92.0,16.0,45.0,28.0,60.0,80.0,14.0,73.0,9.0,10.0,54.0,6.0,6.0,25.0,33.0,18.0,33.0,22.0,134.0,116.0,20.0,0.4623115577889447,0.4972972972972973,0.44222222222222224,0.38,0.45569620253164556,0.3728813559322034,0.46875,0.41911764705882354,0.5537190082644629,0.9333333333333333,0.24,0.8247422680412371,0.21739130434782608,0.24175824175824176,0.15053763440860216,0.8548387096774194,0.8840579710144928,0.03103448275862069,0.6666666666666666,0.2727272727272727,0.5769230769230769,0.6923076923076923,0.5,0.25,0.36363636363636365,0.3795620437956204,0.263986013986014,0.37748344370860926,0.37748344370860926,0.49122807017543857,0.05419580419580419,0.5161290322580645,0.5161290322580645,1.0,0.4915254237288136,0.5172413793103449,0.13333333333333333,0.23958333333333334,0.6956521739130435,0.020833333333333332,0.15625,0.5119703703703704,0.474609375,0.08345534407027819,0.19619326500732065,9.44288888888889,0.17846153846153845,,6.0,6.0,19.0,0.35294117647058826,0.6785714285714286,0.36538461538461536,,0.4,1.0,4.0,1.0,5.0,2.0,9.0,18.0,32.0,10.0,3.0,67.0,44.0,23.0,5.0,35.0,1.0,11.0,9.0,5.0,2.0,4.0,7.0,16.0,3.0,11.0,2.0,1.0,14.0,1.0,1.0,3.0,3.0,0.2222222222222222,0.07111111111111111,0.16666666666666666,0.04195804195804196,0.15789473684210525,0.1388888888888889,0.36363636363636365,0.14035087719298245,0.13333333333333333,0.06779661016949153,0.25,1.0,0.0847457627118644,0.2,1.0,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202691-203110,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Draymond Green","Bogut, Lee, Curry, Thompson, Green",101106-101135-201939-202691-203110,GSW,1691.0,9,28.0,-17.0,54.0,55.0,9.0,109.0,8.0,11.0,8.0,12.0,4.0,58.0,75.0,15.0,11.0,8.0,5.0,13.0,5.0,31.0,7.0,14.0,23.0,,,4.0,15.0,12.0,8.0,2.0,43.0,0.625,0.6666666666666666,0.6666666666666666,0.4909090909090909,0.4915254237288136,0.21818181818181817,,0.7777777777777778,0.7368421052631579,0.5,1.0,92.82081608515671,17.314814814814813,13.745454545454546,15.925925925925926,13.618181818181819,0.2,0.7272727272727273,0.7272727272727273,0.625,0.5454545454545454,0.7272727272727273,0.48069181818181816,0.03508771929824561,0.044444444444444446,25.883333333333336,17.0,9.0,8.0,18.0,3.0,5.0,3.0,7.0,6.0,11.0,1.0,14.0,,1.0,,2.0,15.0,43.0,3.0,7.0,,15.0,4.0,11.0,2.0,3.0,17.0,16.0,14.0,6.0,8.0,,3.0,1.0,7.0,7.0,,9.0,1.0,4.0,8.0,,1.0,2.0,,,,,17.0,17.0,1.0,0.5333333333333333,0.6666666666666666,0.3488372093023256,0.42857142857142855,0.36363636363636365,0.75,0.5384615384615384,0.75,0.5666666666666667,,0.25,0.7,0.28125,,0.15384615384615385,0.8,0.625,0.03571428571428571,,0.32727272727272727,0.4444444444444444,0.5,0.375,0.2,0.5454545454545454,0.6,0.2545454545454545,0.07142857142857142,0.07692307692307693,1.0,0.01818181818181818,,,,0.5,0.6,,0.5384615384615384,0.42857142857142855,,0.15384615384615385,0.49183333333333334,0.4697615384615385,0.25862068965517243,0.29310344827586204,9.093023255813954,0.3148148148148148,,2.0,2.0,4.0,1.0,1.0,0.6666666666666666,,1.0,,,3.0,3.0,3.0,3.0,9.0,4.0,2.0,,3.0,3.0,,,4.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,0.09302325581395349,0.1111111111111111,0.09090909090909091,,0.5,0.5,0.3333333333333333,1.0,,,,0.3,1.0,,1.0,0.07142857142857142,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202691-203145,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Kent Bazemore","Bogut, Lee, Curry, Thompson, Bazemore",101106-101135-201939-202691-203145,GSW,106.0,1,2.0,-2.0,2.0,1.0,,3.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,40.75471698113208,29.5,47.0,24.5,37.0,,,,,,,0.36856666666666665,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,,,,0.4006,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202691-2581,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Steve Blake","Bogut, Lee, Curry, Thompson, Blake",101106-101135-201939-202691-2581,GSW,442.0,3,7.0,-3.0,17.0,19.0,1.0,36.0,,3.0,2.0,5.0,3.0,15.0,18.0,6.0,3.0,,2.0,5.0,,12.0,8.0,9.0,11.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,15.0,1.0,0.4,0.4,0.375,0.4166666666666667,0.3125,1.0,0.7272727272727273,0.7272727272727273,0.5714285714285714,1.0,117.28506787330318,14.176470588235293,10.578947368421053,14.117647058823529,10.157894736842104,0.1875,,,,0.5625,,0.501378125,0.058823529411764705,0.08333333333333333,25.0,5.0,,2.0,4.0,,1.0,1.0,2.0,1.0,3.0,,4.0,2.0,2.0,,1.0,3.0,11.0,,1.0,,,1.0,4.0,1.0,1.0,3.0,6.0,,,3.0,2.0,2.0,,1.0,,1.0,2.0,,,1.0,,,1.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,0.2727272727272727,,0.25,,0.2,,0.25,1.0,0.125,,0.18181818181818182,,,1.0,,,1.0,0.25,0.5,0.6666666666666666,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.25,,,,0.125,1.0,1.0,1.0,1.0,,,0.4,0.5,,0.2,,0.54143,,0.2,10.754545454545454,0.29411764705882354,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.09090909090909091,0.25,,,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-202691-2738,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Klay Thompson, Andre Iguodala","Bogut, Lee, Curry, Thompson, Iguodala",101106-101135-201939-202691-2738,GSW,49168.0,44,819.0,-256.0,1654.0,1649.0,158.0,3303.0,80.0,241.0,104.0,299.0,263.0,1637.0,1893.0,270.0,241.0,80.0,90.0,346.0,67.0,782.0,343.0,563.0,774.0,140.0,89.0,263.0,282.0,328.0,330.0,153.0,1426.0,0.8653846153846154,0.34782608695652173,0.34782608695652173,0.4702258726899384,0.5074673304293715,0.20465434633812457,0.532319391634981,0.657088122605364,0.7015915119363395,0.554945054945055,0.6529411764705882,96.73608851285388,15.628174123337365,14.141297756215888,15.02055622732769,13.45785324439054,0.16495550992470911,0.33195020746887965,0.33472803347280333,0.8375,0.4791238877481177,0.33195020746887965,0.4897170431211499,0.09779179810725552,0.11906614785992217,25.28361204013378,210.0,189.0,240.0,401.0,52.0,90.0,31.0,52.0,151.0,374.0,140.0,387.0,24.0,58.0,8.0,34.0,531.0,1162.0,73.0,145.0,41.0,211.0,58.0,132.0,42.0,66.0,203.0,512.0,550.0,94.0,256.0,23.0,123.0,71.0,161.0,186.0,34.0,211.0,23.0,31.0,137.0,13.0,17.0,22.0,78.0,49.0,80.0,49.0,201.0,209.0,20.0,0.4821092278719397,0.5289256198347108,0.4569707401032702,0.503448275862069,0.4393939393939394,0.5059523809523809,0.3936781609195402,0.541025641025641,0.47417840375586856,0.8717948717948718,0.25636942675159236,0.8017241379310345,0.25334957369062117,0.25675675675675674,0.2073170731707317,0.7705882352941177,0.7853107344632768,0.03137789904502047,0.6125,0.27446954140999313,0.5985037406483791,0.69164265129683,0.5125,0.25598904859685145,0.4037433155080214,0.43768115942028984,0.2648870636550308,0.36175710594315247,0.3645833333333333,0.5071428571428571,0.03969883641341547,0.41379310344827586,0.41379310344827586,0.9583333333333334,0.5357142857142857,0.5777777777777777,0.019230769230769232,0.2988505747126437,0.5961538461538461,0.04597701149425287,0.19540229885057472,0.5101585714285715,0.4976376436781609,0.12889431887599268,0.1240073304825901,9.453872633390706,0.12696493349455865,1.0,6.0,7.0,62.0,0.16666666666666666,0.8545454545454545,0.4105960264900662,0.125,0.17647058823529413,,1.0,8.0,22.0,8.0,23.0,42.0,86.0,47.0,3.0,148.0,98.0,50.0,28.0,123.0,7.0,51.0,19.0,20.0,6.0,8.0,25.0,26.0,5.0,30.0,6.0,2.0,27.0,3.0,4.0,1.0,11.0,0.34782608695652173,0.07401032702237521,0.13466334164588528,0.07754010695187166,0.1111111111111111,0.24352331606217617,0.33125,0.25157232704402516,0.20588235294117646,0.005952380952380952,,,0.13095238095238096,0.36363636363636365,0.75,7.0,0.007751937984496124,2.0,1.0,1.0,2.0,2.0,2.0,0.006688963210702341,0.008298755186721992,0.006666666666666667,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-203084-203110,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Harrison Barnes, Draymond Green","Bogut, Lee, Curry, Barnes, Green",101106-101135-201939-203084-203110,GSW,1762.0,9,29.0,-5.0,61.0,61.0,16.0,122.0,4.0,9.0,5.0,11.0,9.0,58.0,63.0,12.0,9.0,4.0,4.0,13.0,3.0,30.0,11.0,24.0,33.0,7.0,1.0,13.0,10.0,9.0,10.0,4.0,58.0,0.8,0.45454545454545453,0.45454545454545453,0.4803921568627451,0.5272727272727272,0.21568627450980393,0.5384615384615384,0.6875,0.75,0.5714285714285714,0.6666666666666666,99.70488081725313,15.21311475409836,13.672131147540984,14.770491803278688,13.475409836065573,0.17647058823529413,0.4444444444444444,0.4444444444444444,0.75,0.49019607843137253,0.4444444444444444,0.48522549019607847,0.07547169811320754,0.09523809523809523,25.281818181818185,17.0,8.0,4.0,14.0,,4.0,2.0,4.0,4.0,10.0,9.0,16.0,1.0,2.0,,1.0,17.0,40.0,,4.0,,,5.0,9.0,1.0,6.0,16.0,18.0,16.0,,9.0,1.0,2.0,5.0,9.0,10.0,3.0,9.0,2.0,5.0,4.0,,,2.0,2.0,,2.0,2.0,16.0,17.0,2.0,0.5294117647058824,0.5294117647058824,0.425,,0.5555555555555556,,0.5,,0.6153846153846154,1.0,0.391304347826087,0.8333333333333334,0.3103448275862069,0.3333333333333333,0.42857142857142855,1.0,0.9,0.07407407407407407,1.0,0.27450980392156865,0.2857142857142857,0.3333333333333333,0.5,0.19607843137254902,0.4,0.4,0.3137254901960784,0.5625,0.5625,0.5555555555555556,0.0392156862745098,0.5,0.5,1.0,0.8,,,0.4,0.5,,0.1,0.53762,0.51393,,0.27586206896551724,10.03,0.2786885245901639,,,,2.0,,0.5,0.5,,,,,,1.0,,1.0,3.0,2.0,,,7.0,3.0,4.0,,6.0,,6.0,2.0,3.0,,,3.0,,1.0,2.0,,,2.0,,,,2.0,,0.05,0.14285714285714285,,,,0.4,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
101106-101135-201939-203084-203145,1610612744,"Andrew Bogut, David Lee, Stephen Curry, Harrison Barnes, Kent Bazemore","Bogut, Lee, Curry, Barnes, Bazemore",101106-101135-201939-203084-203145,GSW,334.0,3,6.0,7.0,11.0,11.0,,22.0,1.0,2.0,1.0,2.0,6.0,17.0,10.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,3.0,4.0,5.0,,,2.0,3.0,3.0,6.0,2.0,17.0,1.0,0.5,0.5,0.7857142857142857,0.85,0.2857142857142857,,0.5,0.5714285714285714,,0.75,94.8502994011976,15.090909090909092,15.272727272727273,14.272727272727273,14.0,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.5,0.4831142857142857,0.2222222222222222,0.2857142857142857,27.7,8.0,1.0,1.0,1.0,,,1.0,1.0,3.0,3.0,,1.0,,,,2.0,4.0,5.0,,1.0,,,2.0,3.0,2.0,4.0,11.0,4.0,4.0,,2.0,,1.0,,,1.0,,1.0,,2.0,2.0,,,1.0,4.0,2.0,4.0,1.0,11.0,8.0,1.0,0.5,0.5,0.8,,0.6666666666666666,,0.7,,0.7857142857142857,,,1.0,0.5,,,,1.0,,0.25,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.14285714285714285,,,,,,,,,,,0.2,1.0,,0.4,,0.51102,,0.6470588235294118,9.959999999999999,0.7272727272727273,,1.0,1.0,1.0,0.5,,0.3333333333333333,,0.5,,,,,,,,,1.0,,2.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,True
