EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,PenaltyArc3Frequency,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,SelfOReb,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,SecondChanceFg2Pct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFtPoints,PenaltyFg3Pct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,FTDefRebounds,BadPassSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,3SecondViolations,BlockedArc3,OffensiveGoaltends,DefensiveGoaltends,Clear Path Fouls,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1737-200758-200811-202690-203503,1610612741,"Nazr Mohammed, Ronnie Brewer, Lou Amundson, Jimmer Fredette, Tony Snell","Mohammed, Brewer, Amundson, Fredette, Snell",1737-200758-200811-202690-203503,CHI,64.0,1,1.0,-5.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,13.333333333333334,8.0,13.333333333333334,8.0,1.0,1.0,1.0,1.0,0.3797,0.3797,1.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201149-201571-202710-2399,1610612741,"Nazr Mohammed, Joakim Noah, D.J. Augustin, Jimmy Butler, Mike Dunleavy","Mohammed, Noah, Augustin, Butler, Dunleavy",1737-201149-201571-202710-2399,CHI,243.0,1,4.0,7.0,9.0,8.0,,6.0,17.0,1.0,1.0,3.0,4.0,13.0,6.0,,,,2.0,1.0,2.0,,5.0,2.0,1.0,2.0,,11.0,,,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.8125,,1.0,100.74074074074075,13.222222222222221,15.5,12.88888888888889,15.5,0.16666666666666666,1.0,1.0,,0.5466333333333333,,,5.75,,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,1.0,0.8333333333333334,0.5,0.25,0.3333333333333333,0.15384615384615385,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201149-201571-202710-2550,1610612741,"Nazr Mohammed, Joakim Noah, D.J. Augustin, Jimmy Butler, Kirk Hinrich","Mohammed, Noah, Augustin, Butler, Hinrich",1737-201149-201571-202710-2550,CHI,15.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201149-2399-2550-2736,1610612741,"Nazr Mohammed, Joakim Noah, Mike Dunleavy, Kirk Hinrich, Luol Deng","Mohammed, Noah, Dunleavy, Hinrich, Deng",1737-201149-2399-2550-2736,CHI,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,58.1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201565-201959-202710-2550,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Jimmy Butler, Kirk Hinrich","Mohammed, Rose, Gibson, Butler, Hinrich",1737-201565-201959-202710-2550,CHI,164.0,2,3.0,3.0,5.0,4.0,2.0,,9.0,,1.0,,5.0,5.0,2.0,,1.0,,,,1.0,,3.0,,,1.0,1.0,,,2.0,,,,,0.25,,0.35714285714285715,,,79.02439024390243,20.2,15.75,18.4,15.25,0.16666666666666666,,,,0.5392416666666667,0.6729,,5.08,0.4,2.0,,3.0,,,1.0,1.0,2.0,2.0,5.0,,3.0,,,1.0,,,,,1.0,1.0,3.0,4.0,,,,,1.0,2.0,2.0,,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,0.6,,1.0,,0.5,,,,,,,,0.6666666666666666,,,,1.0,23.1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.2,1.0,0.6,0.6666666666666666,1.0,0.25,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.572925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201565-201959-2399-2550,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Mike Dunleavy, Kirk Hinrich","Mohammed, Rose, Gibson, Dunleavy, Hinrich",1737-201565-201959-2399-2550,CHI,411.0,3,7.0,,13.0,12.0,,,25.0,,2.0,4.0,8.0,11.0,11.0,,,,2.0,1.0,1.0,,2.0,3.0,2.0,3.0,,9.0,,,0.25,0.3333333333333333,0.5,,0.4444444444444444,,0.4583333333333333,,1.0,87.59124087591242,14.384615384615385,18.666666666666668,13.76923076923077,16.25,0.2222222222222222,,,,0.5006888888888889,,,7.2125,,2.0,3.0,4.0,,1.0,,1.0,3.0,,2.0,6.0,,1.0,,,,,,,7.0,7.0,2.0,9.0,,,1.0,,6.0,4.0,6.0,3.0,,,,0.5,0.1111111111111111,0.5384615384615384,,,0.5,0.4,,0.3333333333333333,,0.4444444444444444,0.75,0.75,,0.1111111111111111,,,,0.5555555555555556,,0.25,0.2727272727272727,0.18181818181818182,26.3,,,,,1.0,,2.0,,,,,2.0,,,,,2.0,1.0,,,,,,,,0.5,,,0.5,1.0,,0.2,0.2222222222222222,,,,,0.5,,,,,0.47625,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5714285714285714,0.6666666666666666,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201565-201959-2550-2736,1610612741,"Nazr Mohammed, Derrick Rose, Taj Gibson, Kirk Hinrich, Luol Deng","Mohammed, Rose, Gibson, Hinrich, Deng",1737-201565-201959-2550-2736,CHI,165.0,2,3.0,-1.0,6.0,6.0,,,12.0,,,2.0,4.0,4.0,5.0,,,,,,,,,2.0,1.0,3.0,,2.0,,,,,0.5,,0.5,,0.5,,0.6666666666666666,104.72727272727273,13.5,14.0,13.5,14.0,,,,,0.4257,,,6.475,,1.0,1.0,1.0,,,,,,,2.0,4.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,,0.5,0.5,,0.5,0.5,,1.0,1.0,0.25,1.0,1.0,,,,,,0.25,,,,0.5,,,,,,1.0,,3.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,0.25,0.3333333333333333,0.5,,,,0.75,,,,,1.0,,,,,0.6186,1.0,1.0,1.0,2.0,,,,1.0,0.5,,,0.3333333333333333,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201571-201858-201959-2399,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Taj Gibson, Mike Dunleavy","Mohammed, Augustin, Martin, Gibson, Dunleavy",1737-201571-201858-201959-2399,CHI,112.0,1,2.0,,2.0,3.0,,,5.0,,,1.0,1.0,2.0,2.0,,,,2.0,1.0,1.0,,2.0,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,,64.28571428571428,19.0,24.666666666666668,19.0,18.333333333333332,,,,,0.635575,,,0.1,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,2.0,2.0,,2.0,,,,,,3.0,,,,,,,0.5,0.5,,,0.4,,,,,0.5,1.0,1.0,1.0,0.5,,,,1.0,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201571-201858-201959-2550,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Taj Gibson, Kirk Hinrich","Mohammed, Augustin, Martin, Gibson, Hinrich",1737-201571-201858-201959-2550,CHI,163.0,1,3.0,6.0,5.0,4.0,3.0,,9.0,1.0,2.0,2.0,3.0,10.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,5.0,,,,,7.0,7.0,3.0,0.5,0.5,0.6666666666666666,0.5,0.875,0.8333333333333334,0.8333333333333334,0.875,,79.50920245398773,19.4,16.5,16.4,16.5,0.5,0.5,0.5,1.0,0.4795875,0.5010166666666667,0.7,13.766666666666666,0.6,1.0,1.0,1.0,,,1.0,1.0,3.0,,3.0,2.0,3.0,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.5,0.25,1.0,,,1.0,1.0,,,,0.25,1.0,1.0,,,,,,0.5,,0.3333333333333333,0.4,0.3,23.4,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.5,,,1.0,,1.0,,,0.25,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.61995,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
1737-201571-201858-203503-203513,1610612741,"Nazr Mohammed, D.J. Augustin, Cartier Martin, Tony Snell, Erik Murphy","Mohammed, Augustin, Martin, Snell, Murphy",1737-201571-201858-203503-203513,CHI,260.0,1,4.0,-5.0,11.0,10.0,11.0,10.0,21.0,1.0,3.0,3.0,6.0,8.0,13.0,3.0,6.0,8.0,4.0,2.0,2.0,,4.0,1.0,1.0,2.0,2.0,8.0,8.0,11.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.42857142857142855,0.42857142857142855,0.5,0.5,0.5,116.30769230769232,14.545454545454545,10.0,14.545454545454545,8.6,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.5084142857142857,0.5084142857142857,1.0,10.233333333333333,1.0,,2.0,3.0,,1.0,,1.0,2.0,,,2.0,,1.0,,,,2.0,,1.0,2.0,3.0,,3.0,,,,2.0,2.0,2.0,2.0,,,,,,0.14285714285714285,0.5,1.0,,0.6,,,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,0.5714285714285714,,,,,25.3,1.0,1.0,,0.14285714285714285,,3.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,0.6666666666666666,,,,,,,,2.0,,,,2.0,,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2014,2013-14,False
