EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,PenaltyDefPoss,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyOffPossPct,AtRimFGA,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,FG2M,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,Fg2Pct,EfgPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,AtRimFGM,ShortMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Defensive 3 Seconds Violations,Technical Free Throw Trips,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Charge Fouls,SecondChanceFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,BlockingFouls,3SecondViolations,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveMakes,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,team_id,year,season,team_vs
101133-201228-201588-2446-2449,1610612754,"Ian Mahinmi, C.J. Watson, George Hill, Rasual Butler, Luis Scola","Mahinmi, Watson, Hill, Butler, Scola",101133-201228-201588-2446-2449,IND,262.0,1,-2.0,7.0,14,9.0,76.94656488549619,16.428571428571427,16.428571428571427,4.0,7.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,21.0,20.571428571428573,,2.0,3.0,1.0,5.0,2.0,,7.0,,,,,2.0,,,7.0,,,0.5,,0.2857142857142857,,,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.44139285714285714,,12.48,24.6,1.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,0.4,0.5,0.3333333333333333,1.0,0.25,,1.0,,,0.3333333333333333,0.3333333333333333,0.14285714285714285,,0.4494,1.0,,,1.0,3.0,,1.0,2.0,,5.0,,,,1.0,0.5,0.5,0.5,0.5,,,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202323-202331-2449,1610612754,"Ian Mahinmi, C.J. Watson, Evan Turner, Paul George, Luis Scola","Mahinmi, Watson, Turner, George, Scola",101133-201228-202323-202331-2449,IND,1173.0,7,-6.0,35.0,73,38.0,89.61636828644501,16.314285714285713,15.628571428571428,20.0,38.0,5.0,4.0,7.0,10.0,12.0,,2.0,5.0,,8.0,2.0,5.0,0.7777777777777778,0.7692307692307693,1.0,15.842105263157896,15.421052631578947,0.13157894736842105,11.0,9.0,3.0,23.0,8.0,8.0,32.0,4.0,4.0,2.0,1.0,12.0,9.0,1.0,30.0,4.0,1.0,0.45714285714285713,0.4,0.25806451612903225,0.08695652173913043,0.18181818181818182,0.3548387096774194,0.2903225806451613,0.0967741935483871,0.6129032258064516,0.5218129032258065,0.125,9.043478260869565,24.95,2.0,3.0,3.0,5.0,1.0,9.0,1.0,6.0,5.0,2.0,3.0,2.0,,,0.391304347826087,0.3870967741935484,0.14285714285714285,0.75,0.10526315789473684,0.3333333333333333,0.75,,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.16129032258064516,0.5,0.49595,6.0,,1.0,2.0,6.0,1.0,2.0,8.0,1.0,18.0,3.0,,3.0,1.0,0.25,0.25,0.5454545454545454,0.6666666666666666,,,0.2,0.2,1.0,0.2,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,,1.0,12.0,,6.0,4.0,2.0,,,5.0,3.0,2.0,,1.0,,,4.0,3.0,1.0,,0.6666666666666666,0.6666666666666666,,1.0,,0.5,,0.5,,,0.16666666666666666,,0.6,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,,,,0.4723833333333333,0.11764705882352941,0.15384615384615385,0.0625,,,,3.0,3.0,,,2.0,,,0.6,,1.0,,1.0,,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202323-202331-2561,1610612754,"Ian Mahinmi, C.J. Watson, Evan Turner, Paul George, David West","Mahinmi, Watson, Turner, George, West",101133-201228-202323-202331-2561,IND,816.0,7,-5.0,27.0,54,33.0,95.29411764705883,15.74074074074074,14.962962962962964,14.0,27.0,14.0,10.0,4.0,9.0,12.0,,1.0,4.0,2.0,8.0,,14.0,0.5714285714285714,0.6666666666666666,0.5,14.481481481481481,12.925925925925926,0.5185185185185185,4.0,10.0,,18.0,3.0,6.0,28.0,2.0,12.0,,4.0,6.0,8.0,1.0,24.0,12.0,1.0,0.56,0.5,0.14285714285714285,,,0.19047619047619047,0.47619047619047616,,0.3333333333333333,0.47032142857142856,0.42857142857142855,12.544444444444444,26.066666666666666,4.0,4.0,5.0,3.0,,8.0,,8.0,3.0,3.0,4.0,3.0,,1.0,0.4444444444444444,0.5238095238095238,0.3,0.8,0.2727272727272727,0.3333333333333333,1.0,,0.19047619047619047,0.5,0.5,0.14285714285714285,,0.42406666666666665,2.0,1.0,2.0,2.0,6.0,2.0,2.0,6.0,2.0,14.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,1.0,2.0,,1.0,2.0,3.0,,4.0,5.0,9.0,,1.0,8.0,,4.0,1.0,3.0,,1.0,3.0,1.0,2.0,,,,1.0,3.0,1.0,,2.0,0.5,0.5,,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5,0.6666666666666666,1.0,,0.2,,,,,0.5,0.6,,,0.2,0.5,0.1,,0.46837,0.125,0.14285714285714285,0.14285714285714285,,,,3.0,2.0,1.0,1.0,,,,0.75,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202323-202362-2449,1610612754,"Ian Mahinmi, C.J. Watson, Evan Turner, Lance Stephenson, Luis Scola","Mahinmi, Watson, Turner, Stephenson, Scola",101133-201228-202323-202362-2449,IND,1289.0,8,-8.0,38.0,74,37.0,82.66873545384018,17.5,16.763157894736842,21.0,36.0,1.0,3.0,7.0,18.0,20.0,1.0,2.0,4.0,1.0,8.0,,1.0,0.875,0.8888888888888888,0.8,17.333333333333332,17.27777777777778,0.027777777777777776,11.0,14.0,1.0,30.0,3.0,2.0,29.0,,,1.0,5.0,6.0,3.0,,27.0,,,0.4264705882352941,,0.09090909090909091,0.03333333333333333,0.09090909090909091,0.3333333333333333,0.42424242424242425,0.030303030303030304,0.42424242424242425,0.4669530303030303,,11.673333333333334,24.833333333333332,2.0,5.0,4.0,2.0,,12.0,,12.0,2.0,2.0,9.0,2.0,1.0,1.0,0.4,0.4090909090909091,0.1111111111111111,0.9,0.1,0.25,1.0,0.05263157894736842,0.15151515151515152,0.2857142857142857,0.2857142857142857,0.06060606060606061,,0.6745,7.0,1.0,,1.0,3.0,,1.0,7.0,,15.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.7,0.2,0.2,,,,,1.0,2.0,,,,,1.0,2.0,,2.0,,,,,12.0,2.0,6.0,3.0,3.0,,2.0,2.0,1.0,1.0,,,,1.0,2.0,,,,0.5,0.5454545454545454,,0.5,,0.5,,0.5,1.0,,0.1,,1.0,0.8333333333333334,,0.42857142857142855,0.75,1.0,0.5,,,,,,0.058823529411764705,0.06451612903225806,0.06896551724137931,,,,2.0,2.0,,,,,,0.5,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202323-2446-2449,1610612754,"Ian Mahinmi, C.J. Watson, Evan Turner, Rasual Butler, Luis Scola","Mahinmi, Watson, Turner, Butler, Scola",101133-201228-202323-2446-2449,IND,139.0,2,3.0,6.0,13,5.0,134.67625899280574,11.833333333333334,11.0,2.0,7.0,7.0,6.0,1.0,4.0,4.0,,,,,1.0,,6.0,0.3333333333333333,0.6666666666666666,,9.714285714285714,9.714285714285714,1.0,2.0,,,2.0,1.0,1.0,8.0,1.0,8.0,,,2.0,4.0,2.0,8.0,7.0,1.0,0.8,0.8,0.3333333333333333,,,0.6666666666666666,,,1.0,0.5114666666666666,1.0,2.05,26.3,,,,1.0,,2.0,,2.0,1.0,,3.0,,,1.0,1.0,1.1666666666666667,,1.0,,,1.0,,,,,0.3333333333333333,,,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,,1.1666666666666667,,,,,,1.0,,1.0,0.5,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5114666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202331-202362-203142,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Lance Stephenson, Chris Copeland","Mahinmi, Watson, George, Stephenson, Copeland",101133-201228-202331-202362-203142,IND,163.0,1,5.0,4.0,9,3.0,79.50920245398773,24.5,18.5,3.0,5.0,,,,,1.0,,,,,1.0,,,,,,13.0,10.6,,2.0,,,2.0,4.0,,8.0,,,1.0,,,,,8.0,,,0.6666666666666666,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,1.0,0.5144416666666667,,1.9,26.45,1.0,,,4.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,0.5,0.6666666666666666,1.0,,0.3333333333333333,,,,,,,0.6666666666666666,1.0,0.48735,1.0,,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,,,,1.0,0.5,0.5,0.5,1.0,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202331-202362-2449,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Lance Stephenson, Luis Scola","Mahinmi, Watson, George, Stephenson, Scola",101133-201228-202331-202362-2449,IND,387.0,5,-4.0,12.0,23,13.0,85.5813953488372,16.25,15.083333333333334,6.0,11.0,3.0,4.0,3.0,4.0,9.0,,1.0,1.0,1.0,8.0,,3.0,1.0,1.0,1.0,17.454545454545453,16.272727272727273,0.2727272727272727,5.0,5.0,1.0,10.0,3.0,2.0,9.0,1.0,4.0,1.0,5.0,3.0,4.0,,7.0,4.0,,0.3,0.3333333333333333,0.23076923076923078,0.1,0.2,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.6153846153846154,0.47039615384615385,0.4444444444444444,9.690000000000001,24.0,2.0,,,2.0,,2.0,,2.0,2.0,3.0,,5.0,1.0,,0.2,0.2692307692307692,0.375,,0.4,,,0.1111111111111111,,,,0.15384615384615385,,0.4711,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.4,0.5,,,0.5,0.5,,0.5,1.0,3.0,,3.0,1.0,1.0,1.0,4.0,,2.0,,4.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,,,,0.5,0.5,1.0,0.25,,0.25,0.3,0.25,1.0,0.5,0.2,1.0,,,,0.5,,0.75,0.3333333333333333,0.6,,0.2,1.0,0.48276,0.13333333333333333,0.16666666666666666,0.2222222222222222,3.0,,,,,,1.0,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202331-202362-2561,1610612754,"Ian Mahinmi, C.J. Watson, Paul George, Lance Stephenson, David West","Mahinmi, Watson, George, Stephenson, West",101133-201228-202331-202362-2561,IND,496.0,5,,17.0,34,15.0,98.70967741935483,14.588235294117647,13.882352941176471,8.0,17.0,14.0,10.0,2.0,6.0,6.0,1.0,3.0,4.0,4.0,2.0,,14.0,0.5,0.5454545454545454,0.6666666666666666,14.588235294117647,14.588235294117647,0.8235294117647058,2.0,5.0,2.0,10.0,2.0,2.0,15.0,2.0,13.0,1.0,,1.0,2.0,1.0,15.0,13.0,1.0,0.5769230769230769,0.65,0.16666666666666666,0.1,,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.4433833333333333,0.8666666666666667,12.91,23.75,,3.0,2.0,,,5.0,,4.0,,,4.0,,,,0.5,0.5416666666666666,,0.5714285714285714,,,0.5714285714285714,,0.25,0.4,0.4,,,,2.0,1.0,,1.0,3.0,,1.0,4.0,,9.0,,,1.0,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.5,,,,,,,2.0,2.0,,,,,,,4.0,7.0,1.0,2.0,6.0,,3.0,1.0,2.0,,,3.0,1.0,2.0,,,,,,,,,0.6,0.6,0.5,,0.5714285714285714,,0.6111111111111112,,,,,,,,,0.5,1.0,,,0.2222222222222222,1.0,,,0.45933333333333337,,,,,,,1.0,1.0,,,,,,0.25,,,,,,1.0,,,1.0,1.0,,,0.5,0.5,1.0,,,2.0,,,0.2222222222222222,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202362-2446-2449,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Rasual Butler, Luis Scola","Mahinmi, Watson, Stephenson, Butler, Scola",101133-201228-202362-2446-2449,IND,1069.0,5,5.0,29.0,58,38.0,78.12909260991582,17.896551724137932,17.482758620689655,18.0,29.0,1.0,,6.0,7.0,12.0,,3.0,5.0,,10.0,,1.0,0.75,0.7777777777777778,0.75,18.96551724137931,17.724137931034484,0.034482758620689655,9.0,4.0,5.0,18.0,10.0,3.0,43.0,,3.0,1.0,7.0,6.0,3.0,,37.0,3.0,,0.7413793103448276,0.5,0.35714285714285715,0.05555555555555555,,0.32142857142857145,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.5171296296296296,0.06976744186046512,7.655555555555556,25.660000000000004,3.0,5.0,3.0,5.0,1.0,11.0,2.0,12.0,5.0,2.0,1.0,5.0,1.0,1.0,0.6111111111111112,0.7142857142857143,0.2857142857142857,1.0,0.45454545454545453,0.5,,0.1,0.17857142857142858,0.75,0.75,0.17857142857142858,0.25,0.6411,7.0,1.0,3.0,6.0,15.0,3.0,5.0,10.0,2.0,25.0,2.0,1.0,2.0,0.8333333333333334,0.6,0.6,0.7777777777777778,0.7777777777777778,0.2,0.25,0.6,0.6,0.6666666666666666,0.6,,1.0,,,,1.0,1.0,2.0,1.0,6.0,,1.0,1.0,2.0,10.0,2.0,5.0,3.0,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,,,2.0,1.0,1.0,,0.45454545454545453,0.5,0.5,0.5,,0.625,0.5,0.75,,0.75,,1.0,1.0,1.0,0.5,0.42857142857142855,0.6666666666666666,0.25,,,,0.3333333333333333,,0.46015,0.06896551724137931,0.10526315789473684,0.13953488372093023,3.0,,,2.0,,2.0,,,,,0.4,,0.6666666666666666,,,,3.0,,1.0,3.0,,0.5,0.5,0.6,0.6,1.0,,,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,,,0.2,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201228-202362-2446-2561,1610612754,"Ian Mahinmi, C.J. Watson, Lance Stephenson, Rasual Butler, David West","Mahinmi, Watson, Stephenson, Butler, West",101133-201228-202362-2446-2561,IND,41.0,2,-4.0,2.0,3,5.0,105.36585365853658,9.5,9.5,1.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,,,22.0,22.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,0.25,0.25,1.0,,,,,,1.0,,1.0,,56.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612754,2014,2013-14,False
101133-201588-202323-202331-2449,1610612754,"Ian Mahinmi, George Hill, Evan Turner, Paul George, Luis Scola","Mahinmi, Hill, Turner, George, Scola",101133-201588-202323-202331-2449,IND,730.0,5,-9.0,21.0,43,24.0,84.82191780821918,15.952380952380953,13.380952380952381,12.0,22.0,2.0,9.0,5.0,6.0,7.0,1.0,2.0,4.0,,4.0,1.0,2.0,0.625,0.5454545454545454,0.75,17.954545454545453,17.772727272727273,0.09090909090909091,3.0,5.0,1.0,13.0,3.0,3.0,15.0,,2.0,,1.0,5.0,4.0,,15.0,2.0,,0.4166666666666667,1.0,0.1875,,,0.1875,0.3125,0.0625,0.375,0.48916875,0.13333333333333333,11.03076923076923,24.333333333333332,1.0,5.0,3.0,2.0,,6.0,,2.0,2.0,,1.0,1.0,,1.0,0.46153846153846156,0.375,,0.3333333333333333,0.1,,0.5,,0.3125,0.6,0.6,0.125,,,3.0,,,,,,,5.0,,10.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,10.0,,5.0,3.0,2.0,1.0,,3.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,1.0,,1.0,,,0.3333333333333333,,,0.5,,0.5,1.0,0.6666666666666666,,,1.0,1.0,,,0.6618,0.1111111111111111,0.13333333333333333,,,,,2.0,2.0,,,,,,0.5,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201588-202323-202331-2561,1610612754,"Ian Mahinmi, George Hill, Evan Turner, Paul George, David West","Mahinmi, Hill, Turner, George, West",101133-201588-202323-202331-2561,IND,594.0,4,-5.0,19.0,38,25.0,92.12121212121212,14.421052631578947,14.157894736842104,10.0,19.0,,9.0,2.0,4.0,6.0,,1.0,3.0,,4.0,,,0.6666666666666666,0.8,0.6666666666666666,16.842105263157894,16.57894736842105,,8.0,3.0,3.0,14.0,3.0,3.0,20.0,,,2.0,,4.0,3.0,,17.0,,,0.5555555555555556,,0.17647058823529413,0.14285714285714285,0.125,0.47058823529411764,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.5241735294117646,,6.442857142857143,23.400000000000002,1.0,3.0,,,,7.0,,6.0,,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.16666666666666666,1.0,0.25,,1.0,0.16666666666666666,0.17647058823529413,,,,,0.6352,5.0,2.0,,1.0,3.0,,1.0,5.0,,11.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.625,0.7142857142857143,0.6666666666666666,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,8.0,2.0,4.0,3.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,0.5714285714285714,0.6666666666666666,,1.0,,1.0,,1.5,,0.5,,0.5,,,,0.6,,1.0,1.0,,,,,,0.1111111111111111,0.13333333333333333,0.15,,,1.0,2.0,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,,0.5,,,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
101133-201588-202323-202362-2561,1610612754,"Ian Mahinmi, George Hill, Evan Turner, Lance Stephenson, David West","Mahinmi, Hill, Turner, Stephenson, West",101133-201588-202323-202362-2561,IND,387.0,4,3.0,12.0,25,10.0,93.02325581395348,13.083333333333334,11.416666666666666,6.0,13.0,9.0,9.0,2.0,6.0,7.0,1.0,2.0,3.0,2.0,2.0,,9.0,0.5,0.5555555555555556,1.0,17.692307692307693,16.23076923076923,0.6923076923076923,3.0,1.0,,9.0,3.0,,13.0,,9.0,1.0,1.0,1.0,,,11.0,9.0,,0.5416666666666666,0.5,0.25,0.1111111111111111,0.3333333333333333,0.25,0.08333333333333333,,0.5,0.4259681818181818,0.6923076923076923,8.022222222222222,41.5,1.0,5.0,1.0,3.0,,5.0,,6.0,2.0,1.0,3.0,1.0,,,0.5555555555555556,0.5416666666666666,0.25,0.6,0.2,0.3333333333333333,0.3333333333333333,,0.4166666666666667,1.0,1.0,0.25,,0.6424,2.0,2.0,1.0,1.0,,1.0,,2.0,,4.0,,,,,0.3333333333333333,0.5,0.6666666666666666,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,,0.5,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,2.0,3.0,6.0,1.0,3.0,4.0,,2.0,2.0,,,1.0,,,,,,,,,,,,0.4,0.4,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.0,,,,0.5,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.43796875,,,0.15384615384615385,3.0,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1610612754,2014,2013-14,False
101133-201588-202331-202362-2449,1610612754,"Ian Mahinmi, George Hill, Paul George, Lance Stephenson, Luis Scola","Mahinmi, Hill, George, Stephenson, Scola",101133-201588-202331-202362-2449,IND,274.0,4,,8.0,16,9.0,84.08759124087592,18.125,17.75,5.0,8.0,4.0,4.0,4.0,4.0,6.0,,1.0,1.0,1.0,4.0,,4.0,0.6666666666666666,0.6666666666666666,0.5,16.125,16.125,0.5,3.0,1.0,1.0,6.0,2.0,4.0,9.0,2.0,2.0,,1.0,2.0,4.0,,7.0,2.0,,0.45,0.16666666666666666,0.25,,,0.375,0.125,0.125,0.625,0.51350625,0.2222222222222222,6.683333333333334,24.4,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,1.0,0.16666666666666666,0.3125,0.4,,0.4,,,,0.25,1.0,1.0,0.125,,0.6027,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,2.0,2.0,,4.0,,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,0.5,,,,,1.0,,1.0,,1.0,1.0,,0.4,,,,0.5218700000000001,0.2,0.25,0.2222222222222222,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2014,2013-14,False
