EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,LostBallTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,Steals,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShortMidRangeAssists,LostBallSteals,ShortMidRangePctAssisted,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls Drawn,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,team_id,year,season,team_vs
101145-101181-1713-1717-201148,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Brandan Wright","Ellis, Calderon, Carter, Nowitzki, Wright",101145-101181-1713-1717-201148,DAL,152.0,1,3.0,-1.0,5.0,4.0,5.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,85.26315789473685,12.2,22.75,12.2,18.75,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.35908333333333337,0.35908333333333337,1.0,19.55,22.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-201971,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, DeJuan Blair","Ellis, Calderon, Carter, Nowitzki, Blair",101145-101181-1713-1717-201971,DAL,260.0,3,4.0,1.0,9.0,7.0,6.0,3.0,16.0,2.0,,,,,5.0,1.0,2.0,,9.0,8.0,3.0,,1.0,,4.0,3.0,1.0,2.0,,5.0,1.0,3.0,5.0,2.0,,3.0,3.0,1.0,,,7.0,4.0,6.0,,1.0,0.5,,0.5,0.6428571428571429,0.5,0.6428571428571429,0.5,0.2857142857142857,1.0,1.0,1.0,88.61538461538463,18.0,14.0,14.0,14.0,0.2857142857142857,,,,,,,0.5714285714285714,0.47385,0.432975,0.4444444444444444,9.040000000000001,24.55,0.6666666666666666,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,0.25,0.25,0.5,0.3783,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-2223,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Samuel Dalembert","Ellis, Calderon, Carter, Nowitzki, Dalembert",101145-101181-1713-1717-2223,DAL,493.0,3,8.0,-8.0,13.0,14.0,2.0,8.0,27.0,3.0,1.0,1.0,,,10.0,1.0,4.0,,9.0,17.0,2.0,,1.0,,,3.0,1.0,1.0,1.0,3.0,5.0,7.0,10.0,1.0,,2.0,1.0,3.0,2.0,,7.0,,2.0,,1.0,0.25,,0.25,0.32142857142857145,,0.3,,0.2857142857142857,0.8333333333333334,0.7777777777777778,1.0,78.86409736308316,17.615384615384617,18.857142857142858,16.923076923076923,17.785714285714285,0.21428571428571427,0.07142857142857142,1.0,1.0,1.0,,,0.6428571428571429,0.5040714285714286,0.3858333333333333,,7.220000000000001,26.325,0.15384615384615385,2.0,2.0,5.0,1.0,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,1.0,2.0,,,6.0,3.0,,,,,2.0,,2.0,,3.0,1.0,,,1.0,3.0,,1.0,,,,,0.3,1.0,,1.0,1.0,0.5,,,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.4,0.5,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,1.0,0.3333333333333333,0.3333333333333333,,0.7297,0.2222222222222222,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.1,0.2,0.5,0.5,0.5,0.75,1.0,1.0,1.0,0.06666666666666667,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1717-2734,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Dirk Nowitzki, Devin Harris","Ellis, Calderon, Carter, Nowitzki, Harris",101145-101181-1713-1717-2734,DAL,660.0,3,11.0,12.0,27.0,25.0,11.0,13.0,52.0,4.0,,1.0,,1.0,16.0,5.0,10.0,4.0,37.0,25.0,6.0,2.0,4.0,2.0,20.0,9.0,3.0,3.0,,9.0,6.0,9.0,14.0,1.0,,4.0,,5.0,4.0,,30.0,20.0,11.0,,0.6,0.5,0.5,0.5,0.6346153846153846,0.9,0.6607142857142857,0.9090909090909091,0.38461538461538464,1.0,0.7777777777777778,1.0,113.45454545454545,13.481481481481481,11.84,11.925925925925926,11.56,0.15384615384615385,0.038461538461538464,,,,0.1,,0.7692307692307693,0.5408080000000001,0.5840277777777777,0.5405405405405406,6.875,26.32,0.4074074074074074,4.0,7.0,10.0,,5.0,2.0,,5.0,9.0,3.0,9.0,1.0,1.0,7.0,6.0,,18.0,9.0,5.0,,3.0,,4.0,,1.0,2.0,5.0,3.0,,2.0,,7.0,,,,1.0,,,0.5625,1.0,1.0,0.8333333333333334,0.875,0.75,1.0,,0.5714285714285714,0.3333333333333333,0.45454545454545453,0.3333333333333333,,0.38461538461538464,0.7,0.7,,0.07692307692307693,,,0.34615384615384615,0.5555555555555556,0.5555555555555556,0.6,,0.5,0.3,0.5555555555555556,0.5333166666666667,0.1891891891891892,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,0.25,,0.3333333333333333,1.0,1.0,1.0,,0.07142857142857142,0.1111111111111111,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.75,1.0,0.18181818181818182,1.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1890-201148,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Shawn Marion, Brandan Wright","Ellis, Calderon, Carter, Marion, Wright",101145-101181-1713-1890-201148,DAL,237.0,2,4.0,1.0,8.0,7.0,1.0,1.0,15.0,3.0,,,,,7.0,,,1.0,9.0,8.0,1.0,,,,,,,1.0,,2.0,1.0,3.0,4.0,,,1.0,,2.0,2.0,,7.0,,1.0,,,,,,0.5714285714285714,,0.5625,,,1.0,1.0,1.0,91.13924050632912,12.75,19.285714285714285,12.75,19.285714285714285,0.42857142857142855,,,,,,,0.42857142857142855,0.48964285714285716,0.4001,,9.6,,0.125,1.0,2.0,3.0,1.0,,1.0,1.0,,,,4.0,1.0,1.0,2.0,,2.0,6.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,3.0,,,,,0.25,0.3333333333333333,0.5714285714285714,1.0,,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,0.6355,0.2222222222222222,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,1.0,0.125,0.125,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1890-201971,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Shawn Marion, DeJuan Blair","Ellis, Calderon, Carter, Marion, Blair",101145-101181-1713-1890-201971,DAL,345.0,3,6.0,4.0,10.0,11.0,3.0,3.0,21.0,2.0,1.0,2.0,,,6.0,1.0,2.0,2.0,13.0,9.0,2.0,,,,2.0,,,2.0,,4.0,3.0,4.0,6.0,,,3.0,2.0,1.0,2.0,,13.0,2.0,3.0,,,0.5,,0.5,0.6875,0.5,0.7222222222222222,0.5,0.25,1.0,1.0,1.0,87.65217391304348,15.6,17.181818181818183,14.8,17.181818181818183,0.25,0.25,0.5,0.5,,,,0.5,0.4765875,0.368,0.15384615384615385,9.783333333333333,23.0,0.3,1.0,1.0,2.0,,1.0,2.0,1.0,,,,4.0,,,,1.0,4.0,4.0,,,2.0,,,2.0,,1.0,,2.0,3.0,,2.0,,3.0,,,,,0.5,0.5,0.6666666666666666,,0.5,,,1.0,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,,0.25,0.5,0.5,,,,,,0.5,,,0.5772,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,0.1111111111111111,0.14285714285714285,,2.0,,,,,1.0,,3.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1713-1890-2223,1610612742,"Monta Ellis, Jose Calderon, Vince Carter, Shawn Marion, Samuel Dalembert","Ellis, Calderon, Carter, Marion, Dalembert",101145-101181-1713-1890-2223,DAL,1294.0,5,22.0,10.0,43.0,39.0,5.0,4.0,82.0,13.0,1.0,2.0,,1.0,25.0,5.0,12.0,7.0,46.0,36.0,2.0,1.0,2.0,3.0,6.0,15.0,5.0,7.0,1.0,19.0,8.0,14.0,17.0,4.0,,6.0,,8.0,8.0,,41.0,6.0,5.0,,1.0,0.4166666666666667,0.5,0.4166666666666667,0.527027027027027,0.375,0.575,0.5,0.32432432432432434,0.4444444444444444,0.5217391304347826,0.2,91.25193199381762,13.837209302325581,17.923076923076923,12.953488372093023,15.692307692307692,0.35135135135135137,0.05405405405405406,0.5,0.5,1.0,0.25,,0.5135135135135135,0.4900959459459459,0.48955,0.13043478260869565,10.764000000000001,24.983333333333334,0.11627906976744186,5.0,4.0,7.0,1.0,,5.0,7.0,4.0,10.0,1.0,12.0,2.0,3.0,5.0,,4.0,20.0,10.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,,1.0,2.0,11.0,1.0,,,,0.16666666666666666,0.16666666666666666,0.48,0.6666666666666666,,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,1.0,0.15384615384615385,0.8,0.1,,1.0,0.1891891891891892,0.5714285714285714,0.8,0.5,0.13513513513513514,0.5384615384615384,0.5384615384615384,0.2702702702702703,0.4,0.4,1.0,0.3333333333333333,,0.25,0.4,0.43026666666666663,0.10869565217391304,1.0,,3.0,,1.0,5.0,5.0,4.0,2.0,4.0,1.0,0.12,0.2857142857142857,,0.25,,0.4,0.625,0.25,1.0,0.125,0.17857142857142858,,1.0,,,1.0,,,1.0,,,7.0,3.0,1.0,1.0,1.0,,0.16666666666666666,0.75,,0.2,0.25,,,,1.0,,4.0,,,,,1.0,1.0,2.0,2.0,0.2,,,,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1717-1890-201148,1610612742,"Monta Ellis, Jose Calderon, Dirk Nowitzki, Shawn Marion, Brandan Wright","Ellis, Calderon, Nowitzki, Marion, Wright",101145-101181-1717-1890-201148,DAL,552.0,3,9.0,,20.0,20.0,15.0,9.0,40.0,7.0,2.0,2.0,2.0,2.0,12.0,4.0,5.0,4.0,28.0,28.0,8.0,4.0,5.0,2.0,24.0,9.0,3.0,7.0,2.0,17.0,2.0,4.0,5.0,1.0,,2.0,2.0,2.0,4.0,,25.0,24.0,15.0,,0.75,0.8,0.8,0.8,0.7058823529411765,0.8461538461538461,0.7368421052631579,0.8571428571428571,0.29411764705882354,0.6666666666666666,0.8,,104.34782608695653,13.3,14.3,12.7,14.25,0.4117647058823529,0.11764705882352941,1.0,1.0,1.0,0.15384615384615385,1.0,0.5294117647058824,0.5355235294117646,0.5518384615384615,0.8571428571428571,10.9,24.880000000000003,0.75,1.0,3.0,4.0,,3.0,1.0,3.0,2.0,3.0,3.0,6.0,,,3.0,5.0,8.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,,2.0,,1.0,1.0,,1.0,,5.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.625,1.5,1.5,0.5,,,0.16666666666666666,1.0,0.14285714285714285,,1.0,0.23529411764705882,0.75,0.75,1.0,0.058823529411764705,0.42857142857142855,0.42857142857142855,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4902,0.10714285714285714,,,,,,5.0,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,0.10526315789473684,0.14285714285714285,3.0,,1.0,1.0,2.0,1.0,1.0,,3.0,,2.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1717-1890-201971,1610612742,"Monta Ellis, Jose Calderon, Dirk Nowitzki, Shawn Marion, DeJuan Blair","Ellis, Calderon, Nowitzki, Marion, Blair",101145-101181-1717-1890-201971,DAL,553.0,3,9.0,-7.0,17.0,20.0,10.0,13.0,37.0,4.0,,2.0,,1.0,18.0,1.0,3.0,2.0,21.0,28.0,10.0,1.0,2.0,2.0,13.0,,,4.0,,8.0,1.0,3.0,8.0,,,,,4.0,4.0,,15.0,13.0,10.0,,,0.3333333333333333,0.5,0.3333333333333333,0.4523809523809524,0.4583333333333333,0.45652173913043476,0.4642857142857143,0.14285714285714285,0.25,0.5,,96.34719710669077,16.235294117647058,13.85,15.411764705882353,12.55,0.19047619047619047,0.09523809523809523,,,,0.08333333333333333,,0.5714285714285714,0.5355952380952381,0.5438708333333333,0.6190476190476191,6.677777777777778,23.400000000000002,0.5882352941176471,5.0,5.0,9.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,4.0,6.0,4.0,8.0,8.0,1.0,1.0,4.0,,3.0,5.0,,2.0,,5.0,,,,,6.0,,,,3.0,0.5,0.5714285714285714,0.4444444444444444,0.75,0.4,0.6,0.6,,,,0.5,1.0,0.4166666666666667,0.5,1.0,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.6,0.23809523809523808,0.25,0.25,0.047619047619047616,1.0,1.0,,0.8,0.5,0.08333333333333333,1.0,0.61173,0.2857142857142857,3.0,2.0,,,,3.0,2.0,1.0,,1.0,,,,,0.6666666666666666,,1.0,,,0.75,0.08695652173913043,0.1,2.0,2.0,,,1.0,,1.0,,3.0,2.0,2.0,1.0,,,,,0.3333333333333333,1.0,0.16666666666666666,0.4,0.4,,,0.3333333333333333,1.0,,1.0,,1.0,,0.2,,1.0,,1.0,,1.0,1.0,,0.6666666666666666,,,,,,,,,,1610612742,2014,2013-14,False
101145-101181-1717-1890-203109,1610612742,"Monta Ellis, Jose Calderon, Dirk Nowitzki, Shawn Marion, Jae Crowder","Ellis, Calderon, Nowitzki, Marion, Crowder",101145-101181-1717-1890-203109,DAL,120.0,1,2.0,1.0,4.0,3.0,,,7.0,1.0,,,,,4.0,,,2.0,6.0,5.0,,,,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,2.0,,2.0,,,,,,,,0.5,,0.6,,,1.0,1.0,,84.0,19.75,13.666666666666666,16.25,13.666666666666666,0.25,,,,,,,0.75,0.659575,,,5.45,,,2.0,2.0,3.0,1.0,,,,,,,2.0,1.0,1.0,4.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,0.5,1.0,0.5,1.0,,1.0,1.0,,,,0.5,,0.5,1.0,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,1.0,,,,0.7435,0.6666666666666666,1.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,0.2,0.2,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,False
