EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG3A,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
200746-200777-201587-202083-203081,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Wesley Matthews, Damian Lillard","Aldridge, Freeland, Batum, Matthews, Lillard",200746-200777-201587-202083-203081,POR,189.0,2,3.0,2.0,6.0,6.0,1.0,4.0,3.0,12,3.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,8.0,6.0,3.0,3.0,6.0,1.0,8.0,6.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.5714285714285714,1.0,0.5,1.0,0.5,1.0,0.125,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,91.42857142857143,15.5,16.0,15.5,15.833333333333334,0.75,0.5,0.75,0.125,1.0,1.0,0.125,1.0,1.0,1.0,0.875,0.542975,0.6477666666666667,0.5391,0.75,2.3285714285714287,24.9,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-200777-201587-202083-2590,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Wesley Matthews, Mo Williams","Aldridge, Freeland, Batum, Matthews, Williams",200746-200777-201587-202083-2590,POR,67.0,1,1.0,-3.0,1.0,2.0,,2.0,,3,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4776119402985,22.0,22.5,22.0,17.5,1.0,,,,,,,,,,1.0,0.4807,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-200777-201587-203081-2590,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Damian Lillard, Mo Williams","Aldridge, Freeland, Batum, Lillard, Williams",200746-200777-201587-203081-2590,POR,97.0,2,2.0,,3.0,2.0,1.0,,1.0,5,,,,,,,1.0,,,,2.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,74.22680412371133,13.0,29.0,8.0,29.0,,,,,,,0.5,,,,1.0,0.5643,0.597,0.597,,,24.3,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-200777-202083-203081-2590,1610612757,"LaMarcus Aldridge, Joel Freeland, Wesley Matthews, Damian Lillard, Mo Williams","Aldridge, Freeland, Matthews, Lillard, Williams",200746-200777-202083-203081-2590,POR,120.0,1,2.0,-3.0,3.0,4.0,,4.0,1.0,7,,,,,,,2.0,,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,,,,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,0.5,,1.0,0.5,0.6666666666666666,0.5,,0.5,,,1.0,84.0,23.333333333333332,12.5,18.0,11.0,,,,,,,0.6666666666666666,,,,0.6666666666666666,0.5332166666666667,,,1.0,19.3,24.3,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-201587-202083-203081,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Wesley Matthews, Damian Lillard","Aldridge, Lopez, Batum, Matthews, Lillard",200746-201577-201587-202083-203081,POR,14681.0,11,245.0,1.0,458.0,460.0,59.0,101.0,70.0,918,86.0,148.0,19.0,32.0,37.0,91.0,70.0,10.0,165.0,342.0,95.0,528.0,527.0,29.0,49.0,83.0,10.0,194.0,28.0,70.0,25.0,13.0,61.0,41.0,107.0,157.0,79.0,236.0,31.0,21.0,59.0,9.0,124.0,13.0,89.0,445.0,59.0,9.0,0.4824561403508772,0.5918367346938775,0.5183066361556065,0.5645161290322581,0.5434782608695652,0.5774647887323944,0.21739130434782608,0.07309941520467836,0.13513513513513514,0.5254237288135594,0.6184971098265896,0.3485714285714286,0.6612903225806451,0.2549019607843137,0.6297872340425532,0.3274336283185841,0.46774193548387094,0.23529411764705882,0.54,0.6222222222222222,0.7647058823529411,90.04291260813297,16.33842794759825,15.647826086956522,15.462882096069869,14.626086956521739,0.33867276887871856,0.581081081081081,0.671875,0.20823798627002288,0.4065934065934066,0.43023255813953487,0.16018306636155608,0.5161290322580645,0.59375,0.2222222222222222,0.5560640732265446,0.49842276887871856,0.5035086538461538,0.4829444444444445,0.1571969696969697,8.223976608187135,24.64421052631579,0.12882096069868995,25.0,5.0,,75.0,13.0,38.0,16.0,103.0,44.0,0.057208237986270026,0.08064516129032258,,0.09282700421940929,0.11609498680738786,42.0,103.0,136.0,68.0,100.0,22.0,232.0,28.0,3.0,18.0,10.0,18.0,0.4121212121212121,0.4503311258278146,0.5454545454545454,0.23569794050343248,0.4077669902912621,0.4077669902912621,0.5238095238095238,9.0,14.0,8.0,1.0,33.0,3.0,8.0,4.0,41.0,4.0,13.0,14.0,35.0,4.0,26.0,66.0,96.0,27.0,33.0,32.0,25.0,7.0,34.0,12.0,5.0,9.0,8.0,22.0,5.0,2.0,10.0,2.0,3.0,8.0,50.0,7.0,5.0,1.0,6.0,8.0,7.0,4.0,9.0,3.0,5.0,6.0,1.0,1.0,66.0,6.0,0.7804878048780488,0.43157894736842106,0.3076923076923077,0.4,0.43157894736842106,0.4,0.4444444444444444,0.55,0.054945054945054944,0.9,0.35714285714285715,0.3584905660377358,0.21666666666666667,0.29411764705882354,0.7352941176470589,0.03980099502487562,0.3333333333333333,0.3953488372093023,0.32432432432432434,0.32,0.32,0.875,0.4714285714285714,0.4714285714285714,0.7575757575757576,0.15789473684210525,0.2,1.0,0.12903225806451613,0.375,1.0,0.3111111111111111,0.6428571428571429,0.4,0.4714285714285714,0.125,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-201587-202083-203115,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Wesley Matthews, Will Barton","Aldridge, Lopez, Batum, Matthews, Barton",200746-201577-201587-202083-203115,POR,141.0,1,2.0,-2.0,5.0,6.0,,6.0,,11,,,,,,,2.0,,1.0,2.0,2.0,2.0,4.0,,,,,,,2.0,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,0.5,,0.25,,0.25,,0.5,,,1.0,0.5,,,,0.5,,,,1.0,,,112.34042553191489,15.2,10.833333333333334,15.2,10.5,,,,,,,0.5,,,,0.5,0.47445,,,,17.65,25.6,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-201587-202083-2590,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Wesley Matthews, Mo Williams","Aldridge, Lopez, Batum, Matthews, Williams",200746-201577-201587-202083-2590,POR,522.0,6,9.0,9.0,16.0,16.0,2.0,,1.0,32,3.0,5.0,,,4.0,4.0,1.0,,7.0,10.0,3.0,23.0,14.0,,,3.0,,8.0,,1.0,1.0,1.0,,3.0,2.0,5.0,2.0,7.0,2.0,1.0,3.0,,2.0,,2.0,20.0,2.0,,0.7,,0.7692307692307693,0.75,0.7666666666666667,0.75,0.23076923076923078,0.1,0.2,0.6666666666666666,1.0,,1.0,1.0,1.0,0.25,,,,1.0,,88.27586206896552,15.8125,16.8125,14.4375,16.8125,0.38461538461538464,0.6,0.75,0.3076923076923077,1.0,1.0,0.07692307692307693,,,,0.6153846153846154,0.5789230769230769,0.585,0.73995,0.13043478260869565,5.04,23.733333333333334,0.125,2.0,1.0,,3.0,2.0,2.0,1.0,4.0,1.0,0.15384615384615385,0.5,,0.07142857142857142,0.09090909090909091,,1.0,6.0,3.0,5.0,,12.0,1.0,,,,,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,1.0,3.0,6.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,3.0,,1.0,0.6666666666666666,0.5,,0.6666666666666666,0.5,0.5,0.5,,,1.0,,,1.0,1.0,,,0.6666666666666666,0.25,0.5,0.5,1.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,0.5,,1.0,0.13043478260869565,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-201587-203081-203115,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Damian Lillard, Will Barton","Aldridge, Lopez, Batum, Lillard, Barton",200746-201577-201587-203081-203115,POR,196.0,2,3.0,2.0,7.0,5.0,1.0,5.0,1.0,12,,,,,,2.0,2.0,1.0,2.0,4.0,3.0,7.0,5.0,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,,7.0,1.0,,0.5,,0.5,,0.5,,0.42857142857142855,,,1.0,1.0,,1.0,0.5,1.0,0.25,,,,1.0,,88.16326530612245,17.571428571428573,14.6,15.428571428571429,14.6,,,,0.2857142857142857,,,0.2857142857142857,,,1.0,0.42857142857142855,0.43659285714285717,,0.35595,,12.55,24.633333333333336,0.14285714285714285,1.0,,,,,,,,,0.14285714285714285,,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,0.5,0.5,,0.2857142857142857,1.0,1.0,0.5,,,,,1.0,,,1.0,1.0,,,,,1.0,,3.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,3.0,,,0.3333333333333333,,1.0,0.3333333333333333,,1.5,1.5,,,,,,1.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,1.0,0.5,0.42857142857142855,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-201587-203081-2590,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Damian Lillard, Mo Williams","Aldridge, Lopez, Batum, Lillard, Williams",200746-201577-201587-203081-2590,POR,204.0,2,3.0,-11.0,5.0,7.0,,1.0,2.0,12,1.0,5.0,1.0,1.0,,,2.0,,1.0,5.0,2.0,3.0,14.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,1.0,,2.0,1.0,,1.0,0.2,1.0,0.14285714285714285,0.5,0.1875,0.5,0.2857142857142857,0.2,0.2,,1.0,0.25,,0.5,1.0,0.3333333333333333,0.25,0.5,,,,84.70588235294117,23.0,12.714285714285714,18.8,12.714285714285714,0.7142857142857143,0.2,0.25,,,,0.2857142857142857,0.5,1.0,,1.0,0.5744499999999999,0.54405,,0.6666666666666666,1.52,26.05,,,,,1.0,1.0,,,2.0,,,,,,,,,2.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
200746-201577-202083-203081-203115,1610612757,"LaMarcus Aldridge, Robin Lopez, Wesley Matthews, Damian Lillard, Will Barton","Aldridge, Lopez, Matthews, Lillard, Barton",200746-201577-202083-203081-203115,POR,113.0,1,2.0,,3.0,3.0,,,,6,,,,,1.0,2.0,,,2.0,3.0,,4.0,4.0,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,4.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,,,,0.5,,,,,,,76.46017699115045,18.0,19.666666666666668,18.0,19.666666666666668,,,,0.6666666666666666,0.5,0.5,,,,,,0.4019,,,,12.266666666666666,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2014,2013-14,True
