EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Minutes,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffTwoPtRebounds,OffRebounds,BlockedShortMidRange,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DeadBallTurnovers,Charge Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,RecoveredBlocks,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,Travels,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,BlockingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,PtsUnassisted3s,Offensive Fouls Drawn,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedArc3,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
101111-101198-201155-201943-203083,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Brandon Jennings, Andre Drummond","Villanueva, Bynum, Stuckey, Jennings, Drummond",101111-101198-201155-201943-203083,DET,28.0,1,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,154.28571428571428,8.0,12.0,8.0,12.0,1.0,1.0,1.0,1.0,0.3788,0.5,0.5,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-201973-202328,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Jonas Jerebko, Greg Monroe","Villanueva, Bynum, Stuckey, Jerebko, Monroe",101111-101198-201155-201973-202328,DET,260.0,1,,9.0,10.0,19.0,,1.0,1.0,3.0,2.0,7.0,2.0,1.0,2.0,,5.0,2.0,5.0,5.0,1.0,,2.0,1.0,7.0,1.0,1.0,0.3333333333333333,0.625,0.7,0.5,0.7142857142857143,,105.23076923076924,9.555555555555555,17.4,9.555555555555555,12.7,0.25,,,,0.5607,0.2,0.25,10.066666666666666,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.6666666666666666,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.5,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-201973-202713,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Jonas Jerebko, Kyle Singler","Villanueva, Bynum, Stuckey, Jerebko, Singler",101111-101198-201155-201973-202713,DET,65.0,1,-2.0,1.0,2.0,3.0,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,0.5,0.5,1.0,66.46153846153847,26.0,19.5,26.0,16.5,,,,,0.648875,,,0.8,1.0,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.5,,,,,,0.5,,,,,0.5,,,,1.0,,25.1,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-201973-203484,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Jonas Jerebko, Kentavious Caldwell-Pope","Villanueva, Bynum, Stuckey, Jerebko, Caldwell-Pope",101111-101198-201155-201973-203484,DET,556.0,2,5.0,18.0,16.0,34.0,2.0,4.0,7.0,14.0,3.0,23.0,10.0,5.0,7.0,1.0,16.0,4.0,8.0,10.0,5.0,,4.0,2.0,21.0,0.7142857142857143,0.8333333333333334,0.5,0.5882352941176471,0.6052631578947368,0.6666666666666666,0.75,1.0,88.05755395683452,15.444444444444445,17.375,13.944444444444445,16.9375,0.23529411764705882,0.5,0.5,0.5,0.49509411764705885,0.10526315789473684,0.125,8.314285714285715,9.0,3.0,7.0,3.0,1.0,2.0,2.0,3.0,18.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.17647058823529413,1.0,1.0,0.3333333333333333,1.0,1.0,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.17647058823529413,0.11764705882352941,0.5,0.5,1.0,0.5882352941176471,0.5,24.433333333333334,1.0,2.0,,0.14285714285714285,0.25,0.25,8.0,10.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,10.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,1.0,0.5,0.5,0.5,0.7,0.5,0.7142857142857143,1.0,1.0,1.0,1.0,0.125,0.6666666666666666,0.6666666666666666,1.0,0.058823529411764705,1.0,1.0,1.0,0.5,1.0,0.2,0.2,1.0,0.4813,0.41023,0.08695652173913043,0.43478260869565216,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-202328-202713,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Greg Monroe, Kyle Singler","Villanueva, Bynum, Stuckey, Monroe, Singler",101111-101198-201155-202328-202713,DET,618.0,2,-1.0,21.0,20.0,41.0,1.0,1.0,4.0,8.0,9.0,23.0,6.0,3.0,5.0,1.0,12.0,5.0,8.0,12.0,8.0,1.0,11.0,6.0,16.0,0.75,0.75,0.5,0.3684210526315789,0.4791666666666667,1.0,1.0,1.0,95.53398058252426,18.095238095238095,11.9,16.142857142857142,11.9,0.05263157894736842,1.0,1.0,1.0,0.5114026315789474,0.25,0.46153846153846156,4.3,10.0,3.0,6.0,1.0,2.0,10.0,2.0,11.0,24.0,6.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,4.0,,,,1.0,0.18181818181818182,0.18181818181818182,0.5789473684210527,1.0,1.0,1.0,1.0,1.0,0.3157894736842105,0.5,0.6,0.6666666666666666,0.05263157894736842,0.5263157894736842,0.2,0.2,1.0,0.8947368421052632,0.2,25.40909090909091,2.0,4.0,,0.5,0.3076923076923077,0.6666666666666666,7.0,10.0,4.0,,,4.0,,,1.0,,1.0,,,7.0,3.0,4.0,,2.0,4.0,10.0,2.0,,,,2.0,1.0,,,,,,,10.0,7.0,,,0.75,0.75,0.5,0.875,0.625,1.0,0.2222222222222222,0.125,1.0,,,,,0.05263157894736842,,,,,,0.6666666666666666,0.16666666666666666,,0.51765,0.5172916666666666,0.30434782608695654,0.43478260869565216,0.3333333333333333,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.5,0.125,0.16666666666666666,1.0,1.0,0.5,1.0,0.75,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-202328-203484,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Greg Monroe, Kentavious Caldwell-Pope","Villanueva, Bynum, Stuckey, Monroe, Caldwell-Pope",101111-101198-201155-202328-203484,DET,176.0,1,3.0,4.0,5.0,9.0,1.0,1.0,3.0,3.0,1.0,7.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,,2.0,1.0,7.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.875,0.6666666666666666,0.75,0.5,73.63636363636364,12.5,25.2,12.5,22.4,0.3333333333333333,1.0,1.0,,0.5203333333333333,0.25,0.25,8.833333333333334,3.0,1.0,1.0,1.0,,,,,4.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-202713-203083,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Kyle Singler, Andre Drummond","Villanueva, Bynum, Stuckey, Singler, Drummond",101111-101198-201155-202713-203083,DET,783.0,3,15.0,25.0,25.0,50.0,2.0,5.0,5.0,14.0,4.0,32.0,2.0,1.0,7.0,,20.0,7.0,10.0,14.0,6.0,,4.0,2.0,27.0,0.2,0.25,0.35714285714285715,0.5833333333333334,0.6153846153846154,0.7,0.7142857142857143,0.5714285714285714,91.95402298850574,15.08,16.24,14.0,14.96,0.20833333333333334,0.4,0.4,,0.5412770833333334,0.07692307692307693,0.125,8.921428571428573,13.0,3.0,7.0,2.0,3.0,7.0,6.0,10.0,17.0,18.0,7.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,1.0,1.0,,4.0,2.0,8.0,,,,1.0,0.6,0.6,0.4166666666666667,0.25,0.75,1.0,0.75,,0.2916666666666667,0.42857142857142855,0.5,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.7083333333333334,0.42857142857142855,25.380000000000003,4.0,4.0,,0.5,0.3333333333333333,0.25,4.0,5.0,3.0,1.0,2.0,,,3.0,3.0,,2.0,1.0,3.0,5.0,,,,2.0,2.0,2.0,8.0,2.0,3.0,,,,,,,1.0,,,2.0,4.0,,0.3333333333333333,,0.625,,0.625,0.3333333333333333,,,,1.0,,,,,0.125,1.0,1.0,1.0,0.5,0.5,,1.0,,0.6111875,0.484575,0.15625,0.0625,0.16,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,0.07142857142857142,0.14285714285714285,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-202713-2746,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Kyle Singler, Josh Smith","Villanueva, Bynum, Stuckey, Singler, Smith",101111-101198-201155-202713-2746,DET,115.0,1,,4.0,4.0,8.0,,,1.0,5.0,,2.0,,,,,,3.0,3.0,5.0,,,,,,,,0.2,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,100.17391304347825,12.0,16.75,11.5,16.75,,,,,0.4962166666666667,,,4.4799999999999995,2.0,1.0,3.0,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,1.0,4.0,,,,,,,0.16666666666666666,,,1.0,,,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,,24.5,2.0,2.0,,0.5,0.4,0.5,,,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,0.5,,0.5,,0.5,,,,,1.0,0.25,,,,,,,,1.0,0.5,,,,0.601,,1.0,,,,,,,,,,1.0,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-202725-203083,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Josh Harrellson, Andre Drummond","Villanueva, Bynum, Stuckey, Harrellson, Drummond",101111-101198-201155-202725-203083,DET,184.0,1,4.0,7.0,6.0,13.0,2.0,3.0,5.0,7.0,,10.0,10.0,5.0,5.0,2.0,10.0,1.0,2.0,3.0,1.0,,,,8.0,1.0,1.0,0.7142857142857143,0.625,0.625,1.0,1.0,,101.7391304347826,13.857142857142858,14.5,13.0,14.5,0.375,0.6666666666666666,0.6666666666666666,1.0,0.58560625,,,7.642857142857143,3.0,3.0,4.0,,,1.0,,1.0,6.0,,1.0,,,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,0.125,,1.0,1.0,,1.0,0.5,0.75,0.75,1.0,,0.125,,,,0.625,,26.6,1.0,1.0,,0.5,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,0.7058,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
101111-101198-201155-203083-203484,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Andre Drummond, Kentavious Caldwell-Pope","Villanueva, Bynum, Stuckey, Drummond, Caldwell-Pope",101111-101198-201155-203083-203484,DET,155.0,1,8.0,6.0,6.0,12.0,,,1.0,3.0,,11.0,,,3.0,,9.0,4.0,5.0,6.0,1.0,,,,8.0,,,0.3333333333333333,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,111.48387096774194,13.0,12.833333333333334,10.5,12.833333333333334,,,,,0.5313166666666667,,,2.9333333333333336,3.0,,2.0,1.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,0.3333333333333333,,,,0.16666666666666666,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,28.133333333333336,1.0,1.0,1.0,0.5,0.5,0.5,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,1.5,,1.5,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.4173,,0.2727272727272727,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,0.3333333333333333,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,True
