EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsUnassisted3s,PtsPutbacks,Corner3Assists,SelfOReb,Blocked2s,BlockedAtRim,Blocks,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101112-101123-200782-201609-202339,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Eric Bledsoe","Frye, Green, Tucker, Dragic, Bledsoe",101112-101123-200782-201609-202339,PHX,862.0,5,14.0,-4.0,29.0,28.0,10.0,15.0,5.0,57.0,10.0,15.0,2.0,3.0,5.0,7.0,2.0,1.0,2.0,1.0,2.0,12.0,2.0,1.0,4.0,11.0,19.0,2.0,13.0,1.0,29.0,33.0,2.0,4.0,2.0,4.0,5.0,8.0,1.0,4.0,1.0,14.0,8.0,14.0,6.0,12.0,2.0,1.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,3.0,4.0,1.0,4.0,1.0,6.0,7.0,13.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,11.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,25.0,14.0,10.0,2.0,1.0,0.36363636363636365,0.36363636363636365,1.0,0.15384615384615385,0.25,0.15384615384615385,0.5789473684210527,0.5,0.625,0.4375,0.3333333333333333,0.5416666666666666,0.4393939393939394,0.3333333333333333,0.5384615384615384,0.40625,0.05263157894736842,0.06666666666666667,0.75,1.0,1.0,0.5,0.5,0.3333333333333333,0.8333333333333334,0.4117647058823529,0.8,0.25,1.0,1.0,1.0,1.0,1.0,95.22041763341068,15.620689655172415,14.607142857142858,13.517241379310345,14.571428571428571,0.46875,0.6666666666666666,0.7142857142857143,0.3,0.0625,0.0625,0.5,0.5,1.0,0.03125,0.375,0.16666666666666666,0.16666666666666666,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.7142857142857143,0.3333333333333333,0.25,0.875,0.16666666666666666,0.5850733333333333,0.622225,0.656685,0.13793103448275862,0.4827586206896552,3.9210526315789473,27.092307692307692,0.3448275862068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-202397,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Ish Smith","Frye, Green, Tucker, Dragic, Smith",101112-101123-200782-201609-202397,PHX,465.0,4,8.0,7.0,16.0,18.0,3.0,14.0,4.0,34.0,3.0,7.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,,1.0,1.0,5.0,13.0,5.0,7.0,,25.0,18.0,3.0,5.0,,6.0,2.0,4.0,1.0,1.0,,7.0,4.0,6.0,12.0,4.0,3.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,16.0,,4.0,,4.0,1.0,5.0,4.0,9.0,2.0,2.0,,,,,,,,4.0,5.0,,1.0,,,,2.0,,1.0,19.0,7.0,3.0,,1.0,0.4,0.6666666666666666,0.8,0.7142857142857143,1.0,0.7142857142857143,0.38461538461538464,0.6,0.5,0.625,0.6,0.7,0.5952380952380952,0.6,0.5833333333333334,0.35,0.15384615384615385,0.2857142857142857,,0.5,0.6666666666666666,0.5,,,0.6666666666666666,0.4,0.5,,,0.3333333333333333,1.0,1.0,,105.29032258064517,14.9375,12.555555555555555,14.1875,11.833333333333334,0.35,0.42857142857142855,0.6,0.3333333333333333,0.15,0.15,0.6666666666666666,0.6666666666666666,0.5,0.15,0.2,0.75,0.75,0.6666666666666666,0.8,0.5,,0.4,0.5,0.2,1.0,0.7,0.75,0.5570700000000001,0.5897,0.51386,0.24,0.28,6.453846153846154,24.571428571428573,0.1875,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.3333333333333333,1.0,0.125,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-202693,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Markieff Morris","Frye, Green, Tucker, Dragic, Morris",101112-101123-200782-201609-202693,PHX,8653.0,37,144.0,1.0,301.0,294.0,116.0,144.0,40.0,595.0,53.0,79.0,10.0,15.0,17.0,25.0,33.0,27.0,56.0,24.0,19.0,64.0,4.0,8.0,24.0,91.0,168.0,25.0,88.0,73.0,330.0,329.0,11.0,24.0,8.0,49.0,33.0,64.0,11.0,30.0,47.0,146.0,76.0,106.0,66.0,64.0,19.0,8.0,38.0,22.0,60.0,16.0,19.0,17.0,142.0,20.0,27.0,29.0,65.0,12.0,106.0,47.0,153.0,21.0,14.0,7.0,24.0,13.0,25.0,49.0,5.0,15.0,37.0,85.0,3.0,66.0,4.0,6.0,1.0,95.0,3.0,21.0,281.0,144.0,115.0,18.0,18.0,0.4175824175824176,0.4578313253012048,0.88,0.2840909090909091,0.36666666666666664,0.2840909090909091,0.5416666666666666,0.4583333333333333,0.515625,0.501953125,0.484375,0.526595744680851,0.5484949832775919,0.5581395348837209,0.5991735537190083,0.34375,0.047619047619047616,0.0759493670886076,0.4897959183673469,0.8,0.6770833333333334,0.36486486486486486,0.7837837837837838,0.31746031746031744,0.706766917293233,0.34306569343065696,0.36,0.28888888888888886,0.3888888888888889,0.6666666666666666,0.6875,0.6756756756756757,0.8275862068965517,99.01768172888016,14.086378737541528,15.010204081632653,13.528239202657808,14.040816326530612,0.30859375,0.6708860759493671,0.726027397260274,0.3584905660377358,0.12890625,0.21875,0.48214285714285715,0.48214285714285715,0.6296296296296297,0.09375,0.25,0.296875,0.296875,0.8421052631578947,0.46875,0.6666666666666666,0.125,0.26595744680851063,0.68,0.2553191489361702,0.3333333333333333,0.65234375,0.296875,0.5177052734375,0.5164774999999999,0.48600957446808507,0.1484848484848485,0.44242424242424244,8.508333333333335,24.82840909090909,0.3853820598006645,6.0,9.0,16.0,6.0,4.0,16.0,11.0,17.0,0.4090909090909091,0.3333333333333333,0.031007751937984496,0.25,0.25,1.0,11.0,1.0,4.0,3.0,6.0,2.0,3.0,18.0,2.0,6.0,4.0,11.0,3.0,3.0,4.0,1.0,7.0,4.0,3.0,4.0,1.0,25.0,2.0,1.0,1.0,5.0,10.0,1.0,0.375,0.06060606060606061,0.625,0.5882352941176471,0.3333333333333333,0.3548387096774194,0.18181818181818182,0.1,0.125,0.25,1.0,0.5,1.0,0.06382978723404255,0.5,0.09712230215827339,0.13227513227513227,0.02247191011235955,,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-202694,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Marcus Morris","Frye, Green, Tucker, Dragic, Morris",101112-101123-200782-201609-202694,PHX,2350.0,14,39.0,15.0,81.0,77.0,52.0,26.0,12.0,158.0,8.0,12.0,3.0,4.0,5.0,7.0,14.0,5.0,9.0,9.0,14.0,28.0,4.0,7.0,17.0,22.0,35.0,18.0,37.0,22.0,120.0,105.0,5.0,6.0,5.0,23.0,13.0,21.0,10.0,22.0,20.0,76.0,14.0,30.0,48.0,28.0,14.0,2.0,7.0,16.0,23.0,12.0,2.0,3.0,62.0,10.0,5.0,10.0,7.0,5.0,22.0,15.0,37.0,2.0,2.0,,6.0,4.0,6.0,12.0,1.0,8.0,8.0,26.0,1.0,19.0,1.0,,2.0,25.0,,7.0,97.0,73.0,50.0,4.0,5.0,0.3181818181818182,0.3888888888888889,0.8888888888888888,0.4864864864864865,0.45454545454545453,0.4864864864864865,0.6285714285714286,0.8333333333333334,0.6190476190476191,0.6805555555555556,0.8636363636363636,0.6511627906976745,0.7142857142857143,0.8846153846153846,0.7037037037037037,0.5138888888888888,0.05714285714285714,0.08333333333333333,0.5,1.0,0.5384615384615384,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.68,0.46875,0.25,0.42857142857142855,0.8,0.4,0.4,1.0,0.75,96.81702127659575,15.148148148148149,14.584415584415584,14.333333333333334,14.181818181818182,0.16666666666666666,0.6666666666666666,0.7272727272727273,0.25,0.19444444444444445,0.125,0.5555555555555556,0.625,0.6,0.125,0.3888888888888889,0.5,0.5,0.8571428571428571,0.36363636363636365,0.75,0.36363636363636365,0.16279069767441862,0.7142857142857143,0.3953488372093023,0.4117647058823529,0.6805555555555556,0.5,0.48584236111111107,0.5828,0.48562906976744186,0.19166666666666668,0.6333333333333333,8.334285714285715,24.90810810810811,0.6419753086419753,4.0,6.0,8.0,4.0,1.0,2.0,2.0,2.0,0.8,,0.03333333333333333,0.4444444444444444,0.4444444444444444,1.0,9.0,1.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,1.0,,2.0,1.0,1.0,,,,2.0,,1.0,,6.0,,,,,1.0,1.0,0.6,,1.0,0.5,0.6428571428571429,0.6428571428571429,0.2222222222222222,,0.09090909090909091,1.0,1.0,0.5,1.0,0.11627906976744186,0.6,0.07792207792207792,0.15,,0.1111111111111111,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-203101,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Miles Plumlee","Frye, Green, Tucker, Dragic, Plumlee",101112-101123-200782-201609-203101,PHX,31567.0,46,526.0,6.0,1039.0,1037.0,124.0,92.0,104.0,2076.0,171.0,256.0,27.0,48.0,16.0,30.0,203.0,73.0,169.0,76.0,96.0,216.0,20.0,9.0,26.0,335.0,628.0,127.0,292.0,133.0,1184.0,1178.0,38.0,74.0,26.0,117.0,29.0,60.0,13.0,38.0,28.0,125.0,236.0,434.0,315.0,215.0,96.0,45.0,118.0,105.0,223.0,77.0,73.0,20.0,551.0,37.0,79.0,87.0,253.0,19.0,359.0,120.0,479.0,85.0,56.0,29.0,80.0,49.0,88.0,168.0,12.0,24.0,110.0,232.0,7.0,187.0,7.0,10.0,12.0,184.0,7.0,13.0,1067.0,125.0,124.0,13.0,11.0,0.3522388059701492,0.3746031746031746,0.8267716535433071,0.4349315068493151,0.34210526315789475,0.436426116838488,0.5334394904458599,0.5135135135135135,0.48333333333333334,0.571195652173913,0.515,0.49489795918367346,0.591182364729459,0.536697247706422,0.5210084033613446,0.3173913043478261,0.07165605095541401,0.10546875,0.47619047619047616,0.9047619047619048,0.6693121693121693,0.2705479452054795,0.8285714285714286,0.22981366459627328,0.7039337474120083,0.2560706401766004,0.3764705882352941,0.2564102564102564,0.1590909090909091,0.5853658536585366,0.6153846153846154,0.808,0.810126582278481,94.70142870719422,14.836381135707411,15.575699132111861,14.249278152069298,14.889103182256509,0.2782608695652174,0.66796875,0.7467248908296943,0.4269005847953216,0.22065217391304348,0.18369565217391304,0.4319526627218935,0.437125748502994,0.273972602739726,0.08260869565217391,0.23478260869565218,0.4444444444444444,0.4444444444444444,0.8020833333333334,0.48,0.5625,0.2,0.30612244897959184,0.5333333333333333,0.2653061224489796,0.34615384615384615,0.5956521739130435,0.44651162790697674,0.5281585963003265,0.5422382352941176,0.5425082474226804,0.09881756756756757,0.10557432432432433,8.111783439490445,24.767808219178082,0.11934552454282965,31.0,66.0,40.0,28.0,20.0,56.0,37.0,58.0,0.25892857142857145,0.18947368421052632,0.049019607843137254,0.40789473684210525,0.40789473684210525,0.9032258064516129,91.0,,6.0,4.0,12.0,9.0,9.0,14.0,25.0,19.0,10.0,31.0,4.0,20.0,8.0,1.0,11.0,16.0,10.0,16.0,,76.0,5.0,2.0,2.0,17.0,31.0,4.0,0.34615384615384615,0.07881773399014778,0.8846153846153846,0.5344827586206896,0.4482758620689655,0.48663101604278075,0.27472527472527475,0.037037037037037035,0.06,,,0.45,0.7777777777777778,0.12244897959183673,0.3333333333333333,0.08223350253807106,0.11046511627906977,0.016835016835016835,0.011834319526627219,1.0,4.0,2.0,6.0,1.0,1.0,0.15384615384615385,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-203458,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Alex Len","Frye, Green, Tucker, Dragic, Len",101112-101123-200782-201609-203458,PHX,2185.0,5,36.0,-28.0,75.0,74.0,5.0,4.0,8.0,149.0,9.0,19.0,3.0,6.0,1.0,2.0,11.0,5.0,15.0,5.0,6.0,12.0,,,1.0,18.0,45.0,9.0,17.0,11.0,74.0,102.0,4.0,7.0,,9.0,1.0,3.0,,1.0,,2.0,10.0,26.0,18.0,12.0,6.0,2.0,5.0,6.0,11.0,3.0,3.0,2.0,28.0,1.0,8.0,7.0,13.0,1.0,21.0,9.0,30.0,6.0,3.0,3.0,7.0,5.0,9.0,16.0,1.0,1.0,9.0,20.0,,12.0,,,,14.0,1.0,,65.0,2.0,5.0,,,0.2777777777777778,0.3333333333333333,0.6666666666666666,0.5294117647058824,,0.5294117647058824,0.4,0.5714285714285714,0.3333333333333333,0.5080645161290323,0.5714285714285714,0.25,0.5367647058823529,0.5625,0.25,0.27419354838709675,0.044444444444444446,0.05263157894736842,0.4375,0.5,0.7647058823529411,0.2962962962962963,0.7777777777777778,0.125,0.7692307692307693,0.2571428571428571,0.3,,0.5,1.0,0.4,0.8888888888888888,0.8333333333333334,98.19679633867277,15.773333333333333,13.54054054054054,15.32,12.716216216216216,0.3064516129032258,0.47368421052631576,0.5,0.3333333333333333,0.1774193548387097,0.24193548387096775,0.3333333333333333,0.35714285714285715,0.4,0.08064516129032258,0.1935483870967742,0.5,0.5,0.5,0.8571428571428571,0.5,,0.5,0.5,0.25,,0.5806451612903226,0.5,0.5165008064516129,0.5871333333333334,0.5891,0.12162162162162163,0.02702702702702703,9.506666666666668,24.858823529411765,0.06666666666666667,3.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.2,0.030303030303030304,0.6,0.6,1.0,4.0,,,,,,,1.0,,3.0,1.0,2.0,,,2.0,,4.0,3.0,1.0,1.0,,7.0,,,,,1.0,,,,0.6666666666666666,1.0,0.36363636363636365,0.36363636363636365,,,,,,,,,,0.10294117647058823,0.13725490196078433,,0.06666666666666667,,,,1.0,,1.0,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-203462,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Archie Goodwin","Frye, Green, Tucker, Dragic, Goodwin",101112-101123-200782-201609-203462,PHX,199.0,1,3.0,-4.0,7.0,7.0,6.0,,,14.0,,2.0,,,,2.0,2.0,,,,,1.0,,,1.0,1.0,4.0,,1.0,3.0,5.0,9.0,,,,,,3.0,,1.0,3.0,3.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,2.0,,2.0,,2.0,,,,1.0,,,1.0,,1.0,1.0,2.0,,2.0,,,,3.0,1.0,,5.0,3.0,6.0,,,1.0,1.0,,,,,0.25,,,0.2,,,0.3333333333333333,,0.2,0.2,0.25,,1.0,,0.6666666666666666,,,,0.5,,,,,1.0,,,,101.30653266331657,15.857142857142858,12.571428571428571,15.857142857142858,11.428571428571429,0.4,,,,0.4,,,,,,0.2,,,,,,,0.5,,0.25,,0.6,,0.50864,,0.53835,,0.6,4.05,25.4,0.8571428571428571,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,0.5,,1.0,0.5,1.0,1.0,,,,,,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-201609-2571,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Goran Dragic, Leandro Barbosa","Frye, Green, Tucker, Dragic, Barbosa",101112-101123-200782-201609-2571,PHX,906.0,3,15.0,11.0,26.0,24.0,13.0,10.0,5.0,50.0,8.0,12.0,1.0,3.0,4.0,8.0,4.0,1.0,3.0,6.0,,,,,,11.0,19.0,1.0,6.0,8.0,33.0,22.0,2.0,4.0,1.0,7.0,6.0,10.0,1.0,6.0,6.0,21.0,4.0,18.0,3.0,,,1.0,2.0,1.0,3.0,,2.0,,7.0,4.0,3.0,1.0,6.0,,7.0,7.0,14.0,3.0,2.0,1.0,1.0,,3.0,4.0,1.0,2.0,2.0,7.0,,6.0,,,1.0,10.0,1.0,,26.0,21.0,13.0,1.0,,0.18181818181818182,0.2,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5789473684210527,0.5,0.6,0.5,0.4,0.46875,0.5714285714285714,0.5833333333333334,0.5833333333333334,0.24,0.05263157894736842,0.08333333333333333,0.25,,0.6,0.375,0.2,0.8,0.4666666666666667,0.5384615384615384,0.75,,0.8,,,0.75,,79.47019867549669,14.26923076923077,22.291666666666668,12.846153846153847,20.125,0.48,0.6666666666666666,0.7272727272727273,0.25,0.16,0.12,0.3333333333333333,0.3333333333333333,,0.24,,,,,0.6,0.3333333333333333,,0.5,0.5,,,0.72,,0.5709000000000001,0.5639,0.58271875,0.21212121212121213,0.6363636363636364,4.8,23.55,0.5,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,1.0,2.0,,1.0,1.0,6.0,,,3.0,,,,1.0,1.0,1.0,,,,1.0,,2.0,,4.0,1.0,,,,,,,,1.0,,0.5,0.5,,,0.2,,,,,0.375,0.16666666666666666,0.17857142857142858,0.19047619047619047,0.14285714285714285,,,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-202339-202693,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Eric Bledsoe, Markieff Morris","Frye, Green, Tucker, Bledsoe, Morris",101112-101123-200782-202339-202693,PHX,1999.0,14,33.0,7.0,67.0,63.0,21.0,13.0,4.0,130.0,11.0,13.0,,,2.0,3.0,8.0,3.0,8.0,6.0,6.0,14.0,1.0,2.0,6.0,18.0,29.0,10.0,20.0,16.0,82.0,75.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0,10.0,8.0,26.0,10.0,26.0,21.0,13.0,6.0,2.0,5.0,7.0,12.0,3.0,3.0,1.0,31.0,2.0,2.0,6.0,15.0,1.0,22.0,4.0,26.0,5.0,5.0,,9.0,5.0,7.0,16.0,1.0,4.0,2.0,15.0,1.0,13.0,,1.0,,20.0,1.0,2.0,78.0,26.0,21.0,1.0,1.0,0.2777777777777778,0.2777777777777778,0.7,0.5,0.4,0.5263157894736842,0.6206896551724138,1.0,0.5,0.673469387755102,0.5,0.5625,0.7105263157894737,0.6666666666666666,0.6190476190476191,0.40816326530612246,0.06896551724137931,0.15384615384615385,0.5625,1.0,0.7142857142857143,0.18181818181818182,0.75,0.25,0.7241379310344828,0.21052631578947367,0.5,0.16666666666666666,0.5,0.7142857142857143,0.625,0.8333333333333334,0.8571428571428571,93.64682341170584,14.671641791044776,16.126984126984127,14.223880597014926,15.555555555555555,0.2653061224489796,0.8461538461538461,1.0,0.2727272727272727,0.16326530612244897,0.16326530612244897,0.375,0.375,0.3333333333333333,0.12244897959183673,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5,,,0.5,0.1875,0.6666666666666666,0.375,0.3333333333333333,0.673469387755102,0.46153846153846156,0.5088854166666666,0.317825,0.5057266666666667,0.04878048780487805,0.3170731707317073,8.331034482758621,25.825,0.31343283582089554,4.0,9.0,,4.0,,3.0,2.0,3.0,,0.2,,0.6666666666666666,0.6666666666666666,1.0,4.0,,,2.0,4.0,,,2.0,1.0,,2.0,4.0,,1.0,,,1.0,2.0,2.0,3.0,,9.0,,,,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,0.25,,,,,,,0.25,0.5,0.16363636363636364,0.2571428571428571,,,1.0,,,,,,,,,,,,1610612756,2014,2013-14,False
101112-101123-200782-202339-202694,1610612756,"Channing Frye, Gerald Green, PJ Tucker, Eric Bledsoe, Marcus Morris","Frye, Green, Tucker, Bledsoe, Morris",101112-101123-200782-202339-202694,PHX,550.0,3,9.0,-6.0,20.0,22.0,9.0,8.0,,42.0,1.0,1.0,,,1.0,1.0,6.0,,1.0,2.0,1.0,4.0,,,2.0,6.0,8.0,3.0,6.0,4.0,25.0,31.0,,,,,2.0,2.0,2.0,4.0,1.0,11.0,4.0,8.0,9.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,,,13.0,,1.0,1.0,5.0,1.0,7.0,1.0,8.0,1.0,,1.0,1.0,1.0,3.0,4.0,,2.0,3.0,6.0,,3.0,,,,6.0,,,25.0,11.0,9.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.75,,1.0,0.75,,0.8333333333333334,0.7352941176470589,,0.7857142857142857,0.42857142857142855,0.125,,0.25,0.5,0.625,0.5,1.0,,0.6666666666666666,0.2,,,,0.3333333333333333,0.5,1.0,,109.96363636363637,14.65,11.681818181818182,14.65,11.272727272727273,0.07142857142857142,1.0,1.0,,0.42857142857142855,0.07142857142857142,,,,0.14285714285714285,0.2857142857142857,0.25,0.25,1.0,,,,0.16666666666666666,1.0,0.3333333333333333,,0.5,0.25,0.4717571428571428,,0.5271083333333334,,0.44,9.6,24.099999999999998,0.45,2.0,,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,,,2.0,2.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,3.0,,,,1.0,1.0,,,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,0.4,,,,,,,0.3333333333333333,1.0,0.17647058823529413,0.2727272727272727,,,,,,,,,,,,,,,1610612756,2014,2013-14,False
