EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceFG3A,LostBallTurnovers,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangePctAssisted,Charge Fouls Drawn,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTOffRebounds,Charge Fouls,BlockingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,OffShortMidRangeReboundPct,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGM,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101155-200757-201142-201566-203500,1610612760,"Ryan Gomes, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Steven Adams","Gomes, Sefolosha, Durant, Westbrook, Adams",101155-200757-201142-201566-203500,OKC,358.0,1,6.0,5.0,13.0,14.0,2.0,27.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,12.0,7.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,2.0,4.0,6.0,2.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,11.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.5625,0.6,0.5,0.25,0.16666666666666666,0.3333333333333333,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,108.60335195530726,1.0,11.461538461538462,14.928571428571429,11.076923076923077,14.928571428571429,0.375,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,0.125,0.25,0.5,0.5,1.0,0.625,0.5,0.49433125,0.2,0.25,0.08333333333333333,7.716666666666666,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
101155-200757-202704-203087-203500,1610612760,"Ryan Gomes, Thabo Sefolosha, Reggie Jackson, Jeremy Lamb, Steven Adams","Gomes, Sefolosha, Jackson, Lamb, Adams",101155-200757-202704-203087-203500,OKC,148.0,1,2.0,4.0,4.0,5.0,1.0,9.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,,2.0,2.0,6.0,2.0,2.0,2.0,4.0,,,1.0,,,2.0,,2.0,,1.0,4.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,4.0,1.0,1.0,,,,1.0,0.5,0.6,1.0,0.5,,,,0.3333333333333333,,1.0,0.5,0.6,0.5,,1.0,,,1.0,1.0,1.0,,87.56756756756756,,11.25,20.6,11.25,18.0,0.25,1.0,1.0,1.0,,,,0.25,0.25,,,,0.75,,0.5099125,,,0.3333333333333333,9.9,24.35,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,6.0,4.0,1.0,1.0,0.5,0.6,1.0,1.0,1.0,0.25,0.25,1.0,0.25,0.25,0.5099125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
101155-201586-202704-2555-965,1610612760,"Ryan Gomes, Serge Ibaka, Reggie Jackson, Nick Collison, Derek Fisher","Gomes, Ibaka, Jackson, Collison, Fisher",101155-201586-202704-2555-965,OKC,176.0,1,3.0,-5.0,6.0,5.0,1.0,11.0,,,,1.0,3.0,,,,4.0,,1.0,3.0,3.0,8.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,2.0,2.0,,1.0,,3.0,,,,,,3.0,,,,,,,,0.25,,0.2,,,1.0,,0.25,,,,0.2,,,,,,,,,90.0,,21.0,10.0,18.5,10.0,,,,,0.2,,,0.6,,,,,0.2,,0.43865,0.16666666666666666,,,14.375,22.9,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.61665,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
101155-203087-203103-203460-203500,1610612760,"Ryan Gomes, Jeremy Lamb, Perry Jones III, Andre Roberson, Steven Adams","Gomes, Lamb, Jones III, Roberson, Adams",101155-203087-203103-203460-203500,OKC,1373.0,3,23.0,-11.0,47.0,49.0,2.0,96.0,10.0,12.0,2.0,5.0,2.0,,5.0,12.0,19.0,,8.0,9.0,33.0,44.0,1.0,1.0,10.0,14.0,,5.0,,1.0,5.0,,5.0,,4.0,10.0,,2.0,5.0,10.0,16.0,2.0,18.0,,7.0,3.0,4.0,5.0,2.0,5.0,,10.0,1.0,2.0,10.0,1.0,15.0,1.0,24.0,8.0,2.0,1.0,2.0,1.0,32.0,0.4166666666666667,0.4166666666666667,,,,0.631578947368421,0.4444444444444444,0.4342105263157895,0.5,0.2962962962962963,0.05263157894736842,0.08333333333333333,0.5,0.7142857142857143,0.2857142857142857,0.7142857142857143,,0.7142857142857143,0.13333333333333333,0.5,,0.5,0.8333333333333334,0.75,0.5,1.0,,100.68463219227968,0.5,13.553191489361701,15.020408163265307,13.382978723404255,14.510204081632653,0.4444444444444444,0.8333333333333334,0.9090909090909091,0.4,0.18518518518518517,0.4,0.4,0.07407407407407407,0.18518518518518517,,,,0.7407407407407407,,0.5800166666666667,0.24242424242424243,0.32,0.030303030303030304,4.863157894736842,24.3,39.0,25.0,9.0,11.0,,3.0,2.0,5.0,9.0,16.0,7.0,8.0,26.0,,5.0,26.0,39.0,5.0,0.5625,0.391304347826087,0.40625,,,,0.1111111111111111,0.4782608695652174,0.8181818181818182,0.08695652173913043,0.21739130434782608,0.6041717391304348,0.7878787878787878,0.8297872340425532,,,3.0,,0.5,,,,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,3.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-201934,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Hasheem Thabeet","Sefolosha, Durant, Westbrook, Ibaka, Thabeet",200757-201142-201566-201586-201934,OKC,247.0,1,4.0,-8.0,9.0,9.0,,18.0,1.0,3.0,,1.0,5.0,,,3.0,9.0,,,,6.0,14.0,,,2.0,4.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,6.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,,,,,,,,,,,,,,,,,104.93927125506075,,15.444444444444445,12.0,15.444444444444445,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,0.5555555555555556,,,,,0.3333333333333333,,0.5227444444444445,,,,10.633333333333333,,,,,,2.0,,,,,,,,,1.0,,,,,,,,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-202704,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Reggie Jackson","Sefolosha, Durant, Westbrook, Ibaka, Jackson",200757-201142-201566-201586-202704,OKC,3068.0,17,51.0,-50.0,114.0,115.0,14.0,229.0,15.0,31.0,3.0,10.0,22.0,5.0,23.0,28.0,63.0,6.0,29.0,19.0,93.0,143.0,1.0,8.0,32.0,24.0,15.0,21.0,5.0,9.0,16.0,5.0,21.0,4.0,9.0,47.0,4.0,12.0,11.0,14.0,29.0,17.0,46.0,,11.0,4.0,7.0,14.0,11.0,12.0,2.0,26.0,3.0,9.0,32.0,1.0,21.0,1.0,29.0,13.0,3.0,1.0,3.0,3.0,85.0,0.5714285714285714,0.5925925925925926,0.8333333333333334,0.20689655172413793,0.2222222222222222,0.4444444444444444,0.40217391304347827,0.4386792452830189,0.3076923076923077,0.31521739130434784,0.14285714285714285,0.1935483870967742,0.5384615384615384,0.6363636363636364,0.35294117647058826,0.6470588235294118,0.21052631578947367,0.6410256410256411,0.3018867924528302,0.5,0.2857142857142857,0.6666666666666666,0.2,0.875,0.6666666666666666,0.6,,107.48370273794002,1.0,14.692982456140351,12.11304347826087,13.763157894736842,11.57391304347826,0.33695652173913043,0.4838709677419355,0.6,0.6,0.10869565217391304,0.3,0.42857142857142855,0.2391304347826087,0.25,0.21739130434782608,0.21739130434782608,0.8,0.6521739130434783,0.23809523809523808,0.49933555555555553,0.125,0.17333333333333334,0.08602150537634409,8.573015873015873,27.617241379310343,65.0,65.0,8.0,15.0,10.0,6.0,2.0,14.0,15.0,30.0,16.0,12.0,48.0,4.0,2.0,48.0,65.0,,0.5,0.391304347826087,0.43636363636363634,0.45454545454545453,0.45454545454545453,0.4,0.06521739130434782,0.32608695652173914,0.5333333333333333,0.043478260869565216,0.30434782608695654,0.4841897727272727,0.5161290322580645,0.5701754385964912,,1.0,3.0,,0.36363636363636365,,0.48420555555555556,,3.0,4.0,5.0,,20.0,2.0,1.0,,1.0,,12.0,1.0,1.0,,0.3,1.0,6.0,1.0,1.0,1.0,2.0,2.0,11.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.125,0.18181818181818182,0.2916666666666667,0.034482758620689655,0.16666666666666666,0.125,0.16666666666666666,0.2,1.0,0.5,0.16666666666666666,0.08333333333333333,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-203087,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Jeremy Lamb","Sefolosha, Durant, Westbrook, Ibaka, Lamb",200757-201142-201566-201586-203087,OKC,990.0,5,16.0,-4.0,36.0,34.0,3.0,70.0,5.0,8.0,,5.0,6.0,,4.0,8.0,19.0,,5.0,14.0,30.0,34.0,1.0,3.0,4.0,12.0,,4.0,,3.0,2.0,,2.0,,2.0,4.0,,3.0,4.0,11.0,15.0,3.0,18.0,,2.0,,2.0,1.0,,2.0,1.0,3.0,,6.0,10.0,,13.0,,21.0,7.0,,,,,27.0,0.25,0.2857142857142857,,,,0.42105263157894735,0.3333333333333333,0.4411764705882353,0.5,0.20833333333333334,0.15789473684210525,0.25,0.3333333333333333,0.7333333333333333,0.2727272727272727,0.6666666666666666,,0.7142857142857143,0.1875,,,1.0,0.5,0.8,0.6,1.0,,101.81818181818181,,13.194444444444445,15.147058823529411,12.944444444444445,14.676470588235293,0.3333333333333333,0.625,0.8333333333333334,0.4,0.20833333333333334,,,0.25,0.16666666666666666,,,,0.5416666666666666,,0.447025,0.25,0.2692307692307692,0.1,9.036842105263156,24.3,19.0,14.0,4.0,5.0,3.0,1.0,1.0,1.0,6.0,11.0,2.0,8.0,20.0,,2.0,20.0,19.0,1.0,0.5454545454545454,0.46153846153846156,0.5263157894736842,0.5,0.5,,0.041666666666666664,0.38461538461538464,0.8,0.07692307692307693,0.07692307692307693,0.4709653846153846,0.6666666666666666,0.5277777777777778,,1.0,1.0,1.0,0.3333333333333333,,0.438675,0.16666666666666666,,,,1.0,,,1.0,1.0,,,3.0,,,,0.2,1.0,1.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,0.5,,,,,,,0.5,1.0,0.5,,,,0.4,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-203103,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Perry Jones III","Sefolosha, Durant, Westbrook, Ibaka, Jones III",200757-201142-201566-201586-203103,OKC,480.0,4,8.0,10.0,16.0,19.0,2.0,35.0,4.0,7.0,1.0,1.0,5.0,1.0,2.0,7.0,13.0,1.0,3.0,3.0,20.0,10.0,,3.0,8.0,6.0,,2.0,1.0,1.0,4.0,,4.0,,2.0,8.0,1.0,2.0,3.0,3.0,7.0,3.0,10.0,,4.0,2.0,2.0,,,2.0,,2.0,1.0,3.0,3.0,,7.0,1.0,6.0,2.0,,,,,17.0,0.5714285714285714,0.5714285714285714,,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.53125,0.5263157894736842,0.75,0.1875,0.07692307692307693,0.14285714285714285,,0.75,0.3333333333333333,1.0,0.5,0.8571428571428571,0.375,0.3333333333333333,,1.0,0.6666666666666666,,1.0,1.0,,105.0,,14.125,13.368421052631579,13.4375,12.842105263157896,0.4375,0.5714285714285714,0.6666666666666666,0.5,0.0625,1.0,1.0,0.3125,0.125,0.5,0.5,,0.625,0.5,0.55641875,0.1111111111111111,0.13333333333333333,0.15,8.492307692307692,24.766666666666666,2.0,9.0,,1.0,2.0,1.0,,,,1.0,,,,2.0,1.0,,2.0,,,,,0.4,0.4,1.0,0.0625,1.0,,,,0.3464,,0.125,,1.0,,,0.3333333333333333,,0.452125,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,1.0,,,0.75,,,,,,,,,0.5,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-203500,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Steven Adams","Sefolosha, Durant, Westbrook, Ibaka, Adams",200757-201142-201566-201586-203500,OKC,6323.0,18,105.0,38.0,222.0,218.0,27.0,440.0,44.0,75.0,13.0,26.0,37.0,21.0,48.0,73.0,138.0,30.0,68.0,37.0,273.0,235.0,3.0,24.0,96.0,50.0,78.0,48.0,21.0,14.0,48.0,26.0,74.0,17.0,34.0,174.0,10.0,23.0,21.0,48.0,71.0,33.0,104.0,7.0,22.0,12.0,10.0,17.0,15.0,13.0,1.0,30.0,2.0,19.0,35.0,2.0,48.0,3.0,45.0,16.0,8.0,2.0,8.0,3.0,249.0,0.6575342465753424,0.676056338028169,0.8666666666666667,0.4411764705882353,0.4411764705882353,0.5289855072463768,0.5728155339805825,0.6022222222222222,0.4,0.3300970873786408,0.10144927536231885,0.16,0.5666666666666667,0.6666666666666666,0.35384615384615387,0.7777777777777778,0.2702702702702703,0.696969696969697,0.3235294117647059,0.4838709677419355,0.3076923076923077,0.5384615384615384,0.7916666666666666,0.6818181818181818,0.7142857142857143,1.0,0.07954545454545454,100.20559860825557,0.375,14.594594594594595,14.142201834862385,13.477477477477477,13.738532110091743,0.3640776699029126,0.5866666666666667,0.6984126984126984,0.7727272727272727,0.1262135922330097,0.5,0.52,0.1796116504854369,0.23300970873786409,0.4375,0.4375,0.8095238095238095,0.6941747572815534,0.4375,0.5379114077669903,0.07373271889400922,0.10738255033557047,0.08791208791208792,7.217391304347826,24.516176470588235,34.0,38.0,5.0,11.0,16.0,20.0,3.0,5.0,9.0,17.0,8.0,17.0,47.0,10.0,8.0,43.0,32.0,5.0,0.5294117647058824,0.6,0.6911764705882353,0.43243243243243246,0.4444444444444444,0.625,0.0970873786407767,0.44,0.45454545454545453,0.12,0.2,0.540118,0.17216117216117216,0.15315315315315314,4.0,10.0,2.0,,0.19047619047619047,0.14285714285714285,0.5179642857142858,,4.0,2.0,4.0,2.0,5.0,1.0,2.0,4.0,5.0,,6.0,1.0,0.3076923076923077,2.0,0.038461538461538464,6.0,11.0,9.0,1.0,6.0,2.0,9.0,18.0,1.0,4.0,12.0,4.0,,,9.0,,,3.0,6.0,,1.0,0.1,0.5,0.5,0.375,,,,0.45,0.45,1.0,0.39285714285714285,0.5454545454545454,0.21428571428571427,0.16666666666666666,1.0,0.4,0.3076923076923077,1.0,0.18181818181818182,2.0,2.0,0.02702702702702703,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,1610612760,2014,2013-14,True
200757-201142-201566-201586-2406,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Caron Butler","Sefolosha, Durant, Westbrook, Ibaka, Butler",200757-201142-201566-201586-2406,OKC,173.0,1,3.0,-11.0,7.0,10.0,1.0,17.0,1.0,2.0,,,,,2.0,1.0,2.0,,2.0,3.0,5.0,16.0,,2.0,2.0,,,2.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,,2.0,1.0,3.0,2.0,5.0,,,,,1.0,,1.0,,2.0,,1.0,3.0,,4.0,,6.0,,,,,,3.0,1.0,1.0,,,,0.5,0.25,0.35714285714285715,1.0,0.5,0.5,0.5,0.5,1.0,,0.6666666666666666,1.0,0.75,0.6666666666666666,,1.0,,1.0,,0.6666666666666666,,,141.5028901734104,,12.571428571428571,8.5,12.142857142857142,7.7,0.5,0.5,1.0,1.0,,,,,0.5,,,,1.0,,0.5597625,,,0.4,1.4,27.45,3.0,3.0,,,,,,,,,,3.0,3.0,,3.0,2.0,2.0,2.0,,,0.5,,,,,,,,,,0.6,0.42857142857142855,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612760,2014,2013-14,True
