EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,BlockingFouls,Fouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,OffensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeAssists,DefThreePtRebounds,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,AtRimAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,OffThreePtRebounds,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,SelfOReb,SelfORebPct,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Offensive Fouls,Defensive 3 Seconds Violations,DefensiveGoaltends,SecondChanceFtPoints,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101111-201973-202713-202725-203491,1610612765,"Charlie Villanueva, Jonas Jerebko, Kyle Singler, Josh Harrellson, Peyton Siva","Villanueva, Jerebko, Singler, Harrellson, Siva",101111-201973-202713-202725-203491,DET,88.0,1,-3.0,3.0,2.0,5.0,,,3.0,,,,81.81818181818183,16.666666666666668,19.0,16.666666666666668,19.0,,0.46425,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,27.4,,,,,,,,,,3.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,,0.46425,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101111-201973-202725-203484-203491,1610612765,"Charlie Villanueva, Jonas Jerebko, Josh Harrellson, Kentavious Caldwell-Pope, Peyton Siva","Villanueva, Jerebko, Harrellson, Caldwell-Pope, Siva",101111-201973-202725-203484-203491,DET,179.0,1,2.0,5.0,6.0,11.0,,3.0,8.0,1.0,,1.0,88.49162011173185,15.2,17.166666666666668,14.2,15.333333333333334,,0.5477416666666667,3.1999999999999997,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,3.0,,10.0,,1.0,,2.0,2.0,2.0,,1.0,3.0,,8.0,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,10.0,0.5,0.5,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,,0.5,,,,,,,,0.5,,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.3333333333333333,,0.6666666666666666,,,,,25.233333333333334,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,6.0,,,1.0,2.0,1.0,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,0.5,0.5,1.0,,,,,,0.5,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101111-202328-202725-203484-203491,1610612765,"Charlie Villanueva, Greg Monroe, Josh Harrellson, Kentavious Caldwell-Pope, Peyton Siva","Villanueva, Monroe, Harrellson, Caldwell-Pope, Siva",101111-202328-202725-203484-203491,DET,47.0,1,-3.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,61.276595744680854,39.0,8.0,25.0,8.0,0.3333333333333333,0.5534166666666667,10.45,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,0.6666666666666666,1.0,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.6666666666666666,0.477225,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-201155-203083-2746,1610612765,"Will Bynum, Chauncey Billups, Rodney Stuckey, Andre Drummond, Josh Smith","Bynum, Billups, Stuckey, Drummond, Smith",101198-1497-201155-203083-2746,DET,8.0,1,,1.0,,1.0,,,,,,,180.0,8.0,,8.0,,,0.25515,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,26.2,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,0.25515,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-201973-202725-2746,1610612765,"Will Bynum, Chauncey Billups, Jonas Jerebko, Josh Harrellson, Josh Smith","Bynum, Billups, Jerebko, Harrellson, Smith",101198-1497-201973-202725-2746,DET,116.0,1,-4.0,4.0,4.0,8.0,1.0,3.0,4.0,,,,99.3103448275862,15.25,13.75,12.0,13.75,0.2,0.505075,7.3999999999999995,2.0,1.0,,1.0,,,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,0.4,0.3333333333333333,1.0,,,1.0,,1.0,,,,1.0,1.0,0.2,,,0.2,,,,,0.4,,0.6,0.4911,,,,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-202713-202725,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Kyle Singler, Josh Harrellson","Bynum, Billups, Monroe, Singler, Harrellson",101198-1497-202328-202713-202725,DET,247.0,2,1.0,9.0,10.0,19.0,2.0,5.0,10.0,2.0,,3.0,110.76923076923077,12.777777777777779,13.2,10.222222222222221,11.3,0.2857142857142857,0.5449214285714286,10.1,4.0,2.0,1.0,2.0,1.0,,1.0,,2.0,3.0,2.0,2.0,11.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,,7.0,1.0,,2.0,4.0,2.0,6.0,,,,1.0,,2.0,3.0,2.0,2.0,,,9.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6428571428571429,1.0,0.6875,1.0,0.2857142857142857,0.2,0.5,0.3333333333333333,,0.6666666666666666,0.5,0.8,0.6666666666666666,1.0,,,,0.2857142857142857,0.5,1.0,0.14285714285714285,,,,,0.2857142857142857,1.0,0.5714285714285714,,,,0.18181818181818182,26.55,2.0,1.0,2.0,,1.0,,1.0,1.0,0.5,2.0,2.0,1.0,,,1.0,,,1.0,,,,,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,0.5,,0.5,,,1.0,1.0,0.5,0.5,1.0,1.0,,,,,0.5,,0.18181818181818182,0.2222222222222222,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-202713-203083,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Kyle Singler, Andre Drummond","Bynum, Billups, Monroe, Singler, Drummond",101198-1497-202328-202713-203083,DET,332.0,4,-14.0,11.0,12.0,23.0,1.0,5.0,21.0,2.0,,5.0,99.75903614457832,16.09090909090909,12.916666666666666,15.727272727272727,12.5,0.2,0.5233399999999999,5.4799999999999995,6.0,1.0,1.0,3.0,1.0,1.0,1.0,,,3.0,,1.0,7.0,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,4.0,3.0,7.0,2.0,2.0,1.0,,5.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6,1.0,0.5833333333333334,1.0,,0.2,0.3333333333333333,0.5714285714285714,,0.5,1.0,0.5,1.0,1.0,,,,0.6,0.3333333333333333,0.5,0.2,1.0,1.0,,,,1.0,0.6,0.7245,0.16666666666666666,0.16666666666666666,0.2857142857142857,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-202713-203484,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Kyle Singler, Kentavious Caldwell-Pope","Bynum, Billups, Monroe, Singler, Caldwell-Pope",101198-1497-202328-202713-203484,DET,95.0,2,-5.0,3.0,2.0,5.0,,3.0,5.0,,,1.0,75.78947368421053,15.0,25.0,15.0,15.0,,0.6176333333333334,1.5333333333333332,2.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.7489,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-202713-2746,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Kyle Singler, Josh Smith","Bynum, Billups, Monroe, Singler, Smith",101198-1497-202328-202713-2746,DET,897.0,4,14.0,29.0,30.0,59.0,6.0,17.0,22.0,3.0,,8.0,94.71571906354515,15.758620689655173,14.666666666666666,15.344827586206897,14.333333333333334,0.2608695652173913,0.48766521739130436,8.31764705882353,15.0,4.0,5.0,9.0,3.0,,2.0,,6.0,6.0,6.0,15.0,36.0,1.0,3.0,6.0,8.0,4.0,6.0,1.0,4.0,6.0,,14.0,4.0,1.0,10.0,18.0,5.0,23.0,,,,1.0,1.0,2.0,3.0,10.0,17.0,5.0,,30.0,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.45652173913043476,0.3333333333333333,0.5806451612903226,0.6,0.2608695652173913,0.058823529411764705,,0.3333333333333333,0.5,0.9090909090909091,0.4,0.8823529411764706,0.3076923076923077,0.5,,1.0,0.8,0.391304347826087,0.5555555555555556,0.5555555555555556,0.08695652173913043,,,,,0.2608695652173913,1.0,0.6521739130434783,0.4411,0.18518518518518517,0.23809523809523808,0.16666666666666666,26.516666666666666,1.0,1.0,5.0,0.5,0.8333333333333334,0.8,0.16666666666666666,0.16666666666666666,1.0,21.0,29.0,1.0,4.0,7.0,3.0,,3.0,3.0,5.0,14.0,,3.0,13.0,23.0,6.0,,,3.0,2.0,2.0,,2.0,,1.0,,23.0,21.0,0.6666666666666666,0.5,,0.5,0.35714285714285715,0.29411764705882354,0.4791666666666667,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.4117647058823529,0.5714285714285714,0.17647058823529413,,0.5,0.4581294117647059,0.6388888888888888,0.7241379310344828,,,,,3.0,3.0,1.0,,1.0,2.0,,2.0,1.0,0.6,,,,,,0.5,,,,1.0,,4.0,2.0,4.0,,,1.0,1.0,,3.0,1.0,0.08333333333333333,,,,,,,2.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-203083-203540,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Andre Drummond, Gigi Datome","Bynum, Billups, Monroe, Drummond, Datome",101198-1497-202328-203083-203540,DET,140.0,1,-4.0,3.0,4.0,7.0,,3.0,6.0,1.0,,1.0,72.0,31.0,11.75,30.666666666666668,11.75,,0.4592333333333333,6.066666666666666,2.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,2.0,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,0.5,,0.5,,0.5,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,1.0,0.3333333333333333,0.661,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202328-203083-2746,1610612765,"Will Bynum, Chauncey Billups, Greg Monroe, Andre Drummond, Josh Smith","Bynum, Billups, Monroe, Drummond, Smith",101198-1497-202328-203083-2746,DET,3179.0,5,7.0,101.0,100.0,201.0,15.0,71.0,98.0,8.0,,22.0,91.04749921358918,16.96039603960396,14.66,15.891089108910892,13.5,0.16483516483516483,0.5358395604395605,6.407042253521126,53.0,15.0,30.0,38.0,7.0,4.0,18.0,5.0,15.0,39.0,20.0,6.0,105.0,5.0,12.0,13.0,42.0,36.0,15.0,3.0,21.0,27.0,1.0,60.0,13.0,,22.0,32.0,18.0,50.0,7.0,2.0,5.0,17.0,8.0,8.0,25.0,15.0,8.0,5.0,,92.0,0.5384615384615384,0.5833333333333334,0.5492957746478874,0.4166666666666667,0.5439560439560439,0.43333333333333335,0.5585106382978723,0.43333333333333335,0.21978021978021978,0.04225352112676056,0.07894736842105263,0.68,,0.7096774193548387,0.40625,0.7272727272727273,0.4,0.75,0.2857142857142857,0.625,0.8235294117647058,0.4175824175824176,0.7894736842105263,0.8571428571428571,0.1978021978021978,0.2222222222222222,0.2222222222222222,0.25,0.054945054945054944,0.16483516483516483,0.4666666666666667,0.6373626373626373,0.5641423076923077,0.05319148936170213,0.06756756756756757,0.12380952380952381,25.875,5.0,2.0,10.0,,0.7692307692307693,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.4,8.0,9.0,5.0,5.0,5.0,6.0,1.0,2.0,7.0,6.0,7.0,1.0,2.0,1.0,16.0,18.0,6.0,,6.0,6.0,5.0,9.0,,,2.0,,16.0,8.0,0.8571428571428571,0.35,0.5,0.35,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.5,0.4,0.4,0.8333333333333334,0.7142857142857143,0.5555555555555556,1.0,0.2222222222222222,0.5,0.4,0.50745,0.1523809523809524,0.07920792079207921,1.0,,,1.0,18.0,,3.0,1.0,,5.0,3.0,5.0,,0.6,0.2,0.25,1.0,,,0.3,0.2,5.0,3.0,1.0,1.0,,2.0,,0.38461538461538464,0.3333333333333333,0.4,1.0,2.0,3.0,2.0,0.04878048780487805,2.0,3.0,,0.13333333333333333,,,2.0,1.0,2.0,,1.0,,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.05,0.2,0.06666666666666667,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202713-202725-203083,1610612765,"Will Bynum, Chauncey Billups, Kyle Singler, Josh Harrellson, Andre Drummond","Bynum, Billups, Singler, Harrellson, Drummond",101198-1497-202713-202725-203083,DET,334.0,2,-7.0,12.0,11.0,23.0,,4.0,17.0,1.0,,2.0,99.1616766467066,17.083333333333332,11.727272727272727,16.916666666666668,11.727272727272727,,0.5367555555555555,3.275,6.0,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,2.0,5.0,,10.0,,,,2.0,2.0,4.0,2.0,1.0,3.0,1.0,8.0,,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,,,,1.0,10.0,0.5,0.5,0.5,,0.5555555555555556,,0.5555555555555556,,0.5555555555555556,0.5,0.5,0.25,,,,,0.25,,,,,0.2222222222222222,0.5,1.0,0.2222222222222222,0.5,1.0,1.0,0.1111111111111111,0.4444444444444444,,0.7777777777777778,,,,,25.56,,,,0.5,,,,,,4.0,3.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,,5.0,6.0,,,1.0,2.0,1.0,,,1.0,,,5.0,4.0,1.0,0.4,0.3333333333333333,0.4,1.0,0.625,0.625,,0.25,0.25,1.0,,,,0.75,0.3333333333333333,0.25,0.4481,0.5,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202713-202725-203540,1610612765,"Will Bynum, Chauncey Billups, Kyle Singler, Josh Harrellson, Gigi Datome","Bynum, Billups, Singler, Harrellson, Datome",101198-1497-202713-202725-203540,DET,8.0,1,,1.0,1.0,2.0,,,,,,,360.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202713-202725-2746,1610612765,"Will Bynum, Chauncey Billups, Kyle Singler, Josh Harrellson, Josh Smith","Bynum, Billups, Singler, Harrellson, Smith",101198-1497-202713-202725-2746,DET,377.0,3,-8.0,13.0,15.0,28.0,2.0,7.0,19.0,1.0,1.0,3.0,106.94960212201592,15.384615384615385,11.8,15.076923076923077,11.8,0.15384615384615385,0.5920961538461539,6.2,6.0,1.0,1.0,5.0,3.0,,,3.0,3.0,1.0,6.0,,11.0,,3.0,,,2.0,3.0,,,2.0,,6.0,4.0,,2.0,3.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,,,11.0,,,0.14285714285714285,,0.4230769230769231,,0.4230769230769231,,0.46153846153846156,,,0.5,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1.0,,,1.0,0.38461538461538464,0.2,0.2,,,,,0.23076923076923078,0.23076923076923078,1.0,0.8461538461538461,0.6459333333333334,,,,24.583333333333332,,,,,,,,,,4.0,13.0,,1.0,5.0,2.0,,1.0,3.0,1.0,6.0,,1.0,,2.0,6.0,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,4.0,0.6666666666666666,0.5,,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,,0.6666666666666666,0.6666666666666666,0.5,,0.7142857142857143,0.2,0.14285714285714285,,0.6666666666666666,0.6379857142857144,0.18181818181818182,0.3076923076923077,1.0,,,1.0,,1.0,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,,,,3.0,3.0,0.3333333333333333,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202713-203083-203484,1610612765,"Will Bynum, Chauncey Billups, Kyle Singler, Andre Drummond, Kentavious Caldwell-Pope","Bynum, Billups, Singler, Drummond, Caldwell-Pope",101198-1497-202713-203083-203484,DET,348.0,2,4.0,11.0,10.0,21.0,1.0,8.0,7.0,2.0,,5.0,86.89655172413794,15.090909090909092,18.2,14.181818181818182,16.2,0.09090909090909091,0.55835,6.675,6.0,2.0,3.0,4.0,2.0,1.0,3.0,,3.0,4.0,3.0,,11.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,3.0,4.0,,9.0,1.0,,2.0,5.0,2.0,7.0,1.0,,1.0,,,2.0,2.0,2.0,,,,9.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.2727272727272727,0.125,,,,0.5,0.25,0.625,0.3333333333333333,,0.5,,,0.36363636363636365,0.75,0.75,0.2727272727272727,0.3333333333333333,0.5,,,0.2727272727272727,1.0,0.6363636363636364,0.5567,,,0.18181818181818182,25.666666666666668,,,3.0,0.3333333333333333,0.75,0.6666666666666666,,,,,,1.0,,,1.0,,,1.0,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,0.3333333333333333,,,,,,,,3.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,0.5,0.5,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-1497-202713-203083-2746,1610612765,"Will Bynum, Chauncey Billups, Kyle Singler, Andre Drummond, Josh Smith","Bynum, Billups, Singler, Drummond, Smith",101198-1497-202713-203083-2746,DET,122.0,1,-6.0,4.0,4.0,8.0,1.0,1.0,6.0,,,1.0,94.42622950819673,16.5,14.0,16.5,13.75,1.0,0.3398,21.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
101198-201155-201943-201973-202328,1610612765,"Will Bynum, Rodney Stuckey, Brandon Jennings, Jonas Jerebko, Greg Monroe","Bynum, Stuckey, Jennings, Jerebko, Monroe",101198-201155-201943-201973-202328,DET,285.0,2,2.0,9.0,9.0,18.0,,6.0,6.0,,,,90.94736842105263,11.88888888888889,19.77777777777778,11.777777777777779,18.555555555555557,,0.5467666666666667,3.1166666666666667,5.0,1.0,1.0,3.0,,2.0,3.0,,,3.0,,2.0,8.0,,,1.0,,6.0,,,,,,,1.0,,4.0,5.0,1.0,6.0,,,,1.0,1.0,,1.0,3.0,6.0,3.0,,7.0,,,0.5,,0.5,,0.4444444444444444,0.5,,,,1.0,,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5,,0.75,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.3333333333333333,0.3333333333333333,0.125,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2014,2013-14,False
