EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3A,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,Fg2aBlocked,Corner3Assists,AtRimAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Offensive Fouls,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,LostBallSteals,BlockingFouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockingFoulsDrawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,DefensiveGoaltends,LongMidRangePctBlocked,BlockedArc3,team_id,year,season,team_vs
101150-1882-200794-201858-201952,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Cartier Martin, Jeff Teague","Williams, Brand, Millsap, Martin, Teague",101150-1882-200794-201858-201952,ATL,209.0,3,3.0,-4.0,7.0,7.0,4.0,4.0,1.0,14.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,10.0,14.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.3333333333333333,0.7,0.3333333333333333,0.7142857142857143,1.0,0.5,0.2,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,96.45933014354067,1.0,12.285714285714286,17.571428571428573,12.285714285714286,17.428571428571427,0.6,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.3333333333333333,0.8,1.0,0.58055,0.6551666666666667,0.16666666666666666,0.2,0.2,0.5,4.325,25.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201858-201960,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Cartier Martin, DeMarre Carroll","Williams, Brand, Millsap, Martin, Carroll",101150-1882-200794-201858-201960,ATL,218.0,1,4.0,-2.0,5.0,7.0,2.0,3.0,2.0,12.0,2.0,2.0,1.0,1.0,,2.0,1.0,4.0,2.0,4.0,1.0,4.0,,7.0,9.0,,2.0,1.0,3.0,,2.0,,4.0,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,3.0,4.0,,1.0,1.0,,1.0,,,,,,,,5.0,2.0,2.0,,,,1.0,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4375,0.2,0.4375,0.5,0.2,0.5,0.5,1.0,0.5,0.75,,,79.26605504587155,,22.0,15.428571428571429,17.0,15.142857142857142,0.25,1.0,1.0,0.25,,,,0.5,0.25,0.25,1.0,0.2,1.0,0.75,0.3333333333333333,0.5004928571428572,0.454575,,,0.2857142857142857,0.2857142857142857,2.525,31.5,0.4,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.25,0.5,1.0,0.4,0.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201858-202714,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Cartier Martin, Shelvin Mack","Williams, Brand, Millsap, Martin, Mack",101150-1882-200794-201858-202714,ATL,1374.0,9,23.0,21.0,46.0,49.0,18.0,19.0,5.0,95.0,9.0,11.0,4.0,5.0,2.0,5.0,6.0,15.0,14.0,22.0,8.0,17.0,8.0,60.0,39.0,2.0,6.0,7.0,10.0,,26.0,16.0,12.0,18.0,12.0,5.0,8.0,6.0,14.0,4.0,2.0,34.0,2.0,14.0,20.0,5.0,25.0,4.0,8.0,7.0,1.0,11.0,12.0,6.0,,1.0,,1.0,1.0,54.0,26.0,18.0,,0.5714285714285714,0.6153846153846154,0.75,0.47058823529411764,0.4666666666666667,0.6363636363636364,0.7,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.75,0.6842105263157895,0.4358974358974359,0.875,0.25,0.9,0.26666666666666666,0.5,0.75,99.56331877729258,1.0,14.434782608695652,14.489795918367347,13.521739130434783,14.408163265306122,0.28205128205128205,0.8181818181818182,0.9,0.1282051282051282,0.4,0.4,1.0,0.38461538461538464,0.4,0.4,0.6666666666666666,0.2631578947368421,0.8,0.717948717948718,0.4166666666666667,0.5351236111111111,0.557184375,0.13333333333333333,0.21428571428571427,0.1,0.43333333333333335,7.831818181818182,28.941176470588236,0.391304347826087,2.0,2.0,7.0,2.0,2.0,9.0,2.0,2.0,2.0,,4.0,1.0,1.0,2.0,4.0,,1.0,0.6666666666666666,0.5,0.2857142857142857,,0.2857142857142857,1.0,,0.6666666666666666,1.0,0.3684210526315789,0.6044,3.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.045454545454545456,0.09090909090909091,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.15384615384615385,0.5,0.5,0.05128205128205128,1.0,1.0,1.0,0.5,0.3333333333333333,0.10526315789473684,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201858-203471,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Cartier Martin, Dennis Schroder","Williams, Brand, Millsap, Martin, Schroder",101150-1882-200794-201858-203471,ATL,294.0,1,5.0,,10.0,11.0,5.0,3.0,,21.0,1.0,1.0,,,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,9.0,9.0,,,1.0,2.0,,5.0,,4.0,,3.0,1.0,,,,,,,,2.0,3.0,,3.0,1.0,1.0,1.0,,4.0,6.0,3.0,,,,,,9.0,5.0,5.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.625,0.45,,0.625,0.42857142857142855,1.0,,1.0,,,,102.85714285714285,,12.3,15.545454545454545,12.3,15.545454545454545,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.5714285714285714,0.3333333333333333,0.41294285714285717,0.312625,0.3,0.42857142857142855,,0.5555555555555556,10.4,26.933333333333334,0.5,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,0.5,,,1.0,,,,,,1.0,,1.0,3.0,,,,,,1.0,,2.0,2.0,,,,,,1.0,,,0.5,,,,,1.0,,,1.0,,,0.14285714285714285,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201858-2594,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Cartier Martin, Kyle Korver","Williams, Brand, Millsap, Martin, Korver",101150-1882-200794-201858-2594,ATL,175.0,1,3.0,-2.0,6.0,7.0,6.0,5.0,1.0,13.0,,1.0,,1.0,1.0,3.0,,,1.0,5.0,,,2.0,4.0,6.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,,1.0,,,,,2.0,4.0,6.0,1.0,1.0,1.0,,,,0.2,0.2,0.2,0.2,0.3333333333333333,1.0,0.3333333333333333,,1.0,0.25,0.75,0.25,,1.0,106.97142857142858,,12.666666666666666,14.142857142857142,12.666666666666666,11.714285714285714,0.2,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,0.2,,0.4112,0.4112,,,0.5,1.0,8.98,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,0.5,,,1.0,,,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201952-201960,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Jeff Teague, DeMarre Carroll","Williams, Brand, Millsap, Teague, Carroll",101150-1882-200794-201952-201960,ATL,4970.0,29,83.0,8.0,151.0,161.0,94.0,71.0,17.0,312.0,18.0,32.0,12.0,20.0,17.0,30.0,8.0,26.0,46.0,87.0,16.0,41.0,39.0,179.0,171.0,8.0,24.0,31.0,55.0,33.0,122.0,56.0,36.0,45.0,26.0,8.0,28.0,15.0,43.0,7.0,9.0,101.0,12.0,41.0,56.0,20.0,76.0,7.0,23.0,32.0,5.0,37.0,49.0,11.0,13.0,9.0,3.0,9.0,7.0,155.0,122.0,94.0,13.0,0.6086956521739131,0.6222222222222222,0.9375,0.3902439024390244,0.3902439024390244,0.5287356321839081,0.5636363636363636,0.546875,0.5855263157894737,0.5927152317880795,0.7058823529411765,0.648936170212766,0.3203125,0.6721311475409836,0.2926829268292683,0.6190476190476191,0.3076923076923077,0.42857142857142855,0.5909090909090909,90.39839034205232,0.7777777777777778,15.814569536423841,16.03726708074534,14.675496688741722,14.900621118012422,0.25,0.5625,0.72,0.234375,0.5666666666666667,0.6296296296296297,0.5294117647058824,0.203125,0.3076923076923077,0.3076923076923077,0.875,0.2631578947368421,0.6,0.5703125,0.3076923076923077,0.520057874015748,0.520482,0.08695652173913043,0.11458333333333333,0.1340782122905028,0.6815642458100558,8.113793103448275,24.86829268292683,0.6225165562913907,3.0,4.0,11.0,5.0,7.0,21.0,2.0,,8.0,2.0,16.0,8.0,3.0,12.0,14.0,2.0,0.7142857142857143,0.6153846153846154,0.6956521739130435,0.3333333333333333,0.15384615384615385,0.29411764705882354,0.7333333333333333,0.03636363636363636,0.3076923076923077,0.75,0.14473684210526316,0.5557,11.0,25.0,8.0,15.0,6.0,10.0,5.0,3.0,6.0,9.0,3.0,,10.0,8.0,11.0,,11.0,4.0,14.0,8.0,1.0,8.0,1.0,2.0,3.0,1.0,6.0,4.0,0.42857142857142855,0.11494252873563218,0.21875,0.6666666666666666,,0.4782608695652174,0.2857142857142857,0.7083333333333334,0.2857142857142857,0.7777777777777778,0.6111111111111112,0.1953125,0.44,0.44,0.1171875,0.5333333333333333,0.5333333333333333,1.0,0.6666666666666666,0.38461538461538464,0.13157894736842105,0.6,0.2727272727272727,2.0,1.0,2.0,2.0,8.0,6.0,1.0,2.0,1.0,0.3333333333333333,0.1,0.42857142857142855,0.7272727272727273,0.07692307692307693,0.4,1.0,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201952-202714,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Jeff Teague, Shelvin Mack","Williams, Brand, Millsap, Teague, Mack",101150-1882-200794-201952-202714,ATL,1663.0,11,28.0,-22.0,53.0,57.0,29.0,32.0,8.0,110.0,6.0,10.0,2.0,4.0,4.0,12.0,5.0,15.0,13.0,32.0,5.0,17.0,11.0,52.0,74.0,,14.0,5.0,13.0,9.0,28.0,16.0,10.0,9.0,15.0,5.0,8.0,3.0,11.0,3.0,2.0,25.0,4.0,12.0,17.0,8.0,25.0,1.0,6.0,10.0,,10.0,13.0,6.0,1.0,,,,,38.0,28.0,29.0,1.0,0.6153846153846154,0.6666666666666666,0.6,0.29411764705882354,0.29411764705882354,0.40625,0.38461538461538464,0.41836734693877553,0.41304347826086957,0.4722222222222222,0.7777777777777778,0.5,0.3469387755102041,0.75,0.21052631578947367,0.7142857142857143,0.25806451612903225,0.25,0.7142857142857143,95.24954900781721,,16.169811320754718,14.140350877192983,14.320754716981131,13.842105263157896,0.20408163265306123,0.6,0.75,0.24489795918367346,0.3333333333333333,0.36363636363636365,0.5,0.30612244897959184,0.3333333333333333,0.38461538461538464,0.6,0.17391304347826086,0.5,0.5510204081632653,0.3333333333333333,0.4942479591836735,0.483454347826087,0.11320754716981132,0.16666666666666666,0.2692307692307692,0.5384615384615384,8.7875,25.08823529411765,0.5471698113207547,2.0,2.0,8.0,4.0,7.0,10.0,2.0,,4.0,,5.0,1.0,,2.0,6.0,,0.5714285714285714,0.7777777777777778,0.8333333333333334,0.3333333333333333,0.375,0.4,1.0,,0.2222222222222222,1.0,0.34782608695652173,0.4805166666666667,3.0,10.0,,2.0,,2.0,2.0,3.0,2.0,3.0,6.0,,3.0,,4.0,,3.0,2.0,1.0,1.0,,4.0,,1.0,1.0,,,2.0,0.3,0.09375,0.2,1.0,,0.6,,0.5,0.5,1.0,0.6666666666666666,0.20408163265306123,0.3,0.3,0.04081632653061224,,,,0.5,0.2222222222222222,0.08695652173913043,,0.375,,,2.0,2.0,2.0,,,2.0,,1.0,0.08333333333333333,,0.6666666666666666,,1.0,1.0,,2.0,2.0,1.0,0.11764705882352941,0.13333333333333333,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201952-203098,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Jeff Teague, John Jenkins","Williams, Brand, Millsap, Teague, Jenkins",101150-1882-200794-201952-203098,ATL,76.0,1,1.0,-6.0,3.0,3.0,,,,6.0,,1.0,,,1.0,1.0,,,1.0,2.0,,,,2.0,8.0,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,113.6842105263158,,15.666666666666666,9.666666666666666,15.666666666666666,9.666666666666666,0.5,,,0.5,1.0,1.0,,,,,,,,0.5,,0.46075,,,,,,3.95,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201952-203118,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Jeff Teague, Mike Scott","Williams, Brand, Millsap, Teague, Scott",101150-1882-200794-201952-203118,ATL,592.0,5,10.0,-3.0,20.0,23.0,15.0,8.0,1.0,43.0,4.0,6.0,2.0,3.0,3.0,6.0,,3.0,7.0,13.0,,4.0,5.0,19.0,22.0,,,4.0,8.0,5.0,13.0,10.0,4.0,,3.0,,5.0,,5.0,,1.0,10.0,1.0,6.0,9.0,2.0,11.0,2.0,3.0,2.0,,4.0,5.0,3.0,,,,,,19.0,13.0,15.0,,0.7142857142857143,0.7142857142857143,,,,0.5384615384615384,0.5,0.4117647058823529,0.36363636363636365,0.5,,0.5,0.23529411764705882,1.0,0.16666666666666666,0.9,0.2,0.5,1.0,104.5945945945946,,13.45,14.043478260869565,13.05,13.782608695652174,0.35294117647058826,0.6666666666666666,0.8,0.35294117647058826,0.5,0.6,0.3333333333333333,0.17647058823529413,,,,0.2727272727272727,0.6666666666666666,0.5882352941176471,,0.537864705882353,0.5505045454545455,0.15789473684210525,0.2,,0.6842105263157895,5.923076923076923,24.525,0.75,,,2.0,,,3.0,,,1.0,,1.0,,1.0,3.0,2.0,,,,0.3333333333333333,0.25,,0.3333333333333333,1.0,,,,0.18181818181818182,,,1.0,,1.0,,1.0,,,,,,,2.0,,4.0,,3.0,,5.0,4.0,,1.0,1.0,,1.0,,,,,0.15384615384615385,0.16666666666666666,,,0.75,,1.0,0.75,,1.0,0.058823529411764705,,,0.058823529411764705,,,,,,0.09090909090909091,,,,,,,,1.0,,1.0,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
101150-1882-200794-201952-203263,1610612737,"Lou Williams, Elton Brand, Paul Millsap, Jeff Teague, James Nunnally","Williams, Brand, Millsap, Teague, Nunnally",101150-1882-200794-201952-203263,ATL,216.0,1,4.0,-6.0,9.0,8.0,9.0,,,17.0,3.0,3.0,3.0,3.0,,2.0,,,3.0,6.0,,,,6.0,12.0,,,3.0,6.0,,6.0,4.0,2.0,,,,2.0,,2.0,,,4.0,,,1.0,,1.0,,3.0,,,,,,,,,,,6.0,6.0,9.0,,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,0.5,0.5,0.5,,0.5,,,,1.0,,,,113.33333333333333,,11.333333333333334,14.25,11.333333333333334,14.25,0.5,1.0,1.0,0.3333333333333333,,,,,,,,0.5,1.0,0.5,,0.5695,0.5695,,,,1.0,7.233333333333333,,1.0,,,,,,,,,,,3.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2014,2013-14,False
