EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,LongMidRangeAssists,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFouls,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls Drawn,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,BlockingFouls,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101138-200765-201145-201202-201573,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Joel Anthony, Jerryd Bayless","Bass, Rondo, Green, Anthony, Bayless",101138-200765-201145-201202-201573,BOS,78.0,1,1.0,-3.0,3.0,4.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,129.23076923076923,16.333333333333332,7.25,16.333333333333332,6.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5308,0.5308,1.0,3.9,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201202-202340,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Joel Anthony, Avery Bradley","Bass, Rondo, Green, Anthony, Bradley",101138-200765-201145-201202-202340,BOS,88.0,1,1.0,4.0,3.0,3.0,,2.0,6.0,2.0,2.0,,,,,,3.0,3.0,,6.0,2.0,,,,,2.0,,1.0,1.0,,2.0,,,,6.0,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,98.18181818181819,11.0,18.333333333333332,11.0,18.333333333333332,0.6666666666666666,1.0,1.0,,,,,,,0.6666666666666666,0.6605333333333333,,,6.866666666666667,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201202-203187,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Joel Anthony, Chris Johnson","Bass, Rondo, Green, Anthony, Johnson",101138-200765-201145-201202-203187,BOS,11.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201202-2222,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Joel Anthony, Gerald Wallace","Bass, Rondo, Green, Anthony, Wallace",101138-200765-201145-201202-2222,BOS,28.0,1,,-2.0,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,102.85714285714286,,12.5,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201573-202340,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Jerryd Bayless, Avery Bradley","Bass, Rondo, Green, Bayless, Bradley",101138-200765-201145-201573-202340,BOS,9.0,1,,-4.0,,3.0,,3.0,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201573-203096,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Jerryd Bayless, Jared Sullinger","Bass, Rondo, Green, Bayless, Sullinger",101138-200765-201145-201573-203096,BOS,4067.0,16,68.0,-43.0,137.0,132.0,54.0,46.0,269.0,20.0,33.0,10.0,15.0,24.0,27.0,8.0,36.0,82.0,32.0,133.0,176.0,18.0,36.0,9.0,50.0,34.0,27.0,17.0,26.0,7.0,61.0,24.0,39.0,57.0,118.0,50.0,54.0,0.4722222222222222,0.53125,0.43902439024390244,0.5,0.4605263157894737,0.4,0.5115384615384615,0.4716981132075472,0.2807017543859649,0.631578947368421,0.6346153846153846,0.7,0.875,95.24465207769855,15.978102189781023,14.227272727272727,15.328467153284672,13.507575757575758,0.2894736842105263,0.6060606060606061,0.6666666666666666,0.35,0.21052631578947367,0.23684210526315788,0.3333333333333333,0.6666666666666666,0.17777777777777778,0.5701754385964912,0.4809355263157895,0.4691822222222222,0.37593984962406013,9.198780487804877,25.50625,0.39416058394160586,8.0,25.0,38.0,6.0,6.0,5.0,16.0,38.0,25.0,1.0,0.21929824561403508,0.32,0.32,0.75,4.0,9.0,0.6428571428571429,0.6363636363636364,14.0,4.0,7.0,8.0,4.0,5.0,1.0,1.0,7.0,4.0,11.0,28.0,4.0,9.0,5.0,7.0,15.0,14.0,27.0,6.0,8.0,7.0,5.0,9.0,6.0,3.0,4.0,4.0,14.0,6.0,18.0,1.0,1.0,15.0,2.0,10.0,10.0,1.0,5.0,2.0,1.0,25.0,11.0,2.0,2.0,5.0,35.0,2.0,13.0,1.0,4.0,9.0,8.0,1.0,9.0,3.0,4.0,0.8181818181818182,0.34375,0.34375,0.4444444444444444,0.2857142857142857,0.4166666666666667,0.06097560975609756,0.09090909090909091,0.08333333333333333,0.6,1.0,0.30434782608695654,0.21052631578947367,0.27692307692307694,0.46153846153846156,0.25,0.23529411764705882,0.21052631578947367,0.5,0.6666666666666666,0.016666666666666666,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.5,0.043859649122807015,0.8,0.8,0.75,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.5,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.022222222222222223,0.25925925925925924,0.4577363636363636,0.1111111111111111,0.13978494623655913,0.030303030303030304,0.11278195488721804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201573-203482,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Jerryd Bayless, Kelly Olynyk","Bass, Rondo, Green, Bayless, Olynyk",101138-200765-201145-201573-203482,BOS,1208.0,9,20.0,-8.0,40.0,36.0,23.0,22.0,76.0,8.0,12.0,5.0,6.0,5.0,9.0,6.0,13.0,24.0,10.0,41.0,49.0,8.0,13.0,7.0,25.0,14.0,9.0,7.0,8.0,3.0,17.0,4.0,8.0,13.0,33.0,25.0,23.0,0.5384615384615384,0.6363636363636364,0.5416666666666666,0.6153846153846154,0.47058823529411764,0.475,0.5394736842105263,0.5434782608695652,0.29411764705882354,0.5,0.5384615384615384,0.5,0.6666666666666666,90.59602649006622,13.65,18.38888888888889,13.25,16.083333333333332,0.35294117647058826,0.6666666666666666,0.7272727272727273,0.375,0.14705882352941177,0.2647058823529412,0.3,0.8333333333333334,0.3,0.6470588235294118,0.498135294117647,0.49936749999999996,0.6097560975609756,7.679166666666667,24.82,0.575,3.0,7.0,12.0,3.0,1.0,,6.0,11.0,8.0,,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,2.0,3.0,0.6,0.6,5.0,3.0,4.0,2.0,,1.0,,1.0,2.0,,2.0,9.0,3.0,4.0,,2.0,8.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,5.0,,1.0,4.0,,3.0,2.0,1.0,1.0,,,6.0,1.0,1.0,,,9.0,1.0,2.0,,3.0,2.0,,2.0,2.0,1.0,3.0,0.5,0.2,0.2,0.75,0.75,0.8,0.041666666666666664,0.08333333333333333,,0.6666666666666666,0.5,0.36363636363636365,0.125,0.2631578947368421,0.5,0.6666666666666666,,0.14285714285714285,,,,0.5,0.4,0.4,0.5,0.029411764705882353,,,,0.2222222222222222,0.2222222222222222,0.5,1.0,0.75,,,0.05,0.2222222222222222,0.570875,0.05714285714285714,0.08,,0.1951219512195122,1.0,1.0,2.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201573-2222,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Jerryd Bayless, Gerald Wallace","Bass, Rondo, Green, Bayless, Wallace",101138-200765-201145-201573-2222,BOS,783.0,2,13.0,5.0,27.0,28.0,13.0,15.0,55.0,5.0,9.0,3.0,4.0,2.0,2.0,,8.0,18.0,4.0,33.0,28.0,5.0,9.0,1.0,19.0,8.0,2.0,4.0,7.0,4.0,17.0,6.0,12.0,17.0,29.0,19.0,13.0,0.5,0.5,0.4444444444444444,0.5555555555555556,0.5681818181818182,0.65,0.6346153846153846,0.7307692307692307,0.18181818181818182,0.8571428571428571,0.7857142857142857,1.0,1.0,101.14942528735632,15.185185185185185,13.321428571428571,13.62962962962963,12.892857142857142,0.4090909090909091,0.5555555555555556,0.7142857142857143,0.8,0.09090909090909091,0.09090909090909091,0.4,0.75,,0.5909090909090909,0.5227477272727273,0.5090399999999999,0.5757575757575758,9.3,24.275,0.48148148148148145,2.0,7.0,8.0,,1.0,,4.0,9.0,7.0,,0.3181818181818182,0.2857142857142857,0.2857142857142857,,1.0,5.0,0.7142857142857143,0.75,4.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,3.0,8.0,1.0,4.0,,2.0,4.0,6.0,9.0,,,1.0,2.0,3.0,1.0,2.0,,,5.0,1.0,5.0,,1.0,2.0,,,4.0,,2.0,,,6.0,3.0,,3.0,3.0,8.0,,2.0,,2.0,,,,,,2.0,1.0,0.75,0.75,0.25,0.25,0.4,0.1111111111111111,0.2222222222222222,,0.3333333333333333,1.0,0.5555555555555556,,0.5,0.5,1.0,0.5,,0.6666666666666666,0.6666666666666666,,,0.5,0.5,,0.09090909090909091,1.0,1.0,1.0,0.5,0.5,1.0,0.25,,,,0.1,0.5,0.387675,0.08333333333333333,0.1,,0.12121212121212122,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-201573-2743,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Jerryd Bayless, Kris Humphries","Bass, Rondo, Green, Bayless, Humphries",101138-200765-201145-201573-2743,BOS,7450.0,14,124.0,-45.0,232.0,235.0,10.0,13.0,467.0,33.0,64.0,2.0,2.0,26.0,35.0,2.0,69.0,161.0,49.0,223.0,268.0,2.0,4.0,3.0,14.0,92.0,34.0,46.0,63.0,18.0,143.0,53.0,89.0,123.0,198.0,14.0,10.0,0.6666666666666666,0.6865671641791045,0.42857142857142855,0.5,0.45714285714285713,0.5,0.4911894273127753,0.6363636363636364,0.23333333333333334,0.6794871794871795,0.7355371900826446,0.8,0.7727272727272727,90.26577181208053,16.961206896551722,14.957446808510639,15.943965517241379,14.51063829787234,0.3047619047619048,0.515625,0.5789473684210527,0.5454545454545454,0.12380952380952381,0.16666666666666666,0.2857142857142857,1.0,0.2857142857142857,0.5380952380952381,0.49773851674641145,0.5243785714285715,0.06278026905829596,10.205590062111801,25.99591836734694,0.04310344827586207,27.0,71.0,46.0,22.0,13.0,6.0,16.0,40.0,42.0,3.0,0.3380952380952381,0.38028169014084506,0.38028169014084506,0.8148148148148148,1.0,36.0,0.8372093023255814,0.8484848484848485,29.0,6.0,15.0,9.0,6.0,14.0,2.0,1.0,12.0,4.0,18.0,31.0,8.0,21.0,6.0,6.0,25.0,7.0,51.0,3.0,4.0,12.0,8.0,17.0,11.0,6.0,6.0,7.0,26.0,,34.0,4.0,7.0,26.0,5.0,16.0,15.0,1.0,10.0,,1.0,41.0,1.0,5.0,3.0,1.0,39.0,3.0,17.0,1.0,2.0,13.0,12.0,1.0,14.0,6.0,2.0,0.9444444444444444,0.3673469387755102,0.375,0.38095238095238093,0.35185185185185186,0.4032258064516129,0.049689440993788817,0.109375,0.038461538461538464,0.6341463414634146,,0.2826086956521739,0.2413793103448276,0.2727272727272727,0.25806451612903225,0.35294117647058826,0.2727272727272727,0.23809523809523808,0.5555555555555556,0.8,0.03571428571428571,0.42857142857142855,0.34615384615384615,0.36,0.6666666666666666,0.06666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.34285714285714286,0.35294117647058826,0.9166666666666666,0.5555555555555556,0.4,0.07407407407407407,0.14814814814814814,0.14285714285714285,0.35294117647058826,0.5273,0.08,0.09714285714285714,0.02,0.11210762331838565,,1.0,4.0,3.0,0.3333333333333333,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.02040816326530612,0.02857142857142857,0.5,0.25,0.16666666666666666,0.5,1.0,,,,,,,,,,,,1610612738,2014,2013-14,False
101138-200765-201145-202340-203096,1610612738,"Brandon Bass, Rajon Rondo, Jeff Green, Avery Bradley, Jared Sullinger","Bass, Rondo, Green, Bradley, Sullinger",101138-200765-201145-202340-203096,BOS,4951.0,9,83.0,-7.0,159.0,160.0,43.0,47.0,319.0,27.0,42.0,6.0,8.0,25.0,23.0,9.0,57.0,111.0,34.0,168.0,175.0,14.0,26.0,11.0,55.0,56.0,23.0,28.0,39.0,15.0,89.0,39.0,60.0,76.0,146.0,55.0,43.0,0.49122807017543857,0.5283018867924528,0.5135135135135135,0.5384615384615384,0.5172413793103449,0.7027027027027027,0.5284810126582279,0.6875,0.23448275862068965,0.7358490566037735,0.7866666666666666,0.75,0.6923076923076923,92.7812563118562,15.29559748427673,15.74375,14.88679245283019,15.33125,0.2896551724137931,0.6428571428571429,0.7105263157894737,0.5555555555555556,0.1724137931034483,0.15862068965517243,0.21621621621621623,0.75,0.24324324324324326,0.5241379310344828,0.5033427586206897,0.4943364864864865,0.3273809523809524,9.669369369369369,24.83823529411765,0.27044025157232704,19.0,44.0,58.0,9.0,11.0,7.0,15.0,28.0,24.0,2.0,0.30344827586206896,0.4318181818181818,0.4318181818181818,0.47368421052631576,2.0,20.0,0.9090909090909091,0.8888888888888888,15.0,6.0,8.0,11.0,2.0,11.0,,2.0,10.0,1.0,12.0,18.0,7.0,11.0,1.0,5.0,22.0,3.0,33.0,3.0,8.0,10.0,6.0,11.0,9.0,2.0,4.0,6.0,9.0,1.0,16.0,1.0,4.0,7.0,3.0,5.0,13.0,2.0,2.0,1.0,1.0,20.0,8.0,,1.0,3.0,28.0,1.0,13.0,,1.0,8.0,6.0,2.0,8.0,5.0,1.0,0.9166666666666666,0.35294117647058826,0.35294117647058826,0.6363636363636364,0.7083333333333334,0.6875,0.05405405405405406,0.09523809523809523,0.08,0.35,1.0,0.18,0.2727272727272727,0.20833333333333334,0.2857142857142857,0.25,0.08333333333333333,0.23076923076923078,0.75,1.0,0.014925373134328358,0.625,0.44,0.4782608695652174,0.36363636363636365,0.07586206896551724,0.18181818181818182,0.2,1.0,0.43478260869565216,0.43478260869565216,0.9,0.6666666666666666,0.75,,0.08333333333333333,0.05405405405405406,0.43478260869565216,0.4986333333333334,0.08280254777070063,0.10569105691056911,,0.13095238095238096,7.0,8.0,1.0,1.0,0.7272727272727273,0.7777777777777778,1.0,3.0,0.5,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,0.029411764705882353,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,1.0,0.09090909090909091,1.0,1.0,,,,,,,,1610612738,2014,2013-14,False
