EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PtsPutbacks,ShortMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceTurnovers,BlockingFoulsDrawn,SelfOReb,Travels,SelfORebPct,Technical Free Throw Trips,PtsUnassisted3s,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockingFouls,SecondChanceArc3FGM,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Arc3PctBlocked,Clear Path Fouls,HeaveAttempts,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
200826-201147-201567-201601-201937,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Ricky Rubio","Barea, Brewer, Love, Mbah a Moute, Rubio",200826-201147-201567-201601-201937,MIN,3.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201601-201967,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Dante Cunningham","Barea, Brewer, Love, Mbah a Moute, Cunningham",200826-201147-201567-201601-201967,MIN,789.0,6,13.0,27.0,29.0,20.0,14.0,56.0,10.0,10.0,7.0,2.0,5.0,2.0,5.0,1.0,3.0,6.0,22.0,4.0,9.0,28.0,29.0,5.0,19.0,1.0,5.0,16.0,10.0,2.0,9.0,4.0,2.0,5.0,3.0,8.0,1.0,2.0,19.0,5.0,8.0,2.0,15.0,23.0,1.0,2.0,3.0,1.0,3.0,7.0,7.0,,23.0,16.0,20.0,0.8333333333333334,0.8333333333333334,0.75,0.4444444444444444,0.2,0.5,0.2727272727272727,0.2631578947368421,0.3870967741935484,0.2708333333333333,0.39705882352941174,0.2962962962962963,0.2903225806451613,1.0,0.6666666666666666,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.6666666666666666,102.20532319391634,15.481481481481481,12.793103448275861,14.481481481481481,11.689655172413794,0.3225806451612903,0.22580645161290322,0.16129032258064516,0.4,0.4,1.0,0.16129032258064516,0.4,0.4,0.5,0.4166666666666667,0.125,0.3333333333333333,0.6129032258064516,0.5,0.5026172413793104,0.4969363636363637,0.5714285714285714,7.881818181818182,28.488888888888887,0.7407407407407407,-1.0,5.0,3.0,3.0,4.0,,2.0,4.0,6.0,1.0,,5.0,3.0,2.0,2.0,6.0,8.0,3.0,1.0,8.0,2.0,2.0,2.0,0.3125,0.09090909090909091,,0.375,0.3684210526315789,0.3333333333333333,0.6666666666666666,0.3,0.375,0.6666666666666666,0.12903225806451613,,0.3,0.08333333333333333,0.5465916666666667,0.0625,0.08695652173913043,0.17857142857142858,,4.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.35714285714285715,0.2,0.3333333333333333,0.42857142857142855,,0.14285714285714285,0.14285714285714285,0.5714285714285714,,0.14285714285714285,,1.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.5,,1.0,3.0,1.0,0.17647058823529413,1.0,3.0,2.0,,1.0,2.0,1.0,0.5,0.5,1.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,0.5,,,1.0,1.0,,,,1610612750,2014,2013-14,False
200826-201147-201567-201601-203133,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Robbie Hummel","Barea, Brewer, Love, Mbah a Moute, Hummel",200826-201147-201567-201601-203133,MIN,41.0,2,1.0,2.0,3.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,3.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.75,,0.75,,,175.60975609756096,2.5,12.0,2.5,11.666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201601-203476,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Gorgui Dieng","Barea, Brewer, Love, Mbah a Moute, Dieng",200826-201147-201567-201601-203476,MIN,515.0,2,9.0,16.0,17.0,7.0,4.0,33.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,8.0,11.0,2.0,4.0,26.0,15.0,2.0,4.0,1.0,3.0,7.0,8.0,8.0,,3.0,2.0,4.0,,4.0,,,8.0,2.0,6.0,1.0,9.0,11.0,,,3.0,2.0,3.0,4.0,4.0,,24.0,7.0,7.0,0.5,0.5714285714285714,,0.5,0.3333333333333333,0.6666666666666666,0.7272727272727273,0.5,0.7333333333333333,0.5,0.7352941176470589,0.4375,0.26666666666666666,1.0,1.0,0.6666666666666666,0.8888888888888888,,1.0,92.27184466019416,18.0,13.352941176470589,16.6875,13.352941176470589,0.4666666666666667,0.2,0.06666666666666667,1.0,1.0,,0.26666666666666666,0.5,0.5,,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.5025785714285714,0.5143583333333334,0.2692307692307692,5.2,31.625,0.4375,11.0,2.0,5.0,2.0,,,,4.0,1.0,,,2.0,,,2.0,2.0,2.0,,,6.0,3.0,,,1.0,,,0.6666666666666666,0.5,1.0,1.0,0.7142857142857143,0.7142857142857143,0.4,,,0.5,,0.6154,0.17647058823529413,0.23076923076923078,0.07692307692307693,1.0,1.0,2.0,,1.0,,1.0,1.0,,,0.5,,0.6666666666666666,0.6666666666666666,1.0,1.0,,2.0,2.0,,3.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.5,1.0,1.0,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201601-203498,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Shabazz Muhammad","Barea, Brewer, Love, Mbah a Moute, Muhammad",200826-201147-201567-201601-203498,MIN,301.0,2,5.0,10.0,10.0,10.0,4.0,20.0,3.0,3.0,2.0,,,,2.0,,2.0,2.0,5.0,,2.0,9.0,9.0,2.0,5.0,,2.0,9.0,2.0,2.0,,2.0,,1.0,,1.0,,,2.0,,3.0,,3.0,5.0,,3.0,3.0,3.0,,4.0,5.0,,4.0,9.0,10.0,0.5,0.5,,,,,0.4,0.4,0.2857142857142857,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.6,,0.5,,,95.68106312292359,16.2,13.9,14.8,13.9,0.42857142857142855,0.2857142857142857,,,,,0.2857142857142857,,,,0.42857142857142855,0.2857142857142857,,0.7142857142857143,,0.53675,0.53675,1.0,3.78,24.85,1.0,,3.0,2.0,2.0,,,,5.0,2.0,,3.0,5.0,5.0,2.0,1.0,1.0,2.0,,,6.0,1.0,2.0,2.0,0.8333333333333334,0.4,0.5,0.3333333333333333,0.4,,1.0,0.6666666666666666,1.0,0.5,,,0.6666666666666666,,0.58285,0.14285714285714285,0.2,0.5555555555555556,1.0,1.0,,,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,,,,0.5,1.0,,,,,,,,3.0,,,1.0,,,,,,0.5,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201601-2755,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Luc Mbah a Moute, Kevin Martin","Barea, Brewer, Love, Mbah a Moute, Martin",200826-201147-201567-201601-2755,MIN,24.0,1,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,60.0,,24.0,,24.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,61.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-201967,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Dante Cunningham","Barea, Brewer, Love, Rubio, Cunningham",200826-201147-201567-201937-201967,MIN,2728.0,14,45.0,91.0,100.0,47.0,33.0,191.0,24.0,10.0,9.0,10.0,23.0,7.0,17.0,4.0,10.0,35.0,56.0,8.0,19.0,112.0,106.0,14.0,23.0,4.0,10.0,53.0,46.0,24.0,24.0,16.0,7.0,23.0,8.0,31.0,7.0,6.0,70.0,7.0,22.0,4.0,33.0,42.0,1.0,5.0,18.0,12.0,14.0,22.0,23.0,3.0,99.0,53.0,47.0,0.6571428571428571,0.6764705882352942,1.0,0.42105263157894735,0.4,0.4444444444444444,0.625,0.6086956521739131,0.6266666666666667,0.6060606060606061,0.6453488372093024,0.6162790697674418,0.25333333333333335,1.0,0.5641025641025641,0.5833333333333334,0.5686274509803921,0.46153846153846156,1.0,100.82111436950146,15.219780219780219,13.43,14.615384615384615,12.65,0.32,0.12,0.30666666666666664,0.43478260869565216,0.43478260869565216,0.6,0.22666666666666666,0.4117647058823529,0.4117647058823529,1.0,0.30303030303030304,0.30303030303030304,0.4,0.5733333333333334,0.4375,0.5003972602739727,0.46542096774193553,0.4732142857142857,9.866071428571429,27.21578947368421,0.5164835164835165,6.0,9.0,19.0,8.0,2.0,,,18.0,4.0,3.0,2.0,13.0,13.0,2.0,15.0,5.0,9.0,11.0,7.0,27.0,10.0,5.0,5.0,0.8125,0.03571428571428571,,0.25,0.2857142857142857,,0.7272727272727273,0.7916666666666666,0.8636363636363636,0.7894736842105263,0.02666666666666667,,0.8,,0.47675999999999996,0.12345679012345678,0.16129032258064516,0.11607142857142858,2.0,2.0,6.0,3.0,4.0,3.0,1.0,0.7857142857142857,0.08333333333333333,0.375,0.4,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,0.42857142857142855,2.0,2.0,4.0,13.0,11.0,,,,,4.0,5.0,4.0,5.0,0.7222222222222222,0.25,0.5333333333333333,0.3333333333333333,2.0,2.0,1.0,2.0,1.0,0.2857142857142857,0.4444444444444444,0.4,1.0,4.0,2.0,,0.07692307692307693,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,1.0,2.0,1.0,,,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,0.16666666666666666,,,1.0,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-201978,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Chase Budinger","Barea, Brewer, Love, Rubio, Budinger",200826-201147-201567-201937-201978,MIN,143.0,1,2.0,6.0,6.0,3.0,3.0,12.0,4.0,,,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,10.0,6.0,,,1.0,1.0,6.0,,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,,2.0,3.0,,,,,2.0,2.0,3.0,,10.0,6.0,3.0,,,1.0,1.0,1.0,1.0,0.5,,0.7,1.5,0.7142857142857143,1.0,0.2,,,1.0,0.6666666666666666,,1.0,120.83916083916084,9.333333333333334,14.5,9.0,13.833333333333334,0.8,,,,,,0.2,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.6108,0.4326,0.6,1.325,25.3,0.5,4.0,1.0,2.0,,,,,3.0,1.0,,,,3.0,,,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,,0.5,0.5,,,0.5,0.5,,,,,,0.5566,0.16666666666666666,0.2,,,1.0,,,,,,,,,0.5,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-203133,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Robbie Hummel","Barea, Brewer, Love, Rubio, Hummel",200826-201147-201567-201937-203133,MIN,108.0,1,2.0,5.0,5.0,5.0,4.0,10.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,9.0,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,5.0,,,,,,,,,,,0.25,0.25,0.3333333333333333,,,,,,,133.33333333333334,12.6,9.0,12.6,9.0,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,0.5372666666666667,0.5372666666666667,1.0,8.25,24.8,1.0,-7.0,,,,,,,2.0,,,,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-203476,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Gorgui Dieng","Barea, Brewer, Love, Rubio, Dieng",200826-201147-201567-201937-203476,MIN,1849.0,6,31.0,67.0,67.0,23.0,21.0,134.0,27.0,10.0,9.0,2.0,8.0,5.0,15.0,2.0,5.0,21.0,44.0,5.0,19.0,73.0,57.0,7.0,18.0,2.0,5.0,31.0,28.0,14.0,12.0,15.0,5.0,14.0,4.0,18.0,4.0,1.0,40.0,10.0,13.0,2.0,25.0,40.0,1.0,6.0,11.0,3.0,3.0,7.0,18.0,2.0,56.0,31.0,23.0,0.6666666666666666,0.7777777777777778,0.8,0.2631578947368421,0.4,0.2631578947368421,0.4772727272727273,0.3888888888888889,0.4523809523809524,0.43478260869565216,0.5070422535211268,0.5357142857142857,0.30158730158730157,1.0,0.7647058823529411,0.9090909090909091,0.8214285714285714,1.0,1.0,104.35911303407248,14.865671641791044,12.73134328358209,13.791044776119403,12.223880597014926,0.42857142857142855,0.14285714285714285,0.12698412698412698,0.25,0.25,0.5,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.8,0.43478260869565216,0.21739130434782608,0.4,0.7301587301587301,0.3333333333333333,0.5492396825396826,0.5049065217391304,0.4246575342465753,5.3999999999999995,24.810526315789474,0.34328358208955223,16.0,13.0,15.0,5.0,4.0,1.0,,16.0,7.0,5.0,6.0,17.0,11.0,7.0,11.0,11.0,15.0,6.0,3.0,19.0,4.0,4.0,4.0,0.5333333333333333,0.1590909090909091,0.1111111111111111,0.4782608695652174,0.40540540540540543,0.4,0.9,0.5555555555555556,0.7142857142857143,0.7333333333333333,0.06349206349206349,0.08333333333333333,0.5,,0.5271,0.07462686567164178,0.0851063829787234,0.2328767123287671,3.0,4.0,4.0,4.0,4.0,4.0,0.5714285714285714,0.4583333333333333,0.2222222222222222,0.2857142857142857,0.5,0.25,0.4444444444444444,0.5,0.3333333333333333,0.75,0.3333333333333333,6.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,0.45454545454545453,0.5,0.4,0.5,1.0,,,1.0,3.0,0.3,0.8571428571428571,0.25,,,,,,1.0,3.0,,,1.0,,0.2,,,,,,,,,,1.0,,,0.25,1.0,,1.0,0.05,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-203498,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Shabazz Muhammad","Barea, Brewer, Love, Rubio, Muhammad",200826-201147-201567-201937-203498,MIN,88.0,1,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,5.0,,2.0,1.0,1.0,4.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,4.0,4.0,3.0,,,,1.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.3333333333333333,,,1.0,1.0,,1.0,98.18181818181819,19.333333333333332,10.0,19.333333333333332,10.0,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5207666666666667,0.5207666666666667,1.0,11.4,24.8,1.0,-1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201937-2755,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Ricky Rubio, Kevin Martin","Barea, Brewer, Love, Rubio, Martin",200826-201147-201567-201937-2755,MIN,39.0,3,1.0,5.0,2.0,5.0,2.0,7.0,1.0,1.0,,,,1.0,4.0,1.0,4.0,,1.0,1.0,5.0,3.0,4.0,,1.0,1.0,5.0,3.0,,,,4.0,1.0,,,,,,,,,,,2.0,,,,,,3.0,,,3.0,3.0,5.0,,,,0.2,0.2,0.2,,,0.25,0.25,0.25,0.25,0.8333333333333334,,,,,,,258.46153846153845,6.4,3.5,6.0,3.5,0.16666666666666666,,,,,,0.6666666666666666,0.25,0.25,,0.16666666666666666,0.6666666666666666,0.25,1.0,0.25,0.30333333333333334,0.30333333333333334,1.0,2.5,26.1,1.0,-1.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,2.0,,,,,,,,1.0,,1.0,0.6666666666666666,,,,,,0.16666666666666666,0.5,,0.16666666666666666,0.2088,,,,,,,1.0,,1.0,,,1.0,0.5,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.2,,1.0,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201967-201978,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Dante Cunningham, Chase Budinger","Barea, Brewer, Love, Cunningham, Budinger",200826-201147-201567-201967-201978,MIN,679.0,5,11.0,22.0,21.0,13.0,11.0,43.0,11.0,7.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,12.0,16.0,1.0,2.0,29.0,22.0,6.0,8.0,1.0,1.0,17.0,12.0,12.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,1.0,15.0,1.0,5.0,1.0,7.0,8.0,,3.0,5.0,3.0,1.0,5.0,4.0,,27.0,17.0,13.0,0.5,0.5454545454545454,1.0,0.5,1.0,0.5,0.75,0.75,0.75,0.8333333333333334,0.7631578947368421,0.85,0.1111111111111111,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6,,91.19293078055965,13.181818181818182,18.523809523809526,13.181818181818182,17.238095238095237,0.6111111111111112,0.16666666666666666,0.1111111111111111,1.0,1.0,0.5,0.1111111111111111,0.5,0.5,1.0,0.7777777777777778,0.1111111111111111,1.0,0.7222222222222222,0.5,0.6062555555555555,0.6878555555555556,0.5862068965517241,4.68125,25.95,0.5909090909090909,7.0,1.0,9.0,6.0,,,,2.0,1.0,,,2.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0625,0.3333333333333333,0.3333333333333333,0.25,,,0.8181818181818182,0.8181818181818182,0.4444444444444444,,,0.8571428571428571,,0.594,0.1111111111111111,0.125,0.06896551724137931,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,0.3333333333333333,0.5,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,0.4,,1.0,1.0,,1.0,,1.0,1.0,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
200826-201147-201567-201967-202682,1610612750,"J.J. Barea, Corey Brewer, Kevin Love, Dante Cunningham, Derrick Williams","Barea, Brewer, Love, Cunningham, Williams",200826-201147-201567-201967-202682,MIN,74.0,2,1.0,2.0,2.0,,,4.0,,,1.0,,,,,,,1.0,1.0,,,4.0,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,1.0,,1.0,,1.0,,,,0.5,,0.5,,,77.83783783783784,13.0,24.0,13.0,24.0,,1.0,,,,,,,,,,,,,,0.3619,,,11.8,,,2.0,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,0.5,,,,,,,,,0.5,0.5,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2014,2013-14,False
