EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,FTDefRebounds,PenaltyFg3Pct,DefFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFGM,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,OffLongMidRangeReboundPct,Corner3FGM,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,2pt And 1 Free Throw Trips,3SecondViolations,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,SecondChanceArc3FGA,SecondChanceFG3A,Travels,BlockingFouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Charge Fouls,BlockingFoulsDrawn,Arc3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101128-201166-202718-203093-2730,1610612745,"Francisco Garcia, Aaron Brooks, Chandler Parsons, Terrence Jones, Dwight Howard","Garcia, Brooks, Parsons, Jones, Howard",101128-201166-202718-203093-2730,HOU,633.0,4,11.0,,22.0,20.0,5.0,1.0,42.0,4.0,5.0,2.0,2.0,4.0,9.0,,1.0,10.0,16.0,,2.0,,20.0,20.0,,2.0,16.0,4.0,,1.0,,1.0,8.0,,8.0,,4.0,3.0,16.0,1.0,2.0,4.0,7.0,1.0,8.0,,3.0,1.0,2.0,2.0,1.0,3.0,5.0,,2.0,,,,18.0,0.8,0.8,,,,0.625,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,0.0625,,0.4,1.0,0.16666666666666666,0.6666666666666666,0.8571428571428571,0.125,,,,0.5,,95.54502369668246,14.454545454545455,15.75,14.0,15.75,0.2777777777777778,0.8,1.0,1.0,0.1111111111111111,1.0,1.0,0.5,0.4444444444444444,0.4444444444444444,0.75,0.05555555555555555,,,,0.3888888888888889,,0.49154166666666665,,,,0.1,12.81875,24.9,4.0,,,1.0,1.0,1.0,4.0,4.0,8.0,,,,,1.0,,,2.0,5.0,,8.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,1.0,,1.0,0.05555555555555555,,,,0.4093,0.518425,0.4,0.18181818181818182,,2.0,0.5,,,,,,1.0,,1.0,,,,2.0,1.0,0.5,1.0,0.2,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201956-201976,1610612745,"Francisco Garcia, Omer Asik, James Harden, Omri Casspi, Patrick Beverley","Garcia, Asik, Harden, Casspi, Beverley",101128-201600-201935-201956-201976,HOU,585.0,3,10.0,3.0,20.0,20.0,6.0,4.0,40.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,5.0,6.0,13.0,3.0,7.0,1.0,22.0,19.0,1.0,5.0,6.0,6.0,9.0,5.0,2.0,,3.0,3.0,6.0,2.0,1.0,1.0,15.0,2.0,3.0,4.0,7.0,4.0,11.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,3.0,2.0,1.0,,17.0,0.5,0.6,1.0,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.525,0.5238095238095238,0.5,0.35,,,0.3333333333333333,0.8,0.2857142857142857,0.5,0.6363636363636364,0.36363636363636365,0.25,,1.0,0.4,0.1,98.46153846153847,13.95,15.3,12.45,13.85,0.25,0.2,0.2,1.0,0.25,0.6,0.6,0.15,0.6666666666666666,0.6666666666666666,0.5,0.25,0.4,0.4,1.0,0.6,0.4,0.4973225,0.047619047619047616,0.07142857142857142,,0.22727272727272727,8.553846153846154,24.52857142857143,7.0,,1.0,2.0,2.0,4.0,3.0,5.0,12.0,2.0,2.0,,,,,,3.0,5.0,2.0,12.0,7.0,0.5,0.6,0.5,0.8571428571428571,0.8571428571428571,,,,0.5,0.6666666666666666,0.5,1.0,1.0,0.1,0.25,,,0.4261,0.4804928571428571,0.5454545454545454,0.35,,1.0,0.14285714285714285,2.0,2.0,2.0,2.0,,,1.0,,0.2857142857142857,1.0,1.0,,1.0,0.3333333333333333,,1.0,1.0,,1.0,,1.0,1.0,,0.5,1.0,1.0,,,,2.0,,2.0,,,,2.0,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,0.5,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201956-202391,1610612745,"Francisco Garcia, Omer Asik, James Harden, Omri Casspi, Jeremy Lin","Garcia, Asik, Harden, Casspi, Lin",101128-201600-201935-201956-202391,HOU,787.0,4,13.0,1.0,26.0,26.0,15.0,1.0,52.0,2.0,3.0,3.0,7.0,1.0,4.0,2.0,4.0,6.0,14.0,3.0,7.0,4.0,25.0,24.0,,2.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,2.0,5.0,7.0,12.0,2.0,14.0,1.0,2.0,1.0,1.0,1.0,,2.0,3.0,,8.0,7.0,3.0,,23.0,0.5,0.6,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.5208333333333334,1.0,0.3333333333333333,0.14285714285714285,0.25,0.3333333333333333,1.0,0.25,1.0,1.0,0.16666666666666666,1.0,,1.0,1.0,0.1,95.14612452350698,14.538461538461538,15.73076923076923,14.538461538461538,15.73076923076923,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.42857142857142855,0.5,0.19047619047619047,0.25,0.3333333333333333,1.0,0.19047619047619047,0.5,0.5,0.5,0.47619047619047616,0.5,0.4491666666666666,0.13043478260869565,0.1875,,0.08,9.742857142857144,24.385714285714283,12.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,14.0,2.0,,,,1.0,,1.0,4.0,9.0,1.0,14.0,12.0,1.0,0.3333333333333333,1.0,0.625,0.6363636363636364,,0.14285714285714285,,,,1.0,1.0,,0.14285714285714285,1.0,1.0,,0.3954,0.39778125,0.56,0.46153846153846156,4.0,1.0,0.125,1.0,1.0,2.0,2.0,3.0,,1.0,,0.125,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,0.125,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201956-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Omri Casspi, Chandler Parsons","Garcia, Asik, Harden, Casspi, Parsons",101128-201600-201935-201956-202718,HOU,226.0,1,4.0,-4.0,6.0,6.0,6.0,1.0,12.0,,1.0,,1.0,,3.0,,1.0,,5.0,,1.0,2.0,2.0,6.0,,,,,,1.0,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,,1.0,,2.0,2.0,,,2.0,,,,,,,,0.14285714285714285,,0.16666666666666666,,,1.0,0.6666666666666666,0.4,0.5,0.6,0.3333333333333333,,,,,,76.46017699115045,18.666666666666668,19.0,15.666666666666666,14.5,0.16666666666666666,,,,0.16666666666666666,,,0.5,,,,0.16666666666666666,,,,0.3333333333333333,,0.46779166666666666,,,,,14.48,24.4,6.0,,1.0,,,2.0,,5.0,2.0,,,,,,,1.0,1.0,2.0,,2.0,6.0,,,,,0.14285714285714285,,,,,,0.6666666666666666,,1.0,,0.5,,,0.49235,0.46779166666666666,1.0,1.0,2.0,1.0,0.16666666666666666,,1.0,,1.0,,,,,0.16666666666666666,,,,,,,0.6666666666666666,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201976-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Donatas Motiejunas","Garcia, Asik, Harden, Beverley, Motiejunas",101128-201600-201935-201976-202700,HOU,59.0,1,1.0,5.0,2.0,1.0,,,3.0,2.0,2.0,,,,,,,2.0,2.0,,,1.0,5.0,,,,4.0,,,,,,2.0,,2.0,,2.0,,4.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,5.0,1.0,1.0,,,,1.0,1.0,1.25,,,,,,1.0,,,1.0,,,,,,,73.22033898305085,17.5,24.0,17.5,24.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.4388,0.5,0.5,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201976-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Chandler Parsons","Garcia, Asik, Harden, Beverley, Parsons",101128-201600-201935-201976-202718,HOU,38.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,151.57894736842107,11.0,8.0,11.0,8.0,,,,,1.0,,,,,,,,,,,,,0.3784,,,,,9.6,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201976-203093,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Terrence Jones","Garcia, Asik, Harden, Beverley, Jones",101128-201600-201935-201976-203093,HOU,160.0,1,3.0,-2.0,5.0,6.0,,,11.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,7.0,,,2.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,5.0,1.0,1.0,1.0,0.5,0.5,0.5,0.625,0.625,,0.5,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,99.0,12.0,16.666666666666668,12.0,15.5,0.25,1.0,1.0,1.0,,,,0.25,,,,0.5,0.5,0.5,1.0,0.75,0.5,0.5832,,,,,8.2,24.9,5.0,,,,,,1.0,2.0,5.0,,,,,,,1.0,1.0,1.0,,5.0,5.0,,0.5,,0.625,0.625,,,,,,1.0,,,,,,,,0.5832,1.0,1.0,,1.0,0.25,1.0,2.0,1.0,2.0,,,0.5,,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-201976-2730,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Dwight Howard","Garcia, Asik, Harden, Beverley, Howard",101128-201600-201935-201976-2730,HOU,118.0,1,2.0,-2.0,4.0,4.0,,,8.0,,,,,,2.0,1.0,2.0,,2.0,1.0,2.0,,3.0,5.0,,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,3.0,,,1.0,0.5,0.5,,0.375,0.375,,0.5,,,,1.0,,,0.5,,,,,,,97.6271186440678,17.25,12.25,17.25,10.75,,,,,,,,0.5,,,,0.5,0.5,0.5,1.0,0.5,0.5,0.4687375,,,,,19.65,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202391-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Donatas Motiejunas","Garcia, Asik, Harden, Lin, Motiejunas",101128-201600-201935-202391-202700,HOU,591.0,5,10.0,16.0,23.0,22.0,12.0,1.0,45.0,2.0,3.0,2.0,5.0,1.0,2.0,4.0,6.0,5.0,10.0,5.0,7.0,5.0,30.0,14.0,,3.0,10.0,,12.0,6.0,4.0,,5.0,4.0,9.0,3.0,2.0,1.0,22.0,1.0,5.0,6.0,14.0,1.0,15.0,,2.0,1.0,1.0,4.0,2.0,1.0,5.0,,3.0,5.0,3.0,,27.0,1.0,1.0,0.8,0.7142857142857143,0.7142857142857143,0.5,0.7352941176470589,0.7894736842105263,1.5,0.4117647058823529,,,0.8,0.75,0.2,0.8333333333333334,0.7857142857142857,0.16666666666666666,,,0.3333333333333333,0.75,,109.64467005076142,11.782608695652174,14.545454545454545,11.565217391304348,14.227272727272727,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,0.4,0.4,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.75,0.5882352941176471,0.6666666666666666,0.47949705882352944,0.15789473684210525,0.25,,0.1,9.120000000000001,25.87142857142857,13.0,,,1.0,,,3.0,5.0,19.0,,,,,2.0,,2.0,6.0,8.0,,19.0,13.0,,0.6,1.5,0.8333333333333334,0.8636363636363636,,,,,,1.0,,1.0,0.058823529411764705,,,,0.579,0.48526111111111114,0.6333333333333333,0.5652173913043478,4.0,3.0,0.3333333333333333,3.0,4.0,3.0,4.0,3.0,3.0,0.75,1.0,0.4444444444444444,0.75,,2.0,2.0,1.0,0.6666666666666666,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202391-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Chandler Parsons","Garcia, Asik, Harden, Lin, Parsons",101128-201600-201935-202391-202718,HOU,3224.0,9,54.0,-31.0,112.0,114.0,65.0,10.0,226.0,13.0,19.0,7.0,22.0,5.0,16.0,5.0,16.0,25.0,57.0,9.0,26.0,32.0,109.0,140.0,5.0,11.0,26.0,24.0,18.0,16.0,5.0,7.0,13.0,6.0,19.0,2.0,9.0,2.0,44.0,9.0,12.0,15.0,29.0,10.0,39.0,,7.0,5.0,2.0,9.0,5.0,11.0,20.0,1.0,29.0,40.0,16.0,,98.0,0.52,0.52,0.6666666666666666,0.34615384615384615,0.34615384615384615,0.43859649122807015,0.463855421686747,0.5396039603960396,0.6111111111111112,0.3132530120481928,0.12280701754385964,0.0625,0.45,0.5769230769230769,0.2903225806451613,0.8,0.6585365853658537,0.20833333333333334,0.16666666666666666,0.21428571428571427,0.6666666666666666,0.7692307692307693,,100.94292803970224,15.616071428571429,12.93859649122807,14.866071428571429,12.43859649122807,0.2289156626506024,0.6842105263157895,0.8125,0.6923076923076923,0.26506024096385544,0.3181818181818182,0.3684210526315789,0.1927710843373494,0.3125,0.3333333333333333,0.4,0.1927710843373494,0.3125,0.3125,0.4,0.5421686746987951,0.3125,0.4876385542168674,0.16666666666666666,0.22857142857142856,,0.10091743119266056,8.72280701754386,24.70384615384615,63.0,,2.0,10.0,,3.0,9.0,26.0,50.0,,1.0,,1.0,4.0,,17.0,12.0,29.0,2.0,47.0,61.0,,0.34615384615384615,0.6,0.36486486486486486,0.49019607843137253,0.15789473684210525,0.13636363636363635,,0.058823529411764705,0.09090909090909091,0.46153846153846156,0.7,1.0,0.12048192771084337,0.4,,,0.56799,0.4845972972972973,0.45871559633027525,0.5625,23.0,9.0,0.24324324324324326,2.0,7.0,3.0,11.0,9.0,2.0,0.2727272727272727,1.0,0.1891891891891892,0.2857142857142857,8.0,5.0,2.0,0.2857142857142857,0.5555555555555556,0.45454545454545453,4.0,,4.0,2.0,1.0,1.0,1.0,0.4,0.4,1.0,3.0,,3.0,5.0,3.0,5.0,,,2.0,4.0,,1.0,2.0,3.0,0.6,,2.0,2.0,,2.0,5.0,3.0,1.0,0.4,1.0,,,4.0,0.10810810810810811,,1.0,1.0,0.25,,,,,,,1.0,1.0,,1.0,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202391-203093,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Terrence Jones","Garcia, Asik, Harden, Lin, Jones",101128-201600-201935-202391-203093,HOU,316.0,4,5.0,10.0,12.0,9.0,,2.0,21.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,9.0,1.0,3.0,1.0,14.0,4.0,,2.0,6.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,4.0,1.0,5.0,1.0,6.0,,,,,,,,,,3.0,2.0,1.0,,12.0,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5416666666666666,0.5384615384615384,0.5,0.25,0.1111111111111111,,,0.5,0.25,1.0,0.8333333333333334,0.16666666666666666,,,,1.0,,95.69620253164557,12.916666666666666,17.88888888888889,11.666666666666666,17.555555555555557,0.16666666666666666,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.3333333333333333,0.46016250000000003,0.07692307692307693,0.1,,0.14285714285714285,10.522222222222222,26.566666666666666,,,1.0,,1.0,2.0,,,,,,,,,,,2.0,3.0,,,,0.5,,0.5,,,0.5,,,,,0.5,,,,0.5,,,0.50645,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202700-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Donatas Motiejunas, Chandler Parsons","Garcia, Asik, Harden, Motiejunas, Parsons",101128-201600-201935-202700-202718,HOU,241.0,1,4.0,-5.0,8.0,8.0,4.0,2.0,16.0,3.0,4.0,,1.0,,4.0,,,3.0,9.0,,,,6.0,11.0,,2.0,6.0,,,,,1.0,3.0,,3.0,,3.0,,6.0,2.0,1.0,1.0,3.0,2.0,5.0,,,,,1.0,,,1.0,1.0,1.0,,,,4.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.3333333333333333,1.0,,,0.5,,95.60165975103735,16.25,13.875,15.375,13.25,0.4444444444444444,0.75,1.0,1.0,0.1111111111111111,,,0.4444444444444444,,,,,,,,0.4444444444444444,,0.5206444444444445,,,,0.3333333333333333,10.777777777777779,,3.0,1.0,1.0,,1.0,1.0,2.0,4.0,4.0,,,,,1.0,,,3.0,4.0,,4.0,3.0,1.0,0.5,1.0,0.5,0.5,0.25,,,,,0.3333333333333333,,,,1.0,1.0,1.0,0.7054,0.512775,0.6666666666666666,0.375,,2.0,0.5,,,,,,1.0,,1.0,,,,2.0,,,1.0,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202700-203477,1610612745,"Francisco Garcia, Omer Asik, James Harden, Donatas Motiejunas, Isaiah Canaan","Garcia, Asik, Harden, Motiejunas, Canaan",101128-201600-201935-202700-203477,HOU,186.0,1,3.0,5.0,5.0,6.0,,1.0,11.0,,1.0,1.0,1.0,,,3.0,3.0,1.0,2.0,3.0,3.0,,11.0,6.0,,3.0,,2.0,6.0,3.0,3.0,1.0,,2.0,2.0,2.0,,,6.0,1.0,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,,2.0,,,,8.0,,,0.6666666666666666,1.0,1.0,0.5,1.1,1.1,1.5,0.6,0.5,,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,,,1.0,,85.16129032258064,17.0,16.833333333333332,16.2,15.166666666666666,0.2,,,,0.2,1.0,1.0,,,,,0.6,1.0,1.0,0.6666666666666666,0.8,1.0,0.46703,,,,0.2727272727272727,3.85,25.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.0,,,,,,,1.0,,,,,0.4914,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202706-203477,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jordan Hamilton, Isaiah Canaan","Garcia, Asik, Harden, Hamilton, Canaan",101128-201600-201935-202706-203477,HOU,45.0,1,1.0,3.0,2.0,2.0,,,4.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,2.0,4.0,2.0,,3.0,,,,,,,,0.75,,,,,,1.0,,1.0,1.0,,,,,,,128.0,9.0,13.5,9.0,13.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,3.0,2.0,,,,,0.75,,,,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201600-201935-202718-203477,1610612745,"Francisco Garcia, Omer Asik, James Harden, Chandler Parsons, Isaiah Canaan","Garcia, Asik, Harden, Parsons, Canaan",101128-201600-201935-202718-203477,HOU,237.0,3,4.0,8.0,11.0,9.0,1.0,,20.0,2.0,2.0,,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,5.0,5.0,17.0,9.0,,,4.0,2.0,6.0,4.0,1.0,,2.0,2.0,4.0,1.0,2.0,,10.0,,1.0,3.0,5.0,,5.0,,1.0,1.0,,,,,,,3.0,5.0,2.0,,17.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.4,0.75,0.6666666666666666,0.7727272727272727,,0.5555555555555556,,,,0.75,,0.5,0.6666666666666666,,,,,0.5,,121.51898734177215,10.818181818181818,13.11111111111111,10.818181818181818,12.777777777777779,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,,0.1111111111111111,1.0,1.0,,0.4444444444444444,0.25,0.25,1.0,0.7777777777777778,0.25,0.46200555555555556,0.2,0.4,,,7.725,25.76,4.0,,,1.0,,,1.0,2.0,4.0,,,,,,,,2.0,2.0,,4.0,4.0,,0.5,,0.3333333333333333,0.5,,,,,,1.0,0.5,,0.1111111111111111,,,,,0.3709,0.23529411764705882,0.36363636363636365,2.0,1.0,0.3333333333333333,,1.0,,1.0,,1.0,,1.0,0.3333333333333333,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2014,2013-14,True
