EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,ShortMidRangePctBlocked,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGM,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101161-200768-200779-202685-2422,1610612761,"Amir Johnson, Kyle Lowry, Steve Novak, Jonas Valanciunas, John Salmons","Johnson, Lowry, Novak, Valanciunas, Salmons",101161-200768-200779-202685-2422,TOR,176.0,1,3.0,5.0,5.0,,,10.0,4.0,4.0,,,,,,,,,,4.0,5.0,,,8.0,2.0,,,,,,,,,4.0,4.0,,,,2.0,2.0,2.0,4.0,,,1.0,2.0,3.0,,3.0,,,,,,,,,8.0,,,,0.5,0.5,0.8,,,0.8,,,0.8,,,,,,,,0.6666666666666666,,1.0,0.75,,,,1.0,,,81.81818181818183,14.0,21.2,14.0,20.6,0.8,1.0,1.0,0.5,,,,,,,,,,0.8,0.58014,,,,,,,5.46,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-200779-203082-2422,1610612761,"Amir Johnson, Kyle Lowry, Steve Novak, Terrence Ross, John Salmons","Johnson, Lowry, Novak, Ross, Salmons",101161-200768-200779-203082-2422,TOR,225.0,6,4.0,7.0,12.0,6.0,1.0,19.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,2.0,2.0,4.0,7.0,2.0,1.0,9.0,17.0,1.0,1.0,2.0,3.0,6.0,2.0,,6.0,2.0,6.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,2.0,1.0,1.0,,7.0,6.0,6.0,,0.25,0.3333333333333333,0.5714285714285714,1.0,0.5,0.4444444444444444,1.0,0.375,0.5,1.0,0.375,0.2222222222222222,,,,,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,,1.0,1.0,121.6,11.285714285714286,12.166666666666666,11.0,12.166666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,0.2222222222222222,1.0,1.0,0.375,0.6666666666666666,,0.25,0.5555555555555556,0.471975,0.4598,0.47352857142857147,0.1111111111111111,0.14285714285714285,0.2222222222222222,0.6666666666666666,9.457142857142857,37.75,0.8571428571428571,-8.0,6.0,1.0,1.0,3.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201946-201986,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough, Nando De Colo","Johnson, Lowry, DeRozan, Hansbrough, De Colo",101161-200768-201942-201946-201986,TOR,673.0,1,11.0,23.0,24.0,15.0,2.0,47.0,6.0,12.0,1.0,1.0,3.0,7.0,,1.0,,3.0,3.0,7.0,13.0,4.0,7.0,21.0,33.0,1.0,1.0,2.0,3.0,7.0,3.0,5.0,11.0,4.0,10.0,,3.0,2.0,2.0,2.0,1.0,4.0,1.0,,2.0,3.0,6.0,2.0,8.0,2.0,,3.0,3.0,5.0,9.0,4.0,1.0,19.0,11.0,15.0,1.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,1.0,0.42857142857142855,0.4117647058823529,0.5,0.3,0.5,0.5,0.4230769230769231,0.23529411764705882,0.15384615384615385,0.16666666666666666,0.6666666666666666,,0.42857142857142855,0.16666666666666666,1.0,0.5555555555555556,0.2,0.16666666666666666,,0.5,,1.0,100.56463595839524,13.521739130434783,15.083333333333334,12.869565217391305,13.791666666666666,0.7058823529411765,0.5,0.6,0.16666666666666666,,0.058823529411764705,0.17647058823529413,0.5,1.0,0.7,0.42857142857142855,,0.3,0.9411764705882353,0.5856205882352942,0.6879,0.581505,0.2,0.25,0.09523809523809523,0.5238095238095238,2.930769230769231,24.275,0.6521739130434783,-12.0,13.0,,1.0,1.0,,,,,,,,,,1.0,,,4.0,,7.0,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,0.058823529411764705,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,0.25,0.3333333333333333,,1.0,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201946-202349,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough, Greivis Vasquez","Johnson, Lowry, DeRozan, Hansbrough, Vasquez",101161-200768-201942-201946-202349,TOR,627.0,3,10.0,18.0,18.0,3.0,1.0,36.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,6.0,13.0,2.0,2.0,17.0,23.0,1.0,1.0,2.0,1.0,1.0,1.0,,5.0,6.0,6.0,,1.0,1.0,3.0,4.0,3.0,9.0,1.0,,1.0,5.0,8.0,1.0,9.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,,15.0,5.0,3.0,,0.5,0.5,0.46153846153846156,1.0,1.0,0.5,1.0,1.25,0.4722222222222222,1.0,1.25,0.13333333333333333,0.07692307692307693,0.14285714285714285,1.0,,0.625,0.14285714285714285,0.2,0.46153846153846156,0.125,,0.3333333333333333,,0.75,0.3333333333333333,82.67942583732058,14.88888888888889,19.944444444444443,14.5,17.555555555555557,0.4666666666666667,0.7142857142857143,0.8333333333333334,0.6,0.26666666666666666,0.06666666666666667,0.06666666666666667,1.0,1.0,0.5,1.0,0.5,,0.6,0.5322966666666666,0.7216,0.530125,0.16666666666666666,0.1875,0.11764705882352941,0.29411764705882354,6.184615384615385,23.8,0.16666666666666666,-6.0,2.0,1.0,,2.0,,1.0,3.0,,,1.0,,,,,,,1.0,,5.0,,2.0,,,,,,,1.0,0.5,0.5,,,,0.25,0.25,,0.13333333333333333,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201946-202361,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough, Landry Fields","Johnson, Lowry, DeRozan, Hansbrough, Fields",101161-200768-201942-201946-202361,TOR,165.0,1,3.0,6.0,5.0,1.0,,11.0,1.0,2.0,,,,1.0,1.0,,,1.0,,2.0,4.0,1.0,,4.0,8.0,,,,,1.0,,,,2.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,4.0,,1.0,,0.5,0.5,0.5,,,0.4,,,0.4,,,0.2,,,,,,,,,,,,,,,96.0,14.666666666666666,15.4,14.666666666666666,15.4,0.4,0.5,0.5,1.0,0.2,,0.2,,,1.0,,,,0.6,0.52267,,0.6399,,,,,7.25,25.8,0.16666666666666666,-4.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201946-203082,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough, Terrence Ross","Johnson, Lowry, DeRozan, Hansbrough, Ross",101161-200768-201942-201946-203082,TOR,2575.0,14,43.0,79.0,75.0,24.0,8.0,154.0,14.0,25.0,3.0,3.0,4.0,9.0,7.0,7.0,2.0,17.0,5.0,20.0,40.0,24.0,16.0,92.0,93.0,3.0,3.0,8.0,6.0,16.0,7.0,3.0,24.0,22.0,18.0,4.0,17.0,2.0,11.0,21.0,7.0,52.0,5.0,1.0,8.0,15.0,23.0,9.0,32.0,5.0,2.0,13.0,5.0,22.0,25.0,12.0,1.0,84.0,24.0,24.0,1.0,0.55,0.6111111111111112,0.5,1.0,0.375,0.59375,0.6,0.45652173913043476,0.6052631578947368,0.5714285714285714,0.46153846153846156,0.375,0.05,0.08,0.38461538461538464,0.2,0.625,0.2777777777777778,0.8,0.6764705882352942,0.26666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,86.12038834951457,16.873417721518987,16.56,16.29113924050633,15.826666666666666,0.390625,0.56,0.6086956521739131,0.5,0.109375,0.109375,0.265625,0.6,1.0,0.391304347826087,0.4444444444444444,0.08695652173913043,0.21739130434782608,0.765625,0.51828984375,0.587725,0.5183065217391304,0.16,0.23529411764705882,0.08695652173913043,0.2608695652173913,6.2425,25.287499999999998,0.3037974683544304,-1.0,24.0,4.0,2.0,8.0,9.0,12.0,30.0,6.0,9.0,10.0,7.0,2.0,,8.0,1.0,1.0,13.0,1.0,21.0,1.0,2.0,,2.0,3.0,1.0,3.0,2.0,0.8333333333333334,0.5,0.5,,0.75,,0.5714285714285714,0.5714285714285714,0.5,0.125,0.25,0.25,0.5294117647058824,0.5294117647058824,0.7777777777777778,,0.5294117647058824,3.0,,,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,2.0,1.0,1.0,3.0,1.0,,1.0,,,,1.0,2.0,0.42857142857142855,,0.25,0.25,0.25,0.5555555555555556,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,1.0,,,0.6,,,,,1.0,2.0,,,4.0,2.0,,0.4,,,,,,,,,,1.0,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201946-2422,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough, John Salmons","Johnson, Lowry, DeRozan, Hansbrough, Salmons",101161-200768-201942-201946-2422,TOR,873.0,6,15.0,27.0,29.0,19.0,,56.0,2.0,3.0,,,2.0,3.0,6.0,1.0,,,,7.0,14.0,1.0,2.0,16.0,31.0,,,,5.0,12.0,,1.0,11.0,4.0,10.0,,,,2.0,2.0,1.0,4.0,1.0,,6.0,8.0,14.0,1.0,15.0,5.0,,10.0,7.0,7.0,4.0,1.0,1.0,16.0,11.0,19.0,1.0,0.2857142857142857,0.2857142857142857,0.5,,0.4166666666666667,0.4666666666666667,,0.4166666666666667,0.47058823529411764,,0.4230769230769231,0.06666666666666667,,,0.5,,0.6153846153846154,0.14285714285714285,0.8571428571428571,0.7,0.125,,0.3333333333333333,0.5,0.6666666666666666,1.0,92.37113402061856,15.555555555555555,15.620689655172415,15.555555555555555,14.275862068965518,0.2,0.6666666666666666,0.6666666666666666,0.5,0.4,0.06666666666666667,,,,0.25,0.6666666666666666,,,0.26666666666666666,0.4472333333333333,,0.44578333333333336,0.0625,0.06666666666666667,,0.6875,9.528571428571428,23.3,0.7037037037037037,-15.0,8.0,3.0,2.0,5.0,,,,,,,,1.0,,5.0,2.0,,6.0,,12.0,,2.0,,2.0,2.0,1.0,2.0,1.0,,,,,0.6666666666666666,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4,0.4,,,,,,,,,,,,,,,,,1.0,,1.0,5.0,,2.0,,,,,1.0,2.0,,,,,,0.75,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201948-202361,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Austin Daye, Landry Fields","Johnson, Lowry, DeRozan, Daye, Fields",101161-200768-201942-201948-202361,TOR,59.0,1,1.0,3.0,2.0,3.0,,5.0,,1.0,,,,1.0,,,,,,,1.0,,2.0,2.0,,,,,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,3.0,,,,,,,,,,0.5,,0.5,,1.0,1.0,,,0.5,,,0.3333333333333333,,,,,1.0,,122.03389830508475,9.333333333333334,15.5,9.333333333333334,10.0,1.0,,,,,,,,,1.0,,,,1.0,0.468,,0.468,0.5,0.5,,1.0,2.8,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-201948-203082,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Austin Daye, Terrence Ross","Johnson, Lowry, DeRozan, Daye, Ross",101161-200768-201942-201948-203082,TOR,189.0,1,3.0,7.0,7.0,,,14.0,,1.0,,,,,2.0,,,1.0,,1.0,3.0,1.0,1.0,3.0,6.0,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,3.0,4.0,,4.0,,,2.0,,2.0,2.0,1.0,,3.0,,,,,,0.3333333333333333,,,0.25,,,0.3,,,0.25,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,106.66666666666667,14.428571428571429,12.571428571428571,14.428571428571429,12.571428571428571,0.25,,,,0.5,,0.25,,,,,,,0.5,0.4475,,,0.2,0.25,,,7.0,25.4,,-3.0,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-202335-202349,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Patrick Patterson, Greivis Vasquez","Johnson, Lowry, DeRozan, Patterson, Vasquez",101161-200768-201942-202335-202349,TOR,1359.0,6,23.0,35.0,40.0,5.0,3.0,75.0,11.0,15.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,6.0,1.0,14.0,23.0,9.0,4.0,38.0,48.0,1.0,1.0,5.0,3.0,5.0,2.0,,9.0,18.0,10.0,2.0,6.0,2.0,9.0,11.0,8.0,24.0,3.0,,4.0,12.0,16.0,4.0,20.0,3.0,2.0,4.0,,11.0,8.0,5.0,,33.0,9.0,5.0,,0.6428571428571429,0.6923076923076923,0.6086956521739131,1.0,0.6,0.53125,0.8333333333333334,0.6428571428571429,0.5428571428571428,0.8333333333333334,0.6428571428571429,0.28125,0.08695652173913043,0.13333333333333333,0.75,,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.8,0.25,0.25,1.0,0.8,0.875,0.6666666666666666,79.47019867549669,17.914285714285715,18.3,17.742857142857144,17.325,0.46875,0.7333333333333333,0.8461538461538461,0.7272727272727273,0.09375,0.09375,0.1875,0.3333333333333333,1.0,0.5714285714285714,0.75,0.14285714285714285,0.14285714285714285,0.75,0.50801875,0.5723,0.5105571428571428,0.14285714285714285,0.19230769230769232,0.13157894736842105,0.23684210526315788,6.221739130434782,24.41111111111111,0.14285714285714285,-10.0,8.0,2.0,1.0,5.0,2.0,2.0,6.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,7.0,,1.0,,3.0,,,,1.0,1.0,0.2222222222222222,0.2222222222222222,0.25,,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,0.15625,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,2.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,,,2.0,,,,,,0.5,,0.14285714285714285,,0.3333333333333333,1.0,,,,,,0.6666666666666666,,1.0,,,,1.0,,,1.0,1.0,1.0,,0.5,,0.5,1.0,,,,,1.0,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-202335-203082,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Patrick Patterson, Terrence Ross","Johnson, Lowry, DeRozan, Patterson, Ross",101161-200768-201942-202335-203082,TOR,3575.0,19,60.0,111.0,110.0,43.0,19.0,221.0,24.0,42.0,6.0,13.0,5.0,12.0,26.0,6.0,2.0,17.0,7.0,38.0,81.0,23.0,34.0,137.0,135.0,7.0,20.0,24.0,9.0,25.0,9.0,21.0,48.0,34.0,42.0,8.0,17.0,4.0,17.0,25.0,11.0,58.0,20.0,,21.0,16.0,41.0,26.0,67.0,8.0,1.0,16.0,8.0,36.0,41.0,14.0,6.0,113.0,48.0,43.0,6.0,0.4473684210526316,0.5,0.4691358024691358,0.35,0.36,0.4951923076923077,0.4166666666666667,0.39705882352941174,0.5528455284552846,0.46153846153846156,0.5106382978723404,0.22115384615384615,0.04938271604938271,0.07142857142857142,0.5,,0.6153846153846154,0.46511627906976744,0.875,0.74,0.45614035087719296,0.3888888888888889,0.6111111111111112,0.5,0.75,0.8666666666666667,89.01818181818182,16.17117117117117,16.181818181818183,15.08108108108108,15.50909090909091,0.40384615384615385,0.5714285714285714,0.6153846153846154,0.4583333333333333,0.25,0.057692307692307696,0.16346153846153846,0.5416666666666666,0.46153846153846156,0.35294117647058826,0.4166666666666667,0.058823529411764705,0.20588235294117646,0.625,0.49816153846153843,0.5230552631578947,0.5071823529411764,0.1282051282051282,0.15053763440860216,0.17518248175182483,0.35036496350364965,6.334567901234569,24.839130434782607,0.38738738738738737,2.0,30.0,8.0,6.0,13.0,8.0,9.0,24.0,3.0,8.0,8.0,7.0,4.0,5.0,8.0,1.0,3.0,14.0,1.0,32.0,2.0,2.0,1.0,6.0,3.0,1.0,3.0,5.0,0.8888888888888888,0.391304347826087,0.391304347826087,0.2857142857142857,0.8888888888888888,0.09433962264150944,0.3076923076923077,0.32,0.5,0.125,0.46153846153846156,0.46153846153846156,0.47058823529411764,0.47058823529411764,0.875,0.16666666666666666,0.47058823529411764,1.0,,3.0,3.0,4.0,4.0,3.0,1.0,2.0,6.0,4.0,1.0,1.0,,7.0,,1.0,2.0,1.0,,,1.0,2.0,0.3333333333333333,1.0,0.42857142857142855,0.2222222222222222,0.8,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.125,,0.42857142857142855,0.041666666666666664,,0.038461538461538464,2.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.041666666666666664,0.6666666666666666,1.0,,,,1.0,,,,,,,,,,,,,,1610612761,2014,2013-14,True
101161-200768-201942-202335-2422,1610612761,"Amir Johnson, Kyle Lowry, DeMar DeRozan, Patrick Patterson, John Salmons","Johnson, Lowry, DeRozan, Patterson, Salmons",101161-200768-201942-202335-2422,TOR,2319.0,20,39.0,77.0,76.0,31.0,9.0,153.0,16.0,23.0,4.0,4.0,8.0,8.0,10.0,3.0,1.0,20.0,10.0,24.0,46.0,23.0,12.0,84.0,84.0,4.0,7.0,14.0,10.0,13.0,11.0,10.0,39.0,24.0,24.0,6.0,20.0,2.0,12.0,18.0,9.0,42.0,7.0,,4.0,20.0,25.0,10.0,35.0,5.0,2.0,12.0,5.0,18.0,19.0,8.0,4.0,70.0,39.0,31.0,4.0,0.5,0.5714285714285714,0.5217391304347826,0.5714285714285714,0.7692307692307693,0.5217391304347826,0.7,0.6041666666666666,0.5533333333333333,0.6363636363636364,0.65,0.3333333333333333,0.043478260869565216,0.08695652173913043,0.4166666666666667,,0.7407407407407407,0.3181818181818182,0.6666666666666666,0.7272727272727273,0.2702702702702703,0.14285714285714285,0.3333333333333333,0.42857142857142855,1.0,0.6666666666666666,95.00646830530401,15.324675324675324,14.986842105263158,14.532467532467532,14.56578947368421,0.3333333333333333,0.6956521739130435,0.7619047619047619,0.5625,0.14492753623188406,0.043478260869565216,0.2898550724637681,0.4,1.0,0.3333333333333333,1.0,0.041666666666666664,0.4166666666666667,0.6666666666666666,0.5085485507246377,0.50676875,0.5022125000000001,0.11267605633802817,0.16666666666666666,0.16666666666666666,0.4642857142857143,7.356521739130434,25.22608695652174,0.4025974025974026,,27.0,4.0,4.0,13.0,7.0,8.0,18.0,6.0,7.0,6.0,5.0,2.0,,7.0,2.0,,3.0,,16.0,1.0,,1.0,,3.0,1.0,3.0,4.0,0.75,0.34782608695652173,0.34782608695652173,0.4444444444444444,0.6666666666666666,,0.4,0.4,0.5,0.18840579710144928,0.3076923076923077,0.3076923076923077,0.35,0.35,0.7142857142857143,0.25,0.35,1.0,,2.0,3.0,3.0,,3.0,1.0,1.0,3.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,6.0,,,,2.0,1.0,0.2727272727272727,0.3333333333333333,0.2,0.15384615384615385,0.5,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.3,,,,1.0,,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.1,0.5,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1610612761,2014,2013-14,True
