EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,LongMidRangeFGA,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,SecondChancePointsPct,PenaltyPointsPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DeadBallTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Fg2Pct,EfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,Arc3FGM,SecondChanceArc3FGA,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,LongMidRangePctBlocked,DefThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,DefFTReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Corner3Assists,Charge Fouls Drawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Corner3PctAssisted,BlockedArc3,StepOutOfBoundsTurnovers,3SecondViolations,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101127-101139-202087-202684-203521,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tristan Thompson, Matthew Dellavedova","Jack, Miles, Gee, Thompson, Dellavedova",101127-101139-202087-202684-203521,CLE,10.0,1,1.0,1.0,,1.0,,,,,1.0,144.0,10.0,,0.2631,,0.2631,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-202684-2760,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tristan Thompson, Anderson Varejao","Jack, Miles, Gee, Thompson, Varejao",101127-101139-202087-202684-2760,CLE,242.0,3,8.0,,1.0,14.0,2.0,6.0,1.0,,,83.30578512396694,14.25,0.25,0.598175,0.541,,3.8833333333333333,,4.0,7.0,6.0,,,,14.0,7.0,,2.0,,,1.0,,1.0,3.0,1.0,,,,2.0,,2.0,2.0,,1.0,,,,0.875,1.0,,,,0.5,0.5,,21.333333333333332,13.875,21.333333333333332,,0.14285714285714285,,4.0,,,,,,2.0,4.0,2.0,,,4.0,2.0,,,2.0,,,,,12.0,0.6666666666666666,0.875,0.25,,,,,,0.5,,0.5,,,,0.25,,,,0.75,25.6,4.0,2.0,,2.0,4.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,,10.0,1.0,2.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,0.125,0.16666666666666666,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-203092-203156,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tyler Zeller, Henry Sims","Jack, Miles, Gee, Zeller, Sims",101127-101139-202087-203092-203156,CLE,71.0,1,2.0,,,4.0,,,,,,81.12676056338029,13.0,,0.5712,,,,,1.0,5.0,2.0,,,2.0,5.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.25,,,,,,,,22.5,13.0,22.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,5.0,,1.5,1.0,,,,,,,,,,,,1.0,,,,1.0,24.4,,1.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-203092-203461,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tyler Zeller, Anthony Bennett","Jack, Miles, Gee, Zeller, Bennett",101127-101139-202087-203092-203461,CLE,881.0,3,31.0,11.0,3.0,60.0,3.0,15.0,1.0,4.0,11.0,98.07037457434733,15.64516129032258,0.13636363636363635,0.5177454545454545,0.4281166666666667,0.5623,8.360000000000001,0.3548387096774194,15.0,17.0,29.0,9.0,5.0,9.0,34.0,17.0,2.0,4.0,4.0,13.0,3.0,,5.0,17.0,4.0,1.0,5.0,5.0,8.0,3.0,6.0,11.0,2.0,13.0,2.0,13.0,2.0,0.5892857142857143,0.5,0.75,0.625,,0.42857142857142855,0.45454545454545453,0.5,13.655172413793103,14.225806451612904,13.517241379310345,0.22727272727272727,0.11764705882352941,0.38235294117647056,7.0,2.0,,,,,7.0,8.0,7.0,2.0,1.0,2.0,7.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,30.0,0.5333333333333333,0.5681818181818182,0.3181818181818182,0.06666666666666667,0.14285714285714285,,0.5,1.0,,,0.3181818181818182,,,,0.3181818181818182,,0.4,,0.6363636363636364,26.514285714285712,5.0,3.0,2.0,3.0,14.0,9.0,3.0,7.0,3.0,10.0,3.0,4.0,,23.0,9.0,12.0,1.0,0.875,0.875,1.0,0.42857142857142855,0.42857142857142855,0.9,0.8,1.0,0.7142857142857143,0.8333333333333334,0.8,,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.42857142857142855,,,2.0,3.0,,,1.0,1.0,1.0,3.0,1.0,,,,3.0,3.0,3.0,,,,,1.0,1.0,1.0,,1.0,4.0,,1.0,,1.0,1.0,0.75,0.3333333333333333,0.9,,0.6,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,0.6,0.6,1.0,,,,,1.0,,0.2,1.0,0.15384615384615385,0.21052631578947367,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-203092-203508,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tyler Zeller, Sergey Karasev","Jack, Miles, Gee, Zeller, Karasev",101127-101139-202087-203092-203508,CLE,10.0,1,,,,1.0,,,,,,144.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-203092-2760,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Tyler Zeller, Anderson Varejao","Jack, Miles, Gee, Zeller, Varejao",101127-101139-202087-203092-2760,CLE,54.0,1,2.0,2.0,1.0,3.0,,2.0,1.0,2.0,2.0,80.0,11.5,,0.53755,0.387,0.53755,9.75,1.0,1.0,3.0,1.0,,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,0.5,0.25,0.5,,,1.0,1.0,1.0,31.0,5.0,31.0,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,0.5,0.5,,,,,,,,,0.5,,,,,,0.5,,0.5,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,0.5,0.5,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,0.5,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202087-203461-2760,1610612739,"Jarrett Jack, CJ Miles, Alonzo Gee, Anthony Bennett, Anderson Varejao","Jack, Miles, Gee, Bennett, Varejao",101127-101139-202087-203461-2760,CLE,26.0,1,1.0,,,2.0,,,,,,110.76923076923076,11.0,,,,,,,,-1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,0.5,,,,,,,,15.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-202684-203092,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tristan Thompson, Tyler Zeller","Jack, Miles, Irving, Thompson, Zeller",101127-101139-202681-202684-203092,CLE,132.0,2,5.0,1.0,,10.0,,3.0,,1.0,1.0,109.09090909090908,13.0,,0.6167666666666667,,0.6754,6.8999999999999995,0.2,2.0,2.0,5.0,1.0,1.0,,6.0,4.0,,,,2.0,,,,1.0,,,1.0,1.0,2.0,,1.0,,,,,2.0,,1.0,,1.0,0.5,,,,,13.4,13.0,13.4,0.3333333333333333,,0.3333333333333333,2.0,1.0,,,,,,3.0,,,,2.0,,,,1.0,1.0,,,,6.0,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,1.0,,0.6666666666666666,,2.0,,,,4.0,,,2.0,,2.0,,1.0,,4.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-202684-203156,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tristan Thompson, Henry Sims","Jack, Miles, Irving, Thompson, Sims",101127-101139-202681-202684-203156,CLE,282.0,1,10.0,,1.0,21.0,1.0,6.0,1.0,,,107.23404255319149,15.1,0.14285714285714285,0.5157928571428572,0.4201,,8.566666666666666,,5.0,-5.0,11.0,,2.0,,6.0,11.0,,2.0,,,,,1.0,4.0,1.0,,1.0,1.0,4.0,,3.0,3.0,1.0,,,,,0.42857142857142855,1.0,,0.25,,,0.25,,11.909090909090908,14.0,10.727272727272727,0.2857142857142857,0.3333333333333333,,3.0,,,,,,1.0,3.0,1.0,,,2.0,1.0,1.0,1.0,3.0,2.0,,,,4.0,0.5,0.42857142857142855,0.14285714285714285,0.16666666666666666,0.3333333333333333,,1.0,,,,0.42857142857142855,,,,0.14285714285714285,,,,0.5714285714285714,26.0,1.0,,,,4.0,,,2.0,,2.0,,1.0,,4.0,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-202684-203461,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tristan Thompson, Anthony Bennett","Jack, Miles, Irving, Thompson, Bennett",101127-101139-202681-202684-203461,CLE,69.0,1,2.0,2.0,1.0,4.0,,1.0,,1.0,2.0,83.47826086956522,15.0,,0.549875,,0.549875,2.3,1.0,1.0,,2.0,2.0,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,0.5,,,,1.0,,19.5,15.0,19.5,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,2.0,1.0,0.5,0.5,,,,1.0,,,,0.5,,,,0.5,,0.5,,1.0,24.4,1.0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-202684-2736,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tristan Thompson, Luol Deng","Jack, Miles, Irving, Thompson, Deng",101127-101139-202681-202684-2736,CLE,184.0,2,5.0,4.0,,11.0,,1.0,,1.0,4.0,86.08695652173913,14.0,,0.644925,,0.644925,1.0,0.8,3.0,1.0,6.0,5.0,,4.0,6.0,5.0,,,2.0,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,,4.0,,4.0,,0.75,,0.6666666666666666,1.0,,,,,19.0,14.0,17.333333333333332,,,0.6666666666666666,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,6.0,1.0,0.5,0.5,,,,,,,,0.5,,,,0.5,,0.5,,1.0,25.8,1.0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,,,,0.25,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,,1.0,,0.5,,0.3333333333333333,,,,,0.5,,,,,,,,,1.0,,0.5,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-202684-2760,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tristan Thompson, Anderson Varejao","Jack, Miles, Irving, Thompson, Varejao",101127-101139-202681-202684-2760,CLE,2688.0,12,81.0,32.0,9.0,167.0,18.0,46.0,7.0,12.0,30.0,89.46428571428572,16.765432098765434,0.26865671641791045,0.4799022727272727,0.45282,0.42519444444444443,10.356521739130434,0.3950617283950617,45.0,7.0,86.0,34.0,16.0,12.0,86.0,79.0,,11.0,8.0,21.0,4.0,,8.0,38.0,8.0,6.0,9.0,7.0,13.0,7.0,13.0,18.0,2.0,19.0,5.0,19.0,3.0,0.5657894736842105,0.6875,0.4375,0.6923076923076923,,0.16666666666666666,0.23529411764705882,0.16666666666666666,15.465116279069768,15.925925925925926,14.674418604651162,0.23880597014925373,0.12790697674418605,0.2441860465116279,12.0,1.0,8.0,3.0,,1.0,18.0,22.0,21.0,1.0,6.0,16.0,17.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,75.0,0.4782608695652174,0.5522388059701493,0.31343283582089554,0.043478260869565216,0.08333333333333333,0.05555555555555555,0.4,0.5,0.1,,0.1791044776119403,0.4444444444444444,0.47058823529411764,0.04477611940298507,0.26865671641791045,,0.05555555555555555,0.05555555555555555,0.4925373134328358,26.6,10.0,7.0,1.0,10.0,28.0,30.0,7.0,14.0,10.0,24.0,7.0,6.0,4.0,58.0,22.0,30.0,2.0,0.6363636363636364,0.7,1.0,0.47619047619047616,0.5,0.7096774193548387,0.6590909090909091,0.9166666666666666,0.8333333333333334,0.9090909090909091,0.6,0.5,0.3888888888888889,0.3888888888888889,1.0,0.125,0.4117647058823529,1.0,1.0,1.0,4.0,3.0,1.0,2.0,5.0,4.0,2.0,3.0,,4.0,1.0,4.0,7.0,2.0,,2.0,,1.0,,1.0,,,1.0,4.0,2.0,3.0,2.0,0.5,0.5714285714285714,0.16666666666666666,0.6875,0.3611111111111111,,0.5384615384615384,0.4,0.625,0.5454545454545454,0.5833333333333334,,1.0,0.25,0.25,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.2777777777777778,0.4,0.056338028169014086,0.08,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,0.03125,1.0,1.0,,3.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203079-203521,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Dion Waiters, Matthew Dellavedova","Jack, Miles, Irving, Waiters, Dellavedova",101127-101139-202681-203079-203521,CLE,4.0,1,,,,1.0,,,,,,360.0,,,,,,,,,-1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203079-2760,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Dion Waiters, Anderson Varejao","Jack, Miles, Irving, Waiters, Varejao",101127-101139-202681-203079-2760,CLE,27.0,2,,,,4.0,,,,,,213.33333333333331,,,,,,,,,-6.0,4.0,4.0,,,,6.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,6.75,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203092-203461,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tyler Zeller, Anthony Bennett","Jack, Miles, Irving, Zeller, Bennett",101127-101139-202681-203092-203461,CLE,41.0,1,2.0,,,3.0,,1.0,,,,105.36585365853658,10.0,,0.49415,,,21.5,,1.0,5.0,1.0,,1.0,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.25,,,,,,,,21.0,10.0,21.0,0.5,,,,,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,5.0,1.0,1.25,0.5,,,,,,,,,,,,0.5,,,,0.5,25.3,,1.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203092-2760,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Tyler Zeller, Anderson Varejao","Jack, Miles, Irving, Zeller, Varejao",101127-101139-202681-203092-2760,CLE,251.0,1,9.0,2.0,2.0,17.0,1.0,8.0,3.0,1.0,2.0,97.52988047808765,15.777777777777779,0.1,0.45426,0.5314666666666666,0.3874,9.4625,0.2222222222222222,4.0,-7.0,8.0,,3.0,2.0,4.0,11.0,,,,,3.0,,4.0,7.0,,,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,,,0.18181818181818182,,,0.5,,0.42857142857142855,0.4444444444444444,0.3333333333333333,13.625,13.444444444444445,13.625,0.3,,,4.0,,1.0,,,,2.0,1.0,2.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,4.0,0.125,0.1,0.2,0.25,0.5,,0.5,0.5,,,0.4,1.0,1.0,,0.2,,,,0.6,24.95,,,1.0,,2.0,,,1.0,,1.0,,,1.0,2.0,3.0,3.0,,1.0,1.0,,,,0.75,0.75,,,,,1.0,,,,0.25,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,0.75,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203156-203461,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Henry Sims, Anthony Bennett","Jack, Miles, Irving, Sims, Bennett",101127-101139-202681-203156-203461,CLE,258.0,3,10.0,,,19.0,3.0,3.0,,,,106.04651162790698,12.7,0.5,0.4525166666666667,,,8.299999999999999,,4.0,-2.0,9.0,,,,10.0,12.0,,,,,,,,2.0,,,3.0,3.0,4.0,,4.0,2.0,,,,,,0.8333333333333334,,,0.75,,,,,14.555555555555555,12.7,13.88888888888889,,,,,,2.0,,,,3.0,2.0,3.0,,,4.0,3.0,,,1.0,3.0,1.0,1.0,1.0,10.0,0.6666666666666666,0.8333333333333334,0.5,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.5,,,,0.5,25.233333333333334,,2.0,,2.0,,3.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.5,,0.6666666666666666,,,,,,,,,,,,3.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,0.5,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203461-2760,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Anthony Bennett, Anderson Varejao","Jack, Miles, Irving, Bennett, Varejao",101127-101139-202681-203461-2760,CLE,100.0,1,3.0,1.0,1.0,6.0,1.0,1.0,,1.0,1.0,86.39999999999999,19.666666666666668,1.0,0.3701,,0.3701,4.0,0.3333333333333333,2.0,2.0,3.0,,,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,3.0,,4.0,,2.0,,0.6666666666666666,1.0,0.5,,,1.0,1.0,,13.666666666666666,19.666666666666668,13.666666666666666,,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
101127-101139-202681-203521-2736,1610612739,"Jarrett Jack, CJ Miles, Kyrie Irving, Matthew Dellavedova, Luol Deng","Jack, Miles, Irving, Dellavedova, Deng",101127-101139-202681-203521-2736,CLE,4.0,2,1.0,1.0,,2.0,,,,,-1.0,720.0,3.0,,,,,,1.0,,,1.0,1.0,,2.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,4.0,2.0,,,0.5,,0.5,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2014,2013-14,True
