EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LostBallSteals,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGM,Corner3Assists,Travels,Charge Fouls,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedArc3,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200757-201142-203460-203500-965,1610612760,"Thabo Sefolosha, Kevin Durant, Andre Roberson, Steven Adams, Derek Fisher","Sefolosha, Durant, Roberson, Adams, Fisher",200757-201142-203460-203500-965,OKC,25.0,2,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,115.19999999999999,17.0,8.0,,8.0,,,,,,,,,,,1.0,1.0,0.62325,,,,24.1,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,1.0,0.62325,0.62325,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201142-203500-2555-965,1610612760,"Thabo Sefolosha, Kevin Durant, Steven Adams, Nick Collison, Derek Fisher","Sefolosha, Durant, Adams, Collison, Fisher",200757-201142-203500-2555-965,OKC,352.0,5,6.0,5.0,15.0,13.0,28.0,3.0,3.0,,2.0,2.0,,2.0,5.0,5.0,2.0,8.0,18.0,13.0,6.0,2.0,,3.0,3.0,2.0,1.0,6.0,3.0,,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,,8.0,1.0,11.0,2.0,,,,14.0,0.6,0.6,1.0,0.7142857142857143,0.75,0.2857142857142857,,,0.5,,1.0,1.0,1.0,1.0,114.54545454545455,10.4,15.076923076923077,9.466666666666667,14.923076923076923,0.42857142857142855,1.0,1.0,0.6666666666666666,,0.2857142857142857,1.0,1.0,0.5,,0.2857142857142857,0.7142857142857143,0.5547642857142857,0.25,0.3333333333333333,6.92,24.35,8.0,9.0,3.0,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,12.0,,,2.0,12.0,8.0,1.0,1.0,0.75,0.75,,,1.0,,,,1.0,0.25,,0.25,0.7497,0.473475,0.6666666666666666,0.5333333333333333,2.0,1.0,1.0,,,,,,1.0,,2.0,4.0,,6.0,4.0,,,,,,,2.0,,1.0,,,,,3.0,,1.0,4.0,4.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,0.5,,,,,,,1.0,,1.0,,,0.2222222222222222,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201142-2555-2570-965,1610612760,"Thabo Sefolosha, Kevin Durant, Nick Collison, Kendrick Perkins, Derek Fisher","Sefolosha, Durant, Collison, Perkins, Fisher",200757-201142-2555-2570-965,OKC,118.0,2,2.0,2.0,4.0,3.0,7.0,,,2.0,,,,,,2.0,,4.0,4.0,2.0,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,1.0,,3.0,,4.0,1.0,,,,4.0,,,,,0.5,,,,,,0.5,0.5,0.5,1.0,85.42372881355932,15.5,18.666666666666668,15.5,17.333333333333332,,,,,1.0,,,,,,,,0.41375,0.3333333333333333,0.3333333333333333,12.05,,1.0,1.0,,,,,,,,,,2.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201566-201586-202704-2555,1610612760,"Thabo Sefolosha, Russell Westbrook, Serge Ibaka, Reggie Jackson, Nick Collison","Sefolosha, Westbrook, Ibaka, Jackson, Collison",200757-201566-201586-202704-2555,OKC,51.0,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,1.0,1.0,,2.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,112.94117647058823,12.0,13.5,12.0,13.5,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.651,0.5,0.5,1.3,,2.0,2.0,,,1.0,,,,1.0,1.0,,4.0,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,0.651,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201566-201586-203087-2555,1610612760,"Thabo Sefolosha, Russell Westbrook, Serge Ibaka, Jeremy Lamb, Nick Collison","Sefolosha, Westbrook, Ibaka, Lamb, Collison",200757-201566-201586-203087-2555,OKC,34.0,1,1.0,-1.0,1.0,2.0,3.0,,,,,,,1.0,,,1.0,,3.0,4.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,3.0,,,,1.5,1.5,1.0,,,,,,,,,127.05882352941177,11.0,11.5,11.0,11.5,,,,,,,,,,,1.0,1.0,0.53265,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203087-203103,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Jeremy Lamb, Perry Jones III","Sefolosha, Ibaka, Jackson, Lamb, Jones III",200757-201586-202704-203087-203103,OKC,150.0,1,2.0,-3.0,5.0,5.0,10.0,1.0,2.0,2.0,,1.0,,,2.0,5.0,,,4.0,7.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,0.4,0.4,0.4,,0.2,,,,,0.3333333333333333,,,96.0,14.6,15.4,14.6,11.6,0.4,0.5,1.0,,0.4,0.2,,,,,,0.4,0.49562,,,6.779999999999999,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203087-203500,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Jeremy Lamb, Steven Adams","Sefolosha, Ibaka, Jackson, Lamb, Adams",200757-201586-202704-203087-203500,OKC,107.0,1,2.0,1.0,4.0,4.0,8.0,,1.0,1.0,,,,1.0,,2.0,1.0,,3.0,2.0,,1.0,,,1.0,,,3.0,1.0,,3.0,3.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,3.0,,,,0.5,0.5,0.3333333333333333,,,,,1.0,1.0,1.0,,107.66355140186916,16.5,10.25,16.5,10.25,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,0.44703333333333334,,,4.25,23.8,4.0,4.0,,,1.0,,1.0,,,2.0,1.0,3.0,,2.0,,3.0,4.0,1.0,,0.5,0.5,,1.0,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.44703333333333334,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203087-2555,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Jeremy Lamb, Nick Collison","Sefolosha, Ibaka, Jackson, Lamb, Collison",200757-201586-202704-203087-2555,OKC,503.0,4,8.0,5.0,15.0,14.0,29.0,2.0,5.0,3.0,2.0,3.0,1.0,5.0,6.0,11.0,6.0,1.0,22.0,17.0,2.0,5.0,1.0,1.0,4.0,,1.0,11.0,4.0,,5.0,10.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,,2.0,1.0,,,,18.0,0.16666666666666666,0.25,0.5454545454545454,0.6176470588235294,0.6111111111111112,0.35294117647058826,0.09090909090909091,0.3333333333333333,1.0,,0.5714285714285714,0.625,1.0,0.25,83.02186878727635,17.933333333333334,16.714285714285715,16.6,15.571428571428571,0.29411764705882354,0.4,0.4,,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.5065676470588235,0.05555555555555555,0.08333333333333333,7.445454545454546,26.116666666666664,1.0,9.0,4.0,2.0,,1.0,1.0,4.0,,,2.0,,3.0,1.0,5.0,,1.0,,,,,0.6,1.0,0.7142857142857143,0.3333333333333333,1.0,,0.4,,0.5,0.5,0.5189666666666667,0.347925,,0.06666666666666667,,1.0,,2.0,3.0,1.0,,3.0,2.0,1.0,,4.0,,,10.0,9.0,4.0,3.0,3.0,3.0,,2.0,,,,,,,,1.0,,,,1.0,0.5,,0.5,0.5,0.4,0.4,,,1.0,1.0,1.0,,1.0,,0.6666666666666666,1.0,,0.6,0.6,1.0,0.5,0.2,,,0.6,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203087-2570,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Jeremy Lamb, Kendrick Perkins","Sefolosha, Ibaka, Jackson, Lamb, Perkins",200757-201586-202704-203087-2570,OKC,298.0,1,5.0,,9.0,9.0,18.0,1.0,3.0,2.0,2.0,3.0,,2.0,4.0,8.0,2.0,,8.0,8.0,6.0,2.0,,3.0,3.0,1.0,1.0,6.0,1.0,,3.0,5.0,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,6.0,0.75,0.75,0.5,0.4,0.4,0.2,,,1.0,,1.0,1.0,,1.0,86.97986577181207,19.0,14.11111111111111,18.444444444444443,14.11111111111111,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3,0.6666666666666666,0.6666666666666666,0.5,,0.2,0.5,0.48243,,,10.2,25.4,,,2.0,1.0,,,,2.0,,,,,1.0,2.0,2.0,,,,,,,0.25,1.0,0.3333333333333333,,1.0,1.0,0.5,,,,0.5755,,,,,,,1.0,,,,,1.0,,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,0.5,,0.5,,1.0,,0.5,0.5,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203103-2555,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Perry Jones III, Nick Collison","Sefolosha, Ibaka, Jackson, Jones III, Collison",200757-201586-202704-203103-2555,OKC,77.0,1,1.0,7.0,4.0,3.0,7.0,2.0,2.0,1.0,,,,,3.0,3.0,,1.0,7.0,,4.0,,,2.0,2.0,1.0,,4.0,2.0,,3.0,3.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,7.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.1666666666666667,,,,,,1.0,1.0,1.0,1.0,130.9090909090909,7.0,16.333333333333332,7.0,16.333333333333332,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,0.6666666666666666,0.6267,0.3333333333333333,0.3333333333333333,2.1333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203103-2570,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Perry Jones III, Kendrick Perkins","Sefolosha, Ibaka, Jackson, Jones III, Perkins",200757-201586-202704-203103-2570,OKC,1166.0,2,19.0,16.0,34.0,33.0,67.0,6.0,9.0,7.0,4.0,8.0,3.0,2.0,14.0,24.0,5.0,6.0,46.0,30.0,8.0,2.0,,4.0,7.0,2.0,2.0,17.0,10.0,,15.0,19.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,,4.0,,8.0,4.0,,,,42.0,0.2857142857142857,0.3076923076923077,0.5833333333333334,0.6896551724137931,0.696969696969697,0.1724137931034483,,,0.6,,0.9090909090909091,0.75,0.8333333333333334,1.0,82.74442538593482,15.0,19.87878787878788,14.647058823529411,17.848484848484848,0.3103448275862069,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2413793103448276,0.27586206896551724,0.5,0.5,0.5,0.10344827586206896,0.06896551724137931,0.4827586206896552,0.5202758620689655,0.12121212121212122,0.14285714285714285,8.2875,24.240000000000002,,,4.0,2.0,,,,2.0,,,,,4.0,5.0,4.0,,,,,,,0.4,0.5555555555555556,0.36363636363636365,1.0,0.3333333333333333,1.0,1.0,,,,0.61155,,,,1.0,2.0,,4.0,1.0,,,4.0,2.0,,,4.0,,,20.0,9.0,2.0,1.0,3.0,,,,,1.0,,2.0,,,,,,,,0.75,0.8,,0.8,1.0,1.0,1.0,,,,,,,0.5,0.09090909090909091,0.5714285714285714,0.5714285714285714,,0.5,0.5,,1.0,,,,0.5,0.08695652173913043,3.0,3.0,,,,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-202704-203460-2570,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, Andre Roberson, Kendrick Perkins","Sefolosha, Ibaka, Jackson, Roberson, Perkins",200757-201586-202704-203460-2570,OKC,9.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203087-203103-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Jeremy Lamb, Perry Jones III, Derek Fisher","Sefolosha, Ibaka, Lamb, Jones III, Fisher",200757-201586-203087-203103-965,OKC,17.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203087-203460-203500,1610612760,"Thabo Sefolosha, Serge Ibaka, Jeremy Lamb, Andre Roberson, Steven Adams","Sefolosha, Ibaka, Lamb, Roberson, Adams",200757-201586-203087-203460-203500,OKC,48.0,1,1.0,-3.0,1.0,2.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,90.0,18.0,15.0,18.0,15.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203087-203500-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Jeremy Lamb, Steven Adams, Derek Fisher","Sefolosha, Ibaka, Lamb, Adams, Fisher",200757-201586-203087-203500-965,OKC,92.0,1,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,1.0,78.26086956521739,13.0,22.0,13.0,20.666666666666668,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.63595,,,5.7,,2.0,,,,1.0,,,,1.0,2.0,,2.0,,,,2.0,2.0,,0.5,0.5,0.5,,,,,,,,0.5,,,,0.63595,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203087-2555-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Jeremy Lamb, Nick Collison, Derek Fisher","Sefolosha, Ibaka, Lamb, Collison, Fisher",200757-201586-203087-2555-965,OKC,92.0,1,2.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,,,4.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,2.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,93.91304347826086,13.333333333333334,17.333333333333332,13.333333333333334,17.333333333333332,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.5033333333333333,,,7.1000000000000005,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,0.6071,,,,,1.0,,,,,,,1.0,,,2.0,,,4.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203087-2570-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Jeremy Lamb, Kendrick Perkins, Derek Fisher","Sefolosha, Ibaka, Lamb, Perkins, Fisher",200757-201586-203087-2570-965,OKC,144.0,1,2.0,4.0,4.0,3.0,7.0,1.0,1.0,1.0,,,,,2.0,2.0,,2.0,6.0,2.0,4.0,,,2.0,2.0,1.0,,4.0,,,,,,,1.0,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,70.0,17.75,24.333333333333332,17.75,17.0,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.37815,0.3333333333333333,0.3333333333333333,4.1,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
200757-201586-203103-2555-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Perry Jones III, Nick Collison, Derek Fisher","Sefolosha, Ibaka, Jones III, Collison, Fisher",200757-201586-203103-2555-965,OKC,73.0,1,1.0,,2.0,2.0,4.0,1.0,2.0,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.5,0.5,0.5,,,,,,,,,,78.9041095890411,15.5,21.0,15.5,19.5,1.0,0.5,0.5,,,,,,,,,1.0,0.4273,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2014,2013-14,False
200757-201934-202704-203087-965,1610612760,"Thabo Sefolosha, Hasheem Thabeet, Reggie Jackson, Jeremy Lamb, Derek Fisher","Sefolosha, Thabeet, Jackson, Lamb, Fisher",200757-201934-202704-203087-965,OKC,96.0,1,2.0,-2.0,4.0,3.0,7.0,,1.0,,,1.0,,,,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,2.0,1.0,,,,2.0,,,,,0.3333333333333333,,,,1.0,,,,,,105.0,15.25,11.666666666666666,15.25,10.333333333333334,0.5,,,,,0.5,,,,,,0.5,0.3916,0.3333333333333333,0.3333333333333333,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2014,2013-14,False
