Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGM,PenaltyArc3FGM,LostBallTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3pt And 1 Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,BlockedArc3,Defensive 3 Seconds Violations,Corner3PctBlocked,HeaveMakes,Season,year,SeasonType,StepOutOfBoundsTurnovers
48:00,89.0,90.0,23.0,8.0,11.0,179.0,11.0,16.0,2.0,5.0,3.0,3.0,13.0,23.0,13.0,40.0,,2.0,,,,,1.0,4.0,1.0,1.0,37.0,79.0,1.0,6.0,18.0,95.0,4.0,13.0,,1.0,2.0,10.0,8.0,15.0,,1.0,8.0,24.0,50.0,24.0,3.0,,4.0,1.0,3.0,1.0,4.0,25.0,1.0,26.0,1.0,,9.0,6.0,10.0,53.0,2.0,13.0,4.0,28.0,1.0,33.0,16.0,49.0,2.0,8.0,5.0,3.0,4.0,1.0,4.0,4.0,1.0,,8.0,3.0,8.0,14.0,,,,28.0,,10.0,5.0,5.0,3.0,,5.0,2.0,1.0,85.0,24.0,23.0,1.0,0.6756756756756757,0.7142857142857143,1.0,0.16666666666666666,,,0.2,0.46835443037974683,0.3076923076923077,0.5333333333333333,0.45294117647058824,0.2857142857142857,0.5,0.4846938775510204,0.3125,0.5454545454545454,0.07058823529411765,0.05063291139240506,0.125,,0.5,1.0,0.6829268292682927,0.3170731707317073,0.6666666666666666,0.5,0.6808510638297872,0.3333333333333333,0.4,0.2,0.34615384615384615,0.5,0.5,0.5714285714285714,0.7647058823529411,0.6470588235294118,0.5,1.0,0.047619047619047616,89.5,0.4,16.280898876404493,15.9,14.898876404494382,14.866666666666667,0.18823529411764706,0.6875,0.7857142857142857,0.8181818181818182,0.27058823529411763,0.5652173913043478,0.5652173913043478,0.46153846153846156,0.47058823529411764,0.325,0.34210526315789475,0.7692307692307693,0.023529411764705882,,,,0.047058823529411764,0.25,0.25,1.0,0.35714285714285715,0.4,,,,0.07142857142857142,0.1875,1.0,,,0.0625,0.25882352941176473,0.3333333333333333,0.4404976190476191,0.47045833333333337,0.4035933333333333,0.10752688172043011,0.11494252873563218,0.10526315789473684,0.25263157894736843,11.475949367088608,27.28333333333333,0.25842696629213485,2003-10-29,0020300009,MIN,,,,2.0,2.0,0.5,,,,,,,,,,0.05,,1.0,,,,,0.5,,,,,2003-04,2004,Regular Season,
48:00,86.0,88.0,16.0,42.0,11.0,174.0,16.0,30.0,6.0,8.0,3.0,6.0,7.0,23.0,6.0,16.0,1.0,2.0,,,,,3.0,14.0,2.0,2.0,29.0,69.0,4.0,16.0,9.0,79.0,6.0,8.0,,2.0,,12.0,4.0,12.0,,2.0,1.0,9.0,32.0,26.0,12.0,,6.0,,14.0,3.0,10.0,16.0,4.0,20.0,3.0,1.0,9.0,3.0,4.0,44.0,5.0,8.0,6.0,12.0,1.0,19.0,13.0,32.0,,10.0,6.0,4.0,8.0,,6.0,2.0,2.0,,10.0,2.0,9.0,20.0,,4.0,,12.0,1.0,7.0,,4.0,3.0,,4.0,2.0,,67.0,9.0,16.0,1.0,0.5517241379310345,0.6153846153846154,1.0,0.25,,,0.25,0.42028985507246375,0.75,0.3333333333333333,0.4117647058823529,0.6,0.2857142857142857,0.43820224719101125,0.6,0.32142857142857145,0.18823529411764706,0.14492753623188406,0.26666666666666666,0.08695652173913043,0.8,0.5,0.5454545454545454,0.2,0.6,0.4166666666666667,0.5625,0.25,0.21428571428571427,0.25,0.1,0.36363636363636365,1.0,0.42857142857142855,0.8,0.5,0.625,0.5,,87.0,0.5,17.174418604651162,15.943181818181818,16.488372093023255,14.943181818181818,0.35294117647058826,0.5333333333333333,0.7272727272727273,0.5625,0.27058823529411763,0.30434782608695654,0.3333333333333333,0.42857142857142855,0.18823529411764706,0.375,0.375,0.6666666666666666,0.023529411764705882,0.5,0.5,1.0,0.16470588235294117,0.21428571428571427,0.21428571428571427,1.0,0.8,0.75,,,,0.2,0.42857142857142855,0.5,,,0.14285714285714285,0.5411764705882353,0.21428571428571427,0.4567141176470588,0.4778055555555556,0.4497464285714286,0.07865168539325842,0.0958904109589041,0.1518987341772152,0.11392405063291139,8.12463768115942,25.10625,0.18604651162790697,2003-10-31,0020300021,IND,,,2.0,3.0,1.0,0.16666666666666666,,,,3.0,,,,,,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,92.0,92.0,29.0,25.0,13.0,184.0,11.0,30.0,3.0,11.0,2.0,6.0,2.0,16.0,6.0,20.0,,2.0,,,,1.0,4.0,14.0,3.0,7.0,19.0,66.0,4.0,16.0,18.0,68.0,3.0,13.0,2.0,3.0,1.0,13.0,5.0,17.0,2.0,8.0,5.0,21.0,20.0,18.0,12.0,,6.0,,14.0,4.0,7.0,10.0,4.0,14.0,4.0,,6.0,1.0,3.0,32.0,3.0,14.0,5.0,23.0,5.0,33.0,17.0,50.0,3.0,6.0,5.0,1.0,8.0,2.0,4.0,11.0,1.0,2.0,19.0,6.0,13.0,22.0,,2.0,3.0,24.0,1.0,11.0,1.0,10.0,8.0,1.0,10.0,6.0,,55.0,21.0,29.0,1.0,0.5263157894736842,0.625,1.0,0.25,0.6666666666666666,0.25,0.25,0.2878787878787879,0.23076923076923078,0.29411764705882354,0.3048780487804878,0.375,0.32,0.3602150537634409,0.40625,0.3620689655172414,0.1951219512195122,0.10606060606060606,0.2,0.0625,0.42105263157894735,1.0,0.6216216216216216,0.30434782608695654,0.7142857142857143,0.3,0.6363636363636364,0.30357142857142855,0.42105263157894735,0.21428571428571427,0.23076923076923078,0.25,0.5,0.5714285714285714,0.6428571428571429,0.6666666666666666,0.8,0.5,0.061224489795918366,92.0,0.6,16.358695652173914,14.945652173913043,15.293478260869565,14.054347826086957,0.36585365853658536,0.36666666666666664,0.4583333333333333,0.5454545454545454,0.1951219512195122,0.125,0.13333333333333333,0.5,0.24390243902439024,0.3,0.3,0.5,0.024390243902439025,,,,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,0.6875,0.2727272727272727,,,,0.1875,0.24,0.3333333333333333,0.04,,0.28,0.5609756097560976,0.2857142857142857,0.4819148148148148,0.5180730769230769,0.4571375,0.11956521739130435,0.14473684210526316,0.19117647058823528,0.3088235294117647,7.369696969696969,26.66875,0.31521739130434784,2003-11-01,0020300032,CHI,2.0,2.0,4.0,1.0,1.0,,0.6666666666666666,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,1.0,,,2003-04,2004,Regular Season,
48:00,98.0,99.0,36.0,44.0,14.0,197.0,21.0,34.0,6.0,9.0,5.0,11.0,5.0,16.0,6.0,18.0,3.0,9.0,,,2.0,5.0,5.0,10.0,,2.0,32.0,68.0,8.0,19.0,25.0,113.0,8.0,13.0,,,3.0,19.0,10.0,23.0,4.0,7.0,14.0,46.0,34.0,30.0,24.0,,12.0,,10.0,5.0,5.0,17.0,8.0,25.0,5.0,3.0,11.0,2.0,4.0,58.0,3.0,14.0,3.0,31.0,2.0,36.0,17.0,53.0,2.0,7.0,5.0,2.0,8.0,1.0,7.0,2.0,,,10.0,3.0,13.0,22.0,,3.0,,41.0,1.0,18.0,4.0,5.0,3.0,1.0,5.0,3.0,,94.0,46.0,36.0,3.0,0.53125,0.6538461538461539,1.0,0.42105263157894735,,0.5714285714285714,0.42105263157894735,0.47058823529411764,0.6153846153846154,0.43478260869565216,0.5057471264367817,0.6153846153846154,0.5333333333333333,0.5333333333333333,0.5588235294117647,0.5897435897435898,0.21839080459770116,0.07352941176470588,0.11764705882352941,0.0625,0.8,1.0,0.7045454545454546,0.3888888888888889,0.3333333333333333,0.2727272727272727,0.6415094339622641,0.3617021276595745,0.46153846153846156,0.2727272727272727,0.4166666666666667,0.4,0.16666666666666666,0.5294117647058824,0.8461538461538461,0.7857142857142857,0.2857142857142857,0.5,0.047619047619047616,98.5,0.6,14.887755102040817,14.353535353535353,14.36734693877551,13.656565656565656,0.39080459770114945,0.6176470588235294,0.7,0.5238095238095238,0.1839080459770115,0.3125,0.3333333333333333,0.4,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.11494252873563218,0.5,0.5,1.0,0.6923076923076923,0.6666666666666666,,,,,0.36666666666666664,0.45454545454545453,0.16666666666666666,0.4,0.06666666666666667,0.6091954022988506,0.5,0.5029442528735631,0.49051,0.514555,0.1782178217821782,0.21951219512195122,0.168141592920354,0.40707964601769914,6.938235294117647,24.931578947368422,0.3673469387755102,2003-11-04,0020300050,LAL,,2.0,1.0,4.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,90.0,91.0,30.0,31.0,12.0,181.0,8.0,20.0,3.0,7.0,5.0,9.0,10.0,19.0,13.0,24.0,1.0,3.0,,,,1.0,5.0,18.0,4.0,6.0,31.0,63.0,6.0,21.0,10.0,90.0,5.0,10.0,1.0,4.0,4.0,17.0,9.0,20.0,,7.0,2.0,20.0,38.0,24.0,15.0,3.0,8.0,1.0,17.0,5.0,3.0,19.0,5.0,24.0,4.0,1.0,5.0,5.0,9.0,53.0,4.0,12.0,4.0,25.0,3.0,32.0,16.0,48.0,2.0,7.0,5.0,2.0,9.0,3.0,6.0,8.0,,1.0,17.0,8.0,12.0,23.0,,4.0,3.0,15.0,,5.0,3.0,4.0,4.0,,4.0,4.0,1.0,73.0,20.0,30.0,5.0,0.6129032258064516,0.7037037037037037,0.8333333333333334,0.2857142857142857,0.25,,0.3,0.49206349206349204,0.5,0.45,0.47619047619047616,0.4642857142857143,0.3333333333333333,0.4945054945054945,0.53125,0.3448275862068966,0.25,0.047619047619047616,0.15,,0.5294117647058824,1.0,0.7352941176470589,0.375,0.5,0.3076923076923077,0.6904761904761905,0.35555555555555557,0.5,0.4444444444444444,0.18181818181818182,0.18181818181818182,1.0,0.7058823529411765,0.7777777777777778,0.75,0.3333333333333333,1.0,0.047619047619047616,90.5,1.0,15.755555555555556,16.065934065934066,14.722222222222221,15.32967032967033,0.23809523809523808,0.4,0.47058823529411764,0.625,0.2261904761904762,0.5263157894736842,0.5263157894736842,0.5,0.2857142857142857,0.5416666666666666,0.5416666666666666,0.6923076923076923,0.03571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.2777777777777778,0.2777777777777778,0.8,0.5,0.42857142857142855,,,,0.2857142857142857,0.3333333333333333,0.5555555555555556,0.037037037037037035,,0.2222222222222222,0.4880952380952381,0.29411764705882354,0.49145365853658535,0.53562,0.49621000000000004,0.056818181818181816,0.07462686567164178,0.18888888888888888,0.2222222222222222,9.755555555555556,26.538095238095234,0.3333333333333333,2003-11-05,0020300055,NYK,1.0,,3.0,1.0,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,94.0,94.0,31.0,27.0,13.0,188.0,14.0,28.0,2.0,10.0,4.0,8.0,8.0,18.0,12.0,31.0,2.0,3.0,,,,,3.0,7.0,,1.0,34.0,77.0,5.0,10.0,22.0,105.0,5.0,17.0,,,,10.0,9.0,24.0,1.0,1.0,11.0,32.0,38.0,30.0,12.0,3.0,4.0,,7.0,3.0,1.0,19.0,4.0,23.0,2.0,2.0,10.0,2.0,7.0,50.0,3.0,16.0,6.0,27.0,3.0,36.0,19.0,55.0,4.0,8.0,3.0,5.0,8.0,1.0,5.0,4.0,2.0,,12.0,3.0,12.0,25.0,,1.0,1.0,28.0,,10.0,5.0,9.0,7.0,,9.0,6.0,,95.0,32.0,31.0,3.0,0.5588235294117647,0.59375,0.8,0.5,,1.0,0.5,0.44155844155844154,0.29411764705882354,0.375,0.47701149425287354,0.29411764705882354,0.42,0.525,0.29411764705882354,0.5,0.11494252873563218,0.012987012987012988,0.03571428571428571,,0.6666666666666666,1.0,0.6585365853658537,0.37209302325581395,0.6666666666666666,0.75,0.66,0.40425531914893614,0.5714285714285714,0.2,0.3157894736842105,0.6666666666666666,1.0,0.6666666666666666,0.5454545454545454,0.7777777777777778,0.7142857142857143,0.5,0.08695652173913043,94.0,0.6666666666666666,15.042553191489361,15.595744680851064,13.957446808510639,14.925531914893616,0.3218390804597701,0.5,0.5185185185185185,0.7142857142857143,0.20689655172413793,0.4444444444444444,0.4444444444444444,0.25,0.3563218390804598,0.3870967741935484,0.3870967741935484,0.5833333333333334,0.034482758620689655,0.6666666666666666,0.6666666666666666,1.0,0.08045977011494253,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5882352941176471,0.2,,,,,0.32,0.5,,,0.04,0.4367816091954023,0.42857142857142855,0.47622209302325585,0.47867333333333334,0.462924,0.10526315789473684,0.11764705882352941,0.09523809523809523,0.3047619047619048,9.061038961038962,26.48,0.32978723404255317,2003-11-07,0020300071,DET,,1.0,3.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,89.0,88.0,5.0,26.0,8.0,177.0,12.0,22.0,2.0,3.0,,1.0,7.0,20.0,5.0,17.0,3.0,8.0,,,,,6.0,12.0,1.0,,24.0,59.0,9.0,20.0,12.0,87.0,2.0,5.0,1.0,1.0,1.0,8.0,1.0,5.0,,,,2.0,18.0,30.0,24.0,3.0,2.0,,12.0,6.0,7.0,9.0,8.0,17.0,5.0,3.0,5.0,3.0,1.0,42.0,2.0,6.0,8.0,23.0,5.0,36.0,8.0,44.0,,8.0,4.0,4.0,5.0,2.0,2.0,7.0,1.0,1.0,12.0,,8.0,21.0,,2.0,1.0,14.0,1.0,7.0,,5.0,5.0,,5.0,3.0,1.0,79.0,2.0,5.0,2.0,0.375,0.391304347826087,0.8888888888888888,0.45,1.0,,0.45,0.4067796610169492,0.4,0.2,0.47468354430379744,0.5833333333333334,0.2,0.5117647058823529,0.6666666666666666,0.2,0.25316455696202533,0.11864406779661017,0.22727272727272727,0.1,0.4166666666666667,0.8333333333333334,0.6571428571428571,0.17647058823529413,0.7272727272727273,0.2,0.6739130434782609,0.18181818181818182,0.2,0.07692307692307693,0.2727272727272727,0.2,0.2,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7,1.0,,88.5,0.6,15.707865168539326,16.84090909090909,15.191011235955056,15.568181818181818,0.27848101265822783,0.5454545454545454,0.7058823529411765,0.4166666666666667,0.25316455696202533,0.35,0.3888888888888889,0.42857142857142855,0.21518987341772153,0.29411764705882354,0.29411764705882354,0.2,0.10126582278481013,0.375,0.42857142857142855,1.0,0.1518987341772152,0.5,0.5,0.8333333333333334,0.5,0.6666666666666666,,,,0.16666666666666666,0.2,,,,,0.5316455696202531,0.5,0.4686189873417721,0.4785916666666667,0.40228,0.08235294117647059,0.1076923076923077,0.09195402298850575,0.022988505747126436,8.293220338983051,25.115000000000002,0.056179775280898875,2003-11-08,0020300080,NYK,1.0,,3.0,1.0,,,1.0,1.0,,2.0,,,,,,,1.0,,,,0.05,,,,,0.125,,2003-04,2004,Regular Season,
48:00,94.0,93.0,20.0,39.0,9.0,187.0,10.0,19.0,3.0,5.0,,2.0,12.0,26.0,7.0,19.0,3.0,4.0,,,,,7.0,11.0,,2.0,29.0,64.0,10.0,15.0,16.0,104.0,4.0,8.0,,,,8.0,3.0,7.0,1.0,2.0,10.0,19.0,30.0,28.0,30.0,,8.0,,11.0,7.0,2.0,15.0,10.0,25.0,7.0,3.0,6.0,4.0,5.0,60.0,,10.0,12.0,24.0,1.0,37.0,10.0,47.0,,7.0,4.0,3.0,4.0,3.0,3.0,8.0,,1.0,12.0,4.0,13.0,24.0,,3.0,2.0,24.0,,7.0,5.0,5.0,4.0,,5.0,2.0,1.0,96.0,19.0,20.0,1.0,0.5172413793103449,0.6,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.453125,0.5,0.42857142857142855,0.5569620253164557,0.5,0.5,0.5714285714285714,0.5,0.59375,0.189873417721519,0.03125,0.05263157894736842,0.038461538461538464,0.3333333333333333,0.5,0.5853658536585366,0.29411764705882354,0.6666666666666666,,0.6101694915254238,0.2631578947368421,0.125,0.42857142857142855,0.25,,,0.6111111111111112,0.42857142857142855,0.7777777777777778,0.6666666666666666,0.6666666666666666,,93.5,0.4,14.25531914893617,16.559139784946236,13.73404255319149,15.290322580645162,0.24050632911392406,0.5263157894736842,0.5555555555555556,0.6,0.3291139240506329,0.46153846153846156,0.48,0.3333333333333333,0.24050632911392406,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.05063291139240506,0.75,0.75,1.0,0.13924050632911392,0.6363636363636364,0.6363636363636364,1.0,0.625,0.6,,,,,0.2222222222222222,,,,0.2222222222222222,0.43037974683544306,0.6363636363636364,0.4620871794871795,0.4987,0.38618125,0.08139534883720931,0.09859154929577464,0.07692307692307693,0.18269230769230768,9.2796875,26.293333333333333,0.2127659574468085,2003-11-12,0020300108,SEA,,1.0,1.0,,1.0,,,,0.5,2.0,,,,,,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,96.0,95.0,44.0,37.0,17.0,191.0,16.0,34.0,4.0,9.0,8.0,20.0,8.0,18.0,8.0,20.0,1.0,2.0,,,,,4.0,10.0,1.0,5.0,32.0,72.0,5.0,12.0,16.0,95.0,8.0,17.0,,1.0,1.0,17.0,14.0,36.0,2.0,5.0,12.0,46.0,38.0,26.0,12.0,3.0,6.0,,10.0,4.0,8.0,19.0,4.0,23.0,3.0,1.0,12.0,2.0,5.0,50.0,3.0,18.0,4.0,27.0,3.0,34.0,22.0,56.0,5.0,6.0,5.0,1.0,9.0,4.0,6.0,14.0,,2.0,23.0,10.0,8.0,31.0,,1.0,5.0,23.0,,8.0,4.0,6.0,5.0,,6.0,4.0,,78.0,46.0,44.0,9.0,0.59375,0.6551724137931034,0.8,0.4166666666666667,,0.4,0.4166666666666667,0.4444444444444444,0.47058823529411764,0.3888888888888889,0.47023809523809523,0.4444444444444444,0.4146341463414634,0.5,0.4473684210526316,0.4791666666666667,0.14285714285714285,0.1111111111111111,0.14705882352941177,0.05555555555555555,0.391304347826087,0.75,0.84375,0.46153846153846156,0.8,0.42857142857142855,0.8378378378378378,0.45652173913043476,0.6666666666666666,0.2,0.36363636363636365,0.3333333333333333,1.0,0.7692307692307693,1.0,0.75,0.8,,0.1282051282051282,95.5,0.6666666666666666,16.84375,13.294736842105262,15.635416666666666,13.021052631578947,0.40476190476190477,0.47058823529411764,0.5517241379310345,0.75,0.21428571428571427,0.4444444444444444,0.47058823529411764,0.25,0.23809523809523808,0.4,0.4444444444444444,0.625,0.023809523809523808,0.5,0.5,1.0,0.11904761904761904,0.4,0.4,0.75,0.5,0.4444444444444444,,,,0.05555555555555555,0.4878048780487805,0.4,,,0.12195121951219512,0.5476190476190477,0.4,0.4694291666666666,0.456034375,0.4693743902439025,0.08791208791208792,0.10126582278481013,0.17894736842105263,0.4842105263157895,7.6625000000000005,25.78333333333333,0.4583333333333333,2003-11-15,0020300133,UTA,,2.0,3.0,1.0,1.0,0.25,,,0.4,3.0,,,,,,0.1,,1.0,,,,,0.5,,,,,2003-04,2004,Regular Season,
48:00,94.0,94.0,32.0,38.0,14.0,188.0,17.0,30.0,3.0,7.0,7.0,8.0,12.0,23.0,5.0,16.0,1.0,3.0,,,,,3.0,11.0,,4.0,34.0,69.0,4.0,14.0,21.0,101.0,6.0,11.0,,,6.0,18.0,13.0,22.0,1.0,4.0,5.0,34.0,38.0,30.0,9.0,3.0,10.0,,11.0,3.0,7.0,19.0,3.0,22.0,2.0,1.0,10.0,4.0,5.0,47.0,1.0,15.0,5.0,26.0,4.0,35.0,16.0,51.0,,9.0,3.0,6.0,6.0,1.0,4.0,8.0,,,14.0,6.0,15.0,27.0,,2.0,5.0,24.0,,9.0,3.0,4.0,4.0,,4.0,2.0,,83.0,34.0,32.0,5.0,0.5588235294117647,0.6551724137931034,0.75,0.2857142857142857,,0.25,0.2857142857142857,0.4927536231884058,0.5454545454545454,0.5909090909090909,0.4819277108433735,0.5454545454545454,0.5576923076923077,0.531578947368421,0.6428571428571429,0.5862068965517241,0.1686746987951807,0.10144927536231885,0.13333333333333333,0.08695652173913043,0.42857142857142855,1.0,0.6666666666666666,0.42857142857142855,0.7142857142857143,0.1,0.6739130434782609,0.35555555555555557,0.46153846153846156,0.36363636363636365,0.45454545454545453,,0.5,0.55,0.8,0.7857142857142857,0.75,0.6666666666666666,,94.0,0.5,16.351063829787233,14.287234042553191,15.680851063829786,13.861702127659575,0.3614457831325301,0.5666666666666667,0.6538461538461539,0.5882352941176471,0.27710843373493976,0.5217391304347826,0.5714285714285714,0.3333333333333333,0.1927710843373494,0.3125,0.3333333333333333,1.0,0.03614457831325301,0.3333333333333333,0.3333333333333333,1.0,0.13253012048192772,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6363636363636364,0.42857142857142855,,,,,0.3076923076923077,0.875,,,0.15384615384615385,0.5301204819277109,0.2727272727272727,0.4993879518072289,0.4940181818181818,0.5020249999999999,0.09782608695652174,0.11538461538461539,0.1782178217821782,0.33663366336633666,7.111594202898551,25.47142857142857,0.3404255319148936,2003-11-18,0020300147,ATL,,1.0,2.0,,,,,,0.25,2.0,,,,,,0.0625,,,,,,,,,1.0,,,2003-04,2004,Regular Season,
