Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallTurnovers,Travels,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3,HeaveMakes,Season,year,SeasonType,StepOutOfBoundsTurnovers
48:00,98.0,98.0,29.0,22.0,20.0,196.0,21.0,39.0,5.0,10.0,3.0,7.0,2.0,12.0,8.0,18.0,3.0,8.0,3.0,4.0,6.0,21.0,3.0,,6.0,31.0,69.0,9.0,29.0,20.0,109.0,6.0,14.0,5.0,5.0,23.0,7.0,16.0,3.0,10.0,9.0,32.0,28.0,34.0,24.0,3.0,4.0,21.0,6.0,12.0,14.0,8.0,22.0,6.0,2.0,11.0,,3.0,52.0,11.0,14.0,,9.0,21.0,1.0,31.0,25.0,56.0,1.0,8.0,6.0,2.0,6.0,1.0,3.0,5.0,,11.0,4.0,7.0,15.0,2.0,1.0,31.0,3.0,,11.0,6.0,7.0,4.0,1.0,7.0,4.0,,1.0,86.0,32.0,29.0,2.0,0.45161290322580644,0.4827586206896552,0.8888888888888888,0.3103448275862069,0.3,0.3103448275862069,0.4492753623188406,0.42857142857142855,0.4375,0.45408163265306123,0.47368421052631576,0.4423076923076923,0.48660714285714285,0.4791666666666667,0.48484848484848486,0.29591836734693877,0.17391304347826086,0.2564102564102564,0.5454545454545454,1.0,,0.5526315789473685,0.3684210526315789,0.6923076923076923,0.5789473684210527,0.5882352941176471,0.43859649122807015,0.4444444444444444,0.5,0.1,0.5714285714285714,0.6,0.5384615384615384,0.7272727272727273,0.42857142857142855,0.8888888888888888,0.022222222222222223,98.0,0.5714285714285714,15.122448979591837,14.26530612244898,13.826530612244898,13.33673469387755,0.3979591836734694,0.5384615384615384,0.7241379310344828,0.5238095238095238,0.12244897959183673,0.16666666666666666,0.18181818181818182,,0.1836734693877551,0.4444444444444444,0.47058823529411764,0.375,0.08163265306122448,0.375,0.375,0.6666666666666666,0.21428571428571427,0.2857142857142857,0.2857142857142857,1.0,0.5263157894736842,0.5,0.2,0.15789473684210525,0.2692307692307692,0.42857142857142855,0.15384615384615385,0.75,0.23076923076923078,,0.6938775510204082,0.2857142857142857,0.5211785714285714,0.5310272727272728,0.4961826923076923,0.10377358490566038,0.14285714285714285,0.21100917431192662,0.29357798165137616,6.072463768115942,25.975862068965515,0.29591836734693877,2003-10-30,0020300015,SEA,,2.0,,3.0,1.0,1.0,,0.4,,0.08333333333333333,,0.25,,,2.0,0.10526315789473684,,,,0.05555555555555555,2.0,,1.0,0.5,,2.0,,,,,,,2003-04,2004,Regular Season,
48:00,98.0,98.0,33.0,16.0,10.0,196.0,17.0,25.0,5.0,6.0,3.0,3.0,7.0,13.0,13.0,22.0,2.0,5.0,1.0,1.0,7.0,21.0,1.0,4.0,9.0,37.0,60.0,9.0,26.0,23.0,124.0,7.0,10.0,2.0,2.0,19.0,9.0,13.0,5.0,10.0,14.0,47.0,38.0,36.0,24.0,3.0,8.0,21.0,7.0,4.0,19.0,8.0,27.0,6.0,2.0,9.0,1.0,9.0,62.0,2.0,10.0,1.0,7.0,24.0,3.0,34.0,13.0,47.0,2.0,7.0,4.0,3.0,6.0,2.0,5.0,6.0,,12.0,6.0,12.0,23.0,4.0,1.0,29.0,2.0,3.0,8.0,6.0,3.0,2.0,,3.0,3.0,,1.0,105.0,47.0,33.0,4.0,0.5135135135135135,0.5757575757575758,0.8888888888888888,0.34615384615384615,0.5,0.34615384615384615,0.6166666666666667,0.7,0.6923076923076923,0.5872093023255814,0.7083333333333334,0.717391304347826,0.6173469387755102,0.7307692307692307,0.75,0.3023255813953488,0.06666666666666667,0.08,0.5,1.0,0.25,0.6153846153846154,0.43478260869565216,0.5384615384615384,0.125,0.5961538461538461,0.3076923076923077,0.25,0.8333333333333334,0.3333333333333333,0.15384615384615385,,0.5625,0.7142857142857143,0.625,0.5454545454545454,0.05714285714285714,98.0,1.0,14.561224489795919,14.826530612244898,13.306122448979592,14.142857142857142,0.29069767441860467,0.68,0.7391304347826086,0.5294117647058824,0.1511627906976744,0.5384615384615384,0.6363636363636364,0.14285714285714285,0.2558139534883721,0.5909090909090909,0.5909090909090909,0.6923076923076923,0.05813953488372093,0.4,0.4,1.0,0.2441860465116279,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.5,0.8333333333333334,,0.08333333333333333,0.13043478260869565,1.0,0.043478260869565216,1.0,0.391304347826087,0.4444444444444444,0.5930232558139535,0.3333333333333333,0.49171279069767443,0.46765454545454543,0.4586782608695652,0.08695652173913043,0.12121212121212122,0.1532258064516129,0.3790322580645161,8.243333333333334,25.97307692307692,0.336734693877551,2003-10-31,0020300025,SEA,,1.0,,1.0,1.0,,1.0,0.5,,0.15384615384615385,,0.5,,,1.0,0.08333333333333333,,,,,1.0,,1.0,1.0,,1.0,,,,,,,2003-04,2004,Regular Season,1.0
53:00,111.0,110.0,34.0,30.0,16.0,221.0,16.0,32.0,5.0,8.0,4.0,7.0,6.0,14.0,7.0,33.0,3.0,3.0,1.0,1.0,6.0,17.0,1.0,2.0,5.0,29.0,79.0,9.0,20.0,17.0,102.0,8.0,13.0,1.0,1.0,20.0,7.0,20.0,3.0,6.0,6.0,29.0,28.0,30.0,21.0,6.0,8.0,16.0,6.0,8.0,14.0,7.0,21.0,4.0,3.0,8.0,1.0,5.0,49.0,3.0,14.0,,7.0,30.0,2.0,39.0,17.0,56.0,4.0,12.0,8.0,4.0,14.0,2.0,7.0,6.0,,20.0,7.0,7.0,20.0,1.0,1.0,24.0,2.0,1.0,10.0,3.0,4.0,3.0,1.0,4.0,2.0,,,82.0,29.0,34.0,2.0,0.4827586206896552,0.56,0.7777777777777778,0.45,0.5,0.47368421052631576,0.3670886075949367,0.6153846153846154,0.35,0.4292929292929293,0.6785714285714286,0.4423076923076923,0.4590909090909091,0.6666666666666666,0.48333333333333334,0.20202020202020202,0.10126582278481013,0.15625,0.7,1.0,,0.6818181818181818,0.2916666666666667,0.875,0.3,0.7115384615384616,0.29310344827586204,0.1875,0.625,0.25,0.3,,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.8333333333333334,0.08,100.0754716981132,0.5,14.603603603603604,14.172727272727272,13.981981981981981,13.60909090909091,0.32323232323232326,0.5,0.5925925925925926,0.5,0.1414141414141414,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.3333333333333333,0.21212121212121213,0.21212121212121213,0.7142857142857143,0.030303030303030304,1.0,1.0,1.0,0.1717171717171717,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.5714285714285714,0.625,0.2,0.07142857142857142,0.2692307692307692,0.5714285714285714,0.038461538461538464,1.0,0.19230769230769232,0.4,0.5252525252525253,0.375,0.4866295918367347,0.49749090909090915,0.45331000000000005,0.09345794392523364,0.11494252873563218,0.19607843137254902,0.28431372549019607,8.951898734177215,26.49,0.3063063063063063,2003-11-07,0020300073,DEN,1.0,1.0,,7.0,,1.0,,1.0,,0.21428571428571427,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,94.0,95.0,25.0,18.0,7.0,189.0,14.0,20.0,4.0,5.0,2.0,4.0,9.0,16.0,8.0,16.0,4.0,8.0,,1.0,3.0,10.0,,,2.0,31.0,52.0,7.0,18.0,20.0,103.0,4.0,5.0,1.0,,8.0,4.0,12.0,,3.0,10.0,18.0,36.0,26.0,21.0,,6.0,10.0,3.0,2.0,18.0,7.0,25.0,3.0,4.0,6.0,7.0,5.0,57.0,1.0,6.0,,2.0,26.0,,28.0,7.0,35.0,2.0,8.0,3.0,5.0,9.0,4.0,4.0,15.0,2.0,24.0,8.0,10.0,22.0,,2.0,21.0,1.0,,9.0,2.0,6.0,5.0,1.0,6.0,4.0,,,95.0,18.0,25.0,1.0,0.5806451612903226,0.6428571428571429,1.0,0.3888888888888889,,0.3888888888888889,0.5961538461538461,0.8,0.3333333333333333,0.5928571428571429,0.6666666666666666,0.26666666666666666,0.64375,0.6666666666666666,0.45,0.2571428571428571,0.038461538461538464,0.05,0.375,,,0.5777777777777777,0.3,0.2857142857142857,0.1111111111111111,0.5384615384615384,0.2413793103448276,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.16666666666666666,,0.5384615384615384,0.5,0.7142857142857143,0.3333333333333333,0.07142857142857142,94.5,0.6666666666666666,14.957446808510639,15.51578947368421,14.659574468085106,14.705263157894738,0.2857142857142857,0.7,0.7368421052631579,0.42857142857142855,0.22857142857142856,0.5625,0.5625,0.7777777777777778,0.22857142857142856,0.5,0.5333333333333333,0.625,0.11428571428571428,0.5,0.5,1.0,0.14285714285714285,0.3,0.3,1.0,0.8333333333333334,0.8,0.25,,0.26666666666666666,0.5,0.06666666666666667,,0.13333333333333333,,0.5428571428571428,0.3,0.48725857142857143,0.5644166666666667,0.4451,0.11538461538461539,0.15,0.07766990291262135,0.17475728155339806,7.9788461538461535,24.700000000000003,0.26595744680851063,2003-11-11,0020300102,ATL,,,,5.0,2.0,1.0,3.0,,,,,,,,1.0,0.16666666666666666,,,,0.0625,,,,,,,,,,,,,2003-04,2004,Regular Season,
48:00,97.0,95.0,44.0,31.0,14.0,192.0,21.0,37.0,4.0,12.0,13.0,18.0,8.0,21.0,6.0,17.0,1.0,4.0,,1.0,2.0,12.0,1.0,1.0,7.0,35.0,75.0,3.0,16.0,19.0,98.0,4.0,13.0,2.0,2.0,10.0,22.0,30.0,1.0,8.0,12.0,59.0,42.0,28.0,6.0,3.0,6.0,12.0,2.0,4.0,21.0,2.0,23.0,1.0,1.0,12.0,4.0,5.0,48.0,6.0,12.0,2.0,8.0,23.0,2.0,33.0,20.0,53.0,5.0,3.0,,3.0,6.0,2.0,5.0,8.0,,14.0,5.0,9.0,24.0,3.0,2.0,25.0,3.0,,9.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,,88.0,59.0,44.0,5.0,0.6,0.65625,0.6666666666666666,0.1875,0.125,0.1875,0.4666666666666667,0.3076923076923077,0.7333333333333333,0.4340659340659341,0.26666666666666666,0.618421052631579,0.4803921568627451,0.29411764705882354,0.6413043478260869,0.17582417582417584,0.05333333333333334,0.10810810810810811,0.42857142857142855,1.0,0.5,0.7931034482758621,0.3076923076923077,0.7272727272727273,0.46153846153846156,0.775,0.34615384615384615,0.3125,0.46153846153846156,0.1,0.5,0.3333333333333333,1.0,0.875,0.7222222222222222,0.7777777777777778,0.10416666666666667,96.0,1.0,14.969072164948454,15.031578947368422,14.412371134020619,14.705263157894738,0.4065934065934066,0.5675675675675675,0.6363636363636364,0.5714285714285714,0.23076923076923078,0.38095238095238093,0.38095238095238093,0.5,0.18681318681318682,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.04395604395604396,0.25,0.25,1.0,0.13186813186813187,0.16666666666666666,0.16666666666666666,0.5,0.8,0.3333333333333333,0.25,0.06666666666666667,0.47368421052631576,0.7222222222222222,0.02631578947368421,,0.18421052631578946,0.14285714285714285,0.5824175824175825,0.16666666666666666,0.48357087912087915,0.5713230769230769,0.48959868421052627,0.09278350515463918,0.1111111111111111,0.10204081632653061,0.6020408163265306,6.5440000000000005,24.8875,0.4536082474226804,2003-11-14,0020300125,GSW,,,,1.0,1.0,2.0,,,,,,0.5,,,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,2003-04,2004,Regular Season,1.0
48:00,91.0,92.0,23.0,37.0,10.0,183.0,16.0,24.0,3.0,5.0,6.0,9.0,6.0,22.0,8.0,22.0,,1.0,,,4.0,9.0,,2.0,2.0,30.0,68.0,4.0,10.0,20.0,92.0,3.0,9.0,,2.0,8.0,9.0,19.0,2.0,2.0,6.0,30.0,24.0,36.0,3.0,9.0,4.0,9.0,4.0,4.0,12.0,1.0,13.0,1.0,,7.0,3.0,2.0,27.0,2.0,9.0,,8.0,25.0,3.0,36.0,11.0,47.0,3.0,5.0,3.0,2.0,6.0,1.0,5.0,8.0,,14.0,3.0,8.0,26.0,1.0,3.0,26.0,2.0,2.0,10.0,3.0,7.0,3.0,3.0,7.0,5.0,,,84.0,30.0,23.0,5.0,0.4,0.42857142857142855,0.25,0.4,1.0,0.4,0.4411764705882353,0.3333333333333333,0.47368421052631576,0.46153846153846156,0.3333333333333333,0.5714285714285714,0.5168539325842697,0.4,0.625,0.1282051282051282,0.058823529411764705,0.041666666666666664,0.42857142857142855,1.0,,0.7575757575757576,0.24324324324324326,0.5333333333333333,0.3333333333333333,0.6875,0.2558139534883721,0.625,0.13333333333333333,0.14285714285714285,0.4,,0.5454545454545454,0.875,0.8333333333333334,0.5384615384615384,0.07692307692307693,91.5,0.7142857142857143,15.417582417582418,16.054347826086957,14.703296703296703,15.141304347826088,0.3076923076923077,0.6666666666666666,0.6956521739130435,0.4375,0.28205128205128205,0.2727272727272727,0.3157894736842105,0.5,0.28205128205128205,0.36363636363636365,0.36363636363636365,0.25,0.01282051282051282,,,,0.11538461538461539,0.4444444444444444,0.4444444444444444,0.25,0.5555555555555556,0.6,,,0.42857142857142855,0.6666666666666666,,,0.09523809523809523,1.0,0.4358974358974359,0.4444444444444444,0.46809551282051287,0.46221428571428574,0.46813571428571427,0.11627906976744186,0.13157894736842105,0.08695652173913043,0.32608695652173914,8.572058823529412,26.07,0.25274725274725274,2003-11-15,0020300135,ORL,,,,1.0,2.0,1.0,1.0,,,0.13636363636363635,,0.5,,,,,,,,,,,,,,1.0,,,,,,,2003-04,2004,Regular Season,1.0
48:00,98.0,98.0,30.0,30.0,11.0,196.0,23.0,36.0,8.0,9.0,4.0,6.0,7.0,19.0,6.0,16.0,2.0,5.0,,2.0,1.0,5.0,,,1.0,36.0,71.0,3.0,10.0,22.0,103.0,8.0,10.0,,2.0,18.0,8.0,14.0,,3.0,11.0,27.0,30.0,42.0,9.0,,14.0,5.0,1.0,5.0,15.0,3.0,18.0,1.0,2.0,7.0,2.0,6.0,39.0,,12.0,1.0,4.0,34.0,,38.0,13.0,51.0,2.0,8.0,4.0,4.0,7.0,2.0,5.0,8.0,,15.0,8.0,13.0,24.0,1.0,3.0,35.0,3.0,,12.0,7.0,9.0,8.0,1.0,10.0,5.0,,,85.0,27.0,30.0,3.0,0.4166666666666667,0.5172413793103449,1.0,0.3,,0.3,0.5070422535211268,0.8,0.5714285714285714,0.5,0.8,0.47058823529411764,0.5309278350515464,0.8181818181818182,0.54,0.12345679012345678,0.07042253521126761,0.1111111111111111,0.4666666666666667,,0.2,0.5964912280701754,0.35294117647058826,0.5714285714285714,,0.59375,0.2926829268292683,0.5,0.3333333333333333,0.2,,,0.5909090909090909,0.6470588235294118,0.5555555555555556,0.6,0.05555555555555555,98.0,0.5,14.693877551020408,14.693877551020408,14.306122448979592,13.612244897959183,0.4444444444444444,0.6388888888888888,0.71875,0.30434782608695654,0.2345679012345679,0.3684210526315789,0.3888888888888889,0.2857142857142857,0.19753086419753085,0.375,0.375,1.0,0.06172839506172839,0.4,0.4,1.0,0.06172839506172839,0.2,0.2,1.0,0.9,0.8888888888888888,0.125,,0.35294117647058826,0.6666666666666666,0.11764705882352941,,0.058823529411764705,,0.5679012345679012,0.2,0.5190320987654321,0.61585,0.511935294117647,0.13333333333333333,0.15,0.17475728155339806,0.2621359223300971,7.0,24.14,0.30612244897959184,2003-11-18,0020300144,CLE,,,,2.0,1.0,2.0,,,,0.05263157894736842,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,2003-04,2004,Regular Season,
48:00,88.0,87.0,29.0,28.0,11.0,175.0,17.0,29.0,5.0,8.0,4.0,10.0,8.0,19.0,6.0,19.0,,2.0,,,2.0,9.0,,1.0,4.0,31.0,67.0,2.0,11.0,23.0,91.0,6.0,12.0,1.0,1.0,13.0,8.0,24.0,1.0,4.0,6.0,25.0,38.0,24.0,6.0,,10.0,9.0,2.0,3.0,19.0,2.0,21.0,2.0,,10.0,3.0,6.0,44.0,3.0,11.0,,10.0,24.0,3.0,37.0,14.0,51.0,1.0,5.0,3.0,2.0,7.0,1.0,6.0,6.0,1.0,13.0,5.0,14.0,25.0,1.0,1.0,26.0,3.0,1.0,13.0,1.0,2.0,,2.0,3.0,1.0,,,78.0,25.0,29.0,2.0,0.6129032258064516,0.7307692307692307,1.0,0.18181818181818182,0.25,0.18181818181818182,0.4626865671641791,0.5,0.3333333333333333,0.4358974358974359,0.46153846153846156,0.3392857142857143,0.5056179775280899,0.5,0.3870967741935484,0.14102564102564102,0.04477611940298507,0.06896551724137931,0.5384615384615384,1.0,,0.6857142857142857,0.3142857142857143,0.9090909090909091,0.3333333333333333,0.7391304347826086,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.3076923076923077,0.14285714285714285,1.0,0.875,0.7142857142857143,0.5384615384615384,0.875,0.023809523809523808,87.5,0.3333333333333333,16.34090909090909,16.57471264367816,15.761363636363637,15.459770114942529,0.3717948717948718,0.5862068965517241,0.6296296296296297,0.5882352941176471,0.24358974358974358,0.42105263157894735,0.4444444444444444,0.375,0.24358974358974358,0.3157894736842105,0.3157894736842105,1.0,0.02564102564102564,,,,0.11538461538461539,0.2222222222222222,0.2222222222222222,1.0,0.6153846153846154,0.625,,,0.35714285714285715,0.4,,,0.14285714285714285,0.25,0.5128205128205128,0.2222222222222222,0.4594948717948718,0.4666545454545455,0.4319982142857143,0.14772727272727273,0.16883116883116883,0.14285714285714285,0.27472527472527475,8.808955223880597,25.363636363636363,0.32954545454545453,2003-11-19,0020300155,IND,,,,1.0,1.0,1.0,,,,0.05263157894736842,,1.0,,,1.0,0.07692307692307693,,,,,,,,,,,,,1.0,1.0,,,2003-04,2004,Regular Season,
48:00,86.0,86.0,13.0,14.0,7.0,172.0,14.0,16.0,2.0,2.0,1.0,1.0,5.0,12.0,19.0,39.0,1.0,4.0,,1.0,4.0,11.0,,2.0,3.0,38.0,67.0,5.0,15.0,12.0,103.0,3.0,5.0,,2.0,8.0,3.0,4.0,2.0,4.0,6.0,18.0,50.0,26.0,15.0,,2.0,10.0,4.0,2.0,25.0,5.0,30.0,4.0,1.0,10.0,3.0,12.0,65.0,3.0,4.0,,7.0,21.0,2.0,30.0,7.0,37.0,3.0,10.0,4.0,6.0,4.0,,3.0,3.0,1.0,7.0,2.0,10.0,17.0,1.0,1.0,13.0,3.0,,6.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,,95.0,18.0,13.0,,0.6578947368421053,0.6756756756756757,1.0,0.3333333333333333,0.5,0.35714285714285715,0.5671641791044776,0.6,0.75,0.5548780487804879,0.6,0.75,0.5919540229885057,0.6666666666666666,0.8181818181818182,0.18292682926829268,0.029850746268656716,0.0625,0.5714285714285714,1.0,,0.65625,0.14285714285714285,0.7777777777777778,0.375,0.6829268292682927,0.19444444444444445,0.5,0.14285714285714285,0.10526315789473684,0.5,,0.4,1.0,0.5555555555555556,0.875,0.08823529411764706,86.0,0.5,16.627906976744185,16.86046511627907,15.709302325581396,16.232558139534884,0.1951219512195122,0.875,0.9333333333333333,0.7142857142857143,0.14634146341463414,0.4166666666666667,0.45454545454545453,0.6,0.47560975609756095,0.48717948717948717,0.48717948717948717,0.631578947368421,0.04878048780487805,0.25,0.25,1.0,0.13414634146341464,0.36363636363636365,0.36363636363636365,1.0,0.4,1.0,0.5,,0.125,1.0,0.125,,0.375,0.6666666666666666,0.3780487804878049,0.4,0.4700777777777778,0.44766666666666666,0.5147375,0.07058823529411765,0.08571428571428572,0.07766990291262135,0.17475728155339806,12.182089552238807,25.993333333333332,0.1511627906976744,2003-11-22,0020300179,MIN,,,,1.0,,1.0,1.0,,,0.08333333333333333,,,,,,,,,1.0,,,,,,,1.0,,,,,,,2003-04,2004,Regular Season,
48:00,90.0,89.0,41.0,39.0,14.0,179.0,15.0,23.0,3.0,5.0,4.0,8.0,4.0,11.0,10.0,22.0,2.0,6.0,1.0,2.0,7.0,15.0,2.0,3.0,7.0,29.0,56.0,9.0,21.0,20.0,105.0,5.0,10.0,2.0,5.0,15.0,9.0,23.0,4.0,9.0,12.0,42.0,34.0,24.0,27.0,,4.0,14.0,7.0,1.0,17.0,9.0,26.0,7.0,2.0,11.0,3.0,3.0,61.0,5.0,11.0,,3.0,30.0,5.0,38.0,16.0,54.0,,5.0,3.0,2.0,6.0,3.0,4.0,11.0,,17.0,8.0,16.0,33.0,3.0,5.0,29.0,5.0,2.0,10.0,6.0,6.0,4.0,2.0,6.0,1.0,,1.0,90.0,42.0,41.0,4.0,0.5862068965517241,0.6296296296296297,1.0,0.42857142857142855,0.4444444444444444,0.45,0.5178571428571429,0.5,0.391304347826087,0.551948051948052,0.4166666666666667,0.46875,0.5909090909090909,0.4666666666666667,0.5256410256410257,0.2727272727272727,0.017857142857142856,,0.35294117647058826,1.0,,0.6521739130434783,0.4074074074074074,0.42857142857142855,0.45454545454545453,0.6226415094339622,0.42105263157894735,0.625,0.42857142857142855,0.25,0.2857142857142857,0.75,0.5714285714285714,0.6363636363636364,0.7142857142857143,0.42857142857142855,,89.5,0.16666666666666666,15.955555555555556,16.224719101123597,14.377777777777778,14.9438202247191,0.2987012987012987,0.6521739130434783,0.6521739130434783,0.7333333333333333,0.14285714285714285,0.36363636363636365,0.36363636363636365,0.75,0.2857142857142857,0.45454545454545453,0.47619047619047616,0.3,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,0.19480519480519481,0.4666666666666667,0.4666666666666667,1.0,0.4166666666666667,0.6,,0.16666666666666666,0.25,0.5,0.0625,0.5,0.21875,0.42857142857142855,0.5714285714285714,0.5,0.49126447368421056,0.45329444444444444,0.4728612903225806,0.12195121951219512,0.16393442622950818,0.14285714285714285,0.4,9.353571428571428,26.990476190476187,0.45555555555555555,2003-11-24,0020300191,HOU,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.045454545454545456,,,,,,,,,,,,,2003-04,2004,Regular Season,
