EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFtPoints,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,BadPassSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,LongMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShootingFouls,ShortMidRangeFGM,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,DefLongMidRangeReboundPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,ShortMidRangePctBlocked,Arc3PctAssisted,PtsPutbacks,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,SelfORebPct,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,LongMidRangeAssists,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,3SecondViolations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101159-101213-2067-2469-2592,1610612756,"Dijon Thompson, Sharrod Ford, Eddie House, Pat Burke, James Jones","Thompson, Ford, House, Burke, Jones",101159-101213-2067-2469-2592,PHX,127.0,1,2.0,5.0,5.0,5.0,1.0,10.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,1.0,0.4,0.5,0.5,0.5,113.38582677165354,12.4,13.0,11.4,12.4,1.0,0.3333333333333333,0.3333333333333333,0.3652333333333333,0.3543,0.3652333333333333,0.4,0.4,0.5,1.0,20.566666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-101213-2067-2469-754,1610612756,"Dijon Thompson, Sharrod Ford, Eddie House, Pat Burke, Jim Jackson","Thompson, Ford, House, Burke, Jackson",101159-101213-2067-2469-754,PHX,154.0,1,3.0,6.0,6.0,5.0,2.0,12.0,1.0,1.0,1.0,4.0,7.0,9.0,5.0,,1.0,3.0,1.0,3.0,6.0,8.0,2.0,,1.0,4.0,,,7.0,8.0,2.0,6.0,8.0,5.0,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.5625,0.5,0.6666666666666666,,0.5,,112.2077922077922,12.0,13.666666666666666,12.0,13.5,0.25,1.0,1.0,0.53415,0.6027,0.5344666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8888888888888888,5.325,0.8333333333333334,4.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-101213-2067-2592-754,1610612756,"Dijon Thompson, Sharrod Ford, Eddie House, James Jones, Jim Jackson","Thompson, Ford, House, Jones, Jackson",101159-101213-2067-2592-754,PHX,40.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,72.0,15.0,25.0,15.0,14.0,,,,,,,,,,,,1.0,-2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-101213-2469-2592-754,1610612756,"Dijon Thompson, Sharrod Ford, Pat Burke, James Jones, Jim Jackson","Thompson, Ford, Burke, Jones, Jackson",101159-101213-2469-2592-754,PHX,300.0,1,5.0,9.0,9.0,5.0,3.0,18.0,2.0,4.0,5.0,8.0,1.0,11.0,12.0,3.0,3.0,7.0,3.0,4.0,1.0,7.0,8.0,,,3.0,1.0,,5.0,2.0,1.0,4.0,7.0,5.0,0.625,1.0,0.75,0.45454545454545453,1.0,0.6,0.4583333333333333,1.1666666666666667,0.7,,,,86.4,20.555555555555557,12.777777777777779,17.0,12.777777777777779,0.36363636363636365,0.5,0.6666666666666666,0.5442863636363636,0.6148,0.6387400000000001,0.09090909090909091,0.125,0.6363636363636364,0.6363636363636364,9.2875,0.5555555555555556,-1.0,4.0,3.0,3.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.25,0.25,,0.3333333333333333,0.5,,,0.36363636363636365,1.0,0.6,0.6363636363636364,,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2727272727272727,0.25,0.6666666666666666,0.5,0.5,1.0,0.75,1.0,0.3333333333333333,0.09090909090909091,0.18181818181818182,1.0,0.3333333333333333,0.6666666666666666,0.2,24.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-101213-2564-2592-754,1610612756,"Dijon Thompson, Sharrod Ford, Boris Diaw, James Jones, Jim Jackson","Thompson, Ford, Diaw, Jones, Jackson",101159-101213-2564-2592-754,PHX,161.0,1,3.0,6.0,7.0,6.0,1.0,13.0,,,2.0,5.0,5.0,12.0,2.0,,2.0,1.0,2.0,5.0,5.0,12.0,4.0,1.0,2.0,5.0,2.0,,5.0,8.0,3.0,11.0,12.0,6.0,0.4,,0.4,0.5833333333333334,,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,116.27329192546584,12.5,12.285714285714286,9.5,11.857142857142858,,,,0.589925,0.53945,0.589925,0.5,0.42857142857142855,0.08333333333333333,1.0,1.8399999999999999,1.0,10.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,,,,1.0,,,1.0,1.0,0.4,0.5,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,7.0,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,,,,0.16666666666666666,,,,,,0.5,1.0,,,0.16666666666666666,,,0.5,,26.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-1890-2067-754-959,1610612756,"Dijon Thompson, Shawn Marion, Eddie House, Jim Jackson, Steve Nash","Thompson, Marion, House, Jackson, Nash",101159-1890-2067-754-959,PHX,11.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,261.8181818181818,4.0,7.0,4.0,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-1952-2469-2564-2592,1610612756,"Dijon Thompson, Raja Bell, Pat Burke, Boris Diaw, James Jones","Thompson, Bell, Burke, Diaw, Jones",101159-1952-2469-2564-2592,PHX,81.0,1,1.0,4.0,3.0,1.0,1.0,7.0,,1.0,2.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.5,1.0,,0.5,1.0,,0.625,1.5,,,,,124.44444444444444,11.75,11.333333333333334,11.25,11.333333333333334,0.25,,,0.559375,0.7013,,0.25,0.25,0.6,,6.3,0.25,1.0,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,0.5,0.5,,,0.5,1.0,,0.5,3.0,2.0,1.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,0.5,0.5,,,,1.0,,,1.0,1.0,0.5,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-1952-2564-2592-703,1610612756,"Dijon Thompson, Raja Bell, Boris Diaw, James Jones, Kurt Thomas","Thompson, Bell, Diaw, Jones, Thomas",101159-1952-2564-2592-703,PHX,59.0,1,1.0,2.0,2.0,,,4.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,97.6271186440678,18.0,11.5,18.0,11.5,,,,0.3602,,,,,,,10.3,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-2067-2401-2469-2571,1610612756,"Dijon Thompson, Eddie House, Nikoloz Tskitishvili, Pat Burke, Leandro Barbosa","Thompson, House, Tskitishvili, Burke, Barbosa",101159-2067-2401-2469-2571,PHX,167.0,1,3.0,7.0,8.0,7.0,,15.0,,1.0,4.0,5.0,,8.0,5.0,,,,4.0,5.0,,8.0,2.0,1.0,6.0,6.0,,,,,,8.0,8.0,7.0,0.8,,0.8,0.5714285714285714,,0.5714285714285714,0.5714285714285714,,0.5714285714285714,1.0,0.8333333333333334,1.0,129.34131736526948,7.857142857142857,14.0,7.857142857142857,13.375,0.14285714285714285,,,0.5254214285714286,,0.5254214285714286,,,,1.0,5.86,1.0,3.0,3.0,,3.0,,,,4.0,,,,,2.0,,,,,,,0.8,,,,,0.42857142857142855,,0.42857142857142855,0.7142857142857143,2.0,3.0,,3.0,,,2.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,6.0,,,,,,,,0.75,0.75,0.2857142857142857,,,,,,1.0,1.0,1.0,,0.2857142857142857,,,1.0,,26.0,1.0,,,2.0,,,,,,,,,,,,,,0.14285714285714285,,,0.2857142857142857,,,,2.0,1.0,,,,,1.0,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
101159-2067-2469-2564-2571,1610612756,"Dijon Thompson, Eddie House, Pat Burke, Boris Diaw, Leandro Barbosa","Thompson, House, Burke, Diaw, Barbosa",101159-2067-2469-2564-2571,PHX,97.0,1,2.0,3.0,3.0,,,6.0,,1.0,1.0,2.0,,2.0,4.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,89.0721649484536,18.0,14.333333333333334,18.0,14.333333333333334,0.3333333333333333,,,0.4873,,,,,,,8.45,,-2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,0.3333333333333333,,,0.6666666666666666,,1.0,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,1.0,1.0,1.0,,0.3333333333333333,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
