EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg2Pct,EfgPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChancePointsPct,PenaltyAtRimFGA,Fg2aBlocked,OffTwoPtRebounds,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockedAtRim,DefCorner3ReboundPct,Travels,Loose Ball Fouls,SecondChanceAtRimFGA,FTDefRebounds,LostBallSteals,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceAtRimFrequency,AtRimAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,Corner3Frequency,SelfOReb,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PtsUnassisted3s,Corner3Assists,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,DefensiveGoaltends,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,HeaveAttempts,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,team_id,year,season,team_vs
1499-1883-2052-2599-2857,1610612753,"Tony Battie, Steve Francis, DeShawn Stevenson, Brandon Hunter, Andre Barrett","Battie, Francis, Stevenson, Hunter, Barrett",1499-1883-2052-2599-2857,ORL,319.0,4,5.0,11.0,13.0,11.0,5.0,24.0,8.0,15.0,4.0,4.0,9.0,9.0,2.0,15.0,9.0,5.0,0.625,1.125,108.33855799373042,9.461538461538462,17.818181818181817,9.384615384615385,16.636363636363637,0.6,0.38461538461538464,1.0,2.0,1.0,3.0,,1.0,2.0,6.0,,5.0,3.0,9.0,10.0,,,2.0,3.0,1.0,,1.0,1.0,0.3333333333333333,0.4375,,0.75,0.8333333333333334,0.8,0.5,1.0,0.8,1.0,0.25,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.125,,,0.5,0.51508125,7.3999999999999995,,,2.0,1.0,,0.25,,,0.723425,23.0,1.0,1.0,,,,1.0,1.0,4.0,2.0,3.0,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.25,,1.0,0.2,,1.0,,,1.0,,,2.0,,,,,0.5,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,1.0,3.0,1.0,1.0,0.3,0.375,2.0,0.25,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,3.0,,1.0,,,1.0,,1.0,0.5,1.0,0.5,,,,,,1.0,,1.0,,,,,,1.0,0.5,0.5,1.0,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2052-2730-2749,1610612753,"Tony Battie, Steve Francis, DeShawn Stevenson, Dwight Howard, Jameer Nelson","Battie, Francis, Stevenson, Howard, Nelson",1499-1883-2052-2730-2749,ORL,6319.0,9,105.0,-15.0,214.0,215.0,44.0,429.0,33.0,217.0,232.0,10.0,39.0,56.0,4.0,198.0,39.0,44.0,0.5592783505154639,0.4875,97.76230416205097,14.700934579439252,14.758139534883721,14.27570093457944,14.325581395348838,0.17972350230414746,0.205607476635514,39.0,55.0,10.0,28.0,22.0,55.0,71.0,138.0,66.0,12.0,45.0,63.0,84.0,22.0,16.0,43.0,56.0,11.0,3.0,11.0,7.0,0.5144927536231884,0.5411764705882353,0.5116279069767442,0.7894736842105263,0.7058823529411765,0.7702702702702703,0.8333333333333334,0.9583333333333334,0.7142857142857143,0.6363636363636364,0.3235294117647059,0.7090909090909091,0.7647058823529411,0.16470588235294117,0.35714285714285715,0.4,0.3235294117647059,0.4,0.4074074074074074,0.5117647058823529,0.49413,9.214492753623187,25.0,5.0,32.0,7.0,25.0,0.18823529411764706,0.14705882352941177,0.14705882352941177,0.4893426470588236,25.040625,52.0,20.0,8.0,14.0,19.0,13.0,27.0,76.0,38.0,52.0,2.0,12.0,118.0,3.0,21.0,28.0,16.0,0.5352112676056338,0.5588235294117647,0.5714285714285714,0.48148148148148145,0.5714285714285714,0.4264705882352941,0.5277777777777778,0.17647058823529413,0.23809523809523808,0.2,0.2,0.5454545454545454,0.08755760368663594,13.0,8.0,17.0,28.0,0.057971014492753624,0.07272727272727272,0.2537313432835821,0.3125,0.38235294117647056,0.48263636363636364,5.0,21.0,8.0,7.0,0.6666666666666666,1.0,,9.0,6.0,12.0,10.0,1.0,0.6428571428571429,24.0,2.0,6.0,3.0,26.0,0.4666666666666667,0.6153846153846154,0.1368421052631579,0.16455696202531644,7.0,0.041176470588235294,2.0,0.2222222222222222,0.24242424242424243,0.02666666666666667,6.0,9.0,6.0,1.0,,,0.07692307692307693,0.6666666666666666,0.6923076923076923,10.0,,14.0,3.0,1.0,42.0,10.0,14.0,10.0,7.0,6.0,1.0,1.0,0.4375,0.14285714285714285,0.4375,0.4,0.4166666666666667,1.0,,0.4,4.0,,4.0,,2.0,,1.0,0.10714285714285714,,0.5714285714285714,0.6666666666666666,1.0,,,1.0,2.0,0.058823529411764705,0.5,0.01818181818181818,,,2.0,,,,,,,,,,,,,3.0,,0.3333333333333333,2.0,0.0625,0.04,,0.14285714285714285,,1610612753,2005,2004-05,False
1499-1883-2052-2730-278,1610612753,"Tony Battie, Steve Francis, DeShawn Stevenson, Dwight Howard, Stacey Augmon","Battie, Francis, Stevenson, Howard, Augmon",1499-1883-2052-2730-278,ORL,1810.0,4,30.0,-16.0,56.0,57.0,5.0,113.0,11.0,49.0,65.0,2.0,8.0,13.0,1.0,41.0,8.0,5.0,0.4375,0.8,89.90055248618785,17.660714285714285,14.403508771929825,16.982142857142858,13.736842105263158,0.16326530612244897,0.08928571428571429,7.0,13.0,2.0,12.0,10.0,22.0,19.0,47.0,14.0,3.0,14.0,18.0,26.0,7.0,5.0,8.0,6.0,5.0,,5.0,3.0,0.40425531914893614,0.38,0.875,0.6666666666666666,0.6,0.6538461538461539,0.5714285714285714,0.7777777777777778,1.0,0.6,0.26,0.5384615384615384,0.5833333333333334,0.24,0.16666666666666666,0.18181818181818182,0.44,0.45454545454545453,0.45454545454545453,0.32,0.45890300000000006,10.36808510638298,3.0,,3.0,,3.0,0.06,0.06,,0.396375,25.633333333333336,5.0,7.0,3.0,6.0,8.0,3.0,4.0,24.0,12.0,12.0,1.0,7.0,24.0,1.0,8.0,3.0,3.0,0.631578947368421,0.6666666666666666,0.5,0.75,0.5,0.75,0.5714285714285714,0.3333333333333333,0.25806451612903225,0.3333333333333333,0.5,0.7,0.16326530612244897,1.0,2.0,7.0,5.0,0.0425531914893617,0.07692307692307693,0.25,,0.25,0.5071,,1.0,,4.0,0.3333333333333333,,,3.0,1.0,,,1.0,0.5,4.0,,2.0,1.0,6.0,0.6,0.5714285714285714,0.10909090909090909,0.11538461538461539,,,,0.3,0.3333333333333333,,2.0,1.0,2.0,,,,,0.6666666666666666,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2052-2730-2857,1610612753,"Tony Battie, Steve Francis, DeShawn Stevenson, Dwight Howard, Andre Barrett","Battie, Francis, Stevenson, Howard, Barrett",1499-1883-2052-2730-2857,ORL,259.0,4,4.0,2.0,10.0,10.0,4.0,20.0,8.0,11.0,9.0,2.0,5.0,8.0,,11.0,5.0,4.0,0.6111111111111112,0.8333333333333334,111.1969111969112,15.5,10.4,13.6,10.3,0.45454545454545453,0.4,,,,1.0,,3.0,,4.0,,,2.0,3.0,4.0,1.0,,2.0,2.0,,,,,,0.3,0.5,0.6666666666666666,,0.6666666666666666,,1.0,,,,,,0.2,,,0.6,,,0.2,0.38605,15.875,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5,0.395625,25.0,2.0,1.0,,,,,1.0,,,1.0,,,3.0,,1.0,1.0,,,,,,,0.75,,,0.25,,,,,,,1.0,2.0,,,0.25,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,4.0,0.5,,0.4444444444444444,0.5,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2052-2749-278,1610612753,"Tony Battie, Steve Francis, DeShawn Stevenson, Jameer Nelson, Stacey Augmon","Battie, Francis, Stevenson, Nelson, Augmon",1499-1883-2052-2749-278,ORL,88.0,1,1.0,-4.0,2.0,3.0,,5.0,,,4.0,,,,,,,,,,81.81818181818183,17.5,17.666666666666668,14.0,17.666666666666668,,,,1.0,,1.0,,1.0,,3.0,,1.0,,1.0,2.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.4657,9.066666666666666,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.4257,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-255-2749,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Grant Hill, Jameer Nelson","Battie, Francis, Kasun, Hill, Nelson",1499-1883-2435-255-2749,ORL,267.0,2,4.0,-1.0,9.0,8.0,,17.0,2.0,8.0,9.0,,,2.0,,6.0,,,0.5714285714285714,,91.68539325842696,16.0,15.375,16.0,14.875,,,,,1.0,2.0,2.0,4.0,3.0,6.0,4.0,,4.0,4.0,5.0,1.0,1.0,3.0,2.0,,,,,0.5,0.5,0.3333333333333333,0.8,,0.8,1.0,0.75,,,,,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,,0.38703333333333334,15.166666666666666,,,,,,,,,,,8.0,1.0,,,2.0,,,2.0,1.0,1.0,,1.0,2.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.3333333333333333,,,0.5,0.25,,,1.0,1.0,,,0.3333333333333333,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-255-278,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Grant Hill, Stacey Augmon","Battie, Francis, Kasun, Hill, Augmon",1499-1883-2435-255-278,ORL,136.0,1,2.0,-1.0,5.0,4.0,,9.0,1.0,5.0,6.0,,,2.0,,5.0,,,0.625,,95.29411764705883,13.0,17.75,13.0,17.75,,,1.0,1.0,1.0,2.0,,,2.0,3.0,,,,,,1.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,,,,0.3333333333333333,0.5484,7.133333333333333,,,,,,,,,,,4.0,,,,,,,4.0,2.0,2.0,1.0,,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-255-2857,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Grant Hill, Andre Barrett","Battie, Francis, Kasun, Hill, Barrett",1499-1883-2435-255-2857,ORL,93.0,1,2.0,-2.0,2.0,3.0,2.0,5.0,,2.0,4.0,,2.0,,,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,77.41935483870968,17.0,19.666666666666668,17.0,19.666666666666668,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,0.5,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.48815,9.35,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48815,38.1,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-2749-278,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Jameer Nelson, Stacey Augmon","Battie, Francis, Kasun, Nelson, Augmon",1499-1883-2435-2749-278,ORL,191.0,1,3.0,-1.0,4.0,5.0,,9.0,,6.0,7.0,,,1.0,,2.0,,,0.42857142857142855,,67.85340314136126,29.0,15.0,26.25,14.4,,,1.0,3.0,,1.0,2.0,3.0,3.0,7.0,4.0,,1.0,1.0,4.0,,,1.0,,,,,,0.42857142857142855,0.42857142857142855,,1.0,,0.5,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4414142857142857,10.542857142857143,,,,,,,,,,,,1.0,2.0,3.0,4.0,,,2.0,1.0,1.0,,1.0,2.0,,3.0,,,0.3333333333333333,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.75,,,0.5,0.6666666666666666,,,3.0,,,,0.75,1.0,,0.5162,,1.0,,,,1.0,,2.0,,,,,0.6666666666666666,,,,,1.0,,,0.14285714285714285,0.14285714285714285,,,1.0,1.0,,0.25,1.0,,2.0,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-2749-2891,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Jameer Nelson, Mark Jones","Battie, Francis, Kasun, Nelson, Jones",1499-1883-2435-2749-2891,ORL,281.0,2,5.0,,7.0,7.0,,14.0,,10.0,10.0,,,,,5.0,,,0.5555555555555556,,71.74377224199287,18.857142857142858,21.285714285714285,17.714285714285715,19.428571428571427,,,2.0,2.0,,,,4.0,2.0,6.0,2.0,1.0,1.0,2.0,4.0,,,,1.0,,,,,0.3333333333333333,0.5555555555555556,,0.5,1.0,0.6666666666666666,,,1.0,,0.2222222222222222,1.0,1.0,,,,0.4444444444444444,,,0.5555555555555556,0.4977333333333333,11.666666666666666,1.0,,3.0,,1.0,0.3333333333333333,0.1111111111111111,,,23.633333333333336,,2.0,1.0,1.0,5.0,,,2.0,1.0,3.0,,,8.0,1.0,2.0,,,0.5,1.0,1.0,,1.25,,1.25,1.0,0.4,,,,0.5,,,1.0,1.0,,,0.25,,,0.5559,,,,,,,,1.0,,,,,0.5,1.0,,,,,1.0,0.5,,,2.0,0.2222222222222222,,,0.25,,1.0,,2.0,,,,,1.0,,1.0,,2.0,,,6.0,1.0,2.0,1.0,,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-2435-2857-2891,1610612753,"Tony Battie, Steve Francis, Mario Kasun, Andre Barrett, Mark Jones","Battie, Francis, Kasun, Barrett, Jones",1499-1883-2435-2857-2891,ORL,69.0,1,1.0,4.0,3.0,2.0,,5.0,2.0,4.0,,,,2.0,,4.0,,,0.6666666666666666,,104.34782608695653,12.333333333333334,16.0,12.333333333333334,16.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,,1.0,1.0,,,1.0,0.5,1.0,1.0,,,,0.5,,,0.5,0.5291,8.1,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-255-2599-2857,1610612753,"Tony Battie, Steve Francis, Grant Hill, Brandon Hunter, Andre Barrett","Battie, Francis, Hill, Hunter, Barrett",1499-1883-255-2599-2857,ORL,119.0,1,2.0,3.0,5.0,6.0,4.0,11.0,2.0,7.0,4.0,,5.0,2.0,,4.0,5.0,4.0,0.7,0.625,133.10924369747897,11.2,10.5,9.2,10.333333333333334,0.7142857142857143,0.8,1.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,4.0,5.0,,,1.0,2.0,,,,,0.3333333333333333,0.625,,1.0,1.0,1.0,,1.0,1.0,,0.25,1.0,1.0,0.25,,,0.25,,,0.5,0.5292125,6.433333333333334,,,1.0,1.0,,0.25,,,0.5292125,23.5,6.0,1.0,,,3.0,1.0,3.0,2.0,1.0,2.0,,,5.0,,1.0,,,1.0,1.0,,0.3333333333333333,1.5,0.625,1.5,,0.5,,,,0.42857142857142855,1.0,,1.0,2.0,,,0.5,,0.25,0.64665,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,0.2,0.25,1.0,0.25,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,0.25,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-255-2730-2749,1610612753,"Tony Battie, Steve Francis, Grant Hill, Dwight Howard, Jameer Nelson","Battie, Francis, Hill, Howard, Nelson",1499-1883-255-2730-2749,ORL,1792.0,15,30.0,-19.0,59.0,60.0,24.0,119.0,17.0,45.0,64.0,7.0,25.0,25.0,4.0,43.0,25.0,24.0,0.4166666666666667,0.5952380952380952,95.625,14.983050847457626,15.133333333333333,13.779661016949152,14.533333333333333,0.5555555555555556,0.4067796610169492,6.0,12.0,3.0,6.0,5.0,20.0,14.0,38.0,16.0,4.0,15.0,23.0,30.0,5.0,2.0,11.0,12.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.3333333333333333,0.45454545454545453,0.6521739130434783,0.8,0.6785714285714286,0.6666666666666666,0.6923076923076923,0.75,1.0,0.2857142857142857,0.5,0.75,0.14285714285714285,0.5,0.6,0.47619047619047616,0.25,0.25,0.38095238095238093,0.46249166666666663,10.678947368421053,3.0,,4.0,,3.0,0.09523809523809523,0.07142857142857142,,0.47575,25.275,25.0,7.0,1.0,5.0,2.0,9.0,16.0,12.0,6.0,6.0,1.0,2.0,12.0,,7.0,6.0,4.0,0.42857142857142855,0.42857142857142855,0.2,0.5625,0.16666666666666666,0.5625,0.14285714285714285,,0.21428571428571427,,0.3333333333333333,0.4,0.044444444444444446,7.0,5.0,6.0,3.0,0.13157894736842105,0.3333333333333333,0.25,0.3333333333333333,0.4375,0.4236416666666667,1.0,6.0,5.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,0.16666666666666666,3.0,,3.0,1.0,9.0,0.5,0.5,0.18,0.1956521739130435,1.0,0.023809523809523808,,0.3333333333333333,0.2,,,5.0,,1.0,,,0.25,,0.7142857142857143,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-255-2730-278,1610612753,"Tony Battie, Steve Francis, Grant Hill, Dwight Howard, Stacey Augmon","Battie, Francis, Hill, Howard, Augmon",1499-1883-255-2730-278,ORL,1026.0,5,17.0,-27.0,32.0,34.0,,66.0,3.0,25.0,52.0,,,3.0,,23.0,,,0.5,,92.63157894736841,16.03125,15.088235294117647,15.59375,13.911764705882353,,,4.0,7.0,5.0,10.0,2.0,7.0,11.0,24.0,14.0,1.0,6.0,7.0,9.0,4.0,3.0,9.0,10.0,,,,,0.4583333333333333,0.4583333333333333,0.4444444444444444,0.42857142857142855,0.5,0.4375,0.75,0.3333333333333333,0.5,,0.2916666666666667,0.5714285714285714,0.8,0.4166666666666667,0.5,0.5,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.2916666666666667,0.45045,9.558333333333334,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,8.0,4.0,4.0,1.0,1.0,8.0,,2.0,2.0,1.0,0.36363636363636365,0.36363636363636365,1.0,,1.0,,1.0,,0.15384615384615385,,0.2,0.5,0.08,,2.0,2.0,5.0,0.08333333333333333,0.2857142857142857,0.15384615384615385,,,0.4196,1.0,5.0,,,,,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,0.25,0.5,0.08,0.08,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
1499-1883-255-2730-2891,1610612753,"Tony Battie, Steve Francis, Grant Hill, Dwight Howard, Mark Jones","Battie, Francis, Hill, Howard, Jones",1499-1883-255-2730-2891,ORL,53.0,1,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,,2.0,,1.0,,,0.16666666666666666,,81.50943396226415,14.5,24.0,13.5,24.0,,,,1.0,,,,1.0,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,0.5,,,,,,0.5,,,0.5,0.4433,9.35,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,0.5353,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2005,2004-05,False
