EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,SelfOReb,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,HeaveAttempts,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,DefensiveGoaltends,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1496-1717-1891-2572-2605,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Marquis Daniels","Van Horn, Nowitzki, Terry, Howard, Daniels",1496-1717-1891-2572-2605,DAL,1721.0,11,29.0,17.0,58.0,58.0,27.0,13.0,9.0,116.0,15.0,17.0,1.0,2.0,7.0,7.0,5.0,13.0,4.0,9.0,2.0,7.0,1.0,1.0,24.0,39.0,2.0,7.0,26.0,80.0,63.0,3.0,7.0,4.0,10.0,11.0,17.0,1.0,1.0,16.0,41.0,22.0,26.0,6.0,2.0,7.0,2.0,2.0,11.0,2.0,13.0,2.0,9.0,1.0,1.0,28.0,4.0,5.0,1.0,4.0,12.0,1.0,17.0,10.0,27.0,8.0,7.0,1.0,2.0,2.0,5.0,1.0,1.0,7.0,1.0,3.0,8.0,16.0,1.0,2.0,34.0,3.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,70.0,41.0,27.0,2.0,0.4583333333333333,0.4782608695652174,1.0,0.2857142857142857,1.0,0.2857142857142857,0.6153846153846154,0.42857142857142855,0.6470588235294118,0.5869565217391305,0.42857142857142855,0.6944444444444444,0.6475409836065574,0.5,0.7592592592592593,0.15217391304347827,0.05128205128205128,0.058823529411764705,0.07692307692307693,0.2857142857142857,0.5,0.25,0.8,0.3333333333333333,0.6666666666666666,0.8,0.7619047619047619,0.45,0.375,0.4,0.8,0.6666666666666666,1.0,0.75,0.6,1.0,97.05984892504358,1.0,13.5,16.17241379310345,12.89655172413793,15.758620689655173,0.3695652173913043,0.8823529411764706,0.9375,0.6,0.2826086956521739,0.38461538461538464,0.4166666666666667,0.2,0.1956521739130435,0.4444444444444444,0.4444444444444444,0.25,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.5,0.3888888888888889,1.0,0.05555555555555555,1.0,0.5217391304347826,0.2857142857142857,0.5076739130434783,0.44993999999999995,0.4846027777777777,0.2711864406779661,0.3076923076923077,0.125,0.5125,7.292307692307692,24.62857142857143,0.46551724137931033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2572-673,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Alan Henderson","Van Horn, Nowitzki, Terry, Howard, Henderson",1496-1717-1891-2572-673,DAL,331.0,2,6.0,-6.0,12.0,12.0,12.0,7.0,2.0,24.0,1.0,4.0,,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,9.0,1.0,3.0,2.0,11.0,17.0,,2.0,2.0,2.0,3.0,9.0,1.0,3.0,2.0,11.0,4.0,2.0,,,2.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,1.0,,1.0,4.0,,5.0,3.0,8.0,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,,2.0,,,,1.0,3.0,3.0,3.0,1.0,9.0,11.0,12.0,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.375,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.25,0.1111111111111111,,0.5,0.5,,,0.6666666666666666,0.16666666666666666,1.0,1.0,0.7142857142857143,0.375,,,1.0,0.5,1.0,,1.0,,104.41087613293051,0.3333333333333333,11.75,15.833333333333334,11.416666666666666,15.166666666666666,0.3333333333333333,0.25,0.25,,0.16666666666666666,0.5,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,,0.5,,0.3333333333333333,0.25,0.16666666666666666,0.5,0.5833333333333334,0.5,0.4983458333333333,0.4774,0.4983458333333333,,,0.18181818181818182,1.0,7.966666666666667,23.96666666666667,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2572-711,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Van Horn, Nowitzki, Terry, Howard, Stackhouse",1496-1717-1891-2572-711,DAL,274.0,4,5.0,7.0,10.0,9.0,10.0,7.0,,19.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,,1.0,4.0,5.0,,1.0,8.0,16.0,9.0,,,,,4.0,5.0,,1.0,8.0,16.0,,8.0,,,,,,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,,,2.0,,,8.0,,,,4.0,,,,,16.0,16.0,10.0,1.0,,,,,,,0.8,,0.8,0.6666666666666666,,0.6666666666666666,0.8,,0.8,0.16666666666666666,,,,,,,0.75,,1.0,,0.8,,,,,1.0,1.0,,1.0,,99.85401459854015,,12.5,16.555555555555557,12.5,15.555555555555555,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,,,0.16666666666666666,1.0,0.16666666666666666,,0.3333333333333333,,0.38834,,0.38834,,,,1.0,10.24,61.1,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2572-714,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Michael Finley","Van Horn, Nowitzki, Terry, Howard, Finley",1496-1717-1891-2572-714,DAL,4180.0,16,70.0,25.0,140.0,135.0,67.0,57.0,18.0,275.0,27.0,43.0,10.0,11.0,15.0,23.0,8.0,19.0,11.0,25.0,9.0,26.0,6.0,13.0,46.0,87.0,11.0,35.0,49.0,174.0,149.0,12.0,14.0,5.0,32.0,24.0,44.0,7.0,16.0,27.0,96.0,32.0,60.0,27.0,18.0,26.0,9.0,5.0,16.0,9.0,25.0,7.0,10.0,3.0,3.0,59.0,6.0,12.0,,9.0,25.0,6.0,40.0,18.0,58.0,13.0,10.0,3.0,7.0,4.0,5.0,1.0,,12.0,1.0,5.0,24.0,42.0,,1.0,57.0,6.0,1.0,25.0,6.0,7.0,3.0,7.0,5.0,142.0,96.0,67.0,6.0,0.34782608695652173,0.43243243243243246,0.8181818181818182,0.3142857142857143,0.4375,0.3142857142857143,0.5287356321839081,0.8571428571428571,0.5454545454545454,0.5122950819672131,0.84375,0.575,0.5884353741496599,0.8888888888888888,0.6418918918918919,0.28688524590163933,0.05747126436781609,0.09302325581395349,0.05263157894736842,0.5833333333333334,0.8571428571428571,,0.6097560975609756,0.2926829268292683,0.6,0.25,0.6071428571428571,0.27692307692307694,0.36363636363636365,0.2857142857142857,0.23529411764705882,0.3888888888888889,0.75,0.8181818181818182,0.45454545454545453,1.0,94.73684210526315,0.7142857142857143,15.121428571428572,15.281481481481482,14.321428571428571,14.592592592592593,0.3524590163934426,0.627906976744186,0.6923076923076923,0.37037037037037035,0.1557377049180328,0.42105263157894735,0.4444444444444444,0.375,0.20491803278688525,0.44,0.44,0.2727272727272727,0.21311475409836064,0.34615384615384615,0.34615384615384615,0.7777777777777778,0.6875,0.9090909090909091,0.38333333333333336,0.6521739130434783,0.21666666666666667,0.46153846153846156,0.639344262295082,0.34615384615384615,0.495202868852459,0.49693750000000003,0.49874833333333335,0.1773049645390071,0.2358490566037736,0.1839080459770115,0.5517241379310345,7.519540229885058,24.560000000000002,0.4785714285714286,9.0,3.0,6.0,3.0,0.25,0.2857142857142857,0.05,0.07377049180327869,0.05,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.5,0.2222222222222222,0.2222222222222222,1.0,0.2,0.125,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2572-956,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Josh Howard, Erick Dampier","Van Horn, Nowitzki, Terry, Howard, Dampier",1496-1717-1891-2572-956,DAL,63.0,1,1.0,,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,91.42857142857143,,13.0,18.5,13.0,18.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3551,,0.3551,,,,,13.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2605-2734,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Marquis Daniels, Devin Harris","Van Horn, Nowitzki, Terry, Daniels, Harris",1496-1717-1891-2605-2734,DAL,24.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2605-353,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Marquis Daniels, Darrell Armstrong","Van Horn, Nowitzki, Terry, Daniels, Armstrong",1496-1717-1891-2605-353,DAL,248.0,1,4.0,5.0,9.0,9.0,9.0,9.0,,18.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,2.0,3.0,1.0,2.0,4.0,11.0,6.0,,,,,2.0,3.0,1.0,2.0,4.0,11.0,2.0,2.0,3.0,,1.0,,,1.0,1.0,2.0,,,1.0,,5.0,,,,1.0,2.0,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,,2.0,,1.0,4.0,,,,2.0,,,,,11.0,11.0,9.0,,0.5,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.7,,0.7,0.7857142857142857,,0.7857142857142857,0.4,,,,0.5,,,1.0,,0.5,,0.75,,,,,,1.0,1.0,0.5,,104.51612903225805,,12.666666666666666,14.88888888888889,12.666666666666666,14.222222222222221,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,,,,,0.2,,,,,,0.2,1.0,0.2,,0.6,,0.48927,,0.48927,,,,1.0,4.2,24.85,1.0,1.0,1.0,,,,,,0.2,0.2,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2605-673,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Marquis Daniels, Alan Henderson","Van Horn, Nowitzki, Terry, Daniels, Henderson",1496-1717-1891-2605-673,DAL,1217.0,7,20.0,19.0,36.0,37.0,6.0,5.0,6.0,73.0,3.0,6.0,,1.0,1.0,2.0,5.0,12.0,4.0,7.0,5.0,7.0,1.0,1.0,12.0,25.0,5.0,8.0,15.0,54.0,35.0,1.0,4.0,2.0,7.0,1.0,4.0,1.0,1.0,4.0,9.0,8.0,16.0,12.0,2.0,7.0,5.0,1.0,4.0,4.0,8.0,4.0,1.0,1.0,2.0,20.0,1.0,6.0,,4.0,11.0,1.0,16.0,7.0,23.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,3.0,5.0,,,16.0,,,6.0,2.0,1.0,,1.0,,47.0,9.0,6.0,,0.3333333333333333,0.36363636363636365,0.8,0.625,1.0,0.625,0.48,0.25,0.25,0.5909090909090909,0.4166666666666667,0.5,0.6585365853658537,0.5,0.6428571428571429,0.24242424242424243,0.04,0.16666666666666666,,0.5,1.0,,0.8461538461538461,0.46153846153846156,0.8,0.3333333333333333,0.8333333333333334,0.4375,0.42857142857142855,,0.5,,0.8333333333333334,0.8571428571428571,1.0,0.6666666666666666,86.37633525061626,,16.75,16.594594594594593,15.5,15.783783783783784,0.18181818181818182,0.5,0.6,0.3333333333333333,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.2,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.5,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.8,0.16666666666666666,,0.4,0.5,0.2,1.0,0.42424242424242425,0.7142857142857143,0.4678742424242424,0.45448000000000005,0.49894,0.15384615384615385,0.1935483870967742,0.12962962962962962,0.16666666666666666,8.767999999999999,24.575,0.16666666666666666,1.0,,3.0,1.0,1.0,,0.06666666666666667,0.030303030303030304,,,,,1.0,2.0,1.0,2.0,,,,,1.0,0.5,,,,,0.3333333333333333,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2605-711,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Marquis Daniels, Jerry Stackhouse","Van Horn, Nowitzki, Terry, Daniels, Stackhouse",1496-1717-1891-2605-711,DAL,314.0,3,5.0,-8.0,8.0,9.0,4.0,5.0,1.0,17.0,,1.0,,,,,,2.0,,3.0,,1.0,,,,6.0,,1.0,4.0,4.0,12.0,,1.0,,,,4.0,,,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,2.0,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,6.0,,,3.0,,1.0,1.0,1.0,,4.0,2.0,4.0,,,,,,,,,,,,,,0.2,,0.16666666666666666,0.14285714285714285,,,,1.0,,,,,0.6666666666666666,1.0,0.5,0.14285714285714285,,,1.0,,,,0.6666666666666666,,77.96178343949045,,19.625,17.444444444444443,19.25,15.444444444444445,0.14285714285714285,,,,0.2857142857142857,,,,0.42857142857142855,,,,0.14285714285714285,,,,,,,,,,0.2857142857142857,,0.4488857142857143,,0.391525,0.3,0.3333333333333333,,0.5,11.316666666666668,24.7,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
1496-1717-1891-2605-714,1610612742,"Keith Van Horn, Dirk Nowitzki, Jason Terry, Marquis Daniels, Michael Finley","Van Horn, Nowitzki, Terry, Daniels, Finley",1496-1717-1891-2605-714,DAL,1520.0,9,25.0,5.0,44.0,44.0,16.0,13.0,4.0,88.0,6.0,8.0,,,4.0,4.0,4.0,11.0,6.0,16.0,1.0,4.0,1.0,2.0,16.0,35.0,3.0,7.0,8.0,49.0,44.0,1.0,2.0,,5.0,7.0,13.0,1.0,2.0,4.0,21.0,16.0,16.0,9.0,2.0,4.0,1.0,2.0,8.0,3.0,11.0,1.0,3.0,2.0,3.0,25.0,,4.0,,3.0,12.0,2.0,17.0,4.0,21.0,4.0,4.0,,2.0,1.0,2.0,,,4.0,1.0,2.0,5.0,14.0,,1.0,11.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,44.0,21.0,16.0,2.0,0.5,0.5333333333333333,1.0,0.42857142857142855,0.5,0.42857142857142855,0.45714285714285713,0.5,0.5384615384615384,0.4880952380952381,0.8333333333333334,0.5666666666666667,0.5217391304347826,0.8333333333333334,0.6176470588235294,0.16666666666666666,0.05714285714285714,0.125,0.09090909090909091,0.5,1.0,,0.8,0.2222222222222222,1.0,,0.8333333333333334,0.18181818181818182,0.2857142857142857,0.1111111111111111,,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,83.36842105263159,,16.681818181818183,17.863636363636363,16.272727272727273,17.613636363636363,0.19047619047619047,0.75,0.8571428571428571,0.5,0.2619047619047619,0.36363636363636365,0.4,0.5,0.38095238095238093,0.375,0.375,0.5,0.09523809523809523,0.25,0.25,1.0,,,0.26666666666666666,1.0,0.13333333333333333,0.5,0.35714285714285715,0.25,0.46831707317073173,0.49866666666666665,0.4869178571428571,0.1111111111111111,0.13157894736842105,0.10204081632653061,0.42857142857142855,10.477142857142857,26.571428571428573,0.36363636363636365,3.0,,,2.0,0.5,,0.1,0.07142857142857142,,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,1610612742,2005,2004-05,False
