EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,Rebounds,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyDefPoss,OffTwoPtRebounds,FTDefRebounds,ShootingFouls,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SecondChanceShotQualityAvg,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,BlockedShortMidRange,RecoveredBlocks,LiveBallTurnoverPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3FGM,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,Clear Path Fouls,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyTurnovers,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Travels,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,DefensiveGoaltends,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1607-1709-1887-708-84,1610612750,"Troy Hudson, Michael Olowokandi, Wally Szczerbiak, Kevin Garnett, Latrell Sprewell","Hudson, Olowokandi, Szczerbiak, Garnett, Sprewell",1607-1709-1887-708-84,MIN,6055.0,24,101.0,10.0,187.0,191.0,378.0,33.0,57.0,14.0,32.0,20.0,57.0,67.0,146.0,212.0,202.0,86.0,48.0,5.0,43.0,57.0,20.0,16.0,128.0,12.0,7.0,48.0,185.0,0.6417910447761194,0.6935483870967742,0.4589041095890411,0.5027624309392266,0.5357142857142857,0.03424657534246575,,89.89595375722543,16.53475935828877,15.513089005235603,15.443850267379679,14.968586387434556,0.3149171270718232,0.5789473684210527,0.6346153846153846,0.6060606060606061,0.17679558011049723,0.4375,0.4375,0.3149171270718232,0.3508771929824561,0.3508771929824561,0.8,0.5082872928176796,0.4922110497237569,9.166438356164383,49.0,25.0,12.0,9.0,7.0,35.0,25.0,17.0,32.0,14.0,62.0,7.0,7.0,34.0,104.0,39.0,3.0,4.0,2.0,,4.0,62.0,49.0,0.53125,0.5652173913043478,0.5961538461538461,0.19337016574585636,0.3888888888888889,0.35051546391752575,0.3333333333333333,0.5,0.049723756906077346,0.2608695652173913,0.15217391304347827,0.4702771739130435,0.29245283018867924,24.77714285714286,0.2620320855614973,4.0,10.0,26.0,12.0,27.0,10.0,26.0,55.0,70.0,,0.48,0.46551724137931033,0.46551724137931033,0.7534246575342466,0.7816091954022989,0.4166666666666667,0.7297297297297297,0.143646408839779,0.3448275862068966,0.4,0.12735849056603774,79.0,27.0,2.0,22.0,1.0,0.34177215189873417,0.3333333333333333,0.6666666666666666,0.45943333333333336,11.0,14.0,3.0,25.0,2.0,3.0,0.44,0.8333333333333334,0.75,3.0,16.0,30.0,,10.0,42.0,14.0,3.0,13.0,5.0,3.0,8.0,1.0,2.0,6.0,20.0,1.0,0.875,0.45714285714285713,0.45714285714285713,0.08771929824561403,0.9285714285714286,0.3333333333333333,0.35135135135135137,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.10256410256410256,0.125,8.0,13.0,3.0,4.0,13.0,11.0,,0.6666666666666666,0.5,0.5,0.8461538461538461,0.10344827586206896,0.6666666666666666,0.5,5.0,1.0,7.0,0.07608695652173914,0.034482758620689655,6.0,3.0,8.0,3.0,4.0,7.0,6.0,0.42857142857142855,0.15217391304347827,0.5714285714285714,2.0,,0.2857142857142857,,,,,,,,,1.0,,,0.25,,,,1.0,0.3333333333333333,1.0,,,,,,1.0,,,1610612750,2005,2004-05,True
1607-1709-2058-2239-697,1610612750,"Troy Hudson, Michael Olowokandi, Mark Madsen, Trenton Hassell, Fred Hoiberg","Hudson, Olowokandi, Madsen, Hassell, Hoiberg",1607-1709-2058-2239-697,MIN,347.0,3,6.0,3.0,10.0,10.0,20.0,2.0,3.0,,2.0,3.0,7.0,5.0,12.0,11.0,8.0,6.0,4.0,,3.0,3.0,,3.0,6.0,1.0,,1.0,9.0,0.6,0.75,0.4166666666666667,0.4166666666666667,0.4583333333333333,,,82.9971181556196,15.4,19.3,13.6,18.7,0.25,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,0.25,0.4572583333333333,13.416666666666666,,3.0,,,,,2.0,,,,,,,4.0,9.0,1.0,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,1.0,2.0,,1.0,2.0,2.0,,2.0,5.0,,0.5,0.5,0.5,0.6666666666666666,0.8333333333333334,,1.0,,1.0,0.5,0.18181818181818182,,4.0,,,,0.5714285714285714,0.5,,0.5564,,2.0,,2.0,,,,0.5,,,,1.0,,,,,,3.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.5,1.0,,,,,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1709-2058-697-84,1610612750,"Troy Hudson, Michael Olowokandi, Mark Madsen, Fred Hoiberg, Latrell Sprewell","Hudson, Olowokandi, Madsen, Hoiberg, Sprewell",1607-1709-2058-697-84,MIN,69.0,1,1.0,2.0,3.0,2.0,5.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,,104.34782608695653,9.0,21.0,9.0,21.0,0.5,,,,,,,0.5,1.0,1.0,1.0,0.5,0.45515,9.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1709-2204-2239-697,1610612750,"Troy Hudson, Michael Olowokandi, Eddie Griffin, Trenton Hassell, Fred Hoiberg","Hudson, Olowokandi, Griffin, Hassell, Hoiberg",1607-1709-2204-2239-697,MIN,1593.0,14,27.0,21.0,53.0,53.0,106.0,8.0,13.0,4.0,10.0,5.0,13.0,17.0,36.0,54.0,33.0,14.0,20.0,5.0,7.0,9.0,4.0,2.0,20.0,10.0,4.0,5.0,50.0,0.4117647058823529,0.4375,0.4722222222222222,0.5,0.5625,0.1388888888888889,0.2,95.81920903954801,13.169811320754716,16.88679245283019,12.547169811320755,16.32075471698113,0.3023255813953488,0.6153846153846154,0.8,0.5,0.23255813953488372,0.4,0.5,0.3023255813953488,0.38461538461538464,0.38461538461538464,0.4,0.46511627906976744,0.49685697674418605,8.48611111111111,3.0,3.0,2.0,3.0,1.0,7.0,5.0,1.0,2.0,1.0,2.0,1.0,,6.0,27.0,12.0,,1.0,,,1.0,2.0,3.0,0.5,0.3333333333333333,0.3333333333333333,0.16279069767441862,,0.2608695652173913,,0.25,0.06976744186046512,0.6666666666666666,0.3333333333333333,0.5252833333333333,0.037037037037037035,24.157142857142855,0.05660377358490566,1.0,2.0,4.0,2.0,4.0,2.0,4.0,14.0,21.0,,0.4,0.4,0.4,0.875,0.8,,1.0,0.09302325581395349,0.4,0.5,0.07407407407407407,11.0,6.0,1.0,1.0,1.0,0.3157894736842105,0.16666666666666666,1.0,0.45782,4.0,6.0,2.0,10.0,1.0,,0.4,0.8181818181818182,,1.0,3.0,11.0,,,6.0,2.0,1.0,6.0,6.0,2.0,2.0,,1.0,2.0,7.0,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.23076923076923078,0.6666666666666666,0.4,0.375,0.625,0.3333333333333333,0.3333333333333333,1.0,,0.14583333333333334,0.17073170731707318,1.0,2.0,,,2.0,1.0,,1.0,0.5,0.5,0.5,,0.5,0.5,,,1.0,0.05555555555555555,,3.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1709-2204-2239-84,1610612750,"Troy Hudson, Michael Olowokandi, Eddie Griffin, Trenton Hassell, Latrell Sprewell","Hudson, Olowokandi, Griffin, Hassell, Sprewell",1607-1709-2204-2239-84,MIN,906.0,5,15.0,-8.0,28.0,26.0,54.0,5.0,8.0,,4.0,5.0,8.0,10.0,20.0,27.0,35.0,14.0,6.0,1.0,7.0,8.0,2.0,5.0,17.0,1.0,,5.0,23.0,0.7,0.7777777777777778,0.5,0.46,0.48214285714285715,0.05,0.25,85.82781456953643,15.571428571428571,18.076923076923077,14.714285714285714,17.076923076923077,0.32,0.625,0.625,0.4,0.16,,,0.32,0.625,0.625,1.0,0.52,0.48525399999999996,9.415000000000001,4.0,4.0,,1.0,,5.0,4.0,,3.0,,1.0,,3.0,5.0,14.0,6.0,,2.0,1.0,,2.0,1.0,4.0,,,0.125,0.2,0.75,0.38461538461538464,1.0,,0.04,,,0.2765666666666667,0.037037037037037035,25.639999999999997,0.14285714285714285,2.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,9.0,,0.5,0.5,0.5,0.45454545454545453,0.5625,0.6666666666666666,0.6666666666666666,0.16,0.75,0.6666666666666666,0.14814814814814814,4.0,2.0,,,,0.2222222222222222,0.25,0.2,0.2747,2.0,3.0,,5.0,1.0,1.0,0.4,0.6666666666666666,0.5,,1.0,4.0,,1.0,3.0,1.0,,4.0,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,0.2,0.2,,0.8,,0.5,0.75,,,,,0.07407407407407407,0.09090909090909091,,1.0,,,1.0,1.0,,1.0,0.25,0.25,1.0,,,0.25,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612750,2005,2004-05,True
1607-1709-2204-697-84,1610612750,"Troy Hudson, Michael Olowokandi, Eddie Griffin, Fred Hoiberg, Latrell Sprewell","Hudson, Olowokandi, Griffin, Hoiberg, Sprewell",1607-1709-2204-697-84,MIN,285.0,2,5.0,-2.0,8.0,8.0,16.0,1.0,2.0,,,2.0,6.0,3.0,8.0,9.0,11.0,4.0,2.0,,2.0,3.0,,2.0,7.0,,,2.0,7.0,0.6666666666666666,0.6666666666666666,0.375,0.5,0.5,,,80.84210526315789,18.625,17.0,18.0,17.0,0.2222222222222222,0.5,0.5,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4555777777777778,13.5875,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,9.0,,,1.0,3.0,,,,,,,9.0,5.0,0.6,0.75,0.75,0.1111111111111111,,0.2,,,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.4597833333333334,1.0,22.7,0.625,1.0,1.0,,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.2222222222222222,,1.0,,,,0.2,,,0.5713,,,,,,,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,0.25,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1709-2239-697-708,1610612750,"Troy Hudson, Michael Olowokandi, Trenton Hassell, Fred Hoiberg, Kevin Garnett","Hudson, Olowokandi, Hassell, Hoiberg, Garnett",1607-1709-2239-697-708,MIN,513.0,4,9.0,-5.0,17.0,15.0,32.0,4.0,9.0,1.0,1.0,2.0,4.0,7.0,14.0,15.0,20.0,10.0,4.0,2.0,5.0,5.0,3.0,1.0,10.0,,,3.0,13.0,0.7142857142857143,0.8333333333333334,0.5,0.3888888888888889,0.39473684210526316,0.14285714285714285,,89.82456140350877,16.11764705882353,15.933333333333334,15.117647058823529,15.933333333333334,0.5,0.4444444444444444,0.5714285714285714,0.75,0.05555555555555555,1.0,1.0,0.2222222222222222,0.5,0.5,0.5,0.7222222222222222,0.5477638888888889,5.542857142857143,8.0,1.0,5.0,1.0,,4.0,3.0,2.0,7.0,2.0,5.0,1.0,,4.0,11.0,2.0,,,,,,5.0,8.0,0.2857142857142857,0.2222222222222222,0.25,0.2222222222222222,,0.36363636363636365,,1.0,0.05555555555555555,0.5555555555555556,,0.5149111111111111,0.3333333333333333,25.0,0.47058823529411764,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,7.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.16666666666666666,1.0,0.3333333333333333,0.13333333333333333,7.0,4.0,2.0,2.0,1.0,0.5714285714285714,,,0.5214666666666666,1.0,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,0.2222222222222222,1.0,0.6,0.5,1.0,,,,,0.05263157894736842,0.06666666666666667,1.0,,,,,,,,,,,,0.2,,1.0,,,,,,,1.0,,,2.0,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612750,2005,2004-05,True
1607-1709-2239-708-84,1610612750,"Troy Hudson, Michael Olowokandi, Trenton Hassell, Kevin Garnett, Latrell Sprewell","Hudson, Olowokandi, Hassell, Garnett, Sprewell",1607-1709-2239-708-84,MIN,14349.0,27,239.0,19.0,439.0,443.0,882.0,74.0,123.0,40.0,87.0,51.0,127.0,165.0,337.0,469.0,450.0,188.0,142.0,29.0,94.0,121.0,41.0,35.0,269.0,30.0,20.0,91.0,411.0,0.5696969696969697,0.618421052631579,0.4896142433234421,0.5083532219570406,0.523542600896861,0.08605341246290801,0.08045977011494253,88.51348526029689,16.362186788154897,16.17607223476298,15.738041002277905,15.261851015801355,0.2935560859188544,0.6016260162601627,0.7184466019417476,0.5540540540540541,0.20763723150357996,0.45977011494252873,0.5,0.3031026252983294,0.4015748031496063,0.408,0.6862745098039216,0.4892601431980907,0.4906780429594272,9.213649851632047,43.0,45.0,15.0,20.0,1.0,82.0,38.0,11.0,30.0,8.0,40.0,18.0,8.0,54.0,213.0,63.0,3.0,28.0,13.0,1.0,28.0,40.0,43.0,0.36666666666666664,0.4473684210526316,0.46511627906976744,0.1957040572792363,0.16326530612244897,0.2420091324200913,0.2727272727272727,0.45,0.0477326968973747,0.39473684210526316,0.02631578947368421,0.5069065789473685,0.08528784648187633,24.884146341463413,0.0979498861047836,15.0,25.0,62.0,18.0,58.0,26.0,62.0,133.0,159.0,7.0,0.47368421052631576,0.574468085106383,0.58,0.6584158415841584,0.6563876651982379,0.13157894736842105,0.6338028169014085,0.14797136038186157,0.5319148936170213,0.6,0.12366737739872068,59.0,45.0,10.0,40.0,0.9090909090909091,0.2647058823529412,0.2553191489361702,0.6304347826086957,0.5135205128205128,21.0,32.0,3.0,53.0,14.0,14.0,0.39622641509433965,0.6941176470588235,0.5,9.0,32.0,43.0,4.0,6.0,81.0,27.0,9.0,16.0,10.0,8.0,18.0,3.0,11.0,6.0,31.0,2.0,0.84375,0.3902439024390244,0.3902439024390244,0.16260162601626016,0.64,0.3673469387755102,0.20270270270270271,0.6842105263157895,0.45,0.45,1.0,0.26666666666666666,0.06981981981981981,0.0856353591160221,5.0,23.0,6.0,9.0,23.0,18.0,,0.5,0.3709677419354839,0.3709677419354839,0.782608695652174,0.1276595744680851,0.3333333333333333,0.3709677419354839,6.0,3.0,7.0,0.03684210526315789,0.06382978723404255,15.0,3.0,4.0,2.0,3.0,7.0,4.0,0.5,0.18421052631578946,0.42857142857142855,1.0,1.0,1.0,,,0.015748031496062992,,1.0,0.14285714285714285,,2.0,6.0,,,0.6666666666666666,0.6666666666666666,1.0,,4.0,0.6666666666666666,0.75,,1.0,1.0,,,1.0,,,1610612750,2005,2004-05,True
1607-1709-697-708-84,1610612750,"Troy Hudson, Michael Olowokandi, Fred Hoiberg, Kevin Garnett, Latrell Sprewell","Hudson, Olowokandi, Hoiberg, Garnett, Sprewell",1607-1709-697-708-84,MIN,528.0,5,9.0,-1.0,16.0,17.0,33.0,,,2.0,3.0,3.0,4.0,5.0,7.0,23.0,24.0,4.0,6.0,,2.0,3.0,,1.0,7.0,1.0,1.0,4.0,22.0,0.4,0.4,0.7142857142857143,0.7916666666666666,0.7666666666666667,,,89.99999999999999,16.3125,15.705882352941176,16.3125,14.823529411764707,,,,,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.75,0.3333333333333333,0.4166666666666667,0.44938181818181816,16.67142857142857,8.0,,,,,5.0,,3.0,3.0,3.0,10.0,1.0,,1.0,5.0,6.0,,,,,,10.0,8.0,1.0,0.75,0.7142857142857143,0.4166666666666667,,0.3333333333333333,,0.5,,,,0.43838,0.43478260869565216,31.580000000000002,0.5,,,5.0,,1.0,,4.0,2.0,4.0,,,,0.5,0.6666666666666666,0.6,,,0.4166666666666667,,,0.043478260869565216,11.0,1.0,1.0,4.0,1.0,0.5,,,,2.0,2.0,2.0,4.0,,,0.5,0.6666666666666666,,,3.0,4.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,1.0,0.3333333333333333,0.6,0.75,,0.5,,1.0,,,,,,0.14285714285714285,0.2222222222222222,,3.0,,,3.0,1.0,,1.0,0.6,0.6,0.3333333333333333,,,0.75,2.0,,,,,6.0,1.0,,1.0,1.0,3.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1853-1887-2058-2239,1610612750,"Troy Hudson, Anthony Carter, Wally Szczerbiak, Mark Madsen, Trenton Hassell","Hudson, Carter, Szczerbiak, Madsen, Hassell",1607-1853-1887-2058-2239,MIN,42.0,1,1.0,-4.0,1.0,2.0,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,102.85714285714286,24.0,9.0,24.0,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1853-1887-2204-697,1610612750,"Troy Hudson, Anthony Carter, Wally Szczerbiak, Eddie Griffin, Fred Hoiberg","Hudson, Carter, Szczerbiak, Griffin, Hoiberg",1607-1853-1887-2204-697,MIN,282.0,1,5.0,-7.0,9.0,9.0,18.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,9.0,8.0,15.0,2.0,6.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,6.0,0.25,0.3333333333333333,0.4444444444444444,0.36363636363636365,0.36363636363636365,,,91.91489361702128,20.444444444444443,10.88888888888889,18.444444444444443,10.88888888888889,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.18181818181818182,0.5,0.5,0.36363636363636365,0.25,0.25,1.0,0.45454545454545453,0.48424545454545453,9.644444444444444,2.0,1.0,,2.0,1.0,2.0,2.0,,,1.0,,,,2.0,4.0,1.0,,,,,,,2.0,,,,0.18181818181818182,,0.2857142857142857,,,0.18181818181818182,,1.0,0.66405,,22.85,0.2222222222222222,1.0,1.0,,1.0,2.0,2.0,,,2.0,,0.5,0.5,0.5,,0.5,,,,0.5,1.0,0.25,2.0,2.0,1.0,1.0,1.0,0.4,1.0,,0.47245,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,0.3333333333333333,1.0,,,,,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1853-1887-2204-708,1610612750,"Troy Hudson, Anthony Carter, Wally Szczerbiak, Eddie Griffin, Kevin Garnett","Hudson, Carter, Szczerbiak, Griffin, Garnett",1607-1853-1887-2204-708,MIN,88.0,1,1.0,-5.0,3.0,3.0,6.0,,,,,,1.0,,1.0,,5.0,,,,,,,,,,,1.0,,,,,,,,,98.18181818181819,16.0,13.333333333333334,16.0,12.666666666666666,,,,,,,,0.5,,,,0.5,0.4799,16.8,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,0.5,,,,,23.2,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1853-2204-708-84,1610612750,"Troy Hudson, Anthony Carter, Eddie Griffin, Kevin Garnett, Latrell Sprewell","Hudson, Carter, Griffin, Garnett, Sprewell",1607-1853-2204-708-84,MIN,21.0,2,,,2.0,2.0,4.0,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,0.5,,,274.2857142857143,3.0,7.5,3.0,7.5,,,,,,,,1.0,,,,,0.2115,18.8,2.0,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,2.0,2.0,,,0.5,,,,,,,,,0.2115,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1853-2239-708-84,1610612750,"Troy Hudson, Anthony Carter, Trenton Hassell, Kevin Garnett, Latrell Sprewell","Hudson, Carter, Hassell, Garnett, Sprewell",1607-1853-2239-708-84,MIN,6.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
1607-1887-2058-208-2239,1610612750,"Troy Hudson, Wally Szczerbiak, Mark Madsen, Sam Cassell, Trenton Hassell","Hudson, Szczerbiak, Madsen, Cassell, Hassell",1607-1887-2058-208-2239,MIN,22.0,1,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,65.45454545454545,20.0,,20.0,,1.0,1.0,1.0,,,,,,,,,1.0,0.4598,,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.4598,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2005,2004-05,True
