EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PtsPutbacks,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1712-1716-2041-2407-2413,1610612764,"Antawn Jamison, Larry Hughes, Etan Thomas, Jared Jeffries, Juan Dixon","Jamison, Hughes, Thomas, Jeffries, Dixon",1712-1716-2041-2407-2413,WAS,30.0,1,,2.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,144.0,,5.5,19.0,5.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2198-2217-2240,1610612764,"Antawn Jamison, Larry Hughes, Kwame Brown, Brendan Haywood, Gilbert Arenas","Jamison, Hughes, Brown, Haywood, Arenas",1712-1716-2198-2217-2240,WAS,686.0,2,11.0,6.0,21.0,23.0,5.0,8.0,1.0,44.0,2.0,6.0,,,1.0,2.0,1.0,2.0,4.0,6.0,1.0,1.0,,1.0,1.0,2.0,4.0,,1.0,7.0,14.0,3.0,5.0,4.0,27.0,21.0,,,,2.0,2.0,2.0,3.0,1.0,2.0,,7.0,14.0,,6.0,3.0,4.0,2.0,1.0,7.0,2.0,9.0,1.0,1.0,2.0,20.0,,1.0,8.0,,10.0,1.0,11.0,,,,,,,1.0,,,,1.0,,2.0,2.0,,5.0,1.0,2.0,,4.0,2.0,1.0,4.0,2.0,,25.0,7.0,5.0,,1.0,1.0,0.6666666666666666,0.6,0.5,0.6,0.5,,0.6666666666666666,0.6052631578947368,,0.7,0.6428571428571429,1.0,0.7,0.2631578947368421,0.07142857142857142,0.16666666666666666,,,0.7272727272727273,0.14285714285714285,,0.7142857142857143,0.1111111111111111,0.25,,,,,0.5,0.6666666666666666,1.0,,92.36151603498543,0.5,14.666666666666666,16.434782608695652,14.666666666666666,15.565217391304348,0.3157894736842105,0.3333333333333333,0.4,1.0,0.10526315789473684,0.5,0.5,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.05263157894736842,1.0,1.0,1.0,0.21052631578947367,0.5,0.5,0.5,,,,,0.4,0.5,0.2,1.0,0.2,,0.5789473684210527,0.5,0.4931263157894737,,0.50939,0.09523809523809523,0.125,0.07407407407407407,0.25925925925925924,9.914285714285715,25.119999999999997,0.23809523809523808,2.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,4.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2198-2217-2413,1610612764,"Antawn Jamison, Larry Hughes, Kwame Brown, Brendan Haywood, Juan Dixon","Jamison, Hughes, Brown, Haywood, Dixon",1712-1716-2198-2217-2413,WAS,30.0,1,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,48.0,,15.0,,15.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3901,,,,,,,19.5,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2198-2240-2407,1610612764,"Antawn Jamison, Larry Hughes, Kwame Brown, Gilbert Arenas, Jared Jeffries","Jamison, Hughes, Brown, Arenas, Jeffries",1712-1716-2198-2240-2407,WAS,136.0,1,2.0,-5.0,4.0,4.0,,,,8.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,,5.0,10.0,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,5.0,,,,,,1.0,1.0,,1.0,0.3333333333333333,,,0.625,,,0.625,,,0.25,,,,,,,,,,,,,,,,,,,84.70588235294117,,18.25,15.75,18.25,15.75,,,,,0.5,0.5,0.5,0.25,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,0.25,,0.400725,,,,,,,12.033333333333333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2198-2240-2413,1610612764,"Antawn Jamison, Larry Hughes, Kwame Brown, Gilbert Arenas, Juan Dixon","Jamison, Hughes, Brown, Arenas, Dixon",1712-1716-2198-2240-2413,WAS,347.0,2,6.0,-3.0,11.0,12.0,5.0,6.0,4.0,23.0,2.0,8.0,1.0,3.0,1.0,4.0,,,1.0,3.0,,,,,,1.0,3.0,,1.0,3.0,11.0,1.0,3.0,,9.0,12.0,1.0,3.0,1.0,,2.0,1.0,6.0,,1.0,,2.0,2.0,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,5.0,5.0,,6.0,5.0,11.0,,,,,2.0,2.0,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,7.0,2.0,5.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.32142857142857145,0.25,0.14285714285714285,0.32142857142857145,0.25,0.14285714285714285,0.21428571428571427,0.09090909090909091,0.125,1.0,,1.0,0.625,,0.8571428571428571,0.5,0.6666666666666666,,0.5,,,1.0,,1.0,,95.44668587896254,,16.90909090909091,13.416666666666666,14.0,12.916666666666666,0.5714285714285714,0.25,0.2857142857142857,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,,,0.5714285714285714,0.25,,,0.14285714285714285,,0.7857142857142857,0.3333333333333333,0.5331535714285714,0.5488875,0.50295,,,0.2222222222222222,0.2222222222222222,5.181818181818182,25.633333333333336,0.45454545454545453,1.0,0.5,0.5,2.0,,,1.0,,,1.0,,,,,,,,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2198-2407-2413,1610612764,"Antawn Jamison, Larry Hughes, Kwame Brown, Jared Jeffries, Juan Dixon","Jamison, Hughes, Brown, Jeffries, Dixon",1712-1716-2198-2407-2413,WAS,60.0,1,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,48.0,,35.0,25.0,29.0,25.0,,,,,0.5,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,0.484225,,,,,1.0,,11.8,23.6,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2217-2240-2407,1610612764,"Antawn Jamison, Larry Hughes, Brendan Haywood, Gilbert Arenas, Jared Jeffries","Jamison, Hughes, Haywood, Arenas, Jeffries",1712-1716-2217-2240-2407,WAS,9183.0,10,153.0,-29.0,298.0,297.0,20.0,61.0,39.0,595.0,42.0,70.0,12.0,16.0,1.0,3.0,24.0,50.0,21.0,62.0,9.0,20.0,2.0,1.0,2.0,19.0,45.0,3.0,5.0,87.0,182.0,28.0,65.0,48.0,306.0,335.0,17.0,26.0,10.0,1.0,50.0,2.0,8.0,4.0,7.0,4.0,20.0,104.0,70.0,57.0,27.0,45.0,19.0,16.0,52.0,19.0,71.0,11.0,8.0,25.0,161.0,12.0,31.0,78.0,9.0,108.0,45.0,153.0,1.0,13.0,9.0,4.0,45.0,29.0,25.0,,16.0,2.0,70.0,4.0,37.0,79.0,2.0,62.0,5.0,28.0,3.0,12.0,5.0,6.0,12.0,4.0,1.0,256.0,20.0,20.0,5.0,0.5977011494252874,0.6666666666666666,0.6785714285714286,0.4307692307692308,0.5714285714285714,0.4307692307692308,0.47802197802197804,0.6538461538461539,0.25,0.5222672064777328,0.6805555555555556,0.5333333333333333,0.5531135531135531,0.6756756756756757,0.5555555555555556,0.2631578947368421,0.08791208791208792,0.14285714285714285,0.6428571428571429,0.9,0.65,0.3263157894736842,0.3333333333333333,0.6513157894736842,0.3282442748091603,0.32142857142857145,0.3076923076923077,0.34146341463414637,0.24,0.5454545454545454,0.6666666666666666,0.5952380952380952,0.6862745098039216,0.008849557522123894,93.30284220842861,0.3333333333333333,16.59731543624161,14.265993265993266,15.74496644295302,13.377104377104377,0.2834008097165992,0.6,0.7,0.5952380952380952,0.20242914979757085,0.48,0.5217391304347826,0.25101214574898784,0.3387096774193548,0.35,0.08097165991902834,0.45,0.47368421052631576,0.8888888888888888,0.18218623481781376,0.4222222222222222,0.4418604651162791,0.5789473684210527,0.4444444444444444,0.75,0.16666666666666666,0.05555555555555555,0.2,0.3333333333333333,0.13333333333333333,0.5,0.3333333333333333,0.6,0.5465587044534413,0.4222222222222222,0.48751275303643726,0.5237133333333334,0.45017333333333337,0.1037037037037037,0.13658536585365855,0.16339869281045752,0.06535947712418301,8.787912087912089,24.972307692307695,0.06711409395973154,21.0,0.65625,0.6071428571428571,18.0,5.0,5.0,8.0,5.0,14.0,13.0,2.0,4.0,9.0,0.5,0.2,1.0,0.5833333333333334,0.6190476190476191,0.2222222222222222,0.625,0.8,,7.0,,,0.03225806451612903,,,1.0,3.0,1.0,2.0,0.046153846153846156,0.08,0.05,0.044444444444444446,,,,1610612764,2005,2004-05,True
1712-1716-2217-2240-2413,1610612764,"Antawn Jamison, Larry Hughes, Brendan Haywood, Gilbert Arenas, Juan Dixon","Jamison, Hughes, Haywood, Arenas, Dixon",1712-1716-2217-2240-2413,WAS,2040.0,7,34.0,-23.0,66.0,67.0,13.0,11.0,4.0,133.0,8.0,11.0,2.0,3.0,,,5.0,12.0,3.0,11.0,1.0,4.0,,,,4.0,10.0,1.0,1.0,16.0,34.0,5.0,14.0,14.0,61.0,84.0,2.0,5.0,,,4.0,,3.0,1.0,1.0,9.0,12.0,20.0,12.0,12.0,3.0,10.0,4.0,5.0,10.0,4.0,14.0,3.0,1.0,5.0,32.0,1.0,5.0,13.0,3.0,23.0,6.0,29.0,,8.0,3.0,5.0,8.0,4.0,6.0,,4.0,1.0,14.0,3.0,12.0,19.0,,20.0,1.0,6.0,4.0,4.0,4.0,,4.0,1.0,,57.0,12.0,13.0,1.0,0.625,0.6666666666666666,0.8,0.35714285714285715,1.0,0.35714285714285715,0.47058823529411764,0.4,,0.4895833333333333,0.4,0.375,0.5350877192982456,0.4,0.6,0.2916666666666667,0.14705882352941177,0.09090909090909091,0.5714285714285714,1.0,0.52,0.2777777777777778,0.1111111111111111,0.5405405405405406,0.2222222222222222,0.3333333333333333,0.42857142857142855,0.125,0.16666666666666666,,0.375,0.5,0.6363636363636364,,93.88235294117646,0.25,17.09090909090909,13.611940298507463,16.606060606060606,12.388059701492537,0.22916666666666666,0.7272727272727273,0.8,0.625,0.25,0.4166666666666667,0.625,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.08333333333333333,0.25,0.25,1.0,0.20833333333333334,0.4,0.4,0.75,0.6,0.6666666666666666,0.5,,,,,,0.25,1.0,0.5208333333333334,0.4,0.4577364583333334,0.54758,0.4128875,0.11320754716981132,0.15384615384615385,0.06557377049180328,0.19672131147540983,8.311764705882354,25.407142857142855,0.19696969696969696,7.0,0.5833333333333334,0.5555555555555556,2.0,1.0,,,,3.0,2.0,,3.0,2.0,,,0.6666666666666666,0.6,0.6666666666666666,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,1610612764,2005,2004-05,True
1712-1716-2217-2240-324,1610612764,"Antawn Jamison, Larry Hughes, Brendan Haywood, Gilbert Arenas, Anthony Peeler","Jamison, Hughes, Haywood, Arenas, Peeler",1712-1716-2217-2240-324,WAS,5.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2217-2407-2581,1610612764,"Antawn Jamison, Larry Hughes, Brendan Haywood, Jared Jeffries, Steve Blake","Jamison, Hughes, Haywood, Jeffries, Blake",1712-1716-2217-2407-2581,WAS,142.0,1,2.0,2.0,4.0,3.0,,,,7.0,,,,,,,,1.0,2.0,3.0,,,,,,,,,,2.0,4.0,,,1.0,5.0,3.0,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,5.0,,,,0.5,0.5,,,,,0.5,,,0.5,,,0.625,,,,0.25,,,,0.3333333333333333,,,0.25,,,,,,,,0.5,,,70.98591549295774,,16.25,25.666666666666668,16.25,18.666666666666668,,,,,0.25,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.3865,,,0.25,0.25,,,14.15,,,,,,,1.0,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,1610612764,2005,2004-05,True
1712-1716-2217-2413-2581,1610612764,"Antawn Jamison, Larry Hughes, Brendan Haywood, Juan Dixon, Steve Blake","Jamison, Hughes, Haywood, Dixon, Blake",1712-1716-2217-2413-2581,WAS,363.0,1,6.0,-9.0,10.0,12.0,10.0,1.0,3.0,22.0,,5.0,,3.0,,5.0,,3.0,,2.0,,1.0,,,1.0,1.0,3.0,1.0,3.0,,10.0,1.0,4.0,,3.0,12.0,,5.0,,,,,10.0,1.0,4.0,,3.0,,,3.0,,3.0,1.0,3.0,,1.0,1.0,1.0,,,3.0,2.0,3.0,4.0,1.0,8.0,5.0,13.0,,,,,,,2.0,,,1.0,2.0,2.0,1.0,3.0,,,,,,1.0,,1.0,1.0,1.0,,3.0,3.0,10.0,,,,1.0,0.25,0.25,0.25,,,,0.10714285714285714,,0.10714285714285714,0.10714285714285714,,0.10714285714285714,0.2857142857142857,0.3,0.4,,1.0,1.0,0.3,1.0,1.0,0.4166666666666667,,0.6666666666666666,0.5,1.0,1.0,,1.0,1.0,,87.27272727272728,1.0,22.7,11.333333333333334,20.1,11.333333333333334,0.35714285714285715,,,,0.21428571428571427,,,0.14285714285714285,,,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6,,,,0.35714285714285715,,0.07142857142857142,,0.21428571428571427,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.4975964285714286,0.5692,0.4975964285714286,,,,1.0,6.85,25.775,1.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1610612764,2005,2004-05,True
1712-1716-2240-2407-2413,1610612764,"Antawn Jamison, Larry Hughes, Gilbert Arenas, Jared Jeffries, Juan Dixon","Jamison, Hughes, Arenas, Jeffries, Dixon",1712-1716-2240-2407-2413,WAS,118.0,3,2.0,,6.0,6.0,6.0,6.0,1.0,12.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,3.0,6.0,6.0,,1.0,,,,,2.0,1.0,2.0,3.0,6.0,,,,3.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,4.0,,,2.0,1.0,1.0,,1.0,1.0,,6.0,6.0,6.0,1.0,,,,0.5,0.5,0.5,,,,0.375,,0.375,0.5,,0.5,0.5,0.5,1.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,,,,1.0,,1.0,,,,146.4406779661017,1.0,15.333333333333334,4.333333333333333,14.666666666666666,4.333333333333333,0.25,,,,,,,0.25,,,,,,,0.5,0.5,0.5,,,,,,0.25,,,,0.5,0.5,0.75,0.5,0.3848,,0.3848,,,,1.0,8.45,27.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2240-2407-324,1610612764,"Antawn Jamison, Larry Hughes, Gilbert Arenas, Jared Jeffries, Anthony Peeler","Jamison, Hughes, Arenas, Jeffries, Peeler",1712-1716-2240-2407-324,WAS,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2240-2413-324,1610612764,"Antawn Jamison, Larry Hughes, Gilbert Arenas, Juan Dixon, Anthony Peeler","Jamison, Hughes, Arenas, Dixon, Peeler",1712-1716-2240-2413-324,WAS,54.0,1,1.0,2.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,0.6666666666666666,,,,,,,,,,,133.33333333333334,,7.666666666666667,15.5,7.666666666666667,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1716-2407-2413-2581,1610612764,"Antawn Jamison, Larry Hughes, Jared Jeffries, Juan Dixon, Steve Blake","Jamison, Hughes, Jeffries, Dixon, Blake",1712-1716-2407-2413-2581,WAS,1.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1913-2041-2240-2407,1610612764,"Antawn Jamison, Michael Ruffin, Etan Thomas, Gilbert Arenas, Jared Jeffries","Jamison, Ruffin, Thomas, Arenas, Jeffries",1712-1913-2041-2240-2407,WAS,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2005,2004-05,True
1712-1913-2041-2240-2413,1610612764,"Antawn Jamison, Michael Ruffin, Etan Thomas, Gilbert Arenas, Juan Dixon","Jamison, Ruffin, Thomas, Arenas, Dixon",1712-1913-2041-2240-2413,WAS,667.0,3,11.0,-16.0,21.0,22.0,5.0,7.0,4.0,43.0,,,,,,,1.0,3.0,3.0,7.0,1.0,2.0,,,,1.0,7.0,,2.0,4.0,10.0,2.0,9.0,5.0,19.0,35.0,,2.0,1.0,,,1.0,1.0,,2.0,2.0,4.0,2.0,6.0,6.0,,7.0,1.0,,1.0,2.0,3.0,1.0,1.0,,8.0,3.0,1.0,4.0,2.0,7.0,4.0,11.0,,,,,2.0,2.0,2.0,,,1.0,4.0,2.0,6.0,9.0,,7.0,,4.0,,,,,,,,19.0,4.0,5.0,,0.25,0.25,1.0,0.2222222222222222,,0.2222222222222222,0.4,,1.0,0.3684210526315789,,0.3333333333333333,0.4318181818181818,,0.5,0.47368421052631576,,,0.5,0.6666666666666666,0.8,0.16666666666666666,0.42857142857142855,0.8333333333333334,0.3076923076923077,,,0.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,92.8335832083958,,16.666666666666668,14.409090909090908,15.952380952380953,14.136363636363637,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.10526315789473684,0.5,0.5,1.0,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.6666666666666666,,0.47368421052631576,0.14285714285714285,0.46486052631578945,0.4257,0.5003666666666667,0.18181818181818182,0.3076923076923077,,0.21052631578947367,14.38,25.01111111111111,0.23809523809523808,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,1.0,,,,,,,,1610612764,2005,2004-05,True
