EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,FTDefRebounds,PenaltyFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,OffAtRimReboundPct,PenaltyCorner3FGA,PtsUnassisted3s,PenaltyCorner3Frequency,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,DefCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Offensive Fouls,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Travels,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,BlockedCorner3,BlockedLongMidRange,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1506-1513-1533-1536-2109,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Stephen Jackson, Eddie Gill","Croshere, Pollard, Johnson, Jackson, Gill",1506-1513-1533-1536-2109,IND,111.0,1,2.0,-3.0,4.0,5.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.375,1.0,1.0,1.0,1.0,116.75675675675676,14.25,10.8,14.25,10.8,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5564333333333333,0.8582,0.25,0.25,0.6666666666666666,11.833333333333334,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-1536-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Stephen Jackson, Fred Jones","Croshere, Pollard, Johnson, Jackson, Jones",1506-1513-1533-1536-2410,IND,976.0,9,16.0,17.0,32.0,27.0,14.0,14.0,59.0,5.0,7.0,3.0,4.0,7.0,12.0,20.0,12.0,39.0,22.0,6.0,9.0,19.0,6.0,3.0,4.0,1.0,9.0,9.0,13.0,17.0,2.0,1.0,7.0,15.0,6.0,30.0,19.0,14.0,2.0,0.25,0.3,0.6,0.6666666666666666,0.54,0.5454545454545454,0.6290322580645161,0.6785714285714286,0.75,0.7647058823529411,1.0,87.04918032786885,15.0625,18.296296296296298,14.6875,17.703703703703702,0.28,0.7142857142857143,0.7142857142857143,0.2,0.28,0.36363636363636365,0.75,0.48,0.475732,0.4981045454545454,0.20689655172413793,0.25,0.48717948717948717,8.82,0.4375,5.0,1.0,1.0,4.0,6.0,3.0,1.0,5.0,2.0,1.0,5.0,3.0,3.0,3.0,9.0,2.0,7.0,18.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.125,0.2,0.2,0.05,0.16666666666666666,0.2,0.5,0.2857142857142857,0.8,0.5,0.36363636363636365,1.0,0.5,0.75,0.5,0.8,0.1111111111111111,1.0,0.24,0.6666666666666666,0.8,0.25,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,0.2,0.25,1.0,0.3333333333333333,1.0,0.18181818181818182,0.2,0.49846666666666667,0.23076923076923078,25.080000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-1536-2592,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Stephen Jackson, James Jones","Croshere, Pollard, Johnson, Jackson, Jones",1506-1513-1533-1536-2592,IND,87.0,1,1.0,,3.0,3.0,,,6.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,,,2.0,,,,1.0,1.0,1.0,,0.5,,0.5,,1.0,1.0,1.0,99.3103448275862,15.333333333333334,13.666666666666666,15.333333333333334,13.666666666666666,0.5,1.0,1.0,1.0,,,,1.0,0.5306,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-1536-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Stephen Jackson, Reggie Miller","Croshere, Pollard, Johnson, Jackson, Miller",1506-1513-1533-1536-397,IND,519.0,6,9.0,-9.0,16.0,19.0,3.0,13.0,35.0,,3.0,,,4.0,1.0,8.0,7.0,15.0,24.0,,,6.0,,,2.0,,6.0,2.0,4.0,6.0,3.0,2.0,9.0,9.0,2.0,15.0,6.0,3.0,3.0,,,0.125,,0.36363636363636365,1.5,0.4666666666666667,1.0,0.5,0.5,1.0,97.10982658959537,15.125,14.578947368421053,14.0625,13.894736842105264,0.2727272727272727,,,,0.36363636363636365,,,0.5454545454545454,0.49716363636363636,0.465,0.15384615384615385,0.2,0.4,10.775,0.1875,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,2.0,,,1.0,3.0,2.0,6.0,,2.0,1.0,2.0,,2.0,1.0,,,,2.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,,,4.0,1.0,,1.0,2.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.2727272727272727,,0.25,1.0,,0.3333333333333333,0.2857142857142857,,,0.25,1.0,,0.5,,,,,0.09090909090909091,,,,0.25,0.25,,0.18181818181818182,0.5,0.5,1.0,0.5,,1.0,0.5,0.54995,,24.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-1886-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Fred Jones","Croshere, Pollard, Johnson, Bender, Jones",1506-1513-1533-1886-2410,IND,248.0,1,4.0,-3.0,6.0,7.0,,,13.0,,1.0,,,4.0,1.0,7.0,1.0,3.0,6.0,,,,2.0,1.0,1.0,,2.0,2.0,2.0,6.0,2.0,1.0,,2.0,1.0,3.0,,,,1.0,1.0,0.14285714285714285,,0.1111111111111111,,0.15,,1.0,1.0,,75.48387096774192,27.833333333333332,11.571428571428571,21.833333333333332,11.571428571428571,0.1111111111111111,,,,0.4444444444444444,,,0.3333333333333333,0.41825,,0.1,0.125,,12.12857142857143,,1.0,,1.0,,2.0,1.0,,2.0,,,2.0,,3.0,,,,,,,,2.0,,,,,,,1.0,1.0,3.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,0.5,,0.5,0.5,0.5,0.5,,1.0,,,,0.2222222222222222,,,,0.25,0.25,1.0,0.2222222222222222,,,,0.3333333333333333,,,,0.393,,25.75,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-1886-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Jonathan Bender, Reggie Miller","Croshere, Pollard, Johnson, Bender, Miller",1506-1513-1533-1886-397,IND,121.0,1,2.0,-4.0,4.0,4.0,1.0,1.0,8.0,,,,,1.0,1.0,2.0,,2.0,6.0,,1.0,,2.0,1.0,1.0,,2.0,,,,,,1.0,,,2.0,,1.0,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,,,,95.20661157024794,15.75,14.5,15.75,13.75,,,,,0.3333333333333333,,,0.3333333333333333,0.40785,0.3079,,,,15.55,0.25,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-2109-2410,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Eddie Gill, Fred Jones","Croshere, Pollard, Johnson, Gill, Jones",1506-1513-1533-2109-2410,IND,46.0,1,1.0,3.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,3.0,,,,3.0,,,,,,1.0,1.0,1.0,,,,,,3.0,3.0,2.0,,,,,,0.75,0.75,0.75,0.75,1.0,1.0,1.0,93.91304347826086,11.5,23.0,11.5,23.0,,,,,,,,1.0,0.40185,0.40185,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,,,,0.5,1.0,,,24.9,,1.0,1.0,1.0,,,0.5,,,,0.5,,,,1.0,,1.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-2109-2592,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Eddie Gill, James Jones","Croshere, Pollard, Johnson, Gill, Jones",1506-1513-1533-2109-2592,IND,658.0,2,11.0,-1.0,20.0,19.0,8.0,6.0,39.0,2.0,3.0,,1.0,5.0,5.0,12.0,2.0,21.0,22.0,1.0,6.0,7.0,6.0,3.0,6.0,,15.0,5.0,7.0,8.0,2.0,2.0,4.0,2.0,,19.0,7.0,8.0,,0.6,0.6,0.4166666666666667,0.16666666666666666,0.5277777777777778,0.3125,0.5526315789473685,0.3888888888888889,0.8333333333333334,0.875,0.5,85.34954407294833,18.75,14.894736842105264,18.1,14.894736842105264,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2777777777777778,0.125,,0.5,0.46290588235294117,0.41585,,,0.3333333333333333,10.924999999999999,0.4,1.0,,,,4.0,3.0,2.0,4.0,1.0,3.0,6.0,1.0,1.0,,2.0,2.0,2.0,4.0,9.0,,3.0,2.0,1.0,,3.0,2.0,,3.0,,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,0.5,0.6,1.0,1.0,1.0,0.3333333333333333,,0.08333333333333333,0.25,,0.5,0.14285714285714285,1.0,,0.1111111111111111,0.25,,1.0,1.0,1.0,,,0.2222222222222222,,,,0.6,0.6,1.0,0.2222222222222222,0.5,0.5,1.0,,,0.125,0.6666666666666666,0.4264,0.09523809523809523,27.099999999999998,1.0,2.0,,1.0,1.0,,0.5,,,,0.1111111111111111,0.5,0.5,1.0,,,1.0,,0.125,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-2410-2592,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Fred Jones, James Jones","Croshere, Pollard, Johnson, Jones, Jones",1506-1513-1533-2410-2592,IND,364.0,5,6.0,-6.0,11.0,12.0,5.0,2.0,23.0,,2.0,,2.0,3.0,1.0,5.0,3.0,5.0,11.0,1.0,4.0,3.0,,,,,,5.0,5.0,8.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,5.0,,,,0.2,0.25,0.1111111111111111,0.25,0.22727272727272727,0.3,0.8333333333333334,0.8333333333333334,0.5,90.98901098901099,20.363636363636363,11.666666666666666,17.363636363636363,11.416666666666666,0.2222222222222222,,,,0.3333333333333333,0.5,,0.6666666666666666,0.47336666666666666,0.422375,0.18181818181818182,0.2857142857142857,0.6,11.52,0.45454545454545453,3.0,,,,,1.0,,3.0,,,4.0,,,2.0,2.0,,1.0,2.0,,,3.0,,1.0,1.0,,,,,3.0,,,3.0,,,2.0,,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,0.5,0.4444444444444444,0.25,0.2,,,0.6666666666666666,,,0.75,0.375,,0.6666666666666666,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,0.4311,0.4,24.475,,1.0,,,,,,0.5,,,0.1111111111111111,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
1506-1513-1533-2410-397,1610612754,"Austin Croshere, Scot Pollard, Anthony Johnson, Fred Jones, Reggie Miller","Croshere, Pollard, Johnson, Jones, Miller",1506-1513-1533-2410-397,IND,484.0,5,8.0,2.0,15.0,15.0,8.0,7.0,30.0,,1.0,,1.0,1.0,3.0,5.0,8.0,20.0,18.0,2.0,3.0,14.0,2.0,1.0,3.0,,8.0,3.0,3.0,3.0,3.0,1.0,4.0,10.0,2.0,20.0,14.0,8.0,,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.875,0.7142857142857143,0.875,0.75,0.6,,89.25619834710744,15.0,17.266666666666666,15.0,17.2,0.1111111111111111,,,,0.1111111111111111,0.25,,0.5555555555555556,0.48107777777777777,0.521825,0.18181818181818182,0.2857142857142857,0.7,9.6,0.5333333333333333,,,,3.0,3.0,,2.0,4.0,1.0,2.0,4.0,,,,,1.0,7.0,4.0,6.0,,4.0,2.0,,,2.0,2.0,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,3.0,,,,3.0,,,,,1.0,0.5,0.5,,,,0.4444444444444444,,,,,,,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.4444444444444444,0.5,0.5,1.0,,,0.25,0.5,,,25.2,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2005,2004-05,False
