EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3Assists,SecondChanceTurnovers,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,OffArc3ReboundPct,Defensive 3 Seconds Violations,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1088-124-1885-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Lamar Odom, Caron Butler, Kobe Bryant","Atkins, Divac, Odom, Butler, Bryant",1088-124-1885-2406-977,LAL,297.0,2,5.0,-1.0,10.0,11.0,1.0,6.0,1.0,21.0,2.0,1.0,2.0,3.0,6.0,4.0,10.0,8.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,0.5,0.5,0.4,0.5,1.0,0.4,0.5,1.0,0.4,0.5,1.0,0.2,0.5,0.16666666666666666,1.0,0.75,0.3333333333333333,1.0,0.8,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,101.81818181818181,17.1,11.454545454545455,15.3,10.818181818181818,0.2,0.2,0.5,0.5,1.0,0.6,0.5,0.6,0.3333333333333333,0.2,0.42896999999999996,0.4062,0.3649,0.25,0.25,13.919999999999998,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1904-2357-2406,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Tierre Brown, Caron Butler","Atkins, Divac, George, Brown, Butler",1088-124-1904-2357-2406,LAL,128.0,1,2.0,-4.0,3.0,4.0,3.0,4.0,,7.0,1.0,,,1.0,1.0,1.0,2.0,2.0,6.0,,,,1.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,2.0,2.0,3.0,1.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,0.5,,,0.5,,,,1.0,,,,78.75,15.0,20.75,15.0,18.25,0.5,,,,,0.5,1.0,1.0,1.0,0.5,0.4907,,0.4907,,1.0,7.95,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1904-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Caron Butler, Kobe Bryant","Atkins, Divac, George, Butler, Bryant",1088-124-1904-2406-977,LAL,1033.0,4,17.0,5.0,35.0,39.0,21.0,24.0,3.0,74.0,8.0,1.0,2.0,3.0,6.0,11.0,16.0,37.0,32.0,2.0,3.0,6.0,5.0,10.0,17.0,10.0,12.0,,5.0,8.0,,1.0,19.0,2.0,5.0,11.0,17.0,4.0,21.0,7.0,4.0,11.0,11.0,,2.0,1.0,2.0,31.0,17.0,21.0,,0.45454545454545453,0.5555555555555556,0.6875,0.6666666666666666,0.5,0.5961538461538461,0.6666666666666666,0.38235294117647056,0.6379310344827587,0.75,0.4473684210526316,,,,0.6363636363636364,0.6470588235294118,0.4,0.8333333333333334,0.6956521739130435,0.36363636363636365,,0.3333333333333333,0.625,0.6666666666666666,0.6666666666666666,1.0,103.15585672797678,11.8,15.897435897435898,11.8,14.35897435897436,0.3076923076923077,0.07692307692307693,0.5,0.5,,0.23076923076923078,0.5,0.5,0.3333333333333333,0.6923076923076923,0.557446,0.57455,0.565378125,0.16216216216216217,0.4594594594594595,8.4625,0.6,5.0,4.0,7.0,5.0,0.29411764705882354,7.0,2.0,3.0,4.0,4.0,4.0,3.0,6.0,1.0,3.0,3.0,10.0,6.0,2.0,1.0,7.0,4.0,9.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3,0.14285714285714285,0.3333333333333333,0.38461538461538464,0.5,0.3333333333333333,1.0,0.5,0.75,0.09090909090909091,0.5,0.875,0.875,0.5714285714285714,0.15384615384615385,0.23076923076923078,0.5,0.5,1.0,1.0,0.6666666666666666,0.8,0.23529411764705882,0.17647058823529413,0.3333333333333333,0.6,0.10714285714285714,0.16666666666666666,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1904-2575-2756,1610612747,"Chucky Atkins, Vlade Divac, Devean George, Luke Walton, Sasha Vujacic","Atkins, Divac, George, Walton, Vujacic",1088-124-1904-2575-2756,LAL,133.0,1,2.0,-6.0,3.0,4.0,,,,7.0,,,,,1.0,,1.0,1.0,7.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,1.0,,,1.0,,,,,1.0,,,75.78947368421052,24.0,15.25,24.0,15.25,,,,,,1.0,,,,,0.3892,,,,,18.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1908-2357-2406,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Tierre Brown, Caron Butler","Atkins, Divac, Jones, Brown, Butler",1088-124-1908-2357-2406,LAL,23.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,125.21739130434781,21.0,2.0,21.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1908-2406-2756,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Caron Butler, Sasha Vujacic","Atkins, Divac, Jones, Butler, Vujacic",1088-124-1908-2406-2756,LAL,135.0,1,2.0,1.0,5.0,5.0,,,,10.0,2.0,,,1.0,2.0,3.0,4.0,9.0,8.0,,,,,,,2.0,4.0,,1.0,2.0,,,5.0,,,,,,,,,,,,,,,9.0,,,,0.3333333333333333,0.3333333333333333,0.75,,,0.9,,,0.9,,,,,,,,,,,,,,,,,,106.66666666666667,12.4,14.6,12.4,14.6,0.4,,,,,0.4,0.5,0.5,,0.6,0.50664,,,,,9.05,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.2,,,,,,,,1.0,1.0,0.5,,0.2,1.0,1.0,1.0,,,,,,,1.0,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1908-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Caron Butler, Kobe Bryant","Atkins, Divac, Jones, Butler, Bryant",1088-124-1908-2406-977,LAL,950.0,5,16.0,10.0,29.0,29.0,12.0,21.0,3.0,58.0,9.0,3.0,5.0,4.0,8.0,15.0,22.0,43.0,33.0,1.0,2.0,2.0,5.0,9.0,14.0,16.0,14.0,2.0,8.0,11.0,1.0,1.0,25.0,2.0,3.0,4.0,8.0,3.0,11.0,1.0,1.0,1.0,10.0,,1.0,1.0,1.0,41.0,14.0,12.0,3.0,0.5333333333333333,0.5714285714285714,0.6818181818181818,0.5,0.5555555555555556,0.6964285714285714,0.5,0.45454545454545453,0.7166666666666667,0.5,0.5384615384615384,0.09090909090909091,0.1111111111111111,,1.0,0.5714285714285714,0.2857142857142857,0.6,0.5833333333333334,0.3,,0.25,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,87.91578947368421,13.551724137931034,19.20689655172414,12.89655172413793,18.82758620689655,0.32142857142857145,0.17857142857142858,0.6,0.75,0.3333333333333333,0.2857142857142857,0.5,0.5,0.25,0.5357142857142857,0.5009714285714286,0.3763,0.42070909090909087,0.046511627906976744,0.32558139534883723,8.727272727272727,0.41379310344827586,2.0,,,5.0,0.18181818181818182,8.0,1.0,1.0,2.0,2.0,,2.0,4.0,,2.0,3.0,6.0,4.0,,,2.0,4.0,9.0,2.0,,4.0,2.0,3.0,2.0,6.0,1.0,1.0,,2.0,2.0,,,,,4.0,,,2.0,,,1.0,0.5,,0.5,0.21428571428571427,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.8888888888888888,1.0,0.75,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,1.0,,0.18181818181818182,,0.5,,,25.416666666666668,1.0,1.0,1.0,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-1908-2575-977,1610612747,"Chucky Atkins, Vlade Divac, Jumaine Jones, Luke Walton, Kobe Bryant","Atkins, Divac, Jones, Walton, Bryant",1088-124-1908-2575-977,LAL,88.0,1,1.0,3.0,2.0,3.0,2.0,3.0,,5.0,1.0,,,,,1.0,1.0,5.0,2.0,,,,1.0,1.0,5.0,2.0,,,1.0,1.0,,,2.0,,,2.0,2.0,,2.0,,,,1.0,,,,,5.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,,,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,1.0,,81.81818181818183,9.5,23.0,9.5,22.0,0.5,,,,,,,,,1.0,0.602725,,0.602725,,1.0,,1.0,1.0,,,,0.5,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,1.0,0.5,,,,,,24.0,1.0,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-2098-2406-2756,1610612747,"Chucky Atkins, Vlade Divac, Slava Medvedenko, Caron Butler, Sasha Vujacic","Atkins, Divac, Medvedenko, Butler, Vujacic",1088-124-2098-2406-2756,LAL,171.0,1,3.0,-2.0,8.0,7.0,8.0,7.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,10.0,12.0,1.0,1.0,2.0,4.0,5.0,10.0,,8.0,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,2.0,4.0,,,,,8.0,10.0,8.0,1.0,,,0.8,1.0,0.8,0.8,1.0,0.8,0.7142857142857143,1.0,0.7142857142857143,,,,1.0,,1.0,,,1.0,,,,,,,126.3157894736842,13.375,9.142857142857142,13.375,9.142857142857142,0.6,0.2,1.0,1.0,,0.2,1.0,1.0,,0.6,0.52738,0.5914,0.52738,0.2,1.0,5.9399999999999995,1.0,3.0,,2.0,3.0,0.6,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,4.0,,,2.0,,,,,,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
1088-124-2098-2406-977,1610612747,"Chucky Atkins, Vlade Divac, Slava Medvedenko, Caron Butler, Kobe Bryant","Atkins, Divac, Medvedenko, Butler, Bryant",1088-124-2098-2406-977,LAL,105.0,1,2.0,-1.0,4.0,5.0,4.0,5.0,1.0,9.0,1.0,,,1.0,2.0,2.0,3.0,6.0,7.0,,,2.0,2.0,3.0,6.0,2.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,4.0,6.0,4.0,1.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.75,1.0,0.75,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,123.42857142857143,10.5,12.6,10.25,12.6,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,0.5405,,0.5405,0.3333333333333333,1.0,11.733333333333334,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2005,2004-05,True
